Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P37194	SLP_ECOLI	slp	Outer membrane protein slp	6	6	2.71992e+08	2.71776e+08	2.60513e+08	2.68186e+08	2.7737e+08	2.59039e+08
P37197	YHJA_ECOLI	yhjA	Probable cytochrome c peroxidase	1	1		799010				
P37325	YBCH_ECOLI	ybcH	Uncharacterized protein YbcH	2	2		612930		683012	540844	670896
P37329	MODA_ECOLI	modA	Molybdate-binding periplasmic protein	13	13	2.95753e+07	3.10176e+07	3.2034e+07	3.12694e+07	3.14762e+07	3.08793e+07
P37330	MASZ_ECOLI	glcB	Malate synthase G	7	7	7.00919e+06	6.66055e+06	6.94336e+06	7.41746e+06	7.209e+06	6.7394e+06
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	10	10	1.175e+07	1.22438e+07	1.2106e+07	1.18686e+07	1.25048e+07	1.20674e+07
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	7	7	1.30702e+07	1.40314e+07	1.39545e+07	1.36256e+07	1.43563e+07	1.35747e+07
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	4	4	874441	1.03384e+06	1.00189e+06	1.05688e+06	991301	1.006e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	9	9	1.88227e+07	1.91587e+07	1.90314e+07	1.92309e+07	1.85092e+07	1.95081e+07
P37595	IAAA_ECOLI	iaaA	Isoaspartyl peptidase	1	1		251676				
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.13663e+07	2.08638e+07	2.18264e+07	2.14957e+07	2.19974e+07	2.11042e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	13	13	7.73778e+06	7.1571e+06	7.46001e+06	7.40532e+06	7.31464e+06	7.20149e+06
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	6	6	2.82233e+06	3.00064e+06	3.13694e+06	3.26257e+06	3.08057e+06	3.04247e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	6	6	4.66425e+06	4.77922e+06	5.12103e+06	4.6788e+06	4.92754e+06	4.83542e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	14	14	2.82459e+07	2.8585e+07	2.85291e+07	2.93892e+07	3.01024e+07	2.9054e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	2.12706e+07	2.00713e+07	2.11815e+07	2.01535e+07	2.12931e+07	1.97523e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	7	7	1.5395e+06	1.48656e+06	1.54658e+06	1.44454e+06	1.38497e+06	1.7058e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	2	2	385983	317649	407880			310594
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	8	8	9.591e+06	9.8602e+06	9.57298e+06	9.41964e+06	9.53091e+06	9.16406e+06
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	13	13	1.69355e+07	1.75331e+07	1.75206e+07	1.75709e+07	1.81265e+07	1.66005e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	16	16	5.64129e+06	5.61946e+06	5.63518e+06	5.72055e+06	5.42683e+06	5.4379e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	5	5	6.89929e+06	7.10617e+06	7.05511e+06	6.9344e+06	7.17164e+06	7.19326e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	15	15	1.33087e+07	1.40034e+07	1.43115e+07	1.37471e+07	1.39969e+07	1.39072e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	5	5	1.08419e+07	1.09682e+07	1.13456e+07	9.99556e+06	1.15452e+07	1.03496e+07
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	5	5	3.55546e+06	3.38093e+06	4.05522e+06	3.48174e+06	3.92055e+06	3.68726e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	4	4	1.26601e+06	1.13519e+06	1.134e+06	1.3141e+06	1.2507e+06	1.07781e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.22215e+07	3.16335e+07	3.29002e+07	3.17186e+07	3.19996e+07	3.22014e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10	9.58996e+07	1.03893e+08	9.58524e+07	1.01518e+08	9.65493e+07	1.03108e+08
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	4	4	5.27184e+06	4.97913e+06	5.0159e+06	5.57462e+06	5.35289e+06	5.3983e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	22	22	2.01858e+08	2.08055e+08	2.11524e+08	2.12422e+08	2.10309e+08	2.13852e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	6	6	2.62541e+06	2.14661e+06	2.76235e+06	2.37712e+06	2.42739e+06	2.34016e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.66193e+07	1.78469e+07	1.74839e+07	1.61033e+07	1.73515e+07	1.51258e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	5.06258e+06	5.55815e+06	5.75406e+06	5.33119e+06	5.87878e+06	5.88407e+06
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	12	12	2.81986e+07	2.85782e+07	2.88215e+07	2.921e+07	2.93479e+07	2.79325e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	4.46647e+07	4.70637e+07	4.56827e+07	4.66119e+07	4.89574e+07	4.70097e+07
P37774	YECC_ECOLI	yecC	Uncharacterized amino-acid ABC transporter ATP-binding protein YecC	2	2		256287	325631	243586	199147	315115
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7	5.04352e+06	4.94425e+06	5.48975e+06	4.85996e+06	4.88526e+06	4.8218e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	4.79037e+07	4.6765e+07	4.74923e+07	4.85887e+07	5.05729e+07	4.58445e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	5	5	3.16815e+06	3.25581e+06	3.48283e+06	3.48165e+06	3.07595e+06	3.3686e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	16	16	2.76199e+07	2.64289e+07	2.65945e+07	2.75444e+07	2.66001e+07	2.69083e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	2	2	791248	754116	800862	737158	928364	575471
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	24	24	1.87337e+07	1.73682e+07	1.88806e+07	1.84777e+07	1.86188e+07	1.81864e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	13	13	7.29566e+07	7.66005e+07	7.55417e+07	7.44908e+07	7.35064e+07	7.52286e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	1.90771e+06	1.81704e+06	2.17712e+06	2.06937e+06	2.06105e+06	1.85874e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	3	3	2.82951e+06	2.82413e+06	2.73402e+06	2.55572e+06	3.23691e+06	2.85967e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	15	15	2.91696e+07	2.83361e+07	2.97176e+07	2.98125e+07	2.88674e+07	2.87106e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	2	2	3.21313e+06	3.60818e+06	3.58328e+06	3.51561e+06	3.52388e+06	3.32009e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4	4.65268e+06	6.01881e+06		6.02821e+06	4.01526e+06	5.56545e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	8	8	9.98881e+07	1.02419e+08	1.0483e+08	1.05171e+08	1.02392e+08	1.0306e+08
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	4	4	1.95387e+06	2.02142e+06	2.37957e+06	1.86422e+06	2.22887e+06	2.36933e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.36183e+08	1.42907e+08	1.3676e+08	1.42142e+08	1.33402e+08	1.39488e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1			3.13531e+06	3.66739e+06	3.47346e+06	3.22692e+06
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	8	8	4.65426e+07	4.7806e+07	4.57012e+07	4.65239e+07	4.72594e+07	4.74116e+07
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	2	2	1.06468e+06	927527	1.15488e+06	1.09314e+06	1.2632e+06	1.09364e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	3	3	5.67684e+06	6.05961e+06	6.66918e+06	5.63662e+06	5.54385e+06	5.68948e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	5	5	1.14711e+07	1.1756e+07	1.13463e+07	1.12759e+07	1.14473e+07	1.15937e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	3.3765e+06	4.41886e+06	4.38022e+06	3.61459e+06	4.4165e+06	3.35262e+06
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	1	1	1.59146e+06	1.73095e+06	1.64872e+06	1.58393e+06	1.49283e+06	1.56753e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	2	2	647692		711370	710508	762662	827781
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	2.35139e+06	2.22377e+06	2.31018e+06	2.19833e+06	2.3892e+06	2.1334e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	4	4	1.24549e+07	1.31557e+07	1.31444e+07	1.27249e+07	1.42114e+07	1.26619e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	13	13	3.34237e+06	3.74967e+06	3.85844e+06	3.81696e+06	3.93573e+06	3.51875e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	3	3	4.38808e+06	4.40895e+06	4.25796e+06	3.59307e+06	4.6419e+06	4.4082e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	1.41464e+06	2.80279e+06	1.80912e+06	2.24176e+06	2.08293e+06	2.50417e+06
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	9	9	4.03018e+06	4.2009e+06	4.16919e+06	4.47321e+06	4.42759e+06	4.09692e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	2	2	2.1966e+06	2.55415e+06	2.47561e+06	2.62211e+06	2.589e+06	2.39655e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.85698e+07	1.8111e+07	1.93897e+07	1.79356e+07	1.86362e+07	1.78901e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3	2.61397e+06	2.65923e+06	2.73896e+06	2.90791e+06	2.58367e+06	2.56914e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	5	5	1.32191e+06	1.22122e+06	1.4474e+06	1.29425e+06	1.37058e+06	1.30123e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	10	10	2.05027e+06	2.47263e+06	1.81334e+06	2.0926e+06	1.92926e+06	2.18593e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.95978e+07	1.86966e+07	2.01957e+07	1.93264e+07	2.04011e+07	1.88798e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	10	10	2.37541e+06	2.72789e+06	2.83757e+06	2.73336e+06	2.75462e+06	2.66127e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.04796e+07	3.8333e+07	4.15159e+07	3.95441e+07	4.04547e+07	3.91161e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	5	5	1.274e+06	1.70289e+06	1.62091e+06	1.65319e+06	1.65486e+06	1.62564e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	3	3	1.45087e+06	1.52773e+06	1.53756e+06	1.55108e+06	1.58654e+06	1.49158e+06
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.18622e+07	1.16215e+07	1.08293e+07	1.14422e+07	1.14653e+07	1.09991e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	4	4	7.90267e+06	7.59953e+06	8.10797e+06	7.25503e+06	7.50672e+06	7.52158e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	3	3	510587	831925	900438	757073	849557	767013
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	2	2	2.57625e+06	2.87488e+06	2.5434e+06	2.84501e+06	2.52758e+06	2.33858e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	5.91561e+07	5.8808e+07	5.87695e+07	5.94275e+07	5.80914e+07	5.88675e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	6	6	1.39379e+06	1.3126e+06	1.3613e+06	1.47903e+06	1.46144e+06	1.3302e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	12	12	1.17988e+07	1.21495e+07	1.23485e+07	1.18192e+07	1.27694e+07	1.18823e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	5	5	8.83213e+06	8.55352e+06	9.26462e+06	9.06161e+06	9.06171e+06	9.21302e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	8.54608e+06	9.54808e+06	8.89763e+06	9.2843e+06	9.9549e+06	9.79182e+06
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	5	5	862689	958212	809322	951273	855278	910122
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	13	13	1.71741e+07	1.6983e+07	1.78913e+07	1.77307e+07	1.78725e+07	1.79587e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	5	5	3.93934e+06	4.22916e+06	4.38831e+06	4.37661e+06	4.70935e+06	4.19948e+06
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	4	4	1.19379e+07	1.16382e+07	1.16605e+07	1.21669e+07	1.12111e+07	1.1945e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	4.78825e+06	5.09609e+06	5.33162e+06	5.10472e+06	5.20661e+06	5.49318e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.80246e+06	9.25247e+06	8.91235e+06	8.79069e+06	9.29446e+06	9.21133e+06
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	2	2	122491		232882	124874	122915	189011
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	2	2	1.44551e+06	1.55583e+06	1.43695e+06	1.12461e+06	1.31154e+06	1.44062e+06
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	6.78219e+06	6.599e+06	7.59229e+06	7.29083e+06	7.32909e+06	7.0176e+06
P42616	YQJC_ECOLI	yqjC	Protein YqjC	1	1		4.59359e+06	4.57992e+06	4.83756e+06	5.55967e+06	4.35496e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	3.34959e+06	3.12174e+06	3.41856e+06	3.57429e+06	2.88959e+06	3.54125e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	17	17	1.3803e+07	1.36398e+07	1.38284e+07	1.38387e+07	1.34603e+07	1.37147e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.79972e+07	2.93388e+07	3.03215e+07	2.90816e+07	2.85108e+07	2.97065e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20	4.0858e+06	4.03666e+06	4.2501e+06	4.18518e+06	4.18273e+06	4.08832e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	2	2	305003	445897	317052	311787	383309	326864
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	2	2	4.15732e+06	3.75448e+06	4.50254e+06	3.99115e+06	4.18804e+06	4.22272e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	5.12806e+06	5.32262e+06	5.01957e+06	5.03679e+06	5.58365e+06	4.745e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	12	12	6.27078e+06	6.4434e+06	6.33819e+06	6.37512e+06	6.70003e+06	6.33494e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	2	2	930788	1.81825e+06	1.38547e+06	1.88167e+06	1.34272e+06	1.53858e+06
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	5	5	8.15423e+06	8.63262e+06	8.22381e+06	8.5411e+06	8.6364e+06	8.66347e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	15	15	2.70072e+07	2.61792e+07	2.72871e+07	2.60672e+07	2.73662e+07	2.6195e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.95463e+06	4.02291e+06	4.50585e+06	4.27365e+06	3.94877e+06	4.25675e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	4	4	3.27364e+06	2.96956e+06	3.05277e+06	2.65872e+06	3.28397e+06	3.39577e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	4	4	3.12695e+06	3.39769e+06	3.11243e+06	3.3006e+06	3.56537e+06	3.0508e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.15542e+08	1.97141e+08	2.09589e+08	2.12823e+08	1.99429e+08	2.16107e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	3	3	4.87031e+06	5.55273e+06	5.52434e+06	5.02655e+06	5.33222e+06	4.46805e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.46114e+06	3.36833e+06	3.46678e+06	3.54546e+06	3.5033e+06	3.47722e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	2	2	1.21403e+06	1.34295e+06	1.13357e+06	1.39533e+06	1.3821e+06	1.33542e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	193192	230409	204132	256899	233309	222171
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	5.40241e+06	6.57326e+06	6.83427e+06	5.48805e+06	6.7463e+06	5.115e+06
P45577	PROQ_ECOLI	proQ	ProP effector	12	12	9.83415e+07	9.9611e+07	1.00014e+08	9.97824e+07	1.02281e+08	1.0032e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	1.61326e+08	1.94023e+08	1.65795e+08	1.90159e+08	1.69229e+08	1.88533e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.63786e+07	1.56935e+07	1.64368e+07	1.61732e+07	1.54114e+07	1.61735e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	3.07789e+06	3.41458e+06	3.10989e+06	3.39231e+06	3.61991e+06	3.18575e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	4	4	7.95512e+06	8.32383e+06	8.27179e+06	8.27277e+06	7.73106e+06	7.67702e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.61453e+06	1.09347e+06	1.37964e+06	1.51018e+06		1.34386e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.22497e+07	1.20316e+07	1.19671e+07	1.22763e+07	1.22193e+07	1.15155e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2	648944	900208	848105		878910	851457
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1	5.60374e+06	7.1217e+06	5.29897e+06	6.46227e+06	6.92894e+06	4.40702e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2	1.26438e+06	1.2433e+06	1.43151e+06	1.22991e+06	1.48317e+06	1.59102e+06
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	7	7	3.42701e+07	3.42858e+07	3.33222e+07	3.47003e+07	3.59935e+07	3.22084e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	7.59439e+07	6.98552e+07	7.61482e+07	6.93872e+07	7.23906e+07	7.12921e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	6	6	1.93061e+06	1.79854e+06	1.83064e+06	1.84863e+06	2.07229e+06	2.15179e+06
P46837	YHGF_ECOLI	yhgF	Protein YhgF	29	29	3.83906e+07	3.85368e+07	3.86345e+07	3.89163e+07	3.88573e+07	3.84615e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.8973e+06	5.08943e+06	4.57735e+06	4.10446e+06	4.61382e+06	4.18253e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	12	12	3.53528e+07	3.39969e+07	3.60457e+07	3.41771e+07	3.57718e+07	3.4358e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	2.59237e+06	2.63214e+06	2.42619e+06	2.40468e+06	3.02553e+06	2.5651e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	3	3	3.27125e+06	4.2057e+06	3.83449e+06	4.22218e+06	3.50742e+06	3.23073e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	10	10	8.96287e+06	8.90158e+06	1.01218e+07	9.1116e+06	8.99936e+06	9.52078e+06
P50456	MLC_ECOLI	mlc	Protein mlc	4	4	4.34596e+06	4.67912e+06	4.63709e+06	4.41094e+06	4.58293e+06	4.61394e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	1	1	3.12619e+06	2.89615e+06	2.56722e+06	2.49274e+06	2.2604e+06	2.89886e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.38556e+07	1.37468e+07	1.38844e+07	1.41408e+07	1.16426e+07	1.28738e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	4.25122e+06	3.78206e+06	4.43827e+06	4.28887e+06	4.67973e+06	4.18706e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.94577e+06	5.72779e+06	6.40682e+06	6.04142e+06	6.27285e+06	5.73043e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	3.02989e+06	3.55402e+06	3.39962e+06	4.11804e+06	2.9877e+06	3.83154e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	1.97949e+07	2.35835e+07	2.50764e+07	2.42732e+07	2.2841e+07	2.33756e+07
P52062	YGGW_ECOLI	yggW	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	1	1	1.2861e+06			1.53777e+06	1.58214e+06	1.48622e+06
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	6	6	3.00792e+06	3.34877e+06	2.86845e+06	3.06497e+06	2.68889e+06	2.94696e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1	899963	831851		833705	808504	
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1		247621	226409			260131
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.56507e+07	1.55937e+07	1.70311e+07	1.59677e+07	1.72862e+07	1.54346e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.8937e+07	1.83673e+07	2.00263e+07	1.86742e+07	1.94502e+07	1.82282e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	3	3	666419		1.07676e+06	796820	885285	863386
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	536201	409425	490639	536878	556924	576034
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.7346e+06	1.70582e+06	1.95354e+06	1.94113e+06	1.90524e+06	1.61647e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	1.056e+06	1.16117e+06	796509	744853	1.07642e+06	1.03498e+06
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	14	14	3.25861e+07	3.3949e+07	3.25186e+07	3.35238e+07	3.03811e+07	3.44761e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	2.18529e+06	2.76433e+06	2.69768e+06	2.87318e+06	2.8628e+06	2.69168e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	8.58091e+06	8.58842e+06	9.33948e+06	8.66642e+06	9.06357e+06	9.1346e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.14139e+08	1.1538e+08	1.14422e+08	1.14852e+08	1.21317e+08	1.15315e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	7.12646e+06	7.53872e+06	6.63004e+06	9.15256e+06	6.34486e+06	7.14537e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		1	1		4.90425e+06				5.63535e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3		1.96753e+06	1.61564e+06	1.92656e+06	1.13068e+06	2.02082e+06
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	4	4	6.12803e+06	6.10863e+06	6.17982e+06	6.72954e+06	5.75241e+06	6.81739e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.07438e+06	3.25569e+06	3.61748e+06	3.74838e+06	3.41058e+06	3.64209e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	24	24	2.13163e+07	2.19058e+07	2.22945e+07	2.14923e+07	2.28502e+07	2.14478e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	18	18	6.87676e+06	7.04435e+06	7.19425e+06	7.00676e+06	7.08719e+06	6.77787e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.23271e+07	3.21488e+07	3.26402e+07	3.0383e+07	3.54763e+07	3.07648e+07
