Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A7V8	P0A7V8		rpsD		2.15839e+08	2.1507e+08	2.0825e+08	2.13775e+08	2.03974e+08	1.9024e+08
P0A7W1	P0A7W1		rpsE		1.22698e+08	1.24925e+08	1.33453e+08	1.29824e+08	1.30276e+08	9.94937e+07
P0A7W7	P0A7W7		rpsH		3.0994e+07	3.11873e+07	3.07421e+07	3.15889e+07	3.0903e+07	2.65102e+07
P0A7X3	P0A7X3		rpsI		7.88592e+07	8.1495e+07	7.66211e+07	7.85824e+07	8.06704e+07	7.79849e+07
P0A7X6	P0A7X6		rimM		7.03185e+06	7.06927e+06	7.56835e+06	7.31267e+06	7.2132e+06	6.69701e+06
P0A7Y0	P0A7Y0		rnc		9.53814e+06	9.75342e+06	1.0017e+07	9.88992e+06	1.03935e+07	9.45308e+06
P0A7Y8	P0A7Y8		rnpA		1.31782e+06	1.47307e+06	1.50018e+06	1.55399e+06	1.43269e+06	1.37957e+06
P0A7Z0	P0A7Z0		rpiA		1.6738e+07	1.65274e+07	1.75921e+07	1.73561e+07	1.75723e+07	1.58082e+07
P0A7Z4	P0A7Z4		rpoA		1.43489e+08	1.43153e+08	1.45255e+08	1.42305e+08	1.41874e+08	1.33358e+08
P0A800	P0A800		rpoZ		5.0642e+07	5.01971e+07	5.3101e+07	5.18979e+07	5.187e+07	3.87278e+07
P0A805	P0A805		frr		2.85557e+07	2.99734e+07	2.83454e+07	2.77539e+07	2.63676e+07	2.4624e+07
P0A809	P0A809		ruvA		621822	499115	781477	716079	724830	487982
P0A812	P0A812		ruvB		1.04714e+06	1.08986e+06	1.00449e+06	1.0669e+06	1.09657e+06	1.02082e+06
P0A817	P0A817		metK		2.56577e+07	2.59394e+07	2.4001e+07	2.37995e+07	2.28507e+07	2.40929e+07
P0A821	P0A821		selA		1.27195e+06	1.31995e+06	1.31877e+06	1.35518e+06	1.40341e+06	1.3392e+06
P0A823	P0A823		sfsA		818005	746394	745158	836452	785670	828767
P0A825	P0A825		glyA		4.04336e+07	4.02844e+07	4.16087e+07	4.21209e+07	4.0054e+07	3.43851e+07
P0A832	P0A832		smpB		5.07031e+06	4.61749e+06	5.10186e+06	5.05322e+06	4.74206e+06	4.12528e+06
P0A836	P0A836		sucC		6.90514e+06	6.87985e+06	6.81513e+06	6.82229e+06	6.72073e+06	6.61836e+06
P0A840	P0A840		surE		1.60545e+06	1.66264e+06	1.65608e+06	1.5929e+06	1.62586e+06	1.52674e+06
P0A843	P0A843		tatE		8.68703e+06	9.10396e+06	8.64575e+06	9.29741e+06	9.10779e+06	9.92535e+06
P0A847	P0A847		tgt		3.61402e+06	3.4947e+06	3.45192e+06	3.53166e+06	3.46659e+06	3.38715e+06
P0A850	P0A850		tig		1.32062e+08	1.31264e+08	1.35429e+08	1.35143e+08	1.35671e+08	1.2025e+08
P0A853	P0A853		tnaA		3.60234e+06	3.75619e+06	3.7768e+06	3.49069e+06	3.80715e+06	3.57208e+06
P0A855	P0A855		tolB		1.8318e+07	1.82969e+07	1.93171e+07	1.87759e+07	1.90738e+07	1.74796e+07
P0A858	P0A858		tpiA		8.30842e+07	8.07002e+07	8.11187e+07	8.19646e+07	7.81415e+07	5.67536e+07
P0A862	P0A862		tpx		3.96675e+07	4.00939e+07	4.11444e+07	4.18931e+07	4.12855e+07	4.00608e+07
P0A867	P0A867		talA		4.66317e+06	4.80343e+06	4.47117e+06	4.61865e+06	4.41028e+06	4.75537e+06
P0A870	P0A870		talB		4.94572e+07	4.80656e+07	4.84329e+07	4.74819e+07	4.76355e+07	4.8855e+07
P0A873	P0A873		trmD		3.94272e+06	3.99936e+06	4.03156e+06	4.01518e+06	3.87522e+06	3.82277e+06
P0A877	P0A877		trpA		1.26779e+06	1.41168e+06	1.36988e+06	1.44707e+06	1.32684e+06	1.14165e+06
P0A879	P0A879		trpB		472081	464877	531634	437147	533048	446155
P0A881	P0A881		trpR		2.00339e+06	2.38242e+06	1.87346e+06	2.06591e+06	2.12276e+06	1.77157e+06
P0A884	P0A884		thyA		7.39306e+06	7.37534e+06	7.18676e+06	7.29181e+06	7.70587e+06	6.49727e+06
P0A887	P0A887		ubiE		7.48261e+06	7.57386e+06	7.92213e+06	7.83374e+06	7.60364e+06	7.5815e+06
P0A890	P0A890		tusA		2.03299e+06	1.85491e+06	1.88827e+06	1.82262e+06	1.70849e+06	1.50284e+06
P0A894	P0A894		yhbJ		1.43427e+06	1.5507e+06	1.51515e+06	1.56282e+06	1.68751e+06	1.46644e+06
P0A898	P0A898		ybeY		3.6951e+06	3.71377e+06	3.81274e+06	3.71398e+06	3.64468e+06	3.11233e+06
P0A8A0	P0A8A0		yebC		2.96498e+06	2.86073e+06	2.75488e+06	2.62352e+06	2.76706e+06	1.9371e+06
P0A8A2	P0A8A2		yeeN		8.67716e+06	9.41475e+06	8.86609e+06	9.38701e+06	8.74948e+06	7.91088e+06
P0A8A4	P0A8A4		ppsR		1.98561e+06	2.00137e+06	1.97096e+06	2.01703e+06	1.90886e+06	1.98026e+06
P0A8A8	P0A8A8		rimP		1.92792e+07	1.89352e+07	1.90481e+07	1.86479e+07	1.90623e+07	1.83159e+07
P0A8B2	P0A8B2		yfcN		1.66862e+06	1.93321e+06	1.59183e+06	1.7815e+06	1.40044e+06	1.43821e+06
P0A8B5	P0A8B5		ybaB		2.10994e+06	1.80723e+06	1.86286e+06	1.67592e+06	1.99342e+06	1.56918e+06
P0A8C1	P0A8C1		ybjQ		1.28868e+06	1.07745e+06	1.29735e+06	1.13607e+06	1.33851e+06	1.60091e+06
P0A8C4	P0A8C4		ygfB		3.21964e+06	3.04347e+06	2.91242e+06	2.7943e+06	3.01349e+06	3.10177e+06
P0A8D0	P0A8D0		nrdR		4.06709e+06	3.98259e+06	3.838e+06	3.47644e+06	3.84932e+06	3.45681e+06
P0A8D3	P0A8D3		yaiI		2.36961e+06	2.32844e+06	2.48442e+06	2.43522e+06	2.42852e+06	2.61613e+06
P0A8D6	P0A8D6		ymdB		3.17471e+06	3.23489e+06	3.16138e+06	3.30105e+06	3.22755e+06	3.48275e+06
P0A8E1	P0A8E1		ycfP		1.4763e+07	1.49614e+07	1.48418e+07	1.38884e+07	1.45992e+07	1.35758e+07
P0A8E7	P0A8E7		yajQ		2.05243e+07	2.05866e+07	2.16948e+07	2.15255e+07	2.12391e+07	1.94685e+07
P0A8F0	P0A8F0		upp		3.06598e+07	3.15215e+07	3.11945e+07	3.10068e+07	3.10393e+07	2.98127e+07
P0A8F4	P0A8F4		udk		7.12302e+06	7.46879e+06	7.00257e+06	6.80118e+06	7.40799e+06	6.94571e+06
P0A8F8	P0A8F8		uvrB		1.50427e+06	1.78105e+06	1.58379e+06	1.63076e+06	1.53538e+06	1.56405e+06
P0A8G0	P0A8G0		uvrC		327785	401704	375378	362790	285825	393847
P0A8G3	P0A8G3		uxaC		1.69533e+06	1.73795e+06	1.70101e+06	1.56246e+06	1.66693e+06	1.79934e+06
P0A8G6	P0A8G6		wrbA		9.01972e+06	9.08278e+06	9.20611e+06	9.50479e+06	9.27543e+06	8.74986e+06
P0A8G9	P0A8G9		xseB		9.05044e+06	9.0321e+06	8.94078e+06	9.26819e+06	8.56105e+06	7.80628e+06
P0A8H8	P0A8H8		yacG		1.98903e+06	2.23365e+06	1.99611e+06	2.06497e+06	1.90256e+06	1.92624e+06
P0A8I1	P0A8I1		yqgF		1.57155e+06	1.5912e+06	1.63216e+06	1.57113e+06	1.46225e+06	1.6701e+06
P0A8I3	P0A8I3		yaaA		4.07607e+06	4.14238e+06	4.16773e+06	4.06211e+06	4.05113e+06	4.37909e+06
P0A8I5	P0A8I5		trmB		7.11885e+06	6.7502e+06	6.91449e+06	6.80932e+06	7.08469e+06	5.93855e+06
P0A8I8	P0A8I8		rlmH		3.96106e+06	4.1096e+06	4.06761e+06	4.06561e+06	3.77832e+06	3.92598e+06
P0A8J2	P0A8J2		dnaT		1.11386e+06	1.00427e+06	1.18502e+06	1.1689e+06	1.26988e+06	786804
P0A8J4	P0A8J4		ybeD		1.48539e+07	1.46942e+07	1.6226e+07	1.59494e+07	1.51359e+07	1.52911e+07
P0A8J8	P0A8J8		rhlB		6.78594e+06	6.77325e+06	6.59286e+06	6.73967e+06	6.79345e+06	6.28994e+06
P0A8K1	P0A8K1		psd		3.87675e+06	4.4e+06	4.34908e+06	4.82971e+06	3.992e+06	4.51041e+06
P0A8K5	P0A8K5		yaeP		2.79122e+06	2.38626e+06	2.52193e+06	2.3752e+06	2.49584e+06	2.42916e+06
P0A8L1	P0A8L1		serS		3.49156e+07	3.47012e+07	3.32823e+07	3.34016e+07	3.30215e+07	3.33565e+07
P0A8L5	P0A8L5		ycgN		1.08037e+06	1.15603e+06	1.171e+06	1.13839e+06	1.14552e+06	1.23399e+06
P0A8L7	P0A8L7		yciU		1.85544e+06	1.76105e+06	1.86342e+06	1.8687e+06	1.98279e+06	1.8246e+06
P0A8M0	P0A8M0		asnS		3.48365e+07	3.47226e+07	3.34646e+07	3.37667e+07	3.39103e+07	3.38187e+07
P0A8M3	P0A8M3		thrS		1.59448e+07	1.57952e+07	1.46472e+07	1.47721e+07	1.4687e+07	1.43333e+07
P0A8M6	P0A8M6		yeeX		8.70408e+06	8.67051e+06	8.62052e+06	8.24084e+06	8.64965e+06	8.06512e+06
P0A8N0	P0A8N0		matP		517591	568376	386630	318761	356622	493435
P0A8N3	P0A8N3		lysS		4.68028e+07	4.81657e+07	4.68854e+07	4.75506e+07	4.6322e+07	4.65221e+07
P0A8N5	P0A8N5		lysU		2.14889e+07	2.15422e+07	2.13723e+07	2.13571e+07	2.15187e+07	2.07637e+07
P0A8N7	P0A8N7		epmA		2.99334e+06	2.83375e+06	3.01606e+06	3.07213e+06	3.09652e+06	2.5623e+06
P0A8P3	P0A8P3		yggX		2.64701e+07	2.6764e+07	2.59845e+07	2.66297e+07	2.70549e+07	2.68854e+07
P0A8Q0	P0A8Q0		frdC		2.81018e+06	2.77462e+06	2.43815e+06	2.64804e+06	2.67963e+06	2.97921e+06
P0A8Q6	P0A8Q6		clpS		1.45533e+06	1.43797e+06	1.41042e+06	1.56415e+06	1.50948e+06	1.26916e+06
P0A8R0	P0A8R0		rraA		1.95418e+07	1.99707e+07	2.05977e+07	2.04781e+07	1.96552e+07	2.13266e+07
P0A8R9	P0A8R9		hdfR		1.29595e+06	1.1322e+06	1.30519e+06	1.21668e+06	1.30322e+06	1.2087e+06
P0A8S1	P0A8S1		iciA		2.5674e+06	2.4745e+06	2.49495e+06	2.51046e+06	2.53888e+06	2.66612e+06
P0A8T1	P0A8T1		prmA		6.62757e+06	6.84911e+06	6.29545e+06	6.5009e+06	6.21479e+06	6.41658e+06
P0A8T7	P0A8T7		rpoC		5.0836e+07	5.05057e+07	5.09341e+07	5.12517e+07	5.09456e+07	4.56543e+07
P0A8U0	P0A8U0		syd		606595	487357	583303	477105	543120	463985
P0A8U2	P0A8U2		yafD		157092	204077	91861	151891	135794	122824
P0A8U6	P0A8U6		metJ		8.68194e+06	8.32823e+06	8.58101e+06	8.54244e+06	8.48339e+06	8.19152e+06
P0A8V0	P0A8V0		rbn		364446	283018	353708	352767	233297	300667
P0A8V2	P0A8V2		rpoB		7.5424e+07	7.56769e+07	7.58672e+07	7.5487e+07	7.52172e+07	7.20998e+07
P0A8V6	P0A8V6		fadR		5.84978e+06	5.58478e+06	5.57742e+06	5.83417e+06	5.72562e+06	5.39735e+06
P0A8W0	P0A8W0		nanR		2.67286e+06	2.50562e+06	2.48981e+06	2.29681e+06	2.31104e+06	2.38326e+06
P0A8W2	P0A8W2		slyA		8.45356e+06	8.31485e+06	8.26277e+06	7.70689e+06	8.32133e+06	8.09888e+06
P0A8W5	P0A8W5		yqgE		1.96868e+06	2.04316e+06	1.8111e+06	2.00279e+06	1.7718e+06	1.58053e+06
P0A8W8	P0A8W8		yfbU		1.9648e+07	1.91154e+07	1.8985e+07	1.84051e+07	1.85381e+07	1.73604e+07
P0A8X0	P0A8X0		yjgA		8.05308e+06	7.89341e+06	7.90499e+06	7.91326e+06	7.91453e+06	7.29365e+06
P0A8X2	P0A8X2		yceI		1.1334e+06	1.1987e+06	1.10072e+06	1.17885e+06	1.00292e+06	1.19514e+06
P0A8Y1	P0A8Y1		yjjG		1.04891e+06	1.02227e+06	1.13193e+06	1.14483e+06	1.28236e+06	1.08609e+06
P0A8Y3	P0A8Y3		yihX		2.67295e+06	2.62205e+06	2.39957e+06	2.47103e+06	2.6456e+06	2.38105e+06
P0A8Y5	P0A8Y5		yidA		4.59832e+06	5.00575e+06	4.9545e+06	5.03263e+06	4.95449e+06	4.5349e+06
P0A8Z0	P0A8Z0		yciA		1.90826e+06	1.87049e+06	1.90949e+06	1.92079e+06	1.93274e+06	1.71384e+06
P0A8Z3	P0A8Z3		ybgC		238534	66448.5	201983	92898.5		236465
P0A8Z7	P0A8Z7		yqiA		424408	325544	370377	303363	308338	
P0A901	P0A901		blc		1.01419e+06	957501	903820	1.07838e+06	1.18321e+06	1.07423e+06
P0A903	P0A903		bamC		2.06026e+07	2.05128e+07	2.16325e+07	2.15226e+07	2.13846e+07	2.00752e+07
P0A905	P0A905		slyB		3.33355e+07	3.24657e+07	3.2559e+07	3.32636e+07	3.39121e+07	2.76905e+07
P0A908	P0A908		mipA		2.89807e+06	2.68201e+06	2.16035e+06	2.25564e+06	2.13185e+06	2.94036e+06
P0A910	P0A910		ompA		6.0797e+08	6.28048e+08	6.31326e+08	6.43486e+08	6.11047e+08	5.43358e+08
P0A912	P0A912		pal		3.44294e+07	3.60694e+07	3.83529e+07	3.91354e+07	4.06574e+07	3.32385e+07
P0A915	P0A915		ompW		1.66921e+07	1.6871e+07	1.49182e+07	1.5584e+07	1.47159e+07	1.44052e+07
P0A917	P0A917		ompX		2.25473e+07	2.18108e+07	2.14161e+07	2.0941e+07	2.09514e+07	2.21909e+07
P0A921	P0A921		pldA		1.82218e+06	1.7143e+06	1.65583e+06	1.71219e+06	1.62755e+06	2.14254e+06
P0A927	P0A927		tsx		1.02878e+07	1.00656e+07	9.496e+06	9.31159e+06	9.48732e+06	9.19517e+06
P0A932	P0A932		gfcE		1.99713e+07	1.93416e+07	1.96138e+07	2.01143e+07	1.99021e+07	1.81708e+07
P0A935	P0A935		mltA		6.51972e+06	6.36585e+06	5.73179e+06	6.01783e+06	5.93198e+06	5.30066e+06
P0A937	P0A937		bamE		7.64806e+06	7.72193e+06	8.47437e+06	8.53217e+06	9.12917e+06	6.33793e+06
P0A940	P0A940		bamA		1.48955e+07	1.46861e+07	1.50622e+07	1.49486e+07	1.47029e+07	1.39784e+07
P0A944	P0A944		rimI		602993	543229	550494	697026	477913	668160
P0A948	P0A948		rimJ		303126	419142	359858	345232	315592	
P0A951	P0A951		speG		996686	1.08739e+06	1.2651e+06	826452	1.11719e+06	937580
P0A953	P0A953		fabB		4.7071e+07	4.73137e+07	4.61993e+07	4.63659e+07	4.65233e+07	4.54872e+07
P0A955	P0A955		eda		2.85981e+07	2.81682e+07	2.96027e+07	3.01765e+07	2.84096e+07	2.42953e+07
P0A959	P0A959		alaA		1.87834e+06	1.84411e+06	1.71653e+06	1.81088e+06	1.83986e+06	1.64109e+06
P0A962	P0A962		ansA		1.78367e+06	1.78911e+06	1.90866e+06	1.76934e+06	1.84129e+06	1.6333e+06
P0A964	P0A964		cheW		1.48418e+07	1.57048e+07	1.66954e+07	1.60392e+07	1.60531e+07	1.69351e+07
P0A968	P0A968		cspD		1.81302e+06	1.83675e+06	1.81202e+06	1.80833e+06	1.81247e+06	1.57172e+06
P0A972	P0A972		cspE		2.05091e+08	2.0429e+08	2.40178e+08	2.37525e+08	2.39414e+08	1.82578e+08
P0A978	P0A978		cspG		9.70291e+06	1.08138e+07	9.02358e+06	9.89286e+06	8.61172e+06	8.42503e+06
P0A988	P0A988		dnaN		4.18147e+06	4.28432e+06	4.28855e+06	4.1957e+06	4.34424e+06	4.01964e+06
P0A991	P0A991		fbaB		7.4237e+06	7.51644e+06	7.85666e+06	7.75227e+06	7.71648e+06	6.90116e+06
P0A993	P0A993		fbp		1.66899e+07	1.68395e+07	1.67238e+07	1.69056e+07	1.66491e+07	1.54219e+07
P0A996	P0A996		glpC		1.7301e+06	1.54858e+06	1.66068e+06	1.51574e+06	1.64433e+06	1.55256e+06
P0A998	P0A998		ftnA		3.05149e+07	3.34672e+07	3.29936e+07	3.23022e+07	3.08913e+07	3.29289e+07
P0A9A2	P0A9A2		ftnB		776483	900930	557921	947488	757214	1.26317e+06
P0A9A6	P0A9A6		ftsZ		1.42264e+07	1.41913e+07	1.42029e+07	1.425e+07	1.4382e+07	1.36515e+07
P0A9A9	P0A9A9		fur		1.77078e+07	1.78143e+07	1.81572e+07	1.77347e+07	1.85788e+07	1.72876e+07
P0A9B2	P0A9B2		gapA		3.6441e+08	3.62339e+08	3.79644e+08	3.76694e+08	3.66094e+08	3.16681e+08
P0A9B6	P0A9B6		epd		1.64025e+06	1.5708e+06	1.6445e+06	1.55707e+06	1.57548e+06	1.6992e+06
P0A9C0	P0A9C0		glpA		2.30326e+06	2.21791e+06	2.15145e+06	2.34048e+06	2.26953e+06	2.24556e+06
P0A9C3	P0A9C3		galM		6.62968e+06	6.48414e+06	6.82105e+06	6.73395e+06	6.39746e+06	5.93702e+06
P0A9C5	P0A9C5		glnA		4.44049e+07	4.39608e+07	4.39776e+07	4.3551e+07	4.38513e+07	4.00065e+07
P0A9C9	P0A9C9		glpX		9.15959e+06	8.88392e+06	9.34926e+06	9.10666e+06	9.40629e+06	9.4155e+06
P0A9D2	P0A9D2		gstA		5.18076e+06	5.33064e+06	4.8185e+06	4.84985e+06	4.71462e+06	4.74493e+06
P0A9D4	P0A9D4		cysE		3.50144e+06	3.3913e+06	3.3592e+06	3.3212e+06	3.25198e+06	3.27333e+06
P0A9D8	P0A9D8		dapD		3.84244e+07	3.86447e+07	3.80981e+07	3.76741e+07	3.80887e+07	3.75021e+07
P0A9E5	P0A9E5		fnr		7.36436e+06	7.6066e+06	7.81629e+06	7.79597e+06	7.97482e+06	7.12202e+06
P0A9F1	P0A9F1		mntR		1.33892e+06	1.39548e+06	1.43602e+06	1.42358e+06	1.1536e+06	1.37946e+06
P0A9F3	P0A9F3		cysB		3.18146e+06	3.23006e+06	3.19296e+06	3.14447e+06	3.02587e+06	3.07968e+06
P0A9F6	P0A9F6		gcvA		225873	207985	163592	141879	213277	212080
P0A9G2	P0A9G2		nhaR		1.11653e+06	1.16779e+06	1.14289e+06	1.11334e+06	1.10085e+06	790537
P0A9G6	P0A9G6		aceA		7.58465e+06	7.68203e+06	7.63284e+06	7.93658e+06	7.50114e+06	7.4694e+06
P0A9G8	P0A9G8		modE		3.43617e+06	3.44692e+06	3.70528e+06	3.64226e+06	3.50405e+06	3.4515e+06
P0A9H1	P0A9H1		mug		1.82485e+06	1.74361e+06	1.68821e+06	1.5825e+06	1.71856e+06	1.64095e+06
P0A9H5	P0A9H5		btuR		933708	900082	941413	946198	883119	894745
P0A9H7	P0A9H7		cfa		3.32892e+06	3.38165e+06	3.32327e+06	3.37255e+06	3.58869e+06	3.23005e+06
P0A9H9	P0A9H9		cheZ		1.9691e+06	2.09622e+06	2.01288e+06	2.00022e+06	2.01142e+06	2.01605e+06
P0A9I1	P0A9I1		citE		8.8923e+06	9.0706e+06	9.72349e+06	9.34518e+06	9.16285e+06	8.87519e+06
P0A9I3	P0A9I3		gcvR		2.58031e+06	2.51669e+06	2.58157e+06	2.64291e+06	2.43001e+06	1.69442e+06
P0A9I8	P0A9I8		nirD		2.60969e+06	2.7005e+06	2.39822e+06	2.3917e+06	2.35429e+06	2.25407e+06
P0A9J0	P0A9J0		rng		5.24654e+06	5.29039e+06	5.41575e+06	5.18908e+06	5.18441e+06	4.72996e+06
P0A9J4	P0A9J4		panE		2.76624e+06	2.70812e+06	2.78915e+06	2.63957e+06	2.64876e+06	2.57093e+06
P0A9J6	P0A9J6		rbsK		2.1745e+06	2.19601e+06	1.75597e+06	2.0631e+06	2.11628e+06	2.11768e+06
P0A9J8	P0A9J8		pheA		1.88366e+06	1.84617e+06	1.87296e+06	1.91533e+06	1.98312e+06	2.02479e+06
P0A9K3	P0A9K3		ybeZ		5.6445e+06	5.70167e+06	5.63213e+06	5.76215e+06	5.65933e+06	5.49302e+06
P0A9K7	P0A9K7		phoU		3.13524e+06	3.25602e+06	3.25097e+06	3.03587e+06	3.25375e+06	2.79742e+06
P0A9K9	P0A9K9		slyD		1.18726e+08	1.15946e+08	1.15445e+08	1.17395e+08	1.07175e+08	9.41955e+07
P0A9L3	P0A9L3		fklB		2.02816e+07	2.04377e+07	1.93172e+07	1.9346e+07	1.90329e+07	1.96841e+07
P0A9L5	P0A9L5		ppiC		2.97768e+06	2.9517e+06	2.78306e+06	2.73899e+06	2.52229e+06	2.77515e+06
P0A9L8	P0A9L8		proC		2.79064e+06	2.8429e+06	2.83138e+06	2.78896e+06	2.89406e+06	2.28271e+06
P0A9M0	P0A9M0		lon		9.53463e+06	9.56723e+06	9.84001e+06	9.75684e+06	9.63297e+06	9.36692e+06
P0A9M2	P0A9M2		hpt		6.0476e+06	5.84651e+06	5.68239e+06	5.70802e+06	5.56449e+06	5.6681e+06
P0A9M5	P0A9M5		gpt		8.38217e+07	7.93368e+07	8.26665e+07	8.33661e+07	8.12995e+07	6.87422e+07
P0A9M8	P0A9M8		pta		4.93343e+07	4.95134e+07	5.03193e+07	4.97603e+07	4.96586e+07	4.43142e+07
P0A9N4	P0A9N4		pflA		5.43758e+06	5.2142e+06	5.16995e+06	5.08328e+06	5.17012e+06	4.67119e+06
P0A9N8	P0A9N8		nrdG		496369	498742	359958	282665	375797	364097
P0A9P0	P0A9P0		lpdA		4.79419e+07	4.76684e+07	4.88842e+07	4.82038e+07	4.88983e+07	4.06392e+07
P0A9P4	P0A9P4		trxB		1.52543e+07	1.53894e+07	1.56717e+07	1.54733e+07	1.57286e+07	1.36367e+07
P0A9P6	P0A9P6		deaD		9.58755e+06	9.6088e+06	9.76559e+06	9.68396e+06	9.7801e+06	9.52909e+06
P0A9Q1	P0A9Q1		arcA		2.81688e+07	2.76219e+07	2.7795e+07	2.73446e+07	2.82187e+07	2.41394e+07
P0A9Q5	P0A9Q5		accD		2.3888e+07	2.41417e+07	2.37506e+07	2.43682e+07	2.4005e+07	2.31079e+07
P0A9Q7	P0A9Q7		adhE		1.9358e+08	1.96787e+08	1.91791e+08	1.91713e+08	1.87772e+08	1.73218e+08
P0A9Q9	P0A9Q9		asd		2.07406e+07	2.04452e+07	1.97713e+07	2.0024e+07	1.99404e+07	1.91501e+07
P0A9R4	P0A9R4		fdx		8.27828e+06	8.59066e+06	8.58115e+06	8.57802e+06	8.95149e+06	8.36754e+06
P0A9R7	P0A9R7		ftsE		4.20166e+06	4.09876e+06	3.84846e+06	3.93226e+06	3.76644e+06	4.07654e+06
P0A9S1	P0A9S1		fucO		1.12852e+06	1.23195e+06	1.27376e+06	1.26735e+06	936376	1.24469e+06
P0A9S5	P0A9S5		gldA		1.64096e+07	1.57902e+07	1.38015e+07	1.43753e+07	1.41771e+07	1.4987e+07
P0A9T0	P0A9T0		serA		7.29413e+06	7.28491e+06	7.10206e+06	6.94343e+06	6.99038e+06	7.61128e+06
P0A9T4	P0A9T4		tas		9.451e+06	9.47576e+06	9.335e+06	9.32461e+06	9.46074e+06	8.33805e+06
P0A9T8	P0A9T8		ybbA		790370	726206	734484	799817	808771	780735
P0A9U1	P0A9U1		ybhF		560210	526782	712024	751836	557344	616178
P0A9U3	P0A9U3		ybiT		5.62769e+06	5.75011e+06	5.88826e+06	5.7904e+06	5.76811e+06	5.8872e+06
P0A9V1	P0A9V1		lptB		6.29708e+06	6.50519e+06	6.2734e+06	6.55241e+06	6.17508e+06	6.27831e+06
P0A9W3	P0A9W3		yjjK		9.73902e+06	9.8063e+06	9.57114e+06	9.69742e+06	9.1644e+06	9.39593e+06
P0A9W6	P0A9W6		yrbA		7.28483e+06	6.55903e+06	7.12004e+06	6.44033e+06	7.04884e+06	6.7353e+06
P0A9W9	P0A9W9		yrdA		5.28907e+06	5.34512e+06	5.59353e+06	5.49405e+06	5.65005e+06	5.53402e+06
P0A9X4	P0A9X4		mreB		2.35604e+07	2.31275e+07	2.40863e+07	2.42744e+07	2.35198e+07	2.07637e+07
P0A9X9	P0A9X9		cspA		3.42309e+07	3.48662e+07	2.86937e+07	2.93323e+07	2.80697e+07	3.07061e+07
P0A9Y6	P0A9Y6		cspC		1.62054e+08	1.61663e+08	1.74151e+08	1.73967e+08	1.838e+08	1.49252e+08
P0A9Z1	P0A9Z1		glnB		1.53893e+07	1.42396e+07	1.34136e+07	1.39019e+07	1.47485e+07	1.3674e+07
P0AA04	P0AA04		ptsH		4.58039e+07	4.84414e+07	5.80487e+07	6.07012e+07	5.38191e+07	4.12033e+07
P0AA10	P0AA10		rplM		8.30105e+07	8.21231e+07	8.20672e+07	8.37944e+07	8.50496e+07	7.85729e+07
P0AA16	P0AA16		ompR		8.92641e+06	8.82117e+06	8.95305e+06	9.01256e+06	8.86251e+06	8.8401e+06
P0AA25	P0AA25		trxA		2.78529e+07	2.85774e+07	2.78643e+07	2.79157e+07	2.77194e+07	2.77226e+07
P0AA31	P0AA31		yedF		3.78181e+06	3.48171e+06	3.93878e+06	3.88211e+06	3.9129e+06	3.58851e+06
P0AA37	P0AA37		rluA		384918	298687	381642	273676	344197	399602
P0AA39	P0AA39		rluC		1.07891e+06	1.03311e+06	990661	942311	1.00776e+06	1.09169e+06
P0AA43	P0AA43		rsuA		5.33121e+06	5.36763e+06	5.16168e+06	5.33494e+06	5.57787e+06	5.20142e+06
P0AA53	P0AA53		qmcA		1.64527e+06	1.73793e+06	1.63504e+06	1.83922e+06	1.79191e+06	1.43219e+06
P0AA86	P0AA86		dsbE		1.26314e+06	1.06602e+06	1.15797e+06	1.24752e+06	1.33961e+06	998473
P0AA91	P0AA91		yeaY		1.50452e+06	1.50696e+06	1.45551e+06	1.45625e+06	1.35839e+06	1.50343e+06
P0AA93	P0AA93		ypdA		283548	322627	199385	258367	94715.4	273818
P0AA95	P0AA95		yacC		1.02141e+06	1.02189e+06	983245	886466	1.07587e+06	1.08117e+06
P0AA97	P0AA97		yaeQ		823455	783376	814166	796459	750584	741973
P0AAA1	P0AAA1		yagU		6.58249e+06	6.60709e+06	6.77845e+06	6.4762e+06	7.04478e+06	6.05792e+06
P0AAB4	P0AAB4		ubiD		2.05857e+06	2.23124e+06	2.12685e+06	2.19752e+06	1.98073e+06	2.2679e+06
P0AAB6	P0AAB6		galF		1.15318e+07	1.15418e+07	1.09358e+07	1.15302e+07	1.12457e+07	1.02011e+07
P0AAB8	P0AAB8		uspD		2.30353e+06	2.2201e+06	1.98944e+06	2.13184e+06	2.27594e+06	2.12345e+06
P0AAC0	P0AAC0		uspE		4.7046e+06	4.58817e+06	4.40748e+06	4.56747e+06	4.38546e+06	4.67236e+06
