Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A905	P0A905		slyB		3.09377e+07	2.9238e+07	3.08565e+07	3.14807e+07	3.1843e+07	3.18946e+07
P0A908	P0A908		mipA		2.37927e+06	2.27869e+06	2.20258e+06	1.87556e+06	2.20761e+06	2.12753e+06
P0A910	P0A910		ompA		6.14729e+08	6.48836e+08	6.42273e+08	6.53147e+08	6.33546e+08	6.43573e+08
P0A912	P0A912		pal		5.92497e+07	5.89342e+07	5.98888e+07	6.5126e+07	6.283e+07	6.45768e+07
P0A915	P0A915		ompW		1.59237e+07	1.52253e+07	1.59352e+07	1.53436e+07	1.54706e+07	1.46124e+07
P0A917	P0A917		ompX		1.8629e+07	1.86893e+07	1.96554e+07	1.9299e+07	1.90377e+07	1.9541e+07
P0A921	P0A921		pldA		1.94285e+06	1.99712e+06	1.95343e+06	1.96193e+06	1.94599e+06	1.9417e+06
P0A927	P0A927		tsx		8.58574e+06	8.46429e+06	9.16542e+06	8.58574e+06	9.06128e+06	8.44021e+06
P0A932	P0A932		gfcE		1.88307e+07	1.88009e+07	1.89533e+07	1.93999e+07	1.8637e+07	1.89813e+07
P0A935	P0A935		mltA		6.06369e+06	5.82236e+06	5.90955e+06	5.46916e+06	5.83038e+06	5.6249e+06
P0A937	P0A937		bamE		5.35222e+06	5.53268e+06	5.78785e+06	5.87309e+06	6.07758e+06	5.97386e+06
P0A940	P0A940		bamA		1.46712e+07	1.45654e+07	1.49653e+07	1.45607e+07	1.46861e+07	1.49301e+07
P0A944	P0A944		rimI		701041	695081	721166	672528	652407	667118
P0A948	P0A948		rimJ		407979	377135	386201	486787	323051	367327
P0A951	P0A951		speG		1.09231e+06	1.21927e+06	1.24739e+06	1.31185e+06	1.16655e+06	1.16673e+06
P0A953	P0A953		fabB		2.14663e+07	2.10746e+07	2.14248e+07	2.09659e+07	2.07503e+07	2.10088e+07
P0A955	P0A955		eda		2.71812e+07	2.78537e+07	2.86858e+07	2.75163e+07	2.641e+07	2.79351e+07
P0A959	P0A959		alaA		2.09653e+06	1.9926e+06	1.9753e+06	1.93318e+06	1.95709e+06	1.99645e+06
P0A962	P0A962		ansA		1.85105e+06	1.96901e+06	2.04377e+06	1.87474e+06	1.77424e+06	1.98627e+06
P0A964	P0A964		cheW		1.6458e+07	1.54388e+07	1.63325e+07	1.60802e+07	1.63002e+07	1.73349e+07
P0A968	P0A968		cspD		754240	827753	795350	799778	763902	797111
P0A972	P0A972		cspE		9.96594e+07	9.66023e+07	1.03244e+08	1.2983e+08	1.26428e+08	1.29591e+08
P0A978	P0A978		cspG		2.50336e+06	2.57748e+06	2.80384e+06	2.5745e+06	2.59925e+06	2.95919e+06
P0A988	P0A988		dnaN		4.34707e+06	4.15937e+06	4.36042e+06	4.36272e+06	4.35259e+06	4.32296e+06
P0A991	P0A991		fbaB		8.12403e+06	8.10485e+06	8.47284e+06	8.73321e+06	8.60783e+06	8.56949e+06
P0A993	P0A993		fbp		1.71124e+07	1.69472e+07	1.76847e+07	1.70945e+07	1.70845e+07	1.76722e+07
P0A996	P0A996		glpC		2.0553e+06	1.95913e+06	1.94683e+06	1.90008e+06	2.08905e+06	2.09208e+06
P0A998	P0A998		ftnA		4.93288e+07	5.08487e+07	5.39619e+07	5.12124e+07	4.92838e+07	5.02088e+07
P0A9A2	P0A9A2		ftnB		1.00587e+06	921973	939564	958415	1.01311e+06	1.06383e+06
P0A9A6	P0A9A6		ftsZ		1.44414e+07	1.45857e+07	1.46207e+07	1.44533e+07	1.44244e+07	1.44293e+07
P0A9A9	P0A9A9		fur		1.6166e+07	1.60205e+07	1.67797e+07	1.58829e+07	1.58119e+07	1.56818e+07
P0A9B2	P0A9B2		gapA		3.04208e+08	3.133e+08	3.18575e+08	3.32634e+08	3.2302e+08	3.26594e+08
P0A9B6	P0A9B6		epd		1.89517e+06	1.89863e+06	1.8979e+06	1.9842e+06	1.84332e+06	1.81443e+06
P0A9C0	P0A9C0		glpA		2.20294e+06	2.15516e+06	2.19208e+06	2.1705e+06	2.16547e+06	2.24055e+06
P0A9C3	P0A9C3		galM		6.9707e+06	6.9404e+06	7.31567e+06	7.22351e+06	7.04124e+06	7.13578e+06
P0A9C5	P0A9C5		glnA		3.99147e+07	3.88356e+07	4.04579e+07	3.89338e+07	3.86204e+07	3.90091e+07
P0A9C9	P0A9C9		glpX		4.93544e+06	4.71599e+06	4.88605e+06	4.78648e+06	5.0104e+06	4.85551e+06
P0A9D2	P0A9D2		gstA		5.76866e+06	5.94596e+06	5.97174e+06	5.57058e+06	5.54459e+06	5.35678e+06
P0A9D4	P0A9D4		cysE		3.25328e+06	3.36688e+06	3.23533e+06	3.20329e+06	2.71811e+06	3.1822e+06
P0A9D8	P0A9D8		dapD		4.06692e+07	4.01683e+07	4.04011e+07	3.98838e+07	3.91227e+07	3.99535e+07
P0A9E5	P0A9E5		fnr		6.42312e+06	6.15974e+06	6.19325e+06	6.64637e+06	6.54784e+06	6.3589e+06
P0A9F1	P0A9F1		mntR		1.26017e+06	1.36693e+06	1.30877e+06	1.37393e+06	1.24948e+06	1.22092e+06
P0A9F3	P0A9F3		cysB		3.3967e+06	3.31474e+06	3.30546e+06	3.46453e+06	3.47506e+06	3.50557e+06
P0A9F6	P0A9F6		gcvA		274359	253907	239724	198197	198079	196142
P0A9G2	P0A9G2		nhaR		1.16798e+06	1.19695e+06	1.07564e+06	1.20426e+06	1.14602e+06	1.21159e+06
P0A9G4	P0A9G4		cueR		401186	326507	351576	412613	423925	321629
P0A9G6	P0A9G6		aceA		7.14724e+06	7.00084e+06	7.40114e+06	7.55144e+06	7.27187e+06	7.1966e+06
P0A9G8	P0A9G8		modE		2.62992e+06	2.68864e+06	2.54884e+06	2.58465e+06	2.743e+06	2.70473e+06
P0A9H1	P0A9H1		mug		1.72904e+06	1.81361e+06	1.80285e+06	1.7315e+06	1.76603e+06	1.7695e+06
P0A9H5	P0A9H5		btuR		982185	1.08811e+06	912248	969534	801600	993881
P0A9H7	P0A9H7		cfa		3.32854e+06	3.17303e+06	3.11559e+06	3.39893e+06	3.37553e+06	3.35482e+06
P0A9H9	P0A9H9		cheZ		2.16543e+06	2.18155e+06	2.16698e+06	2.14736e+06	2.23495e+06	2.216e+06
P0A9I1	P0A9I1		citE		6.03682e+06	6.03756e+06	6.06207e+06	6.54935e+06	6.24362e+06	6.24442e+06
P0A9I3	P0A9I3		gcvR		2.3215e+06	2.38131e+06	2.45662e+06	2.43018e+06	2.30183e+06	2.44744e+06
P0A9I8	P0A9I8		nirD		3.2967e+06	3.11867e+06	3.09135e+06	2.9585e+06	3.09495e+06	2.9364e+06
P0A9J0	P0A9J0		rng		5.05878e+06	5.21661e+06	5.19623e+06	5.16227e+06	5.17e+06	5.39651e+06
P0A9J4	P0A9J4		panE		2.06648e+06	2.02137e+06	2.17863e+06	2.04697e+06	2.22377e+06	1.95757e+06
P0A9J6	P0A9J6		rbsK		3.4086e+06	3.32036e+06	3.47502e+06	3.21496e+06	3.35601e+06	3.46513e+06
P0A9J8	P0A9J8		pheA		2.24651e+06	2.32332e+06	2.14159e+06	2.09378e+06	2.00378e+06	2.06926e+06
P0A9K3	P0A9K3		ybeZ		5.61226e+06	5.66517e+06	5.76066e+06	5.65603e+06	5.89637e+06	5.80909e+06
P0A9K7	P0A9K7		phoU		2.90193e+06	2.93479e+06	2.95609e+06	2.94962e+06	2.86767e+06	2.86051e+06
P0A9K9	P0A9K9		slyD		1.03052e+08	1.04323e+08	1.01476e+08	9.72526e+07	1.01959e+08	9.84449e+07
P0A9L3	P0A9L3		fklB		2.09755e+07	2.06701e+07	2.04773e+07	1.87858e+07	1.892e+07	1.9288e+07
P0A9L5	P0A9L5		ppiC		2.47536e+06	2.5168e+06	2.46635e+06	2.47382e+06	2.49778e+06	2.49467e+06
P0A9L8	P0A9L8		proC		3.22972e+06	3.63372e+06	3.14155e+06	2.61142e+06	2.35238e+06	2.8573e+06
P0A9M0	P0A9M0		lon		1.06241e+07	1.04661e+07	1.06731e+07	1.06164e+07	1.06876e+07	1.0629e+07
P0A9M2	P0A9M2		hpt		6.07306e+06	5.96447e+06	5.9359e+06	5.65993e+06	5.72226e+06	5.76783e+06
P0A9M5	P0A9M5		gpt		8.24569e+07	8.1257e+07	8.09268e+07	8.028e+07	7.86476e+07	8.2059e+07
P0A9M8	P0A9M8		pta		4.704e+07	4.63956e+07	4.76675e+07	4.72744e+07	4.79048e+07	4.82352e+07
P0A9N4	P0A9N4		pflA		5.35376e+06	5.11519e+06	5.39852e+06	5.20869e+06	5.29407e+06	5.15491e+06
P0A9P0	P0A9P0		lpdA		3.26368e+07	3.25847e+07	3.35414e+07	3.36688e+07	3.32482e+07	3.29664e+07
P0A9P4	P0A9P4		trxB		1.64118e+07	1.60869e+07	1.62044e+07	1.58969e+07	1.60742e+07	1.64705e+07
P0A9P6	P0A9P6		deaD		9.74588e+06	9.84043e+06	9.70418e+06	9.6044e+06	9.5852e+06	9.54419e+06
P0A9Q1	P0A9Q1		arcA		2.63805e+07	2.57738e+07	2.70951e+07	2.52921e+07	2.58198e+07	2.50007e+07
P0A9Q5	P0A9Q5		accD		1.53389e+07	1.62309e+07	1.58276e+07	1.55976e+07	1.5746e+07	1.58221e+07
P0A9Q7	P0A9Q7		adhE		1.95261e+08	1.96227e+08	1.98611e+08	1.94621e+08	1.92821e+08	1.93622e+08
P0A9Q9	P0A9Q9		asd		2.18963e+07	2.06814e+07	2.15486e+07	2.13937e+07	2.19738e+07	2.08131e+07
P0A9R4	P0A9R4		fdx		8.26972e+06	8.66679e+06	8.40467e+06	8.17128e+06	8.81564e+06	8.17909e+06
P0A9R7	P0A9R7		ftsE		4.26521e+06	4.2339e+06	4.2907e+06	4.2603e+06	4.14849e+06	4.24611e+06
P0A9S1	P0A9S1		fucO		1.2e+06	1.25205e+06	1.25934e+06	1.21643e+06	1.19839e+06	1.36971e+06
P0A9S5	P0A9S5		gldA		1.60605e+07	1.56668e+07	1.61927e+07	1.46833e+07	1.44512e+07	1.49063e+07
P0A9T0	P0A9T0		serA		5.97081e+06	6.06383e+06	6.01762e+06	5.94042e+06	5.88006e+06	5.90036e+06
P0A9T4	P0A9T4		tas		9.94543e+06	9.79434e+06	9.78638e+06	9.63852e+06	1.00816e+07	9.7396e+06
P0A9T6	P0A9T6		ybaQ		892943	776431	828052		993948	1.06481e+06
P0A9T8	P0A9T8		ybbA		795815	744858	800213	796602	776761	754828
P0A9U1	P0A9U1		ybhF		479645	503555	505894	487288	532762	454588
P0A9U3	P0A9U3		ybiT		5.65378e+06	5.32345e+06	5.64344e+06	5.62154e+06	5.68706e+06	5.64076e+06
P0A9V1	P0A9V1		lptB		5.95093e+06	6.09029e+06	5.97799e+06	6.07887e+06	6.01936e+06	6.09823e+06
P0A9W0	P0A9W0		ulaR		1.05772e+06	1.31677e+06	1.10386e+06	1.25139e+06	930195	1.15873e+06
P0A9W3	P0A9W3		yjjK		9.31342e+06	9.35006e+06	9.48214e+06	9.1721e+06	9.24479e+06	9.28949e+06
P0A9W6	P0A9W6		yrbA		1.35747e+07	1.38357e+07	1.41767e+07	1.31541e+07	1.32211e+07	1.26971e+07
P0A9W9	P0A9W9		yrdA		5.9205e+06	5.68812e+06	5.61511e+06	5.47517e+06	5.72416e+06	5.73804e+06
P0A9X4	P0A9X4		mreB		8.96464e+06	9.31493e+06	9.16915e+06	9.07763e+06	8.94698e+06	8.86277e+06
P0A9X9	P0A9X9		cspA		2.934e+07	2.83764e+07	2.98958e+07	2.71187e+07	2.73205e+07	2.72967e+07
P0A9Y6	P0A9Y6		cspC		1.66393e+08	1.733e+08	1.80562e+08	1.76952e+08	1.74591e+08	1.79435e+08
P0A9Z1	P0A9Z1		glnB		1.451e+07	1.47875e+07	1.47377e+07	1.46542e+07	1.40364e+07	1.49102e+07
P0AA04	P0AA04		ptsH		4.808e+07	4.36039e+07	4.8439e+07	6.66382e+07	6.14958e+07	6.51799e+07
P0AA10	P0AA10		rplM		6.58331e+07	6.53541e+07	6.45136e+07	6.37541e+07	6.58634e+07	6.50903e+07
P0AA16	P0AA16		ompR		8.56386e+06	8.58391e+06	8.9804e+06	8.9073e+06	8.8208e+06	8.80193e+06
P0AA25	P0AA25		trxA		2.81137e+07	2.88988e+07	2.86871e+07	2.69979e+07	2.76281e+07	2.75977e+07
P0AA31	P0AA31		yedF		3.78288e+06	3.60077e+06	3.93556e+06	3.94468e+06	3.72413e+06	4.04665e+06
P0AA39	P0AA39		rluC		1.14948e+06	1.11897e+06	1.06285e+06	1.07625e+06	1.10759e+06	1.13286e+06
P0AA43	P0AA43		rsuA		4.61173e+06	4.53919e+06	4.68561e+06	4.65268e+06	4.54433e+06	4.65794e+06
P0AA53	P0AA53		qmcA		1.7172e+06	1.75494e+06	1.7185e+06	1.94172e+06	1.98041e+06	1.84134e+06
P0AA86	P0AA86		dsbE		1.06255e+06	1.07676e+06	1.07814e+06	1.18094e+06	1.14012e+06	1.10672e+06
P0AA91	P0AA91		yeaY		1.33179e+06	1.28957e+06	1.38247e+06	1.49775e+06	1.36848e+06	1.43843e+06
P0AA93	P0AA93		ypdA		305132	428971	335916	338545	208632	259192
P0AA95	P0AA95		yacC		1.15901e+06	1.06091e+06	1.05313e+06	1.05432e+06	1.09742e+06	1.03349e+06
P0AA97	P0AA97		yaeQ		776926	932537	958592	888886	983835	1.00994e+06
P0AAA1	P0AAA1		yagU		7.35527e+06	6.74962e+06	7.38994e+06	7.0559e+06	7.26169e+06	6.9018e+06
P0AAB4	P0AAB4		ubiD		1.58762e+06	1.45906e+06	1.46751e+06	1.48524e+06	1.42225e+06	1.59013e+06
P0AAB6	P0AAB6		galF		1.27662e+07	1.22675e+07	1.26155e+07	1.23e+07	1.20281e+07	1.20227e+07
P0AAB8	P0AAB8		uspD		2.03474e+06	1.95406e+06	1.94577e+06	2.02874e+06	2.06654e+06	1.97611e+06
P0AAC0	P0AAC0		uspE		4.35041e+06	4.5221e+06	4.38524e+06	4.26648e+06	4.3676e+06	4.37076e+06
P0AAC8	P0AAC8		iscA		6.72722e+06	6.79209e+06	6.82349e+06	6.68965e+06	6.28873e+06	6.71001e+06
P0AAD6	P0AAD6		sdaC		264752	310020	350395	287782	313368	293130
P0AAF6	P0AAF6		artP		959965	671950	947528	877438	931103	1.02603e+06
P0AAG3	P0AAG3		gltL		410716	259603	367297	553983	426734	329227
P0AAH0	P0AAH0		pstB		1.29257e+06	1.35051e+06	1.40673e+06	1.33429e+06	1.37909e+06	1.2929e+06
P0AAH8	P0AAH8		sapF		593683	674486	588191	513532	494284	567393
P0AAI3	P0AAI3		ftsH		1.91695e+07	1.87377e+07	1.89474e+07	1.88736e+07	1.90778e+07	1.89724e+07
P0AAI5	P0AAI5		fabF		4.80009e+07	4.7305e+07	4.89241e+07	4.7419e+07	4.80088e+07	4.75231e+07
P0AAI9	P0AAI9		fabD		9.66511e+06	9.49879e+06	1.00229e+07	9.34782e+06	9.72602e+06	9.60048e+06
P0AAJ3	P0AAJ3		fdnH		4.59319e+06	4.59392e+06	4.63862e+06	4.69855e+06	4.70077e+06	4.65749e+06
P0AAJ5	P0AAJ5		fdoH		2.93687e+06	3.06881e+06	2.8933e+06	2.9052e+06	2.95217e+06	2.88221e+06
P0AAJ8	P0AAJ8		hybA		4.01609e+06	3.67718e+06	3.7921e+06	3.70717e+06	3.66375e+06	3.58261e+06
P0AAK1	P0AAK1		hycB		1.52655e+06	1.61043e+06	1.51758e+06	1.57396e+06	1.71646e+06	1.55644e+06
P0AAN1	P0AAN1		hybE		970302	1.0527e+06	1.11451e+06	1.22054e+06	1.10736e+06	1.19206e+06
P0AAN3	P0AAN3		hypB		2.95846e+06	2.91549e+06	2.90502e+06	2.90092e+06	2.8525e+06	2.92427e+06
P0AAN5	P0AAN5		yaiA		1.25397e+06	1.38142e+06	1.44251e+06	1.29993e+06	1.18465e+06	1.42699e+06
P0AAN9	P0AAN9		iraP		353883	432934	343747	371866	512834	241426
P0AAP3	P0AAP3		frmR		2.53201e+06	2.68248e+06	2.49384e+06	2.59535e+06	2.62213e+06	2.54385e+06
P0AAQ2	P0AAQ2		yajD		4.97715e+06	5.16285e+06	5.00667e+06	5.24339e+06	5.0229e+06	5.03812e+06
P0AAR3	P0AAR3		ybaK		2.29785e+06	2.3159e+06	2.17727e+06	2.2111e+06	1.84225e+06	2.15422e+06
P0AAS0	P0AAS0		ylaC		310735	314530	240331	293126	331396	266327
P0AAS7	P0AAS7		ybcJ		3.00168e+06	2.861e+06	2.8554e+06	2.71691e+06	2.67685e+06	2.79479e+06
P0AAT2	P0AAT2		ybdF		666482	575017	594444	576154	594880	562972
P0AAT4	P0AAT4		mscM		2.08717e+06	2.08166e+06	2.10516e+06	2.10564e+06	2.06377e+06	2.05783e+06
P0AAT6	P0AAT6		rsfS		3.20545e+06	3.02581e+06	3.17909e+06	2.79075e+06	2.85927e+06	3.01742e+06
P0AAT9	P0AAT9		ybeL		6.96232e+06	6.87403e+06	7.26782e+06	7.69029e+06	7.17539e+06	7.5753e+06
P0AAU7	P0AAU7		ybfE		1.34792e+06	1.50325e+06	1.40737e+06	1.45027e+06	1.19467e+06	1.31971e+06
P0AAV4	P0AAV4		ybgJ		1.19958e+06	1.1592e+06	1.22267e+06	1.10973e+06	1.11629e+06	1.12387e+06
P0AAX8	P0AAX8		ybiS		5.31454e+06	5.23854e+06	5.30182e+06	5.51255e+06	5.28818e+06	5.5753e+06
P0AAZ4	P0AAZ4		rarA		1.55789e+06	1.66042e+06	1.56384e+06	1.56671e+06	1.60457e+06	1.57059e+06
P0AAZ7	P0AAZ7		ycaR		6.37952e+06	6.38997e+06	6.74909e+06	6.41352e+06	6.43389e+06	6.07978e+06
P0AB03	P0AB03		ycbJ		1.80894e+06	1.58256e+06	1.86349e+06	1.9145e+06	1.68168e+06	1.8017e+06
P0AB10	P0AB10		ymbA		842552	996071	948194	872872		1.10913e+06
P0AB12	P0AB12		yccF		1.18056e+06				1.20122e+06	941304
P0AB14	P0AB14		yccJ		2.94194e+06	2.86852e+06	2.94253e+06	2.87093e+06	2.95993e+06	2.76124e+06
P0AB18	P0AB18		tusE		1.62039e+06	1.7889e+06	1.62345e+06	1.88772e+06	1.57998e+06	1.93299e+06
P0AB24	P0AB24		efeO		3.83312e+06	3.85638e+06	3.89367e+06	3.9098e+06	3.8697e+06	3.68715e+06
P0AB26	P0AB26		yceB		2.47124e+06	2.34566e+06	2.41483e+06	2.34707e+06	2.24114e+06	2.27064e+06
P0AB28	P0AB28		yceD		8.76056e+06	8.52363e+06	8.51363e+06	8.95009e+06	8.87035e+06	9.09282e+06
P0AB38	P0AB38		lpoB		5.2622e+06	4.98163e+06	5.12924e+06	5.31557e+06	5.53606e+06	5.3043e+06
P0AB43	P0AB43		ycgL		1.37002e+06	1.32621e+06	1.31521e+06	1.28406e+06	1.31063e+06	1.33525e+06
P0AB46	P0AB46		ymgD		1.98493e+06	2.11246e+06	2.11867e+06	2.16504e+06	1.93563e+06	2.18077e+06
P0AB52	P0AB52		ychN		2.5108e+06	2.46434e+06	2.60149e+06	2.07906e+06	2.09929e+06	2.16633e+06
P0AB55	P0AB55		yciI		4.17162e+06	4.32261e+06	4.31187e+06	3.74679e+06	4.31682e+06	3.85292e+06
P0AB58	P0AB58		yciM		644654	506584	553511	537784	562663	614854
P0AB61	P0AB61		yciN		5.33455e+06	4.90365e+06	5.2555e+06	5.07795e+06	5.05461e+06	4.9928e+06
P0AB67	P0AB67		pntB		1.8309e+06	1.82845e+06	1.76231e+06	1.69477e+06	1.79029e+06	1.71537e+06
P0AB71	P0AB71		fbaA		1.34224e+08	1.36848e+08	1.39261e+08	1.38477e+08	1.37161e+08	1.40605e+08
P0AB77	P0AB77		kbl		1.69316e+07	1.66446e+07	1.65915e+07	1.60092e+07	1.66399e+07	1.63172e+07
P0AB80	P0AB80		ilvE		7.33844e+06	7.53565e+06	7.55955e+06	7.63348e+06	7.24213e+06	7.21477e+06
P0AB83	P0AB83		nth		1.11727e+06	1.38404e+06	1.25395e+06	1.59612e+06	1.17454e+06	1.32813e+06
P0AB89	P0AB89		purB		8.72334e+06	8.76794e+06	8.76578e+06	8.49037e+06	8.80423e+06	8.74769e+06
P0AB91	P0AB91		aroG		2.96416e+06	3.10367e+06	3.11307e+06	3.0862e+06	3.06896e+06	3.10525e+06
P0AB96	P0AB96		arsC		756180	793429	723453	673701	624080	693488
P0AB98	P0AB98		atpB		886757	784788	897597	1.00598e+06	968666	810673
P0ABA0	P0ABA0		atpF		2.20186e+07	2.16213e+07	2.19492e+07	2.25799e+07	2.25433e+07	2.25262e+07
P0ABA4	P0ABA4		atpH		2.0274e+07	2.01778e+07	1.9841e+07	1.96429e+07	1.9987e+07	1.9823e+07
P0ABA6	P0ABA6		atpG		3.31983e+07	3.39787e+07	3.34062e+07	3.16224e+07	3.15427e+07	3.11544e+07
P0ABB0	P0ABB0		atpA		6.23702e+07	6.32975e+07	6.3638e+07	6.43668e+07	6.37354e+07	6.34706e+07
P0ABB4	P0ABB4		atpD		5.17476e+07	5.27277e+07	5.27851e+07	5.27243e+07	5.22893e+07	5.31045e+07
P0ABB8	P0ABB8		mgtA		809986	682765	828653	828838	874279	799164
P0ABC3	P0ABC3		hflC		1.21842e+07	1.17108e+07	1.21072e+07	1.22813e+07	1.22743e+07	1.2486e+07
P0ABC7	P0ABC7		hflK		1.66559e+07	1.64521e+07	1.66954e+07	1.60061e+07	1.608e+07	1.60193e+07
P0ABD3	P0ABD3		bfr		7.45224e+06	7.23569e+06	7.3051e+06	7.09194e+06	7.21405e+06	7.09804e+06
P0ABD5	P0ABD5		accA		1.42259e+07	1.40585e+07	1.45649e+07	1.42946e+07	1.42964e+07	1.44059e+07
P0ABD8	P0ABD8		accB		3.4296e+07	3.25811e+07	3.54655e+07	3.41202e+07	3.32633e+07	3.51576e+07
P0ABE2	P0ABE2		bolA		3.57675e+06	3.33852e+06	3.59686e+06	4.05199e+06	3.36882e+06	3.96673e+06
P0ABF1	P0ABF1		pcnB		2.72034e+06	2.78157e+06	2.78849e+06	2.5655e+06	2.57591e+06	2.5377e+06
P0ABF6	P0ABF6		cdd		6.96223e+06	6.75944e+06	7.0577e+06	7.09421e+06	6.96472e+06	7.00399e+06
P0ABH0	P0ABH0		ftsA		2.26003e+06	2.26358e+06	2.47229e+06	2.50687e+06	2.27593e+06	2.55514e+06
P0ABH7	P0ABH7		gltA		1.09974e+07	1.10722e+07	1.06904e+07	1.12372e+07	1.09124e+07	1.09372e+07
P0ABH9	P0ABH9		clpA		1.0659e+07	1.09736e+07	1.07774e+07	1.08365e+07	1.07046e+07	1.06343e+07
P0ABI4	P0ABI4		corA		1.85394e+06	1.73829e+06	1.80038e+06	1.94026e+06	1.88616e+06	1.86966e+06
P0ABI8	P0ABI8		cyoB		2.30327e+06	2.00546e+06	2.02117e+06	2.06527e+06	2.21546e+06	2.11765e+06
P0ABJ1	P0ABJ1		cyoA		2.39889e+06	2.58294e+06	2.58866e+06	2.25236e+06	2.33625e+06	2.26556e+06
P0ABJ9	P0ABJ9		cydA		4.26679e+07	4.23538e+07	4.22147e+07	4.22333e+07	4.19614e+07	4.17163e+07
P0ABK2	P0ABK2		cydB		6.50569e+06	6.19175e+06	6.35837e+06	5.54712e+06	6.14308e+06	5.27055e+06
P0ABK5	P0ABK5		cysK		3.97667e+07	3.82917e+07	3.97367e+07	3.9731e+07	3.93934e+07	3.91224e+07
P0ABL5	P0ABL5		napC		749462	912063	711071	765072	844751	798434
P0ABN1	P0ABN1		dgkA		372545	320326	426721	377196	359793	350034
P0ABN5	P0ABN5		dcuA		2.1005e+06	2.06725e+06	2.09447e+06	2.10956e+06	1.91616e+06	1.99534e+06
P0ABN9	P0ABN9		dcuB		7.19551e+06	6.87352e+06	6.84691e+06	7.149e+06	7.30679e+06	5.72916e+06
P0ABP8	P0ABP8		deoD		5.30548e+07	5.32983e+07	5.33026e+07	5.10192e+07	5.24802e+07	5.03889e+07
P0ABQ0	P0ABQ0		coaBC		1.86032e+06	2.10509e+06	1.96107e+06	2.06238e+06	2.15299e+06	2.00418e+06
P0ABQ2	P0ABQ2		garR		1.96948e+06	1.86441e+06	1.83078e+06	1.83976e+06	1.95891e+06	1.97936e+06
P0ABQ4	P0ABQ4		folA		2.70419e+06	2.60745e+06	2.728e+06	2.47545e+06	2.67326e+06	2.54699e+06
P0ABR1	P0ABR1		dinI		999998	867579	1.13108e+06	1.16548e+06	1.02687e+06	1.21148e+06
P0ABS1	P0ABS1		dksA		2.43608e+07	2.47477e+07	2.54474e+07	2.45721e+07	2.44e+07	2.43945e+07
P0ABS5	P0ABS5		dnaG		3.09621e+06	3.01578e+06	2.87472e+06	3.22839e+06	3.00121e+06	3.29396e+06
P0ABT2	P0ABT2		dps		7.59311e+07	7.68218e+07	7.79172e+07	7.40456e+07	7.13229e+07	7.26737e+07
P0ABT5	P0ABT5		dusB		619325	638676	597295	562367	571686	526576
P0ABU0	P0ABU0		menB		1.27845e+07	1.22492e+07	1.24795e+07	1.19365e+07	1.22578e+07	1.23003e+07
P0ABU2	P0ABU2		ychF		1.81211e+07	1.82714e+07	1.85912e+07	1.92628e+07	1.87902e+07	1.94287e+07
P0ABU5	P0ABU5		elbB		2.36613e+07	2.44116e+07	2.51221e+07	2.44066e+07	2.3733e+07	2.42473e+07
P0ABU7	P0ABU7		exbB		2.32857e+06	2.30931e+06	2.29216e+06	2.34582e+06	2.39887e+06	2.44103e+06
P0ABU9	P0ABU9		tolQ		2.36701e+06	2.34946e+06	2.37862e+06	2.35825e+06	2.41144e+06	2.36382e+06
P0ABV2	P0ABV2		exbD		3.38312e+06	3.4043e+06	3.19512e+06	3.16451e+06	3.29278e+06	3.26803e+06
P0ABV6	P0ABV6		tolR		7.62718e+06	7.51558e+06	7.21351e+06	6.80649e+06	7.17501e+06	6.80996e+06
P0ABX2	P0ABX2		flgC		4.98888e+06	4.86307e+06	4.8376e+06	5.76679e+06	6.47746e+06	4.77497e+06
P0ABX5	P0ABX5		flgG		1.46811e+06	1.37609e+06	1.33621e+06	1.36061e+06	1.03537e+06	1.1958e+06
P0ABX8	P0ABX8		fliL		2.87104e+06	2.43937e+06	2.59705e+06	2.89503e+06	3.03339e+06	2.89695e+06
P0ABZ1	P0ABZ1		fliG		2.58484e+06	2.69416e+06	2.51123e+06	2.59344e+06	2.50957e+06	2.47478e+06
P0ABZ4	P0ABZ4		kdsC		5.06753e+06	4.77862e+06	4.6398e+06	4.55587e+06	4.67981e+06	4.63988e+06
P0ABZ6	P0ABZ6		surA		1.17179e+07	1.16493e+07	1.19969e+07	1.16641e+07	1.1747e+07	1.15235e+07
P0AC02	P0AC02		bamD		2.56419e+07	2.54363e+07	2.52582e+07	2.4657e+07	2.53599e+07	2.48342e+07
P0AC13	P0AC13		folP		7.5524e+06	7.37118e+06	7.18256e+06	7.15277e+06	7.32071e+06	7.16133e+06
