Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P69908	P69908		gadA		4309890.0	3157220.0	4343230.0	3153140.0	4171460.0	3295880.0	0	0.00011818557225818076	0.4168678208196211	False	0.0009456985967053081	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		43693200.0	33078400.0	43410800.0	34594400.0	42290200.0	34084600.0	0	0.00011911612361673052	0.34663923708187516	False	0.0009762050030506406	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				76079.7	28308200.0	81038.7	28887200.0	109544.0	29404800.0	3	0.00011923011909758753	-8.343212130608572	False	0.0010067114093959733	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		20254300.0	27467400.0	19579100.0	27656900.0	18815900.0	28691900.0	0	0.00012455145121394707	-0.51511522577245	False	0.0010372178157413059	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				76079.7	5885810.0	81038.7	6062610.0	109544.0	6158960.0	3	0.00014364470944533983	-6.085419588203447	False	0.0010677242220866383	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A9V1	P0A9V1		lptB		3985860.0	4639570.0	3939680.0	4577220.0	3867140.0	4702710.0	0	0.00014641133599304772	-0.23921576740490016	False	0.0010982306284319707	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P04949	P04949		fliC		38152400.0	33611500.0	37488100.0	32822400.0	37479800.0	33024800.0	0	0.00015400734468468645	0.1856883720880987	False	0.0011287370347773033	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P29744	P29744		flgL		2886000.0	2328730.0	2819560.0	2262890.0	2911230.0	2360790.0	0	0.0001550912472043894	0.30963736056513236	False	0.001159243441122636	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		1144310.0	723830.0	1171430.0	756322.0	1218810.0	707582.0	0	0.00017805571355485855	0.6920892146694885	False	0.0011897498474679683	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				964612.0	22594100.0	917246.0	22796400.0	953570.0	21793400.0	0	0.0001979096754196203	-4.566477118368419	False	0.0012202562538133007	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				76079.7	40577900.0	81038.7	42212400.0	109544.0	40388500.0	2	0.0001987788687201529	-8.851523847394414	False	0.0012507626601586334	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				76079.7	5948700.0	81038.7	6191050.0	109544.0	5882160.0	3	0.000214377009765264	-6.078593692916225	False	0.001281269066503966	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P60438	P60438		rplC		315703000.0	258958000.0	317867000.0	252418000.0	314620000.0	252396000.0	0	0.00023835122912116956	0.3120341463860184	False	0.0013117754728492984	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6F9	P0A6F9		groS		116763000.0	77399000.0	112950000.0	83653400.0	112286000.0	78378400.0	0	0.0002534552532373811	0.5143833564675305	False	0.001342281879194631	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				76079.7	8555520.0	81038.7	8918890.0	109544.0	9036770.0	3	0.0002564013845996839	-6.635442659104888	False	0.0013727882855399634	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0ABD5	P0ABD5		accA		14319100.0	13199400.0	14265600.0	13222000.0	14381300.0	13232700.0	0	0.0003877608865608549	0.11572543317737843	False	0.001403294691885296	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P45523	P45523		fkpA		34339300.0	31507300.0	34496700.0	31144000.0	34787400.0	31807400.0	0	0.0003965458492261697	0.1335942404581458	False	0.0014338010982306284	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				76079.7	4817620.0	81038.7	5091600.0	109544.0	4762400.0	3	0.00039691653183662035	-5.781869952033348	False	0.001464307504575961	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P76177	P76177		ydgH		13433200.0	12327600.0	13216900.0	12366700.0	13365900.0	12491400.0	0	0.0004310616935760277	0.1058290323030402	False	0.0014948139109212935	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				76079.7	11903900.0	81038.7	11337400.0	109544.0	11038900.0	3	0.0004905046434390605	-7.006217300350986	False	0.001525320317266626	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P77258	P77258		nemA		4298110.0	5037920.0	4431180.0	5221730.0	4438300.0	5142470.0	0	0.0005011338333001894	-0.226137621729255	False	0.0015558267236119587	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AEX9	P0AEX9		malE		6189460.0	7237600.0	6129290.0	7495500.0	6287510.0	7376640.0	0	0.0005228737512033392	-0.2488939680030646	False	0.0015863331299572911	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AFP4	P0AFP4		ybbO		1690420.0	1424980.0	1676450.0	1441800.0	1669080.0	1396640.0	0	0.0005248787690176062	0.24025277342399212	False	0.0016168395363026237	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				76079.7	9552410.0	81038.7	8941130.0	109544.0	8903650.0	3	0.0005252800527033173	-6.682869704178383	False	0.0016473459426479561	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0AEU7	P0AEU7		skp		33829900.0	26995400.0	33460700.0	25432600.0	32803300.0	26555100.0	0	0.0005350528364506039	0.3417381567947029	False	0.0016778523489932886	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P11880	P11880		murF		5563790.0	4641360.0	5541670.0	4529730.0	5396750.0	4747110.0	0	0.0005398928379677681	0.24568660150024857	False	0.0017083587553386212	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		140692000.0	128582000.0	138424000.0	128181000.0	138150000.0	125792000.0	0	0.0006377323536125276	0.12530019132789444	False	0.0017388651616839536	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P25746	P25746		hflD		2724490.0	3088530.0	2652130.0	3151330.0	2630840.0	3039350.0	0	0.0006506586438085401	-0.2126572982280233	False	0.0017693715680292864	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AFR4	P0AFR4		yciO		5284290.0	4740040.0	5362410.0	4850430.0	5394810.0	4871480.0	0	0.0006851235742459451	0.1495478567255057	False	0.0017998779743746188	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AA16	P0AA16		ompR		9366420.0	8043140.0	9295700.0	8153090.0	9076880.0	7823990.0	0	0.0007156045980929377	0.20766641429589844	False	0.0018303843807199512	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				76079.7	19159500.0	81038.7	20240800.0	109544.0	21068100.0	3	0.0007545221050048064	-7.825023179438521	False	0.0018608907870652839	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P77717	P77717		ybaY		1331640.0	1570070.0	1241620.0	1638170.0	1273790.0	1619910.0	0	0.0008122112892584134	-0.3277179177276118	False	0.0018913971934106163	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P39172	P39172		znuA		4278270.0	4675310.0	4169460.0	4649770.0	4279050.0	4741430.0	0	0.0008705564150989857	-0.14439698076016097	False	0.0019219035997559489	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		142409000.0	126510000.0	140290000.0	127641000.0	143039000.0	126774000.0	0	0.0009259310018358448	0.16045889149459958	False	0.0019524100061012813	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A968	P0A968		cspD		1823080.0	1514770.0	1847960.0	1538260.0	1779120.0	1503180.0	0	0.0009709908796739435	0.25846433986918294	False	0.0019829164124466137	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A752	P0A752		nadD		416624.0	526674.0	405770.0	505899.0	414420.0	507445.0	0	0.0009854800557308366	-0.31631865857199354	False	0.0020134228187919465	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00963	P00963		asnA		16439700.0	18024900.0	16670000.0	18250900.0	16306200.0	17791500.0	0	0.000992380613353174	-0.12978099694477485	False	0.002043929225137279	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7M9	P0A7M9		rpmE		76003200.0	72062600.0	75839300.0	72713200.0	76152700.0	72065200.0	0	0.001004978576224198	0.07236588625227965	False	0.0020744356314826118	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P61175	P61175		rplV		220637000.0	194982000.0	213315000.0	190430000.0	215494000.0	189177000.0	0	0.001051577792299696	0.1766791997450835	False	0.002104942037827944	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0C0V0	P0C0V0		degP		16597900.0	14429600.0	16072800.0	13815900.0	16077100.0	14159500.0	0	0.0010539073641717377	0.20110272726515319	False	0.0021354484441732766	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AG18	P0AG18		purE		1287250.0	1581740.0	1212070.0	1492310.0	1226520.0	1543040.0	0	0.0010796756696902277	-0.30941813335203266	False	0.002165954850518609	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P23847	P23847		dppA		1589650.0	1286570.0	1693960.0	1238960.0	1641650.0	1340250.0	0	0.0010973654774115598	0.3494403484543797	False	0.0021964612568639414	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00935	P00935		metB		1953110.0	2263630.0	1892130.0	2295010.0	1864290.0	2191680.0	0	0.00110727949157281	-0.2415839050034864	False	0.0022269676632092742	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ADZ7	P0ADZ7		yajC		17113300.0	9423630.0	17236400.0	9662260.0	18305400.0	9796240.0	0	0.0011534906180470659	0.866396130664374	False	0.0022574740695546066	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				76079.7	5236080.0	212777.0	6006620.0	109544.0	5485280.0	2	0.0012923104684954448	-5.391899249667845	False	0.002287980475899939	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P07012	P07012		prfB		8994690.0	7730850.0	8818300.0	8034880.0	8717110.0	7834600.0	0	0.00131245348541214	0.16882308080820052	False	0.002318486882245272	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A780	P0A780		nusB		11380800.0	13317700.0	11021800.0	13240400.0	11530700.0	13494100.0	0	0.0013564847103242135	-0.23917975122980564	False	0.0023489932885906043	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P68739	P68739		nfi		7506210.0	6177830.0	7923240.0	6277550.0	7875760.0	6574190.0	0	0.0013661366195644403	0.29240955061040896	False	0.0023794996949359367	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P29745	P29745		pepT		5864770.0	6503470.0	6025620.0	6573020.0	5924100.0	6488860.0	0	0.001395477473394297	-0.13524973646623392	False	0.002410006101281269	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00363	P00363		frdA		42145200.0	40729800.0	42243600.0	40363100.0	42727800.0	40140900.0	0	0.0014141811508192694	0.06836046394551698	False	0.0024405125076266015	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AE18	P0AE18		map		10158600.0	9271400.0	10356900.0	9252670.0	10278600.0	9515000.0	0	0.0014875147992228742	0.13521546520706076	False	0.002471018913971934	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P11557	P11557		damX		8680360.0	6998000.0	8807970.0	7175590.0	8426510.0	7089140.0	0	0.0015057448775696424	0.28545164477541574	False	0.0025015253203172667	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A759	P0A759		nagB		4332360.0	5010110.0	4115670.0	5009100.0	4295910.0	4829500.0	0	0.0015302642719040452	-0.22052622094822427	False	0.0025320317266625996	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P65870	P65870		queD		3172330.0	2814910.0	3146770.0	2818100.0	3245840.0	2864850.0	0	0.0016138381428257226	0.17065634287772932	False	0.002562538133007932	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P76268	P76268		kdgR		5692680.0	5974080.0	5786830.0	6024900.0	5741020.0	6050010.0	0	0.0016550554486747025	-0.06778856231632216	False	0.0025930445393532644	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P22256	P22256		gabT		1114550.0	1375050.0	1103710.0	1322970.0	1058840.0	1295770.0	0	0.0016724533515265186	-0.28533877843455047	False	0.002623550945698597	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0CB39	P0CB39		eptC		2057160.0	1575990.0	2044730.0	1679060.0	2143200.0	1714970.0	0	0.0016929109662750612	0.32947070573543125	False	0.0026540573520439296	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ABC7	P0ABC7		hflK		12477400.0	13429600.0	12663300.0	13748200.0	12780700.0	13629100.0	0	0.0017061937228090433	-0.10580088944837156	False	0.002684563758389262	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00968	P00968		carB		4251770.0	4050360.0	4256540.0	4056610.0	4252460.0	4080080.0	0	0.0017722382434497742	0.06636643652077417	False	0.0027150701647345944	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P23869	P23869		ppiB		43471500.0	38186800.0	42821900.0	36801800.0	44237200.0	36050500.0	0	0.0018400160549000562	0.2333202745852758	False	0.002745576571079927	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AC59	P0AC59		grxB		7699060.0	7037490.0	7864380.0	6823620.0	7697750.0	6755940.0	0	0.0018448240574683414	0.17408698554733562	False	0.0027760829774252592	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A8A2	P0A8A2		yeeN		8005600.0	9034170.0	8199340.0	9432110.0	7909550.0	9154310.0	0	0.0019130459140889293	-0.1958438384486555	False	0.002806589383770592	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		271680000.0	224449000.0	263792000.0	223583000.0	260268000.0	229139000.0	0	0.0019380292787521355	0.2327769309259521	False	0.0028370957901159245	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		93315300.0	86333700.0	93760200.0	87779500.0	93301700.0	86712600.0	0	0.0019448381910290077	0.10428245245864445	False	0.002867602196461257	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6L2	P0A6L2		dapA		42984400.0	40919700.0	42884300.0	41061200.0	43534900.0	41510900.0	0	0.0019793497517743954	0.06746250522215784	False	0.0028981086028065893	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A850	P0A850		tig		152222000.0	134733000.0	149950000.0	135893000.0	148003000.0	136874000.0	0	0.0019900974977455667	0.14368588110564845	False	0.002928615009151922	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A8N5	P0A8N5		lysU		21501400.0	20826000.0	21373300.0	20669200.0	21665400.0	20561300.0	0	0.0019924800934428746	0.056613482324046664	False	0.0029591214154972545	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A800	P0A800		rpoZ		46545600.0	41056400.0	46909700.0	41687400.0	46021000.0	42580200.0	0	0.0020187416664448595	0.15435727575883185	False	0.002989627821842587	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P16659	P16659		proS		12467700.0	13237200.0	12356600.0	13157000.0	12596400.0	13031900.0	0	0.0020263987498554967	-0.07531446099325718	False	0.00302013422818792	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P30177	P30177		ybiB		8677150.0	9297560.0	8752650.0	9545460.0	8477310.0	9446690.0	0	0.002030156038076263	-0.12692929921575455	False	0.003050640634533252	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P39830	P39830		ybaL		984621.0	1070320.0	952944.0	1061630.0	980585.0	1084400.0	0	0.0020431289715311797	-0.14037036450307563	False	0.003081147040878585	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P61316	P61316		lolA		2717490.0	2634060.0	2757680.0	2587130.0	2751860.0	2598680.0	0	0.002092211087166368	0.07322708041709496	False	0.0031116534472239174	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AF98	P0AF98		lptF		1186620.0	1591610.0	1279540.0	1612210.0	1217770.0	1626570.0	0	0.002111468354939562	-0.39089402686558733	False	0.00314215985356925	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P77395	P77395		ybbN		2527810.0	2756580.0	2567210.0	2761820.0	2586310.0	2702310.0	0	0.002265701029323952	-0.0979068698361528	False	0.0031726662599145822	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P62707	P62707		gpmA		44867600.0	36902600.0	43341100.0	37410400.0	43023400.0	39009100.0	0	0.002286430142457926	0.21169141122023888	False	0.0032031726662599147	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A8J4	P0A8J4		ybeD		15238300.0	13653200.0	14953800.0	13814400.0	15066100.0	14089600.0	0	0.002339898353084465	0.12308075413539539	False	0.0032336790726052475	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6X1	P0A6X1		hemA		76079.7	248512.0	81038.7	297251.0	109544.0	310405.0	3	0.0023644859713069805	-1.6828794986268918	False	0.00326418547895058	True	True	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P26608	P26608		fliS		4018030.0	3310390.0	3819530.0	3383650.0	4052460.0	3159020.0	0	0.00236916416689494	0.27110739424428854	False	0.0032946918852959123	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P77570	P77570		anmK		1283540.0	1386120.0	1262040.0	1366490.0	1264240.0	1406620.0	0	0.0023925792099662637	-0.12659362905862073	False	0.0033251982916412447	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AC81	P0AC81		gloA		1958370.0	1315440.0	2132950.0	1200870.0	1884190.0	1009510.0	0	0.0024255992634023725	0.7611030258716979	False	0.003355704697986577	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AED0	P0AED0		uspA		10588500.0	8767000.0	10091200.0	8844540.0	10737500.0	8239850.0	0	0.002439571594351939	0.2813127541206693	False	0.00338621110433191	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00887	P00887		aroH		2604320.0	3010650.0	2569760.0	3040280.0	2520950.0	2902620.0	0	0.00248810248568231	-0.21853285999999225	False	0.0034167175106772424	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7K6	P0A7K6		rplS		65585400.0	61250000.0	65218600.0	60622000.0	66604700.0	61062200.0	0	0.002504792059615003	0.10986075651831521	False	0.0034472239170225748	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A8Q6	P0A8Q6		clpS		1554010.0	1339880.0	1621520.0	1419190.0	1597470.0	1355720.0	0	0.0025159681053254514	0.21407753239921856	False	0.003477730323367907	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6E6	P0A6E6		atpC		7458790.0	6972260.0	7321840.0	7088660.0	7446000.0	6970350.0	0	0.0025572478960190553	0.07975325195440566	False	0.0035082367297132396	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AFL3	P0AFL3		ppiA		5535580.0	4846450.0	5384780.0	4824930.0	5465780.0	5019680.0	0	0.002561740085126505	0.15753755206901401	False	0.003538743136058573	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				76079.7	26984100.0	81038.7	31950300.0	109544.0	31066400.0	3	0.002603567536096011	-8.398779599142438	False	0.0035692495424039052	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0AAS7	P0AAS7		ybcJ		2387430.0	2930650.0	2492380.0	2972740.0	2398660.0	3123350.0	0	0.0026070861774363167	-0.3105698388041711	False	0.0035997559487492376	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A9M2	P0A9M2		hpt		13037700.0	12262900.0	13005300.0	12160000.0	12966900.0	12356600.0	0	0.002608194232104368	0.08493843296517448	False	0.00363026235509457	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ABC3	P0ABC3		hflC		11437100.0	11009600.0	11339100.0	10983800.0	11458400.0	10843600.0	0	0.0026759284189247492	0.060132827951905325	False	0.0036607687614399025	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6T3	P0A6T3		galK		3269330.0	3070280.0	3277150.0	3116000.0	3310340.0	3042090.0	0	0.0026927821528468228	0.09504643221584415	False	0.0036912751677852353	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
