Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P18843	P18843		nadE		11023900.0	10664100.0	11111400.0	11013100.0	10993000.0	11027100.0	0	0.6268229557940243	-0.010247309650957671	False	0.03929645219482863	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00350	P00350		gnd		35320600.0	35744000.0	36339400.0	35809900.0	36032500.0	34800600.0	0	0.6271168927394801	0.01025845306847669	False	0.03932651834034877	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG4	P0AEG4		dsbA		5863220.0	5998040.0	5569030.0	5840610.0	5868660.0	5415620.0	0	0.6275522749308962	0.025501851698709485	False	0.039356584485868915	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23721	P23721		serC		10121600.0	9954230.0	9845020.0	10084200.0	9741400.0	9893660.0	0	0.6276352047958997	0.009752966615972785	False	0.039386650631389054	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25888	P25888		rhlE		6258240.0	6485120.0	6360820.0	6564290.0	6257910.0	6457970.0	0	0.6282004026082559	-0.013229437487068417	False	0.0394167167769092	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76034	P76034		yciT		1615210.0	1554400.0	1629190.0	1600750.0	1574680.0	1583590.0	0	0.6297983036495364	0.0120091694785587	False	0.03944678292242935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEB2	P0AEB2		dacA		8367510.0	8248160.0	8233150.0	8124620.0	8449490.0	8068190.0	0	0.6301687091896742	0.012040427018871263	False	0.039476849067949495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02358	P02358		rpsF		110777000.0	111599000.0	111469000.0	109843000.0	111171000.0	111809000.0	0	0.6308407625125363	0.004423297613813296	False	0.039506915213469634	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7E1	P0A7E1		pyrD		7666880.0	7300440.0	7273210.0	7482070.0	7564320.0	7413270.0	0	0.6315745432968165	-0.014144919598406518	False	0.039536981358989774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75959	P75959		nagK		2321640.0	2201750.0	2290300.0	2191800.0	2298620.0	2249780.0	0	0.6327727285431396	0.015644910436819964	False	0.03956704750450992	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76256	P76256		yeaZ		2055670.0	2118860.0	2177660.0	2098820.0	2160310.0	2156720.0	0	0.6345880697773945	-0.014386347058670817	False	0.039597113650030075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42616	P42616		yqjC		381929.0	377513.0	393060.0	353826.0	480215.0	382196.0	0	0.6356539459298053	-0.07765513030062365	False	0.039627179795550214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A707	P0A707		infC		48835300.0	49772600.0	50674600.0	50636900.0	49604900.0	49991900.0	0	0.6375918718443981	-0.009163418448795263	False	0.039657245941070354	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A7	P0A7A7		plsB		2889260.0	2946550.0	2826800.0	2849300.0	2919920.0	2825210.0	0	0.6392907722830468	0.011399806650786834	False	0.0396873120865905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77150	P77150		pdxY		3801410.0	3613970.0	3947910.0	3530340.0	3862640.0	3761280.0	0	0.639873844657743	0.026785792168136348	False	0.03971737823211064	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77202	P77202		dsbG		268598.0	160283.0	246965.0	230337.0	237732.0	262664.0	0	0.6419479087383932	-0.11264981334596799	False	0.039747444377630795	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67660	P67660		yhaJ		1345150.0	1512350.0	1354080.0	1437500.0	1308390.0	1365600.0	0	0.6425499859537926	0.034700250756565965	False	0.039777510523150934	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75931	P75931		yceM		951214.0	1063370.0	1066980.0	1013890.0	1026550.0	977373.0	0	0.6433887305527464	0.030159342827511204	False	0.03980757666867108	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24205	P24205		msbB		2233960.0	2407860.0	2341700.0	2311900.0	2358490.0	2400560.0	0	0.6436172556957926	-0.017949656519379898	False	0.03983764281419122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39396	P39396		yjiY		6336130.0	5644220.0	6211630.0	5686490.0	5622260.0	6393970.0	0	0.6439910701661615	0.03933152770154936	False	0.03986770895971136	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF12	P0AF12		mtnN		25250300.0	25805900.0	26404300.0	25339700.0	25213900.0	26224000.0	0	0.6470330956481297	0.01277535033633419	False	0.039897775105231514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76220	P76220		ydjY		694959.0	628363.0	618864.0	528109.0	848993.0	715665.0	0	0.6481322254857239	-0.10773032491569622	False	0.039927841250751654	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42641	P42641		obgE		8161820.0	7936720.0	8007150.0	8004620.0	8102840.0	7853170.0	0	0.6492487384062233	0.008707884355908623	False	0.0399579073962718	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76002	P76002		pliG		1282700.0	1210900.0	1321670.0	1160720.0	1375230.0	1407530.0	0	0.6496773992936378	-0.04768416815016312	False	0.03998797354179194	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8U0	P0A8U0		syd		1980590.0	2161460.0	1937430.0	2126460.0	1849840.0	1947650.0	0	0.6514881015650529	0.037388466121888224	False	0.04001803968731209	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33593	P33593		nikD		2146080.0	1906530.0	1976940.0	1879310.0	1982800.0	2041390.0	0	0.6521833023765775	0.030479797532473565	False	0.040048105832832234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A4	P0A8A4		ppsR		2125970.0	2145670.0	2045600.0	1977430.0	2134270.0	2118800.0	0	0.6522400976279865	0.019946438360993697	False	0.04007817197835238	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46857	Q46857		dkgA		4150220.0	4110760.0	4107390.0	4211450.0	4049970.0	4008850.0	0	0.6529749521444326	0.01148838827058445	False	0.04010823812387252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A959	P0A959		alaA		2153910.0	2096230.0	2049720.0	2148460.0	2073620.0	2133000.0	0	0.6534991857360168	-0.012590518134643416	False	0.04013830426939266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14900	P14900		murD		2870140.0	2990020.0	2885720.0	2932030.0	2927330.0	2945740.0	0	0.6536030542497964	-0.00973583521325491	False	0.04016837041491281	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75691	P75691		yahK		1409210.0	1448830.0	1346280.0	1343530.0	1371430.0	1431770.0	0	0.6537770000592618	0.019898365959484483	False	0.04019843656043296	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45530	P45530		tusB		1143750.0	1155940.0	1107870.0	1039840.0	1064210.0	1216000.0	0	0.6540834262192795	0.03753409135087591	False	0.0402285027059531	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9D4	P0A9D4		cysE		3617070.0	3428160.0	3742290.0	3742570.0	3696330.0	3514760.0	0	0.6562958357518077	-0.02204977097656686	False	0.04025856885147324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69407	P69407		rcsB		5997980.0	6172630.0	6048040.0	6080350.0	5802380.0	6158440.0	0	0.6568624027533047	0.01412315674394628	False	0.04028863499699339	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52076	P52076		qseB		923307.0	1172350.0	933269.0	1109970.0	1007320.0	1041940.0	0	0.6569241112695471	-0.06076664085193501	False	0.04031870114251353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A894	P0A894		yhbJ		1645420.0	1596210.0	1662720.0	1643160.0	1700000.0	1608600.0	0	0.6614235585248511	-0.013879451311283496	False	0.04034876728803368	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Z6	P0A6Z6		nikR		2172000.0	2127420.0	2094570.0	2083620.0	2055450.0	2188140.0	0	0.6615103884825568	0.015147008117336323	False	0.04037883343355382	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL9	P0ACL9		pdhR		1641840.0	1638360.0	1646770.0	1644480.0	1729780.0	1607590.0	0	0.6636562174049081	-0.015980896499052086	False	0.04040889957907397	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46871	Q46871		yqjH		3451120.0	3451900.0	3516620.0	3471900.0	3410720.0	3645510.0	0	0.6648355777533731	-0.014943775344536364	False	0.04043896572459411	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8H8	P0A8H8		yacG		2124670.0	2075130.0	2145020.0	2210920.0	2165930.0	2045390.0	0	0.666653547143607	-0.01749734381801927	False	0.04046903187011425	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37685	P37685		aldB		1023330.0	1228640.0	1016950.0	1251150.0	1150140.0	1005840.0	0	0.6674387455597294	-0.059742924333371486	False	0.0404990980156344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q9	P0A9Q9		asd		21708300.0	20775400.0	21115500.0	21170000.0	22200000.0	20898700.0	0	0.6697316152758415	-0.015107672158328592	False	0.04052916416115454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABN1	P0ABN1		dgkA		401067.0	363144.0	338491.0	454000.0	365280.0	338748.0	0	0.6708320062923547	-0.07062717463292835	False	0.04055923030667469	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC69	P0AC69		grxD		26649600.0	25447400.0	26632000.0	26823700.0	26279500.0	26241900.0	0	0.6740312223454044	-0.01124597787352608	False	0.04058929645219483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGL7	P0AGL7		rsmE		4504270.0	4592260.0	4409690.0	4447960.0	4613400.0	4541540.0	0	0.6745867401822402	-0.010290289606671423	False	0.040619362597714974	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31680	P31680		djlA		1026160.0	1376350.0	1027980.0	1317660.0	1155010.0	1137980.0	0	0.6758420558421143	-0.07384391779460021	False	0.04064942874323512	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36879	P36879		yadG		1180580.0	1256610.0	1336780.0	1082790.0	1243320.0	1330940.0	0	0.6765791545806095	0.04540260306748802	False	0.04067949488875527	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27848	P27848		yigL		4800470.0	5747130.0	5410870.0	5236340.0	5268450.0	5046840.0	0	0.677050521536796	0.037256541188021	False	0.04070956103427541	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7B5	P0A7B5		proB		4065620.0	4038280.0	4144010.0	4118120.0	4087120.0	3966860.0	0	0.6778317951588906	0.008957495300186094	False	0.04073962717979555	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60752	P60752		msbA		3581300.0	3561940.0	3507920.0	3518980.0	3476190.0	3598670.0	0	0.6778449024826252	0.007784935787573535	False	0.040769693325315694	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFW0	P0AFW0		rfaH		470453.0	628349.0	442779.0	467553.0	476670.0	513555.0	0	0.6805025386817081	0.08063966230214852	False	0.04079975947083585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04693	P04693		tyrB		3565300.0	3746280.0	3605820.0	3642620.0	3730310.0	3629920.0	0	0.6813867057477099	-0.01124794796599663	False	0.04082982561635599	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABX5	P0ABX5		flgG		1410180.0	1344800.0	1206510.0	1491850.0	1299180.0	1288500.0	0	0.6823806671079958	-0.042359789380836496	False	0.04085989176187613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A908	P0A908		mipA		2386440.0	2224760.0	2173480.0	1974800.0	2298750.0	2334640.0	0	0.6829695797642199	0.03802560440646705	False	0.040889957907396274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33221	P33221		purT		248192.0	178598.0	189912.0	192792.0	209089.0	183350.0	0	0.6831520586633282	0.07556733323569007	False	0.040920024052916414	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F4	P0A8F4		udk		7193560.0	7321410.0	7062240.0	7260240.0	7138850.0	7050760.0	0	0.6832002391720802	0.008540773040649211	False	0.04095009019843657	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFP4	P0AFP4		ybbO		789933.0	688183.0	674851.0	750055.0	763896.0	695211.0	0	0.6837998747394998	-0.03717301030466151	False	0.04098015634395671	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADP7	P0ADP7		yigP		2157700.0	1920680.0	2075590.0	1800590.0	2149930.0	2039120.0	0	0.6852352666599635	0.03904811649619533	False	0.041010222489476854	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10903	P10903		narK		2570900.0	2542340.0	2675420.0	2779100.0	2456200.0	2695300.0	0	0.6858201113308022	-0.026054877884475625	False	0.041040288634996994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB24	P0AB24		efeO		5771610.0	5589230.0	5717600.0	5725640.0	5963870.0	5561860.0	0	0.6862308846350034	-0.014534736058417392	False	0.04107035478051713	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI0	P0AFI0		oxc		1343810.0	1357760.0	1371640.0	1261560.0	1339610.0	1411350.0	0	0.6881895465368705	0.0216576131854474	False	0.04110042092603729	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A705	P0A705		infB		23262500.0	23033900.0	23282300.0	22817000.0	23292300.0	23243400.0	0	0.68852744277499	0.004693674242597576	False	0.04113048707155743	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30178	P30178		ybiC		2083860.0	1974190.0	1952180.0	1937580.0	2011080.0	2000200.0	0	0.6897998711685792	0.014806974754497404	False	0.041160553217077574	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A881	P0A881		trpR		1210400.0	1228800.0	1240380.0	1473960.0	1126840.0	1222020.0	0	0.6904611645559567	-0.0550961700514436	False	0.041190619362597714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19934	P19934		tolA		1548100.0	1648850.0	1636810.0	1623540.0	1624280.0	1629750.0	0	0.6910975337743068	-0.013016733754886656	False	0.04122068550811786	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24252	P24252		ybgA		1575070.0	1696540.0	1641260.0	1634360.0	1691700.0	1500760.0	0	0.6928931010822361	0.025493036948269203	False	0.04125075165363801	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M5	P0A9M5		gpt		79184500.0	79911000.0	80255700.0	79527200.0	77892200.0	80756000.0	0	0.6932670797135695	0.007104627290833237	False	0.041280817799158154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7T3	P0A7T3		rpsP		124690000.0	125734000.0	126397000.0	127967000.0	123959000.0	122675000.0	0	0.694592415039492	0.008524616817946805	False	0.041310883944678294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGI8	P0AGI8		trkA		509029.0	479780.0	486002.0	493782.0	413945.0	522283.0	0	0.695283815521302	0.04450484630005717	False	0.04134095009019843	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45799	P45799		nudE		2104110.0	1830260.0	1944280.0	1981690.0	2121410.0	1904100.0	0	0.6962466457312319	-0.03120781083247297	False	0.04137101623571858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG24	P0AG24		spoT		1308220.0	1245250.0	1235950.0	1301550.0	1275140.0	1247600.0	0	0.6972142905232972	-0.013214878900282888	False	0.04140108238123873	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07003	P07003		poxB		2601360.0	2642410.0	2522350.0	2554670.0	2588710.0	2574550.0	0	0.6983172394505952	0.008980040556572422	False	0.041431148526758874	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A734	P0A734		minE		26377800.0	24991800.0	24373200.0	25151200.0	25559100.0	25842300.0	0	0.7011938765129938	-0.015342623020137044	False	0.04146121467227901	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69786	P69786		ptsG		5541980.0	5281290.0	5396950.0	5474220.0	5532720.0	5332500.0	0	0.7012990483822722	-0.010565151568087927	False	0.04149128081779916	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39199	P39199		prmB		7812210.0	8373170.0	7601020.0	7990250.0	7666690.0	7810510.0	0	0.7014040199652672	0.019475855253401453	False	0.0415213469633193	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27248	P27248		gcvT		8464200.0	8308760.0	8547010.0	8635030.0	8238570.0	8634660.0	0	0.702393851056643	-0.010688796042721563	False	0.041551413108839454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10908	P10908		ugpQ		468062.0	457935.0	460754.0	455410.0	533536.0	436473.0	0	0.7073001469233139	-0.039677294081777205	False	0.04158147925435959	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9A2	P0A9A2		ftnB		892556.0	641240.0	661603.0	801151.0	734128.0	765386.0	0	0.7094273661493711	-0.06756776355749898	False	0.04161154539987974	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A840	P0A840		surE		1705100.0	1696040.0	1761080.0	1714020.0	1699430.0	1790970.0	0	0.7097545534055156	-0.011745766616639711	False	0.04164161154539988	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32664	P32664		nudC		1122130.0	1109680.0	1094700.0	1094160.0	1156800.0	1101940.0	0	0.7102555846008201	-0.011400084808637108	False	0.04167167769092002	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37626	P37626		yhiI		1093280.0	1157010.0	1211780.0	1173120.0	1110210.0	1131220.0	0	0.7106558964706717	0.019939435258919506	False	0.041701743836440174	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04846	P04846		nlpA		3417770.0	3214570.0	3360960.0	3312580.0	3299840.0	3480600.0	0	0.7125499046668828	-0.014324847104453574	False	0.04173180998196031	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE91	P0AE91		creA		3547080.0	3405200.0	3494900.0	3407100.0	3580310.0	3539040.0	0	0.7130932463708386	-0.010905406497542734	False	0.04176187612748046	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADS2	P0ADS2		zapA		15281600.0	15374200.0	15640800.0	15391100.0	15310400.0	15454400.0	0	0.7158075019575789	0.004391170578704844	False	0.0417919422730006	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27859	P27859		tatD		1469430.0	1468540.0	1463090.0	1431210.0	1524170.0	1479420.0	0	0.7162478129869145	-0.01101800328856687	False	0.04182200841852075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD68	P0AD68		ftsI		736648.0	921468.0	758069.0	862328.0	836882.0	792490.0	0	0.7164252380500098	-0.04439945702731863	False	0.04185207456404089	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45568	P45568		dxr		857462.0	697850.0	703775.0	779630.0	761495.0	783616.0	0	0.7170141676211168	-0.04133016252195821	False	0.04188214070956104	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08201	P08201		nirB		6072930.0	6020040.0	5911680.0	6079200.0	5959830.0	5877410.0	0	0.7172070139720973	0.007085552546538917	False	0.04191220685508118	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C054	P0C054		ibpA		3339500.0	3264830.0	3081800.0	3338280.0	3234220.0	3215550.0	0	0.7183603745441965	-0.015101105267178346	False	0.04194227300060132	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77433	P77433		ykgG		2661990.0	2579710.0	2867920.0	2581880.0	2913160.0	2763920.0	0	0.7185042024556353	-0.026325809050913588	False	0.041972339146121466	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29131	P29131		ftsN		1053890.0	1015570.0	1011260.0	1001150.0	997058.0	1055430.0	0	0.7187143991253497	0.012738519968570951	False	0.04200240529164161	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30852	P30852		smf		2009240.0	1916790.0	1707350.0	2060390.0	1749070.0	1973060.0	0	0.7190415003693715	-0.03769755877492404	False	0.04203247143716176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76104	P76104		ydcP		638409.0	695438.0	602067.0	598394.0	649984.0	748227.0	0	0.7191014134834058	-0.04453407971627951	False	0.0420625375826819	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07014	P07014		sdhB		1683470.0	1745830.0	1772030.0	1689120.0	1792180.0	1767100.0	0	0.7196967838919599	-0.012997104204288196	False	0.04209260372820205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7V3	P0A7V3		rpsC		92444000.0	93511200.0	95534700.0	94261900.0	93176600.0	92866700.0	0	0.7208123933668651	0.006084650252227182	False	0.042122669873722186	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W2	P0A8W2		slyA		8338130.0	8091420.0	8019970.0	8526340.0	7616040.0	7971990.0	0	0.7229402589964313	0.01991302259079177	False	0.04215273601924234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN8	P0AEN8		fucU		5127280.0	5383820.0	5367810.0	5364060.0	5104160.0	5282180.0	0	0.7240147774236169	0.011723414763907335	False	0.04218280216476248	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69910	P69910		gadB		45111700.0	43682400.0	45335400.0	44002500.0	45230800.0	44161100.0	0	0.7250853290392743	0.007928471390295674	False	0.04221286831028263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6T9	P0A6T9		gcvH		1347830.0	1360520.0	1491960.0	1358420.0	1531460.0	1389800.0	0	0.7265076036963407	-0.02700711894832529	False	0.042242934455802766	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7J7	P0A7J7		rplK		136903000.0	136831000.0	133824000.0	137615000.0	135371000.0	132560000.0	0	0.7276537495014935	0.00713982060523418	False	0.042273000601322906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45475	P45475		yhbV		1195100.0	1088930.0	1202150.0	1141560.0	1143250.0	1262100.0	0	0.7276732492133776	-0.024915662246282923	False	0.04230306674684306	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39315	P39315		qorB		3027000.0	3035130.0	3047360.0	3008040.0	3019420.0	3127840.0	0	0.7292790186009831	-0.007236874708660627	False	0.0423331328923632	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05194	P05194		aroD		1537800.0	1313690.0	1241140.0	1407270.0	1320610.0	1250670.0	0	0.7296448493826991	0.040785513768224785	False	0.042363199037883346	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09152	P09152		narG		3285200.0	3150630.0	3206290.0	3167740.0	3330520.0	3213230.0	0	0.7299588155445946	-0.010342275532275829	False	0.042393265183403486	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADI7	P0ADI7		yecD		8825180.0	9101330.0	8943750.0	9208920.0	8629860.0	8817280.0	0	0.7312709031346329	0.011546727941232427	False	0.04242333132892363	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADV5	P0ADV5		yhbW		1246610.0	1289650.0	1284390.0	1347000.0	1280190.0	1109120.0	0	0.7319857761096005	0.03220394234858565	False	0.04245339747444378	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF61	P0AF61		yjdK		352342.0	332382.0	358272.0	361611.0	337739.0	330093.0	0	0.7327555706821381	0.018869674460151396	False	0.042483463619963927	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00936	P00936		cyaA		946131.0	866070.0	862791.0	803484.0	922143.0	899261.0	0	0.7331354744562273	0.027278710428202745	False	0.042513529765484066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGA2	P0AGA2		secY		4077220.0	4085760.0	4127570.0	4039930.0	4191250.0	3986820.0	0	0.7350043439208753	0.008541331979463482	False	0.042543595911004206	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9I3	P0A9I3		gcvR		2383550.0	2382010.0	2431890.0	2483750.0	2391970.0	2365670.0	0	0.7361429641419615	-0.008780790671250371	False	0.04257366205652435	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A2	P0A7A2		gpmB		1921880.0	1924480.0	1760960.0	1821710.0	1897260.0	1822110.0	0	0.7371669252600874	0.017144207977689573	False	0.0426037282020445	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62617	P62617		ispF		3631160.0	3504300.0	3428380.0	3459620.0	3429450.0	3591240.0	0	0.7372343320029682	0.011452964329417357	False	0.042633794347564646	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00803	P00803		lepB		4417920.0	4304030.0	4579350.0	4900140.0	4389490.0	4249940.0	0	0.7373403844872827	-0.02561466729007785	False	0.042663860493084786	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFB8	P0AFB8		glnG		14316800.0	13498600.0	13770900.0	13700600.0	13780700.0	13826500.0	0	0.7381065757099556	0.00969410562762866	False	0.04269392663860493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFG3	P0AFG3		sucA		10435500.0	10284900.0	10239300.0	10215200.0	10364100.0	10302000.0	0	0.7411900190133055	0.0036580052651923687	False	0.04272399278412507	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24203	P24203		yjiA		3635760.0	3447870.0	3346050.0	3258330.0	3612890.0	3417760.0	0	0.7429066485769246	0.019594926771678355	False	0.042754058929645226	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
