protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	142964.36492314268	55776.82422000002	115921.30907393667	10958107.926519588	16018117.307015352	16150139.123594604	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)			3	0.014026076492613844	-7.09862104167687	False	0.0018259281801582471	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0AGL7	14156663.224325413	14041431.799191544	13964082.594067926	13046699.50360892	13490026.978881689	13282410.73487295	P0AGL7	P0AGL7		rsmE	0	0.014391324312525135	0.08248742033463384	False	0.001856360316494218	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F9	194956204.8810496	199787015.85716867	201950119.1514326	181610061.26128915	189984815.8644373	186383128.3124764	P0A6F9	P0A6F9		groS	0	0.016270500891021708	0.09678141951317433	False	0.0018867924528301887	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76402	6837150.470536918	6789456.569849846	6608933.142274747	7156806.018659167	7210535.689307093	7125868.024003039	P76402	P76402		yegP	0	0.017401867142945483	-0.0869895847347927	False	0.0019172245891661596	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76594	2305569.252267817	2315333.749999999	2321581.765011419	2161952.2129388303	2075719.3779350943	2068378.5517383933	P76594	P76594		yfiQ	0	0.01757103885105763	0.13871546491677225	False	0.0019476567255021305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AES2	6553622.446651894	6484416.962544002	6597423.726697553	6366725.469125593	6344375.958352671	6216784.04155689	P0AES2	P0AES2		gudD	0	0.01805541640498567	0.0529483776328475	False	0.001978088861838101	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABJ1	1547246.3959070512	1500460.875	1465204.024424828	1756833.1033850391	1641841.1502946776	1657092.3787983707	P0ABJ1	P0ABJ1		cyoA	0	0.018613558296879554	-0.1638714505787171	False	0.002008520998174072	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB6	67416504.22436476	68746060.38324389	66583356.34330669	71112456.35984361	70211991.07800815	71284714.87114471	P0AAB6	P0AAB6		galF	0	0.018646125357031446	-0.06853088146403506	False	0.0020389531345100425	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG86	63615221.43124431	63748295.59069865	61062800.1261948	67273277.36900993	68100420.42413929	66169030.72733165	P0AG86	P0AG86		secB	0	0.018944393461715267	-0.09708525547725513	False	0.0020693852708460136	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30850	86795143.92958392	87215530.85127103	87122955.19132872	84792019.68521391	85175823.90366185	85893620.86576462	P30850	P30850		rnb	0	0.02066488452173388	0.02942538839288233	False	0.0020998174071819842	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6H1	125050277.67791209	126424548.03798544	126242128.80647115	123274699.58450444	122382774.48869143	124235580.04498678	P0A6H1	P0A6H1		clpX	0	0.020779205418288937	0.030197333588523105	False	0.002130249543517955	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7M2	262947499.28150916	260335920.9763941	260946513.13625613	245534256.73092344	252328586.2701556	251314444.41639772	P0A7M2	P0A7M2		rpmB	0	0.020779304146749316	0.06596954686434729	False	0.002160681679853926	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABF6	33208907.217269823	33582451.59186279	33755575.7240677	34306730.877452515	34161542.70352998	34469016.26471533	P0ABF6	P0ABF6		cdd	0	0.02113093068569904	-0.03389660703889307	False	0.0021911138161898967	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9D2	22647073.23980053	22170087.965192527	22201715.85779725	22897626.52072884	23207535.995683897	23499238.297981657	P0A9D2	P0A9D2		gstA	0	0.02113201369935282	-0.054611011313973855	False	0.0022215459525258673	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06710	3202080.297033375	3069708.7896353668	3170916.1364604137	2717555.8994962587	2885092.6881889123	2924483.643645724	P06710	P06710		dnaX	0	0.021369087245712938	0.14713960498288775	False	0.002251978088861838	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00956	200552011.1781972	201855178.91097048	200027041.9942816	206053226.32034835	207814978.44513467	204190451.92409432	P00956	P00956		ileS	0	0.021457004436540365	-0.03694001269871687	False	0.002282410225197809	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6R0	57892215.993538864	58081238.02572021	57170239.52377644	62966872.32278388	61332630.195215024	60482211.95529357	P0A6R0	P0A6R0		fabH	0	0.0223718567716118	-0.09385215755716937	False	0.0023128423615337798	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7Z0	51360858.38337199	52469201.63487839	52810872.09688823	55575691.65387339	54856586.84183437	53762551.00255893	P0A7Z0	P0A7Z0		rpiA	0	0.022566351827841138	-0.06794744225562724	False	0.0023432744978697504	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABX2	1223440.7511511594	1273242.7500000005	1211300.2632519137	1111085.747716666	1070491.2411102343	1160350.8057032365	P0ABX2	P0ABX2		flgC	0	0.022577498802355475	0.14995436410046248	False	0.0023737066342057215	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A877	3200806.7030503755	3156986.719091668	3278763.19980406	2874581.526211148	2964506.5503206467	3057660.593407786	P0A877	P0A877		trpA	0	0.02301685037571123	0.11523953086768098	False	0.002404138770541692	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23847	2316255.3087281496	2224344.9340340337	2062896.36271996	2684805.5551535217	2435214.79437331	2598629.6440883004	P23847	P23847		dppA	0	0.02337778011853748	-0.22511839386287738	False	0.002434570906877663	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	2971198.184339445	4198892.000212004	115921.30907393667	9562899.024848634	7940430.046982611	8090243.078838367	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			1	0.023556275747324003	-1.812580345488207	False	0.0024650030432136335	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P75931	1535791.7454202494	1562981.255185212	1571146.4410183674	1610783.3020873724	1626557.6820789902	1667410.574486534	P75931	P75931		yceM	0	0.023694708562118794	-0.07078239821892549	False	0.0024954351795496046	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32132	263089352.52573147	263945037.2856368	259673921.46585348	253925690.80445868	254454557.2065923	254269265.16456684	P32132	P32132		typA	0	0.0241319978587432	0.04480862762284473	False	0.0025258673158855753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A717	156984808.12760583	153609009.7031039	158856285.47442088	163280161.20997986	171359230.8351345	170829924.54755646	P0A717	P0A717		prs	0	0.02487676583010854	-0.10665169361874216	False	0.002556299452221546	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD49	27058715.3233692	27857528.92968237	26965060.82885576	28225719.10630977	28643353.913725216	29203238.540149227	P0AD49	P0AD49		raiA	0	0.025159684921956933	-0.07201511716845924	False	0.0025867315885575166	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A862	191694469.72401425	190756741.482368	190231127.59284103	188232936.8473164	185159851.62440723	185690645.53786957	P0A862	P0A862		tpx	0	0.026046756645111933	0.03467151459879348	False	0.0026171637248934873	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37666	29012403.907927968	28078540.15113367	28528802.888791937	29804866.035806928	31382313.415666647	31173836.10026635	P37666	P37666		ghrB	0	0.026688709485105017	-0.10934046468744807	False	0.002647595861229459	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE70	3912035.630407647	4025838.428502055	3740188.0243050726	3450673.664108386	3456255.8935885867	3405701.7020799527	P0AE70	P0AE70		mazF	0	0.028035617137606127	0.17938840377338947	False	0.0026780279975654295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A796	127653813.14135703	123461679.94156532	124776468.56128708	131840290.14463256	140039150.24411792	135248332.3435489	P0A796	P0A796		pfkA	0	0.030071766757090033	-0.11516357605142913	False	0.0027084601339014	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABV2	5860845.979381459	6160257.749690212	5880773.94365701	6452713.058997997	6419371.36647502	6286853.234909598	P0ABV2	P0ABV2		exbD	0	0.030759606136068422	-0.09790665236109077	False	0.002738892270237371	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00954	38354014.86268592	39562181.33571141	40340474.60956655	42372783.50930006	42030064.06571733	41183024.719146974	P00954	P00954		trpS	0	0.03107453351374964	-0.0867526105947319	False	0.0027693244065733415	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23003	5244073.382984046	5253068.577665092	5165198.226569158	4954662.16491026	5103880.29617939	5055360.2634858	P23003	P23003		trmA	0	0.03225511894496615	0.05142354636399161	False	0.0027997565429093126	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17443	9502138.644482655	9140960.011742704	9291288.050026052	8935200.92693323	8758767.254192604	8920983.457551794	P17443	P17443		murG	0	0.032997888223897584	0.06980520178208548	False	0.0028301886792452833	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AET2	16918733.73491413	16033980.018754443	16919231.981466144	20310025.27886376	18319294.2092031	18848865.20385729	P0AET2	P0AET2		hdeB	0	0.03305910614250236	-0.20478600821218504	False	0.002860620815581254	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39286	6567728.5222334685	6759240.296291327	6864349.476506786	7426556.672861322	7280826.309640251	7006217.093612675	P39286	P39286		rsgA	0	0.03315837103079142	-0.1048638344661569	False	0.0028910529519172246	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF96	3098409.2996643763	2904156.7500000023	2925276.978558092	2655998.1665493227	2765938.4935336	2730898.784676749	P0AF96	P0AF96		tabA	0	0.03335210460581324	0.13100976529570454	False	0.0029214850882531957	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00963	75282414.466036	70953454.17374042	73847864.3897461	76969071.26087923	78542024.66945937	80221724.87941512	P00963	P00963		asnA	0	0.03396841222300928	-0.09910012157920058	False	0.0029519172245891664	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61949	28745310.648690343	29153335.67533436	29092471.45796302	28216251.454276625	28641553.607763536	28091989.06184984	P61949	P61949		fldA	0	0.03457785975339095	0.03425765123355253	False	0.002982349360925137	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A932	31274855.89943813	29807012.26168122	30197588.84246909	32236652.444757707	31896094.77602087	32634290.684457637	P0A932	P0A932		gfcE	0	0.03524144069303305	-0.08422549146340591	False	0.0030127814972611077	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09152	20888904.01934356	20658077.50705747	21297932.2589251	21929691.23936227	21567480.83855584	21603630.65506177	P09152	P09152		narG	0	0.035638720248577956	-0.05087934479369046	False	0.0030432136335970784	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABU0	37442324.52587116	36386817.027266815	37188742.006656654	38588925.270286165	38327145.93249347	37952338.60352866	P0ABU0	P0ABU0		menB	0	0.035750317836138995	-0.049189999052329465	False	0.00307364576993305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8A4	4288146.02126052	4176493.1637177095	4258218.117772877	4122645.8556515295	4093228.337667816	4079818.0163077954	P0A8A4	P0A8A4		ppsR	0	0.0375294426672308	0.04926975134353408	False	0.0031040779062690206	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6V1	20767454.128685117	21591382.16826203	21042784.76359476	20004209.21691048	20520897.87776052	20015570.238997925	P0A6V1	P0A6V1		glgC	0	0.03764573972867261	0.0666149116059399	False	0.0031345100426049912	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60422	509305853.94366807	525501857.6698697	513201092.76828295	539762056.7114949	540284514.2376838	538206442.5375683	P60422	P60422		rplB	0	0.03890181334033044	-0.06402351353144098	False	0.003164942178940962	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	142964.36492314268	3113172.283344508	4633019.89229168	6805461.645043128	8375169.970263095	8725851.91114067	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			1	0.03926388272383751	-1.5994589658489633	False	0.0031953743152769326	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0A8Y1	1372424.1698308396	1409762.2500000005	1409984.4565661617	1309860.944847092	1279573.7568464875	1201302.9372530957	P0A8Y1	P0A8Y1		yjjG	0	0.039943334991932	0.14521891405329557	False	0.0032258064516129037	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF67	6170724.579245258	6125153.429404366	6232052.095513712	5774807.401439247	5996171.56630127	5949017.47386391	P0AF67	P0AF67		yjeE	0	0.039944592890283834	0.06432340176185851	False	0.0032562385879488743	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69411	23156159.560348704	23168443.85170395	22772048.832590166	22202557.37899862	22676584.85118049	22505099.906041265	P69411	P69411		rcsF	0	0.04003651867419194	0.03620455790562695	False	0.003286670724284845	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7V8	732019770.3159554	751007487.5443137	757202231.5336922	779729283.4452282	768464809.7178423	780567844.032126	P0A7V8	P0A7V8		rpsD	0	0.04073105736720919	-0.05591663470002592	False	0.0033171028606208157	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23886	1305307.3898455307	1280323.505048605	1308956.668219139	1246578.889005785	1267067.6465202114	1273243.4077727264	P23886	P23886		cydC	0	0.041686380550794655	0.04045706152160267	False	0.0033475349969567863	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76558	16898355.267854642	17147673.28355419	16882608.55276588	16701146.36831175	16549685.477859613	16278171.723115072	P76558	P76558		maeB	0	0.04239822186254656	0.04020351299964427	False	0.0033779671332927574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26616	47806202.74359945	47872099.66507554	48139479.37073478	54704737.352644265	52150983.0805354	51242495.84368982	P26616	P26616		maeA	0	0.04309414346952284	-0.1365790276500905	False	0.003408399269628728	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	1759871.056279753	1547785.2901357652	1730371.4794696143	1508754.330833149	1435579.9496905194	1295989.9247909554	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)			0	0.0434538168694562	0.24868451623555135	False	0.0034388314059646988	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P77536	4530813.345766515	4497896.876930456	4585850.524798048	5025729.462571256	4742373.645370567	4864267.106721266	P77536	P77536		ykgF	0	0.04356841989978872	-0.10401304555929772	False	0.0034692635423006694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62617	6849630.81439507	7637365.910881309	7530247.087798927	8114409.759423497	8051134.924806702	8710291.615448328	P62617	P62617		ispF	0	0.04366329247993222	-0.1761111492126619	False	0.00349969567863664	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60472	1232524.517779383	1308562.6848536562	1340717.1116927732	1161358.9691263917	1146423.9155040574	1145792.880375562	P60472	P60472		ispU	0	0.043945739597691026	0.1686365181381732	False	0.0035301278149726116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC75	4125341.530587332	4034559.668942415	3960944.7781207855	3784567.6470085625	3880123.208899307	3618176.359799242	P0AC75	P0AC75		waaA	0	0.04609306608233847	0.10335666189068923	False	0.0035605599513085823	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37671	142964.36492314268	55776.82422000002	115921.30907393667	190959.3970322262	218072.9303262248	213671.1191529674	P37671	P37671		yiaJ	1	0.046439156201623075	-0.9847400171199001	False	0.003590992087644553	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60624	353008752.61693907	364001248.9186356	375913820.42486286	329606163.0477968	345094901.81114334	344868584.01508135	P60624	P60624		rplX	0	0.046460293407693413	0.10023251487083747	False	0.0036214242239805236	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFI2	13444650.14851104	13277074.141634572	13427991.158438696	12943383.447408073	12666236.15208217	13099372.41957323	P0AFI2	P0AFI2		parC	0	0.04703690080702979	0.05272102264021152	False	0.0036518563603164943	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A817	51258426.23093916	51798557.84888104	48996504.99797083	52556175.251297	54850798.74102773	55941695.26125498	P0A817	P0A817		metK	0	0.04710156777031334	-0.10337578029143832	False	0.0036822884966524654	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6B4	15361806.157137008	15483180.920150332	15519212.879919125	15210072.773041772	15243449.446871843	15358088.296877371	P0A6B4	P0A6B4		alr	0	0.048185700604581036	0.01729797854693415	False	0.003712720632988436	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30749	2144452.2403112017	2433758.676962048	2370832.163857913	2537794.2674323167	2948414.762426236	2966418.7388286274	P30749	P30749		moaE	0	0.048437981361975205	-0.2825855938431358	False	0.0037431527693244067	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
