Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AAI5	P0AAI5		fabF		38963800.0	40150800.0	39553700.0	39466700.0	40303600.0	39363400.0	0	0.7160307984611209	-0.00655699903406487	False	0.04102167182662539	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32695	P32695		dusA		1124840.0	1078900.0	983000.0	1119320.0	984576.0	1002150.0	0	0.7179105655759234	-0.03193929832119022	False	0.04105263157894737	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52007	P52007		yecM		1869910.0	1823280.0	1744700.0	1775270.0	1715070.0	1818900.0	0	0.7187124291890765	0.01627811858803453	False	0.041083591331269355	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16926	P16926		mreC		1699520.0	1525230.0	1668640.0	1633930.0	1399850.0	1610970.0	0	0.7193586909021953	-0.03553471151269085	False	0.041114551083591334	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06968	P06968		dut		7724820.0	7839080.0	7758720.0	7670570.0	7910550.0	7471830.0	0	0.7234975364967574	-0.010027697594139568	False	0.041145510835913314	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Z0	P0A8Z0		yciA		1924990.0	1913640.0	1905760.0	1979640.0	2002790.0	1912850.0	0	0.7249952879561943	0.010309904336498215	False	0.041176470588235294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF67	P0AF67		yjeE		3510550.0	3493860.0	3435350.0	3475720.0	3544720.0	3226390.0	0	0.7250446337817136	-0.017194049160707586	False	0.04120743034055727	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M4	P0A6M4		dtd		2196010.0	2107630.0	2089140.0	2333270.0	2102770.0	2133090.0	0	0.7251911086194325	-0.021853581806376393	False	0.04123839009287926	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61316	P61316		lolA		2752120.0	2834950.0	2839330.0	2877880.0	2908690.0	2835380.0	0	0.7257775355262648	-0.009472814852458303	False	0.04126934984520124	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39347	P39347		intB		809755.0	784713.0	853204.0	755853.0	701078.0	827358.0	0	0.7257950149853634	-0.03389175660478305	False	0.04130030959752322	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04983	P04983		rbsA		786393.0	683828.0	737928.0	792943.0	702757.0	771464.0	0	0.7266113142269466	0.029604037586501084	False	0.0413312693498452	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB55	P0AB55		yciI		3880990.0	3684780.0	3955510.0	3837990.0	3632360.0	3841320.0	0	0.7268948818016112	-0.01562069519733557	False	0.04136222910216718	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Y0	P0A7Y0		rnc		12544000.0	12923000.0	13116200.0	13089300.0	12707300.0	13513700.0	0	0.7276306508090191	-0.01346514033258829	False	0.04139318885448917	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACY3	P0ACY3		yeaG		1368490.0	1393720.0	1295640.0	1409720.0	1333880.0	1353250.0	0	0.7288508298833758	-0.015377664439978643	False	0.04142414860681115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		461584.0	412413.0	424637.0	480034.0	385768.0	435866.0	0	0.7298764350342792	-0.037581075586562	False	0.04145510835913313	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I9	P0A6I9		coaE		730930.0	814086.0	806865.0	762067.0	731256.0	865768.0	0	0.7308084707972187	-0.03372729778599067	False	0.04148606811145511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y5	P0A8Y5		yidA		4242950.0	4220090.0	4337140.0	4316210.0	4298210.0	4395540.0	0	0.7324862716407335	0.007072032235272185	False	0.04151702786377709	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69801	P69801		manY		1272870.0	1112110.0	1343670.0	1209980.0	1176620.0	1302060.0	0	0.7341156428353368	0.03337445168892913	False	0.041547987616099076	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADA1	P0ADA1		tesA		900546.0	929120.0	828111.0	954664.0	847036.0	915434.0	0	0.7344960442810793	-0.026240224225793564	False	0.041578947368421056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M2	P0A7M2		rpmB		201001000.0	203005000.0	200099000.0	190892000.0	194708000.0	203177000.0	0	0.7346596171653965	0.011828191333978678	False	0.041609907120743035	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06282	P06282		cdh		663853.0	636560.0	737302.0	574163.0	604475.0	622281.0	0	0.7350026728395729	-0.04316116441250918	False	0.041640866873065015	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q57261	Q57261		truD		3374080.0	3365700.0	3402820.0	3353480.0	3310420.0	3403240.0	0	0.7377558446408745	-0.004891382021549488	False	0.041671826625386994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACP7	P0ACP7		purR		4860020.0	4797890.0	4758190.0	4840710.0	4990560.0	4658950.0	0	0.7380690763802468	0.011253612609858696	False	0.04170278637770898	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39407	P39407		yjjU		494820.0	451883.0	450224.0	446185.0	437137.0	378140.0	0	0.7419327962013856	-0.04145934193388859	False	0.04173374613003096	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33025	P33025		psuG		2579010.0	2532380.0	2585640.0	2523870.0	2367220.0	2608300.0	0	0.7422320991688309	-0.01658748931397557	False	0.04176470588235294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45469	P45469		yraR		927711.0	922856.0	871410.0	836427.0	853470.0	884400.0	0	0.7432243103839878	0.01900712562113335	False	0.04179566563467492	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46142	P46142		yggM		8754920.0	8465970.0	8591240.0	8774760.0	8605360.0	8583520.0	0	0.7432897526979784	0.006232136665802198	False	0.0418266253869969	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37631	P37631		yhiN		1164850.0	1190340.0	1147890.0	1141190.0	1096830.0	1277940.0	0	0.7457134869691908	0.024747649565458562	False	0.04185758513931889	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFZ1	P0AFZ1		sseB		2317050.0	2438700.0	2237860.0	2308040.0	2315080.0	2286520.0	0	0.7462259828808315	-0.013686936733927254	False	0.04188854489164087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67244	P67244		yqhA		657225.0	589976.0	694966.0	606983.0	592440.0	686889.0	0	0.7463489998421513	0.03363683261788683	False	0.04191950464396285	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE06	P0AE06		acrA		20296700.0	20221200.0	20441500.0	20292800.0	19961500.0	20512800.0	0	0.748723048292208	-0.004373368804265073	False	0.04195046439628483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEE1	P0AEE1		dcrB		7467720.0	7496820.0	7852800.0	7198900.0	7066010.0	7739420.0	0	0.7527542305425868	-0.017727136533632445	False	0.04198142414860681	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB24	P0AB24		efeO		4407220.0	4377420.0	4466580.0	4323940.0	4437850.0	4370570.0	0	0.7532736914174916	0.005216625524646725	False	0.0420123839009288	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEL6	P0AEL6		fepB		2126010.0	2183970.0	2182910.0	2169410.0	2264040.0	2088640.0	0	0.7537677709984836	-0.012769866247052385	False	0.04204334365325078	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB52	P0AB52		ychN		2398810.0	2349710.0	2349170.0	2403110.0	2442000.0	2170180.0	0	0.7560907827527545	-0.01860515188369825	False	0.042074303405572756	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A2	P0A8A2		yeeN		8636810.0	8670900.0	8154820.0	8597180.0	8808010.0	8213000.0	0	0.7599968182546551	0.013269989479125322	False	0.042105263157894736	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64599	P64599		yhbT		4418190.0	4422360.0	4686870.0	4524300.0	4533870.0	4590110.0	0	0.760113831892274	-0.009700218613368342	False	0.042136222910216715	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI0	P0AFI0		oxc		1234020.0	1167530.0	1251200.0	1323890.0	1274110.0	1283100.0	0	0.7608063967233862	0.018617407872129423	False	0.0421671826625387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37685	P37685		aldB		1095090.0	1196040.0	1110070.0	1091990.0	1093980.0	1169260.0	0	0.7615225086956267	-0.016984308115943328	False	0.04219814241486068	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6T5	P0A6T5		folE		4447980.0	4330200.0	4264220.0	4270630.0	4208670.0	4283570.0	0	0.7619944685550084	0.008405081052434694	False	0.04222910216718266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17115	P17115		gutQ		2156040.0	2177560.0	2124240.0	2104980.0	2087020.0	2135130.0	0	0.7652724295540503	-0.006452376497240297	False	0.04226006191950464	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8R9	P0A8R9		hdfR		1419120.0	1436970.0	1692960.0	1461140.0	1567970.0	1716710.0	0	0.767038074180505	0.03499629082005179	False	0.04229102167182662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31697	P31697		fimC		4470640.0	4387790.0	4507170.0	4273440.0	4417590.0	4353360.0	0	0.7681944981220383	0.007996301426853593	False	0.042321981424148614	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00350	P00350		gnd		34838700.0	35179300.0	35076600.0	34868400.0	35337100.0	34751600.0	0	0.7691682951465215	-0.0027047316137304442	False	0.04235294117647059	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C054	P0C054		ibpA		3031280.0	2970160.0	2852330.0	2893950.0	2882240.0	2863260.0	0	0.7692077464162488	0.009952720427288373	False	0.04238390092879257	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04825	P04825		pepN		14689200.0	14917400.0	15135800.0	14688600.0	14861500.0	15037000.0	0	0.7700683593624364	-0.004977516415815055	False	0.04241486068111455	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF93	P0AF93		ridA		119062000.0	115954000.0	118372000.0	121765000.0	117882000.0	117438000.0	0	0.7722073102482117	-0.006940645401769719	False	0.04244582043343653	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A7	P0A7A7		plsB		2864800.0	2893430.0	2881540.0	2800590.0	2836580.0	2907540.0	0	0.7727704171536267	0.005601376011711333	False	0.04247678018575852	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAC0	P0AAC0		uspE		3919720.0	4051660.0	4096650.0	3937870.0	4088060.0	4015490.0	0	0.7728411607880135	-0.007529010492498232	False	0.0425077399380805	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14900	P14900		murD		2755220.0	2706160.0	2586720.0	2672430.0	2490740.0	2639830.0	0	0.7752489337025805	-0.014475219017442491	False	0.04253869969040248	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77434	P77434		alaC		2129700.0	2096870.0	2046130.0	2048660.0	2012790.0	2084280.0	0	0.7779311589799803	0.008157739399993803	False	0.04256965944272446	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8F4	P0A8F4		udk		6871540.0	6853270.0	6613340.0	6545310.0	6456360.0	6541890.0	0	0.7795165960915663	-0.010282965011012887	False	0.04260061919504644	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q47622	Q47622		sapA		728014.0	626293.0	660182.0	659999.0	568904.0	696760.0	0	0.7800377462260092	0.03456934406879727	False	0.04263157894736842	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Z1	P0A9Z1		glnB		17513300.0	17187100.0	17431500.0	17677000.0	17341500.0	17297400.0	0	0.7804567869579174	-0.003961454407872416	False	0.0426625386996904	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06612	P06612		topA		5389380.0	5423330.0	5345360.0	5421740.0	5293320.0	5458280.0	0	0.780947978083794	-0.004413128001608594	False	0.04269349845201238	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		1194520.0	1040040.0	1142030.0	1160790.0	1121310.0	1072930.0	0	0.7814117378424681	0.01967452965349733	False	0.04272445820433437	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00550	P00550		mtlA		2052710.0	2183680.0	2079280.0	1931560.0	2049010.0	2023110.0	0	0.7817077096242309	-0.01632269395704598	False	0.04275541795665635	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31825	P31825		yfiC		659021.0	559947.0	607814.0	618118.0	586125.0	569945.0	0	0.7831786982464027	0.023407544107449905	False	0.042786377708978335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGG8	P0AGG8		tldD		3111290.0	3082170.0	2944920.0	2998390.0	3047860.0	2925800.0	0	0.7848938375117541	0.009474913899455255	False	0.042817337461300314	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42641	P42641		obgE		7765840.0	7617880.0	7909200.0	7589240.0	7541450.0	7944700.0	0	0.7853462420616475	0.008442446781023181	False	0.042848297213622294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16433	P16433		hycG		912426.0	929988.0	902768.0	937714.0	870598.0	961829.0	0	0.7859580099131824	-0.01340185683772772	False	0.042879256965944273	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19934	P19934		tolA		1765720.0	1757450.0	1586920.0	1684760.0	1697790.0	1477710.0	0	0.7876042708952443	-0.025441555773144022	False	0.04291021671826625	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29208	P29208		menC		2715200.0	2724510.0	2697730.0	2786630.0	2800460.0	2725490.0	0	0.7890717808589698	0.0056620302826657755	False	0.04294117647058824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31808	P31808		yciK		3239220.0	3106470.0	3159670.0	2985520.0	3153790.0	2946600.0	0	0.7891635795663658	0.013650059991277679	False	0.04297213622291022	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI2	P0AFI2		parC		4636840.0	4534110.0	4540680.0	4842360.0	4654060.0	4530460.0	0	0.7912005933081974	-0.009964219946830801	False	0.0430030959752322	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H5	P0A9H5		btuR		946824.0	860052.0	630069.0	890307.0	876631.0	658286.0	0	0.7916778273215439	0.06013156762155579	False	0.04303405572755418	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77718	P77718		thiI		4164590.0	4245840.0	4401310.0	4180000.0	4293590.0	4301780.0	0	0.7932877724991485	-0.007576854330414946	False	0.04306501547987616	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ4	P0AAZ4		rarA		1107840.0	1109330.0	1065520.0	1117100.0	1055310.0	1157360.0	0	0.794570277163255	0.012462419911506522	False	0.043095975232198144	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25736	P25736		endA		908573.0	877508.0	891090.0	951071.0	904129.0	927595.0	0	0.7950551659864151	0.010901186893341849	False	0.04312693498452013	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7G6	P0A7G6		recA		9734330.0	9848340.0	10001700.0	9738940.0	9692140.0	10048700.0	0	0.795712673208835	-0.005559830313811701	False	0.04315789473684211	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A940	P0A940		bamA		12508500.0	12369700.0	12438800.0	12740800.0	12649800.0	12496800.0	0	0.7965100120936516	0.004059263448012401	False	0.04318885448916409	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31680	P31680		djlA		1181220.0	1296860.0	1082750.0	1056350.0	1111120.0	1213500.0	0	0.7971690940744568	0.029046914362736813	False	0.04321981424148607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I3	P0A6I3		coaA		3230140.0	3170380.0	3273820.0	3186990.0	3096440.0	3377370.0	0	0.8015374164091309	0.01085805292036862	False	0.043250773993808056	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADB7	P0ADB7		ecnB		7948900.0	9071560.0	8784570.0	8093500.0	9441350.0	8105940.0	0	0.8015791547762778	-0.025432292850932906	False	0.043281733746130036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04951	P04951		kdsB		4011010.0	3943760.0	4029430.0	4083650.0	3842230.0	4127530.0	0	0.8018292623731926	-0.009131205483829896	False	0.043312693498452015	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A722	P0A722		lpxA		7904670.0	7757620.0	7981620.0	8083660.0	8341170.0	7742720.0	0	0.8028781084790464	0.009997511763349039	False	0.043343653250773995	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00803	P00803		lepB		4055780.0	4084450.0	4118050.0	3696010.0	4087430.0	3878150.0	0	0.8036099129975433	0.014819197941626717	False	0.043374613003095974	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76055	P76055		ttcA		1759260.0	1835380.0	1764930.0	1836160.0	1781790.0	1863730.0	0	0.8036980844087536	-0.008434292366935497	False	0.04340557275541796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE18	P0AE18		map		10972100.0	10924100.0	11458700.0	11383500.0	11269400.0	11362500.0	0	0.8057279552987574	-0.006951130041291243	False	0.04343653250773994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05852	P05852		gcp		2620240.0	2464120.0	2511990.0	2612910.0	2480070.0	2432240.0	0	0.8059724673763513	-0.010775252527018565	False	0.04346749226006192	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC47	P0AC47		frdB		16807600.0	16788100.0	16668900.0	16826000.0	16538200.0	17068400.0	0	0.8067928534540567	0.0037594232306811417	False	0.0434984520123839	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33667	P33667		selU		937988.0	861766.0	940021.0	1031780.0	965143.0	971919.0	0	0.8069769910271771	0.020967730655427917	False	0.04352941176470588	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08178	P08178		purM		1565050.0	1638460.0	1631510.0	1494770.0	1666170.0	1578050.0	0	0.8075625618806581	0.013420431655185746	False	0.04356037151702787	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12295	P12295		ung		1901420.0	1870240.0	1871070.0	1904900.0	1879350.0	1876240.0	0	0.8098839268556124	0.0027569331895074657	False	0.04359133126934985	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADP0	P0ADP0		yigB		1145350.0	1084060.0	1097770.0	1108410.0	1127970.0	972030.0	0	0.8121964152666123	-0.0198187459272764	False	0.04362229102167183	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76291	P76291		cmoB		1868760.0	2012660.0	2007070.0	1929390.0	1925350.0	2097200.0	0	0.8131950856576261	-0.014087809824296147	False	0.04365325077399381	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64545	P64545		yfgG		568694.0	610567.0	640287.0	592443.0	622504.0	679147.0	0	0.8138364254833175	0.021015868251800136	False	0.04368421052631579	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACS7	P0ACS7		rpiR		703118.0	650297.0	653243.0	694475.0	613597.0	707126.0	0	0.8157698056274036	0.018528537202035324	False	0.04371517027863778	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABE2	P0ABE2		bolA		3576200.0	3663480.0	3285090.0	3672620.0	3713490.0	3443930.0	0	0.8168793811138668	0.015191303706343232	False	0.04374613003095976	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15254	P15254		purL		2998860.0	2983690.0	3071520.0	2963780.0	3046340.0	2940310.0	0	0.8168854433410304	-0.005365490365458251	False	0.043777089783281736	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75838	P75838		ycaO		9574710.0	9588960.0	9419560.0	9771680.0	9589910.0	9535060.0	0	0.8176871155185916	-0.00404196670829328	False	0.043808049535603716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACA1	P0ACA1		yibF		359717.0	404228.0	288892.0	280278.0	367381.0	282256.0	0	0.8179078760557779	0.052330528803825334	False	0.043839009287925695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77774	P77774		bamB		14974300.0	15054600.0	15332200.0	15155000.0	15050600.0	15401600.0	0	0.8182161696695428	-0.00365716029189629	False	0.04386996904024768	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62558	P62558		sopB		5566360.0	5648200.0	5585790.0	5517190.0	5436740.0	5686980.0	0	0.8188305422573	-0.005271856687550466	False	0.04390092879256966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00957	P00957		alaS		14194100.0	14144400.0	14113600.0	14423800.0	14409500.0	13958400.0	0	0.8198043399273152	-0.004055074496610159	False	0.04393188854489164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8I3	P0A8I3		yaaA		4088050.0	3942440.0	4063120.0	4064640.0	3929730.0	4102670.0	0	0.8201360212667487	0.005993681862755188	False	0.04396284829721362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69741	P69741		hybO		2408290.0	2359500.0	2390010.0	2309670.0	2431920.0	2262230.0	0	0.8210507326482055	0.008814130247442833	False	0.0439938080495356	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5411290.0	5291910.0	5317120.0	5312200.0	5260980.0	5200490.0	0	0.8213273908986498	-0.004398786236322536	False	0.044024767801857594	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06846	P06846		ebgR		1254960.0	1370260.0	1303160.0	1148310.0	1241070.0	1274810.0	0	0.8214449987892685	-0.019339920502348423	False	0.04405572755417957	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09127	P09127		hemX		8618040.0	8426130.0	8499010.0	8542630.0	8330360.0	8592000.0	0	0.8233835184814768	0.004108479548837385	False	0.04408668730650155	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG00	P0AG00		wzzE		2902830.0	2865100.0	3100000.0	3023370.0	2902110.0	3113530.0	0	0.8246559136569683	-0.011279332735945983	False	0.04411764705882353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05020	P05020		pyrC		5893410.0	6081440.0	6333230.0	6044820.0	5973690.0	6451070.0	0	0.8257182591653117	-0.011087310429096614	False	0.04414860681114551	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04335	P04335		frsA		4443780.0	4269210.0	4322640.0	4354340.0	4083870.0	4337380.0	0	0.826051570297563	-0.00907276102483987	False	0.0441795665634675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACE3	P0ACE3		hha		3797540.0	3986580.0	3693250.0	3822150.0	3867800.0	3771170.0	0	0.8265432243060302	-0.008235372145818893	False	0.04421052631578948	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8K1	P0A8K1		psd		4270390.0	4283160.0	4115660.0	4164140.0	4139440.0	4196640.0	0	0.8287877782554359	0.004987933676454581	False	0.04424148606811146	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGB0	P0AGB0		serB		2285460.0	2309780.0	2210440.0	2349770.0	2322960.0	2292660.0	0	0.8292562211088111	0.006514158308087554	False	0.04427244582043344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52644	P52644		hslJ		1447530.0	1462920.0	1485910.0	1503910.0	1500980.0	1521890.0	0	0.829508863934703	0.005710552044989318	False	0.04430340557275542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q47679	Q47679		yafV		957351.0	854697.0	900069.0	960339.0	869953.0	914942.0	0	0.8311283933091947	0.014350005683883123	False	0.0443343653250774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A993	P0A993		fbp		17045800.0	17106900.0	17017000.0	17317900.0	17008300.0	17301100.0	0	0.8327901159991309	-0.002430760043523193	False	0.04436532507739938	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA31	P0AA31		yedF		3436680.0	3625280.0	3442990.0	3697420.0	3680120.0	3579060.0	0	0.8331739608118984	-0.009388301424824616	False	0.04439628482972136	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA43	P0AA43		rsuA		4304380.0	4239190.0	4333100.0	4221810.0	4185320.0	4344320.0	0	0.8335067527799347	0.004494471901293473	False	0.04442724458204334	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76342	P76342		yedY		1841250.0	1800370.0	1683690.0	1656930.0	1875590.0	1510210.0	0	0.8349702288434084	0.023950753811733883	False	0.04445820433436532	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A867	P0A867		talA		4455970.0	4409230.0	4446680.0	4414320.0	4451260.0	4334270.0	0	0.8360954939022843	-0.0031268155454003215	False	0.044489164086687315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07004	P07004		proA		4694300.0	4551470.0	4724920.0	4737920.0	4620620.0	4745750.0	0	0.8387773522618066	0.004764626930274643	False	0.044520123839009294	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32131	P32131		hemN		2500600.0	2559360.0	2580620.0	2464100.0	2514450.0	2622890.0	0	0.8409762034742386	0.006409876701740789	False	0.044551083591331274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P43672	P43672		uup		2080170.0	2058770.0	2189980.0	2137090.0	2087820.0	2185440.0	0	0.8427290592649856	-0.007340741997732316	False	0.04458204334365325	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
