protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P12281	27442770.556843456	27604032.664384183	29270077.7169945	28313371.689887155	27391111.06481633	27111500.49810629	P12281	P12281		moeA	0	0.5145632463685442	0.025912268887931626	False	0.0383762732174955	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADP7	1663117.238394422	1557399.500000001	1480754.7970807513	1609072.2829331292	1485429.8473854335	1454812.5996810626	P0ADP7	P0ADP7		yigP	0	0.5145862905054835	0.04740176355351702	False	0.03840623127621331	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6P7	33966510.492674895	33471341.61472757	33287790.02758488	33187646.52598179	33672869.50863935	35675913.90714117	P0A6P7	P0A6P7		engB	0	0.5150342383020668	-0.025705569916847016	False	0.0384361893349311	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04982	1219450.265382948	1371957.1249999988	1486578.9984550409	1305759.6751211935	1262478.711918168	1326691.4829340533	P04982	P04982		rbsD	0	0.5161828180459971	0.06625960793108537	False	0.03846614739364889	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69441	257156645.88634944	260925645.13755855	257928836.67704803	253262069.69967967	262303755.72533232	253179386.895106	P69441	P69441		adk	0	0.5171386793636676	0.013571819867404905	False	0.03849610545236669	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77247	15987927.98926524	17012451.113073677	17759164.54551426	15589243.213858165	15941779.750549637	17542281.802297834	P77247	P77247		yniC	0	0.5171637635852078	0.04874066796084699	False	0.03852606351108448	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24252	1655133.6742959034	1448897.1250000007	1713113.4627306105	1705169.2996143182	1794039.9871043102	1547544.0187476894	P24252	P24252		ybgA	0	0.517359605733192	-0.06717743692624795	False	0.038556021569802285	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAT9	23945694.91729887	25318362.453062605	26495727.5979147	24273483.460779708	24523110.873198293	25199370.068923347	P0AAT9	P0AAT9		ybeL	0	0.5178260311583412	0.03398564487514316	False	0.038585979628520076	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8A4	5057838.5014868425	4454410.913041344	4592756.137840241	4891436.766517392	4702922.086202412	4949816.739905524	P0A8A4	P0A8A4		ppsR	0	0.5180399375471626	-0.044234288652084626	False	0.03861593768723787	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF08	15471231.754220683	16010874.5297179	15744280.269253517	16735286.41744941	15895817.40087008	15482952.988762816	P0AF08	P0AF08		mrp	0	0.5186561111720902	-0.02686529314253524	False	0.038645895745955665	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36553	1056735.0108966008	820758.4375000001	868288.6304170574	899985.3326372613	107663.49553277786	1051723.6377674036	P36553	P36553		hemF	1	0.5195556321381054	0.4150123445028105	False	0.038675853804673456	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69931	1563758.2856066786	1517543.0415881022	1635011.5696327405	1851241.602985722	1464380.4953546603	1664204.946223961	P69931	P69931		hda	0	0.5196045084830089	-0.07843620164534068	False	0.038705811863391254	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB7	18102825.288988475	18258303.038921915	17947721.781934354	18137955.013026413	17950880.774406668	18917414.50123399	P0ACB7	P0ACB7		hemY	0	0.51992614174608	-0.018408242344765385	False	0.03873576992210905	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q47622	2967861.168634758	3029757.282939543	2888487.4752560062	3128923.2896548063	2964656.751096969	2944492.0626409296	Q47622	Q47622		sapA	0	0.5209103325550651	-0.024463727403896143	False	0.03876572798082684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45577	103021995.69576228	103583915.26959416	104881183.99280538	101128041.83250846	104270571.66807318	103696536.59302635	P45577	P45577		proQ	0	0.5225197227792913	0.011121375484080246	False	0.038795686039544634	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG93	2766330.8246115805	2796606.1603001663	2761944.2785372306	2530536.2863646485	2863680.901666775	2708498.1490456853	P0AG93	P0AG93		secF	0	0.5226888222235215	0.03902423839059049	False	0.03882564409826243	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7W7	158719422.36237988	154639087.97719505	152781399.81315088	161934536.23813206	157244935.60950217	153383791.70622066	P0A7W7	P0A7W7		rpsH	0	0.5228969165926829	-0.019744441052810688	False	0.03885560215698023	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA43	14425780.874055311	14942173.869692132	14703105.750004431	14473595.394361917	15048071.864031946	13493667.106376547	P0AA43	P0AA43		rsuA	0	0.5259607034166247	0.03498056088997186	False	0.03888556021569803	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32131	20817174.843196955	20472692.285144653	19870418.79844244	20932987.557225958	19421520.179339208	19656814.497896787	P32131	P32131		hemN	0	0.5293849051881828	0.027360434141890797	False	0.03891551827441582	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD57	2260298.399339356	2203100.4733306123	2021411.0963117625	2174999.725410237	2116726.292326483	2012683.2807486544	P0AD57	P0AD57		ispB	0	0.5296483473346515	0.04070309701641379	False	0.03894547633313361	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD07	9612682.1235999	9126224.19504038	9021836.46474013	10185368.919027682	9216963.316138187	9157715.50992746	P0AD07	P0AD07		yecF	0	0.5318704957767663	-0.04095222112424095	False	0.03897543439185141	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07639	18750211.84887232	19827370.789390404	18952997.83192461	19369155.85495087	18821560.69240429	18477083.17365158	P07639	P07639		aroB	0	0.5333976635950644	0.021799839714652238	False	0.03900539245056921	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB4	2756785.619893428	3171645.874552536	2635500.5171950595	2770335.22421937	2728612.5762868994	2701063.678398718	P0AAB4	P0AAB4		ubiD	0	0.5335590796745572	0.06264741302070855	False	0.039035350509287005	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE08	255903774.29507387	253707989.0057024	248797760.0857167	243598744.6630605	253870887.9346842	252881092.6442967	P0AE08	P0AE08		ahpC	0	0.5337377446334144	0.015411989674979167	False	0.039065308568004796	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEE3	247771.89281458245	251605.59380000015	199979.98120956364	219230.75580510672	244462.3147129376	289364.9007873312	P0AEE3	P0AEE3		degS	0	0.5363075791321505	-0.10673086991148348	False	0.03909526662672259	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEG4	10411560.128105294	10185126.921245595	9870576.067515656	9667564.407850852	9566354.053471364	10521445.076138107	P0AEG4	P0AEG4		dsbA	0	0.5366750843599809	0.03411016402887615	False	0.039125224685440385	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13024	28100048.984377146	28254607.934745982	27230624.359288536	29341336.58344136	27444996.935481597	28124248.13794685	P13024	P13024		fdhE	0	0.5367554066291071	-0.022695438107816	False	0.03915518274415818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFW0	558579.2316682155	446632.65620000026	523218.40235006495	554532.7277436815	536456.593773439	125002.16738030803	P0AFW0	P0AFW0		rfaH	1	0.538333173171911	0.3299176232748351	False	0.039185140802875974	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A799	1584317126.1784158	1549883561.5429995	1538994832.722552	1568640092.3470304	1530066374.5930326	1538096157.6084552	P0A799	P0A799		pgk	0	0.5384486830582274	0.011279082346291812	False	0.03921509886159377	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABS5	1510476.1605151857	1264518.7499999988	1195034.0937648618	1377257.3821082143	1447077.5495522534	1359622.571832599	P0ABS5	P0ABS5		dnaG	0	0.5385564055333659	-0.07571865072482296	False	0.03924505692031156	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00490	49956523.63085482	52431179.25077748	50256100.58010987	51494682.03712783	52921809.93984011	50379530.81905857	P00490	P00490		malP	0	0.540140189340901	-0.02019937964008118	False	0.039275014979029355	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ7	7839483.937947974	8240299.186860271	7754753.982484264	8097148.410195528	7924820.659895393	8155164.230355117	P0AGJ7	P0AGJ7		trmL	0	0.541452582627507	-0.020589586402301113	False	0.03930497303774716	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00579	58737975.073131815	56669972.20187314	58116756.27567673	57306067.60849544	57345404.814197466	57530019.03438437	P00579	P00579		rpoD	0	0.541550831060512	0.011210994803720929	False	0.03933493109646495	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77611	1342479.5934285657	1329667.1116209652	1296482.2017990395	1339169.817714027	1280786.5959688984	1304975.360035163	P77611	P77611		rnfC	0	0.5418794243468351	0.015973090928740417	False	0.03936488915518275	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P78067	6499681.11156622	6870648.606076318	7158380.139348998	7092120.451375281	6985356.871999964	6874064.614354224	P78067	P78067		ynjE	0	0.5438737565556138	-0.02941346060868647	False	0.03939484721390054	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABN9	7998384.876129071	8063659.612460685	8064296.58227312	7840637.961405905	7640314.016874036	8253498.556970183	P0ABN9	P0ABN9		dcuB	0	0.5452538587924893	0.023626486282468925	False	0.03942480527261833	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69902	5024443.008542938	4939188.737083203	4759964.100025002	4810693.690240448	5050434.654278445	5094539.867770103	P69902	P69902		frc	0	0.5474073188818931	-0.02256231662157153	False	0.039454763331336136	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AED5	6547486.2637582375	6692643.225762127	6083852.596744805	7147961.329758341	6703985.592731777	6153776.82696067	P0AED5	P0AED5		uvrY	0	0.5477936118917135	-0.05002040170312198	False	0.03948472139005393	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46851	780265.6966868101	842017.5625000003	1058742.2394937344	975515.0014927296	960164.4995525016	927737.8601809592	Q46851	Q46851		gpr	0	0.5478112344082234	-0.09495302704774922	False	0.03951467944877172	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGG4	4467807.2197378175	4159011.813991804	3876443.614465452	3916069.4870989686	4362424.179342802	3723111.4084116337	P0AGG4	P0AGG4		trxC	0	0.5480789639002439	0.05907724387178071	False	0.039544637507489516	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29131	3186368.5617042296	2924526.8032770907	2905195.1851685327	3219814.294463594	2781318.991997403	3450264.169894444	P29131	P29131		ftsN	0	0.5529193534292897	-0.06802565301334486	False	0.03957459556620731	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25906	1816384.4964565467	1768512.387129913	1712572.344160183	1818033.239293709	1807948.474800185	1744967.3917065093	P25906	P25906		ydbC	0	0.5538134410838631	-0.019873748616266028	False	0.03960455362492511	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6B7	117180166.63629386	120166756.71368864	118533242.09932384	116555914.3479139	119385908.81069984	117633740.67379697	P0A6B7	P0A6B7		iscS	0	0.5550606736381776	0.009372956990825139	False	0.0396345116836429	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P12758	138522498.74149305	134338939.90642074	130206122.42940968	132454882.7854626	131830793.5680133	133685054.46836108	P12758	P12758		udp	0	0.5555724872389729	0.018359349463284675	False	0.039664469742360695	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C037	12120552.169615204	13180039.810890451	12138480.768609447	13108022.727924254	10501949.336782057	12154161.151483266	P0C037	P0C037		yaiE	0	0.5558269857670253	0.06603122761738886	False	0.03969442780107849	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGC3	8182675.27814353	8817789.41004461	8619744.832032675	8582261.452488828	8766443.311402125	8669696.881776502	P0AGC3	P0AGC3		slt	0	0.5577388005730437	-0.022250063602680205	False	0.039724385859796284	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37655	3405261.857787327	3106686.289153316	3276614.631991263	3345642.544335897	3037998.4797137063	3167217.3747301497	P37655	P37655		bcsQ	0	0.5582825570338852	0.03546664590246862	False	0.03975434391851409	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75913	2921368.32944362	3109696.3084315285	3034003.4459116296	2956464.652239262	2539705.003545672	3174835.755901209	P75913	P75913		ghrA	0	0.5594030774171498	0.06411857039716773	False	0.03978430197723188	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23305	2860214.326321053	2475165.0135491034	2482891.612156119	2813809.545487917	2575949.2967981384	2711322.810215818	P23305	P23305		yigA	0	0.5596676633968718	-0.051264964894702295	False	0.03981426003594967	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9I1	36550700.84718847	36306213.24227472	36115037.06992407	36873147.036249496	35830221.32802193	37094285.71055532	P0A9I1	P0A9I1		citE	0	0.5602641797023791	-0.010890389975919347	False	0.03984421809466747	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF63	3355409.8601778154	3111251.4100123006	3295337.5237538856	3513480.684176937	3072375.013901379	3489757.969376489	P0AF63	P0AF63		nsrR	0	0.5626043866649797	-0.04561923191318094	False	0.03987417615338526	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAZ4	3056900.858510392	3035563.974798698	3018827.2808302464	3002890.56403574	2967094.2666612766	3486899.197434436	P0AAZ4	P0AAZ4		rarA	0	0.563151216331574	-0.05370924100093045	False	0.03990413421210306	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52614	1431368.2924106151	130695.61720000008	1371218.5857039837	728676.0198524828	638005.1412804417	694913.9982123148	P52614	P52614		fliK	1	0.564044649986437	0.5087549644127386	False	0.039934092270820856	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG86	95168016.36666752	95556926.4263557	97142942.51799545	95834643.01207475	91858748.07281904	96925788.82730296	P0AG86	P0AG86		secB	0	0.5658509604730428	0.016373964631574933	False	0.03996405032953865	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFU8	39797950.60862234	40813441.09905008	41630306.94197469	41304299.16042133	40793898.951624535	37807035.07958348	P0AFU8	P0AFU8		ribC	0	0.5679411689659599	0.027841870386373268	False	0.03999400838825644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68688	1911538.726734529	2092659.7833833096	2081441.4369602448	2063047.9273495488	2461816.405159715	1905554.835475229	P68688	P68688		grxA	0	0.5680691798807027	-0.07950380267851327	False	0.040023966446974236	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23908	3403486.0124867605	3357243.514232941	3680854.6644063694	3543042.59980298	3347385.282425899	3320333.366583505	P23908	P23908		argE	0	0.5694711370306036	0.032250185066391594	False	0.040053924505692035	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60785	52810115.89406433	53004542.48526804	52073035.77393884	52921188.697624974	54265124.411989726	52053545.29679927	P60785	P60785		lepA	0	0.5709033385113247	-0.012302762521828395	False	0.04008388256440983	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6L9	11040943.994961008	10531755.76327862	10997898.995674845	10450472.860816302	10102181.181702135	11280507.384725977	P0A6L9	P0A6L9		hscB	0	0.5716600040140561	0.03303979984433421	False	0.040113840623127624	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC30	7993955.539370553	7252145.618794992	6719561.946342809	7747492.377227155	7078628.326989019	7985518.085773094	P0AC30	P0AC30		ftsX	0	0.5746132689182674	-0.054520041203384516	False	0.040143798681845415	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8J4	26811044.133277245	24893488.97743892	23139067.36102104	24670966.79947112	24083076.841008727	23959164.811671272	P0A8J4	P0A8J4		ybeD	0	0.5746227130718188	0.041661507967154184	False	0.04017375674056321	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC62	65391963.97681751	69686231.18147913	70631396.91962479	69093676.05648679	71580295.24388309	68516955.01534821	P0AC62	P0AC62		grxC	0	0.5753322900063526	-0.0242112086760315	False	0.04020371479928101	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02359	821762017.0046312	849552079.9718031	849271890.6874372	847569556.3421819	833299832.5480369	816149736.1088873	P02359	P02359		rpsG	0	0.5765850571640874	0.013552300410419013	False	0.0402336728579988	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15034	17809703.395325545	17811838.288985223	18827328.38796375	17820806.391388584	18254741.9624306	19478252.34984486	P15034	P15034		pepP	0	0.5771576072371503	-0.02898350640363089	False	0.0402636309167166	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADK8	22867832.304476604	23235072.87215253	23589852.870520268	24062940.11291836	24116769.48388756	22557167.225554448	P0ADK8	P0ADK8		yibL	0	0.578541861490811	-0.021453772763042975	False	0.04029358897543439	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADI4	749496.6433957596	656792.4375000002	699642.4448183654	754778.1360040256	671290.3004700751	566558.4072508268	P0ADI4	P0ADI4		entB	0	0.5789693989452414	0.07978696384069074	False	0.04032354703415218	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A763	50368946.63392436	51217525.98236878	50466333.86562065	51282481.02115829	50657632.3109331	48313728.99706518	P0A763	P0A763		ndk	0	0.5811017141607714	0.01717056047764239	False	0.04035350509286999	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33602	109208483.5765349	109169284.90118566	108446237.14838272	109982302.47042954	111808708.17424618	107493770.56743316	P33602	P33602		nuoG	0	0.581639428560182	-0.010821880311085087	False	0.04038346315158778	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46925	2213536.55776651	2010465.232146827	1943674.5839348389	2093183.4446731023	1980446.6176165317	1919779.157129709	Q46925	Q46925		csdA	0	0.5825955152903426	0.041350185172184424	False	0.040413421210305576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8N7	11105902.158080142	11904215.482752947	11284348.817329006	11914576.180339685	11208175.632351058	11749768.136075413	P0A8N7	P0A8N7		epmA	0	0.5829176553352555	-0.024114808650637344	False	0.04044337926902337	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31473	2718505.935237933	2481597.713742051	2564288.475831392	2774758.6529685054	2593160.8091597795	2567078.248363411	P31473	P31473		ravA	0	0.5829959650005327	-0.0313568265291279	False	0.04047333732774116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77739	1086446.0386254468	1009532.9999999994	1097901.276454413	1085453.9181552946	984724.7435845464	1051297.436214778	P77739	P77739		yniA	0	0.5839007894725194	0.0330818326568433	False	0.040503295386458964	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15977	7619485.313332736	7193563.290598388	7285779.922270227	7814921.532234215	7931937.757242149	6962631.054948013	P15977	P15977		malQ	0	0.587348365424496	-0.039325435454996886	False	0.040533253445176755	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62623	7048599.407165076	7307407.358762253	7908970.342845801	7472934.850543234	7838728.500082963	7466494.206846055	P62623	P62623		ispH	0	0.5897586155668272	-0.03287492888969431	False	0.040563211503894546	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEL6	1344004.4905131457	1526960.250000001	1591546.4914440245	1584248.0236817612	1456588.7850083993	1573723.3541665133	P0AEL6	P0AEL6		fepB	0	0.5901971174529029	-0.04833734348912168	False	0.040593169562612344	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7A9	316711078.7815846	336137884.82642984	344579898.8429867	329983154.99932784	329709947.5854326	321658905.18268293	P0A7A9	P0A7A9		ppa	0	0.5902894589676314	0.02344323137155582	False	0.040623127621330135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD68	2140553.241958255	2036344.8618231425	1957572.6864227373	2098032.4429411446	2094213.0343534355	2044707.8976599951	P0AD68	P0AD68		ftsI	0	0.5925327854102633	-0.023902583387059615	False	0.04065308568004794	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64451	9528680.98947539	8781312.344160058	8920582.339509867	8574291.93041568	8700493.974915497	9372414.787703056	P64451	P64451		ydcL	0	0.5956932724291613	0.03124349744501204	False	0.04068304373876573	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEY3	6132923.131593473	5850166.8322131885	5956925.944354031	5684830.806379157	6164460.580225231	6590693.638917528	P0AEY3	P0AEY3		mazG	0	0.5962128097988804	-0.03965631464903345	False	0.04071300179748352	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07650	46009935.23129256	45466685.81381305	45466802.61506362	47410643.09104593	45582958.45435558	45231728.89934987	P07650	P07650		deoA	0	0.5964209197571035	-0.013442034479614198	False	0.04074295985620132	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C0K3	3612591.8686748105	3515318.839547146	3357238.834571481	3564492.302343083	3268229.812897439	3455461.358374412	P0C0K3	P0C0K3		rdoA	0	0.5965037374465643	0.027359161580909674	False	0.04077291791491911	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6U3	36875023.58820179	38533499.95833614	37828283.93310399	37607482.84022656	37228028.20668795	37507188.3827356	P0A6U3	P0A6U3		mnmG	0	0.601999962001368	0.011436606298670394	False	0.040802875973636916	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00926	1343670.1405244162	1326323.5000000014	1497838.9671644312	1437524.0774367838	1247682.421420085	1352470.4584809644	P00926	P00926		dsdA	0	0.6048773486983213	0.04577184644211675	False	0.04083283403235471	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACF0	519372925.3832437	541744483.8970163	526491496.9254178	510598433.8105112	550061373.358635	553355963.5354952	P0ACF0	P0ACF0		hupA	0	0.6056264004424099	-0.023799114660175615	False	0.0408627920910725	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7Y0	45664060.97501666	43333810.55733499	45568882.9188178	44099788.28917275	44868550.43816445	44182435.07293997	P0A7Y0	P0A7Y0		rnc	0	0.6056917253770709	0.01526121450227716	False	0.0408927501497903	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9H1	4386116.948163681	4268617.300215514	4431168.033879508	4291532.441415786	4486857.825665029	4435072.448434265	P0A9H1	P0A9H1		mug	0	0.6061908210804468	-0.013995185637071333	False	0.04092270820850809	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00393	40304186.219263606	39021134.54849596	39463943.8567312	39148996.25285599	40105109.74986635	40437366.89752145	P00393	P00393		ndh	0	0.6067599842420404	-0.010915914035578931	False	0.040952666267225886	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGE9	40749073.64035308	41620192.432588406	42205573.25590172	40819052.49025655	41671277.76814184	43748098.37026607	P0AGE9	P0AGE9		sucD	0	0.6079279474358317	-0.01913843911994541	False	0.040982624325943684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22523	41017589.127790816	42791679.350906	44059671.31086886	43277106.15425272	42616133.56653946	43607054.161498986	P22523	P22523		mukB	0	0.6081516861853214	-0.018289505288442497	False	0.041012582384661475	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39342	12051441.010838067	13384336.796544982	12858435.7512775	11997993.790932065	12546751.139277607	12954246.189086683	P39342	P39342		yjgR	0	0.6105408000182189	0.030274628841848547	False	0.041042540443379266	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64423	390994.49337365455	510417.3438000005	466002.10483799205	469493.99364978296	397911.4962672542	431752.0403734552	P64423	P64423		zntB	0	0.6108422802751801	0.07387366365372297	False	0.041072498502097064	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE60	1554089.4073852047	1901604.5	1929118.520565122	1953262.1028124504	1897630.3978517936	1761572.8614171175	P0AE60	P0AE60		cedA	0	0.6113127539652985	-0.05973854466030245	False	0.04110245656081486	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADP9	28771839.405704875	28174664.657120146	26995027.689523287	27991853.98119277	29766195.273293767	27584939.498649467	P0ADP9	P0ADP9		yihD	0	0.6131135542734617	-0.023887845764020144	False	0.04113241461953266	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q5	72810497.07614467	74591652.91793545	73152947.12028666	73828300.90087007	73546201.88648893	71809558.42202295	P0A9Q5	P0A9Q5		accD	0	0.6135707449728	0.008996210925873693	False	0.04116237267825045	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32680	7958195.307872051	7987907.102159997	8246984.265378772	8213911.596879217	8011774.584162634	7651653.818106813	P32680	P32680		yjaG	0	0.6136222823743501	0.018952721945494137	False	0.04119233073696824	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A959	7587683.531536638	7354486.711859144	7998459.196800422	8014438.513643322	8304428.977691635	7238993.681031987	P0A959	P0A959		alaA	0	0.613793855887091	-0.03830358599270559	False	0.04122228879568604	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31467	2071598.434409944	2291447.500000001	2331043.958055811	2161916.494682403	2170149.4312091866	2218131.3140808805	P31467	P31467		yieH	0	0.6155977850130275	0.031349574741803304	False	0.04125224685440384	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACL9	26579776.71479999	26876178.22681407	26620203.64698057	27011551.220794104	27215206.173641343	26332210.690397058	P0ACL9	P0ACL9		pdhR	0	0.6165234701746566	-0.008672436444523793	False	0.04128220491312163	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A867	29934118.63827041	29990721.82611735	30929304.897704806	31219006.559629813	29946411.73406421	30486105.80663252	P0A867	P0A867		talA	0	0.616831105478823	-0.01260653079494595	False	0.04131216297183943	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
