Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P21499	P21499		rnr		4894440.0	4889550.0	4855180.0	4955180.0	5047370.0	5018660.0	0	0.7359426057333719	0.007410879421362009	False	0.04130301167793485	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25736	P25736		endA		1297770.0	1421300.0	1341540.0	1341100.0	1305370.0	1383330.0	0	0.7365472361539133	-0.01640933264021605	False	0.04133374308543331	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEF4	P0AEF4		dpiA		2125060.0	2205380.0	2106910.0	2185650.0	2225470.0	2292960.0	0	0.7393527761638861	0.014471610389036445	False	0.04136447449293178	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37005	P37005		lasT		1245870.0	1298230.0	1273360.0	1236520.0	1176570.0	1223080.0	0	0.7401610259682151	-0.01652599464809249	False	0.04139520590043024	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60664	P60664		hisF		2659680.0	2583020.0	2731480.0	2536050.0	2565630.0	2616120.0	0	0.7417715421638005	-0.012555182850771996	False	0.041425937307928706	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77454	P77454		glsA1		1323830.0	1250470.0	1392070.0	1260740.0	1268750.0	1273770.0	0	0.7420530580203637	-0.01966422727527917	False	0.04145666871542717	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6N4	P0A6N4		efp		53177500.0	51789200.0	53629600.0	53882100.0	52985800.0	52128300.0	0	0.7426877157631715	0.007116448385381117	False	0.04148740012292563	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAU7	P0AAU7		ybfE		1170520.0	1155240.0	1049160.0	1072310.0	1033130.0	900795.0	0	0.7453932417140307	-0.042464431182159396	False	0.04151813153042409	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8D3	P0A8D3		yaiI		1921960.0	1860670.0	1929350.0	1922980.0	1967910.0	1948710.0	0	0.7454294386341456	0.008922282685364073	False	0.041548862937922565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF08	P0AF08		mrp		4168770.0	4323470.0	4230520.0	4241920.0	3995170.0	4249470.0	0	0.745483183813181	0.012704839674728062	False	0.04157959434542102	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		24640000.0	24074500.0	23256700.0	23603300.0	23443700.0	23082600.0	0	0.7468989453883685	0.011188240341030591	False	0.04161032575291949	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8R0	P0A8R0		rraA		18816100.0	18832700.0	18465000.0	18555700.0	17834500.0	18130100.0	0	0.7470711629475684	0.009641988173961249	False	0.041641057160417945	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07649	P07649		truA		1887660.0	1880740.0	1888500.0	1945290.0	1841280.0	1819560.0	0	0.7475334143234942	0.010757148907391122	False	0.04167178856791641	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29131	P29131		ftsN		1206360.0	1144550.0	1174790.0	1301620.0	1304350.0	1179500.0	0	0.7479393987095434	0.025175683792386813	False	0.04170251997541488	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABT2	P0ABT2		dps		51556500.0	52715000.0	51848500.0	52096800.0	52368100.0	52816700.0	0	0.7481667631725214	-0.004249809269848088	False	0.04173325138291334	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64476	P64476		ydiH		1608520.0	1675220.0	1614690.0	1536130.0	1551730.0	1647230.0	0	0.748622908094859	-0.014904031691672849	False	0.041763982790411804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG78	P0AG78		sbp		764116.0	729910.0	737213.0	722033.0	803967.0	823852.0	0	0.7494966833352904	0.024508597096591648	False	0.04179471419791026	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25745	P25745		mnmA		3930050.0	3943410.0	3962300.0	3869890.0	3852520.0	3917970.0	0	0.7498048848821468	-0.004955629097815295	False	0.041825445605408726	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10441	P10441		lpxB		1050160.0	1181490.0	1039290.0	1081420.0	1100340.0	1139050.0	0	0.7501934469461838	-0.022101292428453403	False	0.0418561770129072	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27306	P27306		sthA		1076270.0	1122700.0	1165250.0	1212260.0	1093010.0	1030280.0	0	0.7502623747584621	-0.02676690956278554	False	0.041886908420405655	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25746	P25746		hflD		3574910.0	3662920.0	3540620.0	3628090.0	3509460.0	3433860.0	0	0.7512333104116027	-0.010290209501338339	False	0.04191763982790412	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAR3	P0AAR3		ybaK		1411670.0	1403300.0	1379210.0	1406360.0	1272690.0	1293680.0	0	0.7518095056939245	0.0199654454149663	False	0.041948371235402585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A832	P0A832		smpB		6012540.0	6018730.0	5808170.0	5933370.0	6135290.0	6130560.0	0	0.7535312303244082	0.009149715438712932	False	0.04197910264290104	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05458	P05458		ptrA		938919.0	900722.0	938601.0	911514.0	898054.0	859517.0	0	0.7537490129105826	-0.014527907451464742	False	0.042009834050399514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36979	P36979		rlmN		3275600.0	3289830.0	3285650.0	3194760.0	3468080.0	3470580.0	0	0.7546456770003227	-0.014816549463094216	False	0.04204056545789798	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A7	P0A7A7		plsB		2966650.0	2995170.0	2884590.0	2903380.0	2909700.0	2959160.0	0	0.7546893640855883	0.0065065565329347425	False	0.042071296865396436	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39377	P39377		iadA		5154590.0	4988610.0	5188690.0	4977480.0	5050380.0	5016240.0	0	0.7573925656075862	-0.007539307590547708	False	0.0421020282728949	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9D8	P0A9D8		dapD		38340100.0	37739500.0	37879100.0	37739500.0	37902100.0	37669200.0	0	0.75841441087719	0.00289593499631843	False	0.04213275968039336	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL0	P0ACL0		glpR		2130630.0	2106620.0	2180640.0	2174140.0	2223000.0	2253650.0	0	0.7621649885271207	0.01063313321506133	False	0.04216349108789183	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ0	P0ABQ0		coaBC		826646.0	819524.0	819088.0	835358.0	890310.0	898648.0	0	0.7631896318906842	0.017988659453215265	False	0.042194222495390295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB0	P0ACB0		dnaB		2509970.0	2553180.0	2498960.0	2531810.0	2396850.0	2457660.0	0	0.7634236027704908	0.009738044885774946	False	0.04222495390288875	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76223	P76223		ynjB		1947160.0	2025230.0	1949550.0	2092720.0	2074050.0	2064540.0	0	0.7637662640763383	0.013198111887369085	False	0.04225568531038722	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31063	P31063		yedD		5695030.0	5550020.0	5297210.0	5516520.0	5510140.0	5284490.0	0	0.7641393619710627	0.012178931160997256	False	0.042286416717885675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63020	P63020		nfuA		7707860.0	7723880.0	7898210.0	7959140.0	7861410.0	7906990.0	0	0.7641822866504374	0.005548516725638167	False	0.042317148125384146	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A915	P0A915		ompW		15485200.0	15652700.0	15558800.0	15808700.0	16362100.0	16713200.0	0	0.7643464219551359	0.013086587324199974	False	0.04234787953288261	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16095	P16095		sdaA		2197920.0	1947270.0	1871030.0	1991200.0	2057280.0	1808640.0	0	0.7663963461391183	0.029692521594351033	False	0.04237861094038107	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08395	P08395		sppA		3253530.0	3164500.0	3128100.0	3202980.0	3109120.0	3018670.0	0	0.7671296562941825	0.01122863528411826	False	0.04240934234787953	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76015	P76015		dhaK		2394800.0	2503970.0	2373150.0	2466170.0	2400770.0	2460930.0	0	0.7693019958426728	0.008697823881853082	False	0.042440073755378	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG20	P0AG20		relA		2019170.0	2078330.0	2058040.0	2076630.0	2008720.0	2023160.0	0	0.7695231470543717	-0.00614767201075644	False	0.04247080516287646	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8X0	P0A8X0		yjgA		6415320.0	6466540.0	6265620.0	6280790.0	6416980.0	6384080.0	0	0.770219571796224	-0.005204063525574703	False	0.04250153657037493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46835	Q46835		yghG		1015840.0	959786.0	1145200.0	1129590.0	1113360.0	1007310.0	0	0.7706353778471464	-0.029713237753992237	False	0.042532267977873385	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16926	P16926		mreC		1259280.0	1098780.0	1208780.0	1074080.0	1187680.0	1224320.0	0	0.7718422610635669	0.025545230034872954	False	0.04256299938537185	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77202	P77202		dsbG		374472.0	344664.0	378038.0	287874.0	426421.0	439416.0	0	0.7719719968252177	-0.060720619634958874	False	0.042593730792870314	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7B1	P0A7B1		ppk		1494060.0	1574010.0	1519440.0	1574020.0	1510400.0	1506050.0	0	0.7720499444359701	-0.00934346043094036	False	0.04262446220036878	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39342	P39342		yjgR		1040090.0	1088340.0	1118350.0	1089460.0	1028750.0	1142610.0	0	0.7729806485841186	0.016281370750942	False	0.042655193607867244	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AED5	P0AED5		uvrY		3707880.0	3487380.0	3749280.0	3652730.0	3995020.0	3726490.0	0	0.7747504108200385	-0.018691681781984194	False	0.04268592501536571	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36928	P36928		yegD		1077260.0	1133930.0	1206780.0	1256480.0	1070910.0	997411.0	0	0.7758298590479586	-0.034436210015344575	False	0.042716656422864166	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76938	P76938		epmC		1593530.0	1536410.0	1569610.0	1737460.0	1637170.0	1486330.0	0	0.7762521020024824	0.0223731007467285	False	0.04274738783036263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27434	P27434		rodZ		10436700.0	10305700.0	10544900.0	10393000.0	10114800.0	9955430.0	0	0.7769624855337026	-0.008423421591718147	False	0.0427781192378611	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07014	P07014		sdhB		1670050.0	1645350.0	1649480.0	1663490.0	1654950.0	1628790.0	0	0.7773979188428917	0.0036532751226921855	False	0.04280885064535956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P20083	P20083		parE		1627890.0	1710020.0	1686060.0	1686030.0	1619740.0	1672750.0	0	0.7803482249956812	-0.00840884209809956	False	0.042839582052858025	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13458	P13458		sbcC		262681.0	263677.0	264236.0	237797.0	211169.0	256059.0	0	0.7827052761327044	0.033676204113899044	False	0.04287031346035648	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A978	P0A978		cspG		10898200.0	10756800.0	10705800.0	11043500.0	10917100.0	10187100.0	0	0.7849593032008222	-0.011222521404822907	False	0.04290104486785495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07604	P07604		tyrR		2409070.0	2402020.0	2274510.0	2261240.0	2377770.0	2444220.0	0	0.7852065492755931	0.012265521670677963	False	0.04293177627535342	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45523	P45523		fkpA		33724100.0	33974700.0	33750700.0	33473100.0	33440000.0	33805600.0	0	0.7858962473276708	-0.002320664320400362	False	0.042962507682851876	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17115	P17115		gutQ		2541130.0	2493800.0	2553840.0	2437180.0	2587950.0	2607460.0	0	0.7879170931446507	-0.009444008104184215	False	0.04299323909035034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A817	P0A817		metK		17886400.0	17599500.0	17478400.0	17112000.0	17217900.0	17038000.0	0	0.7898617408055885	-0.007173928369907692	False	0.0430239704978488	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69411	P69411		rcsF		6498710.0	6262380.0	6568760.0	6361300.0	6894550.0	6689140.0	0	0.7934585211195826	-0.012969885957193065	False	0.04305470190534726	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31060	P31060		modF		273198.0	288727.0	286248.0	337628.0	319572.0	261305.0	0	0.794006611015594	-0.03661243040003975	False	0.043085433312845735	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77279	P77279		ybbL		2398490.0	2675700.0	2560870.0	2544570.0	2391250.0	2598970.0	0	0.7944262155453324	-0.01631791046804184	False	0.04311616472034419	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A988	P0A988		dnaN		4182760.0	4184320.0	4254490.0	4345580.0	4231460.0	4190780.0	0	0.7959367894069111	0.005551589834353101	False	0.04314689612784266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46868	Q46868		yqiC		9420120.0	9169510.0	8935130.0	8983250.0	9216850.0	9052960.0	0	0.7963013203077905	0.007102633592617328	False	0.04317762753534112	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A722	P0A722		lpxA		8069520.0	8264250.0	8035130.0	8543920.0	8050220.0	7910940.0	0	0.7965004747879176	0.010318591371818904	False	0.04320835894283958	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15639	P15639		purH		4425980.0	4361520.0	4321210.0	4399080.0	4385500.0	4283330.0	0	0.7986577168629779	0.004426750153368891	False	0.04323909035033805	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68767	P68767		pepA		8276440.0	8174040.0	8053710.0	8013270.0	7888760.0	7934330.0	0	0.8006368321764163	0.006418348720374859	False	0.043269821757836516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21513	P21513		rne		9050120.0	9089040.0	9099840.0	9104660.0	9158380.0	9244170.0	0	0.8010508370476285	0.0027243138410240303	False	0.04330055316533497	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8N0	P0A8N0		matP		384079.0	440838.0	383505.0	374996.0	422562.0	533082.0	0	0.8018966711138868	0.051429819017446914	False	0.04333128457283344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04805	P04805		gltX		24310600.0	24566900.0	24675000.0	24541400.0	24838000.0	25558700.0	0	0.8027955444773883	0.006427939667937585	False	0.043362015980331896	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9T0	P0A9T0		serA		6991960.0	7010240.0	7076210.0	7069190.0	7058020.0	7117110.0	0	0.8029478133799989	0.0023036640495312562	False	0.04339274738783037	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A731	P0A731		mgsA		3560240.0	3905830.0	3974500.0	3942370.0	3487900.0	3714130.0	0	0.8029533007308483	-0.019354212071982936	False	0.04342347879532883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9C0	P0A9C0		glpA		2143040.0	2127050.0	2244570.0	2231440.0	2213180.0	2175980.0	0	0.8068988424804432	-0.007543400065799297	False	0.04345421020282729	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69228	P69228		baeR		1993160.0	1953720.0	2100820.0	1978200.0	2077200.0	2111760.0	0	0.8072781477672556	-0.011485060546636524	False	0.043484941610325754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33136	P33136		mdoG		11953900.0	11649800.0	12214600.0	11886400.0	11982000.0	12151100.0	0	0.8084968612811533	0.005823983056733894	False	0.04351567301782421	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADG4	P0ADG4		suhB		16468200.0	16363400.0	16485800.0	16267800.0	16775900.0	16747300.0	0	0.8113171328080573	-0.004128293795286579	False	0.043546404425322684	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAP3	P0AAP3		frmR		2315830.0	2304900.0	2305300.0	2144780.0	2197010.0	2296450.0	0	0.8114467816844659	-0.01066795131158413	False	0.04357713583282115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAS7	P0AAS7		ybcJ		2801630.0	2715880.0	2901700.0	2727010.0	2845350.0	3012960.0	0	0.8114585030615773	0.013349105047665495	False	0.043607867240319606	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77739	P77739		yniA		990105.0	1053580.0	973200.0	1042390.0	1024570.0	996772.0	0	0.8114795069156759	-0.010478928258395767	False	0.04363859864781807	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77150	P77150		pdxY		3581710.0	3516330.0	3517560.0	3574790.0	3615520.0	3522170.0	0	0.8124616437192194	0.003958470090113764	False	0.04366933005531653	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69425	P69425		tatB		2921410.0	2905340.0	2809930.0	2805370.0	2721690.0	2764120.0	0	0.8125162135244831	0.009194219929355636	False	0.043700061462815	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFI0	P0AFI0		oxc		1124300.0	1157260.0	1110180.0	1170790.0	1163110.0	1151810.0	0	0.8130353053867947	0.006859550663805804	False	0.043730792870313465	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08331	P08331		cpdB		2465170.0	2488800.0	2405040.0	2482330.0	2405630.0	2383230.0	0	0.8135261463409766	0.00616515366970723	False	0.04376152427781192	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27830	P27830		rffG		1525820.0	1441650.0	1524100.0	1468460.0	1549550.0	1492780.0	0	0.8135944720205568	-0.009051369106527894	False	0.04379225568531039	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77395	P77395		ybbN		2330350.0	2393700.0	2270650.0	2396590.0	2469770.0	2459870.0	0	0.8136916708664971	0.010616062603234017	False	0.04382298709280885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75959	P75959		nagK		2319650.0	2107130.0	2231400.0	2202070.0	2249710.0	2121490.0	0	0.8146669709735405	0.01198740919034174	False	0.043853718500307316	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09158	P09158		speE		6833650.0	6883970.0	7048570.0	7038380.0	6672730.0	6829580.0	0	0.8174604170225993	0.006729604959573286	False	0.04388444990780578	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24202	P24202		mrr		2148370.0	2076580.0	2197680.0	2070980.0	2178850.0	2289100.0	0	0.8183769911973479	0.012319385736893448	False	0.043915181315304246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEL6	P0AEL6		fepB		3376150.0	3500000.0	3510240.0	3740840.0	3451590.0	3432850.0	0	0.8210543738257685	0.012085886853423359	False	0.0439459127228027	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07024	P07024		ushA		4771840.0	4610150.0	4793390.0	4657380.0	4795550.0	4827210.0	0	0.821673394259389	0.005814284582582559	False	0.04397664413030117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69924	P69924		nrdB		2887720.0	2988360.0	2947480.0	3036470.0	3093890.0	3055890.0	0	0.8219758203860723	-0.007954552573950122	False	0.04400737553779964	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09148	P09148		galT		4971320.0	5176550.0	4786970.0	4724760.0	4734820.0	4887240.0	0	0.8228338210611996	-0.011334032091665742	False	0.0440381069452981	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P7	P0A6P7		engB		8581890.0	8523040.0	8602880.0	8581320.0	8925050.0	8785540.0	0	0.8233693753349662	-0.005672048889443325	False	0.04406883835279656	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P42596	P42596		rlmG		2294060.0	2365290.0	2330370.0	2385180.0	2305380.0	2296760.0	0	0.8240206487521631	-0.005169209284917024	False	0.04409956976029502	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9F1	P0A9F1		mntR		1386660.0	1442800.0	1506310.0	1418390.0	1256190.0	1342630.0	0	0.8259066728042745	-0.019904131656993305	False	0.044130301167793484	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37692	P37692		rfaF		3229200.0	3091820.0	3130630.0	3031600.0	3180620.0	3096310.0	0	0.8264303466525946	-0.0070688444069754	False	0.044161032575291956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30749	P30749		moaE		3421350.0	3360480.0	3259550.0	3373690.0	3437420.0	3203660.0	0	0.827285501189621	-0.008452128258006328	False	0.044191763982790414	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC41	P0AC41		sdhA		5172840.0	5110890.0	4917420.0	4863710.0	4892720.0	4964630.0	0	0.8273027182172392	0.007728859872333429	False	0.04422249539028888	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5501320.0	5337340.0	5414480.0	5309680.0	5471100.0	5363340.0	0	0.8274483983965345	-0.004326673157957168	False	0.044253226797787336	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27247	P27247		plsX		661857.0	650920.0	587398.0	655554.0	490666.0	466977.0	0	0.8278925716435954	0.045504832783092156	False	0.0442839582052858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69805	P69805		manZ		4858250.0	5098050.0	5034740.0	5069620.0	5439400.0	5489470.0	0	0.8305743185565286	-0.014417978358592147	False	0.04431468961278427	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30958	P30958		mfd		6924550.0	6592620.0	6592890.0	6470570.0	6538140.0	6442600.0	0	0.8309413706030833	0.008319665339173417	False	0.04434542102028273	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A996	P0A996		glpC		1646440.0	1649850.0	1668960.0	1665110.0	1684410.0	1705470.0	0	0.8327503368240136	0.003973797863450828	False	0.044376152427781194	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q57154	Q57154		repB		195451.0	204623.0	193989.0	176737.0	160298.0	176657.0	0	0.8354751431836034	-0.02621721443732115	False	0.04440688383527966	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEW6	P0AEW6		gsk		2709570.0	2728170.0	2633500.0	2658950.0	2610070.0	2631920.0	0	0.8355295700657217	0.005184688907363481	False	0.04443761524277812	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64483	P64483		yeaK		4045590.0	3979850.0	4034100.0	3981430.0	3826440.0	3737940.0	0	0.8356013979938033	-0.009220185875759871	False	0.04446834665027659	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q47141	Q47141		hcaR		5970790.0	4026450.0	4228060.0	176737.0	3890530.0	4752160.0	1	0.835954224125093	-0.15608053497567895	False	0.04449907805777505	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76170	P76170		ynfB		2429930.0	2424050.0	2564890.0	2592150.0	2546580.0	2557340.0	0	0.8360644604603988	0.008380382639117948	False	0.04452980946527351	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00803	P00803		lepB		4122240.0	4142910.0	3898280.0	4221910.0	4171990.0	3758580.0	0	0.836831617683329	-0.013106378759904422	False	0.044560540872771975	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04982	P04982		rbsD		1341920.0	1469580.0	1433050.0	1486180.0	1224390.0	1357860.0	0	0.8383403316310228	0.020458095798727614	False	0.04459127228027043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		23935300.0	24012200.0	23993300.0	24393700.0	24273900.0	23819300.0	0	0.8389959334128814	-0.0026191287655699725	False	0.044622003687768905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A812	P0A812		ruvB		1260500.0	1252370.0	1283740.0	1277500.0	1244460.0	1230980.0	0	0.8417969633661988	-0.004429627900966395	False	0.04465273509526737	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21829	P21829		ybhA		2667460.0	2557340.0	2628930.0	2611800.0	2795860.0	2654450.0	0	0.8429067763047774	-0.00877811154065101	False	0.04468346650276583	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABL5	P0ABL5		napC		430182.0	394084.0	420581.0	397117.0	463593.0	435868.0	0	0.8437313422160162	-0.017133668518358076	False	0.04471419791026429	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A800	P0A800		rpoZ		54349500.0	54672700.0	54737800.0	54827000.0	53884900.0	53874100.0	0	0.8438334012954913	-0.0021644010482816923	False	0.04474492931776275	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7X6	P0A7X6		rimM		6387390.0	6290020.0	5998950.0	5951960.0	6362200.0	6206550.0	0	0.8450601391489265	-0.008165853515768333	False	0.04477566072526122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE12	P0AE12		amn		1111240.0	1109620.0	1112480.0	1172670.0	1125190.0	1037240.0	0	0.8451353223294803	-0.011310663823187805	False	0.044806392132759686	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77376	P77376		ydgJ		2043850.0	2040330.0	2001170.0	2041320.0	2090920.0	2030180.0	0	0.8479783206077585	-0.004021437419800399	False	0.04483712354025814	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
