Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8E7	P0A8E7		yajQ		15659300.0	14084600.0	15508300.0	15737100.0	14407300.0	14443100.0	0	0.0015240613702659658	0.12757830083786212	False	0.002412950519242517	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P77258	P77258		nemA		4175900.0	4650430.0	4327350.0	4271770.0	4790790.0	4723290.0	0	0.0015627545604971146	-0.148955144922462	False	0.002443494196701283	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AGF2	P0AGF2		ygdK		1655760.0	1908890.0	1650230.0	1685480.0	1882250.0	1953520.0	0	0.0016774404562425124	-0.20275675359402734	False	0.0024740378741600487	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P09148	P09148		galT		1536200.0	1395300.0	1519690.0	1559450.0	1431440.0	1389730.0	0	0.0016888798144167195	0.13040124158427174	False	0.0025045815516188154	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P15770	P15770		aroE		3448200.0	3126640.0	3381140.0	3392800.0	3070240.0	3166970.0	0	0.0017064443834450445	0.12652352625367302	False	0.002535125229077581	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AA25	P0AA25		trxA		36274200.0	37666500.0	35923500.0	35720200.0	37424600.0	37993900.0	0	0.0017331657062653048	-0.06747339784637459	False	0.002565668906536347	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		125037000.0	117930000.0	123237000.0	125535000.0	118014000.0	115867000.0	0	0.0017728447383086987	0.08750071254529368	False	0.002596212583995113	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P45795	P45795		yrdB		1411330.0	3079340.0	1461770.0	1397320.0	3118190.0	2849040.0	0	0.0018013395911259627	-1.0829929318627984	False	0.002626756261453879	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P37051	P37051		purU		5400220.0	5674450.0	5363140.0	5346740.0	5753120.0	5775260.0	0	0.0018097937975219836	-0.09468046976902122	False	0.0026572999389126452	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P33570	P33570		tktB		5946170.0	5441990.0	6112660.0	6193900.0	5277350.0	5315490.0	0	0.0018837290129871313	0.18690320069864683	False	0.0026878436163714115	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P45523	P45523		fkpA		39923600.0	37116600.0	39380600.0	39103000.0	36699700.0	37234200.0	0	0.0018937840958373486	0.09254092118405982	False	0.0027183872938301773	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P08506	P08506		dacC		6160510.0	5630200.0	6112820.0	6164440.0	5530410.0	5663130.0	0	0.0019285558292106157	0.1321657166935245	False	0.002748930971288943	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ABU9	P0ABU9		tolQ		2266740.0	2119300.0	2285030.0	2245390.0	2121170.0	2071270.0	0	0.001976340029109494	0.10689430563775716	False	0.0027794746487477093	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P18355	P18355				2672080.0	1526280.0	2635860.0	2669400.0	1651850.0	1713230.0	0	0.0019959651786127667	0.7056721182028982	False	0.0028100183262064755	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P60438	P60438		rplC		298606000.0	266503000.0	295782000.0	300946000.0	258532000.0	256042000.0	0	0.0020593852803192265	0.19696119426900402	False	0.0028405620036652413	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		6276780.0	6036350.0	6197130.0	6261010.0	5991060.0	5946200.0	0	0.0020907999548904874	0.05984961394165398	False	0.0028711056811240076	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6E4	P0A6E4		argG		1191780.0	826917.0	1068540.0	1146410.0	720829.0	812461.0	0	0.002103332097652742	0.5294742158234561	False	0.0029016493585827734	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AG63	P0AG63		rpsQ		197817000.0	170314000.0	189787000.0	194681000.0	167621000.0	172595000.0	0	0.0021111570133326854	0.18972971468142616	False	0.00293219303604154	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		22436300.0	26477800.0	21491800.0	22643400.0	26486200.0	27971900.0	0	0.0021351337235061443	-0.2818750920543705	False	0.002962736713500306	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A8J8	P0A8J8		rhlB		5686990.0	5376900.0	5727420.0	5635650.0	5366060.0	5459690.0	0	0.0021613108209976276	0.07354702595237135	False	0.0029932803909590716	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A715	P0A715		kdsA		21643600.0	22884000.0	21301800.0	21720700.0	22833600.0	22553800.0	0	0.002253670083903999	-0.07827173229942859	False	0.0030238240684178374	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AGC3	P0AGC3		slt		3921160.0	3682070.0	3982400.0	4057860.0	3586270.0	3589200.0	0	0.002279382336946505	0.1396914014482782	False	0.0030543677458766036	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P45771	P45771		yrdD		2264630.0	1509490.0	2061370.0	2137210.0	1630380.0	1639030.0	0	0.0022983545055119048	0.4355722887916071	False	0.00308491142333537	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P21165	P21165		pepQ		12809300.0	11993200.0	12763900.0	12697600.0	12203000.0	12062200.0	0	0.002301097666921201	0.07792879527143691	False	0.003115455100794136	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		181652000.0	168308000.0	180452000.0	180472000.0	167012000.0	164668000.0	0	0.0023794014833957615	0.11793176388353717	False	0.003145998778252902	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		49624000.0	39519400.0	50604600.0	50650200.0	39062400.0	41707100.0	0	0.0024114221997020933	0.32688658696296535	False	0.0031765424557116677	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AF98	P0AF98		lptF		1162430.0	1580260.0	1200270.0	1286210.0	1567710.0	1705790.0	0	0.0024674108361706763	-0.4116372070290349	False	0.003207086133170434	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P20966	P20966		fruA		11048200.0	10471400.0	10881400.0	10964400.0	10253200.0	10406100.0	0	0.0025387394394182326	0.07948643710314425	False	0.0032376298106292	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P08622	P08622		dnaJ		6017700.0	5714520.0	6063880.0	6107800.0	5734910.0	5703590.0	0	0.0025958511968348637	0.08463376542343852	False	0.003268173488087966	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P33355	P33355		yehS		2617150.0	2925740.0	2584800.0	2685830.0	2916590.0	2846920.0	0	0.002615492630318328	-0.13961234456831925	False	0.003298717165546732	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AF96	P0AF96		tabA		2710000.0	2291130.0	2725340.0	2854240.0	2421130.0	2371000.0	0	0.002805063144841093	0.2268855087591023	False	0.003329260843005498	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P11557	P11557		damX		8586680.0	7235040.0	8218650.0	8694040.0	7314580.0	7010450.0	0	0.0029415606076491282	0.24209974143225554	False	0.003359804520464264	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P07012	P07012		prfB		8451410.0	7502880.0	8428110.0	8604210.0	7767160.0	7771230.0	0	0.0029566089598257413	0.14535621914717647	False	0.0033903481979230305	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P06968	P06968		dut		10330900.0	9360100.0	10176800.0	10507500.0	9568360.0	9475370.0	0	0.002966170588701053	0.12688995084202911	False	0.0034208918753817963	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P04079	P04079		guaA		18918000.0	17941200.0	19289300.0	18894700.0	18102300.0	17703900.0	0	0.003014666666668255	0.08734631009329179	False	0.003451435552840562	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P31224	P31224		acrB		1976430.0	2148820.0	2008700.0	1949070.0	2131060.0	2099260.0	0	0.0030446954577042925	-0.10430839031237739	False	0.0034819792302993283	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A921	P0A921		pldA		1862790.0	1772880.0	1874550.0	1887820.0	1804040.0	1799250.0	0	0.0031179823723982017	0.06531537407268596	False	0.003512522907758094	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00363	P00363		frdA		47226500.0	44929200.0	47943300.0	47242400.0	44158400.0	43675300.0	0	0.0032036670595806597	0.10122069437920342	False	0.0035430665852168607	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P77330	P77330		borD		29064300.0	18265500.0	28687000.0	29224800.0	20409400.0	19989900.0	0	0.003204259464379143	0.5681239015793761	False	0.0035736102626756265	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P77739	P77739		yniA		1098530.0	847760.0	1018360.0	1100460.0	794204.0	880198.0	0	0.0033409854722886005	0.3512119445454768	False	0.0036041539401343923	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P39831	P39831		ydfG		15948500.0	14481200.0	15607700.0	16143200.0	14839000.0	14464200.0	0	0.003380174795167119	0.12355417729955681	False	0.003634697617593158	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		199935000.0	185143000.0	196296000.0	201514000.0	180326000.0	186483000.0	0	0.0036578130779261952	0.11498734736781678	False	0.0036652412950519244	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A799	P0A799		pgk		384414000.0	366006000.0	382325000.0	377525000.0	365259000.0	361782000.0	0	0.003839977135183019	0.06606450644934882	False	0.0036957849725106906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75957	P75957		lolD		4314840.0	4666380.0	4381200.0	4460990.0	4724770.0	4794340.0	0	0.003853365151610284	-0.10858212623637636	False	0.003726328649969457	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P7	P0A6P7		engB		8350270.0	8094130.0	8477240.0	8471410.0	8048300.0	8162890.0	0	0.003907924149859824	0.05780366965779697	False	0.0037568723274282226	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24186	P24186		folD		5054370.0	4659020.0	4990260.0	5138890.0	4702350.0	4788580.0	0	0.00408147093956677	0.10170933476704262	False	0.0037874160048869884	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7K6	P0A7K6		rplS		63360200.0	58332000.0	62201800.0	63166600.0	58530000.0	59923600.0	0	0.004123477091511583	0.09431230066101003	False	0.0038179596823457542	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9L3	P0A9L3		fklB		18172300.0	19912400.0	18482900.0	18283900.0	19367900.0	19680200.0	0	0.004165016320284231	-0.10191548220372197	False	0.003848503359804521	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61175	P61175		rplV		199934000.0	191719000.0	205928000.0	202796000.0	187536000.0	185778000.0	0	0.004165324641447931	0.10729668846321577	False	0.0038790470372632867	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39451	P39451		adhP		1405660.0	1714440.0	1479730.0	1458110.0	1653330.0	1620900.0	0	0.004196062096690327	-0.19979720085037503	False	0.0039095907147220525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C093	P0C093		slmA		3032190.0	3269860.0	3023180.0	3095740.0	3214980.0	3206090.0	0	0.0042744080703787865	-0.0826883737419899	False	0.003940134392180819	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		49783800.0	32989800.0	45974000.0	49140100.0	32253000.0	32970500.0	0	0.004294216079497305	0.5610463741372	False	0.003970678069639585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD24	P0AD24		yejL		3896790.0	3582700.0	4066160.0	4049050.0	3512650.0	3663920.0	0	0.0043699168109424796	0.15889618344280432	False	0.004001221747098351	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		82137400.0	77024300.0	83217000.0	84204300.0	77883600.0	77271800.0	0	0.004388063548973385	0.10413735967947214	False	0.004031765424557117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02942	P02942		tsr		13084400.0	13437900.0	12829300.0	12827200.0	13656200.0	13700600.0	0	0.004400080146911891	-0.0745242611516658	False	0.004062309102015883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D7	P0A7D7		purC		6867280.0	7034850.0	6880650.0	6797910.0	7135830.0	7067570.0	0	0.004478958937621671	-0.04781858000050622	False	0.004092852779474649	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63284	P63284		clpB		17195200.0	17528800.0	17060700.0	17173900.0	17433200.0	17424700.0	0	0.004594367003976909	-0.02659604169908122	False	0.004123396456933414	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				4573320.0	28564600.0	9617850.0	5820510.0	28449000.0	28776400.0	0	0.0046199487575798205	-2.0999672036704427	False	0.0041539401343921815	False	True	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P09029	P09029		purK		976551.0	1133770.0	1025150.0	1013550.0	1151670.0	1152350.0	0	0.004693876531599378	-0.18920331730424025	False	0.004184483811850947	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64624	P64624		yheO		2581270.0	4846510.0	2882790.0	3481920.0	5876370.0	5842710.0	0	0.004857351829061685	-0.8888781492453822	False	0.004215027489309713	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25524	P25524		codA		2283750.0	2003020.0	2220300.0	2238680.0	2022630.0	1915210.0	0	0.004886595434166455	0.18266103785401108	False	0.004245571166768479	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET8	P0AET8		hdhA		1516770.0	1083960.0	1399290.0	1554270.0	1128950.0	1197480.0	0	0.004897122979954924	0.3904446050376172	False	0.004276114844227245	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69222	P69222		infA		5844740.0	5102860.0	5993220.0	5771860.0	5386280.0	5271270.0	0	0.004922467250116888	0.16007509628964503	False	0.004306658521686012	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		635098.0	301192.0	655377.0	717737.0	359019.0	436688.0	0	0.004977343497197053	0.8724808859247606	False	0.004337202199144777	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60757	P60757		hisG		2807470.0	2962980.0	2788550.0	2738250.0	2899550.0	2944920.0	0	0.0049909736720562745	-0.07966854068280325	False	0.004367745876603543	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A855	P0A855		tolB		17146300.0	15709200.0	17714300.0	17061400.0	15985200.0	15526000.0	0	0.005036489964357535	0.13693569347007292	False	0.00439828955406231	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76268	P76268		kdgR		6217800.0	6570130.0	6185570.0	6316210.0	6479670.0	6552670.0	0	0.005078428553908281	-0.06648738550329156	False	0.004428833231521075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		167578000.0	180614000.0	167542000.0	171010000.0	185457000.0	187304000.0	0	0.005200998146079789	-0.12874947813279616	False	0.004459376908979841	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A800	P0A800		rpoZ		43748500.0	39201800.0	43225000.0	44893200.0	40373000.0	40848800.0	0	0.005351569237428866	0.13096213827488662	False	0.004489920586438607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Z4	P0A7Z4		rpoA		79275300.0	76345300.0	78026600.0	78808400.0	75122200.0	74930000.0	0	0.005417761775169714	0.060602951343049535	False	0.004520464263897374	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA16	P0AA16		ompR		8915170.0	7933510.0	8696780.0	8552190.0	8100650.0	7825970.0	0	0.005444654619271138	0.1329889357261058	False	0.004551007941356139	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21513	P21513		rne		9238290.0	8948940.0	9109960.0	9229860.0	8896530.0	8826400.0	0	0.005571974434324389	0.04820461088779431	False	0.004581551618814905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7G2	P0A7G2		rbfA		21276600.0	20094800.0	21559000.0	21010100.0	20350200.0	19958300.0	0	0.005612925403089632	0.07996208772782262	False	0.0046120952962736715	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABK5	P0ABK5		cysK		34698000.0	32823000.0	34649400.0	34142900.0	32662500.0	33370900.0	0	0.005706577872103777	0.0660892775852063	False	0.004642638973732438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A850	P0A850		tig		140818000.0	132873000.0	138271000.0	140638000.0	134394000.0	134665000.0	0	0.005843901578972232	0.06249982841862812	False	0.004673182651191204	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Y0	P0A7Y0		rnc		6516290.0	6258480.0	6505880.0	6574170.0	6364490.0	6286580.0	0	0.00592427642841535	0.05146919680507885	False	0.004703726328649969	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04805	P04805		gltX		22110700.0	23057700.0	22115000.0	22426100.0	23033700.0	23455300.0	0	0.006042877551873949	-0.06133822302857258	False	0.0047342700061087355	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2996390.0	13449100.0	4233760.0	5549080.0	13194800.0	13196400.0	0	0.0060759857361281765	-1.640427600306985	False	0.004764813683567502	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P07363	P07363		cheA		2943950.0	2557480.0	2938950.0	3097560.0	2680020.0	2631140.0	0	0.006113689661380175	0.19067504029315935	False	0.004795357361026268	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		42492200.0	35484900.0	40139800.0	41480800.0	36257900.0	35256700.0	0	0.006164621321748677	0.2140478561061063	False	0.004825901038485034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1306950.0	1907350.0	1129870.0	1386380.0	2185760.0	1860580.0	0	0.0062448727626526306	-0.6390034317969835	False	0.0048564447159438	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P08660	P08660		lysC		2258210.0	2491800.0	2181030.0	2280140.0	2445800.0	2410380.0	0	0.006306507486916316	-0.12901957860372004	False	0.004886988393402566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
