protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P36938	90494440.82197116	88919282.07102723	88729502.38743086	89916736.52604286	91051910.83207852	89205140.28553903	P36938	P36938		pgm	0	0.4323515729264108	-0.010883906974502207	False	0.026449275362318843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE67	3934874.7970641903	4061533.2372131706	3906829.09068043	4133661.840972014	3818875.497631184	4739261.315945799	P0AE67	P0AE67		cheY	0	0.43385468446525877	-0.09254256671084735	False	0.026479468599033818	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10384	45170904.95239718	47180013.71529621	46533325.87889158	45690557.94655031	46423620.466056965	44790862.76420699	P10384	P10384		fadL	0	0.43510743015802533	0.020707373748074322	False	0.026509661835748797	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6S7	22053044.17920737	21758476.648189947	22355166.670480907	23534843.4255633	21459518.415522493	22989109.71969581	P0A6S7	P0A6S7		gpsA	0	0.4351220344682403	-0.03907897892330428	False	0.02653985507246377	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN1	22903851.613425247	22701578.752331834	22817097.68127378	23172594.77036859	22510747.905812044	23935858.99855739	P0AEN1	P0AEN1		fre	0	0.4353117007811139	-0.02501386154826449	False	0.026570048309178744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGM5	501715.5146910626	460017.43749999977	462651.3499336136	586103.1793023653	489011.22663490986	460929.93177502224	P0AGM5	P0AGM5		sirB1	0	0.4354741435370165	-0.10888141863090355	False	0.026600241545893723	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACD4	39133978.98479311	41416825.01439972	41208643.885118224	40993667.984831385	41135244.228844896	41768285.09524797	P0ACD4	P0ACD4		nifU	0	0.4356866865236847	-0.02510983039846828	False	0.026630434782608698	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFD4	2593112.9610483795	2578712.7500000023	2589989.532671395	2583273.946316293	2473676.0499910004	2593573.2261583144	P0AFD4	P0AFD4		nuoH	0	0.435849494951352	0.02083567503559526	False	0.026660628019323673	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6W5	91603954.1516779	93235710.29176389	93753404.4060319	92076494.56549978	88284939.35915814	93569212.55433694	P0A6W5	P0A6W5		greA	0	0.4359882290680752	0.024348686251856388	False	0.02669082125603865	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADE6	1458823.4223616002	1497182.5846174897	1476488.59527151	1505433.6867575052	1447073.461482572	1331063.0409263845	P0ADE6	P0ADE6		ygaU	0	0.4362611268789669	0.049305146052182	False	0.026721014492753624	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31224	18366320.601149164	17632370.498917073	18834526.631003898	17122727.942035582	17868316.74374046	18479481.653435893	P31224	P31224		acrB	0	0.4368370922160124	0.036306258533296124	False	0.026751207729468603	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC86	8867051.186091427	8267607.153147824	8657261.001117457	9153170.786499012	8556259.190140015	8728657.394313632	P0AC86	P0AC86		glgP	0	0.43684590886174846	-0.03569867351094121	False	0.026781400966183574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C018	106748006.89847544	99417551.15047298	98648119.9886239	80781520.4513694	93394791.3323387	107811643.26888472	P0C018	P0C018		rplR	0	0.43725715373286933	0.11229410288828584	False	0.026811594202898553	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07118	246916393.7627372	236182924.04178867	244092758.58466747	245738770.77863848	243006685.8565123	247996101.46306497	P07118	P07118		valS	0	0.4375173523736863	-0.018822144660793995	False	0.02684178743961353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30750	1490727.971088314	1252535.875000001	1224494.4916676162	1132729.5575863365	1351027.181055077	1208337.5399576188	P30750	P30750		metN	0	0.43812555431382233	0.10388476585408961	False	0.026871980676328504	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37902	4498633.259011662	4412840.551505573	4542246.629396811	4424756.273883729	4128200.944451192	4542656.582609647	P37902	P37902		gltI	0	0.4389121341622157	0.038921503833151516	False	0.026902173913043483	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6P7	33397907.77539858	32906722.785990465	32348793.83882298	32174040.140190512	32593457.445610862	32918597.297932103	P0A6P7	P0A6P7		engB	0	0.43970249962831354	0.014215913264234343	False	0.026932367149758454	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9P4	60883175.63870636	59582721.55914463	58703962.865803696	60186599.743415415	57823861.65943677	58760986.98261736	P0A9P4	P0A9P4		trxB	0	0.44060484827802776	0.019442694183691926	False	0.026962560386473433	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEI6	10566099.365522772	10079472.609393615	10778686.774092449	10726127.737102805	10571639.250304818	10720618.736140003	P0AEI6	P0AEI6		nudJ	0	0.44160988436461596	-0.02702185904259339	False	0.02699275362318841	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD1	1108116.2625192297	1086515.3542963152	978859.0983554488	980228.2770324196	1098737.7662605825	930607.424543049	P0AGD1	P0AGD1		sodC	0	0.4429477624800416	0.07651158632372178	False	0.02702294685990338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33225	3247673.8081576573	3738308.236230178	3623224.7506158296	3127688.006175241	3214115.6832739403	3684824.782900226	P33225	P33225		torA	0	0.44314212132832304	0.08148022548598177	False	0.02705314009661836	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37342	15805682.036698677	16010716.85050692	16633311.605515609	15540894.69680025	15901447.372330964	16204282.180864751	P37342	P37342		yjjI	0	0.44506111950514743	0.024114041744224088	False	0.027083333333333334	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21513	85178642.14283833	85205942.84207717	85873547.69026068	83845590.87697457	85690663.46057273	85136934.67922653	P21513	P21513		rne	0	0.44516701549793425	0.008950704697540654	False	0.027113526570048313	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23847	989926.7498584156	1141809.4729997006	1248623.9819536826	864699.851263717	1041928.0790156432	1175850.8717272647	P23847	P23847		dppA	0	0.44631294057139165	0.13308601221462016	False	0.02714371980676329	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00393	44937376.67566618	46065172.12425716	45740057.34265617	45307629.61541403	46104576.3810827	46611263.73353501	P00393	P00393		ndh	0	0.44718127059912827	-0.013450779362134999	False	0.02717391304347826	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB83	1530090.6608004214	1481477.7499999998	1689480.708913924	1644825.7453461676	1592152.49622296	1641855.09410256	P0AB83	P0AB83		nth	0	0.4479575978482346	-0.05355344578730588	False	0.02720410628019324	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77433	2512859.187881991	2897687.448089848	2987864.6297701406	2891647.277510113	2973231.4330452755	2942483.503894923	P77433	P77433		ykgG	0	0.4488959889429868	-0.06859356194226432	False	0.027234299516908214	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADZ0	29061245.0195174	27911566.27262766	27651465.83773125	30114647.31229268	28606947.84270769	27903060.66906829	P0ADZ0	P0ADZ0		rplW	0	0.4491257798218636	-0.03370611008802894	False	0.027264492753623193	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7C6	30369375.098968107	31303617.96953608	30848362.039832585	31285984.80874269	30610831.47582418	31640259.50434626	P0A7C6	P0A7C6		pepE	0	0.45061511045316127	-0.015751930607782468	False	0.027294685990338165	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76346	1289005.2539399338	1193123.2499999993	1332099.982073622	1358400.8534230115	1225412.5183848669	1397002.757331611	P76346	P76346		mtfA	0	0.4513932303671028	-0.06167296712026212	False	0.02732487922705314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A836	41357164.84693816	41272472.15952707	42589365.66702902	42041693.497879006	42052778.03320029	42311243.93277971	P0A836	P0A836		sucC	0	0.4521892227132267	-0.013608180977012049	False	0.02735507246376812	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75867	5445082.049161354	5510062.773399009	5553067.719323684	5086414.739460105	5224907.405282772	5689357.378028079	P75867	P75867		ycbZ	0	0.4523642034971236	0.045050742837810305	False	0.027385265700483094	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37028	599715.2807055225	606419.5000000001	659978.946940044	810961.4474340086	595765.4125416161	642521.5615090041	P37028	P37028		btuF	0	0.4524572463975858	-0.13505797473853673	False	0.02741545893719807	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04693	10344428.390271248	10829864.640791748	10910816.606412824	10966348.68626196	10528017.662682716	11309474.070383146	P04693	P04693		tyrB	0	0.45347394207483194	-0.03196081124096917	False	0.027445652173913045	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEH5	13373149.848144272	13195626.204110816	12784324.68966536	12445215.92899899	13407425.438375335	12626506.817883275	P0AEH5	P0AEH5		elaB	0	0.45362307761910137	0.03240045177467378	False	0.02747584541062802	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24178	6413947.869270284	6454346.980835056	6370278.931335616	6553401.910243025	6295197.220408018	6769453.789991175	P24178	P24178		yffB	0	0.4545702866094363	-0.028180010732928636	False	0.027506038647343	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADI7	13022218.123196062	13287298.73823038	13998225.701291429	13799201.192742463	13494374.627034225	13833327.595703932	P0ADI7	P0ADI7		yecD	0	0.45469961257132385	-0.029025463269745342	False	0.02753623188405797	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAU7	1690893.4122185616	1734589.6296170289	1945863.6752103732	1833080.144429684	1834215.015642408	1925421.3433950315	P0AAU7	P0AAU7		ybfE	0	0.455702006802432	-0.05826535196322205	False	0.02756642512077295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21156	7641863.656363922	7734801.304560524	7664706.309751884	8074448.25092074	7748191.687169841	7602534.49440324	P21156	P21156		cysD	0	0.45735654942509446	-0.023833211721134787	False	0.027596618357487925	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGA2	12201521.662051348	12756489.992015714	12446969.542222252	11738525.334787492	12823340.845518673	11875526.507019812	P0AGA2	P0AGA2		secY	0	0.45823053121591545	0.037810676236405674	False	0.0276268115942029	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31433	2994313.5828976426	2472255.7576868543	2758950.3019036846	3166061.82336555	2754733.4847801304	2796589.563812037	P31433	P31433		yicH	0	0.4585629456296369	-0.08378858270236843	False	0.02765700483091788	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABN5	8758710.551976966	9289530.752267104	9274528.703013806	8611301.274315488	8676328.395658052	9325626.961419478	P0ABN5	P0ABN5		dcuA	0	0.4593635508605444	0.03795869080163971	False	0.02768719806763285	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABQ0	4392981.850643266	3965972.096452606	3740500.375004797	4106663.414561656	4199756.347066703	4321608.7565982565	P0ABQ0	P0ABQ0		coaBC	0	0.4594033158208001	-0.061687439531569015	False	0.02771739130434783	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADQ2	6062596.315479023	6443634.011418304	6493575.017028363	6239794.729411146	6431984.887371167	5624927.753587808	P0ADQ2	P0ADQ2		yiiD	0	0.45986171739855275	0.05440058990708556	False	0.027747584541062804	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21165	80079906.9721843	77510456.54984237	81224588.38474403	78640866.1915497	78394236.28798017	78793098.73111631	P21165	P21165		pepQ	0	0.46064607609387065	0.01815691331469209	False	0.027777777777777776	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P18390	3617287.342838319	3780841.002257037	3803572.241497604	3524966.9322006004	3822712.2036252185	3585157.2617119583	P18390	P18390		yjjA	0	0.46130791476401967	0.03505003165347871	False	0.027807971014492755	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q1	128897690.78398034	123814590.60732768	122864443.89119051	122248850.73843604	125547791.16082256	122362579.9642412	P0A9Q1	P0A9Q1		arcA	0	0.46146713960231456	0.02096168984180882	False	0.02783816425120773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C054	10499651.818714073	11305975.182412596	11217432.023479149	11098476.61693916	10625945.522718856	10534775.423028642	P0C054	P0C054		ibpA	0	0.4623260721822681	0.033763215234613286	False	0.02786835748792271	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64599	17657829.928740248	16728482.628519464	16818262.361477807	17036899.445612412	16765484.735727934	16576871.2164074	P64599	P64599		yhbT	0	0.4634763752710335	0.02344291558113769	False	0.027898550724637684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75823	15776304.452566223	16000391.66509119	15675517.892262984	14979158.588631472	15500085.28903333	16094874.586786171	P75823	P75823		ltaE	0	0.46378181103004534	0.026946938917848263	False	0.027928743961352656	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46837	73042482.74532208	74310657.70048673	75623180.13097495	73539630.31829947	74414631.35472304	72864795.35723552	P46837	P46837		yhgF	0	0.4641628875514609	0.014025824021161893	False	0.027958937198067635	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9C5	163136180.8136129	162923069.61672592	162032005.43301985	158974272.42481485	164791062.2792528	159188444.57212368	P0A9C5	P0A9C5		glnA	0	0.4645184028645357	0.015265782498272774	False	0.02798913043478261	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61714	100581256.39095254	95971049.37257968	96530626.02544324	102848175.84651372	96888888.01311256	98858294.14046057	P61714	P61714		ribE	0	0.4663022353220909	-0.026882784796962322	False	0.02801932367149759	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77247	4162608.3508807714	4315143.238305497	4495024.616125228	4413824.01055165	4090380.422944864	4131536.298446232	P77247	P77247		yniC	0	0.4669874769152793	0.03797701245980188	False	0.02804951690821256	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A867	26755739.32985984	27401086.48221764	28271520.57499053	28249558.786129363	27281756.251196176	28208036.063112587	P0A867	P0A867		talA	0	0.46877476969881	-0.02276518568394358	False	0.028079710144927536	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A887	46908495.29793171	47305792.93983404	47970124.98215538	45865004.29876806	46838554.83709366	47862090.622814745	P0A887	P0A887		ubiE	0	0.4689392982802631	0.016519236168896105	False	0.028109903381642515	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15070	4235803.734218678	4698456.0	4416522.32031208	4642673.834894217	4165139.523211951	3943904.119039556	P15070	P15070		fliN	0	0.4697113845538923	0.06623268284030626	False	0.02814009661835749	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04951	17517774.694202345	17297933.369105425	17244402.804881237	17309337.447122365	17295224.7242446	17231345.89542899	P04951	P04951		kdsB	0	0.4697241821848877	0.006226547949128486	False	0.02817028985507247	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P19624	581698.7799141039	606989.7515446044	544563.9714542959	594983.2187266061	492943.5728791964	559960.1726784887	P19624	P19624		pdxA	0	0.4708259127967704	0.07286455865655037	False	0.02820048309178744	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8G6	47751331.10957092	48925320.38997766	46636073.06780578	47269511.294423774	49474686.54673546	48776309.99662825	P0A8G6	P0A8G6		wrbA	0	0.4719223972371772	-0.022055772357267883	False	0.028230676328502416	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31455	2820327.8707855823	2570376.3663702062	2709919.230600776	2714446.608019896	2857372.709321972	2734330.192413285	P31455	P31455		yidR	0	0.47386175318994456	-0.036146890467631726	False	0.028260869565217395	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27833	10808940.078415308	10631120.95780467	10524546.28679654	11011847.06046314	9800223.256731477	10215968.69510084	P27833	P27833		rffA	0	0.4747745210367046	0.04290285011889474	False	0.028291062801932366	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA91	4559252.060385264	4733317.001335139	4381466.147131554	4543286.306931311	4391542.79215592	4465036.596060174	P0AA91	P0AA91		yeaY	0	0.47492477737306865	0.029220504354214246	False	0.028321256038647345	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08957	86182562.8528148	85516967.52949053	87565880.92624588	85914825.88428406	85627970.65545827	86140805.38436463	P08957	P08957		hsdM	0	0.47709928980084526	0.008829016473556784	False	0.02835144927536232	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A786	11491418.876394045	11622426.38549306	11334824.607738992	11589958.874050869	10974475.240320535	11395017.178471858	P0A786	P0A786		pyrB	0	0.4778516549700249	0.020635130310812395	False	0.028381642512077296	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17993	16636708.972638303	15945561.808130072	16537305.498682937	16348408.378508454	16140601.763193293	16056228.798846254	P17993	P17993		ubiG	0	0.4783102385485167	0.016968304923526002	False	0.028411835748792275	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09148	5124646.466424097	5297674.0559416	5495183.081288802	5087990.165048709	5124332.261507384	5376379.914003054	P09148	P09148		galT	0	0.47941667997141796	0.03011325291248132	False	0.028442028985507246	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE48	12579886.248964	12451780.096843714	12863348.258107686	12946015.746932514	12375751.055385048	11377341.126110353	P0AE48	P0AE48		ytfP	0	0.4795412880500309	0.046263067792674466	False	0.028472222222222225	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68688	1102227.3706069384	1197681.7049716434	1148479.086448634	1078909.6778081688	1304722.0625493142	1243265.2790342253	P68688	P68688		grxA	0	0.4808265947265	-0.07281360449163002	False	0.0285024154589372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q47319	726777.1793588329	560240.25	580871.4708121873	687176.6745125097	667397.14851591	648785.620456445	Q47319	Q47319		yfiP	0	0.4816634726197276	-0.10101264544750055	False	0.028532608695652172	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9P6	56736705.25115961	57354708.17089032	57488246.371797	57071445.86253519	54790777.533311866	57524908.77169238	P0A9P6	P0A9P6		deaD	0	0.48235898315382053	0.01855425458970939	False	0.02856280193236715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15042	40343695.45222671	41344263.60465253	40011545.22136075	40065777.06617578	41709080.10361598	41433736.33481448	P15042	P15042		ligA	0	0.4825126874996736	-0.017779592573096057	False	0.028592995169082126	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7M9	283918798.8542701	302825567.7641835	298614007.8909544	285778873.9176883	298712258.7397358	283598376.4540838	P0A7M9	P0A7M9		rpmE	0	0.48281239665985837	0.02841773883187334	False	0.028623188405797105	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W0	4544057.768382978	4550439.760065118	4654123.096797305	4895074.169247776	4601132.937627052	4538231.630958779	P0A8W0	P0A8W0		nanR	0	0.4833107742767947	-0.029684486203775003	False	0.02865338164251208	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17952	6779954.840121529	6723819.359121254	6397132.434062878	6843093.794846262	6768273.389371482	6614004.047984919	P17952	P17952		murC	0	0.48510274085280986	-0.023332025563292516	False	0.028683574879227052	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACZ4	16392473.815917084	15138939.979399657	15444437.65231024	16030883.098942265	14676776.278692754	14984653.191153416	P0ACZ4	P0ACZ4		evgA	0	0.4855917842123198	0.03996784930389695	False	0.02871376811594203	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38038	23345464.046926185	22493541.755682204	22486170.71201295	21955636.91238351	21598850.637540165	23340602.5150944	P38038	P38038		cysJ	0	0.4857783263499331	0.030516957395558514	False	0.028743961352657006	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22106	9900282.78111138	10237624.72675206	10700588.716417054	10387684.628011124	10808920.917973807	10294195.60586646	P22106	P22106		asnB	0	0.4873562242616237	-0.03019804436982392	False	0.028774154589371985	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13035	27483234.410861757	27878632.055877768	27974958.62033992	26907870.61146801	28158943.77894112	27313427.56454708	P13035	P13035		glpD	0	0.4886731444969925	0.016655774735870096	False	0.028804347826086957	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37051	13477823.848888204	12687970.465067908	12371971.005720016	13065291.543696957	12279320.32724624	12214167.227394704	P37051	P37051		purU	0	0.48933185619020186	0.037122749946649755	False	0.028834541062801932	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFZ1	6693963.989001227	6493211.584062691	6255896.633020705	6594757.818827359	6453288.2761340905	6747536.359339379	P0AFZ1	P0AFZ1		sseB	0	0.4896402266170202	-0.025922319393269565	False	0.02886473429951691	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17846	53672926.9218537	54828476.32991596	53858308.794297256	54995357.56096626	54227863.416479565	54160908.427053005	P17846	P17846		cysI	0	0.49091643003843666	-0.009074165200061319	False	0.028894927536231886	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB26	6505220.172052505	6400361.083662303	6624400.5634574685	7101292.509298088	6334878.654893666	6656922.990514063	P0AB26	P0AB26		yceB	0	0.4916308755181127	-0.041009136968459675	False	0.028925120772946865	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23882	18759331.9785734	18598950.43876272	18836513.665171053	19754206.57358758	18448948.558995303	18946195.15901057	P23882	P23882		fmt	0	0.4923481624611617	-0.024300561203857554	False	0.028955314009661837	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAZ4	3122333.281874178	2838105.8988250657	3026848.275824941	3136347.719411918	3007686.378850237	3059607.020221357	P0AAZ4	P0AAZ4		rarA	0	0.49241475800186263	-0.03431898187334586	False	0.028985507246376812	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60560	15348037.992189445	14754448.00398717	14812382.880403964	14812000.12446282	15461089.816560777	15250198.291031023	P60560	P60560		guaC	0	0.4925279815410461	-0.019411647859914616	False	0.02901570048309179	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15047	224210.29988808677	130695.61720000008	204871.96141829525	247256.2680243514	106358.9394787318	56724.54195366898	P15047	P15047		entA	1	0.4928805759923775	0.44803556079712714	False	0.029045893719806763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG0	74353986.34785362	70869499.38044591	72756830.47890528	73590841.29943147	70262749.57139528	70886495.45904657	P0AFG0	P0AFG0		nusG	0	0.4933504346405734	0.02160633481405451	False	0.02907608695652174	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39315	5559867.740409799	5731943.124111029	5600965.253486074	5589208.779359724	5681220.469989727	5808221.22017259	P39315	P39315		qorB	0	0.4934860227725746	-0.01578754312858696	False	0.029106280193236717	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76223	3736108.720008988	3890030.461744426	3889116.932034343	4041445.5308349086	3975427.004302066	3740740.252701808	P76223	P76223		ynjB	0	0.49383795915470025	-0.030048672834053464	False	0.029136473429951692	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD49	32801875.182710845	32547930.790459484	31902131.312496334	33533826.97683005	32891436.346463207	32012359.03821605	P0AD49	P0AD49		raiA	0	0.4947505674321233	-0.017482822438328174	False	0.02916666666666667	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACM2	1733842.7488676058	1553779.9633165528	1493985.2800470504	1542716.939294073	1524802.5918681463	1534957.8123003645	P0ACM2	P0ACM2		ydfH	0	0.4947899958049463	0.055085239612405905	False	0.029196859903381642	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62617	8378630.227738533	8424124.33273624	8955441.92970803	8701796.146255115	8176031.535893842	8334865.35430119	P62617	P62617		ispF	0	0.4952179892619895	0.030881359296640706	False	0.02922705314009662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24232	1636648.311814388	1446962.8750000005	1520427.9501739556	1446118.5240228416	1504383.3824182046	1513248.632360744	P24232	P24232		hmp	0	0.49526754021559993	0.04464369430888218	False	0.029257246376811596	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75864	8553558.511854807	7621166.602507108	7415059.857661957	7411079.5013953475	7680284.638482344	7624030.366840424	P75864	P75864		rlmL	0	0.4955103898037468	0.054491906604215254	False	0.029287439613526572	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13979	13221913.945489615	12912856.50462111	13406857.785062702	13059630.33623297	12876346.271921836	13211399.297103712	P13979	P13979		traT	0	0.49683405288096283	0.014456674013501782	False	0.029317632850241547	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA57	2517415.390246124	2415897.67019591	2393867.183411828	2684205.686226882	2411658.6585265147	2449246.88231499	P0AA57	P0AA57		yobA	0	0.49767486434798314	-0.04228406308210087	False	0.029347826086956522	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60438	419233319.0761525	435852003.633188	430966318.91376	426002593.20894825	429481009.527422	416488899.5948448	P60438	P60438		rplC	0	0.4983362129275547	0.015881092906232686	False	0.0293780193236715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C0T5	3351550.7534423782	3631443.75	3666183.0478201737	3445558.7462531	3595933.514649077	4174363.673622968	P0C0T5	P0C0T5		mepA	0	0.49857757125474866	-0.07479770975720908	False	0.029408212560386476	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37613	10429244.75448818	10683604.27398942	10888187.396788957	10265187.729989313	10464929.962304184	10808341.184959147	P37613	P37613		yhhK	0	0.4985980381970414	0.021006466038043736	False	0.029438405797101448	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
