Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A862	P0A862		tpx		15343800.0	15863100.0	15868900.0	15765000.0	15767200.0	15558000.0	0	0.7123269201097198	0.006808560054806203	False	0.042199878123095676	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5995220.0	5623050.0	5777030.0	5744110.0	5741600.0	5702920.0	0	0.7124969710007045	-0.011749726861371917	False	0.04223034734917733	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08192	P08192		folC		3232490.0	3203780.0	3241250.0	3210970.0	3284960.0	3165840.0	0	0.7133981622102943	0.00668558985081032	False	0.04226081657525899	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00968	P00968		carB		4557680.0	4605730.0	4505930.0	4503310.0	4617870.0	4481800.0	0	0.7137225007766125	-0.006466458924236613	False	0.04229128580134065	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAH0	P0AAH0		pstB		974514.0	1129190.0	1040260.0	1020710.0	1113920.0	1033550.0	0	0.7138202526987989	0.02894380833174602	False	0.0423217550274223	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q46856	Q46856		yqhD		4508720.0	4769950.0	4631100.0	4635880.0	4726890.0	4655680.0	0	0.7139465851234925	0.010240576225139436	False	0.04235222425350396	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16926	P16926		mreC		1108610.0	1215060.0	1203380.0	1231880.0	1081150.0	1204620.0	0	0.7142055502911024	-0.027197123423582718	False	0.04238269347958561	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77529	P77529		ydjN		4592120.0	4863300.0	4856010.0	4761200.0	4885590.0	4612850.0	0	0.71502495790459	0.013919548692428537	False	0.04241316270566728	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33218	P33218		yebE		1697620.0	1735480.0	1686120.0	1613940.0	1697160.0	1610880.0	0	0.7166103951973265	-0.01519547843794236	False	0.04244363193174894	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16703	P16703		cysM		2951070.0	2873900.0	2788940.0	2955200.0	2935160.0	2979790.0	0	0.7169978568753506	-0.012588549337009104	False	0.042474101157830596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68398	P68398		tadA		472372.0	487743.0	434923.0	371130.0	447285.0	498389.0	0	0.717432224092833	0.052516147706460015	False	0.04250457038391225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60757	P60757		hisG		2226540.0	2095000.0	2189720.0	2176100.0	2148030.0	2210430.0	0	0.7193119122627138	0.01117816620762718	False	0.042535039609993906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06971	P06971		fhuA		14178600.0	13971600.0	14113500.0	13835700.0	13864500.0	14164600.0	0	0.7208221309052243	0.005374411153153103	False	0.04256550883607557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB61	P0AB61		yciN		5148870.0	4737380.0	4944280.0	5135500.0	5130600.0	4746790.0	0	0.7226730776539492	-0.019344883978361406	False	0.04259597806215722	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL2	P0ACL2		exuR		2554180.0	2727130.0	2761030.0	2674060.0	2809260.0	2508900.0	0	0.7227875423024037	0.022281628029751577	False	0.04262644728823888	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABU9	P0ABU9		tolQ		2331290.0	2377990.0	2315730.0	2364170.0	2457970.0	2353010.0	0	0.7240693838406684	0.01082217357914172	False	0.042656916514320534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A836	P0A836		sucC		6745020.0	6780430.0	6758640.0	6646120.0	6720330.0	6742190.0	0	0.7255337432038695	0.0035423841380342012	False	0.04268738574040219	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33898	P33898		gapC		1787120.0	1720430.0	1774820.0	1707160.0	1756500.0	1717540.0	0	0.7256668904163186	0.009417093893961092	False	0.04271785496648386	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39391	P39391		yjiT		524787.0	547561.0	571254.0	591384.0	537881.0	581334.0	0	0.7268499215731692	0.023000502547480105	False	0.04274832419256551	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A964	P0A964		cheW		16922300.0	16506900.0	16824200.0	16296200.0	16246900.0	16979900.0	0	0.7270051418424577	0.009415917446738715	False	0.04277879341864717	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACC3	P0ACC3		erpA		7175420.0	7391590.0	7148790.0	7118870.0	7271890.0	7386400.0	0	0.7274119535858825	0.008040615840672935	False	0.04280926264472883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		1137800.0	924035.0	1088730.0	1123330.0	1018810.0	990835.0	0	0.727670167371663	-0.039856344062793196	False	0.04283973187081048	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28903	P28903		nrdD		5935920.0	5782710.0	5873140.0	5875530.0	5946530.0	5836400.0	0	0.7286206128707633	0.005067617534260682	False	0.042870201096892144	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A752	P0A752		nadD		709833.0	687190.0	762308.0	666050.0	645003.0	697796.0	0	0.728748332933558	0.029098694963901744	False	0.0429006703229738	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P5	P0A6P5		der		3983740.0	4068190.0	3999940.0	4009280.0	4049560.0	3974550.0	0	0.7292436444451316	-0.004451734401668069	False	0.042931139549055454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37028	P37028		btuF		730594.0	692930.0	684290.0	682826.0	658162.0	734007.0	0	0.7296062887814585	-0.02061979476544182	False	0.04296160877513711	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6L4	P0A6L4		nanA		278336.0	224766.0	235477.0	248091.0	252270.0	244605.0	0	0.7309058084970805	-0.036646382534531244	False	0.042992078001218764	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADR8	P0ADR8		ygdH		7609670.0	8136940.0	7822520.0	7852910.0	7816480.0	7780090.0	0	0.7315903339303003	-0.01107249848395952	False	0.04302254722730043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11875	P11875		argS		14158500.0	13866200.0	14129200.0	13940000.0	13838800.0	14142900.0	0	0.7317641508852468	0.005017442101502198	False	0.04305301645338209	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9G2	P0A9G2		nhaR		1177540.0	1385850.0	1195400.0	1273160.0	1243630.0	1320350.0	0	0.7368625444119786	-0.029314805923347575	False	0.04308348567946374	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24205	P24205		msbB		2299720.0	2469310.0	2371400.0	2273560.0	2297830.0	2299800.0	0	0.7381857794050766	-0.015148230142905698	False	0.0431139549055454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39315	P39315		qorB		2972610.0	2932560.0	2978750.0	2923450.0	2899810.0	2983980.0	0	0.7396710120535039	0.00553228570127861	False	0.04314442413162706	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12758	P12758		udp		27853500.0	27843100.0	27994300.0	28469300.0	28383200.0	27419500.0	0	0.7432136085576959	-0.006337245383920806	False	0.04317489335770872	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37692	P37692		rfaF		2746080.0	2651870.0	2699420.0	2563380.0	2612960.0	2714410.0	0	0.7443842189094523	0.011813689799821723	False	0.043205362583790374	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFB8	P0AFB8		glnG		3287650.0	3111940.0	3177030.0	3248660.0	3276580.0	3260200.0	0	0.7446362269303011	0.009769977817317383	False	0.04323583180987203	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P66817	P66817		diaA		2489270.0	2377670.0	2464310.0	2433660.0	2332080.0	2449270.0	0	0.7471283838862227	-0.010897927362958318	False	0.043266301035953685	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL0	P0ACL0		glpR		2237950.0	2277300.0	2287470.0	2270140.0	2272910.0	2243270.0	0	0.7492012832918686	0.00387718739544261	False	0.04329677026203534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		131931000.0	135603000.0	134429000.0	133692000.0	136108000.0	132264000.0	0	0.7498893891321428	0.0056521673918799135	False	0.04332723948811701	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC38	P0AC38		aspA		69136500.0	69009700.0	70115600.0	70087900.0	69670600.0	68941600.0	0	0.7502412722170739	0.0034164218579116243	False	0.04335770871419866	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC51	P0AC51		zur		1941480.0	1948960.0	1917980.0	1847660.0	1958690.0	1899770.0	0	0.7519051926583777	0.009607527923089769	False	0.04338817794028032	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21507	P21507		srmB		5109910.0	5265380.0	5247700.0	5175890.0	5187990.0	5037160.0	0	0.7537240086976629	-0.007285097563461983	False	0.04341864716636198	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76558	P76558		maeB		2579870.0	2491660.0	2551030.0	2505940.0	2500620.0	2492340.0	0	0.7539521036127728	-0.006388471602024461	False	0.04344911639244363	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30958	P30958		mfd		6609600.0	6924980.0	7055620.0	6625040.0	6657570.0	6620750.0	0	0.7552062282492457	0.012421340731074568	False	0.043479585618525295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41409	P41409		rihA		890998.0	935168.0	944104.0	883112.0	838960.0	891238.0	0	0.7566746115938099	-0.01874604323058224	False	0.04351005484460695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68688	P68688		grxA		751681.0	856443.0	884334.0	904455.0	971381.0	738772.0	0	0.7567634160713501	0.04628034916176848	False	0.043540524070688605	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75867	P75867		ycbZ		1787510.0	1855450.0	1755360.0	1758650.0	1828110.0	1782500.0	0	0.7573052738842444	-0.009550491202335963	False	0.04357099329677026	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE01	P0AE01		trmJ		4276330.0	4446600.0	4388450.0	4383590.0	4597330.0	4237610.0	0	0.759155805422898	0.01280740243606008	False	0.043601462522851915	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D4	P0A7D4		purA		35645100.0	35581100.0	36013900.0	35400100.0	35418700.0	34830100.0	0	0.7593665229167716	-0.004928055718471347	False	0.04363193174893358	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ4	P0AAZ4		rarA		1168200.0	1134800.0	1173900.0	1127270.0	1111340.0	1168510.0	0	0.7601359277329394	0.009841520193446173	False	0.04366240097501524	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10903	P10903		narK		2309300.0	2464700.0	2398280.0	2587780.0	2573260.0	2484550.0	0	0.7605124874739898	0.018364637636129874	False	0.04369287020109689	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08956	P08956		hsdR		1836530.0	1744150.0	1793890.0	1673670.0	1704960.0	1699980.0	0	0.7609112521002386	-0.015325323370179092	False	0.04372333942717855	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG67	P0AG67		rpsA		254446000.0	254881000.0	251293000.0	258145000.0	257993000.0	255905000.0	0	0.7609843509309148	-0.004294211862459957	False	0.04375380865326021	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9B6	P0A9B6		epd		1722550.0	1813740.0	1764420.0	1724650.0	1749290.0	1713590.0	0	0.7610516308059556	-0.009254637117486598	False	0.04378427787934187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23893	P23893		hemL		11333500.0	11457700.0	11486800.0	11646600.0	11916600.0	11249300.0	0	0.7626208034423497	0.008974784206863456	False	0.043814747105423525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18775	P18775		dmsA		9807380.0	9508760.0	9558190.0	9413170.0	9762620.0	9544540.0	0	0.762627624765681	0.006815374840663102	False	0.043845216331505184	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29018	P29018		cydD		758135.0	661993.0	708850.0	696091.0	710311.0	726465.0	0	0.7630980602048372	0.01990969000000366	False	0.043875685557586835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACR4	P0ACR4		yeiE		2894760.0	2771380.0	2780020.0	2808800.0	2853190.0	2888360.0	0	0.7649212913363981	0.00791610025127833	False	0.043906154783668494	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77739	P77739		yniA		1081400.0	1060770.0	1016090.0	999336.0	1069470.0	1027400.0	0	0.7656779262605828	-0.013169296500442587	False	0.04393662400975016	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06999	P06999		pfkB		1220070.0	1278880.0	1209760.0	1170830.0	1287940.0	1114980.0	0	0.7659193521148051	-0.022624106421486337	False	0.04396709323583181	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05791	P05791		ilvD		3065560.0	3249510.0	3218690.0	3034330.0	3016500.0	3202890.0	0	0.7674507165056836	0.01361961757416614	False	0.04399756246191347	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA57	P0AA57		yobA		1369890.0	1254450.0	1295510.0	1309840.0	1333840.0	1267720.0	0	0.7676040842673001	-0.013673120820805672	False	0.04402803168799513	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33355	P33355		yehS		1660330.0	1521390.0	1501380.0	1419810.0	1468690.0	1558130.0	0	0.7677171271180855	-0.023175954259777164	False	0.04405850091407678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09169	P09169		ompT		5855120.0	5596090.0	5547430.0	5922730.0	5678940.0	5991200.0	0	0.7689924960611374	-0.013043417891338168	False	0.044088970140158446	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76576	P76576		yfgM		9389090.0	9457940.0	9566740.0	9833080.0	9954650.0	9366980.0	0	0.769750283973772	0.010438246065206136	False	0.044119439366240104	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32173	P32173		mobA		1676670.0	1868100.0	1921470.0	1714670.0	1742550.0	1682380.0	0	0.7705613619235474	0.02365858286816546	False	0.044149908592321756	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07639	P07639		aroB		3199270.0	3447330.0	3345580.0	3241750.0	3351620.0	3268090.0	0	0.7766716342678949	0.011181980950306442	False	0.044180377818403414	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00946	P00946		manA		11638400.0	11259000.0	11477900.0	11663100.0	11324300.0	11971600.0	0	0.7793844522841425	0.008876640364919237	False	0.044210847044485066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25524	P25524		codA		2331330.0	2307450.0	2254430.0	2376820.0	2403940.0	2407190.0	0	0.7818356029248815	0.010237416049276384	False	0.04424131627056673	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC30	P0AC30		ftsX		6067910.0	5426870.0	5823070.0	5916500.0	5218470.0	6083770.0	0	0.7823943363119193	-0.023892163645419292	False	0.04427178549664839	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7P5	P0A7P5		rpmH		26143500.0	28581000.0	27989300.0	27163500.0	27719100.0	25168900.0	0	0.7836471420945037	-0.017917217237564093	False	0.04430225472273004	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P20966	P20966		fruA		8428290.0	8018960.0	8371370.0	8255350.0	8365530.0	8097220.0	0	0.7844286359236825	0.007660729156659437	False	0.0443327239488117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75691	P75691		yahK		1322440.0	1237950.0	1333330.0	1281770.0	1224500.0	1321540.0	0	0.7851554559495957	0.013904782609003977	False	0.04436319317489336	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABH7	P0ABH7		gltA		10647600.0	10728000.0	10758500.0	10528700.0	10798500.0	10455900.0	0	0.7868155931934887	0.004902493607609406	False	0.04439366240097502	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31433	P31433		yicH		1121360.0	1084710.0	1077000.0	1142710.0	1102860.0	1146070.0	0	0.7870696721779454	-0.00987779557908154	False	0.044424131627056676	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9K3	P0A9K3		ybeZ		4880490.0	4880260.0	4926220.0	4920270.0	4888420.0	4882820.0	0	0.7878191927609564	0.0016146450699919333	False	0.044454600853138335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACY9	P0ACY9		yebG		1096580.0	1123510.0	1127180.0	1109680.0	1160870.0	1067300.0	0	0.7891206067463545	0.011040735022548074	False	0.044485070079219986	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00805	P00805		ansB		21511500.0	20853300.0	21348000.0	21487600.0	21530900.0	21182100.0	0	0.790156398539071	0.004705471863253364	False	0.044515539305301645	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I3	P0A6I3		coaA		3320450.0	3462180.0	3443760.0	3413330.0	3194380.0	3690950.0	0	0.7906393415514904	0.018715538752361476	False	0.04454600853138331	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A910	P0A910		ompA		626395000.0	643716000.0	637066000.0	650836000.0	650402000.0	640568000.0	0	0.793380784030865	0.005314274814465036	False	0.04457647775746496	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A978	P0A978		cspG		10386200.0	11112600.0	11167900.0	10902800.0	10774500.0	10151400.0	0	0.7945027092394304	-0.013770436495150884	False	0.04460694698354662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15770	P15770		aroE		3395260.0	3203400.0	3347060.0	3290440.0	3335540.0	3259310.0	0	0.795100464885149	0.007683814915070134	False	0.04463741620962827	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21829	P21829		ybhA		2719650.0	2764430.0	2883600.0	2742670.0	2631600.0	2776460.0	0	0.7964889193486827	0.011338357276961109	False	0.04466788543570993	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07026	P07026		sdiA		1835520.0	1789970.0	1837610.0	1712610.0	1687830.0	1766330.0	0	0.7975115385945944	-0.012575974021666242	False	0.044698354661791596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG55	P0AG55		rplF		193488000.0	200345000.0	198667000.0	197084000.0	197281000.0	196736000.0	0	0.7985404257779678	0.004307607092478882	False	0.04472882388787325	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45799	P45799		nudE		1883060.0	1565890.0	1648670.0	1805740.0	1802240.0	1715640.0	0	0.799424568577081	-0.024404422710737745	False	0.04475929311395491	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52006	P52006		nudI		1155430.0	1084360.0	1087780.0	1101190.0	1016880.0	1190790.0	0	0.8018396823969108	-0.019795864888223463	False	0.044789762340036565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04951	P04951		kdsB		4268960.0	4131930.0	4100400.0	4044530.0	4009470.0	4257640.0	0	0.8034056860761443	-0.009059852264182608	False	0.04482023156611822	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07862	P07862		ddlB		2395980.0	2271420.0	2279750.0	2373900.0	2366230.0	2443930.0	0	0.8041924482647239	0.009925502848213499	False	0.04485070079219988	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		26015100.0	25222100.0	25671300.0	25884000.0	25742700.0	25919700.0	0	0.8046290710804622	0.0039697398997429	False	0.04488117001828154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75913	P75913		ghrA		1175460.0	1204280.0	1228280.0	1296980.0	1258810.0	1221210.0	0	0.8060451242194887	0.012338649618007833	False	0.04491163924436319	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7V3	P0A7V3		rpsC		89097700.0	89524100.0	89545900.0	92246800.0	90695100.0	89772200.0	0	0.8062817550021448	-0.004563223857182616	False	0.04494210847044485	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76193	P76193		ynhG		1687070.0	1894960.0	1832830.0	1892880.0	1907380.0	1796120.0	0	0.8067081356302723	0.016094690228793482	False	0.04497257769652651	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9P6	P0A9P6		deaD		9821200.0	9881910.0	9872040.0	9485700.0	9568230.0	9872910.0	0	0.8082966259028014	0.006134090568341159	False	0.04500304692260817	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		6876140.0	6776650.0	6885560.0	6922510.0	6870450.0	6854930.0	0	0.8104008287232917	0.0024968370063053447	False	0.04503351614868983	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9F1	P0A9F1		mntR		1506040.0	1502420.0	1584230.0	1554960.0	1514030.0	1426320.0	0	0.8105071684128022	-0.012331561740511865	False	0.045063985374771486	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADS9	P0ADS9		yggN		1817580.0	1749830.0	1817520.0	1745340.0	1769770.0	1749000.0	0	0.8125561811008155	0.0063782456594796465	False	0.04509445460085314	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9S1	P0A9S1		fucO		400327.0	471012.0	540051.0	553169.0	418579.0	420609.0	0	0.8129896645719298	-0.04659124939367905	False	0.045124923826934796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45530	P45530		tusB		832879.0	841973.0	831489.0	765427.0	885759.0	669177.0	0	0.8153918402385139	-0.032195105833369056	False	0.04515539305301646	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77552	P77552		ydhQ		3195970.0	2903990.0	3077310.0	3125620.0	3072690.0	3004670.0	0	0.8167531232164932	-0.011131732473394228	False	0.04518586227909811	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25536	P25536		yhdE		2648840.0	2624320.0	2552200.0	2640330.0	2707290.0	2692520.0	0	0.82025843759219	0.007005480088354196	False	0.04521633150517977	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00448	P00448		sodA		2635520.0	2648860.0	2655860.0	2704520.0	2718990.0	2580700.0	0	0.821462202792532	-0.006035197172561139	False	0.04524680073126142	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABG4	P0ABG4		ftsW		343550.0	281813.0	287338.0	247354.0	246461.0	372689.0	0	0.8219442369074071	0.05477402157813788	False	0.04527726995734308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A870	P0A870		talB		40277400.0	41204900.0	41069800.0	40936700.0	40767300.0	40800000.0	0	0.8224121298711077	0.0025679986868029805	False	0.04530773918342475	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37626	P37626		yhiI		1335140.0	1285250.0	1311630.0	1355210.0	1261820.0	1445940.0	0	0.82244948705007	0.015803959128795418	False	0.0453382084095064	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A734	P0A734		minE		24857500.0	24572400.0	24265000.0	24250600.0	24046300.0	25101700.0	0	0.8229282729469678	-0.005247293033043812	False	0.04536867763558806	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05100	P05100		tag		1863680.0	2153330.0	1996560.0	1950740.0	2125820.0	1920780.0	0	0.8232627741283156	0.018116039930498953	False	0.045399146861669716	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45475	P45475		yhbV		1319100.0	1331930.0	1301280.0	1362790.0	1240930.0	1429010.0	0	0.8242822002705998	-0.015393634053551188	False	0.04542961608775137	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A823	P0A823		sfsA		755629.0	706384.0	734408.0	735703.0	738025.0	713525.0	0	0.824298428545597	-0.007739283975310637	False	0.04546008531383303	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60595	P60595		hisH		1655200.0	1352040.0	1630110.0	1569510.0	1605360.0	1420730.0	0	0.8254268876738423	0.024829539911211312	False	0.04549055453991469	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A905	P0A905		slyB		10790400.0	10473600.0	10952100.0	10683200.0	10653000.0	10462500.0	0	0.8269045135396087	0.005426891523312716	False	0.045521023765996343	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06968	P06968		dut		8279660.0	7995110.0	8112410.0	8150780.0	8481270.0	7956110.0	0	0.8290320621670417	0.007319635407102526	False	0.045551492992078	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A784	P0A784		orn		3393680.0	3302530.0	3263830.0	3207400.0	3328760.0	3353500.0	0	0.8291180748993539	0.006174982886300056	False	0.045581962218159654	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31224	P31224		acrB		2178510.0	2298610.0	2187460.0	2242090.0	2370180.0	2100070.0	0	0.8298862291688691	-0.013265590307318198	False	0.04561243144424132	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADK8	P0ADK8		yibL		8482570.0	8759680.0	8769690.0	8629700.0	8522610.0	8498810.0	0	0.830527814499832	-0.004514930485780745	False	0.04564290067032298	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Z0	P0A8Z0		yciA		2024660.0	2014890.0	2009330.0	2059910.0	2080420.0	1987860.0	0	0.8305469005238478	-0.005177422889914744	False	0.045673369896404636	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07014	P07014		sdhB		1717360.0	1710190.0	1750230.0	1720410.0	1732480.0	1640600.0	0	0.8317661612479639	-0.006924655087874207	False	0.04570383912248629	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
