Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				2039570.0	1916610.0	2365580.0	2649120.0	2587220.0	144767.0	1	0.19481026826807202	-0.8904067442320276	False	0.014238609112709832	False	True	Human	True	False	False	False	umpire	manual	min	0.6609640474436812
P38521	P38521		yggL		2765260.0	2804670.0	2755010.0	2738020.0	2769830.0	2877110.0	0	0.19550696132531564	0.03180465878654741	False	0.014268585131894485	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC51	P0AC51		zur		1333330.0	1296970.0	1354290.0	1413150.0	1306370.0	1267810.0	0	0.19563723283357773	-0.06360389316287318	False	0.014298561151079138	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P52644	P52644		hslJ		1521640.0	1855820.0	1503160.0	1487900.0	1463040.0	1636510.0	0	0.1957496124830573	0.170819415385519	False	0.01432853717026379	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P04805	P04805		gltX		26161400.0	26195500.0	26111100.0	26331300.0	26438500.0	25901600.0	0	0.19602078321867522	-0.011428554380399934	False	0.014358513189448443	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6S7	P0A6S7		gpsA		4385210.0	4263020.0	4487490.0	4321950.0	4386570.0	4242750.0	0	0.19638658614395688	-0.03373983165134512	False	0.014388489208633094	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76270	P76270		msrC		3700370.0	3760160.0	3979350.0	3746790.0	3779100.0	3388940.0	0	0.19649989298087522	-0.08466651029392883	False	0.014418465227817746	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A734	P0A734		minE		25947200.0	25930000.0	25809500.0	25640300.0	25715600.0	26677100.0	0	0.1971106633209373	0.02573614359176496	False	0.014448441247002399	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGJ7	P0AGJ7		trmL		2981510.0	3143500.0	3134570.0	3148660.0	3131900.0	2996100.0	0	0.19760062632111827	-0.04577161020162277	False	0.014478417266187052	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21179	P21179		katE		744593.0	714062.0	760583.0	816454.0	724806.0	694481.0	0	0.19854352640709133	-0.09634998774113641	False	0.014508393285371705	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60422	P60422		rplB		138859000.0	138132000.0	138167000.0	137541000.0	137524000.0	137912000.0	0	0.19858941473673866	0.005822110368684484	False	0.014538369304556355	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76938	P76938		epmC		1532930.0	1599610.0	1659380.0	1726920.0	1627570.0	1661460.0	0	0.19981309492129937	-0.06469468136376436	False	0.014568345323741008	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P28905	P28905		holC		903735.0	876148.0	1006010.0	867276.0	942835.0	752489.0	0	0.19985485811905745	-0.15321997431377288	False	0.014598321342925661	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21893	P21893		recJ		1119110.0	1249330.0	1230970.0	1222700.0	1307530.0	1175050.0	0	0.20000750677198711	-0.08602204538580362	False	0.014628297362110312	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06983	P06983		hemC		10786600.0	10791300.0	10684300.0	10693500.0	10745400.0	10704900.0	0	0.2011063457435053	0.007150097811682909	False	0.014658273381294966	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76007	P76007		cvrA		1160290.0	1248450.0	1382340.0	1569580.0	1498890.0	1492570.0	0	0.20153755669544954	-0.19010927492909066	False	0.014688249400479617	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06961	P06961		cca		1088230.0	1088510.0	1085910.0	1117700.0	1157800.0	1070130.0	0	0.20156002573005066	-0.0500169003310281	False	0.014718225419664268	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69739	P69739		hyaA		428936.0	358064.0	388906.0	443023.0	457262.0	356653.0	0	0.20160839123065252	-0.17281663685988913	False	0.014748201438848921	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACN4	P0ACN4		allR		12418100.0	11832200.0	12448000.0	12359100.0	12503100.0	12125000.0	0	0.20167045073863046	-0.0366109472032147	False	0.014778177458033575	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7E5	P0A7E5		pyrG		14971800.0	14769600.0	15212800.0	15024500.0	15117600.0	15091700.0	0	0.20173540604634557	-0.01669416490633363	False	0.014808153477218228	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64636	P64636		yrfG		2631590.0	2781010.0	2781270.0	2701410.0	2871270.0	2600380.0	0	0.2017521262172646	-0.060119632915291994	False	0.014838129496402877	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64624	P64624		yheO		3057340.0	3254680.0	3426510.0	3278090.0	3125190.0	2904750.0	0	0.20224538359775124	-0.09289934627488741	False	0.01486810551558753	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB58	P0AB58		yciM		413980.0	404389.0	392969.0	348798.0	416374.0	470750.0	0	0.20246263254474253	0.15457453904729884	False	0.014898081534772184	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64506	P64506		yebY		1822220.0	1756610.0	1689370.0	1827750.0	1654190.0	1904770.0	0	0.2043520931192264	0.08459354648961952	False	0.014928057553956835	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00363	P00363		frdA		27838300.0	27632900.0	27896200.0	28309100.0	28006100.0	27999100.0	0	0.2051574049828971	-0.01275259323513123	False	0.014958033573141488	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37349	P37349		dhaM		78191800.0	77659500.0	77100800.0	77408200.0	77931400.0	79426400.0	0	0.20529978590561754	0.01750374360896021	False	0.01498800959232614	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABC3	P0ABC3		hflC		7104030.0	7093320.0	7389050.0	7060390.0	7305220.0	7019760.0	0	0.2053051607269928	-0.036096310454281445	False	0.015017985611510791	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23843	P23843		oppA		38410800.0	37808300.0	38745200.0	38155400.0	38603900.0	36879800.0	0	0.20598638390850757	-0.03036416170133622	False	0.015047961630695444	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30843	P30843		basR		1742550.0	1713960.0	1880960.0	1985320.0	1792740.0	1869400.0	0	0.2062146024180945	-0.0875241868322435	False	0.015077937649880097	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEC0	P0AEC0		yoaE		404323.0	497669.0	346610.0	387852.0	377327.0	390731.0	0	0.2073237637500576	0.21753015950095173	False	0.01510791366906475	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A910	P0A910		ompA		520419000.0	511450000.0	525441000.0	517162000.0	518120000.0	507712000.0	0	0.20788075344259807	-0.019676735812753747	False	0.0151378896882494	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACF8	P0ACF8		hns		51849100.0	53176200.0	52120600.0	51581000.0	51988700.0	53893300.0	0	0.20872335274135612	0.029608926377477415	False	0.015167865707434053	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P32132	P32132		typA		34977200.0	34874600.0	35389300.0	35221900.0	35126100.0	35254900.0	0	0.20977692148833255	-0.008629756648919906	False	0.015197841726618706	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46840	Q46840		yghO		1058850.0	1112130.0	984576.0	1111690.0	1024280.0	1207310.0	0	0.21026308084886539	0.11449469900621975	False	0.01522781774580336	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77338	P77338		kefA		1523920.0	1384240.0	1433760.0	1567300.0	1598810.0	1383560.0	0	0.21034938859250857	-0.10003713378908015	False	0.01525779376498801	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P63417	P63417		yhbS		8603550.0	8489820.0	8722750.0	8660300.0	8529230.0	8233990.0	0	0.211432201092216	-0.032939257221869314	False	0.015287769784172662	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF24	P0AF24		nagD		2219500.0	2160750.0	2309380.0	2204340.0	2204020.0	2025020.0	0	0.2118430505938642	-0.06871657384666434	False	0.015317745803357315	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6T5	P0A6T5		folE		3557260.0	3409500.0	3604120.0	3546930.0	3492890.0	3400080.0	0	0.2124168438976003	-0.03805608134355325	False	0.015347721822541967	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46868	Q46868		yqiC		8892200.0	8740400.0	9244180.0	8776920.0	9380760.0	8792900.0	0	0.21242637551613763	-0.05234305536562333	False	0.01537769784172662	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG30	P0AG30		rho		33020300.0	33327900.0	33082200.0	33045800.0	32768000.0	33880900.0	0	0.21261098019877303	0.01931735871914741	False	0.015407673860911273	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8U6	P0A8U6		metJ		7967640.0	8147230.0	8031210.0	8264000.0	8161710.0	7846780.0	0	0.21309178064192774	-0.02951547288117004	False	0.015437649880095923	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADE4	P0ADE4		tamA		3867400.0	4003180.0	4052430.0	4010450.0	3961470.0	3939320.0	0	0.21453108021580006	-0.025962159565225455	False	0.015467625899280576	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q57261	Q57261		truD		3661920.0	3585930.0	3614830.0	3749610.0	3670800.0	3570090.0	0	0.21464658721441093	-0.028692205477187246	False	0.015497601918465229	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A720	P0A720		tmk		2710890.0	2714100.0	2710370.0	2725640.0	2754070.0	2697930.0	0	0.21575325510946744	-0.011879108241023197	False	0.015527577937649882	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76256	P76256		yeaZ		2197450.0	2104110.0	2042820.0	2116890.0	2134460.0	2164960.0	0	0.21671546083830565	0.038973380201398365	False	0.015557553956834533	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P52697	P52697		pgl		11423200.0	11518200.0	11823900.0	11457400.0	11535700.0	10991100.0	0	0.2172912226079904	-0.037124173305727426	False	0.015587529976019185	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF48	P0AF48		yjbQ		1351640.0	1371100.0	1486990.0	1561860.0	1300160.0	1202560.0	0	0.2175203523866856	-0.1478841066260845	False	0.015617505995203838	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAH8	P0AAH8		sapF		596646.0	612746.0	540465.0	595856.0	595214.0	617440.0	0	0.21948197539387782	0.07729241682548757	False	0.01564748201438849	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69797	P69797		manX		13206000.0	13366100.0	13360900.0	13652300.0	13525000.0	13469000.0	0	0.21999947028609293	-0.01780042276016172	False	0.015677458033573143	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6J8	P0A6J8		ddlA		15075700.0	15392800.0	15534300.0	15267300.0	15437500.0	15244600.0	0	0.22057847542458858	-0.016505659873800444	False	0.015707434052757794	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69902	P69902		frc		1159100.0	1174250.0	1145200.0	1168560.0	1087790.0	1191740.0	0	0.22202089688607474	0.051467796106599704	False	0.015737410071942445	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC69	P0AC69		grxD		25856400.0	26121300.0	26046300.0	25832600.0	25343200.0	26377400.0	0	0.22202629848744165	0.02101339243973075	False	0.0157673860911271	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A825	P0A825		glyA		30317300.0	30290800.0	30254300.0	30200200.0	29721700.0	30440700.0	0	0.22292155450428788	0.013893286485767521	False	0.01579736211031175	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9M5	P0A9M5		gpt		81822200.0	79710800.0	78725600.0	75704000.0	78822000.0	78122900.0	0	0.2232672803294298	0.039077480226434744	False	0.015827338129496403	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08331	P08331		cpdB		2556670.0	2473200.0	2594090.0	2493450.0	2633590.0	2467260.0	0	0.22353238975516806	-0.04247358507377984	False	0.015857314148681058	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABX8	P0ABX8		fliL		2654770.0	2619640.0	2832760.0	2826320.0	2704360.0	2793990.0	0	0.2236427907439224	-0.05181385609926026	False	0.015887290167865706	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8N5	P0A8N5		lysU		20804600.0	20495700.0	20801300.0	21222600.0	20873200.0	20853400.0	0	0.22389620272653726	-0.017153222976138898	False	0.01591726618705036	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76558	P76558		maeB		2482500.0	2503520.0	2439790.0	2387630.0	2482250.0	2463520.0	0	0.22464968385686113	0.02734506746400256	False	0.015947242206235012	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07913	P07913		tdh		4137840.0	4000810.0	4079470.0	4178530.0	4209690.0	4087730.0	0	0.22473348574138863	-0.028196876605033262	False	0.015977218225419667	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A855	P0A855		tolB		17570300.0	17922900.0	17574200.0	17658600.0	17577200.0	17906800.0	0	0.22512767757911803	0.016028600503477757	False	0.01600719424460432	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33136	P33136		mdoG		11995500.0	12470900.0	11979700.0	12081900.0	11978000.0	12281400.0	0	0.22540791884836525	0.028074883037421564	False	0.01603717026378897	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23894	P23894		htpX		4493910.0	4282760.0	4415500.0	4678030.0	4422640.0	4234850.0	0	0.22571046798051864	-0.05489689436915613	False	0.01606714628297362	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAH0	P0AAH0		pstB		1148200.0	1104980.0	1251360.0	1181470.0	1198410.0	1212390.0	0	0.2257834897657164	-0.06736962621209	False	0.016097122302158273	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31455	P31455		yidR		1378610.0	1290530.0	1430160.0	1341150.0	1394230.0	1340720.0	0	0.22627647362973288	-0.05495166416733322	False	0.016127098321342927	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A912	P0A912		pal		57034300.0	56605900.0	59620500.0	57224900.0	57748600.0	57245900.0	0	0.22683769706235596	-0.030968929046638456	False	0.01615707434052758	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0CE47	P0CE47		tufA		1520130000.0	1511710000.0	1547380000.0	1515970000.0	1516910000.0	1488310000.0	0	0.22708287499679145	-0.01905884682224333	False	0.01618705035971223	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6X7	P0A6X7		ihfA		19969700.0	18949700.0	18526800.0	19228200.0	18504000.0	19074100.0	0	0.22734908698445985	0.04380730076732348	False	0.01621702637889688	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25714	P25714		yidC		7009860.0	7154340.0	6738840.0	6764740.0	7221330.0	7406300.0	0	0.22742837912581126	0.057693781590026354	False	0.016247002398081536	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AA43	P0AA43		rsuA		4482080.0	4540450.0	4532100.0	4621440.0	4543190.0	4527750.0	0	0.22843553906995664	-0.015508837365665884	False	0.016276978417266188	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27434	P27434		rodZ		10538100.0	10542200.0	10799700.0	10457700.0	10675700.0	10315300.0	0	0.23020860613453833	-0.02449022972585819	False	0.016306954436450843	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P05020	P05020		pyrC		6434550.0	6561980.0	6268480.0	6598080.0	6284610.0	6777600.0	0	0.23027148474543105	0.046181688787747706	False	0.01633693045563549	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACB7	P0ACB7		hemY		5528100.0	5517880.0	5545180.0	5558700.0	5562750.0	5382600.0	0	0.23157121054432359	-0.020754633523956435	False	0.016366906474820146	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07330	P07330		cheB		1198630.0	1064330.0	1232180.0	1179880.0	1165330.0	1117060.0	0	0.23174235780789515	-0.0818756235347543	False	0.016396882494004797	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8H8	P0A8H8		yacG		2031240.0	2009690.0	2117950.0	2162740.0	2039900.0	2091850.0	0	0.23240661483234076	-0.043518035696015166	False	0.01642685851318945	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07649	P07649		truA		1934190.0	1904610.0	2033260.0	1903030.0	2051900.0	1914030.0	0	0.2332338162546687	-0.0578481593246511	False	0.016456834532374103	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25397	P25397		tehB		3312950.0	3279060.0	3267920.0	3317300.0	3179070.0	3432000.0	0	0.23343325330844236	0.03787271001509801	False	0.016486810551558755	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFL6	P0AFL6		ppx		1564650.0	1563830.0	1533690.0	1541360.0	1551650.0	1539910.0	0	0.23455545891601962	0.012941533556342411	False	0.016516786570743406	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P03817	P03817		mioC		8058290.0	7973850.0	8190420.0	8324600.0	8047040.0	8126910.0	0	0.23529878791865266	-0.0238678383834713	False	0.016546762589928057	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFD6	P0AFD6		nuoI		8799350.0	8394900.0	8933560.0	8705140.0	8752940.0	8608220.0	0	0.23736171178961002	-0.032571826287526376	False	0.016576738609112712	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB18	P0AB18		tusE		1476640.0	1453650.0	1429300.0	1366250.0	1402090.0	1395130.0	0	0.23850622954812306	0.04326178297599078	False	0.016606714628297364	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P22255	P22255		cysQ		7553460.0	7343900.0	7447080.0	7148780.0	7068530.0	7346710.0	0	0.23870409541510818	0.038095166789214	False	0.016636690647482015	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
