Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P68679	P68679		rpsU		56524700.0	58326900.0	57932500.0	56622900.0	55672600.0	59203800.0	0	0.011202014954554548	-0.055680946475344516	False	0.003497566909975669	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7Q1	P0A7Q1		rpmI		17527400.0	14641400.0	14788500.0	16729100.0	18048600.0	15191800.0	0	0.011615008084062187	0.22920614456383986	False	0.0035279805352798057	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEM0	P0AEM0		fkpB		1989650.0	1782860.0	1815620.0	1911350.0	2030560.0	1725270.0	0	0.011688756359718446	0.15596875862693615	False	0.003558394160583942	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A972	P0A972		cspE		129842000.0	121157000.0	122736000.0	132255000.0	131470000.0	117242000.0	0	0.01169814009042625	0.12407100968753919	False	0.003588807785888078	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABC7	P0ABC7		hflK		15920300.0	16631500.0	16644600.0	16066200.0	16210400.0	16722100.0	0	0.012046998730294998	-0.052935800900110117	False	0.003619221411192214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P04425	P04425		gshB		6978530.0	7217790.0	7091750.0	6957980.0	6897340.0	7151870.0	0	0.01223816402155428	-0.042815395841510465	False	0.0036496350364963502	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACJ8	P0ACJ8		crp		25872000.0	25647100.0	25670900.0	25897600.0	25988800.0	25638500.0	0	0.01242159996467926	0.014955347070186748	False	0.0036800486618004872	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76170	P76170		ynfB		2356060.0	2573170.0	2709050.0	2383380.0	2416460.0	2680620.0	0	0.012614560658254339	-0.15414984274451812	False	0.0037104622871046234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEI1	P0AEI1		miaB		8331760.0	8732110.0	8623520.0	8493800.0	8301200.0	8793520.0	0	0.012722840647569691	-0.0575393980441385	False	0.0037408759124087595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08192	P08192		folC		2718780.0	2871490.0	2833370.0	2729940.0	2723590.0	2821530.0	0	0.012907915314867416	-0.06119111535798413	False	0.0037712895377128956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFD1	P0AFD1		nuoE		6590110.0	6982690.0	6902050.0	6701870.0	6565930.0	6812520.0	0	0.013005763446809936	-0.05972599917978825	False	0.0038017031630170318	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1056650.0	1300990.0	1430280.0	1071390.0	1050560.0	1404970.0	0	0.013363693312992515	-0.379928421707789	False	0.0038321167883211683	False	False	Human	True	False	False	False	umpire	manual	min	1.0
P07639	P07639		aroB		3472690.0	3345080.0	3374190.0	3412300.0	3457080.0	3324370.0	0	0.01407190826302941	0.04224275151074863	False	0.0038625304136253044	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00509	P00509		aspC		18967200.0	19069600.0	19132300.0	18885000.0	18912000.0	19035200.0	0	0.01417870531585215	-0.011969238915048482	False	0.0038929440389294406	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76002	P76002		pliG		1046270.0	1103940.0	1087650.0	1007770.0	1031690.0	1078340.0	0	0.014273470557564756	-0.08364791975484401	False	0.003923357664233577	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77433	P77433		ykgG		1290400.0	1427100.0	1417050.0	1339210.0	1320450.0	1374740.0	0	0.014335700989143368	-0.09498890488020181	False	0.003953771289537713	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADY3	P0ADY3		rplN		49749800.0	48671500.0	49215500.0	50033500.0	49839400.0	48747500.0	0	0.014421809867809417	0.02910449115918494	False	0.00398418491484185	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P36938	P36938		pgm		7398100.0	7762470.0	7798050.0	7276250.0	7538700.0	7911320.0	0	0.014651570311891971	-0.07952344362591299	False	0.0040145985401459855	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACK2	P0ACK2		agaR		1232920.0	1137530.0	1075160.0	1273900.0	1219540.0	1040730.0	0	0.014655266428579087	0.19580997936636804	False	0.004045012165450122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P05100	P05100		tag		2270830.0	1972100.0	2013950.0	2186470.0	2188790.0	1852530.0	0	0.014715299250761314	0.18688829568190457	False	0.004075425790754258	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9Z1	P0A9Z1		glnB		14195300.0	14835300.0	14763400.0	13931400.0	14216400.0	14487200.0	0	0.014972240000497346	-0.058190417167177426	False	0.004105839416058394	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7P5	P0A7P5		rpmH		28031200.0	31129900.0	30544400.0	27883600.0	27356200.0	29585400.0	0	0.015029581959333582	-0.1321637618237353	False	0.004136253041362531	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P60438	P60438		rplC		203163000.0	195441000.0	191640000.0	212866000.0	208614000.0	184294000.0	0	0.015329282397595045	0.1285939730947462	False	0.004166666666666667	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFL3	P0AFL3		ppiA		6803300.0	6416480.0	6332270.0	6569350.0	6697440.0	6244530.0	0	0.015463880851866696	0.07955801632731863	False	0.004197080291970803	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AES9	P0AES9		hdeA		6552570.0	7322600.0	7510560.0	6498040.0	5984860.0	7086120.0	0	0.015510405551157161	-0.20351021816666381	False	0.004227493917274939	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q59385	Q59385		copA		5483430.0	5399830.0	5256830.0	5623260.0	5590310.0	5326100.0	0	0.0157166803541901	0.06307234952925683	False	0.004257907542579075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A763	P0A763		ndk		18994900.0	18406900.0	18223900.0	18827100.0	19242800.0	18415000.0	0	0.015843498699445492	0.05196861395997093	False	0.004288321167883212	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6H1	P0A6H1		clpX		16346300.0	17359200.0	17194200.0	16564100.0	16204600.0	16862400.0	0	0.0159958524796053	-0.06604806652732086	False	0.0043187347931873486	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A796	P0A796		pfkA		15846100.0	16462500.0	16425300.0	15871600.0	15949000.0	16745100.0	0	0.016224523165964382	-0.058315002258388864	False	0.004349148418491484	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABI8	P0ABI8		cyoB		2363340.0	2490020.0	2473500.0	2377550.0	2377520.0	2536450.0	0	0.016570649201904493	-0.07532979447937858	False	0.004379562043795621	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABA6	P0ABA6		atpG		32491100.0	35223300.0	35034900.0	32005600.0	30772500.0	34643500.0	0	0.016572108347241574	-0.13895627853096224	False	0.0044099756690997565	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A817	P0A817		metK		19044400.0	20005600.0	20345900.0	18814600.0	18210700.0	20060600.0	0	0.016595339501907315	-0.1076161866174781	False	0.004440389294403893	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P65870	P65870		queD		3085370.0	3414360.0	3489540.0	3183380.0	3244200.0	3348830.0	0	0.01660712694149735	-0.10804340757724193	False	0.00447080291970803	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07017	P07017		tar		3408050.0	3511680.0	3482220.0	3393490.0	3330900.0	3524570.0	0	0.016645830413288595	-0.05394323536998732	False	0.004501216545012165	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P60906	P60906		hisS		10905600.0	11274500.0	11142800.0	10882000.0	10684100.0	11189200.0	0	0.016647270911357617	-0.04955738238406187	False	0.004531630170316302	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P22259	P22259		pckA		8788840.0	8647670.0	8627740.0	8824410.0	8750960.0	8533880.0	0	0.016662036663023086	0.030690313007317168	False	0.004562043795620438	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75809	P75809		ybjI		1115940.0	1252410.0	1247980.0	1113280.0	1173640.0	1269980.0	0	0.016671068820653404	-0.1479583099441621	False	0.004592457420924575	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P25714	P25714		yidC		8450920.0	7766190.0	7995570.0	8375860.0	8682210.0	8112020.0	0	0.016796565915893246	0.09557876786707073	False	0.004622871046228711	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37665	P37665		yiaD		5806560.0	5529740.0	5531310.0	5689870.0	5791120.0	5571970.0	0	0.017137833647609135	0.055683286458914974	False	0.004653284671532847	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABA0	P0ABA0		atpF		24806300.0	24218100.0	24277500.0	24846800.0	24842800.0	24460700.0	0	0.017223009769999575	0.030128462091341953	False	0.004683698296836983	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P02930	P02930		tolC		25562900.0	24894900.0	24771800.0	25641800.0	25481600.0	24427800.0	0	0.017276630563938782	0.049602407490794816	False	0.0047141119221411195	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A715	P0A715		kdsA		22804100.0	23518800.0	23213000.0	22784400.0	22695500.0	23542000.0	0	0.01733398019452389	-0.04143934096557505	False	0.004744525547445256	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07650	P07650		deoA		5959860.0	6227450.0	6115500.0	5953730.0	5865280.0	6088390.0	0	0.017398212107268857	-0.05199733055424159	False	0.004774939172749392	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABZ4	P0ABZ4		kdsC		5147340.0	5059760.0	4972370.0	5185450.0	5145180.0	4977380.0	0	0.01784443415896786	0.04433938889794076	False	0.004805352798053528	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P22333	P22333		add		13467100.0	13782200.0	13688200.0	13388100.0	13371600.0	13926800.0	0	0.018100432144201567	-0.04137621320556832	False	0.004835766423357664	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P45577	P45577		proQ		13352500.0	13604100.0	13590900.0	13064000.0	13046900.0	13781500.0	0	0.018268544046966043	-0.05428150415499154	False	0.004866180048661801	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37349	P37349		dhaM		78080200.0	74796100.0	75043500.0	78593800.0	78826200.0	76520400.0	0	0.018305491649115227	0.0571092425229387	False	0.004896593673965937	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A746	P0A746		msrB		2667360.0	2843530.0	2893830.0	2765630.0	2693520.0	2838440.0	0	0.018428200767480363	-0.07763535302145466	False	0.004927007299270073	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7K6	P0A7K6		rplS		71952300.0	69596800.0	70534700.0	72060500.0	71388200.0	70543000.0	0	0.01859227129753498	0.03200924641626835	False	0.0049574209245742094	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AES6	P0AES6		gyrB		9409590.0	9540190.0	9560070.0	9393160.0	9463990.0	9532140.0	0	0.01877435575114691	-0.018543096824746932	False	0.004987834549878346	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08178	P08178		purM		1833070.0	1754960.0	1740960.0	1813330.0	1784300.0	1708300.0	0	0.018889084948070043	0.06145621788002631	False	0.005018248175182482	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77717	P77717		ybaY		1428090.0	1490530.0	1600690.0	1324690.0	1393940.0	1564490.0	0	0.01897232750202804	-0.16703056178615508	False	0.005048661800486618	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A780	P0A780		nusB		13077400.0	13494800.0	13523600.0	12836600.0	13086300.0	13559300.0	0	0.019148932391059484	-0.05720187188099536	False	0.005079075425790754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEZ3	P0AEZ3		minD		16422900.0	15714600.0	15826400.0	16392500.0	16110000.0	15707100.0	0	0.019466035593493566	0.0503273309266893	False	0.0051094890510948905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00956	P00956		ileS		19918000.0	20786000.0	20676300.0	20153000.0	20393100.0	21059100.0	0	0.0195155414776934	-0.04827127425862351	False	0.005139902676399027	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADW3	P0ADW3		yhcB		30955800.0	31910400.0	32610200.0	30867700.0	31131700.0	32060400.0	0	0.019701961703552432	-0.05520382815793386	False	0.005170316301703163	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7J0	P0A7J0		ribB		12854300.0	13243700.0	13531600.0	12752300.0	12934400.0	13635000.0	0	0.019893238057916356	-0.06832905705820864	False	0.005200729927007299	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEG4	P0AEG4		dsbA		5187250.0	5402520.0	5508780.0	5038890.0	5180730.0	5320170.0	0	0.020162675926283832	-0.07521986391823018	False	0.005231143552311435	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A903	P0A903		bamC		19944900.0	20301300.0	20204700.0	20123500.0	19970000.0	20379600.0	0	0.020315088509381005	-0.020215527723355046	False	0.005261557177615572	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37052	P37052		ychJ		956081.0	912746.0	902831.0	960889.0	953004.0	880979.0	0	0.02040485223459288	0.0899196721905606	False	0.005291970802919709	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A717	P0A717		prs		30879600.0	32244000.0	32319700.0	30719600.0	31362500.0	32250800.0	0	0.020543640932311428	-0.05858668580084583	False	0.005322384428223844	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8P3	P0A8P3		yggX		22710200.0	23661200.0	23327600.0	22772600.0	22790000.0	23751200.0	0	0.020660985557268908	-0.05121529822442869	False	0.005352798053527981	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AG14	P0AG14		sohB		2220840.0	2333260.0	2316930.0	2220480.0	2150290.0	2287600.0	0	0.02097016857300713	-0.07384528596610586	False	0.005383211678832117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P68187	P68187		malK		1513930.0	1649670.0	1606700.0	1504310.0	1445780.0	1566050.0	0	0.02120770314163272	-0.11141381450312364	False	0.0054136253041362535	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08200	P08200		icd		25041900.0	25570900.0	25738800.0	24087900.0	24460600.0	26270400.0	0	0.02142064875702199	-0.07616905909576421	False	0.00544403892944039	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P12295	P12295		ung		1850070.0	1891240.0	1919010.0	1796070.0	1842690.0	1955100.0	0	0.021510204672185652	-0.07090953608367441	False	0.005474452554744526	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AAA1	P0AAA1		yagU		7051440.0	7509970.0	7406240.0	6954820.0	7238990.0	7557500.0	0	0.021856053621372832	-0.08109798641157313	False	0.005504866180048662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76268	P76268		kdgR		6056320.0	6249870.0	6231640.0	6154330.0	6031240.0	6303640.0	0	0.022053292621448197	-0.04233742444947273	False	0.005535279805352798	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P21829	P21829		ybhA		2900970.0	2688080.0	2767540.0	2822800.0	2923960.0	2755820.0	0	0.022595342712203204	0.07468623730551147	False	0.005565693430656935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7I4	P0A7I4		prfC		5033300.0	5291700.0	5204460.0	4919780.0	5019590.0	5430560.0	0	0.022630421640556606	-0.0891176713929738	False	0.005596107055961071	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P38521	P38521		yggL		2640260.0	2861300.0	2772340.0	2625000.0	2622630.0	2778280.0	0	0.02267080964573557	-0.09279569679551654	False	0.005626520681265207	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P15288	P15288		pepD		19549100.0	20348700.0	20049300.0	19524100.0	19035200.0	20148200.0	0	0.02271011715876249	-0.05928968538060632	False	0.0056569343065693434	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P13029	P13029		katG		41506700.0	42380800.0	41894100.0	41073000.0	40756200.0	42108200.0	0	0.023124710841363666	-0.035210765277853225	False	0.005687347931873479	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7F6	P0A7F6		speD		1939310.0	2007730.0	2037920.0	1942160.0	1942720.0	2058190.0	0	0.023367596388313636	-0.06765972458015534	False	0.005717761557177616	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P17117	P17117		nfsA		4404920.0	4748570.0	4901760.0	4640040.0	4363970.0	4952940.0	0	0.023542554300533255	-0.12309733880830408	False	0.005748175182481752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6R3	P0A6R3		fis		5498300.0	5804860.0	6043480.0	5289490.0	5652240.0	6064770.0	0	0.023550128761396238	-0.12380290213761584	False	0.005778588807785888	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6E6	P0A6E6		atpC		8363380.0	8918920.0	8843180.0	8338910.0	8282160.0	9213940.0	0	0.02372540802199483	-0.110648121240232	False	0.0058090024330900245	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8B5	P0A8B5		ybaB		2121060.0	2731670.0	2537060.0	1853480.0	1404480.0	2997940.0	0	0.02416285303025494	-0.6199629434169897	False	0.005839416058394161	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A8E7	P0A8E7		yajQ		16903000.0	16194700.0	16160600.0	16639100.0	16622700.0	16228800.0	0	0.024171040972106875	0.04619115469299914	False	0.005869829683698297	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P52643	P52643		ldhA		3650220.0	3724660.0	3784700.0	3681840.0	3670900.0	3783620.0	0	0.02425818561191394	-0.03753454814800197	False	0.005900243309002433	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0C037	P0C037		yaiE		10431600.0	11650300.0	11748200.0	10854300.0	10028800.0	11184800.0	0	0.02449696239990711	-0.14323548232363556	False	0.005930656934306569	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6M8	P0A6M8		fusA		111686000.0	109699000.0	108547000.0	110395000.0	110594000.0	108737000.0	0	0.024689781215523458	0.02489782276486548	False	0.005961070559610706	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6X7	P0A6X7		ihfA		48322900.0	50533400.0	49240800.0	46348900.0	46098400.0	50620900.0	0	0.02487925977238618	-0.09541560502087988	False	0.005991484184914843	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00959	P00959		metG		19089300.0	19483300.0	19961900.0	18829000.0	18826200.0	19491500.0	0	0.025348883210246566	-0.05468571798086651	False	0.006021897810218979	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09155	P09155		rnd		2352140.0	2284200.0	2276180.0	2410720.0	2377960.0	2286760.0	0	0.025358526021476327	0.060588241620929545	False	0.006052311435523115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
