Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P65367	P65367		yqcA		2490980.0	2464120.0	2479770.0	2468940.0	2335600.0	2953730.0	0	0.3195449689752733	0.11867196335796064	False	0.02304985337243402	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W9	P0A9W9		yrdA		5628320.0	5573500.0	5580520.0	5497000.0	5562870.0	6116430.0	0	0.3199532452031121	0.05760390761143313	False	0.0230791788856305	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06610	P06610		btuE		8964760.0	8846510.0	9050860.0	8973430.0	8908270.0	8237360.0	0	0.32027385136382386	-0.048143870256943284	False	0.023108504398826984	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76245	P76245		yeaP		753196.0	829992.0	955854.0	812113.0	787586.0	763955.0	0	0.3204608786635549	-0.12272977099261093	False	0.023137829912023462	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFG0	P0AFG0		nusG		16091300.0	16280300.0	16621000.0	16696800.0	16335400.0	12644500.0	0	0.3206853134334713	-0.14144562476948958	False	0.02316715542521994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFD4	P0AFD4		nuoH		2544090.0	2621100.0	2561810.0	2543180.0	2532030.0	2914020.0	0	0.3207888149494971	0.08120442861512385	False	0.023196480938416426	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R5	P0A7R5		rpsJ		181928000.0	181796000.0	187768000.0	184191000.0	178358000.0	171721000.0	0	0.3208440942328971	-0.03952450465684274	False	0.023225806451612905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGJ5	P0AGJ5		yfiF		12911600.0	12969900.0	13053000.0	13036800.0	12894400.0	12410200.0	0	0.3225785248909955	-0.02585781753400319	False	0.023255131964809387	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06961	P06961		cca		1148480.0	1047870.0	1045490.0	1071010.0	1100810.0	1263000.0	0	0.322781337710832	0.10464603405840928	False	0.023284457478005866	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32695	P32695		dusA		1547510.0	1591160.0	1545140.0	1519810.0	1583610.0	1751190.0	0	0.32280079777275666	0.07300928348182849	False	0.023313782991202348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6B7	P0A6B7		iscS		18314000.0	18379000.0	18332700.0	18545500.0	18444000.0	17402200.0	0	0.32318990687103644	-0.032357943481150654	False	0.02334310850439883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF28	P0AF28		narL		7439790.0	7388220.0	7629380.0	7462730.0	7427720.0	6480680.0	0	0.32342885366625784	-0.07975403379487274	False	0.023372434017595308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52614	P52614		fliK		1514800.0	1489270.0	1515160.0	1488520.0	1546630.0	1476810.0	0	0.3240096045991346	-0.022182744491498867	False	0.023401759530791794	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE6	P0AGE6		yieF		10906800.0	10812900.0	11361300.0	10906700.0	10910400.0	8819730.0	0	0.3244348364631584	-0.11957117988001098	False	0.023431085043988272	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37666	P37666		ghrB		11502500.0	11498500.0	11593100.0	11464200.0	11829100.0	10177600.0	0	0.32488731125591036	-0.07241171871744134	False	0.02346041055718475	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07000	P07000		pldB		525623.0	531771.0	619231.0	538325.0	538505.0	534168.0	0	0.32492599948119544	-0.09174469946285191	False	0.023489736070381233	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77536	P77536		ykgF		6160550.0	6660040.0	6184810.0	5944300.0	6099480.0	6099130.0	0	0.325667386701516	0.053687766090590804	False	0.023519061583577715	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37194	P37194		slp		49559300.0	48596200.0	48984600.0	49772700.0	49334000.0	46743700.0	0	0.32592623650836683	-0.03143725864458092	False	0.023548387096774197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA25	P0AA25		trxA		26668900.0	26729200.0	27320500.0	27057200.0	26250900.0	25449500.0	0	0.3263780455838389	-0.03222482973625578	False	0.023577712609970675	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31069	P31069		kch		688976.0	804257.0	741523.0	743390.0	863766.0	648545.0	0	0.3276863112967014	-0.13304060065740136	False	0.023607038123167154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y1	P0A8Y1		yjjG		1084060.0	947901.0	1084410.0	1072170.0	1183040.0	1103770.0	0	0.3285678431915152	-0.0908821518429389	False	0.02363636363636364	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68191	P68191		sra		2326700.0	2207330.0	2383870.0	2375970.0	2175380.0	1896520.0	0	0.329380071536378	-0.10899951321615133	False	0.023665689149560118	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9E5	P0A9E5		fnr		7953440.0	8263780.0	8236210.0	8171700.0	8138360.0	7636960.0	0	0.32981154255352335	-0.04126171849248293	False	0.0236950146627566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13979	P13979		traT		4296610.0	4425910.0	4484690.0	4376650.0	4357810.0	4305540.0	0	0.32989504404321185	-0.021007144479343955	False	0.023724340175953082	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Y8	P0A6Y8		dnaK		45296000.0	45115500.0	45867400.0	45617300.0	45469600.0	40363600.0	0	0.33010024243082303	-0.06660669032931779	False	0.02375366568914956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31057	P31057		panB		7470250.0	7200520.0	7471610.0	7268380.0	7463740.0	6900310.0	0	0.33082712975028294	-0.041703645206775664	False	0.023782991202346043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19926	P19926		agp		3285630.0	3190990.0	3226550.0	3153840.0	3258860.0	3354680.0	0	0.3312962853744708	0.02846129858439565	False	0.02381231671554252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69411	P69411		rcsF		6837680.0	6837090.0	6710300.0	6871480.0	7120450.0	6299630.0	0	0.33148056541355064	-0.05163401264121023	False	0.023841642228739007	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22106	P22106		asnB		1809330.0	1705100.0	1767670.0	1787610.0	1786830.0	1639110.0	0	0.3318227217667545	-0.05184591359883677	False	0.023870967741935485	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		12144800.0	12019800.0	12414400.0	12151100.0	12280100.0	9848940.0	0	0.33255437390886583	-0.11538318286299398	False	0.023900293255131964	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H5	P0A6H5		hslU		22473300.0	22311000.0	22429400.0	22675200.0	22363800.0	21334400.0	0	0.332755968130183	-0.029153589806044558	False	0.02392961876832845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7K6	P0A7K6		rplS		79420900.0	79139800.0	79733000.0	80090900.0	80159100.0	71258000.0	0	0.33281873559292574	-0.06243601864214056	False	0.023958944281524928	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25746	P25746		hflD		3506090.0	3631280.0	3497070.0	3628460.0	3476680.0	3755410.0	0	0.3332255990286995	0.03900717660736049	False	0.02398826979472141	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76569	P76569		yfgD		1734980.0	1651430.0	1706460.0	1656460.0	1589970.0	1705720.0	0	0.33343217388346025	0.039998670979625346	False	0.024017595307917892	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG20	P0AG20		relA		6521170.0	6533340.0	6553190.0	6562630.0	6532820.0	6273210.0	0	0.33385074983572405	-0.023757998724498307	False	0.02404692082111437	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00887	P00887		aroH		1584280.0	1476390.0	1410360.0	1551900.0	1465790.0	1539310.0	0	0.33405040848011774	0.05495607594697983	False	0.024076246334310852	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08312	P08312		pheS		13396500.0	13281900.0	13431200.0	13327300.0	13663500.0	11798900.0	0	0.3341302375614638	-0.07113313820475924	False	0.02410557184750733	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11557	P11557		damX		8457890.0	8536750.0	8546430.0	8627780.0	8456040.0	7983290.0	0	0.335047940868746	-0.03719362968639465	False	0.024134897360703816	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABB4	P0ABB4		atpD		49784800.0	49036000.0	49571900.0	49665500.0	50463600.0	43849800.0	0	0.3355079349042331	-0.06939578801148223	False	0.024164222873900295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A722	P0A722		lpxA		8501500.0	8270420.0	8532390.0	8430000.0	8380270.0	7834580.0	0	0.3356001231124764	-0.042528494535659364	False	0.024193548387096774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08192	P08192		folC		2604320.0	2654900.0	2590530.0	2607430.0	2651180.0	2706900.0	0	0.33589904329150566	0.02134262019711023	False	0.02422287390029326	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8C4	P0A8C4		ygfB		3120530.0	2985100.0	3007740.0	3163120.0	3328560.0	3041910.0	0	0.33637682997562923	-0.05445561128810213	False	0.024252199413489738	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABF1	P0ABF1		pcnB		2476380.0	2586100.0	2522860.0	2449950.0	2518530.0	2875940.0	0	0.3370058651792165	0.08362809213596795	False	0.02428152492668622	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE12	P0AE12		amn		1243780.0	1163540.0	1242420.0	1160860.0	1137550.0	1302030.0	0	0.33726564778492313	0.06707882175248497	False	0.024310850439882698	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C037	P0C037		yaiE		8205350.0	8457450.0	8313200.0	8719190.0	8306000.0	7046470.0	0	0.33792323601023366	-0.09587361518607809	False	0.02434017595307918	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00936	P00936		cyaA		809821.0	889464.0	779975.0	891175.0	809808.0	968713.0	0	0.33831595613619353	0.10486027290858997	False	0.024369501466275662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09169	P09169		ompT		6057400.0	5955160.0	6225550.0	5979400.0	6024790.0	5926450.0	0	0.3384532069062524	-0.02319371076320354	False	0.02439882697947214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADH5	P0ADH5		fimB		1145250.0	1179440.0	1131050.0	1064650.0	1050050.0	1062280.0	0	0.3389467562958748	0.06144332594392347	False	0.024428152492668626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33599	P33599		nuoC		13890700.0	13772800.0	13575900.0	13491700.0	13511800.0	13430400.0	0	0.33947037991408374	0.018176721581304314	False	0.024457478005865105	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75867	P75867		ycbZ		1809890.0	1822140.0	1847520.0	1825920.0	1811930.0	1662750.0	0	0.3399952399290777	-0.05101819582415189	False	0.024486803519061583	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG55	P0AG55		rplF		206913000.0	206979000.0	208717000.0	207865000.0	207943000.0	191658000.0	0	0.3403001270991004	-0.044513237142518806	False	0.024516129032258065	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6K6	P0A6K6		deoB		18627200.0	18519700.0	18828500.0	18577100.0	18526400.0	17713800.0	0	0.341561323563876	-0.027900888210830956	False	0.024545454545454547	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36928	P36928		yegD		1130580.0	1144740.0	1084880.0	1171010.0	1020500.0	1162380.0	0	0.34224492067592566	0.06933655353728085	False	0.02457478005865103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7T3	P0A7T3		rpsP		125369000.0	125978000.0	128973000.0	127154000.0	127031000.0	98995800.0	0	0.3436815910375312	-0.12917218093496655	False	0.024604105571847508	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P20083	P20083		parE		1844430.0	1791730.0	1738370.0	1734460.0	1695260.0	1694100.0	0	0.3449639724648445	0.04457471248966841	False	0.02463343108504399	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02359	P02359		rpsG		167547000.0	169025000.0	171830000.0	166958000.0	168693000.0	157436000.0	0	0.3454746162914328	-0.03881940395536996	False	0.024662756598240472	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69795	P69795		chbB		586067.0	508412.0	612421.0	582662.0	565032.0	573600.0	0	0.34550406183304333	-0.07748207654227768	False	0.02469208211143695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Z0	P0A7Z0		rpiA		19815300.0	19331300.0	19619300.0	19595600.0	19895400.0	18147700.0	0	0.3457041102959947	-0.04501792497917555	False	0.024721407624633436	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14407	P14407		fumB		15235800.0	15200900.0	15437500.0	15266700.0	15148700.0	14333900.0	0	0.34594572458735146	-0.03446132813483498	False	0.024750733137829915	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACG1	P0ACG1		stpA		24692700.0	25300400.0	25479600.0	24865800.0	25630000.0	25036700.0	0	0.34621603863992706	-0.0180686527715341	False	0.024780058651026393	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06974	P06974		fliM		1595050.0	1589260.0	1490650.0	1511140.0	1454220.0	1448100.0	0	0.34695352414301667	0.0560104770461397	False	0.024809384164222875	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M5	P0A9M5		gpt		84957400.0	81478600.0	87350100.0	84639600.0	81489000.0	67367300.0	0	0.3475827357979223	-0.11656922877605239	False	0.024838709677419357	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFZ3	P0AFZ3		sspB		8417700.0	8886160.0	8752450.0	8655580.0	8920310.0	8465910.0	0	0.3476233134391333	-0.030936901496879325	False	0.02486803519061584	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A877	P0A877		trpA		1729940.0	1739410.0	1716970.0	1779170.0	1739690.0	1593670.0	0	0.34839949025743194	-0.04842007256508451	False	0.024897360703812318	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6S0	P0A6S0		flgH		2303170.0	2358670.0	2316720.0	2389180.0	2356120.0	2313970.0	0	0.3490207527475972	-0.01772016089560586	False	0.024926686217008796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6E4	P0A6E4		argG		611314.0	544581.0	626969.0	577108.0	572511.0	458902.0	0	0.34907613194516707	-0.13775634000121417	False	0.024956011730205282	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB55	P0AB55		yciI		4183500.0	4097040.0	4158910.0	3974050.0	4024720.0	4084760.0	0	0.35066275641506167	0.024429290520370517	False	0.02498533724340176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		27048000.0	26790500.0	26865100.0	27413800.0	27047100.0	24189200.0	0	0.35136558105614424	-0.059730282305389265	False	0.025014662756598242	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75949	P75949		nagZ		1594580.0	1659240.0	1674960.0	1603470.0	1646690.0	1543170.0	0	0.3513854732774121	-0.038029444059246825	False	0.025043988269794724	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09424	P09424		mtlD		2325310.0	2456060.0	2460290.0	2388800.0	2412290.0	2061130.0	0	0.35202048780441725	-0.08572022385955619	False	0.025073313782991203	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6L2	P0A6L2		dapA		41637000.0	41424400.0	41855600.0	41922900.0	41957800.0	35897000.0	0	0.35222876068543013	-0.07994406688001233	False	0.025102639296187685	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45523	P45523		fkpA		37069200.0	36775400.0	37800400.0	37057400.0	36635500.0	33378600.0	0	0.35277394151495356	-0.05633991938753685	False	0.025131964809384164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Z3	P0A6Z3		htpG		27297200.0	26792200.0	27279400.0	27108600.0	27083700.0	25791300.0	0	0.3532096216032989	-0.028452036711212485	False	0.02516129032258065	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64534	P64534		rcnB		2927690.0	2944400.0	2983540.0	2780400.0	2841620.0	2949810.0	0	0.35324040373859694	0.03582032940185779	False	0.025190615835777128	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6G7	P0A6G7		clpP		23703800.0	23633000.0	24118300.0	23425300.0	23849500.0	21748200.0	0	0.3534434334334452	-0.04741214627040653	False	0.025219941348973606	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGG2	P0AGG2		tesB		1057880.0	1099070.0	1035640.0	1019210.0	1130380.0	1205840.0	0	0.35378734705745557	0.07826113726775394	False	0.02524926686217009	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30958	P30958		mfd		6567660.0	6561810.0	6364730.0	6380350.0	6281030.0	6260870.0	0	0.35417622443763724	0.027357476326517558	False	0.02527859237536657	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA39	P0AA39		rluC		1032020.0	1070280.0	981458.0	1042780.0	1085660.0	1167580.0	0	0.3542181154276381	0.0723704289209241	False	0.025307917888563052	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76536	P76536		yfeX		8867930.0	8796440.0	9018300.0	8983770.0	8830400.0	8941810.0	0	0.3554875011831565	-0.012218475286644635	False	0.02533724340175953	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6N4	P0A6N4		efp		74570300.0	78691600.0	75235400.0	75810600.0	76458400.0	84054400.0	0	0.35554446795916517	0.06091674730315076	False	0.025366568914956013	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16431	P16431		hycE		3062440.0	3201970.0	3059980.0	3058320.0	3032480.0	3055760.0	0	0.3576155491564452	0.026461547897855677	False	0.025395894428152495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25536	P25536		yhdE		2588960.0	2572080.0	2597370.0	2599660.0	2563770.0	2487230.0	0	0.3582232358363404	-0.02107192181017828	False	0.025425219941348973	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W6	P0A9W6		yrbA		7140240.0	6204830.0	7615400.0	7154420.0	7069170.0	7269990.0	0	0.35825664207462116	-0.08320747648836321	False	0.02545454545454546	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Z3	P0A8Z3		ybgC		230757.0	61294.5	125939.0	147984.0	50726.7	249399.0	1	0.35992023724392125	0.7379455748850674	False	0.025483870967741937	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Y6	P0A9Y6		cspC		180910000.0	178582000.0	167988000.0	168946000.0	169555000.0	164772000.0	0	0.360365056953011	0.04976254600268653	False	0.025513196480938416	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A910	P0A910		ompA		579984000.0	585549000.0	596684000.0	593766000.0	580644000.0	453598000.0	0	0.36057282419621484	-0.12942106914499857	False	0.0255425219941349	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68919	P68919		rplY		83175300.0	82631200.0	83925200.0	82073900.0	81911200.0	86051000.0	0	0.36069810365401234	0.022789480549455413	False	0.02557184750733138	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A817	P0A817		metK		25319200.0	25365300.0	24482900.0	24603700.0	23747900.0	23906600.0	0	0.3608022226133235	0.03438151920110115	False	0.025601173020527862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEU0	P0AEU0		hisJ		3833040.0	3776580.0	3875040.0	3826790.0	3782530.0	3414040.0	0	0.362506625825636	-0.059067163341576995	False	0.02563049853372434	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7V3	P0A7V3		rpsC		97576500.0	97871400.0	99674900.0	99362300.0	97165000.0	79543400.0	0	0.3635074110180974	-0.10719637978979593	False	0.025659824046920823	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76291	P76291		cmoB		1999450.0	2113730.0	2031930.0	2004380.0	2071120.0	2294390.0	0	0.36414182363918235	0.06921191122678227	False	0.025689149560117305	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45531	P45531		tusC		427274.0	422541.0	445527.0	396839.0	393421.0	445482.0	0	0.36472448091516735	0.06785283085151798	False	0.025718475073313783	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7B1	P0A7B1		ppk		1589840.0	1622230.0	1667870.0	1539870.0	1533520.0	1696650.0	0	0.36491161370476766	0.05007636640845136	False	0.02574780058651027	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M8	P0A9M8		pta		39456100.0	38713700.0	38697000.0	39629300.0	39625700.0	35182200.0	0	0.36497446262551897	-0.057390034758991855	False	0.025777126099706747	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL6	P0AFL6		ppx		1612740.0	1567240.0	1584570.0	1594270.0	1474680.0	1608470.0	0	0.36499122232155323	0.04123632984268251	False	0.025806451612903226	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8R0	P0A8R0		rraA		19606900.0	20179700.0	20194000.0	19580500.0	19551600.0	20879800.0	0	0.3650803880603855	0.03223075753782572	False	0.025835777126099708	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33602	P33602		nuoG		16549200.0	16509500.0	16651800.0	16570100.0	16541700.0	15444500.0	0	0.36530858090719204	-0.03701092445013822	False	0.02586510263929619	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8G9	P0A8G9		xseB		9187190.0	9233820.0	9432680.0	9529780.0	8893180.0	8355250.0	0	0.36541411263483653	-0.057014998247796274	False	0.025894428152492672	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37773	P37773		mpl		7870380.0	7978550.0	8011560.0	7950350.0	7921250.0	7289860.0	0	0.36554046801718676	-0.04568031000327473	False	0.02592375366568915	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC38	P0AC38		aspA		133743000.0	132298000.0	134275000.0	134350000.0	132073000.0	123454000.0	0	0.36555815946698383	-0.04091050054263465	False	0.02595307917888563	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37128	P37128		nudK		2576430.0	2537380.0	2313870.0	2399950.0	2646500.0	2593480.0	0	0.36556239570157223	0.06645518506544819	False	0.025982404692082114	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9J8	P0A9J8		pheA		1958480.0	1896660.0	1910060.0	1928580.0	1981470.0	1764910.0	0	0.3664044496245714	-0.05046345455368739	False	0.026011730205278593	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A921	P0A921		pldA		2037890.0	1981290.0	1885470.0	1993940.0	2059200.0	2556370.0	0	0.36641181944551926	0.1469862799073309	False	0.026041055718475075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25535	P25535		visC		2669630.0	2710870.0	2716660.0	2711150.0	2548640.0	3279420.0	0	0.36724781403534934	0.11860689423012327	False	0.026070381231671557	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31475	P31475		yieP		1294040.0	1281240.0	1163160.0	1203350.0	1286920.0	1214500.0	0	0.36748636358745135	0.052862535675022984	False	0.026099706744868036	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75874	P75874		yccU		3044220.0	3132000.0	3096340.0	3194460.0	3036350.0	2797140.0	0	0.36825980046433193	-0.05578802766470733	False	0.026129032258064518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D1	P0A7D1		pth		5718670.0	5702880.0	5863880.0	5771390.0	5591740.0	5143860.0	0	0.369295255271807	-0.056498411333086314	False	0.026158357771260996	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37685	P37685		aldB		1279290.0	1262980.0	1309530.0	1258970.0	1105280.0	1345700.0	0	0.3701498919534967	0.0817518520565065	False	0.02618768328445748	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39160	P39160		uxuB		1361200.0	1391800.0	1407700.0	1337420.0	1466840.0	1326440.0	0	0.37019901900822805	-0.04612061385123669	False	0.02621700879765396	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ0	P0ABQ0		coaBC		752426.0	780292.0	750176.0	765834.0	804528.0	701609.0	0	0.37095623961504237	-0.054618978848777214	False	0.02624633431085044	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37440	P37440		ucpA		8594000.0	8481710.0	8416390.0	8331350.0	8273140.0	8273350.0	0	0.3712666774296514	0.018799718969560154	False	0.026275659824046924	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A843	P0A843		tatE		8270190.0	10021700.0	8737950.0	8835010.0	8790120.0	10145200.0	0	0.37178481730798774	0.10925490954525428	False	0.026304985337243403	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACG8	P0ACG8		hslR		1806690.0	1966250.0	1898150.0	1889940.0	1725590.0	1978160.0	0	0.3722370424908645	0.06082238407743895	False	0.026334310850439885	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37689	P37689		gpmI		24170500.0	23334400.0	23700500.0	24051500.0	23960600.0	21315200.0	0	0.37311761339161414	-0.05939663624764918	False	0.026363636363636367	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A729	P0A729		yceF		14677700.0	13756000.0	14348500.0	14280000.0	15323200.0	14219300.0	0	0.37314750238702604	-0.04327175108313132	False	0.026392961876832845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
