protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8C4	12244673.610034415	10703146.856179023	10290202.41410052	10752296.316102766	10840622.865774471	10660570.897748107	P0A8C4	P0A8C4		ygfB	0	0.6369738181858835	0.043379288002365075	False	0.03780773739742087	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9K9	165090529.33087617	184910956.9127042	188524191.2436491	185982520.94060463	182663831.73387504	181943195.47838616	P0A9K9	P0A9K9		slyD	0	0.6382129623364686	-0.03196208782770411	False	0.03783704572098476	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7J7	391751360.4842324	368703215.80260575	377085072.8847629	379583506.61476856	365042371.64177865	380121408.909889	P0A7J7	P0A7J7		rplK	0	0.6388478224039636	0.016315944397724998	False	0.037866354044548654	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06959	287917744.71488345	301897094.4322885	300962792.38445765	296105475.8984534	305038811.8648861	297779853.80111164	P06959	P06959		aceF	0	0.639514186480302	-0.013134043866618908	False	0.037895662368112544	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACE3	6411041.228064735	8771509.566466672	8241609.225165446	7996724.71131324	8051231.997713769	8564695.167724919	P0ACE3	P0ACE3		hha	0	0.6395290669468937	-0.0714027941726002	False	0.03792497069167644	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7B1	5520022.224790463	5260571.505440981	5358960.077315418	5049584.751977023	5112687.375647831	5652117.89658152	P0A7B1	P0A7B1		ppk	0	0.6395452722094532	0.029362783734266255	False	0.03795427901524033	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10100	8843380.16096058	7048652.501270014	7304592.449324778	7514720.630669286	7437944.361054771	7323642.395454581	P10100	P10100		rlpA	0	0.639665351614782	0.05840481680493556	False	0.03798358733880422	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q1	91472859.92858525	102356293.315009	102589525.89696428	103562580.4828749	99122186.89849947	99918355.67967536	P0A9Q1	P0A9Q1		arcA	0	0.6407752094968329	-0.02979051370104732	False	0.03801289566236812	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64540	12184490.625569647	14171395.075386709	12371857.32249516	12691708.585026044	12668283.737144	12329111.435677486	P64540	P64540		yfcL	0	0.6416813105937768	0.03921993808867002	False	0.038042203985932006	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF18	13191735.992734674	13119439.597450584	13435067.057219738	13365665.494946364	13324510.696757847	12676295.030633096	P0AF18	P0AF18		nagA	0	0.6417129510845248	0.013851087477017087	False	0.038071512309495896	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG14	3366593.4602654865	3219167.586007305	2858679.5275319545	3280621.7554386538	3239708.3202334004	3171446.343524433	P0AG14	P0AG14		sohB	0	0.6424529744410405	-0.037295780028594995	False	0.038100820633059786	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24202	6777905.567664932	5912105.118177584	5754675.663322472	5769146.022933872	6300892.065083899	5821936.200383309	P24202	P24202		mrr	0	0.6438376096627361	0.04389266605798638	False	0.03813012895662368	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A809	814115.8724479481	105533.85527948814	780236.0929178032	643704.1282934444	655083.1250000005	776704.290285434	P0A809	P0A809		ruvA	1	0.6439851787201099	-0.28801520834186745	False	0.03815943728018758	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABD3	31121823.578581978	29085564.33910338	29550870.03286842	30826805.89096489	28812520.614554185	28741300.320350926	P0ABD3	P0ABD3		bfr	0	0.644227130215197	0.022314512830976137	False	0.03818874560375147	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFY8	55618753.875317685	52827938.074539706	50016485.32071751	51173665.68179027	51175541.41582496	53396458.17510938	P0AFY8	P0AFY8		seqA	0	0.6479292953027362	0.024955623837230902	False	0.03821805392731536	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8N0	348409.9061507993	481810.1257015008	510248.0824183832	452048.2703217356	385907.24999999977	420131.4245179908	P0A8N0	P0A8N0		matP	0	0.6480215075087774	0.09150527378583645	False	0.03824736225087925	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00579	57964624.39663074	56015789.88353416	57639485.96942727	56069724.54003379	57257387.54326506	57219518.83700886	P00579	P00579		rpoD	0	0.6484831453927533	0.009050595403176832	False	0.03827667057444314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFM9	678111.4847107326	809727.6231890518	939410.8109500052	914172.1550228284	812085.0625000002	826221.3371339892	P0AFM9	P0AFM9		pspB	0	0.6490965766539818	-0.07257617847349124	False	0.03830597889800704	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37194	127434530.70907776	121429331.14185224	117289872.54459812	119186209.82275718	121819523.6068218	120398959.06624638	P37194	P37194		slp	0	0.6491994418458673	0.018834271591142204	False	0.03833528722157093	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F1	26581570.355929267	29173394.691992395	28575669.7178427	27368461.098136578	28959018.271783743	29492770.6872118	P0A6F1	P0A6F1		carA	0	0.6498878534197137	-0.02526129091670844	False	0.03836459554513482	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46920	22995822.226451315	22569888.95374601	22666629.56607471	22021227.56580719	22789865.77574104	22946824.14394492	Q46920	Q46920		queF	0	0.6513862673923537	0.010066174905034427	False	0.03839390386869871	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31473	2772182.144742208	2689188.129271979	2782866.9367003543	2878409.5528046857	2633621.4110436216	2585870.933855	P31473	P31473		ravA	0	0.6517592749193906	0.02583785046820664	False	0.0384232121922626	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAZ7	14088405.733265083	12532015.094314791	13644316.579067465	13205102.813057557	13261717.643486068	13067565.709059492	P0AAZ7	P0AAZ7		ycaR	0	0.6523987775724195	0.026408899960977384	False	0.0384525205158265	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A832	12199349.544070806	13804983.854147336	13178127.612502782	12964998.516637336	12602296.876963245	12873836.957289333	P0A832	P0A832		smpB	0	0.6532957082681538	0.027557180819574464	False	0.03848182883939039	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A821	4930313.040024173	4677755.740931012	4993038.500633012	4726404.023660182	4959195.982960821	5138678.352727962	P0A821	P0A821		selA	0	0.6541153105732312	-0.021884095907710333	False	0.03851113716295428	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P41409	2896394.55303949	2137210.189390058	2439577.711450621	2472667.893894245	2259202.2637524228	2390197.607104007	P41409	P41409		rihA	0	0.6542542846080612	0.06942658272196547	False	0.03854044548651817	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7G2	35999453.07861699	46048643.48598422	44860197.24409503	41443673.31180312	44483711.83388041	46151995.27973178	P0A7G2	P0A7G2		rbfA	0	0.6554201346574229	-0.05761890142514617	False	0.03856975381008206	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAU7	1583844.3137824882	1854573.482648712	1860961.066176519	1756669.3837934204	1748396.3901102943	1960540.87135956	P0AAU7	P0AAU7		ybfE	0	0.6559730579737135	-0.04455836208526302	False	0.03859906213364596	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77454	2337290.750629886	2949311.307234568	3088429.689646183	3037594.516690123	2973022.1608818416	2735905.7996154544	P77454	P77454		glsA1	0	0.6568115405951762	-0.06261487164630113	False	0.03862837045720985	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8V2	545764447.916858	547033092.2102227	550110116.0574119	541898141.3338506	549071468.1161069	548142963.8003055	P0A8V2	P0A8V2		rpoB	0	0.6575975400012708	0.0033364509579342913	False	0.03865767878077374	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39301	306082.7204487718	325997.8814274586	408021.1556074231	372000.8274811578	377363.0000000002	340529.95105827675	P39301	P39301		ulaA	0	0.6576664908319739	-0.06746285611693775	False	0.038686987104337635	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACU7	499857.4158813784	936391.9005180708	918857.5037443264	918895.8167281516	899573.4375000001	762722.8792115346	P0ACU7	P0ACU7		yjdC	0	0.6585478906941513	-0.13224503640364527	False	0.038716295427901525	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P67244	517197.2757350961	610274.8125152085	665555.2851271023	619409.3051756349	559300.5624999999	542474.3013624714	P67244	P67244		yqhA	0	0.6589548603051354	0.05899603741714616	False	0.03874560375146542	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE22	5599648.102296539	4948600.959520765	5194328.426488123	5095421.825330158	5208866.919991104	5144891.934615016	P0AE22	P0AE22		aphA	0	0.6595950002525133	0.027141439249631815	False	0.03877491207502931	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6U5	25257492.326132614	24037344.37478058	23826349.493359376	25479443.047166903	24024652.916421726	24494987.6885439	P0A6U5	P0A6U5		rsmG	0	0.6608747215241346	-0.017217931197360332	False	0.0388042203985932	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF50	7480889.98892358	7768364.545919196	7788354.832877658	7995854.850817885	7407493.668883219	7940340.512733508	P0AF50	P0AF50		yjbR	0	0.6631851420326433	-0.01904155510904184	False	0.03883352872215709	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6A3	433762292.3552192	484344565.1390428	487144244.1128468	471196302.30318207	479620310.8387916	480880128.0693477	P0A6A3	P0A6A3		ackA	0	0.6637860849707203	-0.02689799066480091	False	0.03886283704572098	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69407	15681320.670965312	21867845.587068435	21580041.47064329	19904866.298270445	21371556.493452437	20935524.86250061	P69407	P69407		rcsB	0	0.6639542437341146	-0.073320726476891	False	0.03889214536928488	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q47679	4901248.5444968045	5176155.751656227	4582257.744621051	4698940.782933213	4781011.883352649	4912462.734959975	Q47679	Q47679		yafV	0	0.6648011360386177	0.02654311231431529	False	0.03892145369284877	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69428	23855388.803969808	27062406.131224666	27129516.82091561	25724745.522572305	27743263.99999997	26345667.41408038	P69428	P69428		tatA	0	0.6648039341982739	-0.032287047830266515	False	0.03895076201641266	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACG1	77546279.41408183	72710688.2777997	77701834.3884733	75538155.40503578	73001034.49153945	76662536.89079902	P0ACG1	P0ACG1		stpA	0	0.6676911022463042	0.017555226808880182	False	0.03898007033997655	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68191	4949916.429772385	6097953.42937495	5775923.18313643	5513447.868410279	6097001.732123182	5757407.116446146	P68191	P68191		sra	0	0.6677421050003923	-0.045916721036664804	False	0.03900937866354044	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00956	213081590.6646433	233838521.40827316	228023601.67057744	228182892.91445297	227373519.3728653	228593607.20406327	P00956	P00956		ileS	0	0.6690099693270503	-0.019545516950436534	False	0.039038686987104346	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGA2	14189820.45764392	13259928.940202378	12282231.85869731	12771466.060529027	13077082.388450146	13060439.94280025	P0AGA2	P0AGA2		secY	0	0.6698534159490257	0.030197264309341148	False	0.039067995310668235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Y6	262464327.83612853	287667232.47054017	288814940.4176307	275236308.6741741	275330360.0078191	275648989.6585803	P0A9Y6	P0A9Y6		cspC	0	0.6705267942446789	0.022060411287459548	False	0.039097303634232125	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27832	768592.9977943946	546616.2160024338	613974.4352262701	714699.832238725	549094.2499999999	547555.3350416824	P27832	P27832		wecD	0	0.6721539229164946	0.09092561220525998	False	0.039126611957796015	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69411	22656027.74796479	23419070.663219195	23298566.17875177	24165292.69777652	23275628.34317049	22635166.28250846	P69411	P69411		rcsF	0	0.6727174207845986	-0.014534129335141218	False	0.039155920281359904	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P78067	7959720.514618431	9179479.562681183	9119025.7526049	8213405.386126718	8528654.598687852	8895451.281791963	P78067	P78067		ynjE	0	0.6730840192440366	0.03451322130752554	False	0.0391852286049238	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07026	2151414.795360907	1738019.8365815012	1861626.180125364	1931823.929139783	1775130.2499999988	1858328.2105175543	P07026	P07026		sdiA	0	0.6731607907521266	0.04737319930836042	False	0.03921453692848769	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39315	5453020.4171742685	5800913.406233758	5757176.082456497	5568340.089169204	5749913.75435551	5888297.739252832	P39315	P39315		qorB	0	0.673695285859198	-0.01648071738889228	False	0.03924384525205159	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7V8	750839897.896426	755055014.3729559	758834609.7873658	733658354.7500597	755206047.674332	762861138.0426309	P0A7V8	P0A7V8		rpsD	0	0.6738020774534013	0.00830776851954364	False	0.03927315357561548	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD7	43937312.54484332	39086303.940722965	38854562.86252128	40133040.97899695	39669934.77960279	39646319.6307132	P0AGD7	P0AGD7		ffh	0	0.6740010924526532	0.02904151028587091	False	0.03930246189917937	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26602	948743.180893968	909137.6804935734	1035997.0876062966	965646.6362728842	991371.9374999988	863837.5885034029	P26602	P26602		ubiC	0	0.6757793153666276	0.03687097302114655	False	0.03933177022274326	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75960	14110223.664284384	14994290.327246116	15797424.69445352	14926750.00386801	15449945.928170895	15248786.81975605	P75960	P75960		cobB	0	0.6763506864503694	-0.02306208764694574	False	0.03936107854630715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9R4	13348517.785168769	13503505.547585156	14397886.153315976	14080209.215501036	14031461.657041306	13634103.146071143	P0A9R4	P0A9R4		fdx	0	0.6772298398861618	-0.017239205318220506	False	0.03939038686987104	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ2	3365291.034922696	3346708.996449535	3258271.419043501	3266439.7982583507	3349367.597133906	3299421.107463863	P0AGJ2	P0AGJ2		trmH	0	0.6788268799015635	0.00798676326728525	False	0.03941969519343493	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75915	36524506.808690034	32284545.8502966	33946438.560344696	32684346.126260404	33543212.765657347	34654105.87722762	P75915	P75915		ycdY	0	0.6788940742344081	0.026551504497445453	False	0.03944900351699883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24171	9427548.204492254	10312205.65423803	10192725.401137196	9732453.22173736	10131346.559572505	9640138.007485673	P24171	P24171		dcp	0	0.6806098210871306	0.020804261075872122	False	0.039478311840562726	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C960	68321.02824665587	116522.83852825363	106230.4022656527	102202.78438787351	112300.53120000008	40573.13592153706	P0C960	P0C960		emtA	2	0.6808328349138016	0.19045759445655205	False	0.039507620164126615	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFR4	21819296.074527647	22574913.47787037	21585509.936565377	20980654.50914368	22300801.776021156	22030544.323636457	P0AFR4	P0AFR4		yciO	0	0.6818109033822157	0.01467454340472793	False	0.039536928487690505	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFM2	4726978.587811637	5435192.709720346	5304831.696997641	5444107.976554989	5330275.492937305	5029380.785103352	P0AFM2	P0AFM2		proX	0	0.6827348885623592	-0.031074554668236876	False	0.039566236811254395	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30126	1136086.2068447531	1006645.6651468572	1011570.7274333296	1064050.4493125984	1017211.6250000008	1010788.371892318	P30126	P30126		leuD	0	0.6838809942670319	0.028757211039770792	False	0.039595545134818284	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09030	18909693.706592795	20312251.964873765	20316829.64424164	20131643.16037412	19690710.26069615	20411043.155783705	P09030	P09030		xthA	0	0.6847468808053896	-0.016734068831982397	False	0.03962485345838219	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEM9	53960672.41131052	53409355.95147926	53397302.79828061	51565898.14745121	54039553.00755708	53997909.76185197	P0AEM9	P0AEM9		fliY	0	0.6852568827961687	0.010483240380209187	False	0.03965416178194608	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52060	683076.451744319	588650.5110693794	557471.0555255391	588681.6232249228	644363.9999999999	653407.732078117	P52060	P52060		yggU	0	0.6855948137197478	-0.04446516700386302	False	0.03968347010550997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC13	31399610.070646085	31649414.02353975	32163641.189204253	31736430.40210524	31557897.28802968	31599416.087796576	P0AC13	P0AC13		folP	0	0.6867663461277126	0.004840519667486573	False	0.03971277842907386	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF08	13878036.79763146	15566194.645223288	16039921.784569258	14418159.71881869	14914818.96025534	15211356.113693569	P0AF08	P0AF08		mrp	0	0.6887398707593095	0.030122035373685678	False	0.03974208675263775	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9G2	1340612.9534607104	1099230.4073506214	1104542.5404219297	1145065.3645674242	1085569.249999999	1198528.1671358433	P0A9G2	P0A9G2		nhaR	0	0.689109960811005	0.04767929804062723	False	0.03977139507620164	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P52697	89835790.32181822	104628967.04094449	106243837.64659502	98811346.65422273	105294915.98621751	104113870.19380918	P52697	P52697		pgl	0	0.6891486902748569	-0.03559499691923021	False	0.03980070339976554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39347	2809297.128245632	1724300.7326557678	1846592.9288743327	2122400.5320908227	1883055.3056413964	1894590.4006290603	P39347	P39347		intB	0	0.6900828147105393	0.1128733053614698	False	0.03983001172332943	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB2	40758117.24527428	37002141.94205331	37298904.80649173	39935983.77791853	36924107.3295164	36032150.86866412	P0ACB2	P0ACB2		hemB	0	0.6907047974713197	0.027429546290610556	False	0.03985932004689332	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6E1	68321.02824665587	105533.85527948814	109470.29721737313	102202.78438787351	112300.53120000008	88302.6341973414	P0A6E1	P0A6E1		aroL	1	0.6909102073158927	-0.09593472483763822	False	0.03988862837045721	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA16	40066703.26471379	39642371.67978562	39491788.08127359	39470660.1858002	39689607.54808677	39785556.47638018	P0AA16	P0AA16		ompR	0	0.6926770555747814	0.0030900566310537326	False	0.039917936694021106	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC51	2357881.938538281	2700690.840670465	2583773.792299717	2471617.611381285	2504515.7845963947	2527570.9995464333	P0AC51	P0AC51		zur	0	0.6927175056816527	0.026412688954579114	False	0.039947245017584995	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75691	3665293.573183264	3768424.88813841	3660088.113431373	3894810.657262678	3510440.692921698	3510373.5725349407	P75691	P75691		yahK	0	0.6935397825166556	0.02335974938600714	False	0.039976553341148885	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEA8	2937536.2934795828	2915981.788773505	2769051.2795437267	2394986.446480675	3129719.743578435	2804065.6890490176	P0AEA8	P0AEA8		cysG	0	0.6942616146483946	0.05001405072250322	False	0.04000586166471278	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACY3	4987764.961922175	4509738.266657255	4583653.639760514	4616009.980378606	4602123.363108169	4661789.958055847	P0ACY3	P0ACY3		yeaG	0	0.6967596297216265	0.0207662708079738	False	0.04003516998827667	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACB0	7834483.595378665	7723744.867214687	7517086.646822161	7594193.473145609	7588589.5819884995	7754956.29193391	P0ACB0	P0ACB0		dnaB	0	0.6973685559330562	0.008627136967168152	False	0.04006447831184057	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13029	282641913.6374188	291530790.96867305	288126704.58558524	284799951.87460715	284091028.8941602	289502594.73685473	P13029	P13029		katG	0	0.6989776873251756	0.006549612996158044	False	0.04009378663540446	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFH0	317794.16810727475	353427.9527785482	429919.8924360494	282326.4600175192	403611.5624999997	355027.4141104081	P0AFH0	P0AFH0		ogt	0	0.6995050469012333	0.08107837666192749	False	0.04012309495896835	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38521	1507906.3293175977	4609596.63986169	4424114.191721404	3672746.495158332	4033682.416849604	4183792.741806096	P38521	P38521		yggL	0	0.6996819019912006	-0.17367940571983445	False	0.04015240328253224	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22634	3305913.5863658763	2867824.67918995	3332629.888572962	3352917.2787017813	3161456.97948255	3200562.0531199784	P22634	P22634		murI	0	0.7003067667672529	-0.03131026376715098	False	0.04018171160609613	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33924	68321.02824665587	1929221.788647737	1859262.912854596	1436223.5230160605	1587247.999999999	1640891.5447194462	P33924	P33924		yejO	1	0.7022826863464366	-0.274273612201516	False	0.04021101992966003	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68398	565823.9561209164	493576.19697345817	653058.9385578302	486394.59611321054	687754.9375000002	631827.1335480454	P68398	P68398		tadA	0	0.7028471362289943	-0.07670972918476691	False	0.04024032825322392	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45795	2374020.013482002	1494563.100831673	1504410.1999008362	1859346.951802912	1593286.0000000005	1524180.057692662	P45795	P45795		yrdB	0	0.7032956346880022	0.11050386024869602	False	0.04026963657678781	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03018	14340320.613625346	14574980.082043124	14588121.314877246	14798901.198164644	14542646.768298725	14351217.857164746	P03018	P03018		uvrD	0	0.7043698302823405	-0.006265544774224819	False	0.0402989449003517	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P63389	6575977.487803722	6193555.596793583	5945362.519487282	6265577.463263145	5875241.009678131	6293762.517160215	P63389	P63389		yheS	0	0.7044084752606246	0.021772375599304884	False	0.04032825322391559	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21829	7772928.875135546	7333939.68651744	7422696.869752112	7667119.589015073	7355355.378489021	7289893.1073651025	P21829	P21829		ybhA	0	0.7046175256159358	0.013975846943470387	False	0.04035756154747949	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9U3	41887733.2403397	39562453.518452525	39731253.25326183	38655296.65231484	40701569.47342725	40600584.63966319	P0A9U3	P0A9U3		ybiT	0	0.704954752849528	0.014645985772784666	False	0.04038686987104338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24228	3541335.912723185	3680190.416936033	4226005.41301714	3315850.2548466367	3638964.953256401	4112886.553707753	P24228	P24228		dacB	0	0.705709230375066	0.04868089174858998	False	0.04041617819460727	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10443	322758.4726464853	530812.3139601175	541865.1041858181	466771.8467523741	499900.4375	522857.52004018513	P10443	P10443		dnaE	0	0.7061548722392065	-0.09414114550699075	False	0.04044548651817116	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33195	28795582.70766198	30291504.684007943	29722229.16669943	29060446.541597787	29461876.32232885	29694577.88120393	P33195	P33195		gcvP	0	0.707637262487109	0.009655954461871319	False	0.04047479484173505	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN4	2264897.8616612195	3012073.7326340755	3237071.229998547	2887968.856996414	3087589.2158416635	2922878.0848400616	P0AEN4	P0AEN4		ftsL	0	0.7080848184658021	-0.0637074674121547	False	0.04050410316529895	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39177	53414355.5148992	65944824.6418518	68197688.34788468	64564038.14234755	66038138.81037071	62959624.657280095	P39177	P39177		uspG	0	0.7081513180931316	-0.045466175740765065	False	0.04053341148886284	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36672	2837536.422711624	2838681.294437922	2597178.8755049133	2779592.3170280564	2699310.0939153275	2687112.384320324	P36672	P36672		treB	0	0.7082688116844937	0.01884755923113254	False	0.040562719812426734	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q2M7R5	2778581.2823504177	2359699.2944989763	2399408.796410677	2463136.917123456	2450249.9999999995	2451538.345642785	Q2M7R5	Q2M7R5		yibT	0	0.7083054592139342	0.03345145777672425	False	0.040592028135990624	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06987	3936121.656371028	3267181.926005768	3338440.403755558	3476547.7619099463	3363443.432835827	3426484.122122101	P06987	P06987		hisB	0	0.7089379827400114	0.03817259966903135	False	0.04062133645955451	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8P3	50725514.15560878	49425523.32586777	48877952.73111442	50942728.43215011	47925638.80486355	48885553.8529043	P0A8P3	P0A8P3		yggX	0	0.7090143150498371	0.012396584495417603	False	0.04065064478311841	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEC3	1159559.5248045465	779191.2811778762	988456.5399598836	1026290.5125110908	875897.4375000007	875206.7750911702	P0AEC3	P0AEC3		arcB	0	0.7091921229338121	0.07579271283071147	False	0.0406799531066823	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P61887	2904865.1331600724	2736367.409229879	2671404.997835829	3135550.53500578	2625466.5049009486	2759301.010503006	P61887	P61887		rmlA2	0	0.7094934521730829	-0.035600978636577976	False	0.04070926143024619	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
