Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AG93	P0AG93		secF		1350510.0	1377960.0	1310800.0	1372750.0	1227060.0	1290540.0	0	0.3344635337212181	0.0556360964304444	False	0.02831021437578815	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31663	P31663		panC		3157700.0	3307640.0	2992570.0	3080270.0	3232090.0	3365580.0	0	0.33449614058167015	0.055967679372957366	False	0.028341740226986132	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37651	P37651		bcsZ		2094060.0	1981010.0	2180120.0	2107220.0	2050790.0	2062910.0	0	0.3359241021166622	-0.040204824901489376	False	0.02837326607818411	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P36979	P36979		rlmN		3261370.0	3358570.0	3283240.0	3256060.0	3286450.0	3604430.0	0	0.33721100845177593	0.055843612446456255	False	0.028404791929382098	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A705	P0A705		infB		23160000.0	22828700.0	22894600.0	22827700.0	22870200.0	22920400.0	0	0.33824899650611034	-0.007302590605286135	False	0.028436317780580075	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7T3	P0A7T3		rpsP		144697000.0	146235000.0	142948000.0	146167000.0	139811000.0	141761000.0	0	0.33840337099805184	0.022460858183824695	False	0.02846784363177806	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB52	P0AB52		ychN		2405430.0	2388090.0	2197660.0	2477010.0	2201520.0	2249590.0	0	0.3393049155634284	0.06428841991927518	False	0.02849936948297604	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P05194	P05194		aroD		1196470.0	1055150.0	1131900.0	1119100.0	1109660.0	1143490.0	0	0.33986325236702614	-0.051381302103114077	False	0.028530895334174022	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC86	P0AC86		glgP		1644120.0	1736030.0	1696400.0	1707780.0	1744660.0	1749900.0	0	0.34295150065610513	0.03046661880152934	False	0.028562421185372007	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AA10	P0AA10		rplM		71594000.0	70843800.0	72662500.0	70714900.0	73967400.0	73222100.0	0	0.34368520856631146	-0.022944083480362597	False	0.028593947036569988	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6R3	P0A6R3		fis		4964660.0	4866360.0	4793280.0	5372980.0	4876940.0	4966990.0	0	0.34427305512153905	0.05526108886576157	False	0.028625472887767973	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADH5	P0ADH5		fimB		1181030.0	1085610.0	1213470.0	1125120.0	1086630.0	1129870.0	0	0.3452322417769041	-0.059448445156081164	False	0.028656998738965954	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P32162	P32162		yiiS		2201670.0	2262280.0	2193460.0	2294860.0	2222390.0	2182690.0	0	0.3454224817165942	0.02642155254164344	False	0.028688524590163935	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27248	P27248		gcvT		8266960.0	7964140.0	8210120.0	8222650.0	8205480.0	8195520.0	0	0.34643340273134854	-0.01765721964437673	False	0.02872005044136192	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P04825	P04825		pepN		15003900.0	15048800.0	15250500.0	15382700.0	15176100.0	15554300.0	0	0.34677621185521673	0.017527255202624863	False	0.0287515762925599	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P78067	P78067		ynjE		2632260.0	2728560.0	2724740.0	2761650.0	2395810.0	2624880.0	0	0.34687728946162816	0.06588778612247193	False	0.028783102143757885	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37052	P37052		ychJ		904735.0	807906.0	907765.0	916941.0	874580.0	845030.0	0	0.3475548426690533	-0.06433996354931995	False	0.028814627994955867	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27828	P27828		wecB		2559300.0	2481750.0	2561930.0	2719080.0	2339630.0	2579960.0	0	0.3501127708200884	0.06057470556995328	False	0.028846153846153848	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6G3	P0A6G3		pncC		3144890.0	3175930.0	3243920.0	3203300.0	3421710.0	3137920.0	0	0.3504061062204281	-0.0437999979285599	False	0.028877679697351832	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8Z0	P0A8Z0		yciA		1920480.0	1839990.0	1851930.0	1897850.0	1873900.0	1755140.0	0	0.3510156803518938	-0.03971930041435281	False	0.02890920554854981	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAR3	P0AAR3		ybaK		2172930.0	2160320.0	2167230.0	2050570.0	2061800.0	2003430.0	0	0.35127397077566563	-0.04291712936226787	False	0.028940731399747798	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P22259	P22259		pckA		8798570.0	8762600.0	8736470.0	8703260.0	8856980.0	8788550.0	0	0.3513849810387529	-0.007542001108556176	False	0.028972257250945776	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39325	P39325		ytfQ		1563700.0	1467580.0	1573520.0	1543430.0	1734120.0	1630380.0	0	0.3517373029633331	-0.06976175372994255	False	0.029003783102143757	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69411	P69411		rcsF		6316800.0	6399920.0	6163360.0	6270290.0	6381950.0	6464540.0	0	0.35294204238376903	0.020703980618981863	False	0.02903530895334174	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30843	P30843		basR		1921850.0	1834260.0	1890760.0	1786260.0	2038930.0	1989130.0	0	0.35358589388967737	-0.060905600788442545	False	0.029066834804539723	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33219	P33219		yebF		552403.0	539001.0	516956.0	530099.0	549746.0	490871.0	0	0.3541457775350645	-0.05367733886771992	False	0.029098360655737707	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P28304	P28304		qorA		3614940.0	3496500.0	3529120.0	3644420.0	3762750.0	3498750.0	0	0.35435647135072673	-0.03577580215274656	False	0.02912988650693569	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P35340	P35340		ahpF		12803900.0	12811900.0	12859800.0	13213800.0	12671400.0	12801600.0	0	0.354358305007976	0.018405444368135165	False	0.02916141235813367	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC41	P0AC41		sdhA		5027600.0	5141630.0	4991770.0	4996420.0	4661250.0	4968290.0	0	0.3545117304712077	0.04124126509580517	False	0.029192938209331654	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6D7	P0A6D7		aroK		10764900.0	10858300.0	10940500.0	10934800.0	10412800.0	10881000.0	0	0.35451292663176837	0.02475645571477637	False	0.029224464060529635	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEC0	P0AEC0		yoaE		434765.0	425410.0	464616.0	363488.0	390857.0	411788.0	0	0.3548448162055135	-0.10377830189066742	False	0.02925598991172762	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A996	P0A996		glpC		1887710.0	1885970.0	1880380.0	1946010.0	1823950.0	1861540.0	0	0.3550624644390183	0.02594618944248584	False	0.0292875157629256	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0C037	P0C037		yaiE		8690430.0	7916870.0	9085610.0	8300180.0	8304540.0	8797760.0	0	0.3563814983029854	-0.06019345930639655	False	0.029319041614123582	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGD1	P0AGD1		sodC		790774.0	855885.0	798989.0	799688.0	705062.0	764743.0	0	0.3564349989092045	0.07681128015487197	False	0.029350567465321567	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07026	P07026		sdiA		1784670.0	1786930.0	1758210.0	1703250.0	1741100.0	1663930.0	0	0.3569323302733003	-0.035901678158089395	False	0.029382093316519548	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69805	P69805		manZ		5096840.0	4605100.0	5242480.0	4827750.0	5601190.0	5506290.0	0	0.35734736501329545	-0.09360068855631551	False	0.029413619167717533	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P07001	P07001		pntA		3301200.0	3324240.0	3334050.0	3332140.0	3029770.0	3351460.0	0	0.35757639150776355	0.050286006816003856	False	0.029445145018915514	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFR4	P0AFR4		yciO		6465330.0	6231810.0	6525760.0	6664200.0	6602290.0	6062110.0	0	0.3587852999400931	-0.047550389317409465	False	0.02947667087011349	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG00	P0AG00		wzzE		3146560.0	3129410.0	3057230.0	3080340.0	3070960.0	3259850.0	0	0.36051431956576796	0.029995092367569344	False	0.02950819672131148	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P16433	P16433		hycG		970711.0	885575.0	974073.0	892198.0	1083160.0	1047710.0	0	0.3615017758236152	-0.09984101480058048	False	0.029539722572509457	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75864	P75864		rlmL		1468050.0	1660160.0	1527840.0	1510810.0	1571950.0	1563010.0	0	0.3629083448635823	0.051541493433412196	False	0.029571248423707442	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7Y8	P0A7Y8		rnpA		1140430.0	1107520.0	1094430.0	1026780.0	1023610.0	939048.0	0	0.3635023496858767	-0.08438357765113047	False	0.029602774274905423	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P18776	P18776		dmsB		2335270.0	2298060.0	2306830.0	2219080.0	2262190.0	2287090.0	0	0.36523479448412266	-0.021061154594841303	False	0.029634300126103404	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00968	P00968		carB		3408740.0	3317430.0	3374740.0	3422390.0	3385650.0	3284870.0	0	0.36590670086620525	-0.020638633552118636	False	0.02966582597730139	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A749	P0A749		murA		7080660.0	7154540.0	7277540.0	7033630.0	7304110.0	7205460.0	0	0.3665541267056628	-0.01800580060049824	False	0.02969735182849937	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACQ4	P0ACQ4		oxyR		4779140.0	4723080.0	4712320.0	4753990.0	4912760.0	4723100.0	0	0.36756642655673283	-0.02058333819817905	False	0.029728877679697355	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75914	P75914		ycdX		14678900.0	15205300.0	15203700.0	14192400.0	14832100.0	14017100.0	0	0.36801626948621907	-0.042562258991747884	False	0.029760403530895336	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24228	P24228		dacB		1780220.0	1711340.0	1900710.0	1900090.0	1879560.0	1728430.0	0	0.3684060893159185	-0.058410103382444845	False	0.029791929382093317	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AED9	P0AED9		dcm		364719.0	420663.0	414889.0	462409.0	460006.0	453454.0	0	0.36924869587102566	0.1085969495115916	False	0.0298234552332913	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77611	P77611		rnfC		925356.0	903999.0	839502.0	961147.0	818219.0	854304.0	0	0.3697600949412847	0.07422425056989698	False	0.029854981084489283	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8V6	P0A8V6		fadR		6775280.0	6769950.0	6839100.0	6963800.0	6624070.0	6776940.0	0	0.37023518881211237	0.019277223596702163	False	0.029886506935687267	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF18	P0AF18		nagA		3434570.0	3472100.0	3651220.0	3431730.0	3640990.0	3569420.0	0	0.37182429813827683	-0.03450786740187444	False	0.02991803278688525	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8H8	P0A8H8		yacG		2216350.0	2182760.0	2378260.0	2240250.0	2380760.0	2338120.0	0	0.3720142450600208	-0.045005358056481135	False	0.02994955863808323	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00803	P00803		lepB		3717870.0	3858270.0	3844890.0	3919300.0	3696520.0	3713720.0	0	0.3733244834242776	0.029426188500428385	False	0.029981084489281214	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD44	P0AD44		yfhG		1008280.0	872406.0	911158.0	827638.0	847212.0	903306.0	0	0.3737924090116823	-0.08777086095786706	False	0.030012610340479196	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFP4	P0AFP4		ybbO		1705100.0	1591800.0	1659640.0	1711990.0	1663180.0	1578570.0	0	0.3739051121542747	-0.04238301908153782	False	0.03004413619167718	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6D3	P0A6D3		aroA		5219600.0	5392290.0	5119600.0	5041550.0	5026980.0	5302100.0	0	0.3754840164615369	0.03430480319667576	False	0.030075662042875158	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFK0	P0AFK0		pmbA		5238540.0	5264780.0	5205260.0	5078600.0	5299920.0	5207770.0	0	0.37548751755659865	-0.0177551969761057	False	0.03010718789407314	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00561	P00561		thrA		2278430.0	2303620.0	2329430.0	2310060.0	2330220.0	2193790.0	0	0.3757486205886434	-0.02741775637650344	False	0.030138713745271124	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30852	P30852		smf		1904870.0	2062490.0	1895420.0	1907390.0	1837050.0	1869190.0	0	0.3763863490418082	0.050724024447439064	False	0.030170239596469105	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AA39	P0AA39		rluC		1032630.0	1091600.0	969602.0	976513.0	1025790.0	1096150.0	0	0.3779581371881829	0.06349382821457585	False	0.03020176544766709	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27306	P27306		sthA		1007860.0	1012930.0	1019840.0	1080750.0	982360.0	1001390.0	0	0.3785098915174091	0.040179793944715686	False	0.03023329129886507	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37194	P37194		slp		17016000.0	16196800.0	16475100.0	16780100.0	16837100.0	16645800.0	0	0.37872795157345535	-0.02036676518430423	False	0.03026481715006305	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75949	P75949		nagZ		1875890.0	1884930.0	1918320.0	1974140.0	1852120.0	1891610.0	0	0.3790834765318914	0.02641911071386975	False	0.030296343001261036	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AES2	P0AES2		gudD		1630480.0	1672970.0	1552950.0	1656470.0	1666970.0	1634440.0	0	0.3798557772824528	0.03336451170863102	False	0.030327868852459017	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A978	P0A978		cspG		10998500.0	11327200.0	10908600.0	11562400.0	10024500.0	10422900.0	0	0.379883749624517	0.06107878388228357	False	0.030359394703657002	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39830	P39830		ybaL		991617.0	975004.0	933984.0	816213.0	955549.0	930799.0	0	0.38214876663422737	-0.08196922580483733	False	0.030390920554854983	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A964	P0A964		cheW		16039300.0	15743700.0	15976800.0	15216600.0	15469600.0	15774100.0	0	0.3825430266994243	-0.02300824892977513	False	0.030422446406052964	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P26616	P26616		maeA		8698710.0	8588050.0	8690090.0	8643060.0	8521260.0	8414270.0	0	0.3837844678580758	-0.014813407791050465	False	0.03045397225725095	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7L0	P0A7L0		rplA		308342000.0	304494000.0	309128000.0	314803000.0	299986000.0	310416000.0	0	0.3837935267059659	0.01914645888495106	False	0.03048549810844893	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06846	P06846		ebgR		1370190.0	1366290.0	1393770.0	1238770.0	1269010.0	1268800.0	0	0.3838181498053526	-0.05807085765860577	False	0.030517023959646915	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACU5	P0ACU5		fabR		3165850.0	3119230.0	3155770.0	3102640.0	3073380.0	3073770.0	0	0.3839636734850565	-0.015338964274622283	False	0.030548549810844896	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFM2	P0AFM2		proX		1442260.0	1427070.0	1534370.0	1462190.0	1406970.0	1342020.0	0	0.38521166967367215	-0.05102200202534156	False	0.030580075662042874	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6K6	P0A6K6		deoB		16806500.0	16932600.0	16745600.0	16823900.0	16993800.0	17136400.0	0	0.3852145552347589	0.00987032835351132	False	0.03061160151324086	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P42616	P42616		yqjC		402159.0	315284.0	342793.0	344679.0	376861.0	384592.0	0	0.38645889205260064	-0.10294374866247417	False	0.03064312736443884	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P03004	P03004		dnaA		2227600.0	2199620.0	2277790.0	2200550.0	2271340.0	2281970.0	0	0.3866885542765353	-0.02027908298724876	False	0.030674653215636827	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23857	P23857		pspE		1331670.0	1235990.0	1287740.0	1149930.0	1231980.0	1306120.0	0	0.38683012283393664	-0.060961037523967025	False	0.030706179066834805	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24183	P24183		fdnG		4026010.0	4090320.0	4126960.0	4114950.0	4025280.0	4084270.0	0	0.3879837137426296	0.013124081768720753	False	0.030737704918032786	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABJ9	P0ABJ9		cydA		39036000.0	39426000.0	38523000.0	38700800.0	38745700.0	38939800.0	0	0.3900703934929163	0.009420123699525001	False	0.03076923076923077	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64483	P64483		yeaK		3762490.0	3531390.0	3693650.0	3597790.0	3530860.0	3630050.0	0	0.39115833832772184	-0.030222679210939418	False	0.030800756620428752	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31475	P31475		yieP		1239610.0	1160190.0	1245640.0	1111320.0	1132460.0	1210890.0	0	0.39147672499868813	-0.054994839179963145	False	0.030832282471626737	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG18	P0AG18		purE		902577.0	922361.0	841729.0	878697.0	930381.0	1007910.0	0	0.3929643816180045	0.07067011642053586	False	0.030863808322824718	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7B5	P0A7B5		proB		4448270.0	4461840.0	4458360.0	4475890.0	4489350.0	4585900.0	0	0.39387361792986647	0.013682323206251599	False	0.0308953341740227	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8X0	P0A8X0		yjgA		6390860.0	6378030.0	6382220.0	6040300.0	6307620.0	6323150.0	0	0.393947065572765	-0.02587921344244327	False	0.030926860025220684	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADV5	P0ADV5		yhbW		1289510.0	1197450.0	1022450.0	1191270.0	1078690.0	1264320.0	0	0.3963675484378632	0.10753568119785928	False	0.030958385876418665	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P17443	P17443		murG		2984230.0	2867900.0	3041650.0	3020810.0	2935450.0	2914630.0	0	0.3968016345263947	-0.025661878227888225	False	0.03098991172761665	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFB8	P0AFB8		glnG		5756240.0	5553770.0	5702020.0	5565310.0	5872550.0	5869610.0	0	0.39681426644491324	-0.0287644737219497	False	0.03102143757881463	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77182	P77182		mnmC		1364150.0	1393940.0	1321010.0	1319990.0	1337600.0	1387180.0	0	0.39969549407370647	0.027828771582229593	False	0.03105296343001261	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGB6	P0AGB6		rpoE		3681960.0	3732600.0	3776520.0	3743920.0	3535860.0	3739360.0	0	0.40209034377971914	0.028781818455311924	False	0.031084489281210596	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60651	P60651		speB		10878500.0	10814900.0	10925400.0	10980900.0	11169100.0	10879800.0	0	0.40229811088522305	-0.013071426970638088	False	0.031116015132408577	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33218	P33218		yebE		5136810.0	5244760.0	5080280.0	5170750.0	5332740.0	5457320.0	0	0.40286092140276836	0.02966056417604465	False	0.031147540983606562	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23917	P23917		mak		1598890.0	1723910.0	1621660.0	1610920.0	1707050.0	1738330.0	0	0.40574237258198553	0.041999512255042296	False	0.03117906683480454	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB14	P0AB14		yccJ		2635260.0	2625350.0	2692590.0	2663190.0	2704670.0	2671330.0	0	0.4064505325174693	-0.013107798862635016	False	0.03121059268600252	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69795	P69795		chbB		466353.0	148886.0	433969.0	438511.0	510035.0	490083.0	1	0.40647618685155645	-0.3883993039917149	False	0.031242118537200506	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P63386	P63386		mlaF		1132130.0	1107440.0	1095760.0	1100600.0	1202800.0	1124350.0	0	0.40753834866549093	-0.04194151497527433	False	0.03127364438839849	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08192	P08192		folC		3179350.0	3171270.0	3167900.0	3296610.0	3108310.0	3140460.0	0	0.40848983723053006	0.023124299571879788	False	0.031305170239596475	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33235	P33235		flgK		1467000.0	1580430.0	1503220.0	1541530.0	1399040.0	1413900.0	0	0.4091414748214258	0.0539871536912925	False	0.03133669609079445	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACD8	P0ACD8		hyaB		6002320.0	6088110.0	6105160.0	6005200.0	5878120.0	6100270.0	0	0.4119922998837115	0.01658716531945234	False	0.03136822194199244	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6Y5	P0A6Y5		hslO		6413730.0	6425720.0	6622890.0	6631570.0	6353300.0	6624470.0	0	0.4121530849873678	0.021552385309647964	False	0.03139974779319042	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77748	P77748		ydiJ		1002860.0	1138850.0	1040770.0	1016200.0	1108140.0	1137480.0	0	0.4131638655444578	0.06303432755179939	False	0.0314312736443884	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23893	P23893		hemL		11399800.0	11245300.0	11518000.0	11629200.0	11570900.0	11174500.0	0	0.41331617170768026	-0.018511321873552707	False	0.031462799495586384	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60061	P60061		adiC		1220860.0	1218920.0	1241740.0	1251370.0	1247920.0	1086980.0	0	0.4169203724873932	-0.06085090289212416	False	0.03149432534678436	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6E9	P0A6E9		bioD2		5521730.0	5544090.0	5579140.0	5382210.0	5380040.0	5303880.0	0	0.4174964419019893	-0.022116903589001542	False	0.031525851197982346	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0C0L9	P0C0L9		iscX		1535970.0	1661360.0	1579820.0	1555530.0	1597530.0	1595720.0	0	0.41930118543963907	0.030075883071033312	False	0.03155737704918033	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8Q6	P0A8Q6		clpS		1523480.0	1565340.0	1559320.0	1552240.0	1572770.0	1586790.0	0	0.41937744337178307	0.01504371949529094	False	0.03158890290037831	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFA7	P0AFA7		nhaB		377421.0	334336.0	390456.0	413562.0	311534.0	440605.0	0	0.419716840373873	0.13890125028000336	False	0.03162042875157629	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75937	P75937		flgE		3847100.0	3726490.0	3858860.0	3917730.0	4022080.0	3867140.0	0	0.41971937470429865	-0.026903639552532565	False	0.03165195460277428	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A731	P0A731		mgsA		3862990.0	3421380.0	3827750.0	3874340.0	3720810.0	3712170.0	0	0.4204794665862109	-0.05195680368999524	False	0.031683480453972256	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9K7	P0A9K7		phoU		1464110.0	1676670.0	1483300.0	1539230.0	1691850.0	1657010.0	0	0.42068318240552766	0.07088887496414348	False	0.03171500630517024	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFD1	P0AFD1		nuoE		6120300.0	6121510.0	6241910.0	6111530.0	6081050.0	6061870.0	0	0.4208595455687539	-0.011651368187269424	False	0.031746532156368225	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06610	P06610		btuE		6758320.0	6333870.0	6755830.0	6384140.0	6301510.0	6614320.0	0	0.42105365310546766	-0.03562549325780846	False	0.03177805800756621	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A784	P0A784		orn		2952310.0	2992380.0	3113210.0	3016720.0	2814770.0	3143620.0	0	0.42138661549497924	0.04359375554090836	False	0.03180958385876419	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21829	P21829		ybhA		2660170.0	2658600.0	2634190.0	2616630.0	2767280.0	2662320.0	0	0.4220189919735848	-0.02237958515799054	False	0.03184110970996217	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEY3	P0AEY3		mazG		1564140.0	1579410.0	1519410.0	1612210.0	1593170.0	1557380.0	0	0.4221628477194055	0.022126700478480116	False	0.031872635561160156	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46835	Q46835		yghG		994905.0	966355.0	913071.0	1085300.0	955743.0	947281.0	0	0.42538771409986686	0.06656079780251124	False	0.031904161412358134	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
