Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0AB61	P0AB61		yciN		5.37362e+06	4.95959e+06	5.21934e+06	5.31589e+06	5.13335e+06	5.39449e+06
P0AB67	P0AB67		pntB		1.93476e+06	1.95514e+06	1.8298e+06	1.8915e+06	1.84443e+06	1.9189e+06
P0AB71	P0AB71		fbaA		1.41154e+08	1.37485e+08	1.30508e+08	1.44284e+08	1.31792e+08	1.31263e+08
P0AB77	P0AB77		kbl		1.74456e+07	1.71104e+07	1.69804e+07	1.72781e+07	1.65516e+07	1.75169e+07
P0AB80	P0AB80		ilvE		7.3695e+06	7.54323e+06	7.40522e+06	7.49554e+06	7.36567e+06	7.31386e+06
P0AB83	P0AB83		nth		1.64819e+06	1.52222e+06	1.65295e+06	1.6252e+06	1.50052e+06	1.60216e+06
P0AB89	P0AB89		purB		8.93802e+06	9.00475e+06	8.8762e+06	8.78122e+06	8.88303e+06	8.89967e+06
P0AB91	P0AB91		aroG		3.05435e+06	3.25355e+06	3.19447e+06	3.21344e+06	3.14034e+06	3.17499e+06
P0AB96	P0AB96		arsC		857739	882163	851561	880811	773743	762822
P0AB98	P0AB98		atpB		615348	530739	454297	574319	492999	528115
P0ABA0	P0ABA0		atpF		2.26034e+07	2.21582e+07	2.31962e+07	2.253e+07	2.29967e+07	2.30687e+07
P0ABA4	P0ABA4		atpH		2.34003e+07	2.37834e+07	2.37036e+07	2.33108e+07	2.33829e+07	2.37593e+07
P0ABA6	P0ABA6		atpG		3.39097e+07	3.44441e+07	3.09621e+07	3.39541e+07	3.02539e+07	3.02619e+07
P0ABB0	P0ABB0		atpA		6.3856e+07	6.49143e+07	6.55582e+07	6.52065e+07	6.56461e+07	6.51785e+07
P0ABB4	P0ABB4		atpD		5.21756e+07	5.26287e+07	5.43026e+07	5.28076e+07	5.33553e+07	5.37103e+07
P0ABB8	P0ABB8		mgtA		770913	748425	729985	769694	732641	633534
P0ABC3	P0ABC3		hflC		1.21564e+07	1.17801e+07	1.26375e+07	1.21976e+07	1.23151e+07	1.25777e+07
P0ABC7	P0ABC7		hflK		1.70469e+07	1.70453e+07	1.61249e+07	1.67362e+07	1.62798e+07	1.59797e+07
P0ABD3	P0ABD3		bfr		6.61271e+07	6.45087e+07	6.48232e+07	6.43313e+07	6.31881e+07	6.58592e+07
P0ABD5	P0ABD5		accA		1.44936e+07	1.42544e+07	1.43126e+07	1.47394e+07	1.42055e+07	1.4316e+07
P0ABD8	P0ABD8		accB		3.44765e+07	3.12211e+07	3.58665e+07	3.37039e+07	3.52098e+07	3.55207e+07
P0ABE2	P0ABE2		bolA		3.75332e+06	2.88528e+06	3.97218e+06	3.22456e+06	4.03702e+06	4.0575e+06
P0ABF1	P0ABF1		pcnB		2.56383e+06	2.59864e+06	2.46184e+06	2.58031e+06	2.48425e+06	2.46029e+06
P0ABF6	P0ABF6		cdd		7.30151e+06	6.98155e+06	7.50832e+06	7.33397e+06	7.40821e+06	7.39291e+06
P0ABG4	P0ABG4		ftsW		350871	279281	277156	250987	244803	302534
P0ABH0	P0ABH0		ftsA		2.98953e+06	2.97944e+06	3.38331e+06	3.16144e+06	3.26429e+06	3.22735e+06
P0ABH7	P0ABH7		gltA		1.1134e+07	1.12045e+07	1.12444e+07	1.10279e+07	1.11296e+07	1.1047e+07
P0ABH9	P0ABH9		clpA		1.1139e+07	1.13107e+07	1.12574e+07	1.13444e+07	1.11874e+07	1.10439e+07
P0ABI4	P0ABI4		corA		1.89844e+06	1.8973e+06	2.0439e+06	1.91172e+06	2.03857e+06	2.06031e+06
P0ABI8	P0ABI8		cyoB		2.58443e+06	2.30616e+06	2.2407e+06	2.4532e+06	2.29803e+06	2.34074e+06
P0ABJ1	P0ABJ1		cyoA		2.6107e+06	2.48214e+06	2.5657e+06	2.51496e+06	2.43216e+06	2.46286e+06
P0ABJ9	P0ABJ9		cydA		2.46274e+07	2.40969e+07	2.44695e+07	2.43009e+07	2.43983e+07	2.49577e+07
P0ABK2	P0ABK2		cydB		6.44076e+06	6.39611e+06	5.77953e+06	6.31193e+06	5.86682e+06	5.54797e+06
P0ABK5	P0ABK5		cysK		3.56437e+07	3.46724e+07	3.60249e+07	3.56582e+07	3.56988e+07	3.59868e+07
P0ABL5	P0ABL5		napC		716543	792527	766855	772636	832230	857729
P0ABN1	P0ABN1		dgkA		357652	372822	377527	334534	314534	435348
P0ABN5	P0ABN5		dcuA		2.04112e+06	2.17266e+06	2.06341e+06	2.04033e+06	2.12984e+06	2.07765e+06
P0ABN9	P0ABN9		dcuB		7.02348e+06	7.05315e+06	7.407e+06	7.08866e+06	7.06699e+06	6.76697e+06
P0ABP8	P0ABP8		deoD		5.67023e+07	5.56658e+07	5.32716e+07	5.62261e+07	5.23239e+07	5.37872e+07
P0ABQ0	P0ABQ0		coaBC		2.27679e+06	2.36817e+06	2.20921e+06	2.23707e+06	2.07065e+06	2.10274e+06
P0ABQ2	P0ABQ2		garR		1.95345e+06	1.97175e+06	2.10016e+06	2.0569e+06	2.13803e+06	1.95457e+06
P0ABQ4	P0ABQ4		folA		2.83742e+06	2.81803e+06	2.7041e+06	2.84439e+06	2.56061e+06	2.89715e+06
P0ABR1	P0ABR1		dinI		661687		520021	711498		689098
P0ABS1	P0ABS1		dksA		2.69573e+07	2.59214e+07	2.47e+07	2.73025e+07	2.52468e+07	2.54973e+07
P0ABS5	P0ABS5		dnaG		1.53409e+06	1.55375e+06	1.54487e+06	1.52345e+06	1.50608e+06	1.72498e+06
P0ABT2	P0ABT2		dps		5.64012e+07	5.72218e+07	5.31594e+07	5.60919e+07	5.33267e+07	5.16637e+07
P0ABT5	P0ABT5		dusB		627761	682086	651809	623811	683258	608643
P0ABU0	P0ABU0		menB		1.19732e+07	1.14757e+07	1.15637e+07	1.18333e+07	1.14548e+07	1.19091e+07
P0ABU2	P0ABU2		ychF		1.54621e+07	1.56516e+07	1.66993e+07	1.57647e+07	1.66232e+07	1.62094e+07
P0ABU5	P0ABU5		elbB		1.97827e+07	2.07983e+07	2.01997e+07	2.13324e+07	2.11927e+07	1.99718e+07
P0ABU7	P0ABU7		exbB		2.25092e+06	2.17795e+06	2.44945e+06	2.32272e+06	2.35764e+06	2.37509e+06
P0ABU9	P0ABU9		tolQ		2.41777e+06	2.38822e+06	2.50459e+06	2.34849e+06	2.43875e+06	2.42325e+06
P0ABV2	P0ABV2		exbD		2.38412e+06	2.40049e+06	2.28893e+06	2.26655e+06	2.29482e+06	2.1951e+06
P0ABV6	P0ABV6		tolR		8.73418e+06	8.36455e+06	6.58126e+06	7.88366e+06	6.18692e+06	6.83922e+06
P0ABX2	P0ABX2		flgC		1.24041e+06	1.07463e+06	1.28843e+06	1.06088e+06	1.17564e+06	1.16754e+06
P0ABX5	P0ABX5		flgG		1.56837e+06	1.33167e+06	1.38333e+06	1.37829e+06	1.32257e+06	1.13153e+06
P0ABX8	P0ABX8		fliL		2.87096e+06	2.62715e+06	2.92852e+06	2.70693e+06	2.87199e+06	2.95736e+06
P0ABZ1	P0ABZ1		fliG		2.62797e+06	2.66529e+06	2.59699e+06	2.63745e+06	2.49742e+06	2.53375e+06
P0ABZ4	P0ABZ4		kdsC		5.07353e+06	5.04492e+06	5.28862e+06	5.14557e+06	5.03284e+06	5.41765e+06
P0ABZ6	P0ABZ6		surA		1.27755e+07	1.27492e+07	1.30403e+07	1.28515e+07	1.26982e+07	1.28668e+07
P0AC02	P0AC02		bamD		2.21956e+07	2.18132e+07	2.26725e+07	2.15519e+07	2.33544e+07	2.3205e+07
P0AC13	P0AC13		folP		7.24265e+06	6.93287e+06	7.02936e+06	6.98818e+06	7.0111e+06	6.98862e+06
P0AC19	P0AC19		folX		3.69673e+06	3.94043e+06	3.68991e+06	3.69761e+06	3.8347e+06	3.73146e+06
P0AC23	P0AC23		focA		304640	220212	203090		219942	220604
P0AC30	P0AC30		ftsX		5.92779e+06	5.88513e+06	6.0513e+06	5.86312e+06	5.84592e+06	5.91333e+06
P0AC33	P0AC33		fumA		2.1829e+06	2.17667e+06	2.19371e+06	2.21627e+06	2.16474e+06	2.1907e+06
P0AC38	P0AC38		aspA		1.36033e+08	1.36389e+08	1.40497e+08	1.38973e+08	1.40124e+08	1.42326e+08
P0AC41	P0AC41		sdhA		5.77431e+06	5.1941e+06	5.14084e+06	5.57505e+06	5.09505e+06	4.96324e+06
P0AC47	P0AC47		frdB		8.34406e+06	7.97623e+06	7.59482e+06	8.17458e+06	7.54678e+06	7.72319e+06
P0AC51	P0AC51		zur		2.74497e+06	2.90442e+06	2.93726e+06	2.79774e+06	2.88909e+06	2.84296e+06
P0AC53	P0AC53		zwf		1.28521e+07	1.28817e+07	1.24894e+07	1.27905e+07	1.24601e+07	1.27177e+07
P0AC59	P0AC59		grxB		7.14144e+06	7.04403e+06	7.56239e+06	7.32051e+06	7.57638e+06	7.20988e+06
P0AC62	P0AC62		grxC		1.89827e+07	1.87976e+07	2.02031e+07	1.96533e+07	2.04004e+07	2.06577e+07
P0AC69	P0AC69		grxD		2.65223e+07	2.61047e+07	2.90879e+07	2.71181e+07	2.85352e+07	2.78996e+07
P0AC75	P0AC75		waaA		1.17122e+06	994621	1.11785e+06	1.1021e+06	1.00735e+06	1.07147e+06
P0AC84	P0AC84		gloB		1.3469e+06	1.25959e+06	1.32148e+06	1.30494e+06	1.1458e+06	1.29828e+06
P0AC86	P0AC86		glgP		1.98098e+06	1.91957e+06	1.87835e+06	1.96391e+06	1.9266e+06	1.91248e+06
P0AC92	P0AC92		gnsA		6.35266e+06	6.97642e+06	6.05814e+06	6.65431e+06	6.04446e+06	6.52965e+06
P0ACA1	P0ACA1		yibF		929272	846570	923588	786081	960492	703964
P0ACA3	P0ACA3		sspA		3.0192e+07	2.99809e+07	2.84416e+07	2.98207e+07	2.83598e+07	2.85292e+07
P0ACA7	P0ACA7		gstB		2.67082e+06	2.62141e+06	2.53145e+06	2.67145e+06	2.54234e+06	2.55497e+06
P0ACB0	P0ACB0		dnaB		2.57042e+06	2.38848e+06	2.64025e+06	2.42425e+06	2.61468e+06	2.60431e+06
P0ACB2	P0ACB2		hemB		1.29995e+07	1.28261e+07	1.286e+07	1.29176e+07	1.26028e+07	1.30271e+07
P0ACB4	P0ACB4		hemG		1.12867e+07	1.04403e+07	1.0169e+07	1.05494e+07	9.75306e+06	9.99471e+06
P0ACB7	P0ACB7		hemY		5.80884e+06	5.64488e+06	5.8523e+06	5.75709e+06	5.8934e+06	5.75981e+06
P0ACC1	P0ACC1		prmC		2.03863e+06	2.02833e+06	1.63432e+06	1.92683e+06	1.72731e+06	1.36441e+06
P0ACC3	P0ACC3		erpA		7.44596e+06	7.56693e+06	7.87994e+06	7.40639e+06	7.82461e+06	8.24277e+06
P0ACC7	P0ACC7		glmU		1.47514e+07	1.45177e+07	1.53501e+07	1.49023e+07	1.50684e+07	1.48261e+07
P0ACD4	P0ACD4		nifU		1.65766e+07	1.69422e+07	1.64908e+07	1.64211e+07	1.73025e+07	1.65194e+07
P0ACD8	P0ACD8		hyaB		4.04192e+06	4.05534e+06	4.11671e+06	4.02763e+06	4.15808e+06	4.08773e+06
P0ACE0	P0ACE0		hybC		1.3039e+07	1.29214e+07	1.25181e+07	1.34479e+07	1.25409e+07	1.261e+07
P0ACE3	P0ACE3		hha		3.97683e+06	3.94405e+06	3.99406e+06	3.97417e+06	3.93101e+06	3.69208e+06
P0ACE7	P0ACE7		hinT		1.34427e+07	1.3311e+07	1.35353e+07	1.36125e+07	1.37892e+07	1.37272e+07
P0ACF0	P0ACF0		hupA		5.5812e+08	5.73825e+08	4.87689e+08	5.83088e+08	4.87514e+08	4.79157e+08
P0ACF4	P0ACF4		hupB		3.99167e+07	4.01624e+07	4.06049e+07	4.14565e+07	4.01024e+07	3.97112e+07
P0ACF8	P0ACF8		hns		5.00117e+07	5.02666e+07	4.90308e+07	5.13895e+07	4.87165e+07	4.97571e+07
P0ACG1	P0ACG1		stpA		1.55713e+07	1.59991e+07	1.60494e+07	1.58699e+07	1.6387e+07	1.62918e+07
P0ACI0	P0ACI0		rob		4.21181e+06	4.11147e+06	3.95874e+06	4.09845e+06	4.01764e+06	3.84998e+06
P0ACI6	P0ACI6		asnC		318465	379377	195072	361224	287904	276011
P0ACJ0	P0ACJ0		lrp		1.01244e+07	1.00359e+07	9.68402e+06	1.00762e+07	1.0031e+07	9.93869e+06
P0ACJ8	P0ACJ8		crp		2.57877e+07	2.62798e+07	2.63274e+07	2.61405e+07	2.60329e+07	2.59172e+07
P0ACK2	P0ACK2		agaR		945294	958812	942607	929504	970456	952511
P0ACK8	P0ACK8		fucR		252563	323940	198432	272377	246033	238907
P0ACL0	P0ACL0		glpR		2.336e+06	2.46684e+06	2.27166e+06	2.24867e+06	2.29155e+06	2.40339e+06
P0ACL2	P0ACL2		exuR		2.41688e+06	2.5676e+06	2.37902e+06	2.61479e+06	2.4669e+06	2.52437e+06
P0ACL9	P0ACL9		pdhR		1.8911e+06	1.87754e+06	1.77771e+06	1.86705e+06	1.7375e+06	1.86793e+06
P0ACM2	P0ACM2		ydfH		2.08196e+06	1.97824e+06	2.15966e+06	2.11787e+06	2.19117e+06	2.31926e+06
P0ACM5	P0ACM5		yegW		486300	465061	461633	507262	462865	518972
P0ACN2	P0ACN2		ytfH		548205	521260	541637	497066	548203	561216
P0ACN4	P0ACN4		allR		9.60555e+06	9.25547e+06	1.00094e+07	9.32901e+06	1.04068e+07	1.13996e+07
P0ACN7	P0ACN7		cytR		1.3618e+06	1.36566e+06	1.32401e+06	1.3685e+06	1.35949e+06	1.30694e+06
P0ACP1	P0ACP1		cra		3.52764e+06	3.51697e+06	3.686e+06	3.47854e+06	3.73745e+06	3.77273e+06
P0ACP5	P0ACP5		gntR		814104	777230	809240	731441	922189	910148
P0ACP7	P0ACP7		purR		5.50095e+06	5.76293e+06	5.39721e+06	5.38695e+06	5.12284e+06	5.38853e+06
P0ACQ4	P0ACQ4		oxyR		5.26366e+06	5.1933e+06	4.97343e+06	5.05389e+06	4.93824e+06	5.03589e+06
P0ACR4	P0ACR4		yeiE		2.9412e+06	2.86237e+06	3.02094e+06	2.80347e+06	2.98761e+06	3.02578e+06
P0ACR9	P0ACR9		mprA		1.39857e+07	1.46241e+07	1.39987e+07	1.44094e+07	1.41947e+07	1.3589e+07
P0ACS7	P0ACS7		rpiR		997679	928238	891998	909330	922205	950859
P0ACT6	P0ACT6		uidR		607215	497948	530542	479250	496352	463840
P0ACU0	P0ACU0		ybiH		715204	852228	822510	714733	891123	699868
P0ACU5	P0ACU5		fabR		2.95383e+06	3.11524e+06	3.03436e+06	3.02308e+06	3.11453e+06	3.11503e+06
P0ACU7	P0ACU7		yjdC		2.50215e+06	2.23643e+06	2.32018e+06	2.36612e+06	2.19131e+06	2.22129e+06
P0ACV8	P0ACV8		ymjA		3.50368e+06	3.3677e+06	3.46337e+06	3.18505e+06	3.53758e+06	3.80557e+06
P0ACX5	P0ACX5		ydhZ		2.91283e+06	2.63308e+06	2.88494e+06	2.86267e+06	2.76001e+06	3.13547e+06
P0ACY1	P0ACY1		ydjA		8.22276e+06	8.21003e+06	8.58127e+06	8.26651e+06	8.67136e+06	8.62979e+06
P0ACY3	P0ACY3		yeaG		1.87421e+06	1.83073e+06	1.90088e+06	1.87e+06	1.75692e+06	1.83675e+06
P0ACY9	P0ACY9		yebG		1.13283e+06	1.1172e+06	1.14142e+06	1.0938e+06	1.09263e+06	1.16838e+06
P0ACZ2	P0ACZ2		etp		2.45236e+06	2.28301e+06	2.37017e+06	2.32503e+06	2.37759e+06	2.35581e+06
P0ACZ4	P0ACZ4		evgA		2.56539e+06	2.52303e+06	2.59559e+06	2.5335e+06	2.55273e+06	2.57464e+06
P0AD01	P0AD01		dcuR		1.10517e+06	1.01303e+06	999774	1.15031e+06	1.13509e+06	1.1087e+06
P0AD05	P0AD05		yecA		4.53305e+06	4.36405e+06	4.23875e+06	4.43798e+06	4.20984e+06	3.76576e+06
P0AD07	P0AD07		yecF		3.86134e+06	3.43475e+06	3.52762e+06	3.72087e+06	3.5453e+06	3.42354e+06
P0AD10	P0AD10		yecJ		3.26234e+06	3.11961e+06	3.46221e+06	3.09103e+06	3.84098e+06	3.79904e+06
P0AD12	P0AD12		yeeZ		1.28113e+07	1.20547e+07	1.13878e+07	1.26638e+07	1.18371e+07	1.09189e+07
P0AD24	P0AD24		yejL		3.67755e+06	4.20745e+06	3.67469e+06	4.00735e+06	4.32476e+06	3.98337e+06
P0AD27	P0AD27		yejM		1.84591e+06	2.06369e+06	1.96579e+06	1.80306e+06	1.69294e+06	2.24469e+06
P0AD33	P0AD33		yfcZ		4.94703e+07	4.64742e+07	6.24585e+07	4.8468e+07	6.54472e+07	6.36731e+07
P0AD37	P0AD37		yfeC		631980	604673	533804	560248	503120	512351
P0AD44	P0AD44		yfhG		893765	888966	970366	847294	999717	824259
P0AD49	P0AD49		raiA		7.4846e+06	6.60894e+06	6.24282e+06	7.26154e+06	6.46024e+06	6.13729e+06
P0AD57	P0AD57		ispB		1.41128e+06	1.39898e+06	1.55303e+06	1.48787e+06	1.52483e+06	1.39258e+06
P0AD59	P0AD59		ivy		2.94655e+06	2.81707e+06	2.58502e+06	2.94008e+06	2.58695e+06	2.75882e+06
P0AD61	P0AD61		pykF		5.38019e+07	5.28628e+07	5.46144e+07	5.36326e+07	5.38755e+07	5.45401e+07
P0AD68	P0AD68		ftsI		838323	877632	890964	819071	857803	821395
P0AD70	P0AD70		ampH		2.08131e+06	2.02337e+06	2.02724e+06	2.06003e+06	2.13863e+06	2.05204e+06
P0ADA1	P0ADA1		tesA		2.02507e+06	1.96233e+06	2.12236e+06	2.02595e+06	2.15865e+06	2.2645e+06
P0ADA3	P0ADA3		nlpD		6.81084e+06	6.62542e+06	6.31572e+06	6.42612e+06	6.29321e+06	6.30475e+06
P0ADA5	P0ADA5		yajG		1.45907e+07	1.50771e+07	1.59913e+07	1.45594e+07	1.76847e+07	1.6555e+07
P0ADA7	P0ADA7		osmB		2.47265e+06	2.69278e+06	2.55789e+06	2.583e+06	2.57561e+06	2.41169e+06
P0ADB1	P0ADB1		osmE		2.6225e+07	2.65819e+07	2.40542e+07	2.67354e+07	2.44173e+07	2.49794e+07
P0ADB7	P0ADB7		ecnB		1.08337e+07	1.14349e+07	1.18458e+07	1.09523e+07	1.17168e+07	1.02041e+07
P0ADC1	P0ADC1		lptE		1.45392e+06	1.2988e+06	1.43999e+06	1.43596e+06	1.31521e+06	1.28665e+06
P0ADC3	P0ADC3		lolC		1.86334e+06	1.76704e+06	1.87584e+06	1.84559e+06	1.85218e+06	1.71518e+06
P0ADC6	P0ADC6		lptG		1.65994e+06	1.72784e+06	1.81879e+06	1.7107e+06	1.70625e+06	1.52493e+06
P0ADE4	P0ADE4		tamA		3.90499e+06	3.98046e+06	4.18335e+06	4.12492e+06	4.18222e+06	4.2284e+06
P0ADE6	P0ADE6		ygaU		610192	613439	615552	623810	609215	656645
P0ADE8	P0ADE8		ygfZ		1.13271e+07	1.14307e+07	1.06917e+07	1.14961e+07	1.11518e+07	1.07668e+07
P0ADF6	P0ADF6		edd		1.88648e+06	1.79141e+06	1.87214e+06	1.81708e+06	1.74151e+06	1.7655e+06
P0ADG4	P0ADG4		suhB		1.48919e+07	1.46605e+07	1.46338e+07	1.49403e+07	1.45755e+07	1.48867e+07
P0ADG7	P0ADG7		guaB		4.42405e+07	4.30473e+07	4.53073e+07	4.43564e+07	4.42498e+07	4.36908e+07
P0ADH5	P0ADH5		fimB		1.06116e+06	1.1142e+06	1.19996e+06	1.13713e+06	1.17309e+06	1.08366e+06
P0ADI4	P0ADI4		entB		1.20988e+06	1.23715e+06	1.15938e+06	1.18274e+06	1.12416e+06	1.17572e+06
P0ADI7	P0ADI7		yecD		8.93563e+06	8.97409e+06	9.27962e+06	9.13711e+06	9.25927e+06	9.29312e+06
P0ADK0	P0ADK0		yiaF		1.68577e+07	1.65783e+07	1.58939e+07	1.64224e+07	1.58825e+07	1.64519e+07
P0ADK8	P0ADK8		yibL		9.14011e+06	9.48946e+06	9.41812e+06	9.11804e+06	9.18662e+06	9.00349e+06
P0ADM8	P0ADM8		yieE		453946	433840	358159	430925	368623	693101
P0ADN2	P0ADN2		yifE		6.44336e+06	6.40533e+06	5.93832e+06	6.4778e+06	5.98349e+06	5.90537e+06
P0ADP0	P0ADP0		yigB		1.19055e+06	1.15784e+06	1.25191e+06	1.24101e+06	1.20439e+06	1.21329e+06
P0ADP7	P0ADP7		yigP		3.04858e+06	2.39557e+06	920182	2.50715e+06	2.09496e+06	2.12815e+06
P0ADP9	P0ADP9		yihD		4.63143e+06	4.90624e+06	4.13547e+06	4.77383e+06	4.22892e+06	4.18941e+06
P0ADQ2	P0ADQ2		yiiD		9.48279e+06	9.31804e+06	9.55779e+06	9.68867e+06	1.03056e+07	9.80849e+06
P0ADQ7	P0ADQ7		ygaM		5.38385e+06	5.32925e+06	5.33531e+06	5.22454e+06	5.4635e+06	5.2698e+06
P0ADR6	P0ADR6		rlmM		3.68179e+06	3.8337e+06	3.87927e+06	3.56635e+06	3.77831e+06	3.56023e+06
P0ADR8	P0ADR8		ygdH		6.94787e+06	7.21854e+06	6.85241e+06	7.11075e+06	6.88233e+06	7.01669e+06
P0ADS2	P0ADS2		zapA		1.66944e+07	1.66913e+07	1.67871e+07	1.68781e+07	1.68074e+07	1.65646e+07
P0ADS6	P0ADS6		yggE		5.56556e+06	5.36551e+06	5.51302e+06	5.50552e+06	5.59493e+06	5.72195e+06
P0ADS9	P0ADS9		yggN		2.75266e+06	2.63048e+06	2.70713e+06	2.66499e+06	2.72352e+06	2.65232e+06
P0ADT2	P0ADT2		ygiB		1.00473e+06	851387	1.13697e+06	1.01269e+06	1.10649e+06	1.21768e+06
P0ADT5	P0ADT5		ygiC		3.24264e+06	3.31288e+06	3.21379e+06	3.29664e+06	3.23817e+06	3.243e+06
P0ADT8	P0ADT8		ygiM		3.18131e+06	3.20408e+06	3.27423e+06	3.23074e+06	3.1991e+06	3.31632e+06
P0ADU2	P0ADU2		ygiN		9.2435e+06	9.04812e+06	9.23989e+06	8.85815e+06	8.68236e+06	9.12976e+06
P0ADU5	P0ADU5		ygiW		7.31327e+06	7.08253e+06	7.09095e+06	7.31472e+06	7.44938e+06	7.46706e+06
P0ADV1	P0ADV1		lptA		3.67385e+06	3.42203e+06	3.54848e+06	3.59506e+06	3.71182e+06	3.57865e+06
P0ADV5	P0ADV5		yhbW		1.28572e+06	1.41903e+06	1.29855e+06	1.26885e+06	1.3568e+06	1.38041e+06
P0ADV7	P0ADV7		mlaC		1.10247e+07	1.11215e+07	1.11368e+07	1.07014e+07	1.13247e+07	1.10301e+07
P0ADW3	P0ADW3		yhcB		3.90854e+07	3.8462e+07	3.69233e+07	3.87045e+07	3.70423e+07	3.7117e+07
P0ADW8	P0ADW8		yheV		656692	744182	856110	793746	834756	899329
P0ADX1	P0ADX1		yhfA		7.12455e+06	7.35078e+06	7.91904e+06	7.4566e+06	7.57246e+06	7.79596e+06
P0ADX7	P0ADX7		yhhA		148613	195537	195387	216821	154519	139147
P0ADX9	P0ADX9		rsmD		1.6401e+06	1.43745e+06	1.73242e+06	1.66044e+06	1.516e+06	1.57301e+06
P0ADY1	P0ADY1		ppiD		2.14363e+07	2.12582e+07	2.19102e+07	2.1728e+07	2.23795e+07	2.21152e+07
P0ADY3	P0ADY3		rplN		4.10501e+07	3.87361e+07	3.8901e+07	4.20318e+07	4.03529e+07	3.6754e+07
P0ADY7	P0ADY7		rplP		6.10249e+07	6.67729e+07	6.94128e+07	6.66294e+07	6.85676e+07	6.97135e+07
P0ADZ0	P0ADZ0		rplW		8.61279e+06	8.25472e+06	8.42929e+06	8.08828e+06	8.6518e+06	8.93914e+06
P0ADZ4	P0ADZ4		rpsO		1.60647e+08	1.64871e+08	1.63909e+08	1.64634e+08	1.64896e+08	1.63957e+08
P0ADZ7	P0ADZ7		yajC		1.20427e+07	1.13182e+07	1.48584e+07	1.20156e+07	1.47446e+07	1.6069e+07
P0AE01	P0AE01		trmJ		6.12848e+06	6.11967e+06	6.15505e+06	6.03979e+06	6.39874e+06	6.08819e+06
P0AE06	P0AE06		acrA		1.90757e+07	1.91275e+07	1.93751e+07	1.92176e+07	1.91524e+07	1.89701e+07
P0AE08	P0AE08		ahpC		3.16071e+07	3.15586e+07	3.15168e+07	3.19638e+07	3.14657e+07	3.14721e+07
P0AE12	P0AE12		amn		1.21948e+06	1.22629e+06	1.13468e+06	1.30502e+06	1.22959e+06	1.13201e+06
P0AE14	P0AE14		ampE		763379	718357		580036		
P0AE18	P0AE18		map		1.06801e+07	1.03036e+07	1.09356e+07	1.05752e+07	1.07785e+07	1.04403e+07
P0AE22	P0AE22		aphA		1.94275e+06	1.89099e+06	1.88085e+06	1.79148e+06	1.88388e+06	1.8873e+06
P0AE39	P0AE39		ypdB		1.86965e+06	1.95471e+06	2.07708e+06	1.77924e+06	1.96522e+06	2.2325e+06
P0AE45	P0AE45		ytfL		1.16812e+06	1.01089e+06	1.17914e+06	1.02066e+06	1.27511e+06	1.21256e+06
P0AE48	P0AE48		ytfP		6.08042e+06	5.74107e+06	5.85632e+06	5.88952e+06	5.81462e+06	5.65045e+06
P0AE52	P0AE52		bcp		2.15491e+07	2.10114e+07	2.01546e+07	2.20631e+07	2.01793e+07	2.00073e+07
P0AE60	P0AE60		cedA		1.28231e+06	1.2966e+06	1.38685e+06	1.22902e+06	1.37829e+06	986131
P0AE67	P0AE67		cheY		1.76356e+06	1.72304e+06	1.52889e+06	1.7414e+06	1.45995e+06	1.63464e+06
P0AE70	P0AE70		mazF		3.20821e+06	3.20699e+06	3.10258e+06	3.1606e+06	3.01505e+06	2.9172e+06
P0AE74	P0AE74		citT		807528	767248	744495	768787	784249	818819
P0AE78	P0AE78		corC		831903	966854	831951	933056	916746	817227
P0AE82	P0AE82		cpxA		1.71607e+06	1.58182e+06	1.78052e+06	1.5999e+06	1.80282e+06	1.82554e+06
P0AE85	P0AE85		cpxP		860984	796518	804805	983012	916420	789881
P0AE88	P0AE88		cpxR		4.77471e+06	4.73461e+06	4.32137e+06	4.71429e+06	4.24528e+06	4.38873e+06
P0AE91	P0AE91		creA		3.48812e+06	3.39332e+06	3.55217e+06	3.43642e+06	3.40725e+06	3.6324e+06
P0AEA8	P0AEA8		cysG		2.08383e+06	1.96071e+06	2.02246e+06	2.05718e+06	1.93523e+06	1.83796e+06
P0AEB2	P0AEB2		dacA		8.39266e+06	8.20741e+06	8.28097e+06	8.32438e+06	8.31876e+06	8.41696e+06
P0AEB7	P0AEB7		yoaB		1.3196e+07	1.34358e+07	1.1138e+07	1.28931e+07	1.17077e+07	1.07117e+07
P0AEC0	P0AEC0		yoaE		344932	352410	370114	349123	394732	354448
P0AEC3	P0AEC3		arcB		1.22231e+06	1.1144e+06	1.24758e+06	1.22934e+06	1.11808e+06	1.07357e+06
P0AEC8	P0AEC8		dcuS		748131	869943	674226	745338	729707	671791
