Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0AB98	P0AB98		atpB		340800	549773	628043	476728	409354	690378
P0ABA0	P0ABA0		atpF		2.91915e+07	3.02189e+07	2.98317e+07	2.97291e+07	2.93362e+07	3.1513e+07
P0ABA4	P0ABA4		atpH		1.92143e+07	2.00668e+07	1.97044e+07	1.87773e+07	1.8708e+07	2.02833e+07
P0ABA6	P0ABA6		atpG		2.26114e+07	2.31832e+07	2.40365e+07	2.29639e+07	2.29546e+07	2.39351e+07
P0ABB0	P0ABB0		atpA		6.83714e+07	6.85303e+07	6.83672e+07	6.76785e+07	6.8103e+07	6.89919e+07
P0ABB4	P0ABB4		atpD		5.95313e+07	6.11895e+07	6.1527e+07	5.93877e+07	5.83609e+07	6.26351e+07
P0ABB8	P0ABB8		mgtA		870871	602699	738800	822557	851489	730276
P0ABC3	P0ABC3		hflC		1.16901e+07	1.18408e+07	1.16701e+07	1.19218e+07	1.16553e+07	1.16093e+07
P0ABC7	P0ABC7		hflK		1.29024e+07	1.29465e+07	1.33024e+07	1.34611e+07	1.35559e+07	1.3852e+07
P0ABD3	P0ABD3		bfr		6.67139e+06	7.10094e+06	7.15949e+06	6.84858e+06	6.69128e+06	7.19476e+06
P0ABD5	P0ABD5		accA		1.33405e+07	1.35795e+07	1.35119e+07	1.37123e+07	1.33461e+07	1.35384e+07
P0ABD8	P0ABD8		accB		2.93025e+07	2.90696e+07	3.18731e+07	3.05928e+07	2.99663e+07	3.05656e+07
P0ABE2	P0ABE2		bolA		3.81728e+06	3.37989e+06	3.29504e+06	4.13595e+06	3.48778e+06	3.55121e+06
P0ABF1	P0ABF1		pcnB		2.44042e+06	2.54406e+06	2.5037e+06	2.56939e+06	2.49874e+06	2.50743e+06
P0ABF6	P0ABF6		cdd		6.51678e+06	6.66973e+06	6.67156e+06	6.6159e+06	6.67624e+06	6.47374e+06
P0ABG4	P0ABG4		ftsW		265659	252470	294554	216895	347935	293977
P0ABH0	P0ABH0		ftsA		2.8572e+06	2.58423e+06	2.55009e+06	2.88951e+06	2.80682e+06	2.56235e+06
P0ABH7	P0ABH7		gltA		9.87165e+06	1.01816e+07	1.03742e+07	9.93496e+06	9.65322e+06	9.9864e+06
P0ABH9	P0ABH9		clpA		1.00004e+07	1.00537e+07	1.02087e+07	9.81792e+06	1.02376e+07	1.02143e+07
P0ABI4	P0ABI4		corA		1.68368e+06	1.62255e+06	1.55879e+06	1.6539e+06	1.6959e+06	1.60925e+06
P0ABI8	P0ABI8		cyoB		2.25532e+06	2.55454e+06	2.22895e+06	2.24578e+06	2.4716e+06	2.15746e+06
P0ABJ1	P0ABJ1		cyoA		2.09785e+06	2.14119e+06	2.17463e+06	2.07698e+06	2.08323e+06	2.15557e+06
P0ABJ9	P0ABJ9		cydA		3.81387e+07	3.87437e+07	3.78806e+07	3.84179e+07	3.79046e+07	3.67406e+07
P0ABK2	P0ABK2		cydB		4.86121e+06	6.84957e+06	6.47989e+06	5.24069e+06	5.18045e+06	6.12488e+06
P0ABK5	P0ABK5		cysK		3.37617e+07	3.29252e+07	3.30541e+07	3.41466e+07	3.31886e+07	3.34229e+07
P0ABL5	P0ABL5		napC		2.35449e+06	1.43541e+06	2.00509e+06	2.09671e+06	2.52801e+06	1.65164e+06
P0ABN1	P0ABN1		dgkA		350570	347988	417108	390326	358905	307550
P0ABN5	P0ABN5		dcuA		2.06631e+06	1.95077e+06	1.79144e+06	1.90103e+06	2.00566e+06	1.93537e+06
P0ABN9	P0ABN9		dcuB		6.31097e+06	6.6333e+06	6.19826e+06	6.01325e+06	6.62693e+06	6.29628e+06
P0ABP8	P0ABP8		deoD		4.64317e+07	5.12511e+07	5.05223e+07	4.54783e+07	4.62601e+07	5.0459e+07
P0ABQ0	P0ABQ0		coaBC		1.08193e+06	1.23861e+06	1.25029e+06	1.12159e+06	1.23945e+06	1.00988e+06
P0ABQ2	P0ABQ2		garR		1.71232e+06	1.68195e+06	1.52353e+06	1.77695e+06	1.71131e+06	1.71515e+06
P0ABQ4	P0ABQ4		folA		2.26952e+06	2.4118e+06	2.3069e+06	2.16534e+06	2.19446e+06	2.31297e+06
P0ABR1	P0ABR1		dinI		702750	946244	1.20143e+06	1.25408e+06	1.02205e+06	1.15959e+06
P0ABS1	P0ABS1		dksA		2.26034e+07	2.24541e+07	2.19546e+07	2.20933e+07	2.23705e+07	2.16085e+07
P0ABS5	P0ABS5		dnaG		1.53405e+06	1.53319e+06	1.61842e+06	1.51694e+06	1.5291e+06	1.52969e+06
P0ABT2	P0ABT2		dps		4.99549e+07	5.12086e+07	5.31543e+07	4.92279e+07	5.05686e+07	5.30095e+07
P0ABT5	P0ABT5		dusB		256744	239108	350919	188526	165397	282696
P0ABU0	P0ABU0		menB		1.04413e+07	1.04527e+07	1.07564e+07	1.02076e+07	1.03815e+07	1.04852e+07
P0ABU2	P0ABU2		ychF		1.50712e+07	1.5497e+07	1.48884e+07	1.489e+07	1.50596e+07	1.47247e+07
P0ABU5	P0ABU5		elbB		1.79112e+07	1.85426e+07	1.86588e+07	1.80558e+07	1.76246e+07	1.88714e+07
P0ABU7	P0ABU7		exbB		2.02455e+06	1.8634e+06	1.84646e+06	1.90442e+06	2.05834e+06	1.78499e+06
P0ABU9	P0ABU9		tolQ		2.21611e+06	2.12412e+06	2.21455e+06	2.2728e+06	2.19425e+06	2.17784e+06
P0ABV2	P0ABV2		exbD		3.14703e+06	3.04252e+06	2.97908e+06	3.017e+06	3.13218e+06	2.99548e+06
P0ABV6	P0ABV6		tolR		7.26093e+06	7.06588e+06	7.2513e+06	6.68455e+06	7.22728e+06	7.46283e+06
P0ABX2	P0ABX2		flgC		1.05384e+06	1.14617e+06	987097	924345	923765	1.18586e+06
P0ABX5	P0ABX5		flgG		1.04293e+06	1.43476e+06	1.10993e+06	1.20174e+06	1.3738e+06	1.18628e+06
P0ABX8	P0ABX8		fliL		2.85292e+06	2.66424e+06	2.69461e+06	2.98822e+06	2.66435e+06	2.70212e+06
P0ABZ1	P0ABZ1		fliG		2.43294e+06	2.6039e+06	2.64126e+06	2.45861e+06	2.40066e+06	2.57726e+06
P0ABZ4	P0ABZ4		kdsC		4.83238e+06	3.93773e+06	4.03513e+06	4.306e+06	4.80694e+06	4.12634e+06
P0ABZ6	P0ABZ6		surA		1.13598e+07	1.15089e+07	1.16431e+07	1.12152e+07	1.13446e+07	1.18459e+07
P0AC02	P0AC02		bamD		1.10791e+07	1.14372e+07	1.09495e+07	1.09593e+07	1.05414e+07	1.09057e+07
P0AC13	P0AC13		folP		7.9903e+06	8.2526e+06	8.06135e+06	7.98825e+06	8.29171e+06	8.11607e+06
P0AC19	P0AC19		folX		3.90354e+06	4.0709e+06	4.09177e+06	3.88957e+06	4.03188e+06	3.97658e+06
P0AC28	P0AC28		ygfA		349205	367065	302866	308829	342158	370198
P0AC30	P0AC30		ftsX		3.82906e+06	3.39774e+06	3.37866e+06	3.39076e+06	3.43819e+06	3.28063e+06
P0AC33	P0AC33		fumA		2.82918e+06	3.20421e+06	3.21022e+06	2.80018e+06	3.05535e+06	3.33989e+06
P0AC38	P0AC38		aspA		6.75014e+07	6.65728e+07	6.51275e+07	6.77433e+07	6.83743e+07	6.63313e+07
P0AC41	P0AC41		sdhA		3.92305e+06	3.78634e+06	4.04684e+06	3.84716e+06	3.54237e+06	3.72824e+06
P0AC47	P0AC47		frdB		8.37515e+06	9.28131e+06	9.75263e+06	8.17788e+06	8.53131e+06	9.4408e+06
P0AC51	P0AC51		zur		2.5343e+06	2.2726e+06	2.09449e+06	2.59489e+06	2.67439e+06	2.11038e+06
P0AC53	P0AC53		zwf		1.17727e+07	1.21095e+07	1.22191e+07	1.20434e+07	1.20101e+07	1.17732e+07
P0AC59	P0AC59		grxB		7.13807e+06	6.8641e+06	6.82118e+06	7.08365e+06	7.08109e+06	6.56508e+06
P0AC62	P0AC62		grxC		1.78765e+07	1.77963e+07	1.85621e+07	1.86691e+07	1.82444e+07	1.70328e+07
P0AC69	P0AC69		grxD		2.37364e+07	2.3714e+07	2.42539e+07	2.40831e+07	2.41759e+07	2.32272e+07
P0AC75	P0AC75		waaA		1.50405e+06	1.95895e+06	1.37339e+06	1.50065e+06	1.5558e+06	1.68902e+06
P0AC81	P0AC81		gloA		1.15275e+06	1.19126e+06	1.07056e+06	1.19881e+06	1.23461e+06	1.2709e+06
P0AC84	P0AC84		gloB		1.48013e+06	1.63157e+06	1.68873e+06	1.38288e+06	1.42179e+06	1.75209e+06
P0AC86	P0AC86		glgP		1.87335e+06	1.76471e+06	1.7035e+06	1.95753e+06	1.766e+06	1.71365e+06
P0AC92	P0AC92		gnsA		5.20964e+06	6.63234e+06	6.61379e+06	5.39773e+06	6.02764e+06	6.46304e+06
P0ACA1	P0ACA1		yibF		1.78693e+06	1.47033e+06	1.31543e+06	1.45552e+06	1.15191e+06	692958
P0ACA3	P0ACA3		sspA		2.47048e+07	2.67389e+07	2.72241e+07	2.4571e+07	2.57448e+07	2.51298e+07
P0ACA7	P0ACA7		gstB		2.32555e+06	2.27593e+06	2.25513e+06	2.30488e+06	2.28017e+06	2.26298e+06
P0ACB0	P0ACB0		dnaB		2.57658e+06	2.25931e+06	2.45328e+06	2.60388e+06	2.4971e+06	2.45727e+06
P0ACB2	P0ACB2		hemB		1.18468e+07	1.22888e+07	1.21638e+07	1.19232e+07	1.18555e+07	1.2523e+07
P0ACB4	P0ACB4		hemG		2.33757e+06	2.94401e+06	2.53567e+06	2.53985e+06	2.17416e+06	2.57389e+06
P0ACB7	P0ACB7		hemY		5.80178e+06	5.52613e+06	5.49054e+06	5.91137e+06	5.71636e+06	5.67006e+06
P0ACC1	P0ACC1		prmC		1.36502e+06	1.29141e+06	1.35361e+06	1.49279e+06	1.36536e+06	1.44727e+06
P0ACC3	P0ACC3		erpA		8.30159e+06	8.35367e+06	8.51415e+06	8.33594e+06	8.6378e+06	8.40356e+06
P0ACC7	P0ACC7		glmU		1.40425e+07	1.36915e+07	1.36584e+07	1.37433e+07	1.35615e+07	1.35289e+07
P0ACD4	P0ACD4		nifU		1.49742e+07	1.43691e+07	1.39848e+07	1.50663e+07	1.45423e+07	1.50554e+07
P0ACD8	P0ACD8		hyaB		5.49346e+06	5.44538e+06	5.42208e+06	5.45792e+06	5.47436e+06	5.57159e+06
P0ACE0	P0ACE0		hybC		1.41254e+07	1.3755e+07	1.36257e+07	1.39982e+07	1.36741e+07	1.38078e+07
P0ACE3	P0ACE3		hha		3.62559e+06	3.62885e+06	3.45476e+06	3.6993e+06	3.68888e+06	3.45917e+06
P0ACE7	P0ACE7		hinT		1.10473e+07	1.12109e+07	1.09423e+07	1.12484e+07	1.15384e+07	1.11233e+07
P0ACF0	P0ACF0		hupA		1.65696e+08	1.71335e+08	1.71788e+08	1.63562e+08	1.55451e+08	1.69038e+08
P0ACF4	P0ACF4		hupB		3.9441e+07	3.51131e+07	3.57012e+07	3.85924e+07	3.85536e+07	3.52689e+07
P0ACF8	P0ACF8		hns		4.90503e+07	4.39001e+07	4.5128e+07	4.79949e+07	4.73703e+07	4.4941e+07
P0ACG1	P0ACG1		stpA		1.38413e+07	1.42383e+07	1.39541e+07	1.36977e+07	1.3538e+07	1.43652e+07
P0ACI0	P0ACI0		rob		3.42789e+06	3.59362e+06	3.66944e+06	3.29983e+06	3.43476e+06	3.86473e+06
P0ACJ0	P0ACJ0		lrp		1.06372e+07	1.0335e+07	1.08711e+07	1.07704e+07	1.00216e+07	1.07235e+07
P0ACJ8	P0ACJ8		crp		2.4495e+07	2.61994e+07	2.4948e+07	2.41602e+07	2.43162e+07	2.59636e+07
P0ACK2	P0ACK2		agaR		2.02638e+06	2.10068e+06	1.97677e+06	2.0451e+06	2.15401e+06	1.86707e+06
P0ACK5	P0ACK5		deoR		454775	252802	325933	472846	393678	470541
P0ACK8	P0ACK8		fucR		195538	178414	235062	193586	197015	
P0ACL0	P0ACL0		glpR		2.121e+06	1.97387e+06	2.09787e+06	1.99214e+06	1.98689e+06	2.03235e+06
P0ACL2	P0ACL2		exuR		2.63951e+06	2.42418e+06	2.55736e+06	2.54049e+06	2.38942e+06	2.60705e+06
P0ACL9	P0ACL9		pdhR		1.41082e+07	1.3047e+07	1.31377e+07	1.31868e+07	1.35419e+07	1.35698e+07
P0ACM2	P0ACM2		ydfH		477423	449580	480074	438251	491149	503117
P0ACM5	P0ACM5		yegW		434579	391242	414689	345235	448603	395517
P0ACN4	P0ACN4		allR		1.18873e+07	1.01079e+07	9.01896e+06	1.13672e+07	1.14355e+07	9.70117e+06
P0ACN7	P0ACN7		cytR		1.39238e+06	1.15393e+06	1.08585e+06	1.42108e+06	1.36472e+06	1.40125e+06
P0ACP1	P0ACP1		cra		4.48619e+06	3.83526e+06	4.21076e+06	4.51007e+06	4.1988e+06	3.94798e+06
P0ACP5	P0ACP5		gntR		700690	625228	713917	749883	735863	655648
P0ACP7	P0ACP7		purR		5.04045e+06	4.53598e+06	5.09715e+06	4.87841e+06	4.77826e+06	4.89974e+06
P0ACQ4	P0ACQ4		oxyR		4.38795e+06	4.30331e+06	4.33284e+06	4.32653e+06	4.45245e+06	4.38381e+06
P0ACR4	P0ACR4		yeiE		2.69631e+06	2.50086e+06	2.59305e+06	2.66253e+06	2.72194e+06	2.53523e+06
P0ACR9	P0ACR9		mprA		1.31935e+07	1.43223e+07	1.45068e+07	1.39352e+07	1.34615e+07	1.48831e+07
P0ACS7	P0ACS7		rpiR		787772	824107	741048	691110	751482	763535
P0ACT6	P0ACT6		uidR		628040	530159	578523	531878	851726	553959
P0ACU0	P0ACU0		ybiH		642568	681619	647218	649515	598560	660071
P0ACU5	P0ACU5		fabR		3.17659e+06	3.04356e+06	3.02085e+06	2.99115e+06	2.97902e+06	3.14034e+06
P0ACU7	P0ACU7		yjdC		3.04362e+06	2.39678e+06	2.38754e+06	2.48598e+06	2.6262e+06	2.51332e+06
P0ACV8	P0ACV8		ymjA		524525	538357	572908	497046	545892	596665
P0ACX5	P0ACX5		ydhZ		2.12557e+06	2.39229e+06	2.09343e+06	2.03536e+06	2.29722e+06	1.93215e+06
P0ACY1	P0ACY1		ydjA		1.10097e+07	1.07544e+07	1.0841e+07	1.12212e+07	1.0614e+07	1.02306e+07
P0ACY3	P0ACY3		yeaG		886205	860399	793995	939003	909671	823785
P0ACY9	P0ACY9		yebG		760190	598681	619655	764576	721688	691472
P0ACZ2	P0ACZ2		etp		1.84181e+06	1.73214e+06	1.7473e+06	1.88338e+06	1.71808e+06	1.6364e+06
P0ACZ4	P0ACZ4		evgA		2.20187e+06	2.23792e+06	2.26585e+06	2.33897e+06	2.25702e+06	2.12021e+06
P0AD05	P0AD05		yecA		6.57838e+06	6.59034e+06	6.81041e+06	6.56212e+06	6.74533e+06	6.40156e+06
P0AD07	P0AD07		yecF		3.99514e+06	3.75077e+06	3.53474e+06	3.49468e+06	3.4412e+06	3.54088e+06
P0AD10	P0AD10		yecJ		3.16497e+06	3.05844e+06	3.07955e+06	2.84651e+06	2.8615e+06	2.89846e+06
P0AD12	P0AD12		yeeZ		1.04999e+07	1.01083e+07	1.04331e+07	9.94632e+06	1.04505e+07	1.09397e+07
P0AD24	P0AD24		yejL		3.72846e+06	3.97351e+06	3.25974e+06	3.2554e+06	3.54788e+06	4.00019e+06
P0AD33	P0AD33		yfcZ		4.56399e+07	4.11117e+07	4.04583e+07	4.73388e+07	4.55412e+07	4.28594e+07
P0AD37	P0AD37		yfeC		962907	1.11807e+06	1.18546e+06	865677	987360	1.15639e+06
P0AD44	P0AD44		yfhG		1.04602e+06	1.07935e+06	1.01506e+06	1.09265e+06	884269	1.01444e+06
P0AD49	P0AD49		raiA		4.67717e+06	5.15087e+06	5.05496e+06	4.95522e+06	4.58842e+06	5.0528e+06
P0AD57	P0AD57		ispB		960067	1.21788e+06	1.15699e+06	1.07547e+06	1.0532e+06	888804
P0AD59	P0AD59		ivy		2.45051e+06	2.87984e+06	2.8516e+06	2.46735e+06	2.66606e+06	2.95754e+06
P0AD61	P0AD61		pykF		3.79374e+07	3.69628e+07	3.66654e+07	3.80168e+07	3.63351e+07	3.68807e+07
P0AD68	P0AD68		ftsI		1.40828e+06	1.34686e+06	1.34631e+06	1.30615e+06	1.36214e+06	1.27401e+06
P0AD70	P0AD70		ampH		1.32766e+06	1.43519e+06	1.52234e+06	1.20214e+06	1.26789e+06	1.62058e+06
P0ADA1	P0ADA1		tesA		1.69572e+06	1.82043e+06	1.59851e+06	1.8627e+06	1.75586e+06	1.64386e+06
P0ADA3	P0ADA3		nlpD		5.99965e+06	5.90412e+06	5.7818e+06	6.09597e+06	5.97374e+06	6.14697e+06
P0ADA5	P0ADA5		yajG		1.64737e+07	1.59065e+07	1.65389e+07	1.6757e+07	1.68921e+07	1.62342e+07
P0ADA7	P0ADA7		osmB		1.60969e+06	1.91721e+06	1.74074e+06	1.72035e+06	1.59614e+06	1.29101e+06
P0ADB1	P0ADB1		osmE		2.21485e+07	2.37384e+07	2.34951e+07	2.2802e+07	2.24728e+07	2.28048e+07
P0ADB7	P0ADB7		ecnB		5.887e+06	6.43558e+06	7.54852e+06	6.06424e+06	5.73824e+06	6.79622e+06
P0ADC1	P0ADC1		lptE		1.25912e+06	1.10274e+06	1.06824e+06	1.19953e+06	1.2403e+06	971672
P0ADC3	P0ADC3		lolC		2.11241e+06	1.98115e+06	1.79044e+06	2.12951e+06	2.05895e+06	2.02594e+06
P0ADC6	P0ADC6		lptG		759285	895654	843086	815138	711485	853290
P0ADE2	P0ADE2		ytfK		1.11729e+06	425890	445482	386767	382496	477111
P0ADE4	P0ADE4		tamA		4.2279e+06	4.01173e+06	4.03286e+06	4.18122e+06	4.20915e+06	3.96215e+06
P0ADE6	P0ADE6		ygaU		581308	630359	658802	578765	616347	630602
P0ADE8	P0ADE8		ygfZ		1.04634e+07	1.12599e+07	1.12654e+07	1.06315e+07	1.07746e+07	1.11075e+07
P0ADF6	P0ADF6		edd		2.04545e+06	1.97346e+06	2.27755e+06	1.86507e+06	1.79569e+06	2.15241e+06
P0ADG4	P0ADG4		suhB		1.20693e+07	1.18315e+07	1.19941e+07	1.22433e+07	1.23528e+07	1.17199e+07
P0ADG7	P0ADG7		guaB		2.56383e+07	2.60221e+07	2.66037e+07	2.65249e+07	2.57752e+07	2.63204e+07
P0ADH5	P0ADH5		fimB		1.12922e+06	1.11762e+06	1.07473e+06	1.13603e+06	1.07959e+06	1.12148e+06
P0ADI7	P0ADI7		yecD		7.73347e+06	7.41382e+06	7.34625e+06	7.82607e+06	7.77891e+06	6.74574e+06
P0ADK0	P0ADK0		yiaF		1.44863e+07	1.54345e+07	1.49436e+07	1.49896e+07	1.49619e+07	1.47955e+07
P0ADK8	P0ADK8		yibL		8.2325e+06	8.50886e+06	8.75039e+06	8.41969e+06	8.20971e+06	7.38164e+06
P0ADM8	P0ADM8		yieE		401817	743621	976331	350560	654570	1.23404e+06
P0ADN2	P0ADN2		yifE		5.81447e+06	5.69515e+06	5.75785e+06	5.78696e+06	5.73613e+06	5.78312e+06
P0ADP0	P0ADP0		yigB		1.08348e+06	1.07792e+06	1.13764e+06	1.07743e+06	1.05564e+06	1.11039e+06
P0ADP7	P0ADP7		yigP		1.2486e+06	1.10211e+06	887500	1.26693e+06	1.3358e+06	1.34603e+06
P0ADP9	P0ADP9		yihD		4.35309e+06	4.32864e+06	4.60578e+06	4.43006e+06	4.36457e+06	4.50549e+06
P0ADQ2	P0ADQ2		yiiD		7.6178e+06	6.98761e+06	6.77121e+06	7.69688e+06	7.50148e+06	7.16997e+06
P0ADQ7	P0ADQ7		ygaM		1.07643e+07	1.228e+07	1.21113e+07	1.10084e+07	1.11548e+07	1.16303e+07
P0ADR6	P0ADR6		rlmM		2.93206e+06	3.19915e+06	3.19346e+06	2.64697e+06	2.90295e+06	3.0196e+06
P0ADR8	P0ADR8		ygdH		9.61768e+06	9.38142e+06	9.33222e+06	9.74611e+06	9.76473e+06	9.72396e+06
P0ADS2	P0ADS2		zapA		1.35227e+07	1.42627e+07	1.39023e+07	1.31062e+07	1.38397e+07	1.39449e+07
P0ADS6	P0ADS6		yggE		5.5916e+06	5.51942e+06	5.46692e+06	5.49521e+06	5.37608e+06	5.59473e+06
P0ADS9	P0ADS9		yggN		2.50705e+06	2.4378e+06	2.29201e+06	2.62329e+06	2.56498e+06	2.10522e+06
P0ADT2	P0ADT2		ygiB		857664	638790	505880	722467	917278	664997
P0ADT5	P0ADT5		ygiC		2.94533e+06	3.18266e+06	3.04643e+06	2.88165e+06	2.87105e+06	3.14776e+06
P0ADT8	P0ADT8		ygiM		3.90182e+06	4.02644e+06	3.94012e+06	3.97119e+06	3.80122e+06	3.91722e+06
P0ADU2	P0ADU2		ygiN		7.93026e+06	8.22319e+06	8.31972e+06	7.87657e+06	8.18231e+06	8.58581e+06
P0ADU5	P0ADU5		ygiW		6.50013e+06	6.75618e+06	7.01185e+06	6.62298e+06	7.02478e+06	6.47423e+06
P0ADU7	P0ADU7		yqiB		218391	174770	160013	149991		167682
P0ADV1	P0ADV1		lptA		3.39929e+06	2.89784e+06	2.63431e+06	3.5472e+06	3.32187e+06	2.75574e+06
P0ADV5	P0ADV5		yhbW		1.05593e+06	1.01935e+06	998637	1.07244e+06	1.11667e+06	967834
P0ADV7	P0ADV7		mlaC		9.36175e+06	9.93626e+06	1.02809e+07	9.35091e+06	9.49196e+06	1.03886e+07
P0ADW3	P0ADW3		yhcB		2.91831e+07	3.00434e+07	3.04651e+07	2.96199e+07	2.79085e+07	2.99108e+07
P0ADW8	P0ADW8		yheV		1.2161e+06	950584	944111	1.17325e+06	1.17422e+06	2.06341e+06
P0ADX1	P0ADX1		yhfA		7.30635e+06	6.68544e+06	6.71741e+06	6.82998e+06	6.76214e+06	6.74954e+06
P0ADX9	P0ADX9		rsmD		1.45848e+06	1.87829e+06	1.83798e+06	1.5871e+06	1.85002e+06	1.39533e+06
P0ADY1	P0ADY1		ppiD		2.19851e+07	2.21483e+07	2.19636e+07	2.19537e+07	2.1975e+07	2.20726e+07
P0ADY3	P0ADY3		rplN		3.16882e+07	3.8132e+07	3.76035e+07	3.34864e+07	3.34167e+07	3.62878e+07
P0ADY7	P0ADY7		rplP		4.97012e+07	4.84116e+07	4.81188e+07	5.1467e+07	4.97962e+07	4.79145e+07
P0ADZ0	P0ADZ0		rplW		8.47232e+06	8.05475e+06	7.56241e+06	8.13332e+06	8.46865e+06	7.42777e+06
P0ADZ4	P0ADZ4		rpsO		1.50709e+08	1.54644e+08	1.55652e+08	1.46399e+08	1.47251e+08	1.49227e+08
P0ADZ7	P0ADZ7		yajC		1.08365e+07	9.62564e+06	9.26056e+06	1.11336e+07	1.18392e+07	1.01095e+07
P0AE01	P0AE01		trmJ		4.12828e+06	3.99458e+06	3.95994e+06	4.13262e+06	3.90727e+06	4.04339e+06
P0AE06	P0AE06		acrA		1.72047e+07	1.7606e+07	1.75841e+07	1.70532e+07	1.73617e+07	1.70004e+07
P0AE08	P0AE08		ahpC		2.03791e+07	2.17687e+07	2.18102e+07	2.12919e+07	2.08168e+07	2.18587e+07
P0AE12	P0AE12		amn		1.13973e+06	1.12595e+06	1.09881e+06	1.1589e+06	1.22568e+06	1.08939e+06
P0AE14	P0AE14		ampE		411997	346453	399751	385338	309934	456469
P0AE18	P0AE18		map		9.98372e+06	9.56324e+06	9.24901e+06	1.0339e+07	1.05468e+07	9.58876e+06
P0AE22	P0AE22		aphA		1.60538e+06	1.58485e+06	1.59654e+06	1.47292e+06	1.59385e+06	1.56291e+06
P0AE39	P0AE39		ypdB		1.23764e+06	1.23963e+06	1.18416e+06	1.17003e+06	1.25806e+06	1.24791e+06
P0AE45	P0AE45		ytfL		602628	546268	518107	512762	548660	480258
P0AE48	P0AE48		ytfP		4.62041e+06	4.67457e+06	4.68946e+06	4.38343e+06	4.42174e+06	4.48373e+06
P0AE52	P0AE52		bcp		1.57082e+07	1.48783e+07	1.50323e+07	1.57194e+07	1.46393e+07	1.45442e+07
P0AE60	P0AE60		cedA		1.63024e+06	1.60958e+06	1.66798e+06	1.3739e+06	1.25597e+06	1.49341e+06
P0AE67	P0AE67		cheY		1.2127e+06	1.62377e+06	1.7515e+06	1.16705e+06	1.12558e+06	1.67536e+06
P0AE70	P0AE70		mazF		1.28894e+06	1.44545e+06	1.31805e+06	1.31145e+06	1.22334e+06	1.34673e+06
P0AE74	P0AE74		citT		1.19969e+06	2.31254e+06	2.65337e+06	1.17267e+06	1.11028e+06	1.86447e+06
P0AE78	P0AE78		corC		833931	897003	835050	737352	811378	872602
P0AE82	P0AE82		cpxA		1.57518e+06	1.51069e+06	1.45819e+06	1.56256e+06	1.51511e+06	1.52976e+06
P0AE85	P0AE85		cpxP		851416	823625	818479	873548	836682	839203
P0AE88	P0AE88		cpxR		3.97537e+06	4.49651e+06	4.28239e+06	3.94296e+06	4.07036e+06	4.32419e+06
P0AE91	P0AE91		creA		3.5782e+06	3.51784e+06	3.52331e+06	3.40025e+06	3.58749e+06	3.45976e+06
P0AEA8	P0AEA8		cysG		1.84708e+06	1.68128e+06	1.56233e+06	1.62121e+06	1.86617e+06	1.71688e+06
P0AEB2	P0AEB2		dacA		7.16465e+06	7.27959e+06	7.09978e+06	7.3096e+06	7.23646e+06	7.1574e+06
P0AEB7	P0AEB7		yoaB		1.01721e+07	1.19306e+07	1.14429e+07	9.56539e+06	1.01695e+07	1.01349e+07
P0AEC0	P0AEC0		yoaE		350447	291235	299704	313653	307024	353812
P0AEC3	P0AEC3		arcB		810494	731891	727558	785622	785336	772996
P0AEC8	P0AEC8		dcuS		451401	909436	918982	632532	328405	569739
P0AED0	P0AED0		uspA		1.00426e+07	8.08834e+06	8.31476e+06	9.74981e+06	1.0093e+07	8.65964e+06
P0AED5	P0AED5		uvrY		3.26304e+06	3.45404e+06	3.13065e+06	3.37071e+06	3.32515e+06	3.0783e+06
P0AED7	P0AED7		dapE		6.03605e+06	5.33574e+06	5.19536e+06	5.83861e+06	5.50302e+06	5.33259e+06
P0AED9	P0AED9		dcm		465260	540148	507837	417419	482273	513035
P0AEE1	P0AEE1		dcrB		7.89401e+06	8.45933e+06	8.65998e+06	7.77098e+06	8.29344e+06	8.39088e+06
P0AEE3	P0AEE3		degS		989862	737146	920400	1.0951e+06	1.0412e+06	933208
P0AEE5	P0AEE5		mglB		1.95492e+06	2.36611e+06	2.02976e+06	1.94836e+06	1.95688e+06	1.91835e+06
P0AEE8	P0AEE8		dam		354607	256864	225376	356231	374080	268646
P0AEF4	P0AEF4		dpiA		991056	951692	958266	864291	919400	828015
P0AEG4	P0AEG4		dsbA		5.54508e+06	5.70086e+06	5.31021e+06	5.38692e+06	5.65676e+06	5.6073e+06
P0AEG6	P0AEG6		dsbC		2.29997e+06	2.12527e+06	2.0337e+06	2.26125e+06	2.50139e+06	2.31501e+06
P0AEH1	P0AEH1		rseP		1.35686e+06	1.16246e+06	1.11109e+06	1.26367e+06	1.22824e+06	1.15655e+06
