Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0AC51	P0AC51		zur		1.34872e+06	1.31045e+06	1.34298e+06	1.28179e+06	1.34061e+06	1.30455e+06
P0AC53	P0AC53		zwf		1.18515e+07	1.24361e+07	1.25479e+07	1.22678e+07	1.21352e+07	1.20972e+07
P0AC59	P0AC59		grxB		6.89421e+06	6.77425e+06	6.81868e+06	6.77308e+06	7.0772e+06	6.75555e+06
P0AC62	P0AC62		grxC		1.88887e+07	1.85257e+07	1.79634e+07	1.86002e+07	1.88842e+07	1.87733e+07
P0AC69	P0AC69		grxD		2.63773e+07	2.59306e+07	2.59296e+07	2.56576e+07	2.59599e+07	2.63026e+07
P0AC81	P0AC81		gloA		2.09866e+06	1.83918e+06	1.85359e+06	1.92244e+06	1.98682e+06	1.91667e+06
P0AC84	P0AC84		gloB		837018	602524	810003	858286	816565	681822
P0AC86	P0AC86		glgP		1.72584e+06	1.86415e+06	1.77842e+06	1.83271e+06	1.76959e+06	1.78827e+06
P0AC92	P0AC92		gnsA		5.1968e+06	5.1307e+06	4.86424e+06	5.04052e+06	5.21847e+06	5.26641e+06
P0ACA3	P0ACA3		sspA		2.8321e+07	2.803e+07	2.81715e+07	2.92338e+07	2.79177e+07	2.80271e+07
P0ACA7	P0ACA7		gstB		4.19613e+06	4.1066e+06	4.40721e+06	4.19921e+06	4.24402e+06	4.10162e+06
P0ACB0	P0ACB0		dnaB		2.44959e+06	2.48718e+06	2.40212e+06	2.40237e+06	2.41939e+06	2.45468e+06
P0ACB2	P0ACB2		hemB		1.25908e+07	1.2307e+07	1.28579e+07	1.22159e+07	1.23722e+07	1.24929e+07
P0ACB4	P0ACB4		hemG		912639	1.03763e+06	795328	988164	975275	890764
P0ACB7	P0ACB7		hemY		5.4611e+06	5.38538e+06	5.33031e+06	5.41398e+06	5.5294e+06	5.3672e+06
P0ACC3	P0ACC3		erpA		7.25491e+06	7.20812e+06	7.11642e+06	7.18161e+06	7.34556e+06	7.54792e+06
P0ACC7	P0ACC7		glmU		1.46434e+07	1.42708e+07	1.42606e+07	1.42624e+07	1.44161e+07	1.40137e+07
P0ACD4	P0ACD4		nifU		1.57637e+07	1.60878e+07	1.566e+07	1.59287e+07	1.6209e+07	1.51624e+07
P0ACD8	P0ACD8		hyaB		6.07315e+06	6.13396e+06	6.08323e+06	6.17575e+06	6.16553e+06	5.9667e+06
P0ACE0	P0ACE0		hybC		1.48044e+07	1.5122e+07	1.50421e+07	1.49234e+07	1.50368e+07	1.46968e+07
P0ACE3	P0ACE3		hha		3.68436e+06	3.88828e+06	3.71485e+06	3.87349e+06	3.79522e+06	3.54986e+06
P0ACE7	P0ACE7		hinT		1.17177e+07	1.22584e+07	1.18313e+07	1.21496e+07	1.15895e+07	1.15399e+07
P0ACF0	P0ACF0		hupA		4.84358e+08	5.09194e+08	4.92094e+08	5.00608e+08	4.91447e+08	4.70803e+08
P0ACF4	P0ACF4		hupB		3.94283e+07	3.60041e+07	3.4758e+07	3.59218e+07	3.8679e+07	3.87042e+07
P0ACF8	P0ACF8		hns		4.55526e+07	4.58144e+07	4.60399e+07	4.66265e+07	4.4097e+07	4.45051e+07
P0ACG1	P0ACG1		stpA		2.62286e+07	2.58151e+07	2.6945e+07	2.53338e+07	2.66038e+07	2.70395e+07
P0ACI0	P0ACI0		rob		3.91268e+06	4.00559e+06	3.98272e+06	3.94102e+06	3.90981e+06	3.75743e+06
P0ACJ0	P0ACJ0		lrp		9.10334e+06	9.32985e+06	9.08018e+06	9.34699e+06	9.61927e+06	9.05385e+06
P0ACJ8	P0ACJ8		crp		2.4771e+07	2.45672e+07	2.40297e+07	2.37896e+07	2.41089e+07	2.43113e+07
P0ACL0	P0ACL0		glpR		1.83726e+06	2.0342e+06	1.88897e+06	2.00124e+06	1.87883e+06	1.82137e+06
P0ACL2	P0ACL2		exuR		2.56379e+06	2.63806e+06	2.28279e+06	2.3787e+06	2.47324e+06	2.28187e+06
P0ACL9	P0ACL9		pdhR		1.70318e+06	1.70371e+06	1.75512e+06	1.70674e+06	1.6872e+06	1.79912e+06
P0ACM2	P0ACM2		ydfH		934819	940173	895418	911210	937449	937055
P0ACN4	P0ACN4		allR		1.15332e+07	1.14858e+07	1.21704e+07	1.16582e+07	1.20342e+07	1.28728e+07
P0ACN7	P0ACN7		cytR		426365	401662	439260	372714	395429	446431
P0ACP1	P0ACP1		cra		4.31638e+06	4.29017e+06	4.39745e+06	4.27511e+06	4.33238e+06	4.30187e+06
P0ACP5	P0ACP5		gntR		783313	820945	799116	832989	898001	806988
P0ACP7	P0ACP7		purR		5.14236e+06	5.02304e+06	4.83048e+06	4.88358e+06	4.9672e+06	4.88703e+06
P0ACQ4	P0ACQ4		oxyR		4.8828e+06	4.94856e+06	5.03452e+06	4.94699e+06	4.87332e+06	5.03754e+06
P0ACR4	P0ACR4		yeiE		2.76788e+06	2.94627e+06	2.82069e+06	2.81178e+06	2.79881e+06	2.71301e+06
P0ACR9	P0ACR9		mprA		1.40277e+07	1.48653e+07	1.43539e+07	1.47504e+07	1.47451e+07	1.41418e+07
P0ACU5	P0ACU5		fabR		3.22865e+06	3.20755e+06	3.24098e+06	3.25693e+06	3.25447e+06	3.17771e+06
P0ACU7	P0ACU7		yjdC		828068	882029	922398	909066	862915	809954
P0ACV8	P0ACV8		ymjA		472301	554181	501103	525335	486479	465556
P0ACX5	P0ACX5		ydhZ		2.77292e+06	2.60908e+06	2.79897e+06	2.58109e+06	2.63941e+06	2.85685e+06
P0ACY1	P0ACY1		ydjA		8.07698e+06	8.11158e+06	8.11201e+06	7.88111e+06	8.45428e+06	8.22469e+06
P0ACY3	P0ACY3		yeaG		939541	1.00487e+06	923826	1.01477e+06	928765	941122
P0ACY9	P0ACY9		yebG		856670	872950	854682	847934	830029	910526
P0ACZ2	P0ACZ2		etp		2.2741e+06	2.28285e+06	2.31839e+06	2.34171e+06	2.25675e+06	2.35935e+06
P0ACZ4	P0ACZ4		evgA		2.5297e+06	2.55691e+06	2.58771e+06	2.50201e+06	2.50552e+06	2.48387e+06
P0AD05	P0AD05		yecA		2.87493e+06	2.90102e+06	3.10507e+06	3.00066e+06	2.79057e+06	2.83524e+06
P0AD07	P0AD07		yecF		3.93716e+06	3.85579e+06	3.87191e+06	3.80844e+06	4.1435e+06	4.15937e+06
P0AD10	P0AD10		yecJ		3.20257e+06	3.42072e+06	3.21449e+06	3.33619e+06	3.62555e+06	3.56954e+06
P0AD12	P0AD12		yeeZ		1.0756e+07	1.15814e+07	1.17992e+07	1.19255e+07	1.12125e+07	1.03972e+07
P0AD24	P0AD24		yejL		3.93822e+06	3.84826e+06	3.98176e+06	3.99715e+06	4.18949e+06	4.05663e+06
P0AD33	P0AD33		yfcZ		4.77594e+07	4.64162e+07	4.61807e+07	4.56674e+07	4.97763e+07	4.90745e+07
P0AD44	P0AD44		yfhG		1.02171e+06	939424	797247	949602	978156	793070
P0AD49	P0AD49		raiA		6.4396e+06	6.73487e+06	6.83596e+06	7.27223e+06	6.63715e+06	6.49604e+06
P0AD57	P0AD57		ispB		1.55325e+06	1.45076e+06	1.21968e+06	1.3643e+06	1.40016e+06	1.31907e+06
P0AD59	P0AD59		ivy		2.3375e+06	2.53275e+06	2.52881e+06	2.60202e+06	2.35778e+06	2.53435e+06
P0AD61	P0AD61		pykF		5.0969e+07	4.99309e+07	4.9309e+07	5.03671e+07	5.00236e+07	4.95829e+07
P0AD68	P0AD68		ftsI		355071	344151	329220	329816	338210	316482
P0ADA1	P0ADA1		tesA		810990	786458	744757	799312	721948	855239
P0ADA3	P0ADA3		nlpD		6.03131e+06	6.16361e+06	6.26616e+06	6.44699e+06	5.95466e+06	6.16262e+06
P0ADA5	P0ADA5		yajG		1.75505e+07	1.69556e+07	1.654e+07	1.72999e+07	1.76987e+07	1.77537e+07
P0ADA7	P0ADA7		osmB		2.32525e+06	2.66323e+06	2.10081e+06	2.48205e+06	2.38454e+06	2.1716e+06
P0ADB1	P0ADB1		osmE		2.21416e+07	2.27692e+07	2.30442e+07	2.24873e+07	2.23452e+07	2.30649e+07
P0ADB7	P0ADB7		ecnB		1.44204e+07	1.37171e+07	1.35414e+07	1.21744e+07	1.43514e+07	1.38769e+07
P0ADC1	P0ADC1		lptE		5.97359e+06	5.71544e+06	5.63887e+06	5.71878e+06	5.94727e+06	6.00168e+06
P0ADC3	P0ADC3		lolC		1.79445e+06	1.71923e+06	1.69039e+06	1.71448e+06	1.74971e+06	1.56238e+06
P0ADE4	P0ADE4		tamA		3.90219e+06	4.00512e+06	4.08121e+06	3.93233e+06	3.80259e+06	4.01419e+06
P0ADE6	P0ADE6		ygaU		624142	627571	582001	631312	602449	672752
P0ADE8	P0ADE8		ygfZ		9.23771e+06	9.43794e+06	9.67803e+06	9.18526e+06	9.22535e+06	9.00566e+06
P0ADF6	P0ADF6		edd		1.99847e+06	1.4106e+06	1.72543e+06	1.41417e+06	1.90083e+06	1.63741e+06
P0ADG4	P0ADG4		suhB		1.50585e+07	1.47161e+07	1.51458e+07	1.49528e+07	1.47683e+07	1.49523e+07
P0ADG7	P0ADG7		guaB		3.55464e+07	3.46232e+07	3.47365e+07	3.49701e+07	3.49478e+07	3.53567e+07
P0ADH5	P0ADH5		fimB		917297	1.01233e+06	952146	924770	927335	814920
P0ADI7	P0ADI7		yecD		9.0106e+06	8.96509e+06	8.78742e+06	8.69055e+06	8.84062e+06	8.62918e+06
P0ADK0	P0ADK0		yiaF		1.4898e+07	1.52713e+07	1.52815e+07	1.50033e+07	1.50194e+07	1.50095e+07
P0ADK8	P0ADK8		yibL		2.68791e+07	2.69493e+07	2.65395e+07	2.6592e+07	2.69054e+07	2.60631e+07
P0ADN2	P0ADN2		yifE		6.86825e+06	6.89942e+06	7.11984e+06	7.01334e+06	6.9587e+06	6.93278e+06
P0ADP0	P0ADP0		yigB		1.1132e+06	1.13888e+06	1.05936e+06	1.20154e+06	1.10114e+06	1.08972e+06
P0ADP7	P0ADP7		yigP		1.69492e+06	1.74437e+06	2.10499e+06	2.00048e+06	2.01384e+06	1.93819e+06
P0ADP9	P0ADP9		yihD		4.83165e+06	5.07762e+06	4.9612e+06	5.1668e+06	5.04051e+06	4.79848e+06
P0ADQ7	P0ADQ7		ygaM		1.3189e+07	1.28624e+07	1.30183e+07	1.3219e+07	1.31353e+07	1.26525e+07
P0ADR6	P0ADR6		rlmM		3.53882e+06	3.67788e+06	3.65478e+06	3.47421e+06	3.61152e+06	3.62425e+06
P0ADR8	P0ADR8		ygdH		6.38903e+06	6.7079e+06	6.67634e+06	6.65458e+06	6.54173e+06	6.72506e+06
P0ADS2	P0ADS2		zapA		1.49289e+07	1.52781e+07	1.50563e+07	1.5022e+07	1.52606e+07	1.49531e+07
P0ADS6	P0ADS6		yggE		5.29523e+06	5.20917e+06	5.38489e+06	5.28913e+06	5.33536e+06	5.53855e+06
P0ADS9	P0ADS9		yggN		1.63106e+06	1.68474e+06	1.66652e+06	1.75494e+06	1.74577e+06	1.64607e+06
P0ADT2	P0ADT2		ygiB		1.07437e+06	1.01222e+06	880834	971669	984747	1.00566e+06
P0ADT5	P0ADT5		ygiC		3.20233e+06	3.23042e+06	3.38837e+06	3.21241e+06	3.18283e+06	3.08514e+06
P0ADT8	P0ADT8		ygiM		3.82714e+06	3.76821e+06	3.70777e+06	3.77329e+06	3.57326e+06	3.6379e+06
P0ADU2	P0ADU2		ygiN		7.38171e+06	7.24932e+06	7.37761e+06	7.11121e+06	7.24498e+06	7.42005e+06
P0ADU5	P0ADU5		ygiW		6.80704e+06	7.209e+06	7.14976e+06	7.03685e+06	6.99751e+06	7.20971e+06
P0ADV1	P0ADV1		lptA		3.27084e+06	3.23732e+06	3.41053e+06	3.52608e+06	3.32102e+06	3.21608e+06
P0ADV5	P0ADV5		yhbW		1.2138e+06	1.28919e+06	1.21532e+06	1.05987e+06	1.18134e+06	1.2615e+06
P0ADV7	P0ADV7		mlaC		1.068e+07	1.11614e+07	1.09821e+07	1.07463e+07	1.09872e+07	1.05154e+07
P0ADW3	P0ADW3		yhcB		3.07033e+07	3.15601e+07	3.10467e+07	3.13963e+07	3.07198e+07	3.08904e+07
P0ADX1	P0ADX1		yhfA		4.69863e+06	4.65569e+06	4.69387e+06	4.7005e+06	4.81746e+06	4.76911e+06
P0ADY1	P0ADY1		ppiD		2.13593e+07	2.11671e+07	2.10629e+07	2.13957e+07	2.14237e+07	2.1221e+07
P0ADY3	P0ADY3		rplN		4.75647e+07	4.65622e+07	4.7418e+07	4.65217e+07	4.77009e+07	4.84683e+07
P0ADY7	P0ADY7		rplP		4.51288e+07	4.50688e+07	4.52526e+07	4.48903e+07	4.51713e+07	4.65454e+07
P0ADZ0	P0ADZ0		rplW		8.42564e+06	8.18771e+06	8.15051e+06	8.26214e+06	8.5435e+06	8.13248e+06
P0ADZ4	P0ADZ4		rpsO		1.57352e+08	1.60126e+08	1.54688e+08	1.6045e+08	1.58312e+08	1.57381e+08
P0ADZ7	P0ADZ7		yajC		2.22171e+07	2.10772e+07	2.20151e+07	2.08898e+07	2.26517e+07	2.29512e+07
P0AE01	P0AE01		trmJ		4.29689e+06	4.3018e+06	4.30723e+06	4.23936e+06	4.40443e+06	4.21622e+06
P0AE06	P0AE06		acrA		2.18555e+07	2.16411e+07	2.1684e+07	2.13356e+07	2.15511e+07	2.16567e+07
P0AE08	P0AE08		ahpC		2.74341e+07	2.74733e+07	2.76938e+07	2.73879e+07	2.73954e+07	2.75595e+07
P0AE12	P0AE12		amn		1.1264e+06	1.11416e+06	1.09922e+06	1.13592e+06	1.13732e+06	1.06819e+06
P0AE18	P0AE18		map		9.4167e+06	9.109e+06	9.33936e+06	9.3962e+06	9.5023e+06	9.39174e+06
P0AE22	P0AE22		aphA		1.87943e+06	1.83894e+06	1.69459e+06	1.82569e+06	1.81763e+06	1.83754e+06
P0AE39	P0AE39		ypdB		1.88155e+06	1.90461e+06	1.80007e+06	1.71383e+06	1.88596e+06	1.83789e+06
P0AE45	P0AE45		ytfL		316849	203019	292254	224730	334813	284781
P0AE48	P0AE48		ytfP		4.27317e+06	4.16166e+06	4.2882e+06	4.34816e+06	4.11728e+06	4.12855e+06
P0AE52	P0AE52		bcp		1.9856e+07	1.97543e+07	2.00261e+07	2.0714e+07	1.99945e+07	1.95803e+07
P0AE67	P0AE67		cheY		1.42992e+06	1.46201e+06	1.45228e+06	1.35634e+06	1.3708e+06	1.43216e+06
P0AE82	P0AE82		cpxA		1.64121e+06	1.70311e+06	1.66059e+06	1.69016e+06	1.59752e+06	1.63761e+06
P0AE85	P0AE85		cpxP		814491	739192	779224	909933	806180	759898
P0AE88	P0AE88		cpxR		4.67139e+06	4.71671e+06	4.89572e+06	4.81255e+06	4.71889e+06	4.74473e+06
P0AE91	P0AE91		creA		3.22335e+06	3.13964e+06	3.21883e+06	3.19447e+06	3.12691e+06	3.37062e+06
P0AEA8	P0AEA8		cysG		1.81252e+06	1.77117e+06	1.91946e+06	1.92019e+06	1.77854e+06	1.82427e+06
P0AEB2	P0AEB2		dacA		7.83152e+06	7.5982e+06	8.00146e+06	7.59237e+06	7.6958e+06	7.86709e+06
P0AEB7	P0AEB7		yoaB		9.75852e+06	1.06445e+07	1.05055e+07	1.02428e+07	1.02023e+07	9.13103e+06
P0AEC0	P0AEC0		yoaE		439720	344118	381124	407114	450495	401492
P0AEC3	P0AEC3		arcB		739514	648607	682956	707598	646446	654887
P0AED0	P0AED0		uspA		1.02745e+07	9.5865e+06	9.75758e+06	1.03167e+07	9.78253e+06	1.02367e+07
P0AED5	P0AED5		uvrY		3.64758e+06	3.60807e+06	3.74365e+06	3.61168e+06	3.68792e+06	3.48667e+06
P0AED7	P0AED7		dapE		4.99816e+06	5.04219e+06	4.93522e+06	5.12411e+06	4.96033e+06	4.85631e+06
P0AEE1	P0AEE1		dcrB		7.68328e+06	7.6002e+06	7.72925e+06	7.45863e+06	7.6789e+06	7.89669e+06
P0AEE5	P0AEE5		mglB		2.19809e+06	2.17732e+06	2.11955e+06	2.15412e+06	2.15398e+06	2.23379e+06
P0AEF4	P0AEF4		dpiA		2.00949e+06	1.92935e+06	1.87828e+06	1.89949e+06	1.99122e+06	1.87731e+06
P0AEG4	P0AEG4		dsbA		4.90247e+06	5.30823e+06	5.18561e+06	5.19655e+06	4.83411e+06	4.69548e+06
P0AEG6	P0AEG6		dsbC		1.74982e+06	1.81397e+06	1.88642e+06	1.76473e+06	1.83413e+06	1.94317e+06
P0AEH1	P0AEH1		rseP		1.49788e+06	1.57936e+06	1.41147e+06	1.55633e+06	1.45133e+06	1.44047e+06
P0AEH5	P0AEH5		elaB		9.5827e+06	9.36484e+06	9.38549e+06	9.0694e+06	9.46176e+06	9.37854e+06
P0AEI1	P0AEI1		miaB		1.08805e+07	1.11432e+07	1.10481e+07	1.13101e+07	1.09577e+07	1.06994e+07
P0AEI4	P0AEI4		rimO		5.119e+06	5.15855e+06	5.16629e+06	4.948e+06	5.05677e+06	5.07398e+06
P0AEI6	P0AEI6		nudJ		3.05676e+06	3.17848e+06	3.17263e+06	3.0902e+06	3.15872e+06	3.07412e+06
P0AEK2	P0AEK2		fabG		8.98313e+07	8.63951e+07	8.61619e+07	8.69038e+07	8.81621e+07	8.72351e+07
P0AEK4	P0AEK4		fabI		5.77983e+07	5.75218e+07	5.73452e+07	5.71168e+07	5.70604e+07	5.67865e+07
P0AEL6	P0AEL6		fepB		2.33e+06	2.4244e+06	2.32242e+06	2.40625e+06	2.40442e+06	2.2581e+06
P0AEM0	P0AEM0		fkpB		1.71359e+06	1.82511e+06	1.84396e+06	1.75115e+06	1.91953e+06	1.87199e+06
P0AEM4	P0AEM4		flgM		2.16782e+06	2.03225e+06	2.11307e+06	2.20102e+06	2.12996e+06	2.18829e+06
P0AEM6	P0AEM6		fliA		2.73544e+06	2.69591e+06	2.57989e+06	2.76235e+06	2.72036e+06	2.6804e+06
P0AEM9	P0AEM9		fliY		6.91517e+06	6.90894e+06	6.90342e+06	7.01695e+06	6.80966e+06	6.99747e+06
P0AEN1	P0AEN1		fre		9.17353e+06	8.97142e+06	9.1765e+06	9.32698e+06	9.16196e+06	8.87397e+06
P0AEN8	P0AEN8		fucU		5.27485e+06	5.43913e+06	5.03865e+06	5.14941e+06	5.5555e+06	5.31185e+06
P0AEP3	P0AEP3		galU		6.06197e+07	6.01059e+07	6.18826e+07	6.15438e+07	6.02193e+07	6.07404e+07
P0AEQ3	P0AEQ3		glnH		2.29115e+07	2.24682e+07	2.30591e+07	2.28267e+07	2.27108e+07	2.35659e+07
P0AEQ6	P0AEQ6		glnP		2.31507e+06	2.38767e+06	2.62174e+06	2.46748e+06	2.34709e+06	2.38629e+06
P0AES0	P0AES0		gsp		2.68174e+06	2.70039e+06	2.7929e+06	2.69191e+06	2.76605e+06	2.70322e+06
P0AES2	P0AES2		gudD		1.55308e+06	1.54952e+06	1.52549e+06	1.49696e+06	1.46949e+06	1.51894e+06
P0AES4	P0AES4		gyrA		1.41712e+07	1.43425e+07	1.42719e+07	1.41048e+07	1.42363e+07	1.42425e+07
P0AES6	P0AES6		gyrB		8.97716e+06	9.12378e+06	9.06761e+06	9.1487e+06	9.0383e+06	9.06465e+06
P0AES9	P0AES9		hdeA		6.22013e+06	6.38188e+06	6.41575e+06	6.77528e+06	6.1265e+06	6.10052e+06
P0AET2	P0AET2		hdeB		1.21426e+07	1.30856e+07	1.31575e+07	1.45045e+07	1.31582e+07	1.25519e+07
P0AET8	P0AET8		hdhA		1.34923e+06	1.34362e+06	1.24539e+06	1.38172e+06	1.31984e+06	1.39549e+06
P0AEU0	P0AEU0		hisJ		3.54548e+06	3.57358e+06	3.37527e+06	3.6254e+06	3.47031e+06	3.66296e+06
P0AEU7	P0AEU7		skp		2.46788e+07	2.30842e+07	2.20364e+07	2.28585e+07	2.43311e+07	2.34538e+07
P0AEV4	P0AEV4		hycA		513460	482123	514705	419626	515178	475649
P0AEW6	P0AEW6		gsk		2.76949e+06	2.83699e+06	2.79659e+06	2.71131e+06	2.84556e+06	2.70227e+06
P0AEW9	P0AEW9		fruK		1.58836e+07	1.62748e+07	1.65571e+07	1.63328e+07	1.62217e+07	1.59204e+07
P0AEX5	P0AEX5		prkB		1.90828e+06	1.99901e+06	1.9236e+06	2.07013e+06	2.16816e+06	1.81523e+06
P0AEX9	P0AEX9		malE		6.36132e+06	7.06761e+06	7.13639e+06	6.87217e+06	6.4e+06	6.47471e+06
P0AEY3	P0AEY3		mazG		1.45871e+06	1.50436e+06	1.44087e+06	1.576e+06	1.44861e+06	1.48847e+06
P0AEY5	P0AEY5		mdaB		1.96582e+06	2.02045e+06	2.11328e+06	2.1459e+06	2.13911e+06	2.1965e+06
P0AEZ3	P0AEZ3		minD		1.45017e+07	1.38686e+07	1.36643e+07	1.39421e+07	1.4095e+07	1.39711e+07
P0AEZ9	P0AEZ9		moaB		9.1755e+06	9.35414e+06	9.42211e+06	9.59931e+06	9.08356e+06	9.3535e+06
P0AF03	P0AF03		mog		1.3085e+07	1.28124e+07	1.30213e+07	1.31492e+07	1.29023e+07	1.28641e+07
P0AF08	P0AF08		mrp		4.49235e+06	4.25329e+06	4.26272e+06	4.32045e+06	4.36392e+06	4.20803e+06
P0AF12	P0AF12		mtnN		2.60739e+07	2.51241e+07	2.47536e+07	2.52166e+07	2.49209e+07	2.54059e+07
P0AF18	P0AF18		nagA		3.62549e+06	3.63877e+06	3.58528e+06	3.61151e+06	3.81912e+06	3.65042e+06
P0AF20	P0AF20		nagC		1.45086e+06	1.45242e+06	1.45004e+06	1.48955e+06	1.43959e+06	1.47993e+06
P0AF24	P0AF24		nagD		2.01812e+06	2.23336e+06	2.06946e+06	2.10617e+06	2.16036e+06	2.14544e+06
P0AF26	P0AF26		narJ		1.18863e+06	1.15432e+06	984544	1.13034e+06	1.10122e+06	970084
P0AF28	P0AF28		narL		6.39435e+06	6.37861e+06	6.35365e+06	6.41075e+06	6.34666e+06	6.39023e+06
P0AF36	P0AF36		zapB		6.19859e+06	6.40896e+06	6.52832e+06	6.5043e+06	6.24786e+06	6.26764e+06
P0AF48	P0AF48		yjbQ		911041	1.24054e+06	1.24733e+06	1.06959e+06	1.10473e+06	1.00463e+06
P0AF50	P0AF50		yjbR		6.65177e+06	6.70725e+06	6.44279e+06	6.51878e+06	6.71066e+06	6.61199e+06
P0AF61	P0AF61		yjdK		1.89292e+06	1.74811e+06	1.75181e+06	1.75139e+06	1.72889e+06	1.43149e+06
P0AF63	P0AF63		nsrR		1.32505e+06	1.31888e+06	1.33769e+06	1.42049e+06	1.39237e+06	1.37712e+06
P0AF67	P0AF67		yjeE		3.51086e+06	3.22855e+06	3.22538e+06	3.24953e+06	3.42313e+06	3.29212e+06
P0AF70	P0AF70		yjeI		1.00482e+07	9.54006e+06	9.86859e+06	9.86956e+06	9.79217e+06	9.90514e+06
P0AF90	P0AF90		rraB		7.38206e+06	7.13719e+06	6.98303e+06	7.48658e+06	6.82944e+06	6.58564e+06
P0AF93	P0AF93		ridA		1.30571e+08	1.18622e+08	1.22697e+08	1.2534e+08	1.28816e+08	1.26466e+08
P0AF96	P0AF96		tabA		2.78434e+06	3.01731e+06	3.02794e+06	3.20954e+06	2.64211e+06	2.74965e+06
P0AF98	P0AF98		lptF		847136	773110	849244	925613	895573	845177
P0AFB1	P0AFB1		nlpI		1.68108e+06	1.58567e+06	1.58923e+06	1.55159e+06	1.65832e+06	1.60129e+06
P0AFB8	P0AFB8		glnG		1.1013e+07	1.00523e+07	1.09144e+07	1.10183e+07	1.03258e+07	1.07333e+07
P0AFC3	P0AFC3		nuoA		2.11156e+06	2.05002e+06	2.11962e+06	2.00779e+06	2.05247e+06	2.12888e+06
P0AFC7	P0AFC7		nuoB		6.58389e+06	6.75618e+06	7.28205e+06	6.69569e+06	6.60395e+06	7.1155e+06
P0AFD1	P0AFD1		nuoE		6.2572e+06	6.42929e+06	6.30775e+06	6.23162e+06	6.27673e+06	6.13674e+06
P0AFD4	P0AFD4		nuoH		2.6358e+06	2.56107e+06	2.64896e+06	2.59219e+06	2.55506e+06	2.66603e+06
P0AFD6	P0AFD6		nuoI		8.00808e+06	8.8124e+06	8.40569e+06	8.18648e+06	8.17419e+06	7.79722e+06
P0AFF6	P0AFF6		nusA		2.23046e+07	2.22547e+07	2.2762e+07	2.22781e+07	2.22332e+07	2.24821e+07
P0AFG0	P0AFG0		nusG		1.60426e+07	1.58284e+07	1.51573e+07	1.57658e+07	1.63013e+07	1.584e+07
P0AFG3	P0AFG3		sucA		1.01299e+07	1.00751e+07	1.01077e+07	1.02226e+07	1.02675e+07	1.02165e+07
P0AFG6	P0AFG6		sucB		8.55836e+06	8.17502e+06	8.58043e+06	8.32902e+06	8.37673e+06	8.42725e+06
P0AFG8	P0AFG8		aceE		6.98068e+07	7.04315e+07	7.11446e+07	7.13337e+07	7.03743e+07	6.97854e+07
P0AFH8	P0AFH8		osmY		2.57847e+07	2.52132e+07	2.48868e+07	2.4792e+07	2.59579e+07	2.55493e+07
P0AFI2	P0AFI2		parC		4.93531e+06	4.79606e+06	4.80053e+06	5.05713e+06	4.8522e+06	4.69043e+06
P0AFI7	P0AFI7		pdxH		7.64535e+06	7.92548e+06	7.80785e+06	7.85645e+06	7.60136e+06	7.28994e+06
P0AFJ1	P0AFJ1		phnA		1.91824e+06	1.91305e+06	1.84378e+06	1.8828e+06	1.87202e+06	1.91363e+06
P0AFJ7	P0AFJ7		pitA		1.69183e+06	1.72088e+06	1.8193e+06	1.74001e+06	1.73291e+06	1.84374e+06
P0AFK0	P0AFK0		pmbA		5.79576e+06	5.87678e+06	6.01182e+06	5.88609e+06	5.74625e+06	5.95434e+06
P0AFK9	P0AFK9		potD		4.62605e+06	4.86675e+06	4.89422e+06	4.88325e+06	4.74004e+06	4.6733e+06
P0AFL3	P0AFL3		ppiA		6.77951e+06	6.27737e+06	6.28956e+06	6.3757e+06	6.44476e+06	6.63744e+06
P0AFL6	P0AFL6		ppx		1.55156e+06	1.53145e+06	1.54298e+06	1.52492e+06	1.50072e+06	1.45163e+06
P0AFM2	P0AFM2		proX		1.49632e+06	1.4514e+06	1.32625e+06	1.44297e+06	1.43241e+06	1.42558e+06
P0AFM6	P0AFM6		pspA		4.14408e+06	4.12629e+06	3.92695e+06	4.17528e+06	4.12392e+06	4.03028e+06
P0AFP4	P0AFP4		ybbO		1.04441e+06	1.00068e+06	1.07032e+06	948916	1.01736e+06	1.00101e+06
P0AFP6	P0AFP6		ybgI		7.09328e+06	7.29525e+06	7.42036e+06	7.22021e+06	7.30599e+06	7.29698e+06
P0AFQ7	P0AFQ7		ycfH		5.11403e+06	5.13341e+06	4.99692e+06	5.19313e+06	5.13834e+06	5.06179e+06
P0AFR4	P0AFR4		yciO		6.52199e+06	6.413e+06	6.37938e+06	6.53871e+06	6.54765e+06	6.57988e+06
P0AFU8	P0AFU8		ribC		8.74696e+06	9.0895e+06	8.83386e+06	9.01721e+06	8.82387e+06	8.60094e+06
