Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A832	P0A832		smpB		4.05838e+06	3.99401e+06	4.08214e+06	3.78473e+06	4.11832e+06	3.48998e+06
P0A836	P0A836		sucC		6.48727e+06	6.31562e+06	6.20037e+06	6.19402e+06	6.18666e+06	6.21721e+06
P0A840	P0A840		surE		1.59142e+06	1.55669e+06	1.5976e+06	1.62072e+06	1.52935e+06	1.51132e+06
P0A843	P0A843		tatE		8.29888e+06	8.56534e+06	8.46668e+06	8.80913e+06	8.39851e+06	9.24928e+06
P0A847	P0A847		tgt		2.88091e+06	2.81705e+06	2.72199e+06	2.73778e+06	2.82216e+06	2.63195e+06
P0A850	P0A850		tig		1.50328e+08	1.50556e+08	1.46422e+08	1.46266e+08	1.46551e+08	1.35521e+08
P0A853	P0A853		tnaA		2.85098e+06	2.9004e+06	2.94317e+06	2.93518e+06	2.81437e+06	2.86178e+06
P0A855	P0A855		tolB		2.02652e+07	1.97664e+07	2.02827e+07	1.98931e+07	2.00989e+07	1.91676e+07
P0A858	P0A858		tpiA		8.50955e+07	8.53063e+07	7.63022e+07	7.49427e+07	7.70095e+07	6.22263e+07
P0A862	P0A862		tpx		5.18053e+07	5.14609e+07	5.28737e+07	5.42033e+07	5.2947e+07	5.16378e+07
P0A867	P0A867		talA		4.75151e+06	4.71424e+06	4.5588e+06	4.60392e+06	4.44892e+06	4.68941e+06
P0A870	P0A870		talB		4.57434e+07	4.52566e+07	4.49341e+07	4.44617e+07	4.56474e+07	4.46223e+07
P0A873	P0A873		trmD		3.64836e+06	3.7396e+06	3.88788e+06	3.68087e+06	3.50924e+06	3.46912e+06
P0A877	P0A877		trpA		1.40539e+06	1.42583e+06	1.41434e+06	1.52835e+06	1.44924e+06	1.26877e+06
P0A879	P0A879		trpB		476249	477798	515095	469215	530764	415006
P0A881	P0A881		trpR		2.10695e+06	2.38667e+06	1.837e+06	1.89974e+06	1.93425e+06	1.87954e+06
P0A884	P0A884		thyA		5.18055e+06	5.30059e+06	5.15139e+06	5.20757e+06	5.25978e+06	4.59897e+06
P0A887	P0A887		ubiE		7.48768e+06	7.53134e+06	7.42011e+06	7.5281e+06	7.28909e+06	7.54325e+06
P0A890	P0A890		tusA		1.95548e+06	1.89809e+06	1.8034e+06	1.72187e+06	1.71511e+06	1.51555e+06
P0A894	P0A894		yhbJ		1.47541e+06	1.52359e+06	1.5795e+06	1.59273e+06	1.56353e+06	1.47128e+06
P0A898	P0A898		ybeY		3.43148e+06	3.54949e+06	3.45394e+06	3.46629e+06	3.48176e+06	3.10219e+06
P0A8A0	P0A8A0		yebC		2.5595e+06	2.40876e+06	2.2525e+06	2.20441e+06	2.29131e+06	1.89314e+06
P0A8A2	P0A8A2		yeeN		8.33901e+06	8.50623e+06	8.05332e+06	8.4694e+06	8.03307e+06	8.00029e+06
P0A8A4	P0A8A4		ppsR		1.95742e+06	1.97089e+06	2.03222e+06	1.96424e+06	2.01436e+06	1.94632e+06
P0A8A8	P0A8A8		rimP		2.19193e+07	2.1584e+07	2.06448e+07	1.80855e+07	2.11651e+07	1.8905e+07
P0A8B2	P0A8B2		yfcN		1.49838e+06	1.57699e+06	1.51918e+06	1.33639e+06	1.36535e+06	1.64451e+06
P0A8B5	P0A8B5		ybaB		2.16484e+06	1.86984e+06	1.5094e+06	1.59725e+06	1.71083e+06	1.7046e+06
P0A8C1	P0A8C1		ybjQ		1.03797e+06	1.24408e+06	1.1942e+06	1.46507e+06	999247	1.44138e+06
P0A8C4	P0A8C4		ygfB		2.91286e+06	2.77848e+06	2.96508e+06	2.97691e+06	2.8962e+06	2.82518e+06
P0A8D0	P0A8D0		nrdR		1.18552e+06	1.11897e+06	1.09863e+06	1.0674e+06	1.153e+06	1.14511e+06
P0A8D3	P0A8D3		yaiI		2.24819e+06	2.22549e+06	2.31578e+06	2.33725e+06	2.37976e+06	2.44611e+06
P0A8D6	P0A8D6		ymdB		3.17435e+06	3.17614e+06	3.23845e+06	3.11522e+06	3.22115e+06	3.40395e+06
P0A8E1	P0A8E1		ycfP		1.42301e+07	1.43496e+07	1.38705e+07	1.29572e+07	1.39339e+07	1.41683e+07
P0A8E7	P0A8E7		yajQ		1.50676e+07	1.49857e+07	1.4746e+07	1.47148e+07	1.4499e+07	1.43851e+07
P0A8F0	P0A8F0		upp		2.95113e+07	3.0173e+07	2.94556e+07	2.92481e+07	2.95821e+07	2.87977e+07
P0A8F4	P0A8F4		udk		6.91014e+06	7.06651e+06	6.97557e+06	6.9227e+06	7.15298e+06	6.84425e+06
P0A8F8	P0A8F8		uvrB		1.72052e+06	1.79584e+06	1.93545e+06	1.72238e+06	1.82685e+06	1.72253e+06
P0A8G0	P0A8G0		uvrC		408037	387455	384763	389714	371046	376544
P0A8G3	P0A8G3		uxaC		1.92725e+06	1.91947e+06	1.95131e+06	1.89009e+06	1.90596e+06	1.86183e+06
P0A8G6	P0A8G6		wrbA		9.98267e+06	9.75128e+06	9.878e+06	9.91987e+06	9.39126e+06	9.41369e+06
P0A8G9	P0A8G9		xseB		8.7044e+06	9.00038e+06	8.73347e+06	9.09424e+06	8.491e+06	7.61816e+06
P0A8H8	P0A8H8		yacG		2.51544e+06	2.29177e+06	2.20973e+06	2.14707e+06	2.07086e+06	1.99369e+06
P0A8I1	P0A8I1		yqgF		1.61894e+06	1.5661e+06	1.54792e+06	1.65322e+06	1.64663e+06	1.67357e+06
P0A8I3	P0A8I3		yaaA		4.00233e+06	3.89523e+06	4.07782e+06	3.99341e+06	4.09494e+06	4.07653e+06
P0A8I5	P0A8I5		trmB		7.41075e+06	6.89188e+06	6.2659e+06	5.94773e+06	6.42049e+06	5.88415e+06
P0A8I8	P0A8I8		rlmH		3.98835e+06	4.04152e+06	3.86682e+06	3.49385e+06	3.83103e+06	3.88038e+06
P0A8J2	P0A8J2		dnaT		1.13814e+06	999443	951378	1.01963e+06	1.13264e+06	676565
P0A8J4	P0A8J4		ybeD		1.21826e+07	1.20516e+07	1.18545e+07	1.18371e+07	1.25085e+07	1.25937e+07
P0A8J8	P0A8J8		rhlB		6.04934e+06	6.1204e+06	5.90151e+06	5.96705e+06	5.93019e+06	5.73008e+06
P0A8K1	P0A8K1		psd		4.12975e+06	4.25876e+06	4.40653e+06	4.17538e+06	4.18271e+06	4.58138e+06
P0A8K5	P0A8K5		yaeP		1.36539e+06	1.29736e+06	1.13036e+06	1.26749e+06	981611	1.23711e+06
P0A8L1	P0A8L1		serS		3.31674e+07	3.30421e+07	3.16678e+07	3.23307e+07	3.13806e+07	3.15711e+07
P0A8L5	P0A8L5		ycgN		1.15854e+06	1.1583e+06	1.26335e+06	1.26989e+06	1.23175e+06	1.2496e+06
P0A8L7	P0A8L7		yciU		1.92707e+06	1.99909e+06	1.94672e+06	2.08114e+06	1.72543e+06	1.90972e+06
P0A8M0	P0A8M0		asnS		3.24101e+07	3.25206e+07	3.20483e+07	3.17858e+07	3.1489e+07	3.22559e+07
P0A8M3	P0A8M3		thrS		1.45935e+07	1.45468e+07	1.33514e+07	1.36696e+07	1.3344e+07	1.35791e+07
P0A8M6	P0A8M6		yeeX		9.87382e+06	9.98405e+06	9.63636e+06	1.01485e+07	8.86607e+06	8.88602e+06
P0A8N0	P0A8N0		matP		405780	466049	387071	282654	462316	365753
P0A8N3	P0A8N3		lysS		3.54837e+07	3.57896e+07	3.51358e+07	3.53961e+07	3.52395e+07	3.56367e+07
P0A8N5	P0A8N5		lysU		2.18084e+07	2.14148e+07	2.1389e+07	2.14527e+07	2.16963e+07	2.09505e+07
P0A8N7	P0A8N7		epmA		3.26762e+06	3.15904e+06	3.36116e+06	3.17576e+06	3.26608e+06	2.95105e+06
P0A8P3	P0A8P3		yggX		2.75928e+07	2.65084e+07	2.4241e+07	2.46887e+07	2.5323e+07	2.57337e+07
P0A8Q0	P0A8Q0		frdC		1.89352e+06	1.80426e+06	1.78911e+06	1.80565e+06	1.92419e+06	2.19322e+06
P0A8Q6	P0A8Q6		clpS		1.41664e+06	1.41283e+06	1.53856e+06	1.53785e+06	1.56209e+06	1.24293e+06
P0A8R0	P0A8R0		rraA		1.45419e+07	1.50129e+07	1.53136e+07	1.49049e+07	1.44341e+07	1.56219e+07
P0A8R9	P0A8R9		hdfR		1.89467e+06	1.77272e+06	1.56236e+06	1.84821e+06	1.70574e+06	1.64499e+06
P0A8S1	P0A8S1		iciA		2.96516e+06	2.84854e+06	2.97391e+06	2.82775e+06	2.97654e+06	3.06698e+06
P0A8T1	P0A8T1		prmA		7.17157e+06	7.51518e+06	7.62589e+06	7.33078e+06	7.41662e+06	7.03798e+06
P0A8T7	P0A8T7		rpoC		5.02538e+07	5.00939e+07	4.76522e+07	4.81921e+07	4.74446e+07	4.4723e+07
P0A8U0	P0A8U0		syd		557867	500505	465033	500908	475680	429405
P0A8U2	P0A8U2		yafD		159413	154183	171248	70771.9	135482	145170
P0A8U6	P0A8U6		metJ		8.18499e+06	8.23941e+06	7.97709e+06	8.06842e+06	7.62442e+06	7.99815e+06
P0A8V0	P0A8V0		rbn		283966	298254	275881	243056	246848	372699
P0A8V2	P0A8V2		rpoB		6.88226e+07	6.90566e+07	6.73268e+07	6.77987e+07	6.70093e+07	6.54288e+07
P0A8V6	P0A8V6		fadR		5.18083e+06	4.88645e+06	4.92221e+06	4.96603e+06	4.88129e+06	4.77816e+06
P0A8W0	P0A8W0		nanR		2.63949e+06	2.62944e+06	2.47952e+06	2.46262e+06	2.49421e+06	2.33045e+06
P0A8W2	P0A8W2		slyA		8.29827e+06	8.36613e+06	8.04783e+06	7.67e+06	7.66061e+06	7.27202e+06
P0A8W5	P0A8W5		yqgE		2.64376e+06	2.80361e+06	2.73062e+06	2.72189e+06	2.68269e+06	2.74243e+06
P0A8W8	P0A8W8		yfbU		1.90812e+07	1.89333e+07	1.82956e+07	1.77433e+07	1.86924e+07	1.73281e+07
P0A8X0	P0A8X0		yjgA		6.09065e+06	5.88714e+06	5.94518e+06	5.94873e+06	6.01275e+06	5.89506e+06
P0A8X2	P0A8X2		yceI		1.04515e+06	1.04575e+06	1.00601e+06	1.13469e+06	979459	1.11579e+06
P0A8Y1	P0A8Y1		yjjG		1.06919e+06	1.01677e+06	1.16411e+06	1.17716e+06	1.20515e+06	1.11037e+06
P0A8Y3	P0A8Y3		yihX		2.96263e+06	2.87016e+06	2.78509e+06	2.74841e+06	2.75012e+06	2.75608e+06
P0A8Y5	P0A8Y5		yidA		4.22387e+06	4.35021e+06	4.35749e+06	4.34474e+06	4.39056e+06	3.93367e+06
P0A8Z0	P0A8Z0		yciA		2.06582e+06	1.93799e+06	1.94152e+06	2.01945e+06	1.94544e+06	1.75816e+06
P0A8Z3	P0A8Z3		ybgC		286359	67997.9	300139	119921	53930.9	288220
P0A8Z7	P0A8Z7		yqiA		291248	236638	303094	353122	334436	75576.9
P0A901	P0A901		blc		1.10679e+06	1.1182e+06	1.03371e+06	1.13422e+06	988623	1.11273e+06
P0A903	P0A903		bamC		1.81314e+07	1.81035e+07	1.74353e+07	1.78473e+07	1.74717e+07	1.78672e+07
P0A905	P0A905		slyB		7.79828e+06	7.5864e+06	7.56034e+06	7.57461e+06	7.49977e+06	6.74777e+06
P0A908	P0A908		mipA		2.72256e+06	2.5405e+06	1.8244e+06	2.14591e+06	2.33334e+06	2.40939e+06
P0A910	P0A910		ompA		6.27787e+08	6.3497e+08	6.20824e+08	6.22618e+08	6.16538e+08	5.68459e+08
P0A912	P0A912		pal		4.31536e+07	4.27322e+07	4.16685e+07	4.3273e+07	4.31454e+07	4.02464e+07
P0A915	P0A915		ompW		1.69753e+07	1.69587e+07	1.49717e+07	1.50265e+07	1.57452e+07	1.74273e+07
P0A917	P0A917		ompX		1.72616e+07	1.66408e+07	1.62653e+07	1.67913e+07	1.68484e+07	1.74604e+07
P0A921	P0A921		pldA		1.95279e+06	1.91124e+06	1.86282e+06	1.91566e+06	1.84688e+06	2.04574e+06
P0A927	P0A927		tsx		1.00435e+07	9.91914e+06	9.24983e+06	9.51807e+06	9.94993e+06	9.11909e+06
P0A932	P0A932		gfcE		2.0102e+07	1.97648e+07	1.85097e+07	1.85439e+07	1.82915e+07	1.84073e+07
P0A935	P0A935		mltA		5.69354e+06	5.47285e+06	5.57777e+06	5.55075e+06	5.58408e+06	4.89731e+06
P0A937	P0A937		bamE		8.98395e+06	9.05868e+06	9.15396e+06	1.00864e+07	9.47267e+06	7.18444e+06
P0A940	P0A940		bamA		1.41355e+07	1.38129e+07	1.37667e+07	1.40548e+07	1.38607e+07	1.3477e+07
P0A944	P0A944		rimI		550542	545972	576647	577949	575476	595848
P0A948	P0A948		rimJ		300424	377108	405689	345726	356138	
P0A951	P0A951		speG		5.68285e+06	5.39596e+06	5.85564e+06	5.87956e+06	5.09124e+06	3.80951e+06
P0A953	P0A953		fabB		1.65262e+07	1.67573e+07	1.60064e+07	1.59617e+07	1.56319e+07	1.63071e+07
P0A955	P0A955		eda		2.77858e+07	2.7502e+07	2.75982e+07	2.70737e+07	2.6941e+07	2.50351e+07
P0A959	P0A959		alaA		1.82055e+06	1.92893e+06	1.82715e+06	1.7088e+06	1.77202e+06	1.64169e+06
P0A962	P0A962		ansA		1.82352e+06	1.78114e+06	1.85165e+06	1.81755e+06	1.9343e+06	1.73086e+06
P0A964	P0A964		cheW		1.42678e+07	1.43863e+07	1.58428e+07	1.37499e+07	1.51046e+07	1.68685e+07
P0A968	P0A968		cspD		1.38526e+06	1.4005e+06	1.46165e+06	1.41431e+06	1.31375e+06	1.11681e+06
P0A972	P0A972		cspE		2.00698e+08	2.00368e+08	2.12542e+08	2.17618e+08	2.14183e+08	1.71653e+08
P0A978	P0A978		cspG		4.09308e+06	4.04637e+06	3.78996e+06	3.97863e+06	3.63249e+06	3.29938e+06
P0A988	P0A988		dnaN		4.45868e+06	4.3905e+06	4.17901e+06	4.20645e+06	4.16611e+06	3.99764e+06
P0A991	P0A991		fbaB		8.18683e+06	8.3284e+06	7.99688e+06	8.24255e+06	8.28642e+06	7.68987e+06
P0A993	P0A993		fbp		1.87313e+07	1.86388e+07	1.84577e+07	1.8227e+07	1.90574e+07	1.7569e+07
P0A996	P0A996		glpC		1.55871e+06	1.47961e+06	1.6003e+06	1.60366e+06	1.53984e+06	1.53536e+06
P0A998	P0A998		ftnA		3.59762e+07	3.73841e+07	3.63868e+07	3.79755e+07	3.58536e+07	3.871e+07
P0A9A2	P0A9A2		ftnB		754160	828923	830251	729796	778889	1.05491e+06
P0A9A6	P0A9A6		ftsZ		1.27891e+07	1.29947e+07	1.27177e+07	1.29508e+07	1.29567e+07	1.27117e+07
P0A9A9	P0A9A9		fur		1.79186e+07	1.74432e+07	1.76077e+07	1.74509e+07	1.76544e+07	1.61108e+07
P0A9B2	P0A9B2		gapA		3.59474e+08	3.56027e+08	3.50839e+08	3.55346e+08	3.5385e+08	3.18112e+08
P0A9B6	P0A9B6		epd		1.7596e+06	1.68489e+06	1.61309e+06	1.77594e+06	1.4463e+06	1.73044e+06
P0A9C0	P0A9C0		glpA		2.1254e+06	2.14478e+06	2.08944e+06	2.14529e+06	2.05507e+06	1.95924e+06
P0A9C3	P0A9C3		galM		6.4387e+06	6.33004e+06	6.35924e+06	6.2672e+06	6.15416e+06	5.59108e+06
P0A9C5	P0A9C5		glnA		3.50426e+07	3.49977e+07	3.45868e+07	3.47706e+07	3.48402e+07	3.3085e+07
P0A9C9	P0A9C9		glpX		4.43512e+06	4.45469e+06	4.4286e+06	4.484e+06	4.52894e+06	4.42561e+06
P0A9D2	P0A9D2		gstA		6.48599e+06	6.56749e+06	6.19142e+06	6.07828e+06	6.09073e+06	6.02554e+06
P0A9D4	P0A9D4		cysE		3.45306e+06	3.33236e+06	3.05953e+06	3.4717e+06	3.08947e+06	3.30447e+06
P0A9D8	P0A9D8		dapD		3.86864e+07	3.8807e+07	3.82226e+07	3.80657e+07	3.80598e+07	3.80789e+07
P0A9E5	P0A9E5		fnr		7.01105e+06	6.99249e+06	7.02592e+06	7.1862e+06	7.03791e+06	6.52867e+06
P0A9F1	P0A9F1		mntR		1.23594e+06	1.37517e+06	1.33273e+06	1.23791e+06	1.29181e+06	1.3018e+06
P0A9F3	P0A9F3		cysB		3.77035e+06	3.87517e+06	3.8591e+06	3.61547e+06	3.69145e+06	3.6706e+06
P0A9F6	P0A9F6		gcvA		477336	438120	396855	429122	406689	307773
P0A9G2	P0A9G2		nhaR		1.18676e+06	1.12924e+06	1.06428e+06	1.14298e+06	1.04309e+06	1.12347e+06
P0A9G6	P0A9G6		aceA		5.72675e+06	5.78807e+06	5.84743e+06	5.82353e+06	5.53696e+06	5.60756e+06
P0A9G8	P0A9G8		modE		3.1408e+06	3.32966e+06	3.34149e+06	3.20925e+06	3.54106e+06	3.18873e+06
P0A9H1	P0A9H1		mug		1.19235e+06	1.10238e+06	1.19318e+06	1.25948e+06	1.14566e+06	1.07458e+06
P0A9H5	P0A9H5		btuR		1.08819e+06	1.04701e+06	1.14561e+06	1.0506e+06	1.04703e+06	969306
P0A9H7	P0A9H7		cfa		3.14516e+06	3.0884e+06	3.20769e+06	3.10341e+06	3.2623e+06	3.17099e+06
P0A9H9	P0A9H9		cheZ		2.11437e+06	2.06283e+06	2.02885e+06	2.04571e+06	2.0027e+06	1.96427e+06
P0A9I1	P0A9I1		citE		6.16689e+06	6.20023e+06	6.06068e+06	6.15433e+06	5.62945e+06	5.95631e+06
P0A9I3	P0A9I3		gcvR		2.39586e+06	2.32242e+06	2.15235e+06	2.22346e+06	2.11764e+06	1.58079e+06
P0A9I8	P0A9I8		nirD		2.49586e+06	2.51662e+06	2.06744e+06	2.31095e+06	2.40157e+06	2.20307e+06
P0A9J0	P0A9J0		rng		5.45956e+06	5.38933e+06	5.29387e+06	5.22922e+06	5.2554e+06	4.70823e+06
P0A9J4	P0A9J4		panE		1.88768e+06	1.77728e+06	1.75509e+06	1.73686e+06	1.78724e+06	1.74651e+06
P0A9J6	P0A9J6		rbsK		3.39651e+06	3.37394e+06	3.46726e+06	3.1509e+06	3.35823e+06	3.54271e+06
P0A9J8	P0A9J8		pheA		2.07961e+06	2.06796e+06	2.14951e+06	1.96414e+06	2.04351e+06	2.18612e+06
P0A9K3	P0A9K3		ybeZ		5.13729e+06	5.16805e+06	5.3202e+06	5.17186e+06	5.13007e+06	5.0907e+06
P0A9K7	P0A9K7		phoU		2.70484e+06	2.72723e+06	2.84272e+06	2.72191e+06	2.71125e+06	2.2402e+06
P0A9K9	P0A9K9		slyD		8.17055e+07	7.72778e+07	6.70496e+07	6.52064e+07	7.23405e+07	7.23086e+07
P0A9L3	P0A9L3		fklB		1.94172e+07	1.90587e+07	1.96601e+07	1.95282e+07	1.95818e+07	1.846e+07
P0A9L5	P0A9L5		ppiC		2.95393e+06	3.03298e+06	3.05297e+06	3.02098e+06	2.92311e+06	2.57709e+06
P0A9L8	P0A9L8		proC		2.93201e+06	2.86037e+06	2.2025e+06	2.29916e+06	2.46221e+06	2.23134e+06
P0A9M0	P0A9M0		lon		1.05476e+07	1.04898e+07	1.05416e+07	1.05552e+07	1.06874e+07	1.02594e+07
P0A9M2	P0A9M2		hpt		4.06672e+06	3.96532e+06	3.75396e+06	3.51978e+06	3.66929e+06	3.8142e+06
P0A9M5	P0A9M5		gpt		7.58894e+07	7.0911e+07	7.08731e+07	7.30275e+07	7.02482e+07	6.37115e+07
P0A9M8	P0A9M8		pta		4.86236e+07	4.73333e+07	4.59018e+07	4.70644e+07	4.68683e+07	4.34761e+07
P0A9N4	P0A9N4		pflA		5.33242e+06	5.11199e+06	4.93039e+06	5.15774e+06	5.01641e+06	4.57799e+06
P0A9P0	P0A9P0		lpdA		4.33213e+07	4.24382e+07	4.08585e+07	4.21624e+07	4.08019e+07	3.72837e+07
P0A9P4	P0A9P4		trxB		1.53325e+07	1.55547e+07	1.51248e+07	1.52864e+07	1.5171e+07	1.4242e+07
P0A9P6	P0A9P6		deaD		9.36175e+06	9.37488e+06	9.38414e+06	9.23355e+06	9.38869e+06	9.44101e+06
P0A9Q1	P0A9Q1		arcA		2.50235e+07	2.51141e+07	2.29958e+07	2.33418e+07	2.32391e+07	2.22816e+07
P0A9Q5	P0A9Q5		accD		1.65058e+07	1.6992e+07	1.58374e+07	1.58832e+07	1.58279e+07	1.57431e+07
P0A9Q7	P0A9Q7		adhE		1.8294e+08	1.83543e+08	1.76488e+08	1.81089e+08	1.78857e+08	1.64024e+08
P0A9Q9	P0A9Q9		asd		1.95559e+07	1.88392e+07	1.78948e+07	1.82143e+07	1.80186e+07	1.75707e+07
P0A9R4	P0A9R4		fdx		7.79027e+06	8.11221e+06	7.92672e+06	8.02869e+06	8.49372e+06	7.86291e+06
P0A9R7	P0A9R7		ftsE		3.99363e+06	3.95088e+06	3.98811e+06	4.13177e+06	3.74373e+06	3.86327e+06
P0A9S1	P0A9S1		fucO		1.12858e+06	1.09025e+06	1.26174e+06	1.17854e+06	1.11739e+06	1.13094e+06
P0A9S5	P0A9S5		gldA		1.60913e+07	1.59102e+07	1.52305e+07	1.61878e+07	1.5261e+07	1.51194e+07
P0A9T0	P0A9T0		serA		6.62303e+06	6.55912e+06	6.57956e+06	6.62953e+06	6.64481e+06	6.79062e+06
P0A9T4	P0A9T4		tas		9.33312e+06	9.26986e+06	9.11096e+06	8.90186e+06	9.15598e+06	8.31108e+06
P0A9T8	P0A9T8		ybbA		787458	769368	771704	755530	726209	735349
P0A9U1	P0A9U1		ybhF		403960	287002	478345	349630	496749	468604
P0A9U3	P0A9U3		ybiT		5.95675e+06	5.9989e+06	5.90888e+06	5.62132e+06	5.63046e+06	6.08569e+06
P0A9V1	P0A9V1		lptB		4.94784e+06	4.93276e+06	4.92149e+06	4.94907e+06	5.11328e+06	4.8774e+06
P0A9W3	P0A9W3		yjjK		1.1111e+07	1.10115e+07	1.04998e+07	1.09546e+07	1.04776e+07	1.05412e+07
P0A9W6	P0A9W6		yrbA		7.1749e+06	6.36892e+06	6.22792e+06	6.03448e+06	6.63314e+06	6.52974e+06
P0A9W9	P0A9W9		yrdA		5.36048e+06	5.28661e+06	5.54314e+06	5.32768e+06	5.31095e+06	5.72858e+06
P0A9X4	P0A9X4		mreB		8.51797e+06	8.25674e+06	8.32262e+06	8.42342e+06	8.33554e+06	7.67642e+06
P0A9X9	P0A9X9		cspA		2.89556e+07	2.84825e+07	2.90483e+07	2.90226e+07	2.97342e+07	2.50835e+07
P0A9Y6	P0A9Y6		cspC		1.69755e+08	1.69708e+08	1.70977e+08	1.77994e+08	1.74273e+08	1.54018e+08
P0A9Z1	P0A9Z1		glnB		1.3577e+07	1.40555e+07	1.33496e+07	1.36647e+07	1.2433e+07	1.36632e+07
P0AA04	P0AA04		ptsH		5.42517e+07	5.58647e+07	5.20626e+07	5.54493e+07	5.33882e+07	4.83617e+07
P0AA10	P0AA10		rplM		6.9854e+07	6.94704e+07	6.95324e+07	6.95718e+07	7.11934e+07	6.69595e+07
P0AA16	P0AA16		ompR		9.55638e+06	9.39155e+06	8.9845e+06	8.89868e+06	9.0688e+06	9.432e+06
P0AA25	P0AA25		trxA		2.83471e+07	2.81365e+07	2.72819e+07	2.78187e+07	2.78299e+07	2.68152e+07
P0AA31	P0AA31		yedF		3.59156e+06	3.38454e+06	3.41923e+06	3.74988e+06	3.38934e+06	3.44277e+06
P0AA37	P0AA37		rluA		380023	338660	379025	327533	403768	414743
P0AA39	P0AA39		rluC		1.24169e+06	1.22346e+06	1.23668e+06	1.10267e+06	1.17346e+06	1.31727e+06
P0AA43	P0AA43		rsuA		5.20977e+06	5.30396e+06	5.30077e+06	5.24633e+06	5.39331e+06	5.17358e+06
P0AA53	P0AA53		qmcA		1.67714e+06	1.77569e+06	1.65492e+06	1.74163e+06	1.74149e+06	1.46647e+06
P0AA86	P0AA86		dsbE		1.26675e+06	1.24055e+06	1.18269e+06	1.32954e+06	1.25139e+06	902107
P0AA91	P0AA91		yeaY		1.34612e+06	1.40116e+06	1.45864e+06	1.35831e+06	1.57754e+06	1.41695e+06
P0AA93	P0AA93		ypdA		330695	359656	305681	343544	225462	283979
P0AA95	P0AA95		yacC		971519	959686	1.04714e+06	977590	974039	1.09045e+06
P0AA97	P0AA97		yaeQ		772113	716658	635104	719300	694712	785797
P0AAA1	P0AAA1		yagU		3.66087e+06	3.53832e+06	3.39822e+06	3.53619e+06	3.64436e+06	3.45043e+06
P0AAB4	P0AAB4		ubiD		2.33699e+06	2.56044e+06	2.33371e+06	2.27972e+06	2.6194e+06	2.42019e+06
P0AAB6	P0AAB6		galF		1.23862e+07	1.21699e+07	1.11981e+07	1.05312e+07	1.08024e+07	1.10195e+07
P0AAB8	P0AAB8		uspD		2.47671e+06	2.43068e+06	2.30121e+06	2.49569e+06	2.43608e+06	2.14861e+06
P0AAC0	P0AAC0		uspE		4.92737e+06	4.78195e+06	4.74774e+06	4.84571e+06	4.61992e+06	4.70944e+06
P0AAC8	P0AAC8		iscA		6.3596e+06	6.42036e+06	6.25323e+06	6.51513e+06	5.87284e+06	4.60695e+06
P0AAD6	P0AAD6		sdaC		161676	128322	68188.8	111296	53179.4	
P0AAF6	P0AAF6		artP		720297	752986	743992	795128	717031	716412
P0AAG3	P0AAG3		gltL		415835	455984	407758	485553	343563	292409
P0AAH0	P0AAH0		pstB		949648	1.00465e+06	907824	1.08383e+06	809587	975348
P0AAH8	P0AAH8		sapF		554058	542731	718594	614386	534315	335554
P0AAI3	P0AAI3		ftsH		1.63548e+07	1.62995e+07	1.62434e+07	1.61803e+07	1.64488e+07	1.58354e+07
P0AAI5	P0AAI5		fabF		3.38578e+07	3.37557e+07	3.28136e+07	3.43383e+07	3.32676e+07	3.18325e+07
P0AAI9	P0AAI9		fabD		1.29268e+07	1.24231e+07	1.22775e+07	1.2269e+07	1.2208e+07	1.14574e+07
P0AAJ3	P0AAJ3		fdnH		4.53235e+06	4.51141e+06	4.28781e+06	4.47718e+06	4.39463e+06	3.89195e+06
P0AAJ5	P0AAJ5		fdoH		3.91223e+06	3.83533e+06	3.71111e+06	3.87164e+06	3.74258e+06	3.17046e+06
P0AAJ8	P0AAJ8		hybA		1.85199e+06	1.84443e+06	1.88346e+06	1.88848e+06	1.91466e+06	1.8024e+06
P0AAK1	P0AAK1		hycB		1.49905e+06	1.35364e+06	1.48694e+06	1.35449e+06	1.43048e+06	1.562e+06
P0AAK4	P0AAK4		hydN		1.13134e+06	1.17289e+06	1.25958e+06	1.17448e+06	1.22527e+06	1.09763e+06
P0AAN1	P0AAN1		hybE		1.06027e+06	1.05691e+06	1.07421e+06	1.0873e+06	1.08435e+06	1.05877e+06
P0AAN3	P0AAN3		hypB		3.09821e+06	2.99824e+06	2.96127e+06	2.87959e+06	2.92746e+06	2.84181e+06
P0AAN5	P0AAN5		yaiA		1.2927e+06	1.44209e+06	1.15285e+06	1.41951e+06	1.11031e+06	1.27753e+06
P0AAN9	P0AAN9		iraP		321250	333309	248568	254487	486816	389909
P0AAP3	P0AAP3		frmR		3.38708e+06	3.45068e+06	3.35731e+06	3.24898e+06	3.34422e+06	4.0754e+06
