Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8C4	P0A8C4		ygfB		3.22595e+06	3.22041e+06	2.98066e+06	3.2524e+06	3.30059e+06	3.02198e+06
P0A8D0	P0A8D0		nrdR		4.05682e+06	4.22258e+06	4.14569e+06	3.9463e+06	4.00263e+06	4.05149e+06
P0A8D3	P0A8D3		yaiI		2.35833e+06	2.39711e+06	2.39249e+06	2.36052e+06	2.41759e+06	2.62812e+06
P0A8D6	P0A8D6		ymdB		3.26223e+06	3.39044e+06	3.35781e+06	3.27034e+06	3.34644e+06	3.56767e+06
P0A8E1	P0A8E1		ycfP		7.32719e+06	7.58514e+06	7.56072e+06	7.68127e+06	7.86389e+06	7.44098e+06
P0A8E7	P0A8E7		yajQ		2.17488e+07	2.15591e+07	2.16512e+07	2.18622e+07	2.22097e+07	2.03033e+07
P0A8F0	P0A8F0		upp		3.00544e+07	2.97177e+07	3.05069e+07	3.06129e+07	2.97672e+07	2.88831e+07
P0A8F4	P0A8F4		udk		7.44376e+06	8.14288e+06	7.57674e+06	7.7133e+06	7.7821e+06	6.81462e+06
P0A8F8	P0A8F8		uvrB		1.63694e+06	1.67377e+06	1.69489e+06	1.70441e+06	1.59277e+06	1.63981e+06
P0A8G0	P0A8G0		uvrC		436696	431175	476650	390292	612708	300020
P0A8G3	P0A8G3		uxaC		1.87111e+06	1.84295e+06	1.85728e+06	1.74713e+06	1.82798e+06	1.84639e+06
P0A8G6	P0A8G6		wrbA		1.05906e+07	1.05421e+07	1.04787e+07	1.0222e+07	1.06345e+07	1.0081e+07
P0A8G9	P0A8G9		xseB		9.6284e+06	9.46739e+06	9.76264e+06	9.35127e+06	9.3884e+06	8.59161e+06
P0A8H8	P0A8H8		yacG		2.28431e+06	2.30964e+06	2.25112e+06	2.20954e+06	2.33513e+06	2.18993e+06
P0A8I1	P0A8I1		yqgF		1.6245e+06	1.51643e+06	1.65074e+06	1.60675e+06	1.55556e+06	1.68403e+06
P0A8I3	P0A8I3		yaaA		4.0706e+06	4.29574e+06	4.16169e+06	4.22737e+06	4.33215e+06	4.19594e+06
P0A8I5	P0A8I5		trmB		7.14578e+06	7.44675e+06	7.00629e+06	7.22851e+06	7.4315e+06	5.88031e+06
P0A8I8	P0A8I8		rlmH		4.32002e+06	4.34875e+06	4.31421e+06	4.08673e+06	3.98515e+06	3.8046e+06
P0A8J2	P0A8J2		dnaT		1.1569e+06	1.1026e+06	1.03085e+06	1.0984e+06	1.06041e+06	832872
P0A8J4	P0A8J4		ybeD		1.52775e+07	1.67412e+07	1.49074e+07	1.48409e+07	1.59253e+07	1.50033e+07
P0A8J8	P0A8J8		rhlB		6.86865e+06	6.84489e+06	6.85657e+06	6.62787e+06	6.81017e+06	6.53552e+06
P0A8K1	P0A8K1		psd		4.46774e+06	4.37712e+06	4.69667e+06	4.92524e+06	4.40889e+06	5.05323e+06
P0A8K5	P0A8K5		yaeP		1.56339e+06	1.55438e+06	1.34652e+06	1.50256e+06	1.59468e+06	1.3533e+06
P0A8L1	P0A8L1		serS		3.63867e+07	3.6033e+07	3.67579e+07	3.66909e+07	3.6366e+07	3.42063e+07
P0A8L5	P0A8L5		ycgN		1.18589e+06	1.26116e+06	1.18853e+06	1.12672e+06	1.17169e+06	1.24794e+06
P0A8L7	P0A8L7		yciU		2.00783e+06	2.10299e+06	1.81984e+06	1.92492e+06	2.07105e+06	1.97883e+06
P0A8M0	P0A8M0		asnS		3.47825e+07	3.49865e+07	3.47031e+07	3.5629e+07	3.44664e+07	3.5203e+07
P0A8M3	P0A8M3		thrS		1.25822e+07	1.28489e+07	1.26411e+07	1.25146e+07	1.23966e+07	1.11293e+07
P0A8M6	P0A8M6		yeeX		1.22556e+07	1.24209e+07	1.25535e+07	1.26717e+07	1.29479e+07	1.07065e+07
P0A8N0	P0A8N0		matP		533334	447657	587525	582751	607264	377824
P0A8N3	P0A8N3		lysS		4.29474e+07	4.26818e+07	4.33435e+07	4.20811e+07	4.1776e+07	4.34088e+07
P0A8N5	P0A8N5		lysU		2.23904e+07	2.23293e+07	2.23037e+07	2.18136e+07	2.2032e+07	2.23269e+07
P0A8N7	P0A8N7		epmA		3.81864e+07	3.7575e+07	3.75155e+07	3.92526e+07	3.77441e+07	3.52844e+07
P0A8P3	P0A8P3		yggX		2.74657e+07	2.82265e+07	2.67485e+07	2.76596e+07	2.74216e+07	2.65544e+07
P0A8P6	P0A8P6		xerC		425361	422850	424510	369998	512426	370909
P0A8Q0	P0A8Q0		frdC		2.23178e+06	2.04069e+06	2.26737e+06	2.10246e+06	2.16834e+06	2.62464e+06
P0A8Q6	P0A8Q6		clpS		1.50448e+06	1.50618e+06	1.54988e+06	1.43095e+06	1.37882e+06	1.31217e+06
P0A8R0	P0A8R0		rraA		2.04775e+07	2.04306e+07	2.10645e+07	1.81507e+07	2.03335e+07	2.24822e+07
P0A8R9	P0A8R9		hdfR		1.22919e+06	1.12797e+06	1.10869e+06	1.10623e+06	1.09198e+06	1.01976e+06
P0A8S1	P0A8S1		iciA		3.22964e+06	3.21693e+06	3.18587e+06	3.09865e+06	3.16102e+06	3.21373e+06
P0A8T1	P0A8T1		prmA		6.75368e+06	6.80612e+06	7.09277e+06	6.9872e+06	6.98019e+06	6.91391e+06
P0A8T7	P0A8T7		rpoC		5.15528e+07	5.1142e+07	5.11732e+07	5.10493e+07	5.15649e+07	4.58993e+07
P0A8U0	P0A8U0		syd		595918	694395	558072	692132	622367	498577
P0A8U2	P0A8U2		yafD		148417	140461	222021	139884	192541	142798
P0A8U6	P0A8U6		metJ		8.6889e+06	9.0445e+06	8.51506e+06	8.57273e+06	8.97695e+06	8.18673e+06
P0A8V0	P0A8V0		rbn		376825	283989	340938	351899	318434	339091
P0A8V2	P0A8V2		rpoB		5.53276e+07	5.57693e+07	5.52818e+07	5.54505e+07	5.56072e+07	5.28917e+07
P0A8V6	P0A8V6		fadR		6.58824e+06	6.80472e+06	6.27281e+06	6.74098e+06	6.57701e+06	6.30061e+06
P0A8W0	P0A8W0		nanR		2.69463e+06	2.88727e+06	2.84864e+06	2.52157e+06	2.82844e+06	2.18056e+06
P0A8W2	P0A8W2		slyA		9.52559e+06	9.9106e+06	9.76748e+06	9.63323e+06	9.89294e+06	8.88041e+06
P0A8W5	P0A8W5		yqgE		2.85217e+06	3.07963e+06	3.00311e+06	2.99202e+06	3.0458e+06	2.78113e+06
P0A8W8	P0A8W8		yfbU		1.96945e+07	2.03734e+07	1.98992e+07	2.0069e+07	2.00261e+07	1.70145e+07
P0A8X0	P0A8X0		yjgA		8.36399e+06	8.54107e+06	8.47648e+06	8.31046e+06	8.26996e+06	8.17371e+06
P0A8X2	P0A8X2		yceI		1.1886e+06	1.20608e+06	1.22141e+06	1.19053e+06	1.12537e+06	1.25269e+06
P0A8Y1	P0A8Y1		yjjG		1.14826e+06	1.07043e+06	1.09933e+06	1.09771e+06	1.20737e+06	1.18187e+06
P0A8Y3	P0A8Y3		yihX		3.21477e+06	3.22368e+06	3.09334e+06	3.07854e+06	3.19966e+06	2.94356e+06
P0A8Y5	P0A8Y5		yidA		4.80562e+06	4.83176e+06	4.95244e+06	4.96149e+06	4.90266e+06	4.63998e+06
P0A8Z0	P0A8Z0		yciA		2.5214e+06	2.43008e+06	2.4153e+06	2.39761e+06	2.53814e+06	2.22264e+06
P0A8Z3	P0A8Z3		ybgC		455405	410296	247362	215194	487598	819309
P0A8Z7	P0A8Z7		yqiA		433806	347391	369356	205232	374237	62012.4
P0A901	P0A901		blc		1.17922e+06	1.1436e+06	1.00865e+06	1.12813e+06	1.14972e+06	1.25299e+06
P0A903	P0A903		bamC		2.09299e+07	2.1586e+07	2.12472e+07	2.1384e+07	2.17678e+07	2.00988e+07
P0A905	P0A905		slyB		3.51602e+07	3.38343e+07	3.4284e+07	3.42049e+07	3.40584e+07	3.19643e+07
P0A908	P0A908		mipA		2.74082e+06	2.63809e+06	2.66683e+06	2.59001e+06	2.45073e+06	2.94934e+06
P0A910	P0A910		ompA		6.65674e+08	6.59989e+08	6.84578e+08	6.73918e+08	6.68263e+08	5.87929e+08
P0A912	P0A912		pal		4.63101e+07	4.74497e+07	4.59642e+07	4.70718e+07	4.69105e+07	4.31849e+07
P0A915	P0A915		ompW		9.1942e+06	8.90783e+06	9.0548e+06	8.3639e+06	8.85636e+06	9.14833e+06
P0A917	P0A917		ompX		2.02007e+07	1.93456e+07	1.98689e+07	1.88706e+07	1.97632e+07	2.02748e+07
P0A921	P0A921		pldA		2.16931e+06	1.88812e+06	2.09797e+06	2.04195e+06	1.93233e+06	2.39842e+06
P0A927	P0A927		tsx		1.08892e+07	1.08854e+07	1.05043e+07	1.01432e+07	1.06758e+07	9.68307e+06
P0A932	P0A932		gfcE		2.00388e+07	2.02359e+07	1.96439e+07	1.99524e+07	2.00612e+07	1.74536e+07
P0A935	P0A935		mltA		5.85791e+06	6.31526e+06	5.69888e+06	6.08322e+06	6.03319e+06	5.2185e+06
P0A937	P0A937		bamE		9.60446e+06	9.29071e+06	9.79329e+06	9.42088e+06	9.9318e+06	7.95241e+06
P0A940	P0A940		bamA		1.53589e+07	1.49278e+07	1.48945e+07	1.48106e+07	1.53544e+07	1.42513e+07
P0A944	P0A944		rimI		640934	701767	632047	739017	729693	638364
P0A948	P0A948		rimJ		327018	411022	447853	409604	333797	
P0A951	P0A951		speG		1.31096e+06	1.09082e+06	1.2479e+06	1.13921e+06	1.15346e+06	1.31977e+06
P0A953	P0A953		fabB		1.80008e+07	1.81544e+07	1.8261e+07	1.77437e+07	1.79974e+07	1.68038e+07
P0A955	P0A955		eda		2.71785e+07	2.69073e+07	2.72519e+07	2.76512e+07	2.85448e+07	2.39558e+07
P0A959	P0A959		alaA		1.98595e+06	2.03271e+06	1.97369e+06	2.00685e+06	1.88816e+06	1.65592e+06
P0A962	P0A962		ansA		2.10489e+06	1.96939e+06	1.88642e+06	2.01216e+06	2.18185e+06	1.89486e+06
P0A964	P0A964		cheW		1.57849e+07	1.66184e+07	1.65457e+07	1.58987e+07	1.61349e+07	1.78213e+07
P0A968	P0A968		cspD		1.46588e+06	1.60184e+06	1.58901e+06	1.56903e+06	1.48535e+06	1.20594e+06
P0A972	P0A972		cspE		1.35913e+08	1.10064e+08	1.39706e+08	1.08434e+08	1.1584e+08	1.19237e+08
P0A978	P0A978		cspG		9.57521e+06	8.05691e+06	1.10238e+07	8.06672e+06	9.12012e+06	8.02027e+06
P0A988	P0A988		dnaN		4.55943e+06	4.47636e+06	4.62525e+06	4.3821e+06	4.6e+06	4.1294e+06
P0A991	P0A991		fbaB		8.71604e+06	8.25367e+06	8.82069e+06	8.49994e+06	8.53563e+06	8.23478e+06
P0A993	P0A993		fbp		1.77006e+07	1.76132e+07	1.76082e+07	1.79952e+07	1.78182e+07	1.65745e+07
P0A996	P0A996		glpC		1.7259e+06	1.82497e+06	1.60472e+06	1.69753e+06	1.70788e+06	1.68836e+06
P0A998	P0A998		ftnA		5.00661e+07	5.01939e+07	5.10421e+07	5.31927e+07	5.30214e+07	5.13685e+07
P0A9A2	P0A9A2		ftnB		737609	815671	843882	624154	637287	1.09608e+06
P0A9A6	P0A9A6		ftsZ		1.40904e+07	1.39892e+07	1.43054e+07	1.41948e+07	1.41462e+07	1.37563e+07
P0A9A9	P0A9A9		fur		1.88098e+07	2.02321e+07	1.85822e+07	1.93679e+07	1.99159e+07	1.70575e+07
P0A9B2	P0A9B2		gapA		4.69456e+08	4.50991e+08	4.70378e+08	4.56901e+08	4.57815e+08	4.11921e+08
P0A9B6	P0A9B6		epd		1.87068e+06	1.80468e+06	1.85792e+06	1.79873e+06	1.84146e+06	1.887e+06
P0A9C0	P0A9C0		glpA		2.22885e+06	2.20861e+06	2.18014e+06	2.07698e+06	2.23142e+06	2.09193e+06
P0A9C3	P0A9C3		galM		6.69104e+06	6.54702e+06	6.65e+06	6.54164e+06	6.93322e+06	5.88821e+06
P0A9C5	P0A9C5		glnA		4.03077e+07	4.08724e+07	3.96556e+07	4.02453e+07	4.06006e+07	3.79506e+07
P0A9C9	P0A9C9		glpX		8.26222e+06	8.33174e+06	8.04667e+06	7.79728e+06	8.37224e+06	8.47997e+06
P0A9D2	P0A9D2		gstA		7.01287e+06	6.94403e+06	6.94851e+06	6.89928e+06	6.73437e+06	6.16241e+06
P0A9D4	P0A9D4		cysE		3.49681e+06	3.34995e+06	3.32949e+06	3.52322e+06	3.363e+06	3.21751e+06
P0A9D8	P0A9D8		dapD		4.03691e+07	4.07457e+07	4.08317e+07	4.05434e+07	4.04766e+07	4.03241e+07
P0A9E5	P0A9E5		fnr		1.02735e+07	1.04306e+07	1.04531e+07	1.02452e+07	9.95528e+06	9.4502e+06
P0A9F1	P0A9F1		mntR		1.33934e+06	1.34532e+06	1.49913e+06	1.50122e+06	1.34531e+06	1.373e+06
P0A9F3	P0A9F3		cysB		3.56066e+06	3.42973e+06	3.62388e+06	3.52557e+06	3.30904e+06	3.40776e+06
P0A9F6	P0A9F6		gcvA		239151	278770	219136	251861	239647	227140
P0A9G2	P0A9G2		nhaR		1.26436e+06	1.27094e+06	1.1794e+06	1.22548e+06	1.1262e+06	965602
P0A9G6	P0A9G6		aceA		7.29322e+06	7.2313e+06	7.3157e+06	6.79441e+06	7.48006e+06	7.10798e+06
P0A9G8	P0A9G8		modE		2.8477e+06	3.02876e+06	2.92673e+06	2.97802e+06	2.86449e+06	2.88876e+06
P0A9H1	P0A9H1		mug		3.00075e+06	2.95628e+06	2.86472e+06	2.90794e+06	3.00568e+06	2.74979e+06
P0A9H5	P0A9H5		btuR		1.17698e+06	1.17305e+06	1.14352e+06	1.26148e+06	1.08498e+06	1.03841e+06
P0A9H7	P0A9H7		cfa		2.59083e+06	2.53655e+06	2.59057e+06	2.49678e+06	2.40551e+06	2.54534e+06
P0A9H9	P0A9H9		cheZ		2.32329e+06	2.17011e+06	2.29902e+06	2.24614e+06	2.28974e+06	2.17135e+06
P0A9I1	P0A9I1		citE		6.13701e+06	6.07764e+06	6.26491e+06	6.14715e+06	6.05412e+06	6.19822e+06
P0A9I3	P0A9I3		gcvR		2.48661e+06	2.23694e+06	2.59055e+06	2.34725e+06	2.30342e+06	1.73949e+06
P0A9I8	P0A9I8		nirD		2.12402e+06	2.33052e+06	2.10939e+06	2.20503e+06	2.14802e+06	1.94506e+06
P0A9J0	P0A9J0		rng		5.13185e+06	5.07627e+06	5.29672e+06	5.20376e+06	5.15464e+06	4.74374e+06
P0A9J4	P0A9J4		panE		2.79796e+06	2.82214e+06	2.8715e+06	2.73133e+06	3.13637e+06	2.80122e+06
P0A9J6	P0A9J6		rbsK		3.70034e+06	3.32522e+06	3.5687e+06	3.44116e+06	4.0057e+06	3.82176e+06
P0A9J8	P0A9J8		pheA		2.19941e+06	2.27659e+06	1.96384e+06	2.40207e+06	2.13753e+06	2.28599e+06
P0A9K3	P0A9K3		ybeZ		5.66914e+06	5.60539e+06	5.7076e+06	5.61437e+06	5.67225e+06	5.51775e+06
P0A9K7	P0A9K7		phoU		2.58345e+06	2.63549e+06	2.6676e+06	2.79475e+06	2.6111e+06	2.24375e+06
P0A9K9	P0A9K9		slyD		1.09244e+08	1.04253e+08	1.05108e+08	1.06624e+08	1.02834e+08	9.67235e+07
P0A9L3	P0A9L3		fklB		2.07365e+07	2.08252e+07	2.04823e+07	2.01481e+07	2.08579e+07	1.94094e+07
P0A9L5	P0A9L5		ppiC		3.00376e+06	2.87745e+06	3.03876e+06	2.90375e+06	2.74696e+06	2.63648e+06
P0A9L8	P0A9L8		proC		2.55211e+06	2.77981e+06	2.50176e+06	2.69212e+06	2.69075e+06	2.15334e+06
P0A9M0	P0A9M0		lon		1.07333e+07	1.07617e+07	1.08455e+07	1.06039e+07	1.06694e+07	1.04576e+07
P0A9M2	P0A9M2		hpt		5.88929e+06	6.0526e+06	5.81251e+06	5.94014e+06	6.03438e+06	5.6525e+06
P0A9M5	P0A9M5		gpt		8.47275e+07	8.52127e+07	8.27975e+07	8.55884e+07	8.61115e+07	7.31099e+07
P0A9M8	P0A9M8		pta		5.13599e+07	5.00957e+07	5.09164e+07	4.93781e+07	5.06475e+07	4.52182e+07
P0A9N4	P0A9N4		pflA		5.59757e+06	5.41246e+06	5.34843e+06	5.28886e+06	5.40504e+06	4.81954e+06
P0A9P0	P0A9P0		lpdA		3.41066e+07	3.33676e+07	3.36784e+07	3.42536e+07	3.43818e+07	3.00467e+07
P0A9P4	P0A9P4		trxB		1.69435e+07	1.74796e+07	1.6803e+07	1.71901e+07	1.75173e+07	1.53317e+07
P0A9P6	P0A9P6		deaD		1.01366e+07	1.01411e+07	1.02267e+07	1.02417e+07	1.00739e+07	1.00575e+07
P0A9Q1	P0A9Q1		arcA		2.56422e+07	2.61322e+07	2.53641e+07	2.49259e+07	2.64143e+07	2.16594e+07
P0A9Q5	P0A9Q5		accD		1.758e+07	1.76996e+07	1.77749e+07	1.86261e+07	1.7309e+07	1.67598e+07
P0A9Q7	P0A9Q7		adhE		1.95404e+08	1.94017e+08	1.95685e+08	1.9352e+08	1.97108e+08	1.7791e+08
P0A9Q9	P0A9Q9		asd		2.15129e+07	2.1672e+07	2.15361e+07	2.11861e+07	2.13926e+07	1.91329e+07
P0A9R4	P0A9R4		fdx		8.4574e+06	8.41814e+06	8.7003e+06	8.49308e+06	8.31383e+06	8.48033e+06
P0A9R7	P0A9R7		ftsE		3.36014e+06	3.48986e+06	3.41642e+06	3.40647e+06	3.5381e+06	3.61339e+06
P0A9S1	P0A9S1		fucO		1.16148e+06	1.18623e+06	1.19552e+06	1.17893e+06	1.20503e+06	1.30548e+06
P0A9S5	P0A9S5		gldA		1.713e+07	1.76114e+07	1.70683e+07	1.70774e+07	1.78008e+07	1.64796e+07
P0A9T0	P0A9T0		serA		7.17154e+06	7.23552e+06	7.23378e+06	7.24872e+06	7.21853e+06	7.63917e+06
P0A9T4	P0A9T4		tas		1.00171e+07	1.03013e+07	9.87229e+06	9.76241e+06	9.82124e+06	8.58633e+06
P0A9T6	P0A9T6		ybaQ		914892	925775	1.02623e+06	819037	978192	648945
P0A9T8	P0A9T8		ybbA		635206	611573	591217	560638	580580	629117
P0A9U1	P0A9U1		ybhF		337053	496583	404310	516694	553408	513838
P0A9U3	P0A9U3		ybiT		6.38947e+06	6.35371e+06	6.4486e+06	5.97348e+06	6.24857e+06	6.58422e+06
P0A9V1	P0A9V1		lptB		6.2917e+06	6.07714e+06	6.24926e+06	6.24395e+06	6.25525e+06	5.97704e+06
P0A9W0	P0A9W0		ulaR		146315	189108	353918	326377	330768	242915
P0A9W3	P0A9W3		yjjK		9.90166e+06	9.92191e+06	9.80703e+06	9.90292e+06	9.88251e+06	9.03548e+06
P0A9W6	P0A9W6		yrbA		1.34212e+07	1.43383e+07	1.17351e+07	1.36329e+07	1.43346e+07	1.19852e+07
P0A9W9	P0A9W9		yrdA		5.5841e+06	5.9643e+06	5.68725e+06	5.87112e+06	5.82279e+06	5.96646e+06
P0A9X4	P0A9X4		mreB		2.58495e+07	2.6297e+07	2.59267e+07	2.71961e+07	2.70244e+07	2.34357e+07
P0A9X9	P0A9X9		cspA		3.1017e+07	2.8778e+07	3.02214e+07	2.72387e+07	2.90386e+07	2.68539e+07
P0A9Y6	P0A9Y6		cspC		1.93491e+08	1.75425e+08	1.9253e+08	1.82933e+08	1.86412e+08	1.80756e+08
P0A9Z1	P0A9Z1		glnB		1.7418e+07	1.66297e+07	1.78148e+07	1.70778e+07	1.70939e+07	1.80415e+07
P0AA04	P0AA04		ptsH		4.75108e+07	4.09935e+07	4.86576e+07	4.04693e+07	4.33426e+07	4.12111e+07
P0AA10	P0AA10		rplM		7.26835e+07	7.4848e+07	7.16903e+07	7.34969e+07	7.33268e+07	6.98378e+07
P0AA16	P0AA16		ompR		8.8721e+06	8.71262e+06	8.71111e+06	8.922e+06	9.08715e+06	8.91629e+06
P0AA25	P0AA25		trxA		2.84864e+07	2.90693e+07	2.87593e+07	2.96154e+07	2.98344e+07	2.88041e+07
P0AA31	P0AA31		yedF		4.01812e+06	3.89214e+06	3.926e+06	3.65389e+06	3.99605e+06	3.94661e+06
P0AA37	P0AA37		rluA		406369	373691	372130	371617	453450	450023
P0AA39	P0AA39		rluC		1.19683e+06	1.19757e+06	1.18196e+06	1.0957e+06	1.119e+06	1.21208e+06
P0AA43	P0AA43		rsuA		5.51434e+06	5.65337e+06	5.75054e+06	5.68655e+06	5.71835e+06	5.73784e+06
P0AA53	P0AA53		qmcA		1.94787e+06	1.93866e+06	1.75898e+06	1.75418e+06	1.91681e+06	1.57686e+06
P0AA86	P0AA86		dsbE		1.06691e+06	1.16854e+06	1.16545e+06	1.15165e+06	1.1554e+06	1.00462e+06
P0AA91	P0AA91		yeaY		1.36929e+06	1.35442e+06	1.40226e+06	1.37086e+06	1.3099e+06	1.55981e+06
P0AA93	P0AA93		ypdA		285453	349246	388814	448799	352350	260793
P0AA95	P0AA95		yacC		1.09201e+06	1.10529e+06	1.05996e+06	1.02673e+06	1.00666e+06	1.1916e+06
P0AA97	P0AA97		yaeQ		903880	605727	818623	802440	767737	871086
P0AAA1	P0AAA1		yagU		7.09763e+06	7.68674e+06	6.89982e+06	6.76054e+06	7.59678e+06	6.23739e+06
P0AAB4	P0AAB4		ubiD		2.41078e+06	2.471e+06	2.48218e+06	2.3419e+06	2.43987e+06	2.36723e+06
P0AAB6	P0AAB6		galF		1.23351e+07	1.31601e+07	1.25335e+07	1.28626e+07	1.29577e+07	1.11351e+07
P0AAB8	P0AAB8		uspD		2.75175e+06	2.54371e+06	2.50736e+06	2.51221e+06	2.46704e+06	2.34082e+06
P0AAC0	P0AAC0		uspE		4.48541e+06	4.38924e+06	4.59896e+06	4.62976e+06	4.40731e+06	4.44876e+06
P0AAC8	P0AAC8		iscA		6.17989e+06	6.32537e+06	6.44887e+06	6.46582e+06	6.63677e+06	5.85059e+06
P0AAD6	P0AAD6		sdaC		173376	166712	134654	180298	167498	
P0AAF6	P0AAF6		artP		915793	998088	849894	716565	987071	882397
P0AAG3	P0AAG3		gltL		414946	418652	409763	266982	365751	195394
P0AAH0	P0AAH0		pstB		1.27091e+06	1.25799e+06	1.33356e+06	1.3474e+06	1.27535e+06	1.43952e+06
P0AAH8	P0AAH8		sapF		601426	596704	447310	686611	590207	612551
P0AAI3	P0AAI3		ftsH		1.38118e+07	1.38245e+07	1.3754e+07	1.38374e+07	1.37033e+07	1.30864e+07
P0AAI5	P0AAI5		fabF		4.97279e+07	5.07529e+07	4.90699e+07	4.91035e+07	5.15565e+07	4.70224e+07
P0AAI9	P0AAI9		fabD		1.33764e+07	1.24178e+07	1.28762e+07	1.19258e+07	1.2948e+07	1.17597e+07
P0AAJ3	P0AAJ3		fdnH		4.66054e+06	4.60677e+06	4.79178e+06	4.71526e+06	4.79212e+06	4.30197e+06
P0AAJ5	P0AAJ5		fdoH		4.04536e+06	3.88715e+06	3.99953e+06	3.92261e+06	3.94785e+06	3.3865e+06
P0AAJ8	P0AAJ8		hybA		1.92359e+06	2.11197e+06	1.9718e+06	1.94241e+06	2.0216e+06	2.0274e+06
P0AAK1	P0AAK1		hycB		1.57851e+06	1.6125e+06	1.52806e+06	1.64267e+06	1.566e+06	1.71985e+06
P0AAK4	P0AAK4		hydN		1.20714e+06	1.21281e+06	1.22859e+06	865633	1.2131e+06	1.19274e+06
P0AAL3	P0AAL3		napG		547568	514452	650355	589451	448820	482752
P0AAN1	P0AAN1		hybE		1.21337e+06	873847	1.22129e+06	1.0016e+06	1.13193e+06	1.33722e+06
P0AAN3	P0AAN3		hypB		2.93294e+06	3.07525e+06	2.96877e+06	3.00145e+06	3.08048e+06	2.47886e+06
P0AAN5	P0AAN5		yaiA		1.36925e+06	1.35004e+06	1.47741e+06	1.40425e+06	1.54995e+06	1.30814e+06
P0AAN9	P0AAN9		iraP		346948	320753	422795	401664	326541	440350
P0AAP3	P0AAP3		frmR		4.78914e+06	4.81908e+06	5.06072e+06	4.91988e+06	4.78681e+06	5.10411e+06
P0AAQ2	P0AAQ2		yajD		5.37483e+06	5.10798e+06	5.42317e+06	5.32376e+06	5.19459e+06	5.18504e+06
P0AAR3	P0AAR3		ybaK		2.35607e+06	2.47505e+06	2.42407e+06	2.47712e+06	2.32586e+06	2.24613e+06
P0AAS0	P0AAS0		ylaC		272580	315381	337775	303455	259298	322567
P0AAS7	P0AAS7		ybcJ		2.55324e+06	2.66644e+06	2.62423e+06	2.4781e+06	2.45719e+06	2.08004e+06
P0AAT2	P0AAT2		ybdF		608850	715228	633878	647167	612316	539428
P0AAT4	P0AAT4		mscM		2.08364e+06	2.20651e+06	2.11597e+06	2.23831e+06	2.21614e+06	1.98597e+06
P0AAT6	P0AAT6		rsfS		3.55231e+06	3.55086e+06	3.24082e+06	3.45682e+06	3.56849e+06	3.40067e+06
P0AAT9	P0AAT9		ybeL		7.87292e+06	7.23322e+06	7.89506e+06	7.11735e+06	7.58169e+06	7.16974e+06
P0AAU7	P0AAU7		ybfE		1.32508e+06	1.36484e+06	1.48786e+06	1.53612e+06	1.37502e+06	1.1894e+06
P0AAV4	P0AAV4		ybgJ		1.31626e+06	1.3416e+06	1.29146e+06	1.17607e+06	1.21372e+06	1.22201e+06
P0AAX8	P0AAX8		ybiS		5.60736e+06	5.51524e+06	5.67584e+06	5.51072e+06	5.47518e+06	4.79386e+06
P0AAZ4	P0AAZ4		rarA		1.75532e+06	1.67106e+06	1.67396e+06	1.67656e+06	1.46554e+06	1.45784e+06
P0AAZ7	P0AAZ7		ycaR		6.06302e+06	5.75869e+06	6.17187e+06	5.74352e+06	5.86371e+06	6.2777e+06
P0AB10	P0AB10		ymbA		1.07691e+06	913032	947143	1.04254e+06	935720	901439
P0AB12	P0AB12		yccF		1.11266e+06	1.04946e+06		1.04332e+06	1.12433e+06	963760
P0AB14	P0AB14		yccJ		2.77701e+06	2.99279e+06	2.79028e+06	2.84671e+06	2.98863e+06	2.87181e+06
P0AB18	P0AB18		tusE		1.48724e+06	1.38229e+06	1.55192e+06	1.28993e+06	1.33981e+06	1.89602e+06
P0AB24	P0AB24		efeO		3.81148e+06	3.81939e+06	3.74283e+06	3.74607e+06	3.90646e+06	3.53111e+06
P0AB26	P0AB26		yceB		2.36839e+06	2.4662e+06	2.43018e+06	2.37831e+06	2.37e+06	2.44862e+06
P0AB28	P0AB28		yceD		8.76408e+06	9.10856e+06	8.95384e+06	9.03654e+06	8.92348e+06	8.40107e+06
P0AB38	P0AB38		lpoB		5.37827e+06	5.34944e+06	5.28071e+06	5.02078e+06	5.19064e+06	4.43477e+06
P0AB43	P0AB43		ycgL		1.68974e+06	1.74951e+06	1.82044e+06	1.68119e+06	1.74432e+06	1.59926e+06
P0AB46	P0AB46		ymgD		2.24568e+06	2.18129e+06	1.99155e+06	2.21093e+06	2.32441e+06	2.2066e+06
P0AB52	P0AB52		ychN		2.8672e+06	2.71397e+06	2.6176e+06	2.63576e+06	2.83049e+06	2.05675e+06
