Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0AEC3	P0AEC3		arcB		1.13851e+06	1.06038e+06	1.12687e+06	1.10151e+06	1.01398e+06	1.04887e+06
P0AEC8	P0AEC8		dcuS		665428	686256	643580	817869	773874	594390
P0AED0	P0AED0		uspA		1.02003e+07	9.3743e+06	1.00084e+07	1.04527e+07	1.06243e+07	1.08494e+07
P0AED5	P0AED5		uvrY		4.02041e+06	3.92932e+06	4.05328e+06	4.04438e+06	4.09427e+06	4.04254e+06
P0AED7	P0AED7		dapE		5.03007e+06	5.27389e+06	5.22502e+06	5.27951e+06	5.05583e+06	5.4291e+06
P0AED9	P0AED9		dcm		561362	543083	544108	600862	618099	549035
P0AEE1	P0AEE1		dcrB		8.73192e+06	8.7681e+06	8.63363e+06	8.1716e+06	8.42704e+06	7.96704e+06
P0AEE3	P0AEE3		degS		993267	960953	942478	987195	988098	1.11255e+06
P0AEE5	P0AEE5		mglB		2.10174e+06	1.89645e+06	2.1333e+06	2.38973e+06	2.16622e+06	2.14413e+06
P0AEE8	P0AEE8		dam		353215	268885	290792	270344	309891	293120
P0AEF0	P0AEF0		dnaC		521758	541372	538516	629666	550142	467167
P0AEF4	P0AEF4		dpiA		954551	1.02817e+06	1.00069e+06	1.00897e+06	1.05903e+06	1.01832e+06
P0AEG4	P0AEG4		dsbA		6.02772e+06	6.40312e+06	5.92971e+06	5.55589e+06	5.24207e+06	5.36249e+06
P0AEG6	P0AEG6		dsbC		3.10333e+06	2.97032e+06	3.29436e+06	2.77444e+06	3.27071e+06	2.93621e+06
P0AEH1	P0AEH1		rseP		6.57928e+06	5.99278e+06	6.4455e+06	6.29786e+06	6.81125e+06	6.82194e+06
P0AEH5	P0AEH5		elaB		9.14405e+06	9.35812e+06	9.19692e+06	9.82814e+06	9.68712e+06	9.44708e+06
P0AEI1	P0AEI1		miaB		1.15645e+07	1.13338e+07	1.15493e+07	1.12235e+07	1.0963e+07	1.12744e+07
P0AEI4	P0AEI4		rimO		5.37135e+06	5.37763e+06	5.52928e+06	5.59271e+06	5.55565e+06	5.51632e+06
P0AEI6	P0AEI6		nudJ		2.73672e+06	2.74455e+06	2.77142e+06	2.92373e+06	2.87096e+06	2.83428e+06
P0AEJ2	P0AEJ2		entC		1.08075e+06	1.04186e+06	1.20994e+06	1.19399e+06	1.10582e+06	1.159e+06
P0AEK2	P0AEK2		fabG		6.76189e+07	6.68078e+07	6.93757e+07	6.53253e+07	6.4378e+07	6.82662e+07
P0AEK4	P0AEK4		fabI		6.20881e+07	6.20014e+07	6.17798e+07	5.93079e+07	5.94087e+07	5.81385e+07
P0AEL0	P0AEL0		fdoI		485414	455059	299657	296104	346852	332633
P0AEL6	P0AEL6		fepB		2.74475e+06	2.70867e+06	2.59289e+06	2.63973e+06	2.73527e+06	2.64526e+06
P0AEM0	P0AEM0		fkpB		1.54766e+06	1.64185e+06	1.69008e+06	1.76705e+06	1.72546e+06	1.73824e+06
P0AEM4	P0AEM4		flgM		2.15537e+06	1.93214e+06	2.14218e+06	2.0927e+06	2.25689e+06	2.07029e+06
P0AEM6	P0AEM6		fliA		2.66668e+06	2.84262e+06	2.78059e+06	2.85544e+06	2.75185e+06	2.97099e+06
P0AEM9	P0AEM9		fliY		6.52482e+06	6.40472e+06	6.56693e+06	6.54129e+06	6.4046e+06	6.67e+06
P0AEN1	P0AEN1		fre		7.08916e+06	7.15611e+06	6.88174e+06	7.0633e+06	6.93297e+06	7.00541e+06
P0AEN4	P0AEN4		ftsL		1.05005e+06	1.07046e+06	1.12774e+06	1.02127e+06	1.06074e+06	1.04025e+06
P0AEN8	P0AEN8		fucU		5.21084e+06	5.45199e+06	5.04389e+06	5.33505e+06	5.26937e+06	5.27709e+06
P0AEP3	P0AEP3		galU		6.67258e+07	6.60701e+07	6.74098e+07	6.15034e+07	6.26625e+07	6.19706e+07
P0AEQ3	P0AEQ3		glnH		1.59545e+07	1.55459e+07	1.55663e+07	1.6093e+07	1.57644e+07	1.62255e+07
P0AEQ6	P0AEQ6		glnP		2.33027e+06	2.107e+06	2.2454e+06	2.22875e+06	2.24122e+06	2.21995e+06
P0AES0	P0AES0		gsp		2.1053e+06	2.15215e+06	2.06961e+06	2.0741e+06	2.15216e+06	2.06431e+06
P0AES2	P0AES2		gudD		3.14324e+06	3.36958e+06	3.16623e+06	3.27351e+06	3.12959e+06	3.09324e+06
P0AES4	P0AES4		gyrA		1.52068e+07	1.49008e+07	1.50613e+07	1.50748e+07	1.49522e+07	1.49772e+07
P0AES6	P0AES6		gyrB		8.77892e+06	8.9136e+06	8.94017e+06	8.90369e+06	8.96846e+06	8.84964e+06
P0AET2	P0AET2		hdeB		1.56288e+07	1.4946e+07	1.52756e+07	1.3205e+07	1.3847e+07	1.394e+07
P0AET8	P0AET8		hdhA		2.01963e+06	2.3672e+06	1.93716e+06	2.51268e+06	2.11686e+06	2.32679e+06
P0AEU0	P0AEU0		hisJ		3.26575e+06	3.14805e+06	3.20811e+06	3.37692e+06	3.32156e+06	3.33988e+06
P0AEU7	P0AEU7		skp		2.62255e+07	2.58821e+07	2.66516e+07	2.6184e+07	2.44569e+07	2.68295e+07
P0AEV1	P0AEV1		hnr		306666	270199	246575	180684	249444	194048
P0AEV4	P0AEV4		hycA		1.21281e+06	1.31753e+06	1.29151e+06	1.18574e+06	1.22225e+06	1.14518e+06
P0AEV9	P0AEV9		hycI		528357	464889	467544	422834	374035	357898
P0AEW4	P0AEW4		cpdA		925711	974000	1.09011e+06	1.0355e+06	878481	957737
P0AEW6	P0AEW6		gsk		2.3369e+06	2.27437e+06	2.34436e+06	2.35491e+06	2.36668e+06	2.36221e+06
P0AEW9	P0AEW9		fruK		1.71082e+07	1.68238e+07	1.7369e+07	1.70315e+07	1.74224e+07	1.74299e+07
P0AEX5	P0AEX5		prkB		1.87224e+06	1.80284e+06	2.01791e+06	2.08784e+06	1.83676e+06	2.10813e+06
P0AEX9	P0AEX9		malE		7.6547e+06	7.85503e+06	7.48167e+06	6.96958e+06	6.98579e+06	6.98202e+06
P0AEY3	P0AEY3		mazG		2.30105e+06	2.16975e+06	2.23062e+06	2.24025e+06	2.20649e+06	2.2795e+06
P0AEY5	P0AEY5		mdaB		2.27232e+06	2.00888e+06	1.98417e+06	2.12794e+06	2.29662e+06	2.18417e+06
P0AEZ3	P0AEZ3		minD		1.86269e+07	1.83341e+07	1.85804e+07	1.93635e+07	1.90393e+07	1.92064e+07
P0AEZ9	P0AEZ9		moaB		1.07162e+07	1.02841e+07	1.07055e+07	1.0084e+07	1.0433e+07	1.05358e+07
P0AF03	P0AF03		mog		1.34165e+07	1.38357e+07	1.30067e+07	1.3328e+07	1.34896e+07	1.36916e+07
P0AF06	P0AF06		motB		709542	815378	710886	725218	722224	773197
P0AF08	P0AF08		mrp		3.79156e+06	3.6744e+06	3.65077e+06	3.71458e+06	3.5054e+06	3.65105e+06
P0AF12	P0AF12		mtnN		2.60039e+07	2.57673e+07	2.6686e+07	2.53916e+07	2.49894e+07	2.53052e+07
P0AF18	P0AF18		nagA		2.89709e+06	2.85985e+06	2.93999e+06	2.80208e+06	2.76462e+06	2.92281e+06
P0AF20	P0AF20		nagC		1.03037e+06	1.01376e+06	1.08515e+06	1.08049e+06	1.0529e+06	1.10808e+06
P0AF24	P0AF24		nagD		2.05553e+06	1.99488e+06	2.007e+06	2.00686e+06	1.9103e+06	2.06126e+06
P0AF28	P0AF28		narL		7.56273e+06	7.43181e+06	7.47002e+06	7.4658e+06	7.41644e+06	7.54198e+06
P0AF36	P0AF36		zapB		8.63055e+06	8.06129e+06	8.32678e+06	8.7901e+06	9.11115e+06	8.79336e+06
P0AF48	P0AF48		yjbQ		1.32354e+06	1.32153e+06	1.41415e+06	1.50213e+06	1.51721e+06	1.27773e+06
P0AF50	P0AF50		yjbR		8.11421e+06	8.04958e+06	8.44168e+06	7.81024e+06	7.62782e+06	7.76734e+06
P0AF52	P0AF52		yjcD		446576	439684	388707	415009	408022	386142
P0AF59	P0AF59		yjdI		505736	596498	571399	610862	642594	555799
P0AF61	P0AF61		yjdK		2.00067e+06	1.54475e+06	1.67341e+06	1.71691e+06	1.9413e+06	1.96222e+06
P0AF63	P0AF63		nsrR		1.45946e+06	1.47314e+06	1.5057e+06	1.39358e+06	1.36742e+06	1.38921e+06
P0AF67	P0AF67		yjeE		3.68909e+06	3.8711e+06	3.71562e+06	3.70897e+06	3.7821e+06	3.80005e+06
P0AF70	P0AF70		yjeI		1.00822e+07	9.70433e+06	1.10375e+07	9.37865e+06	9.84958e+06	1.00553e+07
P0AF90	P0AF90		rraB		7.05016e+06	7.13573e+06	7.29469e+06	6.57109e+06	6.51838e+06	7.21635e+06
P0AF93	P0AF93		ridA		1.01757e+08	9.77302e+07	1.01786e+08	1.06594e+08	1.05293e+08	1.09655e+08
P0AF96	P0AF96		tabA		2.75758e+06	2.59132e+06	2.72546e+06	2.91019e+06	2.98149e+06	3.06461e+06
P0AF98	P0AF98		lptF		1.11524e+06	1.08026e+06	1.10799e+06	1.03508e+06	1.07505e+06	1.1165e+06
P0AFA7	P0AFA7		nhaB		461767	541221	483430	535603	548706	452480
P0AFB1	P0AFB1		nlpI		2.54801e+06	2.81105e+06	2.63786e+06	2.65159e+06	2.62076e+06	2.58017e+06
P0AFB5	P0AFB5		glnL		1.22146e+06	1.31745e+06	1.17315e+06	1.33079e+06	1.12992e+06	1.28406e+06
P0AFB8	P0AFB8		glnG		1.31524e+07	1.26709e+07	1.2879e+07	1.30632e+07	1.26422e+07	1.27372e+07
P0AFC0	P0AFC0		nudB		1.15724e+06	1.02483e+06	1.07777e+06	1.0919e+06	1.11067e+06	1.14781e+06
P0AFC3	P0AFC3		nuoA		2.43013e+06	2.34826e+06	2.48359e+06	2.35496e+06	2.60639e+06	2.31953e+06
P0AFC7	P0AFC7		nuoB		1.01036e+07	9.66414e+06	1.03624e+07	9.73261e+06	1.02966e+07	9.47874e+06
P0AFD1	P0AFD1		nuoE		2.52325e+06	2.68581e+06	2.63541e+06	2.65499e+06	2.79836e+06	2.65587e+06
P0AFD4	P0AFD4		nuoH		2.50694e+06	2.52299e+06	2.45021e+06	2.60642e+06	2.66384e+06	2.58845e+06
P0AFD6	P0AFD6		nuoI		8.24211e+06	8.41911e+06	8.10125e+06	8.82254e+06	8.75774e+06	8.1046e+06
P0AFF2	P0AFF2		nupC		566727	565403	584094	607116	619097	552626
P0AFF6	P0AFF6		nusA		2.33486e+07	2.37862e+07	2.35961e+07	2.27301e+07	2.32887e+07	2.27708e+07
P0AFG0	P0AFG0		nusG		1.73632e+07	1.68332e+07	1.71134e+07	1.75335e+07	1.599e+07	1.73017e+07
P0AFG3	P0AFG3		sucA		9.34633e+06	9.00792e+06	9.10929e+06	8.75208e+06	9.23776e+06	9.11762e+06
P0AFG6	P0AFG6		sucB		6.67592e+06	6.44959e+06	6.74739e+06	6.62423e+06	6.71626e+06	6.64143e+06
P0AFG8	P0AFG8		aceE		5.57058e+07	5.65108e+07	5.58192e+07	5.57883e+07	5.58011e+07	5.53235e+07
P0AFH8	P0AFH8		osmY		2.59985e+07	2.58478e+07	2.5967e+07	2.61771e+07	2.59423e+07	2.60296e+07
P0AFI0	P0AFI0		oxc		1.13983e+06	1.08255e+06	1.16325e+06	1.181e+06	1.24325e+06	1.24067e+06
P0AFI2	P0AFI2		parC		4.64803e+06	4.62e+06	4.55001e+06	4.52451e+06	4.52003e+06	4.58087e+06
P0AFI5	P0AFI5		pbpG		2.30815e+06	2.12307e+06	2.24778e+06	2.31945e+06	2.18684e+06	2.24183e+06
P0AFI7	P0AFI7		pdxH		7.45815e+06	7.47353e+06	7.50681e+06	7.91525e+06	8.0664e+06	7.66483e+06
P0AFJ1	P0AFJ1		phnA		2.05328e+06	2.08554e+06	2.20085e+06	2.08221e+06	2.02349e+06	2.07226e+06
P0AFJ7	P0AFJ7		pitA		1.83874e+06	1.77931e+06	1.77357e+06	1.79975e+06	1.92018e+06	1.80653e+06
P0AFK0	P0AFK0		pmbA		5.56982e+06	5.36315e+06	5.52152e+06	5.54617e+06	5.63327e+06	5.60404e+06
P0AFK9	P0AFK9		potD		5.27547e+06	5.07876e+06	5.20691e+06	4.85682e+06	4.87547e+06	4.85379e+06
P0AFL3	P0AFL3		ppiA		6.51321e+06	6.47388e+06	6.59137e+06	6.53935e+06	6.31654e+06	6.58316e+06
P0AFL6	P0AFL6		ppx		1.58761e+06	1.6814e+06	1.5216e+06	1.64999e+06	1.56615e+06	1.55518e+06
P0AFM2	P0AFM2		proX		1.98382e+06	1.83208e+06	1.94964e+06	2.01448e+06	1.87223e+06	2.04673e+06
P0AFM6	P0AFM6		pspA		2.28614e+06	2.23126e+06	2.32081e+06	2.29809e+06	2.21821e+06	2.30118e+06
P0AFM9	P0AFM9		pspB		789197	810772	841213	820315	704866	806473
P0AFP4	P0AFP4		ybbO		1.02785e+06	1.02821e+06	918789	1.09847e+06	1.03929e+06	1.06737e+06
P0AFP6	P0AFP6		ybgI		7.45912e+06	7.23105e+06	7.46567e+06	7.33946e+06	7.87222e+06	7.39747e+06
P0AFP9	P0AFP9		ybhR		114608	85357.7	73856.2	94661.5	135539	75547.8
P0AFQ7	P0AFQ7		ycfH		5.09449e+06	5.06588e+06	5.01487e+06	4.9467e+06	4.98713e+06	5.06128e+06
P0AFR0	P0AFR0		rssA		2.21065e+06	2.45589e+06	2.18864e+06	2.27494e+06	2.02232e+06	2.24058e+06
P0AFR2	P0AFR2		dauA		318297		286526		180842	216910
P0AFR4	P0AFR4		yciO		6.54398e+06	6.13379e+06	6.49114e+06	6.80545e+06	6.54221e+06	6.72931e+06
P0AFT5	P0AFT5		yehT		987685	1.13153e+06	963317	869459	942614	1.08544e+06
P0AFU4	P0AFU4		glrR		610059	762431	735742	662492	689738	674347
P0AFU8	P0AFU8		ribC		9.22133e+06	9.5228e+06	9.3937e+06	9.43858e+06	9.29128e+06	9.52397e+06
P0AFW0	P0AFW0		rfaH		966235	697331	790112	716216	650418	634642
P0AFW8	P0AFW8		rof		3.57274e+06	3.23038e+06	3.53666e+06	3.68043e+06	3.65988e+06	3.74594e+06
P0AFX0	P0AFX0		hpf		834314	864087	883896	696211	700088	612517
P0AFX4	P0AFX4		rsd		479744	503072	496317	383219	395887	377278
P0AFX7	P0AFX7		rseA		1.89743e+06	1.69074e+06	1.57853e+06	1.71444e+06	1.92114e+06	1.7365e+06
P0AFX9	P0AFX9		rseB		2.96404e+06	3.05892e+06	2.92808e+06	2.89266e+06	2.87515e+06	2.87518e+06
P0AFY8	P0AFY8		seqA		9.76152e+06	9.5582e+06	9.7898e+06	9.56134e+06	9.90835e+06	9.45427e+06
P0AFZ1	P0AFZ1		sseB		2.51172e+06	2.51267e+06	2.41624e+06	2.51623e+06	2.41152e+06	2.36857e+06
P0AFZ3	P0AFZ3		sspB		8.18779e+06	8.20083e+06	8.23824e+06	8.73599e+06	8.68737e+06	8.58884e+06
P0AG00	P0AG00		wzzE		3.21047e+06	2.98495e+06	3.15204e+06	3.05238e+06	3.26751e+06	3.34778e+06
P0AG07	P0AG07		rpe		1.29438e+07	1.27369e+07	1.29626e+07	1.25275e+07	1.27769e+07	1.27094e+07
P0AG14	P0AG14		sohB		2.14291e+06	2.07977e+06	2.06439e+06	2.05636e+06	2.13337e+06	2.12237e+06
P0AG16	P0AG16		purF		1.02741e+06	940643	960334	1.03739e+06	894939	1.00403e+06
P0AG18	P0AG18		purE		1.48112e+06	1.37605e+06	1.25107e+06	1.2915e+06	1.22069e+06	1.22396e+06
P0AG20	P0AG20		relA		3.32571e+06	3.28291e+06	3.28091e+06	3.29564e+06	3.27184e+06	3.20698e+06
P0AG24	P0AG24		spoT		1.34945e+06	1.20148e+06	1.28145e+06	1.27699e+06	1.27811e+06	1.3141e+06
P0AG27	P0AG27		yibN		1.7355e+07	1.7237e+07	1.7106e+07	1.76664e+07	1.74581e+07	1.73304e+07
P0AG30	P0AG30		rho		5.05106e+07	4.98601e+07	4.99533e+07	5.11003e+07	5.03584e+07	5.03301e+07
P0AG40	P0AG40		ribF		2.32062e+06	2.42224e+06	2.36609e+06	2.42341e+06	2.44174e+06	2.38326e+06
P0AG44	P0AG44		rplQ		2.35913e+08	2.40395e+08	2.42461e+08	2.34197e+08	2.19151e+08	2.15894e+08
P0AG48	P0AG48		rplU		8.50853e+07	8.32406e+07	8.39117e+07	9.01276e+07	8.62115e+07	8.92543e+07
P0AG51	P0AG51		rpmD		9.88224e+07	9.51082e+07	9.65309e+07	9.75086e+07	9.35212e+07	9.84142e+07
P0AG55	P0AG55		rplF		1.99794e+08	2.0884e+08	2.01844e+08	2.06987e+08	2.02113e+08	2.05639e+08
P0AG59	P0AG59		rpsN		2.69842e+07	2.7502e+07	2.73355e+07	2.62863e+07	2.63883e+07	2.61677e+07
P0AG63	P0AG63		rpsQ		1.01717e+08	9.94184e+07	1.02941e+08	1.05709e+08	1.04521e+08	1.05142e+08
P0AG67	P0AG67		rpsA		2.51596e+08	2.51604e+08	2.54887e+08	2.53457e+08	2.53993e+08	2.55783e+08
P0AG71	P0AG71		rmuC		1.18932e+06	1.19392e+06	1.28344e+06	1.41416e+06	1.25392e+06	1.34473e+06
P0AG78	P0AG78		sbp		896003	786484	818428	848964	896243	784052
P0AG80	P0AG80		ugpB		325519	643670	543342	466752	457427	559785
P0AG82	P0AG82		pstS		2.3135e+06	2.29893e+06	2.31488e+06	2.36469e+06	2.34384e+06	2.41952e+06
P0AG84	P0AG84		yghA		740691	694496	683087	766389	703788	663186
P0AG86	P0AG86		secB		2.23524e+07	2.23579e+07	2.31655e+07	2.30031e+07	2.27585e+07	2.3245e+07
P0AG90	P0AG90		secD		2.30836e+07	2.24141e+07	2.31322e+07	2.32247e+07	2.35562e+07	2.32268e+07
P0AG93	P0AG93		secF		1.46312e+06	1.26354e+06	1.47165e+06	1.4688e+06	1.54022e+06	1.45134e+06
P0AG96	P0AG96		secE		639223	654583	603335	660390	707106	608131
P0AG99	P0AG99		secG		4.04789e+06	3.93617e+06	3.9756e+06	3.75651e+06	3.75874e+06	3.80461e+06
P0AGA2	P0AGA2		secY		4.07671e+06	4.0061e+06	4.0613e+06	3.98072e+06	4.15488e+06	4.06588e+06
P0AGB0	P0AGB0		serB		4.43512e+06	4.52178e+06	4.56186e+06	4.67018e+06	4.36539e+06	4.33069e+06
P0AGB6	P0AGB6		rpoE		3.50657e+06	3.52384e+06	3.50962e+06	3.57547e+06	3.56964e+06	3.70315e+06
P0AGC3	P0AGC3		slt		1.60943e+06	1.62512e+06	1.65245e+06	1.67612e+06	1.69981e+06	1.66583e+06
P0AGD1	P0AGD1		sodC		460606	448661	506545	511459	466274	533792
P0AGD3	P0AGD3		sodB		8.52508e+07	8.24904e+07	8.84324e+07	8.25903e+07	8.25674e+07	8.22991e+07
P0AGD7	P0AGD7		ffh		4.7821e+06	4.68102e+06	4.79499e+06	4.81578e+06	4.92621e+06	4.84606e+06
P0AGE0	P0AGE0		ssb		2.27186e+07	2.27076e+07	2.3187e+07	2.33298e+07	2.34497e+07	2.38448e+07
P0AGE6	P0AGE6		yieF		6.93431e+06	7.12758e+06	6.72334e+06	6.98474e+06	6.43841e+06	6.86561e+06
P0AGE9	P0AGE9		sucD		1.01558e+07	1.0512e+07	1.02789e+07	1.01531e+07	1.03412e+07	1.01919e+07
P0AGF2	P0AGF2		ygdK		1.53838e+06	1.41094e+06	1.7186e+06	1.29124e+06	1.35921e+06	1.44946e+06
P0AGF6	P0AGF6		tdcB		871476	927919	1.00138e+06	1.10629e+06	930839	916327
P0AGG0	P0AGG0		thiL		3.68178e+06	3.66175e+06	3.43392e+06	3.52168e+06	3.13797e+06	3.64586e+06
P0AGG2	P0AGG2		tesB		1.12268e+06	1.04804e+06	1.04545e+06	881090	1.01289e+06	937161
P0AGG4	P0AGG4		trxC		6.83008e+06	7.04539e+06	6.62928e+06	7.35211e+06	6.94947e+06	7.17527e+06
P0AGG8	P0AGG8		tldD		3.06546e+06	3.1541e+06	3.20777e+06	3.18512e+06	3.093e+06	3.30809e+06
P0AGI8	P0AGI8		trkA		1.26517e+06	1.40349e+06	1.33317e+06	1.38625e+06	1.40784e+06	1.47857e+06
P0AGJ2	P0AGJ2		trmH		1.61403e+06	1.46184e+06	1.48235e+06	1.57942e+06	1.56638e+06	1.53658e+06
P0AGJ5	P0AGJ5		yfiF		1.33309e+07	1.29009e+07	1.30743e+07	1.34666e+07	1.33073e+07	1.32867e+07
P0AGJ7	P0AGJ7		trmL		2.39176e+06	2.42453e+06	2.3301e+06	2.33291e+06	2.38148e+06	2.32974e+06
P0AGJ9	P0AGJ9		tyrS		1.70677e+07	1.66323e+07	1.6918e+07	1.71293e+07	1.66441e+07	1.67834e+07
P0AGK4	P0AGK4		yhbY		1.30679e+07	1.30465e+07	1.29501e+07	1.35542e+07	1.34182e+07	1.33513e+07
P0AGK8	P0AGK8		iscR		2.25094e+06	2.01055e+06	2.28655e+06	2.19501e+06	2.4251e+06	2.10616e+06
P0AGL2	P0AGL2		tdcF		991100	951525	1.0584e+06	1.01675e+06	1.0321e+06	937556
P0AGL5	P0AGL5		ratA		878241	922159	927007	815939	775214	626937
P0AGL7	P0AGL7		rsmE		4.39741e+06	4.57369e+06	4.45035e+06	4.46519e+06	4.57159e+06	4.59015e+06
P0AGM5	P0AGM5		sirB1		404182	341803	348703	468287	426977	389192
P0C018	P0C018		rplR		2.43702e+07	3.08483e+07	2.63004e+07	3.63528e+07	3.51019e+07	3.60566e+07
P0C037	P0C037		yaiE		1.25299e+07	1.30544e+07	1.26589e+07	1.1317e+07	1.18947e+07	1.13917e+07
P0C054	P0C054		ibpA		4.94659e+06	4.59544e+06	4.5606e+06	4.86014e+06	4.5666e+06	4.75715e+06
P0C058	P0C058		ibpB		852087	844231	864324	773892	846092	822392
P0C093	P0C093		slmA		3.26929e+06	3.0403e+06	3.09964e+06	2.98687e+06	3.20982e+06	3.08542e+06
P0C0K3	P0C0K3		rdoA		2.44184e+06	2.08799e+06	2.1961e+06	2.18686e+06	2.22209e+06	2.19941e+06
P0C0L2	P0C0L2		osmC		6.20282e+06	6.04268e+06	6.26634e+06	6.03875e+06	6.07363e+06	6.17621e+06
P0C0L7	P0C0L7		proP		2.4698e+06	2.50011e+06	2.37716e+06	2.41623e+06	2.39282e+06	2.48893e+06
P0C0L9	P0C0L9		iscX		1.97817e+06	1.97399e+06	1.95496e+06	2.00949e+06	1.95226e+06	2.006e+06
P0C0R7	P0C0R7		rlmE		4.4233e+06	4.26529e+06	4.21143e+06	4.25881e+06	3.98697e+06	4.21113e+06
P0C0S1	P0C0S1		mscS		8.80383e+06	8.71402e+06	8.86428e+06	8.54246e+06	8.40476e+06	8.93759e+06
P0C0T5	P0C0T5		mepA		664258	670437	606531	680514	603284	630644
P0C0V0	P0C0V0		degP		1.38012e+07	1.33466e+07	1.37907e+07	1.37793e+07	1.40824e+07	1.3985e+07
P0C960	P0C960		emtA		49832.8	95798.9				
P0CB39	P0CB39		eptC		1.64442e+06	1.66754e+06	1.65903e+06	1.83134e+06	1.78918e+06	1.88274e+06
P0CE47	P0CE47		tufA		1.44464e+09	1.47442e+09	1.47461e+09	1.49545e+09	1.4696e+09	1.46129e+09
P0CG19	P0CG19		rph		7.56849e+06	7.42945e+06	7.87589e+06	7.66454e+06	8.16865e+06	7.60293e+06
P0CK95	P0CK95		yghJ		5.30227e+06	5.2763e+06	5.3348e+06	5.28173e+06	5.24181e+06	5.23405e+06
P10100	P10100		rlpA		3.48009e+06	3.39444e+06	3.47309e+06	3.64443e+06	3.68301e+06	3.74527e+06
P10121	P10121		ftsY		4.49724e+07	4.58443e+07	4.5471e+07	4.67577e+07	4.66265e+07	4.6963e+07
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				2.70912e+06	2.41635e+06	2.75231e+06	365879	364950	289199
P10346	P10346		glnQ		3.16426e+06	3.0414e+06	3.29739e+06	3.21578e+06	3.07414e+06	3.13287e+06
P10371	P10371		hisA		2.83576e+06	2.9476e+06	2.86068e+06	2.74198e+06	3.39867e+06	2.94118e+06
P10378	P10378		entE		523896	455848	506750	492181	451144	518769
P10384	P10384		fadL		1.18483e+07	1.13498e+07	1.20594e+07	1.18826e+07	1.2133e+07	1.23671e+07
P10408	P10408		secA		5.15818e+06	5.12383e+06	5.23508e+06	5.12232e+06	5.14328e+06	5.19212e+06
P10441	P10441		lpxB		1.00669e+06	1.0001e+06	966952	1.13452e+06	1.08515e+06	1.04888e+06
P10442	P10442		rnhB		991385	1.01238e+06	1.04639e+06	1.34313e+06	1.23889e+06	1.19247e+06
P10443	P10443		dnaE		1.77533e+06	1.66459e+06	1.82646e+06	1.81295e+06	1.60818e+06	1.91229e+06
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1.35588e+06	1.41772e+06	1.4287e+06	261916		
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				6.40597e+06	6.35469e+06	6.43939e+06	1.10136e+06	1.26165e+06	1.16639e+06
P10903	P10903		narK		2.4611e+06	2.48445e+06	2.70346e+06	2.79631e+06	2.68464e+06	2.77677e+06
P10908	P10908		ugpQ		560059	602917	563833	560497	584702	553625
P11289	P11289		yfiL			673812	610674	565120	497740	631663
P11349	P11349		narH		3.13896e+06	2.97985e+06	3.02683e+06	2.99961e+06	3.13714e+06	3.05803e+06
P11446	P11446		argC		345210	391121	319968	292531	294808	377204
P11447	P11447		argH		2.05625e+06	2.11462e+06	2.13703e+06	2.20959e+06	2.19253e+06	2.25695e+06
P11454	P11454		entF		1.27437e+06	1.30104e+06	1.39408e+06	1.41659e+06	1.3268e+06	1.36921e+06
P11557	P11557		damX		8.16493e+06	8.04535e+06	7.94176e+06	8.69279e+06	8.35703e+06	8.57378e+06
P11875	P11875		argS		1.45377e+07	1.41667e+07	1.42704e+07	1.42263e+07	1.43919e+07	1.45137e+07
P11880	P11880		murF		6.21033e+06	6.24433e+06	6.50125e+06	6.26449e+06	6.38908e+06	6.46282e+06
P12008	P12008		aroC		3.53577e+06	3.51862e+06	3.54521e+06	3.65856e+06	3.66136e+06	3.64942e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				1.53173e+07	1.59602e+07	1.54539e+07	1.78259e+06	1.85875e+06	1.82288e+06
