Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0AAR3	P0AAR3		ybaK		2.07203e+06	2.08768e+06	2.09566e+06	2.09216e+06	1.92726e+06	2.0899e+06
P0AAS0	P0AAS0		ylaC		372988	333832	392041	382955	389182	326379
P0AAS7	P0AAS7		ybcJ		2.80831e+06	2.87596e+06	2.86597e+06	2.72277e+06	2.70408e+06	2.83226e+06
P0AAT2	P0AAT2		ybdF		689929	619955	689528	653911	741674	652981
P0AAT4	P0AAT4		mscM		1.90104e+06	1.94554e+06	1.96879e+06	1.94184e+06	1.9937e+06	1.93945e+06
P0AAT6	P0AAT6		rsfS		3.3065e+06	3.25006e+06	3.30576e+06	3.25194e+06	3.34516e+06	3.32061e+06
P0AAT9	P0AAT9		ybeL		7.93897e+06	7.88775e+06	7.75878e+06	7.8709e+06	7.48102e+06	7.87808e+06
P0AAU7	P0AAU7		ybfE		1.62049e+06	1.61448e+06	1.78261e+06	1.59745e+06	1.39432e+06	1.50887e+06
P0AAV4	P0AAV4		ybgJ		1.21577e+06	1.31618e+06	1.35658e+06	1.25005e+06	1.24983e+06	1.17363e+06
P0AAX8	P0AAX8		ybiS		5.3776e+06	5.22718e+06	5.32761e+06	5.19291e+06	5.20296e+06	5.34286e+06
P0AAZ4	P0AAZ4		rarA		1.50448e+06	1.58531e+06	1.51702e+06	1.60133e+06	1.52718e+06	1.63793e+06
P0AAZ7	P0AAZ7		ycaR		5.81222e+06	5.80294e+06	5.84689e+06	5.66688e+06	5.7072e+06	5.66104e+06
P0AB03	P0AB03		ycbJ		886116	779382	910180	1.21684e+06	1.14012e+06	1.12309e+06
P0AB10	P0AB10		ymbA		402669	350306		376813	408061	310226
P0AB12	P0AB12		yccF		414046	447274	371410	427066	434761	402781
P0AB14	P0AB14		yccJ		2.77884e+06	2.80333e+06	2.70575e+06	3.0192e+06	2.98963e+06	2.8774e+06
P0AB18	P0AB18		tusE		1.68151e+06	1.77071e+06	1.69445e+06	1.72565e+06	1.66634e+06	1.73769e+06
P0AB24	P0AB24		efeO		4.59795e+06	4.42342e+06	4.49983e+06	4.60405e+06	4.66345e+06	4.57577e+06
P0AB26	P0AB26		yceB		2.45846e+06	2.55106e+06	2.61982e+06	2.32976e+06	2.37215e+06	2.39175e+06
P0AB28	P0AB28		yceD		8.6368e+06	8.53541e+06	8.33129e+06	8.89183e+06	8.8519e+06	8.89969e+06
P0AB38	P0AB38		lpoB		5.12728e+06	5.26483e+06	5.15751e+06	5.18151e+06	5.95831e+06	5.63272e+06
P0AB43	P0AB43		ycgL		1.43297e+06	1.49133e+06	1.48212e+06	1.4712e+06	1.38448e+06	1.43232e+06
P0AB46	P0AB46		ymgD		2.05196e+06	2.13784e+06	1.93359e+06	2.08098e+06	1.9381e+06	2.18651e+06
P0AB52	P0AB52		ychN		2.65373e+06	2.61556e+06	2.56942e+06	2.49596e+06	2.38953e+06	2.59842e+06
P0AB55	P0AB55		yciI		4.20381e+06	4.18747e+06	4.33109e+06	3.85193e+06	3.99524e+06	4.22709e+06
P0AB58	P0AB58		yciM		431918	387336	456639	579502	550772	534053
P0AB61	P0AB61		yciN		4.79049e+06	5.16104e+06	5.12743e+06	5.42705e+06	5.23074e+06	5.33411e+06
P0AB67	P0AB67		pntB		1.87722e+06	1.93521e+06	1.91613e+06	1.7672e+06	1.86899e+06	1.80763e+06
P0AB71	P0AB71		fbaA		1.4286e+08	1.3896e+08	1.3807e+08	1.40161e+08	1.36896e+08	1.40245e+08
P0AB77	P0AB77		kbl		1.7084e+07	1.68093e+07	1.72133e+07	1.70508e+07	1.72314e+07	1.69083e+07
P0AB80	P0AB80		ilvE		7.21616e+06	7.48763e+06	7.10475e+06	7.62989e+06	7.20117e+06	7.31649e+06
P0AB83	P0AB83		nth		1.50232e+06	1.4883e+06	1.58288e+06	1.71131e+06	1.56296e+06	1.59061e+06
P0AB89	P0AB89		purB		9.27856e+06	9.36094e+06	9.32835e+06	8.97818e+06	9.25133e+06	9.11014e+06
P0AB91	P0AB91		aroG		3.62012e+06	3.59248e+06	3.4556e+06	3.28945e+06	3.27275e+06	3.24243e+06
P0AB96	P0AB96		arsC		686522	713132	750801	808116	702978	818644
P0AB98	P0AB98		atpB		1.11968e+06	1.00346e+06	1.02964e+06	1.11174e+06	1.12773e+06	1.01619e+06
P0ABA0	P0ABA0		atpF		2.44121e+07	2.44494e+07	2.4177e+07	2.37322e+07	2.37187e+07	2.37987e+07
P0ABA4	P0ABA4		atpH		2.15665e+07	2.19842e+07	2.18858e+07	2.11925e+07	2.19405e+07	2.15219e+07
P0ABA6	P0ABA6		atpG		3.45096e+07	3.40373e+07	3.35933e+07	3.34146e+07	3.18272e+07	3.31362e+07
P0ABB0	P0ABB0		atpA		6.30313e+07	6.20888e+07	6.23979e+07	6.05842e+07	6.03557e+07	6.03768e+07
P0ABB4	P0ABB4		atpD		6.40917e+07	6.34114e+07	6.35657e+07	6.21567e+07	6.29901e+07	6.27034e+07
P0ABB8	P0ABB8		mgtA		698915	688157	550451	721676	655500	808786
P0ABC3	P0ABC3		hflC		7.66901e+06	7.66372e+06	7.60077e+06	7.64327e+06	7.58189e+06	7.53033e+06
P0ABC7	P0ABC7		hflK		1.60131e+07	1.64689e+07	1.64286e+07	1.65798e+07	1.63109e+07	1.68454e+07
P0ABD3	P0ABD3		bfr		6.9563e+06	7.0811e+06	6.99973e+06	6.95875e+06	7.09779e+06	7.12726e+06
P0ABD5	P0ABD5		accA		1.3346e+07	1.29834e+07	1.30288e+07	1.35668e+07	1.35674e+07	1.36713e+07
P0ABD8	P0ABD8		accB		3.55785e+07	3.45552e+07	3.53545e+07	3.38191e+07	3.2818e+07	3.48261e+07
P0ABE2	P0ABE2		bolA		2.18121e+06	2.27168e+06	2.14809e+06	2.55222e+06	2.12598e+06	2.44603e+06
P0ABF1	P0ABF1		pcnB		2.64377e+06	2.56004e+06	2.66858e+06	2.69222e+06	2.46278e+06	2.48056e+06
P0ABF6	P0ABF6		cdd		6.82039e+06	7.19167e+06	7.25181e+06	7.35159e+06	7.45847e+06	7.30296e+06
P0ABG4	P0ABG4		ftsW		272270	235613	283761	276633	317026	265496
P0ABH0	P0ABH0		ftsA		2.67827e+06	2.65445e+06	2.55036e+06	2.64118e+06	2.45885e+06	2.64102e+06
P0ABH7	P0ABH7		gltA		1.09294e+07	1.05995e+07	1.08604e+07	1.05959e+07	1.01076e+07	1.04575e+07
P0ABH9	P0ABH9		clpA		7.70168e+06	7.73232e+06	7.65843e+06	7.67051e+06	7.61673e+06	7.64353e+06
P0ABI4	P0ABI4		corA		1.84548e+06	1.75486e+06	1.81368e+06	1.86002e+06	1.786e+06	1.77217e+06
P0ABI8	P0ABI8		cyoB		2.28827e+06	2.23695e+06	2.0624e+06	2.72628e+06	2.76286e+06	2.73671e+06
P0ABJ1	P0ABJ1		cyoA		2.205e+06	2.3959e+06	2.3315e+06	2.37709e+06	2.2793e+06	2.43693e+06
P0ABJ9	P0ABJ9		cydA		2.65954e+07	2.60332e+07	2.61273e+07	2.57056e+07	2.62357e+07	2.57555e+07
P0ABK2	P0ABK2		cydB		6.27783e+06	6.28341e+06	6.13035e+06	5.65311e+06	6.39728e+06	5.58414e+06
P0ABK5	P0ABK5		cysK		3.91633e+07	3.79911e+07	3.80028e+07	3.74895e+07	3.81143e+07	3.77641e+07
P0ABL5	P0ABL5		napC		692836	669567	835855	807377	892023	804108
P0ABN1	P0ABN1		dgkA		449835	467222	378022	487675	447045	419128
P0ABN5	P0ABN5		dcuA		2.38463e+06	2.35027e+06	2.39866e+06	2.36677e+06	2.2661e+06	2.2776e+06
P0ABN9	P0ABN9		dcuB		7.63983e+06	7.04642e+06	6.81882e+06	7.15869e+06	7.51296e+06	7.36894e+06
P0ABP8	P0ABP8		deoD		5.37127e+07	5.33822e+07	5.35927e+07	5.29933e+07	5.46934e+07	5.28284e+07
P0ABQ0	P0ABQ0		coaBC		1.89838e+06	1.8867e+06	1.85753e+06	1.87843e+06	1.88404e+06	1.79199e+06
P0ABQ2	P0ABQ2		garR		1.93672e+06	2.03477e+06	1.85028e+06	1.94547e+06	1.93778e+06	1.9606e+06
P0ABQ4	P0ABQ4		folA		2.59471e+06	2.46448e+06	2.6576e+06	2.61478e+06	2.90098e+06	2.6803e+06
P0ABS1	P0ABS1		dksA		2.57142e+07	2.58034e+07	2.51408e+07	2.5283e+07	2.51484e+07	2.55066e+07
P0ABS5	P0ABS5		dnaG		1.85798e+06	1.77552e+06	1.78208e+06	1.78235e+06	1.74889e+06	1.82249e+06
P0ABT2	P0ABT2		dps		6.18014e+07	6.21548e+07	6.14973e+07	6.05988e+07	5.9651e+07	5.92554e+07
P0ABT5	P0ABT5		dusB		594052	535761	588658	391301	468029	384735
P0ABU0	P0ABU0		menB		1.13146e+07	1.13414e+07	1.13934e+07	1.15926e+07	1.16286e+07	1.15508e+07
P0ABU2	P0ABU2		ychF		1.8625e+07	1.87316e+07	1.85015e+07	1.84617e+07	1.80334e+07	1.87482e+07
P0ABU5	P0ABU5		elbB		2.22326e+07	2.20826e+07	2.17617e+07	2.11674e+07	2.12324e+07	2.14373e+07
P0ABU7	P0ABU7		exbB		2.38485e+06	2.30713e+06	2.32824e+06	2.38791e+06	2.40893e+06	2.43182e+06
P0ABU9	P0ABU9		tolQ		2.40361e+06	2.42968e+06	2.45959e+06	2.41223e+06	2.43849e+06	2.4118e+06
P0ABV2	P0ABV2		exbD		2.29307e+06	2.23978e+06	2.24772e+06	2.22066e+06	2.1756e+06	2.28876e+06
P0ABV6	P0ABV6		tolR		7.72746e+06	7.879e+06	7.41739e+06	6.8375e+06	7.37026e+06	7.10056e+06
P0ABX2	P0ABX2		flgC		1.6161e+06	1.71619e+06	1.56493e+06	1.76247e+06	2.02574e+06	1.59385e+06
P0ABX5	P0ABX5		flgG		1.54529e+06	1.4471e+06	1.51784e+06	1.36666e+06	1.29839e+06	1.32992e+06
P0ABX8	P0ABX8		fliL		2.9196e+06	2.81807e+06	2.68893e+06	2.85174e+06	2.88334e+06	2.78667e+06
P0ABZ1	P0ABZ1		fliG		2.66997e+06	2.56411e+06	2.61566e+06	2.58806e+06	2.62448e+06	2.45906e+06
P0ABZ4	P0ABZ4		kdsC		5.34254e+06	5.06278e+06	5.20588e+06	4.79478e+06	4.67378e+06	4.70549e+06
P0ABZ6	P0ABZ6		surA		1.14558e+07	1.10968e+07	1.11835e+07	1.17625e+07	1.18231e+07	1.18782e+07
P0AC02	P0AC02		bamD		2.07934e+07	2.09939e+07	2.10927e+07	2.1927e+07	2.16534e+07	2.14109e+07
P0AC13	P0AC13		folP		7.13973e+06	7.01444e+06	7.06775e+06	6.85257e+06	7.01535e+06	7.15379e+06
P0AC19	P0AC19		folX		5.57422e+06	5.50718e+06	5.56672e+06	5.2999e+06	5.24218e+06	5.23463e+06
P0AC23	P0AC23		focA				760767			842390
P0AC28	P0AC28		ygfA		423783	406649	390063	443193	330536	379275
P0AC30	P0AC30		ftsX		1.84293e+06	1.88116e+06	1.81492e+06	2.03582e+06	2.03749e+06	2.07167e+06
P0AC33	P0AC33		fumA		3.30395e+06	3.36061e+06	3.16025e+06	3.35473e+06	3.59946e+06	3.6195e+06
P0AC38	P0AC38		aspA		1.36828e+08	1.37494e+08	1.37068e+08	1.37826e+08	1.37486e+08	1.37927e+08
P0AC41	P0AC41		sdhA		4.25868e+06	4.17702e+06	4.28505e+06	4.37494e+06	4.26599e+06	4.14874e+06
P0AC47	P0AC47		frdB		1.00376e+07	1.00501e+07	1.00622e+07	9.88893e+06	9.69709e+06	9.8549e+06
P0AC51	P0AC51		zur		1.83045e+06	1.8306e+06	1.96406e+06	2.15292e+06	2.06557e+06	1.98479e+06
P0AC53	P0AC53		zwf		1.25885e+07	1.25302e+07	1.25489e+07	1.22601e+07	1.26555e+07	1.25215e+07
P0AC59	P0AC59		grxB		6.88097e+06	7.13801e+06	6.78979e+06	7.30227e+06	7.40472e+06	7.2653e+06
P0AC62	P0AC62		grxC		1.95461e+07	1.9627e+07	1.85971e+07	2.00792e+07	1.97196e+07	2.02484e+07
P0AC69	P0AC69		grxD		2.59029e+07	2.49707e+07	2.44258e+07	2.61755e+07	2.5854e+07	2.57488e+07
P0AC84	P0AC84		gloB		1.26631e+06	1.22279e+06	1.25052e+06	1.0155e+06	1.07598e+06	1.09678e+06
P0AC86	P0AC86		glgP		1.91306e+06	1.84773e+06	1.92374e+06	1.86954e+06	1.86328e+06	1.9282e+06
P0AC92	P0AC92		gnsA		6.10807e+06	5.95228e+06	5.82632e+06	5.6212e+06	6.04083e+06	5.36874e+06
P0ACA3	P0ACA3		sspA		3.26762e+07	3.1104e+07	3.17473e+07	3.21306e+07	3.30893e+07	3.28906e+07
P0ACA7	P0ACA7		gstB		2.49712e+06	2.48912e+06	2.5706e+06	2.55486e+06	2.56796e+06	2.52571e+06
P0ACB0	P0ACB0		dnaB		2.3527e+06	2.39491e+06	2.32176e+06	2.63765e+06	2.55691e+06	2.70851e+06
P0ACB2	P0ACB2		hemB		1.27029e+07	1.3016e+07	1.29817e+07	1.31514e+07	1.27613e+07	1.26332e+07
P0ACB4	P0ACB4		hemG		2.42388e+06	2.58491e+06	2.50162e+06	2.29075e+06	2.0906e+06	2.36337e+06
P0ACB7	P0ACB7		hemY		5.51843e+06	5.61514e+06	5.70911e+06	5.82077e+06	5.89834e+06	5.9743e+06
P0ACC1	P0ACC1		prmC		1.77298e+06	1.48364e+06	1.88644e+06	1.72718e+06	1.73031e+06	1.72012e+06
P0ACC3	P0ACC3		erpA		7.56376e+06	7.39137e+06	7.34722e+06	7.22581e+06	7.22601e+06	7.21429e+06
P0ACC7	P0ACC7		glmU		1.55772e+07	1.53454e+07	1.54024e+07	1.55802e+07	1.50568e+07	1.55424e+07
P0ACD4	P0ACD4		nifU		1.61857e+07	1.66359e+07	1.63044e+07	1.65556e+07	1.64127e+07	1.63141e+07
P0ACD8	P0ACD8		hyaB		5.79509e+06	5.86191e+06	5.75082e+06	5.81784e+06	5.76038e+06	5.8912e+06
P0ACE0	P0ACE0		hybC		1.25237e+07	1.26536e+07	1.29638e+07	1.27687e+07	1.30722e+07	1.30442e+07
P0ACE3	P0ACE3		hha		3.52423e+06	3.57027e+06	3.65095e+06	4.06136e+06	3.8349e+06	3.96404e+06
P0ACE7	P0ACE7		hinT		1.19452e+07	1.18611e+07	1.17973e+07	1.23331e+07	1.22144e+07	1.21617e+07
P0ACF0	P0ACF0		hupA		1.72577e+08	1.70173e+08	1.71299e+08	1.62566e+08	1.64064e+08	1.65519e+08
P0ACF4	P0ACF4		hupB		3.72837e+07	3.70439e+07	3.67803e+07	3.72393e+07	3.61715e+07	3.53721e+07
P0ACF8	P0ACF8		hns		5.73552e+07	5.78098e+07	5.68754e+07	5.86483e+07	5.75629e+07	5.71816e+07
P0ACG1	P0ACG1		stpA		2.09227e+07	2.08858e+07	2.09498e+07	2.11976e+07	2.07007e+07	2.0924e+07
P0ACI0	P0ACI0		rob		3.87526e+06	3.85402e+06	3.82622e+06	3.71508e+06	3.7424e+06	3.66308e+06
P0ACI6	P0ACI6		asnC		331111	257911	236327	294278	306695	282821
P0ACJ0	P0ACJ0		lrp		1.17914e+07	1.23785e+07	1.20184e+07	1.17922e+07	1.18269e+07	1.17119e+07
P0ACJ8	P0ACJ8		crp		2.92838e+07	2.87466e+07	2.76737e+07	2.92208e+07	2.91484e+07	3.01525e+07
P0ACK2	P0ACK2		agaR		901647	837896	816671	715227	834504	824169
P0ACL0	P0ACL0		glpR		2.14705e+06	2.19494e+06	2.19922e+06	2.22095e+06	2.10435e+06	2.10935e+06
P0ACL2	P0ACL2		exuR		3.09753e+06	2.78848e+06	2.81775e+06	2.83192e+06	2.7686e+06	2.96771e+06
P0ACL9	P0ACL9		pdhR		3.48219e+06	3.34227e+06	3.30244e+06	3.56253e+06	3.60314e+06	3.45444e+06
P0ACM2	P0ACM2		ydfH		4.51441e+06	4.13196e+06	4.34898e+06	4.1218e+06	4.00934e+06	4.4756e+06
P0ACN2	P0ACN2		ytfH		470472	466822	377400	473698	506149	593322
P0ACN4	P0ACN4		allR		1.07636e+07	1.09717e+07	1.03899e+07	1.12955e+07	1.11993e+07	1.12573e+07
P0ACN7	P0ACN7		cytR		1.27886e+06	1.42748e+06	1.48969e+06	1.39672e+06	1.40744e+06	1.23969e+06
P0ACP1	P0ACP1		cra		3.52386e+06	3.48229e+06	3.57611e+06	3.57344e+06	3.50829e+06	3.62271e+06
P0ACP5	P0ACP5		gntR		1.11784e+06	1.2502e+06	1.29016e+06	1.29981e+06	1.29954e+06	1.31815e+06
P0ACP7	P0ACP7		purR		5.18329e+06	5.20493e+06	5.04128e+06	5.36166e+06	5.27817e+06	5.30446e+06
P0ACQ4	P0ACQ4		oxyR		5.01539e+06	5.02074e+06	5.15804e+06	5.13678e+06	5.16617e+06	5.15825e+06
P0ACR4	P0ACR4		yeiE		2.69603e+06	2.75506e+06	2.7111e+06	2.81179e+06	2.67896e+06	2.76058e+06
P0ACR9	P0ACR9		mprA		1.55661e+07	1.5501e+07	1.53413e+07	1.60971e+07	1.55355e+07	1.60406e+07
P0ACS7	P0ACS7		rpiR		903119	825788	869531	815701	825976	857502
P0ACT6	P0ACT6		uidR		420176	546558	418518	520887	806023	656514
P0ACU5	P0ACU5		fabR		3.18734e+06	3.17783e+06	3.12834e+06	3.24645e+06	3.24673e+06	3.22074e+06
P0ACU7	P0ACU7		yjdC		3.10531e+07	2.93961e+07	2.95309e+07	2.96561e+07	3.36082e+07	3.15452e+07
P0ACV8	P0ACV8		ymjA		649343	588824	539824	553146	508366	557744
P0ACX5	P0ACX5		ydhZ		2.65822e+06	2.83339e+06	2.73689e+06	2.62351e+06	2.96376e+06	2.6401e+06
P0ACY1	P0ACY1		ydjA		1.03555e+07	1.03915e+07	1.05921e+07	1.03848e+07	1.05057e+07	1.03864e+07
P0ACY3	P0ACY3		yeaG		1.05413e+06	1.00701e+06	1.00685e+06	1.05956e+06	1.00162e+06	1.10904e+06
P0ACY9	P0ACY9		yebG		821282	614626	810275	953763	947270	964605
P0ACZ2	P0ACZ2		etp		2.25002e+06	2.27929e+06	2.39274e+06	2.40312e+06	2.14574e+06	2.20576e+06
P0ACZ4	P0ACZ4		evgA		2.85992e+06	2.86948e+06	2.84352e+06	3.03206e+06	2.92232e+06	2.92094e+06
P0AD05	P0AD05		yecA		2.38874e+06	3.01497e+06	2.48338e+06	3.16412e+06	2.16163e+06	2.77434e+06
P0AD07	P0AD07		yecF		4.11528e+06	4.02139e+06	4.15603e+06	3.97402e+06	4.03038e+06	4.02289e+06
P0AD10	P0AD10		yecJ		3.7483e+06	3.77248e+06	3.78507e+06	3.95746e+06	3.76896e+06	3.85365e+06
P0AD12	P0AD12		yeeZ		1.12306e+07	1.10662e+07	1.14558e+07	1.06306e+07	1.114e+07	1.12966e+07
P0AD24	P0AD24		yejL		4.28882e+06	4.69196e+06	4.49352e+06	4.16792e+06	4.11651e+06	3.95433e+06
P0AD33	P0AD33		yfcZ		3.72707e+07	3.77049e+07	3.76177e+07	4.27477e+07	4.44758e+07	4.2882e+07
P0AD37	P0AD37		yfeC		1.15512e+06	1.05153e+06	1.16111e+06	923075	1.03184e+06	911155
P0AD44	P0AD44		yfhG		1.67868e+06	1.60836e+06	1.46289e+06	1.80042e+06	1.75949e+06	1.87334e+06
P0AD49	P0AD49		raiA		6.64809e+06	6.91511e+06	6.97302e+06	6.68657e+06	6.7283e+06	6.97076e+06
P0AD57	P0AD57		ispB		1.29179e+06	1.2306e+06	1.42715e+06	1.2343e+06	1.27112e+06	1.26361e+06
P0AD59	P0AD59		ivy		2.87959e+06	2.5122e+06	2.7278e+06	2.7027e+06	2.86852e+06	2.73722e+06
P0AD61	P0AD61		pykF		5.03177e+07	5.06301e+07	5.02787e+07	4.9586e+07	4.8741e+07	4.98452e+07
P0AD68	P0AD68		ftsI		1.46037e+06	1.50028e+06	1.4293e+06	1.44859e+06	1.30942e+06	1.36528e+06
P0AD70	P0AD70		ampH		1.86753e+06	1.65307e+06	1.89144e+06	1.93733e+06	1.87227e+06	1.98592e+06
P0ADA1	P0ADA1		tesA		1.46201e+06	1.60736e+06	1.67104e+06	2.01193e+06	1.9534e+06	1.97005e+06
P0ADA3	P0ADA3		nlpD		6.75341e+06	6.77009e+06	6.65731e+06	6.19257e+06	6.48623e+06	6.51313e+06
P0ADA5	P0ADA5		yajG		2.01482e+07	2.03154e+07	2.10715e+07	2.08435e+07	2.11201e+07	2.14225e+07
P0ADA7	P0ADA7		osmB		2.36148e+06	2.19882e+06	2.15251e+06	2.09164e+06	1.77128e+06	1.92316e+06
P0ADB1	P0ADB1		osmE		2.80669e+07	2.87419e+07	2.81953e+07	2.74753e+07	2.80711e+07	2.71953e+07
P0ADB7	P0ADB7		ecnB		1.17374e+07	1.17449e+07	1.31409e+07	1.13098e+07	1.18314e+07	1.13748e+07
P0ADC1	P0ADC1		lptE		1.29255e+06	1.26438e+06	1.25312e+06	1.29865e+06	1.30214e+06	1.2918e+06
P0ADC3	P0ADC3		lolC		1.73994e+06	1.7931e+06	1.8055e+06	1.69576e+06	1.81525e+06	1.69721e+06
P0ADC6	P0ADC6		lptG		1.35619e+06	1.03366e+06	1.06893e+06	1.07379e+06	1.08947e+06	1.12412e+06
P0ADE4	P0ADE4		tamA		4.36395e+06	4.20509e+06	4.29336e+06	4.60758e+06	4.72394e+06	4.5082e+06
P0ADE6	P0ADE6		ygaU		861972	796663	784394	800919	802246	759179
P0ADE8	P0ADE8		ygfZ		6.97997e+06	6.97581e+06	7.26598e+06	7.16274e+06	7.05577e+06	7.01379e+06
P0ADF6	P0ADF6		edd		2.21374e+06	2.07215e+06	2.08293e+06	2.02614e+06	1.76854e+06	1.86055e+06
P0ADG4	P0ADG4		suhB		1.53582e+07	1.57592e+07	1.56237e+07	1.53588e+07	1.58441e+07	1.58453e+07
P0ADG7	P0ADG7		guaB		3.72326e+07	3.74635e+07	3.75435e+07	3.60198e+07	3.63761e+07	3.65889e+07
P0ADH5	P0ADH5		fimB		1.03493e+06	1.10644e+06	1.03798e+06	1.19461e+06	1.10966e+06	1.11575e+06
P0ADI4	P0ADI4		entB		1.13197e+06	1.17979e+06	1.05719e+06	1.15367e+06	1.19258e+06	1.21651e+06
P0ADI7	P0ADI7		yecD		7.41896e+06	7.23281e+06	7.06246e+06	7.19652e+06	7.25117e+06	7.24754e+06
P0ADK0	P0ADK0		yiaF		1.13092e+07	1.14164e+07	1.14277e+07	1.17293e+07	1.16059e+07	1.14407e+07
P0ADK8	P0ADK8		yibL		1.03898e+07	1.00401e+07	1.00497e+07	9.36838e+06	9.69217e+06	9.08927e+06
P0ADN2	P0ADN2		yifE		6.28047e+06	6.32994e+06	6.44278e+06	6.13778e+06	6.22904e+06	6.25155e+06
P0ADP0	P0ADP0		yigB		1.26516e+06	1.31907e+06	1.26754e+06	1.34897e+06	1.29181e+06	1.22762e+06
P0ADP7	P0ADP7		yigP		2.14575e+06	1.92486e+06	2.28251e+06	1.70147e+06	1.64744e+06	1.79788e+06
P0ADP9	P0ADP9		yihD		4.67865e+06	4.81068e+06	4.65476e+06	4.50418e+06	4.4202e+06	4.61423e+06
P0ADQ2	P0ADQ2		yiiD		8.73777e+06	8.44705e+06	8.84954e+06	8.77392e+06	8.79828e+06	8.69475e+06
P0ADQ7	P0ADQ7		ygaM		1.33683e+07	1.3441e+07	1.35929e+07	1.32094e+07	1.24426e+07	1.32192e+07
P0ADR6	P0ADR6		rlmM		3.58548e+06	3.51599e+06	3.71353e+06	3.73734e+06	3.46563e+06	3.45608e+06
P0ADR8	P0ADR8		ygdH		9.11865e+06	9.03364e+06	8.97384e+06	9.03609e+06	8.92376e+06	9.04977e+06
P0ADS2	P0ADS2		zapA		1.48201e+07	1.46623e+07	1.44964e+07	1.62559e+07	1.5549e+07	1.62354e+07
P0ADS6	P0ADS6		yggE		5.34865e+06	5.45225e+06	5.34996e+06	5.43391e+06	5.67161e+06	5.63828e+06
P0ADS9	P0ADS9		yggN		1.69986e+06	1.69147e+06	1.74974e+06	1.82742e+06	1.83406e+06	1.89108e+06
P0ADT2	P0ADT2		ygiB		1.18549e+06	1.16847e+06	1.12351e+06	1.18081e+06	1.28448e+06	1.24686e+06
P0ADT5	P0ADT5		ygiC		2.93704e+06	3.18169e+06	2.99024e+06	3.08465e+06	3.21058e+06	3.00344e+06
P0ADT8	P0ADT8		ygiM		4.01573e+06	3.93168e+06	4.10253e+06	4.18893e+06	4.13163e+06	4.2543e+06
P0ADU2	P0ADU2		ygiN		9.74978e+06	1.00755e+07	1.05317e+07	9.9666e+06	1.05308e+07	1.00958e+07
P0ADU5	P0ADU5		ygiW		7.09157e+06	7.01432e+06	7.32016e+06	7.42905e+06	7.44301e+06	7.19932e+06
P0ADV1	P0ADV1		lptA		3.35472e+06	3.05121e+06	2.81223e+06	3.22447e+06	3.78471e+06	3.69329e+06
P0ADV5	P0ADV5		yhbW		1.00471e+06	1.03337e+06	1.04336e+06	990910	1.26988e+06	903151
P0ADV7	P0ADV7		mlaC		9.97544e+06	9.57921e+06	9.54564e+06	9.79818e+06	9.63755e+06	9.67309e+06
P0ADW3	P0ADW3		yhcB		3.46419e+07	3.51034e+07	3.38914e+07	3.54019e+07	3.56561e+07	3.5271e+07
P0ADW8	P0ADW8		yheV		1.07272e+06	1.13379e+06	917808	1.32823e+06	1.25295e+06	1.34698e+06
P0ADX1	P0ADX1		yhfA		2.62471e+06	2.58959e+06	2.41678e+06	2.36963e+06	2.49004e+06	2.5625e+06
P0ADX7	P0ADX7		yhhA		410200	406568	393958	327988	199018	305365
P0ADX9	P0ADX9		rsmD		1.27833e+06	1.21435e+06	1.29879e+06	1.2712e+06	1.13196e+06	1.16004e+06
P0ADY1	P0ADY1		ppiD		2.33165e+07	2.29947e+07	2.29927e+07	2.28146e+07	2.29703e+07	2.33135e+07
P0ADY3	P0ADY3		rplN		3.47532e+07	3.61907e+07	3.6149e+07	3.78042e+07	3.74883e+07	3.81373e+07
P0ADY7	P0ADY7		rplP		6.18277e+07	6.19351e+07	5.97426e+07	6.4933e+07	6.59459e+07	6.46876e+07
P0ADZ0	P0ADZ0		rplW		8.13213e+06	8.58235e+06	9.14839e+06	8.47358e+06	8.78261e+06	8.53537e+06
P0ADZ4	P0ADZ4		rpsO		1.4537e+08	1.42476e+08	1.42984e+08	1.38844e+08	1.34839e+08	1.41316e+08
P0ADZ7	P0ADZ7		yajC		1.98186e+07	1.9792e+07	2.01467e+07	2.03799e+07	2.08555e+07	2.16026e+07
P0AE01	P0AE01		trmJ		6.17382e+06	6.26981e+06	6.17467e+06	6.07504e+06	5.80568e+06	5.92525e+06
P0AE06	P0AE06		acrA		2.4735e+07	2.45589e+07	2.36669e+07	2.4049e+07	2.42451e+07	2.3774e+07
P0AE08	P0AE08		ahpC		2.5012e+07	2.51742e+07	2.47493e+07	2.54505e+07	2.54346e+07	2.5729e+07
