Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8M3	P0A8M3		thrS		1.21997e+07	1.20834e+07	1.21504e+07	1.11989e+07	1.10593e+07	1.14334e+07
P0A8M6	P0A8M6		yeeX		1.1306e+07	1.21333e+07	1.19222e+07	1.13817e+07	1.15185e+07	1.09611e+07
P0A8N0	P0A8N0		matP		371435	508337	523813	491419	447920	450945
P0A8N3	P0A8N3		lysS		3.75458e+07	3.74724e+07	3.77935e+07	3.68104e+07	3.81883e+07	3.69522e+07
P0A8N5	P0A8N5		lysU		2.19009e+07	2.19293e+07	2.15465e+07	2.17435e+07	2.15638e+07	2.11751e+07
P0A8N7	P0A8N7		epmA		3.34867e+06	3.28454e+06	3.2552e+06	3.3283e+06	3.02658e+06	3.11695e+06
P0A8P3	P0A8P3		yggX		2.20956e+07	2.20333e+07	2.17245e+07	2.13605e+07	2.22032e+07	2.1146e+07
P0A8Q0	P0A8Q0		frdC		2.53194e+06	2.64364e+06	2.56396e+06	2.68522e+06	2.56761e+06	2.38954e+06
P0A8R0	P0A8R0		rraA		1.89829e+07	1.753e+07	1.9092e+07	1.85833e+07	1.89495e+07	1.92283e+07
P0A8S1	P0A8S1		iciA		3.179e+06	3.09506e+06	3.13116e+06	3.25393e+06	3.27551e+06	3.15435e+06
P0A8T1	P0A8T1		prmA		8.48908e+06	8.37536e+06	8.30647e+06	8.63396e+06	8.60256e+06	7.77275e+06
P0A8T7	P0A8T7		rpoC		5.32609e+07	5.29469e+07	5.37217e+07	5.19603e+07	5.15471e+07	5.15061e+07
P0A8U0	P0A8U0		syd		693121	758109	742371	560288	554071	500704
P0A8U6	P0A8U6		metJ		9.08033e+06	8.58559e+06	8.90353e+06	8.62538e+06	8.57343e+06	8.36389e+06
P0A8V2	P0A8V2		rpoB		3.79687e+07	3.82994e+07	3.86051e+07	3.75447e+07	3.77552e+07	3.80333e+07
P0A8V6	P0A8V6		fadR		7.1495e+06	7.34949e+06	7.41761e+06	7.77534e+06	8.03615e+06	7.43064e+06
P0A8W0	P0A8W0		nanR		2.80683e+06	2.80986e+06	2.74294e+06	2.93854e+06	2.89695e+06	3.02812e+06
P0A8W2	P0A8W2		slyA		9.01366e+06	9.29546e+06	8.80884e+06	9.68814e+06	9.2955e+06	9.4677e+06
P0A8W5	P0A8W5		yqgE		3.10225e+06	3.27384e+06	3.10598e+06	3.14769e+06	2.97056e+06	3.08011e+06
P0A8W8	P0A8W8		yfbU		1.86975e+07	1.90758e+07	1.86431e+07	1.89298e+07	1.84027e+07	1.87126e+07
P0A8X0	P0A8X0		yjgA		7.37903e+06	7.11711e+06	6.98281e+06	7.15576e+06	7.16264e+06	6.94348e+06
P0A8X2	P0A8X2		yceI		1.16114e+06	1.16396e+06	1.03329e+06	995164	1.12222e+06	1.14527e+06
P0A8Y1	P0A8Y1		yjjG		1.01135e+06	1.03725e+06	1.05888e+06	1.02427e+06	1.22021e+06	1.15922e+06
P0A8Y3	P0A8Y3		yihX		3.1477e+06	3.28465e+06	3.39183e+06	3.51782e+06	3.38201e+06	3.35128e+06
P0A8Y5	P0A8Y5		yidA		5.06074e+06	5.35039e+06	5.17375e+06	5.0671e+06	5.29669e+06	5.2724e+06
P0A8Z0	P0A8Z0		yciA		2.05397e+06	2.04252e+06	2.12771e+06	2.04732e+06	1.92912e+06	2.09242e+06
P0A8Z3	P0A8Z3		ybgC		794427	385512	768037	530578	422384	669755
P0A903	P0A903		bamC		2.11907e+07	2.09859e+07	2.09e+07	2.02758e+07	2.08906e+07	2.00287e+07
P0A905	P0A905		slyB		3.12392e+07	3.00612e+07	3.15359e+07	2.90632e+07	2.92727e+07	2.91318e+07
P0A908	P0A908		mipA		2.27875e+06	2.1822e+06	2.16275e+06	2.01565e+06	2.01052e+06	1.91186e+06
P0A910	P0A910		ompA		6.00752e+08	6.25943e+08	6.3182e+08	6.04557e+08	6.13774e+08	5.97408e+08
P0A912	P0A912		pal		6.14894e+07	6.0131e+07	5.95732e+07	5.76481e+07	5.63279e+07	5.61225e+07
P0A915	P0A915		ompW		1.81764e+07	1.70078e+07	1.7976e+07	1.50422e+07	1.51613e+07	1.54033e+07
P0A917	P0A917		ompX		1.66282e+07	1.62821e+07	1.67609e+07	1.57655e+07	1.59288e+07	1.55758e+07
P0A921	P0A921		pldA		2.12278e+06	2.1201e+06	2.01118e+06	2.02466e+06	2.03843e+06	1.72568e+06
P0A927	P0A927		tsx		1.02451e+07	9.7492e+06	1.04657e+07	9.09421e+06	8.92527e+06	8.8552e+06
P0A932	P0A932		gfcE		1.66924e+07	1.6207e+07	1.64655e+07	1.58294e+07	1.55617e+07	1.54355e+07
P0A935	P0A935		mltA		5.68864e+06	5.40132e+06	5.59758e+06	5.71376e+06	5.59734e+06	5.53511e+06
P0A937	P0A937		bamE		6.98279e+06	6.87714e+06	6.76671e+06	6.63276e+06	6.40546e+06	6.52191e+06
P0A940	P0A940		bamA		1.43916e+07	1.44636e+07	1.48548e+07	1.4223e+07	1.44359e+07	1.44664e+07
P0A944	P0A944		rimI		825600	804525	779263	828533	947550	987683
P0A951	P0A951		speG		1.38455e+06	1.29007e+06	1.3224e+06	1.13039e+06	1.32231e+06	1.2055e+06
P0A953	P0A953		fabB		2.17812e+07	2.15999e+07	2.18382e+07	2.13479e+07	2.12206e+07	2.05076e+07
P0A955	P0A955		eda		2.89758e+07	2.90987e+07	3.03451e+07	2.96209e+07	2.91337e+07	2.94667e+07
P0A959	P0A959		alaA		1.94496e+06	1.88114e+06	1.822e+06	1.91757e+06	1.91774e+06	1.6963e+06
P0A962	P0A962		ansA		1.64302e+06	1.71995e+06	1.8605e+06	1.64441e+06	1.71515e+06	1.50462e+06
P0A964	P0A964		cheW		1.6727e+07	1.62804e+07	1.63893e+07	1.82023e+07	1.62512e+07	1.61253e+07
P0A968	P0A968		cspD		800989	862634	811182	780389	780765	756430
P0A972	P0A972		cspE		2.35242e+08	2.32797e+08	2.42396e+08	2.11093e+08	2.09778e+08	2.15595e+08
P0A978	P0A978		cspG		9.83722e+06	1.04351e+07	1.04287e+07	1.08068e+07	1.07772e+07	1.21974e+07
P0A988	P0A988		dnaN		4.34494e+06	4.3321e+06	4.29167e+06	4.54584e+06	4.56548e+06	4.52465e+06
P0A991	P0A991		fbaB		8.39116e+06	8.58851e+06	8.63381e+06	8.36972e+06	8.37486e+06	8.84384e+06
P0A993	P0A993		fbp		1.74433e+07	1.80171e+07	1.84342e+07	1.81383e+07	1.80912e+07	1.85429e+07
P0A996	P0A996		glpC		1.76162e+06	1.73935e+06	1.68779e+06	1.69324e+06	1.71444e+06	1.73959e+06
P0A998	P0A998		ftnA		4.82572e+07	5.18083e+07	5.28686e+07	4.81297e+07	4.9932e+07	4.76623e+07
P0A9A6	P0A9A6		ftsZ		1.42293e+07	1.42797e+07	1.46929e+07	1.40107e+07	1.41546e+07	1.42289e+07
P0A9A9	P0A9A9		fur		1.35676e+07	1.31895e+07	1.34558e+07	1.31308e+07	1.32718e+07	1.32e+07
P0A9B2	P0A9B2		gapA		2.72678e+08	2.74544e+08	2.83913e+08	2.62708e+08	2.62441e+08	2.6438e+08
P0A9B6	P0A9B6		epd		1.54364e+06	1.77408e+06	1.65321e+06	1.65771e+06	1.73068e+06	1.84466e+06
P0A9C0	P0A9C0		glpA		2.14854e+06	2.30035e+06	2.13446e+06	2.21244e+06	2.15883e+06	2.17964e+06
P0A9C3	P0A9C3		galM		6.20527e+06	6.34822e+06	6.58673e+06	6.29137e+06	6.28791e+06	6.26389e+06
P0A9C5	P0A9C5		glnA		4.64524e+07	4.65329e+07	4.79362e+07	4.42834e+07	4.49807e+07	4.43573e+07
P0A9C9	P0A9C9		glpX		8.43729e+06	7.94488e+06	8.14389e+06	8.16813e+06	8.50304e+06	8.44646e+06
P0A9D2	P0A9D2		gstA		7.07363e+06	7.21494e+06	6.85568e+06	6.8614e+06	7.07192e+06	7.12298e+06
P0A9D4	P0A9D4		cysE		2.97936e+06	2.85621e+06	3.0194e+06	2.99317e+06	2.99327e+06	3.10417e+06
P0A9D8	P0A9D8		dapD		4.02803e+07	3.95794e+07	3.99654e+07	4.16468e+07	4.08813e+07	4.05798e+07
P0A9E5	P0A9E5		fnr		8.46075e+06	8.22492e+06	8.18892e+06	7.93849e+06	8.19704e+06	7.9658e+06
P0A9F1	P0A9F1		mntR		1.269e+06	1.28294e+06	1.39316e+06	997565	857699	978742
P0A9F3	P0A9F3		cysB		3.55078e+06	3.38431e+06	3.34373e+06	3.62067e+06	3.63378e+06	3.50885e+06
P0A9G2	P0A9G2		nhaR		1.04231e+06	1.28624e+06	1.19154e+06	1.14586e+06	988509	1.20757e+06
P0A9G6	P0A9G6		aceA		7.52921e+06	7.5261e+06	7.72794e+06	7.45697e+06	7.38252e+06	7.3046e+06
P0A9G8	P0A9G8		modE		3.14253e+06	3.31143e+06	3.10382e+06	3.1322e+06	3.2486e+06	3.05609e+06
P0A9H1	P0A9H1		mug		1.84045e+06	1.76943e+06	1.84435e+06	1.78312e+06	1.99783e+06	1.86703e+06
P0A9H5	P0A9H5		btuR		831333	878354	754002	897608	862197	774255
P0A9H7	P0A9H7		cfa		3.88888e+06	3.94397e+06	3.85316e+06	3.8892e+06	3.88505e+06	4.02381e+06
P0A9H9	P0A9H9		cheZ		2.05903e+06	2.09565e+06	2.1329e+06	1.99844e+06	2.10625e+06	1.83106e+06
P0A9I1	P0A9I1		citE		6.2061e+06	6.42493e+06	6.28236e+06	6.41155e+06	6.51768e+06	6.65513e+06
P0A9I3	P0A9I3		gcvR		2.63251e+06	2.45121e+06	2.49064e+06	2.28147e+06	2.24848e+06	2.27796e+06
P0A9I8	P0A9I8		nirD		3.32478e+06	3.08775e+06	3.22823e+06	3.09105e+06	2.85918e+06	2.97511e+06
P0A9J0	P0A9J0		rng		2.9728e+06	3.14082e+06	2.94146e+06	2.93989e+06	2.91378e+06	2.62956e+06
P0A9J4	P0A9J4		panE		852690	906876	980910	751420	966309	851822
P0A9J6	P0A9J6		rbsK		3.70944e+06	3.63746e+06	3.7126e+06	3.82265e+06	3.8018e+06	3.83381e+06
P0A9J8	P0A9J8		pheA		1.94352e+06	2.07464e+06	2.0975e+06	1.97799e+06	2.2425e+06	2.19204e+06
P0A9K3	P0A9K3		ybeZ		5.92404e+06	6.13565e+06	5.99213e+06	6.13222e+06	6.14106e+06	6.13541e+06
P0A9K7	P0A9K7		phoU		2.12945e+06	2.19471e+06	2.28093e+06	2.43763e+06	2.51662e+06	2.4095e+06
P0A9K9	P0A9K9		slyD		9.33709e+07	9.32519e+07	9.40269e+07	8.49094e+07	8.55008e+07	8.99842e+07
P0A9L3	P0A9L3		fklB		2.09837e+07	2.04913e+07	2.04934e+07	2.15351e+07	2.07391e+07	2.10247e+07
P0A9L5	P0A9L5		ppiC		2.26889e+06	2.23179e+06	2.09546e+06	2.0422e+06	2.16571e+06	2.15216e+06
P0A9L8	P0A9L8		proC		504404	550283	524012	461447	658791	415187
P0A9M0	P0A9M0		lon		1.02101e+07	1.00287e+07	1.00086e+07	9.76677e+06	9.71734e+06	9.98496e+06
P0A9M2	P0A9M2		hpt		1.25476e+07	1.25968e+07	1.25659e+07	1.23269e+07	1.23612e+07	1.24942e+07
P0A9M5	P0A9M5		gpt		8.61364e+07	8.50609e+07	8.70461e+07	8.37194e+07	8.4575e+07	8.58258e+07
P0A9M8	P0A9M8		pta		4.58698e+07	4.53376e+07	4.63463e+07	4.64711e+07	4.49408e+07	4.50648e+07
P0A9N4	P0A9N4		pflA		5.18289e+06	5.0331e+06	5.11035e+06	5.12668e+06	4.95891e+06	5.19604e+06
P0A9P0	P0A9P0		lpdA		3.26026e+07	3.27185e+07	3.33153e+07	3.19857e+07	3.2027e+07	3.18911e+07
P0A9P4	P0A9P4		trxB		9.50242e+06	9.18219e+06	9.25556e+06	9.2192e+06	8.94648e+06	9.19304e+06
P0A9P6	P0A9P6		deaD		1.02323e+07	1.0267e+07	9.98826e+06	1.05498e+07	1.06691e+07	1.06949e+07
P0A9Q1	P0A9Q1		arcA		2.45119e+07	2.45577e+07	2.52797e+07	2.41489e+07	2.39685e+07	2.34106e+07
P0A9Q5	P0A9Q5		accD		2.44446e+07	2.51395e+07	2.43967e+07	2.53726e+07	2.44297e+07	2.38077e+07
P0A9Q7	P0A9Q7		adhE		1.87012e+08	1.87468e+08	1.89761e+08	1.83318e+08	1.82e+08	1.80174e+08
P0A9Q9	P0A9Q9		asd		3.21992e+07	3.15512e+07	3.13238e+07	3.15627e+07	3.14341e+07	3.07779e+07
P0A9R4	P0A9R4		fdx		9.95384e+06	1.09484e+07	1.087e+07	1.10453e+07	1.09285e+07	1.09146e+07
P0A9R7	P0A9R7		ftsE		4.19689e+06	3.94812e+06	4.1632e+06	4.06128e+06	3.89925e+06	3.8561e+06
P0A9S5	P0A9S5		gldA		1.17034e+07	1.17847e+07	1.21697e+07	1.16358e+07	1.17731e+07	1.19255e+07
P0A9T0	P0A9T0		serA		6.19391e+06	6.17616e+06	6.23836e+06	6.20027e+06	6.29599e+06	6.30488e+06
P0A9T4	P0A9T4		tas		1.04039e+07	9.86028e+06	9.90312e+06	9.85715e+06	9.86726e+06	9.62522e+06
P0A9T8	P0A9T8		ybbA		691409	640863	620674	670547	606833	597073
P0A9U3	P0A9U3		ybiT		5.88901e+06	5.74454e+06	5.82608e+06	5.64959e+06	5.71731e+06	5.63794e+06
P0A9V1	P0A9V1		lptB		5.4275e+06	5.61242e+06	5.45293e+06	5.72987e+06	5.40863e+06	5.7503e+06
P0A9W3	P0A9W3		yjjK		8.52895e+06	8.55421e+06	8.71581e+06	8.56813e+06	8.34721e+06	8.16486e+06
P0A9W6	P0A9W6		yrbA		1.26491e+07	1.1769e+07	1.25539e+07	1.14998e+07	1.03404e+07	1.1934e+07
P0A9W9	P0A9W9		yrdA		5.5082e+06	5.46861e+06	5.36986e+06	5.18685e+06	5.28805e+06	5.45042e+06
P0A9X4	P0A9X4		mreB		2.7885e+07	2.80415e+07	2.82021e+07	2.79379e+07	2.76522e+07	2.76548e+07
P0A9X9	P0A9X9		cspA		2.99636e+07	2.88462e+07	3.00276e+07	2.78035e+07	2.87373e+07	2.88274e+07
P0A9Y6	P0A9Y6		cspC		2.09621e+08	2.11462e+08	2.17477e+08	2.1007e+08	2.09171e+08	2.05056e+08
P0A9Z1	P0A9Z1		glnB		2.38845e+07	2.44081e+07	2.36471e+07	2.26171e+07	2.35719e+07	2.31585e+07
P0AA04	P0AA04		ptsH		5.38469e+07	5.31271e+07	5.60498e+07	4.5433e+07	4.38394e+07	4.43885e+07
P0AA10	P0AA10		rplM		7.39629e+07	7.2206e+07	7.34634e+07	6.81301e+07	6.67216e+07	6.68959e+07
P0AA16	P0AA16		ompR		8.36196e+06	8.32682e+06	8.38596e+06	8.23357e+06	8.03855e+06	7.90177e+06
P0AA25	P0AA25		trxA		3.89106e+07	3.84994e+07	3.88071e+07	3.88998e+07	3.85465e+07	3.95618e+07
P0AA31	P0AA31		yedF		3.90029e+06	3.70487e+06	3.89365e+06	3.95752e+06	3.93828e+06	4.05087e+06
P0AA39	P0AA39		rluC		1.8569e+06	1.70306e+06	1.71708e+06	1.78339e+06	1.68668e+06	1.7097e+06
P0AA43	P0AA43		rsuA		4.69428e+06	4.78063e+06	4.49786e+06	4.68146e+06	4.89317e+06	4.42485e+06
P0AA53	P0AA53		qmcA		1.83566e+06	1.97015e+06	1.76323e+06	1.93778e+06	2.2091e+06	2.27465e+06
P0AA57	P0AA57		yobA		1.31809e+06	1.16065e+06	1.19198e+06	1.16766e+06	1.0713e+06	1.15828e+06
P0AA86	P0AA86		dsbE		744581	921410	757314	657388	831390	586428
P0AA91	P0AA91		yeaY		1.45166e+06	1.56065e+06	1.69621e+06	1.52772e+06	1.51593e+06	1.4278e+06
P0AA93	P0AA93		ypdA		418840	428606	409451	404086	400977	416608
P0AA95	P0AA95		yacC		1.25929e+06	1.23064e+06	1.18016e+06	1.2685e+06	1.26018e+06	1.24623e+06
P0AA97	P0AA97		yaeQ		1.10811e+06	1.2411e+06	1.18797e+06	1.11511e+06	1.18581e+06	1.13372e+06
P0AAA1	P0AAA1		yagU		3.89452e+06	3.57759e+06	3.90579e+06	3.90706e+06	3.5465e+06	3.72943e+06
P0AAB4	P0AAB4		ubiD		2.04853e+06	1.81301e+06	2.12947e+06	1.84038e+06	1.94229e+06	1.5585e+06
P0AAB6	P0AAB6		galF		1.44893e+07	1.39849e+07	1.43862e+07	1.35369e+07	1.34602e+07	1.39015e+07
P0AAB8	P0AAB8		uspD		2.55242e+06	2.58573e+06	2.65863e+06	2.30493e+06	2.44868e+06	2.50946e+06
P0AAC0	P0AAC0		uspE		5.16199e+06	5.42575e+06	5.28341e+06	5.34814e+06	5.11388e+06	5.15674e+06
P0AAC8	P0AAC8		iscA		6.75244e+06	6.58633e+06	6.82926e+06	7.07e+06	6.72815e+06	7.15432e+06
P0AAD6	P0AAD6		sdaC		201451	209731	231725	234560	260762	234728
P0AAF6	P0AAF6		artP		1.11286e+06	1.07369e+06	1.2467e+06	1.15608e+06	1.14658e+06	967924
P0AAH0	P0AAH0		pstB		841311	1.0921e+06	780536	1.09643e+06	1.11398e+06	997065
P0AAI3	P0AAI3		ftsH		1.10329e+07	1.09223e+07	1.09476e+07	1.06942e+07	1.07215e+07	1.07022e+07
P0AAI5	P0AAI5		fabF		4.80708e+07	4.6294e+07	4.73918e+07	4.45908e+07	4.48031e+07	4.44964e+07
P0AAI9	P0AAI9		fabD		5.61047e+06	5.73181e+06	5.92442e+06	6.20919e+06	5.95083e+06	5.99227e+06
P0AAJ3	P0AAJ3		fdnH		4.69314e+06	4.82685e+06	4.8092e+06	4.62083e+06	4.30341e+06	4.20621e+06
P0AAJ5	P0AAJ5		fdoH		3.69794e+06	3.77861e+06	3.73097e+06	3.93203e+06	3.98047e+06	4.26763e+06
P0AAJ8	P0AAJ8		hybA		1.99283e+06	1.97537e+06	1.97943e+06	1.79433e+06	1.85644e+06	1.80559e+06
P0AAK1	P0AAK1		hycB		1.5264e+06	1.53718e+06	1.47455e+06	1.57253e+06	1.58276e+06	1.50316e+06
P0AAN1	P0AAN1		hybE		1.13136e+06	1.13061e+06	1.10319e+06	1.10195e+06	1.03949e+06	1.06364e+06
P0AAN3	P0AAN3		hypB		2.46102e+06	2.42273e+06	2.47232e+06	2.40053e+06	2.37675e+06	2.41579e+06
P0AAN5	P0AAN5		yaiA		1.36396e+06	1.3389e+06	1.42132e+06	1.08108e+06	1.12206e+06	836819
P0AAP3	P0AAP3		frmR		2.93781e+06	3.0921e+06	2.83715e+06	3.23958e+06	3.2861e+06	3.30674e+06
P0AAQ2	P0AAQ2		yajD		4.83523e+06	5.0597e+06	4.98437e+06	4.67069e+06	4.64711e+06	4.99539e+06
P0AAR3	P0AAR3		ybaK		2.14498e+06	2.22502e+06	2.27776e+06	2.12075e+06	2.21193e+06	2.23648e+06
P0AAS7	P0AAS7		ybcJ		2.61259e+06	2.52343e+06	2.61175e+06	2.59861e+06	2.63337e+06	2.66251e+06
P0AAT4	P0AAT4		mscM		2.12608e+06	2.18693e+06	2.14341e+06	2.10219e+06	2.04755e+06	2.01228e+06
P0AAT6	P0AAT6		rsfS		3.26197e+06	3.22877e+06	3.27307e+06	2.99747e+06	3.06617e+06	2.95735e+06
P0AAT9	P0AAT9		ybeL		7.2004e+06	7.11886e+06	7.33602e+06	7.12871e+06	6.96543e+06	7.39792e+06
P0AAU7	P0AAU7		ybfE		1.02827e+06	1.18482e+06	1.17302e+06	1.24388e+06	1.224e+06	1.18078e+06
P0AAX8	P0AAX8		ybiS		4.91496e+06	4.91537e+06	4.79144e+06	4.99674e+06	5.04002e+06	4.93575e+06
P0AAZ4	P0AAZ4		rarA		1.29632e+06	1.2907e+06	1.27153e+06	1.34717e+06	1.37762e+06	1.3717e+06
P0AAZ7	P0AAZ7		ycaR		5.35214e+06	5.23988e+06	5.60338e+06	5.63474e+06	5.70942e+06	5.73606e+06
P0AB10	P0AB10		ymbA		312063	233120	317095	201310	229946	195733
P0AB14	P0AB14		yccJ		2.98276e+06	2.95858e+06	3.04444e+06	2.88153e+06	3.00643e+06	2.84244e+06
P0AB18	P0AB18		tusE		1.22002e+06	1.2168e+06	1.25466e+06	1.25816e+06	1.20974e+06	1.22774e+06
P0AB24	P0AB24		efeO		3.93439e+06	3.91665e+06	4.02544e+06	3.91895e+06	3.74813e+06	3.72227e+06
P0AB26	P0AB26		yceB		2.36048e+06	2.38389e+06	2.29895e+06	2.46899e+06	2.33248e+06	2.20209e+06
P0AB28	P0AB28		yceD		8.93343e+06	9.07362e+06	8.85505e+06	8.80235e+06	8.69995e+06	8.8228e+06
P0AB38	P0AB38		lpoB		5.01517e+06	5.08698e+06	5.02274e+06	5.33455e+06	5.42366e+06	5.50455e+06
P0AB43	P0AB43		ycgL		1.42757e+06	1.32378e+06	1.3819e+06	1.48458e+06	1.30078e+06	1.29747e+06
P0AB46	P0AB46		ymgD		1.69285e+06	1.84913e+06	1.7341e+06	1.67008e+06	1.5113e+06	1.67709e+06
P0AB52	P0AB52		ychN		2.95298e+06	2.93134e+06	3.35578e+06	2.6339e+06	2.51088e+06	2.42438e+06
P0AB55	P0AB55		yciI		5.56265e+06	5.8414e+06	5.10528e+06	5.18423e+06	5.07865e+06	5.91953e+06
P0AB61	P0AB61		yciN		4.82257e+06	4.7083e+06	4.94601e+06	4.60376e+06	4.78829e+06	4.70505e+06
P0AB67	P0AB67		pntB		1.95615e+06	1.95417e+06	1.93673e+06	2.01385e+06	1.85162e+06	1.92265e+06
P0AB71	P0AB71		fbaA		1.23768e+08	1.22206e+08	1.25174e+08	1.2329e+08	1.23459e+08	1.20799e+08
P0AB77	P0AB77		kbl		1.75496e+07	1.72593e+07	1.74621e+07	1.71772e+07	1.68486e+07	1.70926e+07
P0AB80	P0AB80		ilvE		7.0205e+06	7.28634e+06	7.11156e+06	7.52557e+06	7.21806e+06	7.4966e+06
P0AB83	P0AB83		nth		1.65562e+06	1.6235e+06	1.52272e+06	1.67488e+06	1.74727e+06	1.58614e+06
P0AB89	P0AB89		purB		9.55293e+06	9.28222e+06	9.15016e+06	9.7296e+06	9.50131e+06	9.66302e+06
P0AB91	P0AB91		aroG		2.97342e+06	3.08008e+06	2.98443e+06	3.12853e+06	3.10598e+06	3.17132e+06
P0AB98	P0AB98		atpB		588366	487331	532544	580572	615574	442487
P0ABA0	P0ABA0		atpF		2.06916e+07	2.05628e+07	2.06892e+07	2.18498e+07	2.17895e+07	2.2013e+07
P0ABA4	P0ABA4		atpH		2.34662e+07	2.37261e+07	2.33846e+07	2.31121e+07	2.38376e+07	2.35104e+07
P0ABA6	P0ABA6		atpG		3.10663e+07	3.20376e+07	3.10912e+07	3.08406e+07	3.1949e+07	3.16598e+07
P0ABB0	P0ABB0		atpA		5.89573e+07	6.02136e+07	6.05171e+07	6.10055e+07	6.00335e+07	5.99582e+07
P0ABB4	P0ABB4		atpD		5.34359e+07	5.38745e+07	5.4476e+07	5.32767e+07	5.31443e+07	5.3564e+07
P0ABC3	P0ABC3		hflC		1.25453e+07	1.23005e+07	1.25137e+07	1.24282e+07	1.24505e+07	1.22521e+07
P0ABC7	P0ABC7		hflK		1.61978e+07	1.61201e+07	1.61384e+07	1.58324e+07	1.62373e+07	1.58921e+07
P0ABD3	P0ABD3		bfr		6.82302e+06	6.99366e+06	6.97438e+06	7.3451e+06	7.0282e+06	7.21391e+06
P0ABD5	P0ABD5		accA		1.45512e+07	1.43013e+07	1.49542e+07	1.4256e+07	1.43376e+07	1.42111e+07
P0ABD8	P0ABD8		accB		3.18157e+07	3.20358e+07	3.39434e+07	3.1573e+07	3.36316e+07	3.20303e+07
P0ABE2	P0ABE2		bolA		3.82023e+06	3.30394e+06	3.55893e+06	3.64094e+06	3.83786e+06	4.06708e+06
P0ABF1	P0ABF1		pcnB		2.70757e+06	2.73592e+06	2.61297e+06	2.77595e+06	2.67465e+06	2.69135e+06
P0ABF6	P0ABF6		cdd		7.06117e+06	6.97488e+06	6.98714e+06	7.05615e+06	7.13758e+06	6.88523e+06
P0ABH0	P0ABH0		ftsA		2.18507e+06	2.13964e+06	2.26187e+06	2.16113e+06	2.14945e+06	2.0945e+06
P0ABH7	P0ABH7		gltA		1.06654e+07	1.11206e+07	1.07913e+07	1.08908e+07	1.13213e+07	1.11425e+07
P0ABH9	P0ABH9		clpA		1.087e+07	1.14194e+07	1.07905e+07	1.11467e+07	1.11675e+07	1.09103e+07
P0ABI4	P0ABI4		corA		1.85655e+06	1.84689e+06	1.81542e+06	1.9053e+06	1.86211e+06	1.90633e+06
P0ABI8	P0ABI8		cyoB		2.70504e+06	2.43771e+06	2.58098e+06	2.61732e+06	2.52087e+06	2.57314e+06
P0ABJ1	P0ABJ1		cyoA		2.61603e+06	2.52887e+06	2.50222e+06	2.3636e+06	2.39534e+06	2.39091e+06
P0ABJ9	P0ABJ9		cydA		2.38096e+07	2.37831e+07	2.32004e+07	2.39776e+07	2.35019e+07	2.36248e+07
P0ABK2	P0ABK2		cydB		6.50394e+06	6.43586e+06	6.36552e+06	6.19468e+06	5.94311e+06	5.78845e+06
P0ABK5	P0ABK5		cysK		3.5912e+07	3.56651e+07	3.65246e+07	3.57286e+07	3.57744e+07	3.60806e+07
P0ABL5	P0ABL5		napC		472523	410264	490204	183174	373976	327939
P0ABN1	P0ABN1		dgkA		395634	371891	333528	424007	433105	322655
P0ABN5	P0ABN5		dcuA		4.566e+06	4.44963e+06	4.49302e+06	4.27933e+06	4.35353e+06	4.55416e+06
P0ABN9	P0ABN9		dcuB		6.73443e+06	7.01424e+06	6.55005e+06	7.10336e+06	6.27429e+06	6.93878e+06
P0ABP8	P0ABP8		deoD		5.60546e+07	5.66729e+07	5.64149e+07	5.38607e+07	5.4529e+07	5.40827e+07
P0ABQ0	P0ABQ0		coaBC		742068	875542	831051	872209	860506	788962
P0ABQ2	P0ABQ2		garR		1.8455e+06	1.86691e+06	1.91251e+06	1.83504e+06	1.84983e+06	2.06235e+06
P0ABQ4	P0ABQ4		folA		2.53522e+06	2.53184e+06	2.53795e+06	2.54482e+06	2.37548e+06	2.42295e+06
P0ABS1	P0ABS1		dksA		2.24198e+07	2.29048e+07	2.34636e+07	2.23244e+07	2.23334e+07	2.26392e+07
P0ABT2	P0ABT2		dps		7.05157e+07	7.15933e+07	7.15748e+07	7.09131e+07	7.15307e+07	7.21768e+07
P0ABU0	P0ABU0		menB		1.23747e+07	1.23396e+07	1.22771e+07	1.21657e+07	1.20455e+07	1.18285e+07
P0ABU2	P0ABU2		ychF		1.5666e+07	1.57516e+07	1.59294e+07	1.6137e+07	1.59395e+07	1.54866e+07
P0ABU5	P0ABU5		elbB		1.71319e+07	1.79806e+07	1.85765e+07	1.82234e+07	1.80122e+07	1.75841e+07
P0ABU7	P0ABU7		exbB		2.42216e+06	2.23666e+06	2.48064e+06	2.05598e+06	2.30771e+06	2.19246e+06
