Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P39286	P39286		rsgA		2.86935e+06	2.91263e+06	2.72007e+06	2.93372e+06	3.04926e+06	2.82664e+06
P39298	P39298		yjfP		749221	566914	702332	603026	652294	676738
P39310	P39310		ytfB		1.64611e+06	1.67827e+06	1.57302e+06	1.62682e+06	1.64063e+06	1.66837e+06
P39315	P39315		qorB		1.65785e+06	1.6174e+06	1.69645e+06	1.52055e+06	1.69065e+06	1.72124e+06
P39321	P39321		tamB		722020	787893	831188	737826	847918	904032
P39342	P39342		yjgR		762554	736269	609411	733391	788360	723513
P39347	P39347		intB		808450	786637	816137	845206	851138	833342
P39377	P39377		iadA		4.89684e+06	5.01074e+06	5.15189e+06	4.92618e+06	4.9933e+06	5.13203e+06
P39384	P39384		yjiM		997798	1.07446e+06	971576	1.14314e+06	983301	1.05073e+06
P39391	P39391		yjiT		514620	516755	559858	401070	523201	513435
P39396	P39396		yjiY		5.96365e+06	5.84596e+06	5.88564e+06	5.65453e+06	5.85683e+06	6.17236e+06
P39401	P39401		mdoB		1.33528e+06	1.38749e+06	1.23943e+06	1.30437e+06	1.26802e+06	1.34481e+06
P39406	P39406		rsmC		1.10022e+07	1.10201e+07	1.08291e+07	1.0945e+07	1.09236e+07	1.08366e+07
P39407	P39407		yjjU		463550	542913	439460	306233	429026	465454
P39411	P39411		yjjX		2.83235e+06	2.76476e+06	2.84712e+06	2.91784e+06	2.78293e+06	2.90691e+06
P39451	P39451		adhP		1.15208e+06	1.19473e+06	1.13245e+06	1.16663e+06	1.1304e+06	1.04535e+06
P39830	P39830		ybaL		1.39463e+06	1.38477e+06	1.2716e+06	1.4455e+06	1.21863e+06	1.33858e+06
P39831	P39831		ydfG		1.06678e+07	1.07999e+07	1.07404e+07	1.11042e+07	1.03862e+07	1.07641e+07
P39838	P39838		rcsD		455187	484896	361624	344210	333826	372588
P40120	P40120		mdoD		4.0051e+06	4.1154e+06	3.97049e+06	4.12134e+06	3.97986e+06	4.08939e+06
P40191	P40191		pdxK		2.15585e+06	2.07442e+06	2.11376e+06	2.1228e+06	2.15178e+06	2.10787e+06
P40710	P40710		nlpE		2.25139e+06	2.28454e+06	2.37559e+06	2.63634e+06	2.2016e+06	2.58158e+06
P40719	P40719		qseC		361897	349655	215024	346648	334184	366307
P40874	P40874		solA		3.0213e+06	3.03491e+06	2.89029e+06	2.86781e+06	3.00271e+06	2.87969e+06
P41052	P41052		mltB		922933	880723	1.01476e+06	807265	934352	1.01191e+06
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				1.02636e+07	1.01813e+07	1.006e+07	2.63723e+06	3.1449e+06	2.94973e+06
P41407	P41407		azoR		3.39183e+06	3.60553e+06	3.89283e+06	3.99734e+06	3.28973e+06	3.94621e+06
P41409	P41409		rihA		881171	913534	766497	809164	971048	770037
P42596	P42596		rlmG		2.54285e+06	2.47519e+06	2.30944e+06	2.32869e+06	2.40053e+06	2.32337e+06
P42616	P42616		yqjC		357081	330143	340270	336906	464953	368194
P42628	P42628		yhaO		8.94846e+06	8.52519e+06	9.53955e+06	1.10239e+07	1.018e+07	9.86104e+06
P42632	P42632		tdcE		9.31474e+06	9.17194e+06	9.07336e+06	9.12707e+06	9.37754e+06	9.38105e+06
P42641	P42641		obgE		8.0372e+06	7.94462e+06	7.9779e+06	8.15495e+06	7.96561e+06	7.94652e+06
P43329	P43329		hrpA		2.0501e+07	1.94412e+07	1.99612e+07	2.20546e+07	2.13536e+07	2.02192e+07
P43533	P43533		flgN		1.3158e+06	1.49985e+06	1.26122e+06	1.36052e+06	1.31522e+06	1.31679e+06
P43671	P43671		pqiB		505427	542406	521922	529655	602014	590278
P43672	P43672		uup		1.91529e+06	1.98381e+06	1.86526e+06	1.92275e+06	2.09886e+06	2.00109e+06
P45395	P45395		kdsD		2.28001e+06	2.47112e+06	2.42419e+06	2.63057e+06	2.14015e+06	2.36554e+06
P45464	P45464		lpoA		5.33374e+06	5.37148e+06	5.36591e+06	5.43262e+06	5.47169e+06	5.28446e+06
P45469	P45469		yraR		899345	948055	885891	898953	861640	843070
P45470	P45470		yhbO		863316	931322	847379	1.012e+06	979390	990223
P45475	P45475		yhbV		1.12851e+06	1.02998e+06	1.17368e+06	1.1209e+06	1.0893e+06	1.24173e+06
P45523	P45523		fkpA		4.14238e+07	4.0838e+07	4.1383e+07	4.19991e+07	4.27827e+07	4.18401e+07
P45530	P45530		tusB		474626	526238	468868	462171	505795	627318
P45568	P45568		dxr		809744	703317	705983	775650	757287	726025
P45577	P45577		proQ		1.3552e+07	1.35783e+07	1.37161e+07	1.33561e+07	1.34711e+07	1.3125e+07
P45578	P45578		luxS		1.15376e+07	1.1309e+07	1.13636e+07	1.0481e+07	1.05958e+07	1.04599e+07
P45748	P45748		rimN		4.52303e+06	4.38091e+06	4.37366e+06	4.47106e+06	4.40728e+06	4.45257e+06
P45771	P45771		yrdD		832163	917094	796623	871796	781971	910622
P45795	P45795		yrdB		672989	659808	617309	530168	707618	607925
P45799	P45799		nudE		2.0018e+06	1.64188e+06	1.8336e+06	1.78988e+06	1.9144e+06	1.82864e+06
P45955	P45955		ybgF		2.69034e+06	2.65548e+06	2.86048e+06	2.84596e+06	2.80429e+06	2.9707e+06
P46130	P46130		ybhC		9.02553e+06	8.58943e+06	8.96173e+06	9.18507e+06	9.19209e+06	9.8104e+06
P46142	P46142		yggM		9.05975e+06	9.0559e+06	9.44262e+06	8.8933e+06	8.94979e+06	9.15593e+06
P46837	P46837		yhgF		7.33492e+06	7.3943e+06	7.43634e+06	7.42723e+06	7.24065e+06	7.30362e+06
P46853	P46853		yhhX		7.63141e+06	7.42389e+06	7.52438e+06	7.22317e+06	7.30876e+06	7.46101e+06
P46887	P46887		yecH		320855	351784	365344	279959	306987	278863
P46889	P46889		ftsK		4.30533e+06	4.50241e+06	4.52158e+06	4.2131e+06	3.98553e+06	4.15753e+06
P50456	P50456		mlc		1.46941e+06	1.4602e+06	1.5737e+06	1.56467e+06	1.68296e+06	1.48966e+06
P52006	P52006		nudI		1.17987e+06	1.09876e+06	1.14537e+06	1.09426e+06	1.10399e+06	1.11676e+06
P52007	P52007		yecM		2.01416e+06	1.71348e+06	1.95712e+06	1.7709e+06	1.86021e+06	2.0199e+06
P52061	P52061		rdgB		7.27504e+06	7.01659e+06	7.22362e+06	6.65133e+06	7.38889e+06	6.52308e+06
P52076	P52076		qseB		986238	1.16633e+06	1.05729e+06	1.14536e+06	1.00769e+06	1.13181e+06
P52108	P52108		rstA		4.42021e+06	4.49272e+06	4.31344e+06	4.38891e+06	4.30394e+06	4.45426e+06
P52119	P52119		ratB		3.95538e+06	3.93556e+06	3.9156e+06	3.99088e+06	3.88862e+06	3.9865e+06
P52613	P52613		fliJ		284055	249348	318163	239900	274657	199301
P52614	P52614		fliK		1.34865e+06	1.35874e+06	1.38314e+06	1.45142e+06	1.58767e+06	1.46063e+06
P52643	P52643		ldhA		3.63533e+06	3.6399e+06	3.6898e+06	3.44769e+06	3.6262e+06	3.61196e+06
P52644	P52644		hslJ		1.56797e+06	1.42956e+06	1.6914e+06	1.27447e+06	1.162e+06	1.18785e+06
P52647	P52647		ydbK		1.04299e+06	929263	839138	887895	1.05458e+06	881042
P52697	P52697		pgl		2.39844e+07	2.42473e+07	2.40232e+07	2.48854e+07	2.43328e+07	2.4512e+07
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				5.43265e+06	5.71291e+06	5.40492e+06	595535	517344	622594
P56262	P56262		ysgA		1.05046e+06	1.31979e+06	1.53301e+06	1.71379e+06	1.18533e+06	1.40056e+06
P60061	P60061		adiC		910894	902305	988854	1.02617e+06	926190	1.03418e+06
P60240	P60240		rapA		4.38871e+06	4.45102e+06	4.38005e+06	4.46392e+06	4.46525e+06	4.51603e+06
P60293	P60293		mukF		2.88929e+06	2.83527e+06	2.88917e+06	2.88652e+06	3.05307e+06	2.83369e+06
P60340	P60340		truB		8.36259e+06	8.43231e+06	8.07572e+06	8.43255e+06	8.27983e+06	8.30911e+06
P60390	P60390		rsmH		5.09787e+06	5.52489e+06	5.3074e+06	5.09952e+06	4.95614e+06	5.1629e+06
P60422	P60422		rplB		1.36957e+08	1.39575e+08	1.39449e+08	1.39046e+08	1.41074e+08	1.40457e+08
P60438	P60438		rplC		2.32146e+08	2.32721e+08	2.44189e+08	2.51778e+08	2.35303e+08	2.41017e+08
P60472	P60472		ispU		704787	759568	679473	715597	629366	718318
P60546	P60546		gmk		8.25148e+06	8.0816e+06	8.45082e+06	8.40348e+06	8.17817e+06	8.48336e+06
P60560	P60560		guaC		9.8242e+06	9.822e+06	9.86904e+06	1.0034e+07	9.8796e+06	9.91606e+06
P60595	P60595		hisH		1.61891e+06	1.42933e+06	1.43267e+06	1.55567e+06	1.44883e+06	1.62411e+06
P60624	P60624		rplX		1.42957e+08	1.46094e+08	1.43789e+08	1.53375e+08	1.54394e+08	1.53091e+08
P60651	P60651		speB		1.30471e+07	1.27836e+07	1.31192e+07	1.31189e+07	1.30311e+07	1.29541e+07
P60664	P60664		hisF		2.87612e+06	2.68348e+06	2.7507e+06	2.76009e+06	2.806e+06	2.73249e+06
P60716	P60716		lipA		8.02273e+06	7.91659e+06	8.19436e+06	7.74269e+06	7.9441e+06	7.93877e+06
P60723	P60723		rplD		2.36586e+08	2.43671e+08	2.35817e+08	2.4487e+08	2.41993e+08	2.41187e+08
P60752	P60752		msbA		3.31573e+06	3.2363e+06	3.39141e+06	3.23158e+06	3.13863e+06	3.36724e+06
P60757	P60757		hisG		2.86959e+06	2.69809e+06	2.90106e+06	2.81089e+06	2.81966e+06	2.76433e+06
P60785	P60785		lepA		1.19651e+07	1.1797e+07	1.21307e+07	1.2122e+07	1.20109e+07	1.19561e+07
P60906	P60906		hisS		1.0661e+07	1.0625e+07	1.08123e+07	1.06285e+07	1.04853e+07	1.04427e+07
P61175	P61175		rplV		1.96416e+08	1.9264e+08	1.98674e+08	1.97279e+08	2.01306e+08	2.00663e+08
P61316	P61316		lolA		3.641e+06	3.48822e+06	3.64397e+06	3.36884e+06	3.44361e+06	3.48518e+06
P61320	P61320		lolB		3.48361e+06	3.25105e+06	3.38728e+06	3.16815e+06	3.19674e+06	3.15387e+06
P61517	P61517		can		1.203e+07	1.18845e+07	1.19773e+07	1.15329e+07	1.19357e+07	1.13963e+07
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				8.61195e+06	8.5259e+06	8.94527e+06	1.66865e+06	1.66619e+06	1.63755e+06
P61714	P61714		ribE		4.55114e+07	4.37761e+07	4.58197e+07	4.68906e+07	4.55927e+07	4.69111e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				3.78844e+06	3.86085e+06	3.69674e+06	467973	442746	437635
P61887	P61887		rmlA2		899989	995674	931224	994016	982524	866053
P61889	P61889		mdh		2.43839e+07	2.45419e+07	2.46689e+07	2.52899e+07	2.52729e+07	2.53011e+07
P61949	P61949		fldA		6.41099e+06	6.21019e+06	6.44779e+06	6.4087e+06	6.4192e+06	6.38802e+06
P62399	P62399		rplE		1.42356e+08	1.4238e+08	1.41413e+08	1.38433e+08	1.40679e+08	1.37887e+08
P62556	P62556		sopA		4.20325e+06	4.01605e+06	4.07621e+06	4.26602e+06	4.2297e+06	4.50039e+06
P62558	P62558		sopB		6.91818e+06	7.01211e+06	6.67983e+06	6.75417e+06	6.79047e+06	6.66655e+06
P62615	P62615		ispE		1.06609e+06	1.08134e+06	1.09669e+06	884062	1.11217e+06	979660
P62617	P62617		ispF		3.13012e+06	3.47707e+06	3.29157e+06	3.21124e+06	3.18337e+06	3.24607e+06
P62620	P62620		ispG		6.21238e+06	6.2253e+06	6.33643e+06	6.31246e+06	6.25783e+06	6.3864e+06
P62623	P62623		ispH		1.3056e+06	1.25689e+06	1.21257e+06	1.31135e+06	1.29515e+06	1.28192e+06
P62707	P62707		gpmA		4.27381e+07	4.29821e+07	4.31127e+07	4.50909e+07	4.53828e+07	4.38726e+07
P62768	P62768		yaeH		5.35147e+06	5.48045e+06	5.69773e+06	5.36856e+06	5.25192e+06	5.43339e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				3.65198e+06	3.84624e+06	3.91234e+06	525410	444453	589479
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				2.29269e+06	2.17986e+06	2.28433e+06	707016	660403	746952
P63020	P63020		nfuA		8.43181e+06	8.71953e+06	8.318e+06	8.36052e+06	8.75906e+06	8.44098e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				1.0367e+07	1.13432e+07	1.08505e+07	1.58384e+06	3.27436e+06	3.52672e+06
P63177	P63177		rlmB		2.99444e+06	2.86084e+06	2.9628e+06	2.80257e+06	2.84916e+06	2.96526e+06
P63224	P63224		gmhA		2.90438e+07	3.04103e+07	3.02339e+07	2.81027e+07	2.86782e+07	2.97878e+07
P63228	P63228		gmhB		3.5013e+06	3.24035e+06	3.3239e+06	2.90082e+06	3.29514e+06	3.46217e+06
P63235	P63235		gadC		2.54577e+06	2.3975e+06	2.45498e+06	2.68818e+06	2.57761e+06	2.66354e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				6.44958e+06	6.2062e+06	6.24245e+06	1.12773e+06	715136	861325
P63284	P63284		clpB		1.81083e+07	1.81519e+07	1.84928e+07	1.81483e+07	1.80302e+07	1.83467e+07
P63386	P63386		mlaF		770387	773577	783215	880749	820785	762507
P63389	P63389		yheS		1.68043e+06	1.57665e+06	1.76832e+06	1.63415e+06	1.69062e+06	1.66658e+06
P63417	P63417		yhbS		8.84232e+06	8.6976e+06	8.74181e+06	8.84468e+06	8.8369e+06	8.57199e+06
P63883	P63883		amiC		915377	1.09112e+06	960694	944614	983903	959272
P64429	P64429		ypfJ		1.2092e+06	1.0445e+06	1.17892e+06	1.1798e+06	1.17593e+06	1.15115e+06
P64451	P64451		ydcL		9.48863e+06	1.01563e+07	9.77768e+06	9.28386e+06	9.80799e+06	9.66374e+06
P64455	P64455		ydcY		8.0994e+06	6.80429e+06	5.51918e+06	6.47196e+06	5.51827e+06	6.26531e+06
P64463	P64463		ydfZ		3.57443e+07	3.53022e+07	3.67424e+07	3.57672e+07	3.45212e+07	3.56849e+07
P64467	P64467		cnu		2.7518e+06	2.45213e+06	2.6008e+06	2.59868e+06	2.70487e+06	2.66342e+06
P64476	P64476		ydiH		1.40207e+06	1.50269e+06	1.48707e+06	1.58637e+06	1.49395e+06	1.38101e+06
P64483	P64483		yeaK		4.31394e+06	4.30804e+06	4.35081e+06	3.732e+06	4.14602e+06	4.35373e+06
P64493	P64493		yoaF		561129	473814	445292	470085	438712	346518
P64499	P64499		yebO		3.49872e+06	3.36015e+06	3.44507e+06	3.77075e+06	3.75234e+06	3.6573e+06
P64503	P64503		yebV		708520	1.04453e+06	961917	1.00137e+06	617644	1.02279e+06
P64506	P64506		yebY		1.97373e+06	1.93887e+06	1.8559e+06	1.69568e+06	1.84958e+06	1.53791e+06
P64519	P64519		yodD		90538	56683				
P64534	P64534		rcnB		2.65398e+06	2.8049e+06	2.85278e+06	2.76195e+06	2.7853e+06	2.85496e+06
P64540	P64540		yfcL		8.37648e+06	7.77091e+06	8.13911e+06	7.24718e+06	7.9316e+06	7.70206e+06
P64545	P64545		yfgG		692253	638146	707910	688113	736249	490107
P64554	P64554		queE		3.7785e+06	3.80933e+06	3.6953e+06	3.69162e+06	3.88961e+06	3.74136e+06
P64559	P64559		cptB		495464	461511	435655	231112	395721	269825
P64581	P64581		yqjD		2.56066e+07	2.8169e+07	2.80303e+07	2.93422e+07	2.85908e+07	2.85554e+07
P64585	P64585		yqjE		522386	633520	647470	684639	668573	679259
P64588	P64588		yqjI		1.82432e+06	1.85148e+06	1.8189e+06	1.5301e+06	1.92335e+06	1.73828e+06
P64596	P64596		yraP		1.20356e+07	1.1412e+07	1.22625e+07	1.24264e+07	1.25691e+07	1.26248e+07
P64599	P64599		yhbT		4.73074e+06	4.62411e+06	4.74429e+06	4.60359e+06	4.6552e+06	4.62953e+06
P64602	P64602		mlaB		1.83509e+06	1.88342e+06	1.92803e+06	1.85645e+06	1.87388e+06	1.91826e+06
P64604	P64604		mlaD		6.93006e+06	6.82985e+06	6.8942e+06	7.12786e+06	6.82684e+06	7.12838e+06
P64612	P64612		yhcM		490152	614518	624908	494024	562537	558964
P64624	P64624		yheO		1.58808e+06	1.87653e+06	1.84226e+06	1.56483e+06	1.7003e+06	1.78199e+06
P64631	P64631		yhfU		2.64259e+06	2.43951e+06	2.53211e+06	115825	273134	223168
P64636	P64636		yrfG		2.66272e+06	2.75618e+06	2.78489e+06	2.8539e+06	2.72483e+06	2.91072e+06
P65367	P65367		yqcA		2.84137e+06	2.50152e+06	2.62756e+06	2.6479e+06	2.58197e+06	2.60577e+06
P65556	P65556		yfcD		2.39195e+06	2.13074e+06	2.24952e+06	2.30867e+06	2.39205e+06	2.2961e+06
P65870	P65870		queD		3.33798e+06	3.26212e+06	3.29449e+06	3.11667e+06	3.08512e+06	3.20342e+06
P66817	P66817		diaA		2.44746e+06	2.41364e+06	2.33271e+06	2.39483e+06	2.33852e+06	2.44163e+06
P66948	P66948		yfgC		1.46781e+06	1.57305e+06	1.49155e+06	1.57604e+06	1.50323e+06	1.43133e+06
P67080	P67080		yggS		4.07713e+06	4.70337e+06	3.88357e+06	4.17864e+06	4.08842e+06	4.02671e+06
P67087	P67087		rsmI		2.48707e+06	2.48427e+06	2.68416e+06	2.57399e+06	2.73593e+06	2.71534e+06
P67095	P67095		yfcE		1.44081e+06	1.39608e+06	1.31913e+06	1.44855e+06	1.40424e+06	1.37061e+06
P67244	P67244		yqhA		617806	612452	552111	515984	610533	573569
P67603	P67603		yqfB		3.41869e+06	3.28944e+06	3.41628e+06	3.52297e+06	3.41212e+06	3.23415e+06
P67660	P67660		yhaJ		2.42389e+06	2.35938e+06	2.38546e+06	2.25285e+06	2.39873e+06	2.62957e+06
P67826	P67826		cutC		525816	671596	627685	615616	469769	576603
P67910	P67910		hldD		3.61209e+07	3.60348e+07	3.59058e+07	3.67775e+07	3.64193e+07	3.59243e+07
P68066	P68066		grcA		3.13917e+08	3.23625e+08	3.15664e+08	3.26337e+08	3.15266e+08	3.17784e+08
P68187	P68187		malK		1.75584e+06	1.66704e+06	1.69074e+06	1.65336e+06	1.73715e+06	1.71509e+06
P68191	P68191		sra		2.31926e+06	2.25827e+06	2.27661e+06	2.44062e+06	2.41083e+06	2.33607e+06
P68206	P68206		yjbJ		3.38077e+06	3.22123e+06	3.26664e+06	2.96491e+06	2.82755e+06	2.91026e+06
P68679	P68679		rpsU		8.20101e+07	8.34975e+07	8.47581e+07	8.2445e+07	8.51861e+07	8.35905e+07
P68688	P68688		grxA		1.12458e+06	1.26757e+06	1.30266e+06	1.29825e+06	1.15461e+06	1.24678e+06
P68699	P68699		atpE		3.65445e+06	3.52098e+06	3.58177e+06	3.58127e+06	3.52073e+06	3.09901e+06
P68767	P68767		pepA		9.59763e+06	9.63648e+06	9.13636e+06	9.69714e+06	9.3421e+06	9.61522e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1.18281e+07	1.22493e+07	1.19751e+07	2.07231e+06	2.11194e+06	2.18901e+06
P68919	P68919		rplY		8.22282e+07	8.17281e+07	8.03684e+07	8.18211e+07	8.40933e+07	8.09169e+07
P69222	P69222		infA		1.45703e+07	1.43168e+07	1.46523e+07	1.52175e+07	1.51857e+07	1.50876e+07
P69228	P69228		baeR		1.59756e+06	1.64288e+06	1.66659e+06	1.56452e+06	1.65166e+06	1.61658e+06
P69330	P69330		citD		1.3409e+07	1.32122e+07	1.24113e+07	1.30135e+07	1.29283e+07	1.28966e+07
P69407	P69407		rcsB		6.25301e+06	6.55685e+06	6.63777e+06	6.48278e+06	6.17005e+06	6.59194e+06
P69411	P69411		rcsF		6.50955e+06	6.23743e+06	6.55524e+06	6.45347e+06	6.66117e+06	6.65366e+06
P69425	P69425		tatB		3.10385e+06	2.93509e+06	3.0971e+06	2.88802e+06	2.99894e+06	3.11912e+06
P69428	P69428		tatA		2.48656e+07	2.51414e+07	2.54991e+07	2.5418e+07	2.62692e+07	2.53304e+07
P69441	P69441		adk		4.9456e+07	4.73865e+07	4.89996e+07	4.66516e+07	4.83159e+07	4.69579e+07
P69503	P69503		apt		2.67407e+07	2.49907e+07	2.50028e+07	2.62293e+07	2.72283e+07	2.70701e+07
P69741	P69741		hybO		3.12822e+06	2.98771e+06	3.20233e+06	3.12067e+06	3.15541e+06	3.09201e+06
P69776	P69776		lpp		4.04279e+07	4.02862e+07	4.06859e+07	3.93249e+07	3.99106e+07	3.97326e+07
P69783	P69783		crr		1.56811e+08	1.61609e+08	1.5974e+08	1.57883e+08	1.53982e+08	1.59638e+08
P69786	P69786		ptsG		5.52015e+06	5.18966e+06	5.23638e+06	5.25367e+06	5.42835e+06	5.30106e+06
P69797	P69797		manX		9.03941e+06	8.9943e+06	9.28652e+06	9.21599e+06	9.22727e+06	9.30444e+06
P69801	P69801		manY		1.12846e+06	1.10759e+06	1.15659e+06	1.14563e+06	1.36542e+06	1.22821e+06
P69805	P69805		manZ		7.54077e+06	6.68969e+06	7.35171e+06	7.27795e+06	7.64009e+06	7.20838e+06
P69811	P69811		fruB		1.35048e+07	1.32657e+07	1.39372e+07	1.3934e+07	1.40445e+07	1.39773e+07
P69829	P69829		ptsN		772845	826103	806224	876521	830000	806400
P69853	P69853		dmsD		1.39851e+06	1.35926e+06	1.37889e+06	1.32866e+06	1.46267e+06	1.41883e+06
P69874	P69874		potA		4.23903e+06	3.86664e+06	4.14306e+06	4.32286e+06	4.45765e+06	4.13007e+06
P69902	P69902		frc		1.81993e+06	1.70198e+06	1.73581e+06	1.70532e+06	1.81637e+06	1.69288e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				5.59248e+06	5.43639e+06	5.50241e+06	589900	582453	668252
P69908	P69908		gadA		3.28546e+06	3.42619e+06	3.44614e+06	4.14225e+06	4.04589e+06	3.98328e+06
P69910	P69910		gadB		4.57743e+07	4.39204e+07	4.53296e+07	4.4186e+07	4.49528e+07	4.36656e+07
P69913	P69913		csrA		1.70384e+07	1.66246e+07	1.76528e+07	1.7613e+07	1.70258e+07	1.68684e+07
P69924	P69924		nrdB		2.98721e+06	3.07718e+06	3.0873e+06	2.93038e+06	2.80781e+06	2.83245e+06
P69931	P69931		hda		827815	718343	742391	769720	842012	781137
P75691	P75691		yahK		1.5859e+06	1.61202e+06	1.54376e+06	1.56204e+06	1.62999e+06	1.51748e+06
P75726	P75726		citF		5.4936e+06	5.55543e+06	5.74357e+06	5.36068e+06	5.36677e+06	5.45041e+06
P75728	P75728		ubiF		475196	546330	532952	542488	446783	490436
P75736	P75736		ybfF		2.15767e+06	2.18764e+06	2.30021e+06	2.08327e+06	2.18191e+06	2.07137e+06
P75745	P75745		ybgK		1.3658e+06	1.32248e+06	1.34839e+06	1.27066e+06	1.66107e+06	1.33271e+06
P75777	P75777		ybhG		2.6208e+06	2.51775e+06	2.52907e+06	2.62145e+06	2.75385e+06	2.71505e+06
P75782	P75782		rlmF		1.04294e+06	944775	863865	825364	756529	885218
P75797	P75797		gsiB		291099	246549	268886	264403	271216	270448
P75818	P75818		ybjP		5.8678e+06	6.12853e+06	5.66598e+06	5.61119e+06	5.74334e+06	5.84232e+06
P75823	P75823		ltaE		6.38165e+06	6.93229e+06	6.42361e+06	6.91428e+06	6.79641e+06	6.96789e+06
P75829	P75829		ybjX		2.50475e+06	2.56047e+06	2.55081e+06	2.72704e+06	2.77073e+06	2.61358e+06
P75838	P75838		ycaO		9.82012e+06	9.89484e+06	9.87996e+06	9.98863e+06	9.6162e+06	1.01435e+07
P75849	P75849		ycbL		1.66024e+06	1.90881e+06	1.91497e+06	1.86349e+06	1.64642e+06	2.00754e+06
P75863	P75863		ycbX		1.45703e+06	1.34863e+06	1.31014e+06	1.30543e+06	1.29879e+06	1.33634e+06
P75864	P75864		rlmL		1.63292e+06	1.63987e+06	1.5769e+06	1.54986e+06	1.61499e+06	1.63407e+06
P75867	P75867		ycbZ		1.56839e+06	1.77829e+06	1.74348e+06	1.87213e+06	1.73661e+06	1.8569e+06
P75874	P75874		yccU		2.60001e+06	2.59781e+06	2.66671e+06	2.52217e+06	2.39066e+06	2.53399e+06
P75876	P75876		rlmI		5.10534e+06	5.16336e+06	5.24588e+06	5.13267e+06	5.14239e+06	5.18067e+06
P75882	P75882		gfcD		6.24787e+06	6.28405e+06	6.20153e+06	6.53476e+06	6.29865e+06	6.51818e+06
P75883	P75883		gfcC		1.3447e+06	1.67863e+06	1.41927e+06	1.35529e+06	1.2659e+06	1.32538e+06
P75884	P75884		gfcB		1.64545e+06	1.71311e+06	1.77528e+06	1.83725e+06	1.84752e+06	1.73377e+06
P75913	P75913		ghrA		984053	959180	1.16086e+06	1.03951e+06	967884	926861
P75914	P75914		ycdX		1.62563e+07	1.5441e+07	1.49556e+07	1.58423e+07	1.57763e+07	1.5079e+07
P75915	P75915		ycdY		9.3273e+06	9.74433e+06	9.41045e+06	9.99118e+06	9.83768e+06	9.57628e+06
P75937	P75937		flgE		3.69439e+06	3.80185e+06	3.87997e+06	3.94341e+06	3.88209e+06	3.81523e+06
P75949	P75949		nagZ		1.68028e+06	1.75787e+06	1.77214e+06	1.84718e+06	1.80012e+06	1.84817e+06
