Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0ABI4	P0ABI4		corA		1.83379e+06	1.70152e+06	1.7719e+06	1.84665e+06	1.76084e+06	1.76979e+06
P0ABI8	P0ABI8		cyoB		2.01972e+06	2.08456e+06	1.81345e+06	2.22839e+06	2.42061e+06	2.22501e+06
P0ABJ1	P0ABJ1		cyoA		2.19267e+06	2.40257e+06	2.37326e+06	2.37776e+06	2.32831e+06	2.42346e+06
P0ABJ9	P0ABJ9		cydA		2.64327e+07	2.63436e+07	2.57737e+07	2.60493e+07	2.60631e+07	2.57717e+07
P0ABK2	P0ABK2		cydB		6.29452e+06	6.2748e+06	6.22196e+06	5.63761e+06	6.28569e+06	5.30261e+06
P0ABK5	P0ABK5		cysK		3.90133e+07	3.76292e+07	3.74063e+07	3.81367e+07	3.82547e+07	3.82038e+07
P0ABN1	P0ABN1		dgkA		378821	427308	338961	401523	379797	360755
P0ABN5	P0ABN5		dcuA		3.46588e+06	3.61537e+06	3.48106e+06	3.72151e+06	3.48081e+06	3.65925e+06
P0ABN9	P0ABN9		dcuB		7.40511e+06	7.0674e+06	7.27035e+06	6.93919e+06	6.69735e+06	6.88354e+06
P0ABP8	P0ABP8		deoD		5.54368e+07	5.44944e+07	5.55099e+07	5.47084e+07	5.5959e+07	5.45849e+07
P0ABQ0	P0ABQ0		coaBC		873107	890183	835341	875951	866971	852660
P0ABQ2	P0ABQ2		garR		1.90852e+06	1.98428e+06	1.78884e+06	1.90292e+06	1.89197e+06	1.92343e+06
P0ABQ4	P0ABQ4		folA		2.48257e+06	2.41584e+06	2.62821e+06	2.59329e+06	2.74813e+06	2.62842e+06
P0ABS1	P0ABS1		dksA		2.56706e+07	2.56078e+07	2.49836e+07	2.59745e+07	2.58487e+07	2.56184e+07
P0ABS5	P0ABS5		dnaG		593638	612394	655549	784349	754899	696962
P0ABT2	P0ABT2		dps		6.1687e+07	6.2299e+07	5.99654e+07	6.18044e+07	6.03938e+07	6.01773e+07
P0ABU0	P0ABU0		menB		1.12564e+07	1.13564e+07	1.14839e+07	1.17036e+07	1.15474e+07	1.17533e+07
P0ABU2	P0ABU2		ychF		1.87373e+07	1.87088e+07	1.83738e+07	1.87784e+07	1.8393e+07	1.89744e+07
P0ABU5	P0ABU5		elbB		2.02602e+07	2.0126e+07	1.95155e+07	1.9448e+07	1.90167e+07	1.94896e+07
P0ABU7	P0ABU7		exbB		2.23232e+06	2.22146e+06	2.25747e+06	2.28251e+06	2.39694e+06	2.48953e+06
P0ABU9	P0ABU9		tolQ		2.19667e+06	2.24078e+06	2.25492e+06	2.22974e+06	2.24144e+06	2.16803e+06
P0ABV2	P0ABV2		exbD		2.28906e+06	2.24721e+06	2.27511e+06	2.18735e+06	2.17648e+06	2.25943e+06
P0ABV6	P0ABV6		tolR		5.46314e+06	5.49002e+06	5.22757e+06	4.86054e+06	5.21702e+06	4.9457e+06
P0ABX5	P0ABX5		flgG		1.38068e+06	1.43955e+06	1.44902e+06	1.37212e+06	1.44795e+06	1.21211e+06
P0ABX8	P0ABX8		fliL		2.84184e+06	2.73625e+06	2.80912e+06	2.80392e+06	2.90779e+06	2.84195e+06
P0ABZ1	P0ABZ1		fliG		2.66076e+06	2.58548e+06	2.56044e+06	2.54046e+06	2.50477e+06	2.51269e+06
P0ABZ4	P0ABZ4		kdsC		5.27355e+06	4.97809e+06	5.02263e+06	4.62251e+06	4.57909e+06	4.49013e+06
P0ABZ6	P0ABZ6		surA		1.15851e+07	1.11741e+07	1.12185e+07	1.17868e+07	1.16192e+07	1.14173e+07
P0AC02	P0AC02		bamD		2.14551e+07	2.0581e+07	2.09562e+07	2.15552e+07	2.21566e+07	2.1419e+07
P0AC13	P0AC13		folP		6.98209e+06	6.93909e+06	6.9722e+06	7.04566e+06	7.20352e+06	7.02952e+06
P0AC19	P0AC19		folX		4.09678e+06	4.03889e+06	4.21154e+06	3.89839e+06	3.80987e+06	3.75574e+06
P0AC30	P0AC30		ftsX		4.41639e+06	4.70034e+06	4.48057e+06	4.45567e+06	4.42309e+06	4.77224e+06
P0AC33	P0AC33		fumA		7.39039e+06	7.34222e+06	7.10826e+06	7.2902e+06	7.60436e+06	7.18199e+06
P0AC38	P0AC38		aspA		1.37649e+08	1.38228e+08	1.3746e+08	1.38247e+08	1.37352e+08	1.40423e+08
P0AC41	P0AC41		sdhA		4.18064e+06	4.24901e+06	4.28352e+06	4.37341e+06	4.16469e+06	4.16167e+06
P0AC47	P0AC47		frdB		1.89668e+07	1.9008e+07	1.84604e+07	1.83639e+07	1.81033e+07	1.81767e+07
P0AC51	P0AC51		zur		1.77264e+06	1.93663e+06	1.88506e+06	1.9775e+06	1.9947e+06	1.92748e+06
P0AC53	P0AC53		zwf		1.26209e+07	1.24667e+07	1.2495e+07	1.24979e+07	1.26104e+07	1.23948e+07
P0AC59	P0AC59		grxB		7.0402e+06	7.18593e+06	6.72742e+06	7.21854e+06	7.34699e+06	7.18883e+06
P0AC62	P0AC62		grxC		1.86095e+07	1.87126e+07	1.80352e+07	1.92137e+07	1.8984e+07	1.92765e+07
P0AC69	P0AC69		grxD		2.62463e+07	2.51382e+07	2.43986e+07	2.5672e+07	2.57332e+07	2.53897e+07
P0AC81	P0AC81		gloA		1.53895e+06	1.70795e+06	1.75381e+06	1.48695e+06	1.51841e+06	1.61657e+06
P0AC84	P0AC84		gloB		1.53458e+06	1.61674e+06	1.61315e+06	1.30421e+06	1.31404e+06	1.55888e+06
P0AC86	P0AC86		glgP		1.93174e+06	1.83022e+06	1.79316e+06	1.90104e+06	1.7904e+06	1.80319e+06
P0AC92	P0AC92		gnsA		5.94774e+06	5.75439e+06	6.06564e+06	6.38045e+06	6.19184e+06	6.10149e+06
P0ACA3	P0ACA3		sspA		3.21785e+07	3.20062e+07	3.14365e+07	3.25132e+07	3.24333e+07	3.23697e+07
P0ACA7	P0ACA7		gstB		2.49141e+06	2.51517e+06	2.4652e+06	2.39114e+06	2.52534e+06	2.39001e+06
P0ACB0	P0ACB0		dnaB		2.60423e+06	2.64612e+06	2.69762e+06	2.90782e+06	2.76835e+06	2.83456e+06
P0ACB2	P0ACB2		hemB		1.21809e+07	1.28483e+07	1.2344e+07	1.2863e+07	1.36427e+07	1.25289e+07
P0ACB4	P0ACB4		hemG		2.41239e+06	2.48525e+06	2.18769e+06	2.40809e+06	2.081e+06	2.49815e+06
P0ACB7	P0ACB7		hemY		5.67139e+06	5.54967e+06	5.68484e+06	6.00885e+06	6.12285e+06	6.12677e+06
P0ACC3	P0ACC3		erpA		7.4884e+06	7.51079e+06	7.38485e+06	7.46656e+06	7.31086e+06	7.44255e+06
P0ACC7	P0ACC7		glmU		1.59433e+07	1.53429e+07	1.51286e+07	1.54962e+07	1.56698e+07	1.54986e+07
P0ACD4	P0ACD4		nifU		1.62432e+07	1.63987e+07	1.64315e+07	1.67335e+07	1.63016e+07	1.65811e+07
P0ACD8	P0ACD8		hyaB		6.83246e+06	6.86399e+06	6.89707e+06	7.09032e+06	6.93883e+06	6.97694e+06
P0ACE0	P0ACE0		hybC		9.22891e+06	9.15849e+06	9.46548e+06	9.00407e+06	9.17062e+06	9.22054e+06
P0ACE3	P0ACE3		hha		3.59921e+06	3.76812e+06	3.69288e+06	4.19075e+06	3.73434e+06	3.95648e+06
P0ACE7	P0ACE7		hinT		1.20455e+07	1.19296e+07	1.18064e+07	1.24109e+07	1.24025e+07	1.22805e+07
P0ACF0	P0ACF0		hupA		5.12541e+08	5.12047e+08	5.16852e+08	5.12056e+08	5.05454e+08	5.09499e+08
P0ACF4	P0ACF4		hupB		3.93736e+07	3.92467e+07	3.89237e+07	4.20376e+07	4.07306e+07	4.16401e+07
P0ACF8	P0ACF8		hns		5.70228e+07	5.65653e+07	5.67108e+07	5.81801e+07	5.83851e+07	5.77619e+07
P0ACG1	P0ACG1		stpA		2.05534e+07	2.02873e+07	2.09534e+07	2.10302e+07	2.17874e+07	2.05694e+07
P0ACG8	P0ACG8		hslR		1.65611e+06	1.77638e+06	1.57175e+06	1.78192e+06	1.76756e+06	2.05191e+06
P0ACI0	P0ACI0		rob		3.8323e+06	3.86584e+06	3.9131e+06	3.7707e+06	3.80989e+06	3.74576e+06
P0ACJ0	P0ACJ0		lrp		1.43536e+07	1.50234e+07	1.4754e+07	1.48682e+07	1.46513e+07	1.41987e+07
P0ACJ8	P0ACJ8		crp		2.93369e+07	2.86045e+07	2.81726e+07	3.02872e+07	2.99543e+07	2.92163e+07
P0ACK2	P0ACK2		agaR		346614	611223		625402	407216	596321
P0ACL0	P0ACL0		glpR		2.15188e+06	2.29818e+06	2.4075e+06	2.44356e+06	2.22071e+06	2.34765e+06
P0ACL2	P0ACL2		exuR		1.67529e+06	1.6134e+06	1.5525e+06	1.70715e+06	1.68515e+06	1.65992e+06
P0ACL9	P0ACL9		pdhR		1.64373e+06	1.51828e+06	1.53802e+06	1.49762e+06	1.50718e+06	1.48404e+06
P0ACM2	P0ACM2		ydfH		738707	734685	697115	766096	776372	695382
P0ACN4	P0ACN4		allR		1.0723e+07	1.08018e+07	1.03812e+07	1.11397e+07	1.14712e+07	1.13727e+07
P0ACP1	P0ACP1		cra		4.27211e+06	4.31569e+06	4.32624e+06	4.27883e+06	4.2391e+06	4.28881e+06
P0ACP5	P0ACP5		gntR		617650	634286	567938	669110	766864	673364
P0ACP7	P0ACP7		purR		5.12065e+06	5.09122e+06	5.22125e+06	5.26328e+06	5.16161e+06	5.09806e+06
P0ACQ4	P0ACQ4		oxyR		4.89853e+06	5.02644e+06	5.25583e+06	5.13112e+06	5.1484e+06	5.10638e+06
P0ACR4	P0ACR4		yeiE		2.74615e+06	2.74074e+06	2.75496e+06	2.69394e+06	2.62887e+06	2.59717e+06
P0ACR9	P0ACR9		mprA		1.52328e+07	1.55373e+07	1.52887e+07	1.62758e+07	1.60054e+07	1.5979e+07
P0ACU0	P0ACU0		ybiH		601503	675936	687373	686223	572393	636513
P0ACU5	P0ACU5		fabR		3.17213e+06	3.1151e+06	3.05178e+06	3.21803e+06	3.24714e+06	3.2244e+06
P0ACU7	P0ACU7		yjdC		2.18197e+06	2.08486e+06	1.92078e+06	2.03588e+06	2.34965e+06	2.15777e+06
P0ACV8	P0ACV8		ymjA		615665	587900	539019	559033	504598	528689
P0ACX5	P0ACX5		ydhZ		2.59459e+06	2.85224e+06	2.57346e+06	2.65406e+06	2.74397e+06	2.63928e+06
P0ACY1	P0ACY1		ydjA		8.25431e+06	8.27572e+06	8.53888e+06	8.38901e+06	8.44285e+06	8.19474e+06
P0ACY3	P0ACY3		yeaG		842883	876906	840696	919036	856918	984754
P0ACY9	P0ACY9		yebG		592600	744638	688374	946849	849932	929653
P0ACZ2	P0ACZ2		etp		1.86198e+06	1.82195e+06	1.95984e+06	1.85222e+06	1.91368e+06	2.00585e+06
P0ACZ4	P0ACZ4		evgA		2.61269e+06	2.59626e+06	2.63787e+06	2.58832e+06	2.46496e+06	2.53574e+06
P0AD05	P0AD05		yecA		6.0241e+06	5.94631e+06	5.73464e+06	5.95689e+06	6.18913e+06	5.96961e+06
P0AD07	P0AD07		yecF		4.01913e+06	4.0889e+06	4.26626e+06	3.91178e+06	3.88992e+06	4.01296e+06
P0AD10	P0AD10		yecJ		3.69255e+06	3.77145e+06	3.79749e+06	4.06705e+06	3.72344e+06	3.89411e+06
P0AD12	P0AD12		yeeZ		1.13384e+07	1.10613e+07	1.14124e+07	1.08101e+07	1.11011e+07	1.13431e+07
P0AD24	P0AD24		yejL		4.27812e+06	4.41951e+06	4.17594e+06	4.32383e+06	4.11364e+06	4.29268e+06
P0AD33	P0AD33		yfcZ		3.50172e+07	3.64787e+07	3.61133e+07	4.47987e+07	4.54535e+07	4.55564e+07
P0AD44	P0AD44		yfhG		923687	795148	748602	874826	844957	836336
P0AD49	P0AD49		raiA		6.9381e+06	7.0489e+06	7.847e+06	6.75075e+06	6.57731e+06	6.85059e+06
P0AD57	P0AD57		ispB		1.18799e+06	1.14756e+06	1.29811e+06	1.30745e+06	1.25859e+06	1.20867e+06
P0AD59	P0AD59		ivy		2.84252e+06	2.56891e+06	2.83566e+06	2.64517e+06	2.66898e+06	2.70647e+06
P0AD61	P0AD61		pykF		5.06559e+07	5.03714e+07	5.0628e+07	4.99136e+07	4.93587e+07	5.00559e+07
P0AD68	P0AD68		ftsI		1.34743e+06	1.30139e+06	1.26891e+06	1.23957e+06	1.09503e+06	1.1714e+06
P0ADA1	P0ADA1		tesA		572623	576217	722750	791372	653539	797453
P0ADA3	P0ADA3		nlpD		6.68399e+06	6.70378e+06	6.81476e+06	6.34237e+06	6.30817e+06	6.36907e+06
P0ADA5	P0ADA5		yajG		1.91553e+07	1.88531e+07	2.00643e+07	1.97264e+07	1.98325e+07	2.01895e+07
P0ADA7	P0ADA7		osmB		2.23525e+06	2.04364e+06	2.07588e+06	1.9785e+06	1.66171e+06	1.84025e+06
P0ADB1	P0ADB1		osmE		2.87179e+07	2.89426e+07	2.82318e+07	2.71613e+07	2.71262e+07	2.6851e+07
P0ADB7	P0ADB7		ecnB		8.98758e+06	8.78522e+06	1.03162e+07	9.02909e+06	9.18671e+06	9.15766e+06
P0ADC1	P0ADC1		lptE		1.30773e+06	1.29101e+06	1.1606e+06	1.32409e+06	1.3071e+06	1.34448e+06
P0ADC3	P0ADC3		lolC		2.16896e+06	2.34903e+06	2.16687e+06	2.1431e+06	2.35155e+06	2.21934e+06
P0ADC6	P0ADC6		lptG		1.5465e+06	1.00993e+06	898865	938989	754417	896960
P0ADE4	P0ADE4		tamA		4.24261e+06	4.14824e+06	4.62375e+06	4.43141e+06	4.45205e+06	4.27597e+06
P0ADE6	P0ADE6		ygaU		649812	592510	587162	636366	633314	701855
P0ADE8	P0ADE8		ygfZ		9.69305e+06	9.79473e+06	9.90515e+06	1.01354e+07	1.00921e+07	9.9045e+06
P0ADF6	P0ADF6		edd		722833	519891	622723	936177	757253	734149
P0ADG4	P0ADG4		suhB		1.55553e+07	1.56161e+07	1.62371e+07	1.51874e+07	1.55979e+07	1.54092e+07
P0ADG7	P0ADG7		guaB		3.61881e+07	3.64555e+07	3.63674e+07	3.66143e+07	3.63549e+07	3.64341e+07
P0ADH5	P0ADH5		fimB		858812	849171	916064	934894	992546	919673
P0ADI4	P0ADI4		entB		482575	475769	435501	456718	520778	445301
P0ADI7	P0ADI7		yecD		7.79041e+06	7.50316e+06	7.68146e+06	8.18825e+06	7.9946e+06	8.00992e+06
P0ADK0	P0ADK0		yiaF		1.39149e+07	1.35351e+07	1.38448e+07	1.45494e+07	1.46837e+07	1.44246e+07
P0ADK8	P0ADK8		yibL		1.01724e+07	9.84215e+06	9.90857e+06	9.94468e+06	9.80711e+06	9.35249e+06
P0ADN2	P0ADN2		yifE		6.3161e+06	6.19751e+06	6.50373e+06	6.388e+06	6.31644e+06	6.33525e+06
P0ADP0	P0ADP0		yigB		1.24955e+06	1.33408e+06	1.24948e+06	1.3426e+06	1.14014e+06	1.27746e+06
P0ADP7	P0ADP7		yigP		1.90859e+06	1.60052e+06	2.05657e+06	755650	1.10246e+06	1.38615e+06
P0ADP9	P0ADP9		yihD		4.85366e+06	5.00153e+06	4.87412e+06	4.79186e+06	4.73738e+06	4.89194e+06
P0ADQ7	P0ADQ7		ygaM		1.35223e+07	1.3632e+07	1.36859e+07	1.30901e+07	1.27682e+07	1.34202e+07
P0ADR6	P0ADR6		rlmM		3.588e+06	3.54499e+06	3.82041e+06	3.60951e+06	3.28954e+06	3.38519e+06
P0ADR8	P0ADR8		ygdH		7.91156e+06	8.01545e+06	8.01217e+06	7.94657e+06	7.85884e+06	7.9175e+06
P0ADS2	P0ADS2		zapA		1.51424e+07	1.49781e+07	1.42033e+07	1.59274e+07	1.55229e+07	1.60446e+07
P0ADS6	P0ADS6		yggE		5.03429e+06	5.04136e+06	4.93768e+06	5.16177e+06	5.31691e+06	5.23775e+06
P0ADS9	P0ADS9		yggN		1.58226e+06	1.56304e+06	1.53074e+06	1.74276e+06	1.68404e+06	1.72184e+06
P0ADT2	P0ADT2		ygiB		1.02031e+06	1.09973e+06	1.15796e+06	1.18554e+06	1.10032e+06	1.11508e+06
P0ADT5	P0ADT5		ygiC		2.95484e+06	3.09762e+06	3.02328e+06	3.33595e+06	3.35992e+06	3.21569e+06
P0ADT8	P0ADT8		ygiM		4.10262e+06	4.14913e+06	4.25237e+06	3.92369e+06	3.84765e+06	4.1046e+06
P0ADU2	P0ADU2		ygiN		9.93746e+06	1.03482e+07	1.03931e+07	1.00514e+07	1.0387e+07	9.86096e+06
P0ADU5	P0ADU5		ygiW		7.07253e+06	7.11287e+06	7.05905e+06	7.31809e+06	7.49176e+06	7.39227e+06
P0ADV1	P0ADV1		lptA		3.26647e+06	3.29192e+06	2.97671e+06	3.21522e+06	3.22069e+06	3.4788e+06
P0ADV5	P0ADV5		yhbW		774445	728786	768280	1.0071e+06	1.0671e+06	868023
P0ADV7	P0ADV7		mlaC		1.08802e+07	1.05137e+07	1.03992e+07	1.09169e+07	1.08573e+07	1.0747e+07
P0ADW3	P0ADW3		yhcB		3.15915e+07	3.19601e+07	3.10088e+07	3.17415e+07	3.12441e+07	3.15669e+07
P0ADX1	P0ADX1		yhfA		7.85971e+06	7.68647e+06	7.49204e+06	6.91848e+06	7.27659e+06	7.35023e+06
P0ADY1	P0ADY1		ppiD		2.28148e+07	2.30451e+07	2.29965e+07	2.31549e+07	2.3012e+07	2.34995e+07
P0ADY3	P0ADY3		rplN		4.9433e+07	4.88479e+07	4.80416e+07	4.97507e+07	5.10462e+07	5.06714e+07
P0ADY7	P0ADY7		rplP		4.49366e+07	4.48723e+07	4.41997e+07	4.76506e+07	4.80596e+07	4.74363e+07
P0ADZ0	P0ADZ0		rplW		8.6436e+06	9.04642e+06	9.61703e+06	8.57286e+06	8.82981e+06	8.87742e+06
P0ADZ4	P0ADZ4		rpsO		1.39771e+08	1.43402e+08	1.34212e+08	1.43913e+08	1.38876e+08	1.45154e+08
P0ADZ7	P0ADZ7		yajC		2.10399e+07	2.0252e+07	2.11994e+07	2.09412e+07	1.90901e+07	2.02517e+07
P0AE01	P0AE01		trmJ		6.01623e+06	6.10221e+06	6.16034e+06	6.0163e+06	5.85897e+06	5.96804e+06
P0AE06	P0AE06		acrA		1.85669e+07	1.84543e+07	1.82282e+07	1.82739e+07	1.83392e+07	1.80531e+07
P0AE08	P0AE08		ahpC		2.52434e+07	2.51406e+07	2.47941e+07	2.54011e+07	2.52073e+07	2.55157e+07
P0AE12	P0AE12		amn		950857	923433	1.01993e+06	917185	920477	981924
P0AE18	P0AE18		map		9.7606e+06	9.90058e+06	9.8436e+06	9.59607e+06	9.77413e+06	9.97952e+06
P0AE22	P0AE22		aphA		1.76533e+06	1.73519e+06	1.69144e+06	1.76504e+06	1.71629e+06	1.77086e+06
P0AE39	P0AE39		ypdB		1.44093e+06	1.4699e+06	1.41214e+06	1.2962e+06	1.35484e+06	1.34843e+06
P0AE45	P0AE45		ytfL		254160	249414	197896	231621	295533	220242
P0AE48	P0AE48		ytfP		4.95589e+06	4.89385e+06	4.92059e+06	4.77478e+06	4.86923e+06	5.07901e+06
P0AE52	P0AE52		bcp		2.06526e+07	2.04206e+07	1.99729e+07	1.88061e+07	1.90407e+07	2.0079e+07
P0AE60	P0AE60		cedA		1.39617e+06	1.39154e+06	1.38008e+06	1.26032e+06	1.141e+06	1.29054e+06
P0AE67	P0AE67		cheY		1.46262e+06	1.53088e+06	1.47389e+06	1.35281e+06	1.40174e+06	1.33197e+06
P0AE78	P0AE78		corC		916790	862077	868712	883556	945100	898841
P0AE82	P0AE82		cpxA		1.76963e+06	1.61805e+06	1.71638e+06	1.64022e+06	1.63976e+06	1.66714e+06
P0AE85	P0AE85		cpxP		802407	897836	855061	830921	780541	834772
P0AE88	P0AE88		cpxR		4.64908e+06	4.68125e+06	4.43291e+06	4.62007e+06	4.70498e+06	4.65618e+06
P0AE91	P0AE91		creA		3.48965e+06	3.45705e+06	3.63228e+06	3.54683e+06	3.49153e+06	3.59829e+06
P0AEB2	P0AEB2		dacA		7.89556e+06	7.71295e+06	7.94322e+06	7.82008e+06	8.085e+06	7.88416e+06
P0AEB7	P0AEB7		yoaB		1.06688e+07	1.05683e+07	1.12339e+07	1.04092e+07	9.73238e+06	1.02372e+07
P0AED0	P0AED0		uspA		1.03744e+07	9.99776e+06	9.9769e+06	1.03143e+07	1.0652e+07	1.05116e+07
P0AED5	P0AED5		uvrY		3.68695e+06	3.64589e+06	3.7419e+06	3.91461e+06	3.81413e+06	3.8341e+06
P0AED7	P0AED7		dapE		5.23947e+06	5.17648e+06	5.17044e+06	4.88575e+06	5.02275e+06	5.21648e+06
P0AEE1	P0AEE1		dcrB		8.02113e+06	7.82506e+06	8.01753e+06	7.71266e+06	7.79061e+06	7.29342e+06
P0AEE3	P0AEE3		degS		252179	264731	146306	270274	227221	309462
P0AEE5	P0AEE5		mglB		1.66829e+06	1.79307e+06	1.76835e+06	1.86998e+06	1.78118e+06	1.82146e+06
P0AEF4	P0AEF4		dpiA		1.74201e+06	1.89669e+06	1.83118e+06	2.12693e+06	2.06546e+06	2.00125e+06
P0AEG4	P0AEG4		dsbA		5.48659e+06	5.16184e+06	5.35986e+06	5.76106e+06	5.72803e+06	5.5978e+06
P0AEG6	P0AEG6		dsbC		1.84954e+06	1.61379e+06	1.81593e+06	1.41617e+06	2.15614e+06	1.96814e+06
P0AEH1	P0AEH1		rseP		915668	1.1706e+06	1.07073e+06	1.28286e+06	1.28953e+06	1.28806e+06
P0AEH5	P0AEH5		elaB		8.26882e+06	8.62048e+06	8.69485e+06	9.59128e+06	9.44235e+06	9.19745e+06
P0AEI1	P0AEI1		miaB		1.17198e+07	1.16716e+07	1.17952e+07	1.13391e+07	1.13019e+07	1.1663e+07
P0AEI4	P0AEI4		rimO		4.98959e+06	4.8652e+06	4.81613e+06	5.12598e+06	4.7307e+06	4.90422e+06
P0AEI6	P0AEI6		nudJ		3.15091e+06	3.1345e+06	3.17474e+06	3.27197e+06	3.25523e+06	3.20978e+06
P0AEJ2	P0AEJ2		entC			817669	797512	625864	658634	715869
P0AEK2	P0AEK2		fabG		9.55024e+07	9.36761e+07	9.43e+07	9.05363e+07	9.09295e+07	9.1792e+07
P0AEK4	P0AEK4		fabI		6.14595e+07	6.01478e+07	6.0515e+07	6.00031e+07	6.04558e+07	5.959e+07
P0AEL6	P0AEL6		fepB		1.4452e+06	1.79879e+06	1.79933e+06	1.92758e+06	1.79333e+06	1.77024e+06
P0AEM0	P0AEM0		fkpB		1.87265e+06	1.83438e+06	1.80058e+06	1.73233e+06	1.62938e+06	1.67061e+06
P0AEM4	P0AEM4		flgM		2.07265e+06	1.98771e+06	2.17295e+06	2.13033e+06	2.16282e+06	2.24401e+06
P0AEM6	P0AEM6		fliA		2.52058e+06	2.59108e+06	2.50464e+06	2.69437e+06	2.45692e+06	2.69402e+06
P0AEM9	P0AEM9		fliY		9.01347e+06	8.95949e+06	9.00432e+06	8.98464e+06	8.7186e+06	9.06054e+06
P0AEN1	P0AEN1		fre		9.69756e+06	9.71682e+06	1.01458e+07	9.56175e+06	9.58123e+06	9.6618e+06
P0AEN4	P0AEN4		ftsL		1.08536e+06	1.11174e+06	1.06877e+06	1.12365e+06	1.12325e+06	1.1419e+06
P0AEN8	P0AEN8		fucU		5.87897e+06	5.78942e+06	5.43372e+06	5.33698e+06	5.1694e+06	5.18044e+06
P0AEP3	P0AEP3		galU		6.5886e+07	6.42229e+07	6.21053e+07	6.43522e+07	6.49897e+07	6.4591e+07
P0AEQ3	P0AEQ3		glnH		2.32882e+07	2.38278e+07	2.38906e+07	2.43895e+07	2.50783e+07	2.49562e+07
P0AEQ6	P0AEQ6		glnP		2.60328e+06	2.55542e+06	2.58592e+06	2.32903e+06	2.42173e+06	2.31864e+06
P0AES0	P0AES0		gsp		2.5411e+06	2.45927e+06	2.50167e+06	2.57113e+06	2.66297e+06	2.50831e+06
P0AES2	P0AES2		gudD		1.46811e+06	1.51337e+06	1.5561e+06	1.56415e+06	1.58536e+06	1.55169e+06
P0AES4	P0AES4		gyrA		1.48097e+07	1.49696e+07	1.48263e+07	1.46977e+07	1.43868e+07	1.46229e+07
P0AES6	P0AES6		gyrB		8.01224e+06	7.98496e+06	8.14577e+06	8.09392e+06	8.07401e+06	7.96858e+06
P0AES9	P0AES9		hdeA		7.36531e+06	7.35272e+06	6.96674e+06	6.50211e+06	6.34367e+06	6.9924e+06
P0AET2	P0AET2		hdeB		9.30531e+06	9.70748e+06	9.8548e+06	9.35857e+06	8.77014e+06	9.70711e+06
P0AET8	P0AET8		hdhA		1.42317e+06	1.45036e+06	1.30425e+06	1.56512e+06	1.38072e+06	1.57841e+06
P0AEU0	P0AEU0		hisJ		3.54774e+06	3.42535e+06	3.5579e+06	3.68575e+06	3.61953e+06	3.69351e+06
P0AEU7	P0AEU7		skp		2.22255e+07	2.16484e+07	2.12574e+07	2.11979e+07	2.06589e+07	2.11063e+07
P0AEV4	P0AEV4		hycA		1.73559e+06	1.08175e+06	989316	796493	364738	786605
P0AEV9	P0AEV9		hycI			325134	429135	348455	320508	369838
P0AEW6	P0AEW6		gsk		2.16501e+06	2.25709e+06	2.34234e+06	2.35222e+06	2.32942e+06	2.35567e+06
P0AEW9	P0AEW9		fruK		1.69531e+07	1.66936e+07	1.68024e+07	1.67099e+07	1.6973e+07	1.67973e+07
P0AEX5	P0AEX5		prkB		2.07201e+06	2.0709e+06	2.03946e+06	2.04671e+06	1.95446e+06	2.14028e+06
P0AEX9	P0AEX9		malE		6.73502e+06	6.79338e+06	6.85984e+06	6.45092e+06	6.36482e+06	6.25449e+06
P0AEY3	P0AEY3		mazG		1.38525e+06	1.43069e+06	1.4906e+06	1.49045e+06	1.44339e+06	1.52002e+06
P0AEY5	P0AEY5		mdaB		1.43586e+06	1.57813e+06	1.40432e+06	972582	1.06206e+06	963977
P0AEZ3	P0AEZ3		minD		1.53699e+07	1.53273e+07	1.51097e+07	1.60565e+07	1.56887e+07	1.58196e+07
P0AEZ9	P0AEZ9		moaB		1.00313e+07	9.5776e+06	1.01174e+07	9.53436e+06	9.62772e+06	9.76322e+06
P0AF03	P0AF03		mog		1.38524e+07	1.37308e+07	1.37162e+07	1.31963e+07	1.33537e+07	1.34188e+07
P0AF08	P0AF08		mrp		3.9391e+06	4.00829e+06	3.79891e+06	3.79024e+06	3.65711e+06	3.78705e+06
P0AF12	P0AF12		mtnN		2.76318e+07	2.74692e+07	2.75793e+07	2.52919e+07	2.56068e+07	2.57023e+07
P0AF18	P0AF18		nagA		3.93253e+06	3.90062e+06	3.80431e+06	3.87976e+06	3.71444e+06	3.83476e+06
P0AF20	P0AF20		nagC		2.02227e+06	1.80783e+06	1.97496e+06	1.84495e+06	1.88713e+06	1.91829e+06
P0AF24	P0AF24		nagD		2.09679e+06	2.09808e+06	2.09432e+06	2.24779e+06	2.19891e+06	2.21848e+06
