Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	13	13	4.0595e+06	4.01076e+06	4.05011e+06	3.99297e+06	3.88547e+06	4.16004e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	18	18	1.20069e+07	1.17555e+07	1.22585e+07	1.13935e+07	1.12821e+07	1.11995e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32	1.05559e+08	1.07707e+08	1.00873e+08	1.04496e+08	1.07115e+08	1.05859e+08
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	1	1		4.51551e+06		4.09419e+06		
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.3932e+06	1.74528e+06	1.46021e+06	1.61047e+06	1.53283e+06	1.67226e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.63463e+07	3.80819e+07	3.94357e+07	3.76209e+07	3.95482e+07	3.9556e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.50456e+07	3.21878e+07	3.32112e+07	3.16212e+07	3.30335e+07	3.12846e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	5.7413e+06	5.761e+06	5.76145e+06	5.59207e+06	5.785e+06	5.9012e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	4	4	4.11622e+06	3.45303e+06	4.38087e+06	4.10236e+06	4.95627e+06	4.33317e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.23757e+06	2.6729e+06		2.26221e+06	2.00809e+06	2.43058e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	6.84153e+06	7.43259e+06	6.4607e+06	6.8316e+06	7.13859e+06	6.99977e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.12728e+06	8.68047e+06	8.79075e+06	8.55284e+06	8.42909e+06	8.62525e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	1.63493e+07	1.8129e+07	1.86542e+07	1.82003e+07	1.85047e+07	1.8102e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	9.29761e+07	9.5926e+07	8.90366e+07	9.49999e+07	9.65703e+07	9.54949e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.87529e+07	2.79728e+07	3.00061e+07	2.79414e+07	2.84275e+07	2.80828e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.91972e+07	6.08301e+07	6.04449e+07	6.31386e+07	5.82049e+07	6.24164e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	8.46581e+06	8.11088e+06	7.17608e+06	8.33932e+06	7.92327e+06	7.9751e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	1.01444e+08	1.9892e+06	9.86359e+07		1.04291e+08	2.13332e+06
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	18	18	6.43703e+07	6.88691e+07	6.75253e+07	6.62172e+07	6.70723e+07	6.68156e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	18	18	1.71127e+07	1.79406e+07	1.79635e+07	1.74953e+07	1.81208e+07	1.78195e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	1.49318e+06	2.05524e+06	1.46673e+06	2.06053e+06	1.4419e+06	1.97726e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1		363642			299317	
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	5	5	8.85279e+06	7.59603e+06	8.34478e+06	7.56638e+06	7.25404e+06	7.9541e+06
P08390	USG_ECOLI	usg	USG-1 protein	11	11	2.03495e+07	2.15631e+07	1.94646e+07	2.13591e+07	2.12581e+07	2.12547e+07
P08395	SPPA_ECOLI	sppA	Protease 4	14	14	1.01997e+07	9.88508e+06	9.49496e+06	9.44213e+06	9.96302e+06	9.86127e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.46906e+07	2.7007e+07	2.50461e+07	2.5553e+07	2.51251e+07	2.62619e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.11458e+07	3.3322e+07	2.99333e+07	3.15181e+07	3.08465e+07	3.17809e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	11	11	1.93956e+07	1.82095e+07	2.02146e+07	1.71317e+07	1.93979e+07	1.7645e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17	1.33618e+08	2.04497e+06	1.33518e+08	1.17765e+06	1.34556e+08	2.19298e+06
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	33	33	2.83065e+08	2.96258e+08	2.83825e+08	2.90158e+08	2.833e+08	2.87658e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	19	19	6.93908e+06	6.92873e+06	7.65395e+06	6.63353e+06	7.2883e+06	6.91091e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	21	21	4.8525e+07	4.69451e+07	4.70132e+07	4.65068e+07	4.78641e+07	4.77728e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	9.52969e+06	8.88534e+06	8.36399e+06	9.46517e+06	9.1657e+06	9.35418e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	3.2355e+06	2.87924e+06	3.06153e+06	2.68504e+06	2.8272e+06	3.01772e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	11	11	1.97269e+07	2.12163e+07	2.03625e+07	2.0708e+07	2.11578e+07	2.14246e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.59143e+07	1.51073e+07	1.4415e+07	1.53109e+07	1.52895e+07	1.51156e+07
P09099	XYLB_ECOLI	xylB	Xylulose kinase	1	1						465697
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.45799e+07	1.62645e+07	1.6288e+07	1.58723e+07	1.59158e+07	1.61483e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	7.94684e+07	7.86777e+07	7.74429e+07	7.70076e+07	7.94641e+07	7.73107e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	12	12	3.4949e+07	3.39333e+07	3.56018e+07	3.20312e+07	3.33802e+07	3.39051e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.56992e+06	6.68768e+06	6.39592e+06	6.24224e+06	5.80701e+06	6.58569e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	25	19	1.49411e+07	1.56972e+07	1.50324e+07	1.54289e+07	1.53738e+07	1.55325e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12	8.19903e+06	8.28293e+06	8.31741e+06	8.17068e+06	8.38231e+06	7.85699e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.63596e+07	2.69646e+07	2.72678e+07	2.67841e+07	2.62739e+07	2.67682e+07
P09169	OMPT_ECOLI	ompT	Protease 7	12	11	1.63297e+07	1.82379e+07	1.71733e+07	1.78863e+07	1.58835e+07	1.84382e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7	8.68433e+07		8.68389e+07		8.72704e+07	
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	3.33098e+06	3.99851e+06	3.66978e+06	4.4988e+06	3.65684e+06	4.3895e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	2.44074e+06	2.40222e+06	2.25984e+06	2.03596e+06	2.08694e+06	2.40353e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.90277e+08	1.99322e+08	1.90206e+08	2.10222e+08	1.96059e+08	1.77755e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	67	62	1.84217e+09	1.97288e+09	1.8313e+09	1.95966e+09	1.85709e+09	1.96625e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	12	12	2.81349e+07	2.7884e+07	2.58867e+07	2.82904e+07	2.73202e+07	2.82918e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	7	7	2.21325e+07	2.08022e+07	2.0483e+07	2.05653e+07	2.19384e+07	2.01084e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	1.98715e+07	2.43062e+07	2.03526e+07	2.21248e+07	2.3846e+07	2.28828e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	1.17022e+07	1.12754e+07	1.09994e+07	1.13235e+07	1.14783e+07	1.11087e+07
P09551	ARGT_ECOLI	argT	Lysine-arginine-ornithine-binding periplasmic protein	1	1	1.66792e+06		1.33397e+06	1.32429e+06		
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	40	40	1.05104e+07	1.07565e+07	1.0765e+07	1.07571e+07	1.07847e+07	1.07237e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	8	8	1.14012e+07	1.17652e+07	1.19142e+07	1.16902e+07	1.19058e+07	1.13691e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1		460707		453265		506515
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.40959e+07	1.34143e+07	1.42108e+07	1.40236e+07	1.41148e+07	1.40228e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	6	6	4.90235e+06	4.5721e+06	4.3848e+06	4.32497e+06	4.57659e+06	4.31628e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	7.73212e+08	7.75751e+08	7.77389e+08	7.99874e+08	7.99101e+08	7.89917e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	8.71634e+08	1.0786e+09	9.27636e+08	1.08939e+09	9.53357e+08	1.0664e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.16424e+07	1.1549e+07	1.18879e+07	1.15741e+07	1.16088e+07	1.15136e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.03344e+08	1.04107e+08	1.02003e+08	1.01353e+08	9.97017e+07	1.02912e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.85623e+06	9.51476e+06	9.79711e+06	9.96305e+06	9.56304e+06	1.0083e+07
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.105e+07	1.22461e+07	1.06011e+07	1.16801e+07	1.04461e+07	1.16603e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.58435e+07	2.29504e+07	2.66975e+07	2.34853e+07	2.57458e+07	2.34933e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	7.36734e+07	7.85049e+07	7.03618e+07	7.60445e+07	7.75624e+07	7.53773e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1					1.20991e+06	
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	11	11	1.02791e+07	1.06464e+07	1.09427e+07	1.11582e+07	1.10201e+07	1.06804e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.69726e+07	5.80519e+07	4.52616e+07	5.47125e+07	5.09407e+07	5.41805e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.48285e+07	3.06079e+07	3.44965e+07	3.21106e+07	3.40426e+07	3.31124e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.28298e+07	4.13596e+07	4.38039e+07	4.27455e+07	4.30243e+07	3.97916e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.62914e+07	1.67252e+07	1.60121e+07	1.64326e+07	1.68529e+07	1.66425e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	36	36	5.83131e+08	5.93316e+08	5.81706e+08	5.87313e+08	5.87775e+08	5.82773e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	6.15933e+08	7.38359e+08	5.59865e+08	7.49003e+08	5.80286e+08	7.40428e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.78004e+07	1.77581e+07	1.77678e+07	1.70743e+07	1.82979e+07	1.74161e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	6	6	1.33717e+08	1.35144e+08	1.4003e+08	1.4076e+08	1.45467e+08	1.32806e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.73196e+07	9.32773e+07	9.70377e+07	9.53523e+07	9.70856e+07	9.58718e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	29	29	8.30416e+07	8.49576e+07	8.42107e+07	8.41071e+07	8.54673e+07	8.37635e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.55823e+06	1.18386e+06	1.50791e+06	1.24005e+06	1.66333e+06	1.42966e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.41852e+07	4.41855e+07	4.37073e+07	4.59316e+07	4.62483e+07	4.32884e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.34047e+07	1.50795e+07	1.59352e+07	1.53723e+07	1.40759e+07	1.46676e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	4.16295e+06	5.20982e+06	4.65291e+06	4.88928e+06	4.25797e+06	4.5306e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	3.87377e+06	4.13314e+06	4.04852e+06	4.11644e+06	4.16255e+06	3.82972e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	5.62456e+06	5.55845e+06	5.39783e+06	5.12019e+06	5.40286e+06	5.31194e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.64114e+06	1.82249e+06	1.6049e+06	1.65499e+06	1.59673e+06	1.72467e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	7.11043e+07	6.62535e+07	6.90669e+07	6.67779e+07	7.03795e+07	6.51576e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3	2.03146e+06	1.27398e+06	2.22951e+06		1.50178e+06	1.33085e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	9.21695e+07	9.53161e+07	9.49257e+07	9.31554e+07	9.07177e+07	9.26266e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.34241e+08	1.33525e+08	1.34224e+08	1.3269e+08	1.3146e+08	1.35643e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.09094e+08	1.05528e+08	1.10956e+08	1.06134e+08	1.11117e+08	1.04633e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.57859e+08	1.55213e+08	1.58601e+08	1.51961e+08	1.57795e+08	1.54038e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	8.14708e+06	8.2899e+06	1.07019e+07	9.49924e+06	9.53355e+06	8.69462e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	1.86963e+07	2.20665e+07	1.96428e+07	2.0599e+07	1.8254e+07	2.03171e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.21934e+07	1.32654e+07	1.13215e+07	1.29693e+07	1.33764e+07	1.22259e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	7.62829e+08	7.86988e+08	7.5709e+08	7.77541e+08	7.71245e+08	7.8971e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	6.0874e+08	6.29371e+08	6.09156e+08	5.75894e+08	6.30594e+08	6.14995e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	5	5	7.96519e+07	7.98328e+07	8.16666e+07	7.95884e+07	7.74302e+07	8.08192e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.44132e+09	1.57663e+09	1.5002e+09	1.59704e+09	1.50261e+09	1.59385e+09
P0A6P5	DER_ECOLI	der	GTPase Der	21	21	3.23661e+07	3.10812e+07	3.27359e+07	3.10343e+07	3.34369e+07	3.09792e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.0547e+07	6.26039e+07	6.36274e+07	6.13472e+07	6.16028e+07	6.27522e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.11988e+09	1.16387e+09	1.11212e+09	1.14542e+09	1.09446e+09	1.15791e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.47727e+07	8.36593e+07	7.8116e+07	8.10185e+07	8.43033e+07	8.23304e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	1.04693e+08	8.91925e+07	1.03306e+08	9.03179e+07	1.03773e+08	8.81248e+07
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	7.96831e+07	6.9641e+07	7.91586e+07	7.35217e+07	7.63092e+07	7.13926e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.9138e+07	4.59418e+07	3.62291e+07	4.20719e+07	4.27096e+07	4.3249e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	6	6	6.47565e+06	5.95062e+06	6.46073e+06	6.34125e+06	6.39317e+06	6.53378e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6	6	2.77811e+07	2.40935e+07	2.79764e+07	2.41754e+07	2.74079e+07	2.61945e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26	2.54381e+08	2.49301e+08	2.52701e+08	2.52796e+08	2.51119e+08	2.43402e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.6262e+07	1.58578e+07	1.5469e+07	1.59427e+07	1.57491e+07	1.61165e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.39201e+07	2.03447e+07	2.20098e+07	1.98622e+07	2.16866e+07	2.09338e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.43675e+07	1.31409e+07	1.47459e+07	1.39784e+07	1.43971e+07	1.43254e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	19	19	2.07241e+07	2.15152e+07	2.13899e+07	2.25505e+07	2.17473e+07	2.20162e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	1.9192e+07	1.90416e+07	1.9677e+07	1.80662e+07	1.89957e+07	1.85457e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.26368e+07	1.19709e+07	1.216e+07	1.2201e+07	1.28604e+07	1.17815e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	9	9	3.1853e+07	3.11386e+07	3.10723e+07	3.12436e+07	3.00452e+07	3.08427e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	4.99096e+07	4.90198e+07	5.00884e+07	5.0761e+07	4.72472e+07	5.0697e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	4	4	1.77885e+06	2.22842e+06	2.2893e+06	1.81715e+06	2.03309e+06	1.99145e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2	4.47071e+06	3.75922e+06	4.27733e+06	4.139e+06	3.70906e+06	3.87979e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	1.03443e+08	1.08425e+08	1.06929e+08	1.07303e+08	1.08032e+08	1.08715e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	11	11	2.52705e+07	2.46916e+07	2.45171e+07	2.40761e+07	2.29158e+07	2.50251e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1	317978				361399	
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	4.16846e+06	6.30994e+06	3.55249e+06	6.35888e+06	4.18389e+06	6.81845e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	7	7	1.73324e+08	1.57492e+08	1.78633e+08	1.59462e+08	1.73476e+08	1.62657e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.51562e+07	5.57599e+07	5.59449e+07	5.61499e+07	5.06823e+07	5.69559e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.09594e+07	3.99572e+07	4.31089e+07	4.05737e+07	4.19656e+07	3.93685e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	41	41	3.7455e+08	3.86779e+08	3.79049e+08	3.86007e+08	3.75333e+08	3.88619e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	17	17	2.65319e+07	2.52901e+07	2.57901e+07	2.55278e+07	2.64675e+07	2.60419e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	44	44	1.35449e+08	1.39976e+08	1.36046e+08	1.37024e+08	1.37222e+08	1.39803e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	6.88476e+06	7.19343e+06	7.60925e+06	6.85164e+06	5.87494e+06	7.63817e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	38	38	8.81552e+07	9.08097e+07	9.36868e+07	9.05287e+07	8.97176e+07	8.80918e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.01947e+08	2.95562e+08	2.70676e+08	2.9251e+08	2.90945e+08	3.0292e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	18	18	1.76233e+08	1.7071e+08	1.79821e+08	1.81539e+08	1.80047e+08	1.70809e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.35099e+08	2.38833e+08	2.37745e+08	2.3844e+08	2.372e+08	2.38494e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.09291e+07	1.10442e+07	1.15545e+07	1.14152e+07	1.14693e+07	1.11555e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.17845e+07	5.39263e+07	5.54343e+07	5.15238e+07	5.34998e+07	5.19393e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	3.65142e+06	2.08313e+06	3.51969e+06	3.44916e+06	3.09014e+06	3.70925e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.47703e+06	6.97034e+06	7.65027e+06	6.76794e+06	7.26317e+06	7.23905e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.85768e+07	2.73661e+07	2.87162e+07	3.02606e+07	2.69707e+07	3.07799e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.69917e+07	9.83542e+07	9.57331e+07	9.48709e+07	9.46472e+07	9.31893e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	5	5	5.37464e+06	5.83794e+06	5.52399e+06	5.71654e+06	5.94671e+06	5.70924e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.77985e+07	3.61229e+07	3.72024e+07	3.51332e+07	3.7564e+07	3.55356e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1		4.83811e+06		3.76981e+06		3.17035e+06
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.19483e+07	4.06256e+07	4.29677e+07	4.13972e+07	4.0584e+07	4.00223e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.31248e+06	2.63411e+06	2.50307e+06	2.05666e+06	2.14443e+06	2.15026e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	4.10931e+07	3.39593e+07	3.76458e+07	3.38817e+07	4.19719e+07	3.38211e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.70516e+07	4.92611e+07	4.51584e+07	4.99501e+07	4.51641e+07	5.00816e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	1.16601e+06	1.43738e+06	1.1315e+06	1.18602e+06	1.12545e+06	1.34413e+06
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.1967e+08	1.06386e+08	1.15824e+08	1.08617e+08	1.18794e+08	1.08716e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	8	8	2.11717e+07	2.46406e+07	2.13083e+07	2.32185e+07	2.22365e+07	2.38507e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	11	11	9.32892e+06	8.66289e+06	9.34136e+06	9.25722e+06	9.98083e+06	9.18702e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.37849e+07	4.18784e+07	4.31469e+07	4.05677e+07	4.03663e+07	3.99323e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	8	8	3.90644e+07	3.98894e+07	3.92909e+07	3.88611e+07	3.84799e+07	3.74019e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.61972e+08	1.75122e+08	1.51269e+08	1.68245e+08	1.69412e+08	1.70923e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.53555e+09	1.59966e+09	1.56034e+09	1.64384e+09	1.56428e+09	1.59782e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.47052e+07	1.31972e+07	1.41566e+07	1.36643e+07	1.32611e+07	1.3094e+07
