Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P37353	MENE_ECOLI	menE	2-succinylbenzoate--CoA ligase	4	4	1.23103e+06	1.48357e+06	1.35674e+06	1.25764e+06	1.54248e+06	1.40501e+06
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	8	8	2.29925e+07	1.96618e+07	2.3421e+07	2.2463e+07	2.2807e+07	2.13915e+07
P37595	IAAA_ECOLI	iaaA	Isoaspartyl peptidase	1	1	236515	252287	239263		186330	
P37613	YHHK_ECOLI	yhhK	Uncharacterized protein YhhK	5	5	2.20352e+07	1.84709e+07	2.29991e+07	2.12811e+07	2.06916e+07	2.04596e+07
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	11	11	8.00145e+06	9.20819e+06	8.31479e+06	8.62006e+06	8.1957e+06	8.56486e+06
P37626	YHII_ECOLI	yhiI	Uncharacterized protein YhiI	8	8	3.44609e+06	3.48044e+06	3.9241e+06	3.6477e+06	3.63955e+06	3.29521e+06
P37631	YHIN_ECOLI	yhiN	Uncharacterized protein YhiN	4	4	5.15689e+06	5.66423e+06	4.53203e+06	4.92466e+06	4.77095e+06	4.76991e+06
P37634	RLMJ_ECOLI	rlmJ	Ribosomal RNA large subunit methyltransferase J	15	15	2.97577e+07	2.84817e+07	2.96016e+07	2.97977e+07	2.9654e+07	2.96076e+07
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13	2.11084e+07	2.22673e+07	2.12009e+07	2.16834e+07	2.1177e+07	2.19655e+07
P37637	MDTF_ECOLI	mdtF	Multidrug resistance protein MdtF	6	6	1.44681e+06	1.41051e+06	1.54049e+06	1.3878e+06	1.29813e+06	1.60042e+06
P37646	YHJH_ECOLI	yhjH	Cyclic di-GMP phosphodiesterase YhjH	2	2	283821	352942	380746	356354	337509	411355
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	6	6	1.26135e+07	1.43936e+07	1.24053e+07	1.19801e+07	1.21875e+07	1.18256e+07
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	13	13	1.88107e+07	1.78618e+07	1.86452e+07	1.79515e+07	1.8272e+07	1.72904e+07
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	13	13	6.36503e+06	6.87551e+06	6.09629e+06	6.24363e+06	6.56113e+06	5.8204e+06
P37651	GUN_ECOLI	bcsZ	Endoglucanase	6	6	7.39161e+06	7.50038e+06	7.32718e+06	7.08005e+06	7.76629e+06	7.19622e+06
P37652	BCSB_ECOLI	bcsB	Cyclic di-GMP-binding protein	16	16	1.41054e+07	1.51689e+07	1.43615e+07	1.27594e+07	1.40708e+07	1.34055e+07
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	7	7	8.09024e+06	9.73947e+06	9.99755e+06	9.89958e+06	9.81382e+06	9.77095e+06
P37657	BCSE_ECOLI	bcsE	Protein BcsE homolog	4	4	4.06468e+06	4.01039e+06	3.99846e+06	3.96781e+06	4.12421e+06	4.09939e+06
P37659	BCSG_ECOLI	bcsG	Protein BcsG homolog	3	3	1.74708e+06	2.01787e+06	1.51986e+06	1.48597e+06	1.69919e+06	1.96415e+06
P37665	YIAD_ECOLI	yiaD	Inner membrane lipoprotein YiaD	7	7	3.39264e+07	3.51765e+07	3.44201e+07	3.32849e+07	3.43214e+07	3.35023e+07
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	10	10	1.08739e+08	1.03388e+08	1.09105e+08	1.05235e+08	1.07538e+08	1.02701e+08
P37671	YIAJ_ECOLI	yiaJ	HTH-type transcriptional regulator YiaJ	2	2	734218	664846		917830		
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	5	5	6.97719e+06	7.29176e+06	8.17636e+06	6.97168e+06	8.7372e+06	6.57316e+06
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	21	21	2.29315e+08	2.16969e+08	2.30079e+08	2.32535e+08	2.15091e+08	2.29943e+08
P37690	ENVC_ECOLI	envC	Murein hydrolase activator EnvC	8	8	2.63778e+06	3.05768e+06	2.41423e+06	2.87035e+06	2.96402e+06	2.89481e+06
P37692	RFAF_ECOLI	rfaF	ADP-heptose--LPS heptosyltransferase 2	8	8	1.70435e+07	1.62565e+07	1.7871e+07	1.73341e+07	1.88268e+07	1.75515e+07
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	5.22948e+06	6.24505e+06	5.60461e+06	4.98966e+06	5.23418e+06	
P37765	RLUB_ECOLI	rluB	Ribosomal large subunit pseudouridine synthase B	11	11	2.76071e+07	2.92923e+07	2.9177e+07	2.78071e+07	2.79194e+07	2.84728e+07
P37773	MPL_ECOLI	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	14	14	4.73609e+07	4.25102e+07	4.88152e+07	4.74582e+07	4.81879e+07	4.6445e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate periplasmic-binding protein	7	7	4.94964e+06	4.98703e+06	5.55269e+06	5.22157e+06	5.51135e+06	5.97599e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5	3.99761e+07	4.29087e+07	4.05284e+07	3.88938e+07	4.10033e+07	4.04776e+07
P37908	YFJD_ECOLI	yfjD	UPF0053 inner membrane protein YfjD	6	6	4.23611e+06	4.537e+06	4.19272e+06	4.28531e+06	3.92472e+06	4.16477e+06
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	17	17	2.49977e+07	2.39262e+07	2.63449e+07	2.60227e+07	2.46033e+07	2.6528e+07
P38051	MENF_ECOLI	menF	Menaquinone-specific isochorismate synthase	4	4	1.51601e+06				1.20595e+06	
P38134	ETK_ECOLI	etk	Tyrosine-protein kinase etk	26	26	1.93219e+07	1.9432e+07	1.9427e+07	1.93079e+07	1.91789e+07	1.9314e+07
P38489	NFNB_ECOLI	nfnB	Oxygen-insensitive NAD(P)H nitroreductase	14	14	7.8214e+07	7.35544e+07	7.7802e+07	7.38246e+07	7.89045e+07	7.52568e+07
P38506	XNI_ECOLI	ygdG	Protein Xni	3	3	1.39991e+06	1.95408e+06	2.0231e+06	1.88137e+06	2.04394e+06	2.09947e+06
P38521	YGGL_ECOLI	yggL	Uncharacterized protein YggL	4	4	2.76446e+06	3.96191e+06	3.23546e+06	3.27004e+06	3.23075e+06	3.31704e+06
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	16	16	3.09301e+07	2.80727e+07	3.11415e+07	3.16752e+07	2.99248e+07	3.08936e+07
P39160	UXUB_ECOLI	uxuB	D-mannonate oxidoreductase	3	3	2.92452e+06	2.88051e+06	3.17889e+06	2.88295e+06	3.21603e+06	2.86841e+06
P39172	ZNUA_ECOLI	znuA	High-affinity zinc uptake system protein ZnuA	4	4	5.24994e+06	3.62631e+06	5.72919e+06	4.33942e+06	4.65246e+06	5.0767e+06
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	7	7	9.02403e+07	9.32817e+07	9.08808e+07	8.88453e+07	9.20067e+07	8.71731e+07
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	5	5	1.56784e+06	1.62665e+06	1.55785e+06	1.41286e+06	1.57745e+06	1.64849e+06
P39177	USPG_ECOLI	uspG	Universal stress protein G	5	5	1.61431e+08	1.46143e+08	1.30596e+08	1.563e+08	1.58649e+08	1.50722e+08
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1			592755		311090	
P39199	PRMB_ECOLI	prmB	50S ribosomal protein L3 glutamine methyltransferase	9	9	5.02713e+07	5.0599e+07	5.13211e+07	4.70439e+07	4.88307e+07	4.76911e+07
P39263	YFCC_ECOLI	yfcC	Uncharacterized protein YfcC	1	1	713343		768040	802230	883107	1.02394e+06
P39265	ALSB_ECOLI	alsB	D-allose-binding periplasmic protein	3	3	1.46296e+06	2.06851e+06	1.46819e+06	1.51026e+06	1.54858e+06	1.11986e+06
P39280	EPMB_ECOLI	epmB	L-lysine 2,3-aminomutase	5	5	4.69354e+06	5.98222e+06	5.45804e+06	5.04686e+06	4.89344e+06	4.84526e+06
P39286	RSGA_ECOLI	rsgA	Putative ribosome biogenesis GTPase RsgA	8	8	1.27877e+07	1.24473e+07	1.25469e+07	1.25305e+07	1.28371e+07	1.16962e+07
P39298	YJFP_ECOLI	yjfP	Esterase YjfP	2	2	3.26429e+06	3.75738e+06	2.65613e+06	3.03458e+06	3.35322e+06	2.891e+06
P39304	ULAD_ECOLI	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	1	1					424529	643738
P39310	YTFB_ECOLI	ytfB	Uncharacterized protein YtfB	5	5	2.298e+06	2.487e+06	2.21328e+06	2.10879e+06	2.37499e+06	2.18287e+06
P39315	QOR2_ECOLI	qorB	Quinone oxidoreductase 2	5	5	1.11196e+07	1.24876e+07	1.16614e+07	1.10268e+07	1.1602e+07	1.1872e+07
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	13	13	2.27232e+06	2.70827e+06	2.53891e+06	2.32156e+06	2.37218e+06	2.73225e+06
P39325	YTFQ_ECOLI	ytfQ	ABC transporter periplasmic-binding protein YtfQ	3	3	3.88347e+06	3.94868e+06	4.26527e+06	3.93004e+06	3.96601e+06	3.1803e+06
P39337	YJGM_ECOLI	yjgM	Uncharacterized N-acetyltransferase YjgM	1	1	2.1314e+06	1.30681e+06	2.25986e+06	2.08548e+06	1.93369e+06	1.9345e+06
P39338	YJGN_ECOLI	yjgN	Inner membrane protein YjgN	1	1					1.63729e+06	
P39342	YJGR_ECOLI	yjgR	Uncharacterized protein YjgR	10	10	4.92176e+06	5.74171e+06	5.48029e+06	4.75347e+06	5.61437e+06	6.03905e+06
P39347	INTB_ECOLI	intB	Putative prophage P4 integrase	2	2	3.1072e+06	3.7184e+06	2.718e+06	3.18608e+06	3.07077e+06	3.2137e+06
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	11	11	1.78532e+07	1.92534e+07	1.79499e+07	1.85296e+07	1.82666e+07	1.83614e+07
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	2	2	3.04861e+06	3.10068e+06	3.85341e+06	3.14802e+06	3.65107e+06	3.57378e+06
P39391	YJIT_ECOLI	yjiT	Putative uncharacterized protein YjiT	3	3	1.30761e+06	1.46059e+06	1.37124e+06	1.33721e+06	1.35286e+06	1.24516e+06
P39393	YJIV_ECOLI	yjiV	Putative uncharacterized protein YjiV	10	10	2.71263e+06	2.49409e+06	3.04887e+06	3.05724e+06	2.77261e+06	2.32774e+06
P39396	YJIY_ECOLI	yjiY	Inner membrane protein YjiY	5	5	1.9032e+07	2.00045e+07	1.91567e+07	1.94268e+07	1.97673e+07	1.86889e+07
P39401	OPGB_ECOLI	mdoB	Phosphoglycerol transferase I	9	9	2.49211e+06	2.84195e+06	2.78303e+06	2.64653e+06	2.78176e+06	2.5491e+06
P39406	RSMC_ECOLI	rsmC	Ribosomal RNA small subunit methyltransferase C	7	7	4.37508e+07	4.57137e+07	4.49218e+07	4.18892e+07	4.21679e+07	4.1129e+07
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4	1.95542e+06	1.84563e+06	2.18797e+06	1.9907e+06	1.94369e+06	1.87638e+06
P39408	YJJV_ECOLI	yjjV	Uncharacterized deoxyribonuclease YjjV	2	2	933326	788803	889511	766949	892005	856173
P39411	NCPP_ECOLI	yjjX	Non-canonical purine NTP phosphatase	2	2	1.18057e+07	1.27824e+07	1.20964e+07	1.15336e+07	1.1253e+07	1.18505e+07
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5	7.22744e+06	7.66915e+06	7.21475e+06	7.43415e+06	7.55529e+06	6.68181e+06
P39829	GARD_ECOLI	garD	D-galactarate dehydratase	3	3	1.23015e+06	1.51976e+06	1.08036e+06	1.0714e+06	1.03724e+06	1.09554e+06
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3	2.02798e+06	2.16341e+06	2.2369e+06	2.4353e+06	2.35133e+06	1.9013e+06
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	7	7	6.19195e+07	6.50669e+07	5.96453e+07	5.89034e+07	6.03506e+07	5.71846e+07
P39838	RCSD_ECOLI	rcsD	Sensor-like histidine kinase RcsD	6	6	1.49721e+06	1.43105e+06	1.60073e+06	1.44479e+06	1.5159e+06	1.56069e+06
P40120	OPGD_ECOLI	mdoD	Glucans biosynthesis protein D	14	14	1.42993e+07	1.48821e+07	1.35502e+07	1.34083e+07	1.31942e+07	1.30938e+07
P40191	PDXK_ECOLI	pdxK	Pyridoxine kinase	6	6	8.39902e+06	9.70764e+06	8.45134e+06	8.44416e+06	8.06426e+06	8.23874e+06
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2	1.18709e+07	1.15055e+07	1.09543e+07	1.15764e+07	1.07825e+07	1.11578e+07
P40719	QSEC_ECOLI	qseC	Sensor protein QseC	3	3	542387	912579	746318	791560	774654	651329
P40874	MTOX_ECOLI	solA	N-methyl-L-tryptophan oxidase	14	14	1.7454e+07	1.78462e+07	1.80943e+07	1.66802e+07	1.75846e+07	1.66113e+07
P41052	MLTB_ECOLI	mltB	Membrane-bound lytic murein transglycosylase B	7	7	4.05964e+06	4.84649e+06	4.22635e+06	4.57986e+06	4.64521e+06	4.57178e+06
P41159ups|LEP_HUMAN_UPS	Leptin	Leptin		7	7	5.08435e+07	1.92027e+07	5.24235e+07	1.96877e+07	5.42676e+07	1.9439e+07
P41407	AZOR_ECOLI	azoR	FMN-dependent NADH-azoreductase	5	5	1.25868e+07	1.10591e+07	1.17111e+07	1.15473e+07	1.28734e+07	1.14971e+07
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	5	5	4.51961e+06	2.93983e+06	5.01696e+06	5.23801e+06	4.83872e+06	5.11723e+06
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7	8.69832e+06	8.26525e+06	9.14901e+06	8.1181e+06	9.15451e+06	8.42821e+06
P42597	YGJP_ECOLI	ygjP	Uncharacterized protein YgjP	1	1	362422	416670	320005			457283
P42599	YGJR_ECOLI	ygjR	Uncharacterized oxidoreductase YgjR	3	3	693290	747140	724745	699321	739797	743547
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1	5.86207e+06	4.89595e+06	6.00312e+06	6.08356e+06	5.95437e+06	6.5467e+06
P42620	YQJG_ECOLI	yqjG	Glutathionyl-hydroquinone reductase YqjG	7	7	4.08327e+06	3.81926e+06	3.91783e+06	4.17004e+06	4.62418e+06	3.99441e+06
P42632	TDCE_ECOLI	tdcE	PFL-like enzyme TdcE	17	17	1.29624e+07	1.34676e+07	1.30544e+07	1.42406e+07	1.39402e+07	1.41448e+07
P42641	OBG_ECOLI	obgE	GTPase ObgE/CgtA	7	7	2.63062e+07	2.63365e+07	2.75708e+07	2.67942e+07	2.61483e+07	2.69967e+07
P43329	HRPA_ECOLI	hrpA	ATP-dependent RNA helicase HrpA	20	20	3.90204e+06	4.57826e+06	4.31082e+06	4.07451e+06	4.18686e+06	3.91254e+06
P43337	NUDL_ECOLI	nudL	Uncharacterized Nudix hydrolase NudL	3	3	763615	467174	779542	825928	889456	914478
P43533	FLGN_ECOLI	flgN	Flagella synthesis protein FlgN	3	3	4.19056e+06	5.21846e+06	6.0131e+06	4.51821e+06	4.96057e+06	5.10346e+06
P43671	PQIB_ECOLI	pqiB	Paraquat-inducible protein B	10	10	4.0164e+06	5.40554e+06	4.59449e+06	4.80585e+06	5.10651e+06	4.72999e+06
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	13	13	6.58485e+06	6.85838e+06	7.04273e+06	7.33667e+06	6.6037e+06	7.31738e+06
P43674	YCAL_ECOLI	ycaL	Uncharacterized metalloprotease YcaL	3	3	2.30946e+06	2.70862e+06	1.94166e+06	2.11396e+06	2.14897e+06	
P45395	KDSD_ECOLI	kdsD	Arabinose 5-phosphate isomerase KdsD	6	6	9.91448e+06	7.88856e+06	9.40208e+06	9.31793e+06	9.04613e+06	9.15406e+06
P45464	LPOA_ECOLI	lpoA	Penicillin-binding protein activator LpoA	16	16	2.84594e+07	2.94866e+07	2.93153e+07	2.7891e+07	2.78703e+07	2.95708e+07
P45469	YRAR_ECOLI	yraR	Uncharacterized protein YraR	2	2	3.61909e+06	3.68428e+06	3.8794e+06	3.95239e+06	4.09797e+06	3.73616e+06
P45470	YHBO_ECOLI	yhbO	Protein YhbO	4	4	3.3048e+06	2.57578e+06	3.37847e+06	3.26324e+06	2.76319e+06	3.21456e+06
P45475	YHBV_ECOLI	yhbV	Uncharacterized protein YhbV	5	5	3.32002e+06	2.98339e+06	3.1422e+06	3.3618e+06	3.22882e+06	3.50176e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17	2.44753e+08	2.29294e+08	2.50687e+08	2.46273e+08	2.39252e+08	2.44806e+08
P45527	YHBU_ECOLI	yhbU	Uncharacterized protease YhbU	4	4	5.27369e+06	5.55261e+06	3.86762e+06	4.98424e+06	5.34701e+06	4.23303e+06
P45530	TUSB_ECOLI	tusB	Protein TusB	3	3	3.12824e+06	3.8897e+06	3.81e+06	3.23204e+06	3.86546e+06	3.49443e+06
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3	3.94139e+06	5.19557e+06	3.21527e+06	5.4089e+06	3.87047e+06	4.30886e+06
P45532	TUSD_ECOLI	tusD	Sulfurtransferase TusD	1	1	260385	271292	171976	192437	151333	214673
P45568	DXR_ECOLI	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	2	2	4.66449e+06	5.34203e+06		4.54032e+06	4.15739e+06	
P45577	PROQ_ECOLI	proQ	ProP effector	13	13	1.08118e+08	1.08348e+08	1.0734e+08	1.06915e+08	1.06213e+08	1.09764e+08
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	7	7	2.11553e+08	1.61294e+08	2.15642e+08	1.90023e+08	2.08839e+08	1.84391e+08
P45748	RIMN_ECOLI	rimN	tRNA threonylcarbamoyladenosine biosynthesis protein RimN	5	5	1.64317e+07	1.7281e+07	1.7182e+07	1.69075e+07	1.71675e+07	1.65646e+07
P45795	YRDB_ECOLI	yrdB	Uncharacterized protein YrdB	1	1	2.3909e+06	4.71427e+06	4.02794e+06	3.70169e+06	3.70868e+06	3.42983e+06
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	6	6	6.09902e+06	6.33362e+06	6.29108e+06	6.07935e+06	6.47411e+06	6.092e+06
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1	1.72711e+06		1.82855e+06	1.81408e+06	1.50742e+06	1.62896e+06
P45955	YBGF_ECOLI	ybgF	Uncharacterized protein YbgF	10	10	1.23909e+07	1.24504e+07	1.15875e+07	1.14922e+07	1.19376e+07	1.11935e+07
P46118	HEXR_ECOLI	hexR	HTH-type transcriptional regulator HexR	2	2		547824	393675		367903	
P46122	YAJI_ECOLI	yajI	Uncharacterized lipoprotein YajI	1	1			7.60663e+06	7.43898e+06	6.6838e+06	6.51765e+06
P46125	YEDI_ECOLI	yedI	Inner membrane protein YedI	2	2	657816	718001	610254	594952	793451	824410
P46130	YBHC_ECOLI	ybhC	Putative acyl-CoA thioester hydrolase YbhC	6	6	3.80329e+07	3.89751e+07	3.83388e+07	3.84054e+07	3.95667e+07	3.70312e+07
P46142	YGGM_ECOLI	yggM	Uncharacterized protein YggM	1	1	8.36505e+07		7.9446e+07	7.99157e+07	7.64752e+07	8.02887e+07
P46474	YHDP_ECOLI	yhdP	Uncharacterized protein YhdP	2	2	1.10229e+07	2.18824e+07	1.74441e+07	1.44364e+07	1.66936e+07	1.30647e+07
P46837	YHGF_ECOLI	yhgF	Protein YhgF	30	30	3.84958e+07	3.68127e+07	3.75669e+07	3.76172e+07	3.61498e+07	3.78242e+07
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3	3.64626e+06	3.37036e+06	4.07891e+06	3.21119e+06	3.69022e+06	3.00273e+06
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	11	11	3.82286e+07	3.86526e+07	3.5522e+07	3.66529e+07	3.61735e+07	3.79352e+07
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2	3.00305e+06	3.30619e+06	3.48282e+06	3.98234e+06	3.00595e+06	2.87331e+06
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	2	2	2.98675e+06		3.79609e+06	3.21655e+06	1.73827e+06	3.30437e+06
P46889	FTSK_ECOLI	ftsK	DNA translocase FtsK	8	8	1.74439e+07	1.76561e+07	1.7614e+07	1.7313e+07	1.81198e+07	1.90391e+07
P50456	MLC_ECOLI	mlc	Protein mlc	5	5	4.27983e+06	4.40438e+06	4.27934e+06	3.83195e+06	4.0017e+06	3.7373e+06
P51024	YAIL_ECOLI	yaiL	Uncharacterized protein YaiL	2	2	2.39814e+06	2.41512e+06	1.9471e+06		3.10767e+06	2.642e+06
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	2.28266e+07	1.89208e+07	2.2791e+07	2.06063e+07	2.24135e+07	2.04685e+07
P51965ups|UB2E1_HUMAN_UPS	Ubiquitin-conjugating	Ubiquitin-conjugating		1	1	1.2137e+07		1.23477e+07		1.3369e+07	
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	5.21396e+06	4.69e+06	4.70201e+06	5.56967e+06	5.26586e+06	4.92354e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	5.80156e+06	5.44098e+06	5.7223e+06	5.73388e+06	5.75669e+06	5.4625e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	2.46357e+06	2.02949e+06	2.11094e+06	2.33602e+06	1.80072e+06	1.85581e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.31378e+07	2.47384e+07	2.2117e+07	2.16178e+07	2.26015e+07	2.24185e+07
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.35613e+06	1.74411e+06	3.18714e+06	2.51839e+06	2.42184e+06	2.87208e+06
P52095	DCLZ_ECOLI	ldcC	Lysine decarboxylase, constitutive	1	1	970810	1.04575e+06	971174	963854	1.05205e+06	
P52096	YAER_ECOLI	yaeR	Uncharacterized protein YaeR	1	1	3.12242e+06		2.30298e+06		2.30935e+06	2.0602e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1	198521	244813	260759	236104	242731	
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.58365e+07	1.70641e+07	1.58316e+07	1.5573e+07	1.59778e+07	1.53916e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.88237e+07	2.27712e+07	1.91686e+07	1.88947e+07	1.92236e+07	2.06111e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	1.14937e+06	1.09177e+06	1.19434e+06	1.1061e+06	1.10521e+06	971364
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	720436	552399	666156	705632	794768	939005
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.60693e+06	2.49589e+06	1.46511e+06	1.75993e+06	1.3868e+06	1.68689e+06
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	593151	841922	717214	841252	606006	436803
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	14	14	3.43973e+07	3.50052e+07	3.36436e+07	3.42315e+07	3.53487e+07	3.30638e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	3.20087e+06	2.91426e+06	2.7703e+06	2.74839e+06	2.50687e+06	2.69065e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	12	12	5.63152e+06	6.24528e+06	6.32676e+06	5.972e+06	6.81959e+06	6.13504e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	9	9	1.17477e+08	1.16541e+08	1.18158e+08	1.19181e+08	1.17574e+08	1.2157e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1	1	6.87136e+06	6.21862e+06	6.34344e+06		6.88322e+06	5.70066e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		8	8	4.08013e+07	1.73569e+07	3.93957e+07	1.78841e+07	3.90826e+07	1.73506e+07
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	2	2			1.21313e+06	1.28954e+06		
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	3	3	6.4885e+06	6.16974e+06	6.86301e+06	6.99609e+06	6.58927e+06	7.05031e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.4402e+06	3.28873e+06	3.36294e+06	3.26383e+06	3.21461e+06	3.46316e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	25	25	2.57056e+07	2.65139e+07	2.56492e+07	2.61763e+07	2.62983e+07	2.68568e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	17	17	7.51845e+06	7.31309e+06	7.34506e+06	7.45026e+06	7.54168e+06	7.14686e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	8	8	3.11487e+07	3.76198e+07	3.25073e+07	3.40179e+07	3.15651e+07	3.39448e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.59198e+07	2.53365e+07	2.68834e+07	2.49395e+07	2.47257e+07	2.61582e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	7.23045e+08	6.13477e+08	7.10833e+08	7.10254e+08	7.0009e+08	7.11816e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	9	9	1.33293e+09	1.27612e+09	1.26018e+09	1.35082e+09	1.26803e+09	1.34701e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	4.82416e+06	4.57728e+06	4.18098e+06	4.75777e+06	4.65945e+06	4.83006e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.06611e+07	4.63867e+07	5.01931e+07	4.84564e+07	4.91511e+07	4.79671e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	9.22685e+06	9.01753e+06	8.63605e+06	8.74053e+06	8.79295e+06	9.47911e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	7.62212e+06	8.94618e+06	7.03733e+06	7.18451e+06	7.54627e+06	7.03248e+06
