Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P37902	P37902		gltI		2.32738e+06	2.33564e+06	2.2849e+06	2.02466e+06	1.88013e+06	2.03451e+06
P37903	P37903		uspF		8.93591e+06	8.64943e+06	8.73934e+06	8.71318e+06	8.86254e+06	8.52286e+06
P37908	P37908		yfjD		690250	705278	776236	635957	684555	680370
P38038	P38038		cysJ		3.59614e+06	3.7494e+06	3.70165e+06	3.6235e+06	3.7156e+06	3.68023e+06
P38097	P38097		yegE		1.53678e+06	1.61688e+06	1.56262e+06	1.5523e+06	1.21038e+06	1.54325e+06
P38134	P38134		etk		4.959e+06	4.91485e+06	4.9997e+06	4.96109e+06	4.79643e+06	4.97193e+06
P38489	P38489		nfnB		5.78106e+06	5.69028e+06	5.81956e+06	5.83183e+06	5.98338e+06	5.91576e+06
P38506	P38506		ygdG		1.08687e+06	965642	975301	902655	869172	835776
P38521	P38521		yggL		244803	251441	280769	117593	257148	186163
P39099	P39099		degQ		5.72177e+06	5.64511e+06	5.65249e+06	5.76421e+06	5.46989e+06	5.63164e+06
P39160	P39160		uxuB		1.68227e+06	1.57378e+06	1.77589e+06	1.76894e+06	1.47576e+06	1.65076e+06
P39172	P39172		znuA		4.57667e+06	4.67581e+06	4.30353e+06	4.29412e+06	4.6288e+06	4.49041e+06
P39173	P39173		yeaD		1.954e+07	1.94433e+07	1.99646e+07	2.04818e+07	1.99216e+07	2.04304e+07
P39176	P39176		erfK		1.34775e+06	1.62042e+06	1.35847e+06	1.45612e+06	1.35255e+06	1.36306e+06
P39177	P39177		uspG		3.71081e+07	3.69665e+07	3.54515e+07	3.78928e+07	3.77111e+07	3.64933e+07
P39199	P39199		prmB		6.71245e+06	6.7916e+06	6.76921e+06	7.6537e+06	7.50895e+06	7.43506e+06
P39274	P39274		yjdJ		3.73513e+06	3.67205e+06	3.84726e+06	4.13361e+06	4.26314e+06	3.93789e+06
P39280	P39280		epmB		1.54497e+06	1.42377e+06	1.61122e+06	1.24319e+06	1.39755e+06	1.32898e+06
P39285	P39285		yjeP		751437	808194	694825	652240	802508	716796
P39286	P39286		rsgA		3.21491e+06	3.14073e+06	3.12599e+06	3.14757e+06	3.05277e+06	2.93608e+06
P39298	P39298		yjfP		746182	693672	712368	726950	685064	782987
P39300	P39300		ulaG		838701	801420	915843	816491	856915	983000
P39310	P39310		ytfB		866918	807776	749292	871215	828724	921375
P39315	P39315		qorB		3.16062e+06	3.01303e+06	3.12506e+06	2.76267e+06	3.00461e+06	3.05211e+06
P39321	P39321		tamB		1.31126e+06	1.32373e+06	1.25387e+06	1.28568e+06	1.24645e+06	1.228e+06
P39325	P39325		ytfQ		1.60912e+06	1.65995e+06	1.68967e+06	1.694e+06	1.52004e+06	1.49927e+06
P39337	P39337		yjgM		492876	421936	549252	613018	693113	596322
P39342	P39342		yjgR		1.32201e+06	1.32159e+06	1.21884e+06	1.34373e+06	1.26429e+06	1.32533e+06
P39347	P39347		intB		843802	812758	871264	855904	905889	921056
P39377	P39377		iadA		5.37275e+06	5.16595e+06	5.17059e+06	5.32051e+06	5.35186e+06	5.34059e+06
P39384	P39384		yjiM		1.53892e+06	1.52729e+06	1.52661e+06	1.42843e+06	1.53408e+06	1.48038e+06
P39391	P39391		yjiT		1.60425e+06	1.72681e+06	1.61333e+06	1.67393e+06	1.78012e+06	1.7284e+06
P39393	P39393		yjiV		1.23548e+06	1.34104e+06	1.31952e+06	1.26029e+06	1.44453e+06	1.2361e+06
P39396	P39396		yjiY		5.93253e+06	5.63665e+06	5.99792e+06	5.75276e+06	5.78698e+06	5.83991e+06
P39401	P39401		mdoB		1.27871e+06	1.27529e+06	1.29538e+06	1.27482e+06	1.27856e+06	1.3077e+06
P39406	P39406		rsmC		1.10489e+07	1.08231e+07	1.08964e+07	1.07137e+07	1.07367e+07	1.05735e+07
P39407	P39407		yjjU		515511	442147	479212	527339	489321	534593
P39411	P39411		yjjX		2.53707e+06	2.76014e+06	2.70939e+06	2.92675e+06	3.04431e+06	2.79172e+06
P39451	P39451		adhP		2.62814e+06	2.58586e+06	2.60139e+06	2.49889e+06	2.49104e+06	2.51675e+06
P39830	P39830		ybaL		1.02875e+06	919541	1.02684e+06	960071	868776	900404
P39831	P39831		ydfG		8.96404e+06	8.98021e+06	8.90042e+06	8.57432e+06	8.93796e+06	9.09246e+06
P39838	P39838		rcsD		777638	809148	755907	855242	754829	802671
P40120	P40120		mdoD		4.09435e+06	4.20688e+06	4.17612e+06	4.51603e+06	4.41867e+06	4.45367e+06
P40191	P40191		pdxK		1.11452e+06	1.24185e+06	1.1776e+06	1.24917e+06	1.22546e+06	1.23085e+06
P40710	P40710		nlpE		3.91294e+06	4.16094e+06	3.85579e+06	4.28051e+06	4.2255e+06	4.25194e+06
P40719	P40719		qseC		863765	797147	782564	844684	741779	752712
P40874	P40874		solA		3.01184e+06	2.97079e+06	3.12621e+06	2.94874e+06	3.07921e+06	2.98195e+06
P41052	P41052		mltB		1.01055e+06	1.15518e+06	1.02859e+06	985605	948438	985733
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				1.78599e+06	1.77944e+06	1.90939e+06	866962	962188	851734
P41407	P41407		azoR		3.6978e+06	3.6875e+06	3.51216e+06	3.92304e+06	3.25588e+06	3.4696e+06
P41409	P41409		rihA		1.39727e+06	1.40679e+06	1.51742e+06	1.28099e+06	1.30785e+06	1.33563e+06
P42596	P42596		rlmG		2.24009e+06	2.21566e+06	2.25259e+06	2.22802e+06	2.27566e+06	2.24042e+06
P42599	P42599		ygjR		920382	918390	971095	960403	927256	923279
P42620	P42620		yqjG		1.54197e+06	1.41794e+06	1.52472e+06	1.66988e+06	1.48547e+06	1.71132e+06
P42628	P42628		yhaO		1.17271e+07	1.042e+07	9.75959e+06	9.27885e+06	1.10466e+07	1.18726e+07
P42632	P42632		tdcE		1.62953e+07	1.57351e+07	1.52088e+07	1.56311e+07	1.56707e+07	1.55935e+07
P42641	P42641		obgE		7.68206e+06	8.28355e+06	8.04897e+06	8.01299e+06	7.58522e+06	7.84649e+06
P43329	P43329		hrpA		1.33538e+06	1.33823e+06	1.33234e+06	1.36668e+06	1.35015e+06	1.34951e+06
P43337	P43337		nudL		1.72543e+06	1.85067e+06	1.73155e+06	1.1544e+06	1.50828e+06	1.54011e+06
P43533	P43533		flgN		1.72422e+06	1.51213e+06	1.24639e+06	1.4868e+06	1.20467e+06	1.37732e+06
P43671	P43671		pqiB		1.05997e+06	1.04029e+06	926821	1.04019e+06	948596	1.07663e+06
P43672	P43672		uup		2.28123e+06	2.23087e+06	2.39441e+06	2.22951e+06	2.36526e+06	2.36408e+06
P43674	P43674		ycaL		715946	740293	703809	919336	545793	918713
P45395	P45395		kdsD		2.55387e+06	2.50178e+06	2.41691e+06	2.75793e+06	2.37729e+06	2.53693e+06
P45464	P45464		lpoA		4.64295e+06	4.77142e+06	4.69389e+06	4.7795e+06	4.81363e+06	4.73853e+06
P45469	P45469		yraR		1.0415e+06	1.06862e+06	937333	971052	908078	869921
P45470	P45470		yhbO		992699	923681	932934	1.04405e+06	994978	961832
P45475	P45475		yhbV		1.32623e+06	1.21881e+06	1.18088e+06	1.14661e+06	1.18053e+06	1.23663e+06
P45523	P45523		fkpA		2.89409e+07	2.92542e+07	2.87469e+07	2.97168e+07	2.89696e+07	2.88975e+07
P45527	P45527		yhbU					415131	611887	523928
P45530	P45530		tusB		988208	899102	970738	867687	908968	926257
P45531	P45531		tusC		351564	330294	371000	343360	343350	310444
P45568	P45568		dxr		1.85066e+06	1.70834e+06	1.70948e+06	1.91631e+06	1.71483e+06	1.79528e+06
P45577	P45577		proQ		1.32803e+07	1.31408e+07	1.31297e+07	1.31787e+07	1.32497e+07	1.31556e+07
P45578	P45578		luxS		2.15775e+07	2.09841e+07	2.12991e+07	2.08657e+07	2.20079e+07	2.11913e+07
P45748	P45748		rimN		4.17937e+06	4.28793e+06	4.05624e+06	4.42713e+06	4.28253e+06	4.42134e+06
P45771	P45771		yrdD		2.04057e+06	2.10074e+06	1.87665e+06	2.27225e+06	1.85787e+06	2.29898e+06
P45795	P45795		yrdB			3.22009e+06	3.65708e+06	1.45484e+06	1.84385e+06	1.51894e+06
P45799	P45799		nudE		2.11137e+06	1.98677e+06	2.02886e+06	2.03791e+06	2.13103e+06	2.09017e+06
P45955	P45955		ybgF		1.87187e+06	1.86185e+06	1.7549e+06	2.07066e+06	2.04342e+06	2.10222e+06
P46122	P46122		yajI		603159	729672	658450	612005	810313	568794
P46130	P46130		ybhC		8.7918e+06	8.58036e+06	8.87202e+06	8.43128e+06	8.67991e+06	8.51528e+06
P46142	P46142		yggM		9.20639e+06	9.4568e+06	9.1627e+06	8.77044e+06	9.01772e+06	9.33344e+06
P46474	P46474		yhdP		542811	500808	587318	489988	517742	450201
P46837	P46837		yhgF		7.46436e+06	7.38749e+06	7.4337e+06	7.61137e+06	7.4986e+06	7.5208e+06
P46852	P46852		yhhW		1.28086e+06	1.40634e+06	1.32925e+06	1.36566e+06	1.4955e+06	1.35321e+06
P46853	P46853		yhhX		6.65615e+06	6.79651e+06	6.68112e+06	6.75217e+06	6.78923e+06	6.81589e+06
P46854	P46854		yhhY		3.49789e+06	3.51077e+06	3.08064e+06	3.2868e+06	3.40962e+06	3.40905e+06
P46887	P46887		yecH		206835	162379	160768	248870	290916	242406
P46889	P46889		ftsK		1.8984e+06	2.0553e+06	1.91222e+06	1.92585e+06	2.1037e+06	2.11409e+06
P50456	P50456		mlc		1.73934e+06	1.71878e+06	1.82414e+06	1.82855e+06	1.85248e+06	1.69549e+06
P51024	P51024		yaiL		260943	279784	224804	169657	277667	171541
P51025	P51025		frmB		4.38019e+06	3.54422e+06	4.11021e+06	2.92322e+06	2.96342e+06	3.21933e+06
P52006	P52006		nudI		921444	1.06671e+06	1.03207e+06	1.0207e+06	1.0431e+06	1.02653e+06
P52007	P52007		yecM		2.26239e+06	2.22838e+06	2.14736e+06	2.50696e+06	2.1907e+06	2.40211e+06
P52060	P52060		yggU		465675	558978	488482	482891	478352	501944
P52061	P52061		rdgB		7.71648e+06	7.97838e+06	7.8536e+06	8.01688e+06	8.34617e+06	7.69765e+06
P52076	P52076		qseB		981292	956365	1.00812e+06	1.01958e+06	916941	958038
P52108	P52108		rstA		3.50278e+06	3.56308e+06	3.52864e+06	3.51322e+06	3.37814e+06	3.48518e+06
P52119	P52119		ratB		3.98032e+06	4.07733e+06	3.95278e+06	3.93375e+06	3.88972e+06	4.04075e+06
P52599	P52599		emrK		1.817e+06	1.46825e+06	2.05362e+06	1.83842e+06	1.04828e+06	1.71997e+06
P52613	P52613		fliJ		432528	409054	299734	359150	320420	316288
P52614	P52614		fliK		302841	325228	366984	1.20536e+06	1.25797e+06	1.17023e+06
P52643	P52643		ldhA		4.55252e+06	4.65552e+06	4.6656e+06	4.43944e+06	4.86117e+06	4.81967e+06
P52644	P52644		hslJ		392652	408022	410354	311996	343397	369512
P52647	P52647		ydbK		1.9254e+06	1.952e+06	1.94274e+06	2.02181e+06	2.02962e+06	2.05547e+06
P52697	P52697		pgl		1.19737e+07	1.19847e+07	1.181e+07	1.22263e+07	1.21198e+07	1.1998e+07
P55135	P55135		rlmD		1.6346e+06	1.44995e+06	1.40634e+06	1.54439e+06	1.39226e+06	1.26857e+06
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1.15074e+06	1.18543e+06	1.21121e+06	688888	697883	711600
P56262	P56262		ysgA		1.60708e+06	1.57997e+06	1.51922e+06	1.49027e+06	1.50142e+06	1.55071e+06
P60061	P60061		adiC		1.44253e+06	1.37246e+06	1.41382e+06	1.47338e+06	1.44572e+06	1.50649e+06
P60240	P60240		rapA		4.53112e+06	4.53335e+06	4.44029e+06	4.3568e+06	4.34091e+06	4.38934e+06
P60293	P60293		mukF		1.85558e+06	1.84036e+06	1.7856e+06	1.80035e+06	1.88879e+06	1.83424e+06
P60340	P60340		truB		7.86019e+06	8.21635e+06	8.31435e+06	8.27951e+06	7.8528e+06	7.82337e+06
P60390	P60390		rsmH		5.10788e+06	5.12045e+06	4.87666e+06	5.06496e+06	5.07459e+06	5.20712e+06
P60422	P60422		rplB		1.40476e+08	1.39253e+08	1.42169e+08	1.34935e+08	1.35593e+08	1.36787e+08
P60438	P60438		rplC		2.92349e+08	2.87392e+08	2.93462e+08	2.90191e+08	2.94259e+08	2.96892e+08
P60472	P60472		ispU		1.36033e+06	1.19389e+06	1.31819e+06	1.07999e+06	1.03832e+06	1.0262e+06
P60546	P60546		gmk		6.35486e+06	6.46184e+06	6.61653e+06	6.98016e+06	7.06165e+06	6.99077e+06
P60560	P60560		guaC		1.10622e+07	1.0687e+07	1.10019e+07	1.03864e+07	9.74299e+06	1.02819e+07
P60566	P60566		fixA		977969	996473	945041	1.11597e+06	1.10767e+06	1.15176e+06
P60595	P60595		hisH		1.98578e+06	2.04565e+06	1.86834e+06	1.82071e+06	2.04338e+06	1.91856e+06
P60624	P60624		rplX		1.55033e+08	1.57074e+08	1.56926e+08	1.46116e+08	1.49608e+08	1.48437e+08
P60651	P60651		speB		1.29682e+07	1.2979e+07	1.28074e+07	1.31104e+07	1.2884e+07	1.27722e+07
P60664	P60664		hisF		3.01607e+06	3.03085e+06	3.06366e+06	2.84996e+06	3.08496e+06	3.0612e+06
P60716	P60716		lipA		7.72967e+06	7.58032e+06	7.49139e+06	7.93629e+06	8.22958e+06	7.97078e+06
P60720	P60720		lipB		4.37094e+07	4.60232e+07	3.65384e+07	2.96067e+07	4.6786e+06	6.88152e+06
P60723	P60723		rplD		2.3625e+08	2.32763e+08	2.34763e+08	2.44615e+08	2.33745e+08	2.40754e+08
P60752	P60752		msbA		3.7923e+06	3.71611e+06	3.7823e+06	3.64784e+06	3.59317e+06	3.73903e+06
P60757	P60757		hisG		2.78661e+06	2.87692e+06	2.85729e+06	2.98417e+06	2.76934e+06	2.74643e+06
P60785	P60785		lepA		1.19033e+07	1.18918e+07	1.21273e+07	1.14953e+07	1.14024e+07	1.13333e+07
P60906	P60906		hisS		9.55277e+06	9.47027e+06	9.61818e+06	9.59863e+06	9.35948e+06	9.34944e+06
P60955	P60955		lgt		1.5181e+06	1.35944e+06	1.57955e+06	1.58632e+06	1.61818e+06	1.57549e+06
P61175	P61175		rplV		2.10729e+08	2.12385e+08	2.0787e+08	2.10032e+08	2.10876e+08	2.10265e+08
P61316	P61316		lolA		4.47346e+06	4.42973e+06	4.28534e+06	4.59613e+06	4.65982e+06	4.5946e+06
P61320	P61320		lolB		3.32145e+06	3.19734e+06	3.30146e+06	3.26904e+06	3.17017e+06	3.165e+06
P61517	P61517		can		1.14149e+07	1.11115e+07	1.14711e+07	1.13104e+07	1.19442e+07	1.1524e+07
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				5.02058e+06	5.12972e+06	5.01871e+06	4.34319e+06	3.92469e+06	4.53641e+06
P61714	P61714		ribE		3.37759e+07	3.55177e+07	3.40865e+07	3.49349e+07	3.4707e+07	3.5314e+07
P61887	P61887		rmlA2		1.00694e+06	1.02047e+06	1.04956e+06	1.11931e+06	1.08156e+06	1.03514e+06
P61889	P61889		mdh		2.38871e+07	2.39968e+07	2.40197e+07	2.34995e+07	2.32543e+07	2.337e+07
P61949	P61949		fldA		7.15718e+06	7.38546e+06	7.18223e+06	7.10525e+06	7.30132e+06	7.1386e+06
P62399	P62399		rplE		1.51438e+08	1.4694e+08	1.50214e+08	1.43306e+08	1.43234e+08	1.40801e+08
P62517	P62517		mdoH		249447	447888	424221	709470	568896	592411
P62556	P62556		sopA		4.14193e+06	4.2744e+06	4.11036e+06	4.15564e+06	4.18862e+06	4.1654e+06
P62558	P62558		sopB		7.10656e+06	7.16236e+06	7.09791e+06	7.19438e+06	7.1778e+06	6.92383e+06
P62601	P62601		treF		123883	132438	125733	143169	238251	134867
P62615	P62615		ispE		1.65972e+06	1.63445e+06	1.63829e+06	1.77317e+06	1.77202e+06	1.84117e+06
P62617	P62617		ispF		3.5876e+06	3.41622e+06	3.74077e+06	3.34904e+06	3.10585e+06	3.59313e+06
P62620	P62620		ispG		6.46819e+06	6.54344e+06	6.2623e+06	6.43008e+06	6.42028e+06	6.56776e+06
P62623	P62623		ispH		4.85604e+06	4.58253e+06	4.86568e+06	4.43373e+06	4.45611e+06	4.82598e+06
P62672	P62672		apaG		496653	472954	532664	473571	512152	477115
P62707	P62707		gpmA		4.54023e+07	4.57493e+07	4.51782e+07	4.66021e+07	4.76171e+07	4.63477e+07
P62768	P62768		yaeH		5.52186e+06	5.6262e+06	5.59464e+06	5.66203e+06	5.3967e+06	5.51456e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				991243	1.04919e+06	1.02618e+06	686106	716283	597439
P63020	P63020		nfuA		9.26098e+06	9.2115e+06	9.36727e+06	9.76422e+06	9.56928e+06	1.02541e+07
P63177	P63177		rlmB		3.25183e+06	3.2605e+06	3.25974e+06	3.05527e+06	3.11581e+06	3.13228e+06
P63224	P63224		gmhA		1.90553e+07	1.96549e+07	1.94389e+07	1.9009e+07	1.9261e+07	1.92561e+07
P63228	P63228		gmhB		4.46651e+06	4.226e+06	4.705e+06	4.2772e+06	5.2703e+06	4.61452e+06
P63235	P63235		gadC		3.05955e+06	3.04504e+06	3.08863e+06	3.10628e+06	2.99332e+06	3.06264e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				980704	1.04711e+06	1.05505e+06	536320	628254	590079
P63284	P63284		clpB		1.87461e+07	1.85807e+07	1.84989e+07	1.84623e+07	1.79039e+07	1.8188e+07
P63386	P63386		mlaF		1.00319e+06	994106	1.04373e+06	903731	987763	982180
P63389	P63389		yheS		4.28828e+06	4.19046e+06	4.04088e+06	3.79574e+06	3.97304e+06	3.8616e+06
P63417	P63417		yhbS		8.53799e+06	8.59102e+06	8.46859e+06	9.29666e+06	8.84765e+06	8.9197e+06
P63883	P63883		amiC		1.4384e+06	1.22468e+06	1.39265e+06	1.34517e+06	1.24729e+06	1.32672e+06
P64423	P64423		zntB		3.17858e+06	3.06641e+06		3.18647e+06	3.37991e+06	3.50286e+06
P64429	P64429		ypfJ		1.11637e+06	1.0778e+06	1.07091e+06	1.15272e+06	1.20771e+06	1.21024e+06
P64451	P64451		ydcL		1.78706e+06	1.77141e+06	1.67051e+06	1.71545e+06	1.87303e+06	1.72987e+06
P64455	P64455		ydcY		6.27177e+06	5.85909e+06	6.31157e+06	6.21081e+06	6.13153e+06	6.12847e+06
P64463	P64463		ydfZ		3.64144e+07	3.60389e+07	3.67178e+07	3.41581e+07	3.32184e+07	3.52751e+07
P64467	P64467		cnu		2.65394e+06	2.91989e+06	2.79064e+06	2.84174e+06	2.87863e+06	2.97643e+06
P64476	P64476		ydiH		1.57569e+06	1.55866e+06	1.70655e+06	1.60934e+06	1.73095e+06	1.78982e+06
P64483	P64483		yeaK		4.28553e+06	4.34386e+06	4.10943e+06	3.9208e+06	3.98112e+06	4.23494e+06
P64493	P64493		yoaF		1.11017e+06	980561	1.25863e+06	1.01977e+06	999186	1.15739e+06
P64499	P64499		yebO		3.72106e+06	3.98946e+06	3.2757e+06	3.92642e+06	3.80366e+06	3.85862e+06
P64506	P64506		yebY		1.46461e+06	1.49386e+06	1.5583e+06	1.64254e+06	1.78825e+06	1.53727e+06
P64519	P64519		yodD		509484	594899	550353	516950	356261	542276
P64530	P64530		rcnR		129305	166562	154577	176478	185225	
P64534	P64534		rcnB		2.77304e+06	2.83633e+06	2.73988e+06	2.73276e+06	2.64929e+06	2.85912e+06
P64540	P64540		yfcL		7.62602e+06	8.09587e+06	8.15609e+06	7.7848e+06	8.51323e+06	8.27093e+06
P64545	P64545		yfgG		752820	693802	827190	765456	781846	787564
P64548	P64548		yfiR		407933	452976	458757	471620	470486	446700
P64554	P64554		queE		3.61147e+06	3.71769e+06	3.72586e+06	3.66138e+06	3.8191e+06	3.67161e+06
P64559	P64559		cptB		563529	569980	529067	493214	592246	530804
P64581	P64581		yqjD		2.6201e+07	2.5635e+07	2.63417e+07	2.67501e+07	2.45538e+07	2.56084e+07
P64585	P64585		yqjE		782086	742498	748731	712804	675994	705597
P64588	P64588		yqjI		2.91104e+06	2.95864e+06	3.27988e+06	2.51271e+06	3.17902e+06	2.85376e+06
P64596	P64596		yraP		1.22589e+07	1.22533e+07	1.23799e+07	1.22417e+07	1.28246e+07	1.28156e+07
P64599	P64599		yhbT		4.88633e+06	4.76617e+06	4.65828e+06	4.77603e+06	5.05933e+06	4.82698e+06
P64602	P64602		mlaB		1.70612e+06	1.88363e+06	1.78561e+06	1.89795e+06	1.85028e+06	1.90518e+06
P64604	P64604		mlaD		1.32342e+07	1.36254e+07	1.36148e+07	1.3236e+07	1.29481e+07	1.38885e+07
P64612	P64612		yhcM		1.46146e+06	1.46375e+06	1.35982e+06	1.17359e+06	1.28441e+06	1.2592e+06
P64624	P64624		yheO		3.19136e+06	3.16405e+06	3.00498e+06	3.25695e+06	3.41449e+06	3.22245e+06
P64636	P64636		yrfG		2.61232e+06	2.81784e+06	2.84354e+06	2.7896e+06	2.62345e+06	2.81407e+06
P65367	P65367		yqcA		2.86678e+06	2.86269e+06	3.12264e+06	2.65598e+06	2.83398e+06	2.64622e+06
P65556	P65556		yfcD		1.99026e+06	2.03275e+06	2.02034e+06	1.84391e+06	2.01864e+06	1.98761e+06
P65870	P65870		queD		3.26954e+06	3.27724e+06	3.14581e+06	3.13862e+06	3.07863e+06	3.31356e+06
P66817	P66817		diaA		2.67315e+06	2.5516e+06	2.59244e+06	2.48287e+06	2.41955e+06	2.50765e+06
P66948	P66948		yfgC		1.82697e+06	1.74222e+06	1.85593e+06	1.87978e+06	1.7826e+06	1.95702e+06
P67080	P67080		yggS		4.25174e+06	4.12414e+06	4.28239e+06	4.096e+06	4.08284e+06	4.23207e+06
P67087	P67087		rsmI		2.72517e+06	2.8041e+06	2.73089e+06	2.60998e+06	2.6318e+06	2.71816e+06
P67095	P67095		yfcE		3.56044e+06	3.80206e+06	3.71432e+06	3.92782e+06	3.89376e+06	3.86647e+06
P67244	P67244		yqhA		652471	701686	578456	597023	732099	622687
P67338	P67338		yoaH		646574	582067	621642	631238	600410	621590
P67603	P67603		yqfB		1.4029e+07	1.32251e+07	1.22049e+07	1.40683e+07	1.44958e+07	1.41311e+07
P67660	P67660		yhaJ		1.77062e+06	1.88044e+06	1.87801e+06	1.67728e+06	1.7653e+06	1.68251e+06
P67699	P67699		yddM		1.18204e+06	888745	601081	807212	920064	888448
P67826	P67826		cutC		1.85381e+06	1.83547e+06	1.83876e+06	1.78489e+06	1.69164e+06	1.75135e+06
P67910	P67910		hldD		3.79549e+07	3.78638e+07	3.77829e+07	3.85231e+07	3.84604e+07	3.84598e+07
P68066	P68066		grcA		3.23581e+08	3.3344e+08	3.23597e+08	3.33041e+08	3.31463e+08	3.26318e+08
P68187	P68187		malK		1.99837e+06	1.96738e+06	2.02004e+06	1.88802e+06	1.93392e+06	1.90081e+06
P68191	P68191		sra		1.16705e+06	1.068e+06	1.14276e+06	1.22062e+06	1.26617e+06	1.18628e+06
P68206	P68206		yjbJ		2.09176e+06	2.25114e+06	2.26397e+06	2.16914e+06	2.24734e+06	2.10699e+06
P68398	P68398		tadA		502418	549356	656689	431111	379128	395793
P68567	P68567		rsmJ		2.82593e+06	2.75458e+06	3.13058e+06	2.82531e+06	2.99729e+06	3.46292e+06
P68679	P68679		rpsU		5.18887e+07	5.19913e+07	4.84835e+07	4.99339e+07	4.86818e+07	4.85554e+07
P68688	P68688		grxA		1.42633e+06	1.45707e+06	1.5434e+06	1.41678e+06	1.44854e+06	1.33606e+06
P68699	P68699		atpE		3.83364e+06	3.81836e+06	4.01209e+06	2.93935e+06	3.34021e+06	2.4004e+06
P68767	P68767		pepA		8.75599e+06	8.82709e+06	8.59656e+06	8.41936e+06	8.21558e+06	8.18965e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				3.09638e+06	3.01426e+06	3.1781e+06	1.93219e+06	2.04367e+06	1.97268e+06
P68919	P68919		rplY		6.44798e+07	6.45111e+07	6.58441e+07	6.37062e+07	6.30314e+07	6.19541e+07
P69222	P69222		infA		7.79963e+06	7.95011e+06	7.84418e+06	8.02e+06	7.95313e+06	7.90872e+06
P69228	P69228		baeR		3.6218e+06	3.63986e+06	3.44328e+06	3.71818e+06	3.85926e+06	3.77674e+06
P69330	P69330		citD		9.72663e+06	9.3691e+06	9.91745e+06	9.20872e+06	9.36875e+06	9.1878e+06
P69346	P69346		yefM		988982	1.03245e+06	974571	1.02641e+06	1.02207e+06	1.04699e+06
P69407	P69407		rcsB		7.50996e+06	7.63764e+06	7.50379e+06	6.94762e+06	6.87659e+06	7.38249e+06
P69411	P69411		rcsF		6.72934e+06	6.51997e+06	6.6481e+06	6.62476e+06	6.81809e+06	6.74365e+06
P69425	P69425		tatB		3.14569e+06	3.24827e+06	3.37108e+06	3.09001e+06	2.90309e+06	2.98653e+06
P69428	P69428		tatA		2.53823e+07	2.61765e+07	2.62097e+07	2.55642e+07	2.61819e+07	2.50531e+07
P69441	P69441		adk		5.13081e+07	4.96988e+07	5.11001e+07	4.80166e+07	4.77892e+07	4.72119e+07
P69451	P69451		fadD		4.43114e+06	3.67935e+06	3.86316e+06	4.63872e+06	2.41557e+06	3.21474e+06
P69490	P69490		ccmE		568515	587013	607888	637389	577075	705434
P69503	P69503		apt		2.81392e+07	2.73432e+07	2.83188e+07	2.54987e+07	2.48595e+07	2.5933e+07
P69506	P69506		ytfE		213333	149329	135511	84390.6	167512	61462.1
P69739	P69739		hyaA		542105	537929	347107	390301	373417	345641
P69741	P69741		hybO		2.44365e+06	2.39346e+06	2.34467e+06	2.42811e+06	2.41705e+06	2.34428e+06
P69776	P69776		lpp		4.05538e+07	4.10409e+07	3.92132e+07	3.92392e+07	4.0314e+07	3.91384e+07
P69783	P69783		crr		2.33353e+08	2.27257e+08	2.30967e+08	2.26794e+08	2.1392e+08	2.17386e+08
P69786	P69786		ptsG		5.70151e+06	5.46706e+06	5.49734e+06	5.49552e+06	5.5771e+06	5.41265e+06
