Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0AC92	P0AC92		gnsA		4.03119e+06	4.55521e+06	4.6848e+06	4.09775e+06	4.36534e+06	4.40482e+06
P0ACA1	P0ACA1		yibF		469576	353019	300641	322462	199572	278729
P0ACA3	P0ACA3		sspA		2.49813e+07	2.57337e+07	2.65777e+07	2.61394e+07	2.48191e+07	2.59698e+07
P0ACA7	P0ACA7		gstB		2.39608e+06	2.26331e+06	2.31561e+06	2.44627e+06	2.35981e+06	2.43169e+06
P0ACB0	P0ACB0		dnaB		2.45358e+06	2.33462e+06	2.36742e+06	2.39708e+06	2.26847e+06	2.455e+06
P0ACB2	P0ACB2		hemB		1.19936e+07	1.27633e+07	1.25801e+07	1.16825e+07	1.19938e+07	1.23622e+07
P0ACB4	P0ACB4		hemG		2.38318e+06	2.6923e+06	2.53151e+06	2.48185e+06	2.15633e+06	2.44777e+06
P0ACB7	P0ACB7		hemY		5.85993e+06	5.49327e+06	5.34639e+06	5.80052e+06	5.7916e+06	5.68632e+06
P0ACC3	P0ACC3		erpA		7.78272e+06	7.70033e+06	7.84051e+06	7.85572e+06	7.79148e+06	7.60521e+06
P0ACC7	P0ACC7		glmU		1.40902e+07	1.36921e+07	1.36784e+07	1.33226e+07	1.32282e+07	1.36326e+07
P0ACD4	P0ACD4		nifU		1.48667e+07	1.45014e+07	1.40667e+07	1.49215e+07	1.4291e+07	1.48872e+07
P0ACD8	P0ACD8		hyaB		6.03514e+06	6.04619e+06	6.12846e+06	6.14936e+06	6.07163e+06	6.09894e+06
P0ACE0	P0ACE0		hybC		1.37763e+07	1.37819e+07	1.40656e+07	1.34779e+07	1.37592e+07	1.34978e+07
P0ACE3	P0ACE3		hha		3.63437e+06	3.43947e+06	3.41508e+06	3.75168e+06	3.70948e+06	3.54287e+06
P0ACE7	P0ACE7		hinT		1.12833e+07	1.11965e+07	1.11174e+07	1.13665e+07	1.10656e+07	1.12208e+07
P0ACF0	P0ACF0		hupA		4.95237e+08	5.02781e+08	5.05361e+08	4.88461e+08	4.77605e+08	5.1014e+08
P0ACF4	P0ACF4		hupB		3.92758e+07	3.56857e+07	3.60756e+07	3.95263e+07	3.73589e+07	3.47487e+07
P0ACF8	P0ACF8		hns		4.78936e+07	4.42446e+07	4.4608e+07	4.81564e+07	4.72235e+07	4.48859e+07
P0ACG1	P0ACG1		stpA		1.24687e+07	1.24719e+07	1.30806e+07	1.22088e+07	1.23257e+07	1.27216e+07
P0ACG8	P0ACG8		hslR		3.458e+06	2.75555e+06	2.39945e+06	3.47016e+06	3.05973e+06	2.99413e+06
P0ACI0	P0ACI0		rob		3.70918e+06	3.83927e+06	3.88543e+06	3.60568e+06	3.65104e+06	3.80724e+06
P0ACJ0	P0ACJ0		lrp		1.1061e+07	1.09119e+07	1.14464e+07	1.08902e+07	1.03996e+07	1.13492e+07
P0ACJ8	P0ACJ8		crp		2.51198e+07	2.5476e+07	2.51335e+07	2.49119e+07	2.55018e+07	2.46067e+07
P0ACL0	P0ACL0		glpR		1.93793e+06	1.94252e+06	2.067e+06	1.87285e+06	2.00046e+06	2.19462e+06
P0ACL2	P0ACL2		exuR		2.50644e+06	2.15e+06	2.38038e+06	2.54319e+06	2.23271e+06	2.39386e+06
P0ACL9	P0ACL9		pdhR		1.67053e+06	1.62319e+06	1.63189e+06	1.66215e+06	1.7884e+06	1.58875e+06
P0ACM2	P0ACM2		ydfH		694925	573473	593778	701353	660096	631919
P0ACN4	P0ACN4		allR		2.99572e+06	2.94792e+06	3.0333e+06	2.88746e+06	2.97448e+06	2.94646e+06
P0ACP1	P0ACP1		cra		3.88152e+06	3.84135e+06	3.94601e+06	3.90495e+06	3.78872e+06	3.77992e+06
P0ACP5	P0ACP5		gntR		616347	607067	613479	672163	679434	523648
P0ACP7	P0ACP7		purR		5.15658e+06	4.7232e+06	4.99631e+06	5.06088e+06	4.95864e+06	5.07243e+06
P0ACQ4	P0ACQ4		oxyR		4.77664e+06	4.7696e+06	4.74307e+06	4.77729e+06	4.7487e+06	4.69895e+06
P0ACR4	P0ACR4		yeiE		2.68572e+06	2.55006e+06	2.59524e+06	2.70827e+06	2.71531e+06	2.60706e+06
P0ACR9	P0ACR9		mprA		1.35053e+07	1.46962e+07	1.42201e+07	1.4115e+07	1.37591e+07	1.46292e+07
P0ACU5	P0ACU5		fabR		3.02878e+06	3.07338e+06	3.0398e+06	2.99174e+06	3.02287e+06	3.16697e+06
P0ACU7	P0ACU7		yjdC		2.01536e+06	1.84484e+06	1.91289e+06	2.06029e+06	2.2797e+06	2.03405e+06
P0ACX5	P0ACX5		ydhZ		2.3115e+06	2.65103e+06	2.21383e+06	2.17184e+06	2.66662e+06	2.09504e+06
P0ACY1	P0ACY1		ydjA		1.09186e+07	1.10065e+07	1.08646e+07	1.0645e+07	1.07857e+07	1.05575e+07
P0ACY3	P0ACY3		yeaG		764715	815654	721498	881171	774099	854825
P0ACY9	P0ACY9		yebG		756722	594409	608664	774779	821861	687151
P0ACZ2	P0ACZ2		etp		1.73484e+06	1.79475e+06	1.88342e+06	1.85285e+06	1.80923e+06	1.70116e+06
P0ACZ4	P0ACZ4		evgA		2.25478e+06	2.15214e+06	2.13556e+06	2.28711e+06	2.23766e+06	2.07357e+06
P0AD05	P0AD05		yecA		7.20601e+06	7.44759e+06	7.14708e+06	7.56325e+06	8.15926e+06	7.3572e+06
P0AD07	P0AD07		yecF		3.47046e+06	3.65592e+06	3.5509e+06	3.50601e+06	3.44354e+06	3.5343e+06
P0AD10	P0AD10		yecJ		3.17707e+06	3.15413e+06	3.1012e+06	2.88443e+06	2.80295e+06	2.96398e+06
P0AD12	P0AD12		yeeZ		1.03493e+07	1.01862e+07	1.06815e+07	1.012e+07	1.02286e+07	1.06862e+07
P0AD24	P0AD24		yejL		4.19828e+06	3.62116e+06	3.45758e+06	3.50399e+06	3.60475e+06	3.59849e+06
P0AD33	P0AD33		yfcZ		4.3927e+07	4.064e+07	4.00597e+07	4.6333e+07	4.78611e+07	4.34898e+07
P0AD44	P0AD44		yfhG		826952	842216	788286	778298	846290	848596
P0AD49	P0AD49		raiA		5.53091e+06	6.18227e+06	6.08403e+06	5.68538e+06	5.42088e+06	5.8732e+06
P0AD57	P0AD57		ispB		905486	908003	893958	825219	834163	801829
P0AD59	P0AD59		ivy		2.20448e+06	2.82279e+06	2.70027e+06	2.27788e+06	2.2934e+06	2.78073e+06
P0AD61	P0AD61		pykF		3.9255e+07	3.94555e+07	3.8917e+07	3.96803e+07	3.82211e+07	3.89497e+07
P0AD68	P0AD68		ftsI		1.43735e+06	1.3939e+06	1.35249e+06	1.31068e+06	1.1795e+06	1.30742e+06
P0ADA3	P0ADA3		nlpD		6.09412e+06	5.88124e+06	5.85273e+06	6.06782e+06	5.77284e+06	6.19678e+06
P0ADA5	P0ADA5		yajG		1.57365e+07	1.72618e+07	1.73627e+07	1.59706e+07	1.52679e+07	1.7298e+07
P0ADA7	P0ADA7		osmB		1.62158e+06	1.92503e+06	1.82492e+06	1.71812e+06	1.65308e+06	1.30577e+06
P0ADB1	P0ADB1		osmE		1.74217e+07	1.95224e+07	1.90486e+07	1.81826e+07	1.79799e+07	1.84664e+07
P0ADB7	P0ADB7		ecnB		7.02066e+06	1.02746e+07	8.28735e+06	8.69712e+06	6.77217e+06	8.2871e+06
P0ADC1	P0ADC1		lptE		1.33738e+06	941937	920927	1.47379e+06	1.48416e+06	1.06139e+06
P0ADC3	P0ADC3		lolC		1.37474e+06	1.5384e+06	1.48055e+06	1.38749e+06	1.35545e+06	1.63925e+06
P0ADC6	P0ADC6		lptG		538304	526227	583986	498882	585308	587024
P0ADE4	P0ADE4		tamA		4.14975e+06	4.07673e+06	4.08628e+06	4.23113e+06	4.11894e+06	4.1468e+06
P0ADE6	P0ADE6		ygaU		630307	603503	621970	617693	665093	630244
P0ADE8	P0ADE8		ygfZ		1.17612e+07	1.24142e+07	1.26024e+07	1.16261e+07	1.15606e+07	1.22616e+07
P0ADG4	P0ADG4		suhB		1.21434e+07	1.19365e+07	1.19963e+07	1.22757e+07	1.23077e+07	1.18391e+07
P0ADG7	P0ADG7		guaB		2.5626e+07	2.60094e+07	2.63312e+07	2.72211e+07	2.59033e+07	2.58467e+07
P0ADH5	P0ADH5		fimB		1.1516e+06	1.18271e+06	1.13415e+06	1.14868e+06	1.18083e+06	1.15427e+06
P0ADI7	P0ADI7		yecD		7.76769e+06	7.76228e+06	7.92482e+06	8.10783e+06	7.97388e+06	7.60897e+06
P0ADK0	P0ADK0		yiaF		1.4683e+07	1.50839e+07	1.4533e+07	1.54103e+07	1.50246e+07	1.48349e+07
P0ADK8	P0ADK8		yibL		8.20497e+06	8.52222e+06	8.60961e+06	8.29242e+06	8.02078e+06	7.78791e+06
P0ADN2	P0ADN2		yifE		6.76082e+06	6.82489e+06	6.98866e+06	7.0701e+06	6.95333e+06	6.91449e+06
P0ADP0	P0ADP0		yigB		1.16677e+06	1.0374e+06	1.09591e+06	1.13007e+06	1.01959e+06	1.13451e+06
P0ADP7	P0ADP7		yigP		1.47806e+06	1.0138e+06	969038	1.53417e+06	1.17361e+06	1.55301e+06
P0ADP9	P0ADP9		yihD		4.50748e+06	4.40244e+06	4.60948e+06	4.53399e+06	4.53791e+06	4.57457e+06
P0ADQ7	P0ADQ7		ygaM		1.15279e+07	1.33934e+07	1.29358e+07	1.16764e+07	1.19819e+07	1.25642e+07
P0ADR6	P0ADR6		rlmM		3.34522e+06	3.49038e+06	3.69424e+06	3.1547e+06	3.49722e+06	3.46025e+06
P0ADR8	P0ADR8		ygdH		9.57193e+06	9.50722e+06	9.49448e+06	9.7314e+06	9.61612e+06	9.79728e+06
P0ADS2	P0ADS2		zapA		1.40303e+07	1.4582e+07	1.40926e+07	1.4747e+07	1.39857e+07	1.41749e+07
P0ADS6	P0ADS6		yggE		4.85517e+06	4.86219e+06	4.72539e+06	4.76041e+06	4.82852e+06	4.77592e+06
P0ADS9	P0ADS9		yggN		2.49241e+06	2.31228e+06	2.31546e+06	2.42239e+06	2.546e+06	2.56129e+06
P0ADT2	P0ADT2		ygiB		587970	619620	569759	708095	689323	683130
P0ADT5	P0ADT5		ygiC		2.79905e+06	3.19121e+06	3.08312e+06	2.75196e+06	2.95456e+06	2.98105e+06
P0ADT8	P0ADT8		ygiM		3.88456e+06	3.97265e+06	3.9759e+06	3.83684e+06	3.74408e+06	4.07794e+06
P0ADU2	P0ADU2		ygiN		5.43062e+06	5.91299e+06	5.78001e+06	5.37613e+06	5.58658e+06	5.77941e+06
P0ADU5	P0ADU5		ygiW		6.67425e+06	6.79235e+06	6.92839e+06	6.80123e+06	6.95209e+06	6.54952e+06
P0ADV1	P0ADV1		lptA		3.45605e+06	3.14945e+06	3.17895e+06	3.38605e+06	3.15412e+06	2.70891e+06
P0ADV5	P0ADV5		yhbW		1.12161e+06	1.07718e+06	1.04391e+06	1.19951e+06	1.1041e+06	1.20801e+06
P0ADV7	P0ADV7		mlaC		8.52181e+06	8.72561e+06	9.04738e+06	8.56594e+06	8.25523e+06	9.20571e+06
P0ADW3	P0ADW3		yhcB		2.91445e+07	3.02164e+07	3.0427e+07	2.93411e+07	2.87189e+07	3.00575e+07
P0ADW8	P0ADW8		yheV		1.22136e+06	835237	868533	1.32288e+06	1.21799e+06	896408
P0ADX1	P0ADX1		yhfA		7.5056e+06	6.40493e+06	6.7174e+06	6.94518e+06	6.57919e+06	6.90696e+06
P0ADY1	P0ADY1		ppiD		2.01549e+07	2.02661e+07	2.01154e+07	2.02716e+07	2.01196e+07	2.00307e+07
P0ADY3	P0ADY3		rplN		5.16498e+07	5.10352e+07	4.92853e+07	5.18159e+07	5.05568e+07	4.93615e+07
P0ADY7	P0ADY7		rplP		4.22105e+07	4.13007e+07	4.10337e+07	4.26275e+07	4.16366e+07	4.06488e+07
P0ADZ0	P0ADZ0		rplW		8.22264e+06	7.77332e+06	7.70752e+06	7.47253e+06	7.86673e+06	7.3209e+06
P0ADZ4	P0ADZ4		rpsO		1.58923e+08	1.4688e+08	1.42692e+08	1.56778e+08	1.54418e+08	1.43985e+08
P0ADZ7	P0ADZ7		yajC		1.07616e+07	1.0996e+07	1.07174e+07	1.03347e+07	1.06872e+07	1.05949e+07
P0AE01	P0AE01		trmJ		5.91555e+06	5.77405e+06	5.87629e+06	5.93874e+06	5.49637e+06	5.74733e+06
P0AE06	P0AE06		acrA		1.94422e+07	1.94191e+07	1.97625e+07	1.95908e+07	1.92885e+07	1.91932e+07
P0AE08	P0AE08		ahpC		2.10917e+07	2.05546e+07	2.09772e+07	2.13362e+07	2.06025e+07	2.10601e+07
P0AE12	P0AE12		amn		1.0386e+06	1.07443e+06	1.03676e+06	1.13099e+06	992908	1.02151e+06
P0AE18	P0AE18		map		8.12455e+06	7.77918e+06	7.65922e+06	8.56484e+06	8.5747e+06	7.79474e+06
P0AE22	P0AE22		aphA		1.60577e+06	1.59104e+06	1.62043e+06	1.60528e+06	1.65098e+06	1.65026e+06
P0AE39	P0AE39		ypdB		1.285e+06	1.30074e+06	1.37231e+06	1.18969e+06	1.18435e+06	1.41761e+06
P0AE48	P0AE48		ytfP		3.85564e+06	3.88979e+06	3.83595e+06	3.72467e+06	3.87838e+06	3.87617e+06
P0AE52	P0AE52		bcp		1.5597e+07	1.46659e+07	1.49555e+07	1.56691e+07	1.49441e+07	1.51022e+07
P0AE67	P0AE67		cheY		1.41148e+06	1.63261e+06	1.61603e+06	1.43662e+06	1.38708e+06	1.66207e+06
P0AE82	P0AE82		cpxA		1.66578e+06	1.779e+06	1.70205e+06	1.56181e+06	1.63297e+06	1.83608e+06
P0AE85	P0AE85		cpxP		929909	877222	950630	873892	969069	831495
P0AE88	P0AE88		cpxR		4.05337e+06	4.30425e+06	4.25166e+06	4.04917e+06	4.21687e+06	4.13893e+06
P0AE91	P0AE91		creA		3.65242e+06	3.49892e+06	3.61871e+06	3.49642e+06	3.64735e+06	3.49619e+06
P0AEA8	P0AEA8		cysG		1.9737e+06	1.5162e+06	1.09387e+06	1.73093e+06	1.87243e+06	1.19723e+06
P0AEB2	P0AEB2		dacA		7.19706e+06	7.22242e+06	7.07989e+06	7.13967e+06	7.32484e+06	7.1795e+06
P0AEB7	P0AEB7		yoaB		9.37874e+06	1.09051e+07	1.05982e+07	8.77982e+06	9.28162e+06	9.33793e+06
P0AED0	P0AED0		uspA		9.70214e+06	9.43391e+06	9.44943e+06	9.67318e+06	9.80266e+06	8.87479e+06
P0AED5	P0AED5		uvrY		3.28764e+06	3.45507e+06	3.15791e+06	3.3856e+06	3.29733e+06	3.06123e+06
P0AED7	P0AED7		dapE		4.99034e+06	4.84828e+06	4.75425e+06	5.01986e+06	5.02403e+06	4.85736e+06
P0AED9	P0AED9		dcm		418194	428825	402264	427778	434066	435167
P0AEE1	P0AEE1		dcrB		7.65009e+06	7.95415e+06	8.08885e+06	7.43521e+06	7.7728e+06	7.83604e+06
P0AEE3	P0AEE3		degS		266421	175633	225317	360017	311535	242744
P0AEE5	P0AEE5		mglB		1.96206e+06	2.39993e+06	2.23464e+06	2.08575e+06	1.91221e+06	2.08894e+06
P0AEF4	P0AEF4		dpiA		1.93216e+06	1.84252e+06	1.923e+06	1.98253e+06	1.99951e+06	1.75322e+06
P0AEG4	P0AEG4		dsbA		3.5633e+06	3.69229e+06	3.48688e+06	3.65486e+06	3.71966e+06	3.77168e+06
P0AEG6	P0AEG6		dsbC		1.63422e+06	1.52651e+06	1.64394e+06	1.5638e+06	1.78503e+06	1.62426e+06
P0AEH5	P0AEH5		elaB		8.60061e+06	7.83366e+06	7.28702e+06	9.03432e+06	8.3793e+06	8.83807e+06
P0AEI1	P0AEI1		miaB		9.45437e+06	9.54423e+06	9.78358e+06	9.65588e+06	9.00077e+06	9.81214e+06
P0AEI4	P0AEI4		rimO		4.76652e+06	4.70396e+06	4.79433e+06	4.73784e+06	4.85689e+06	4.62123e+06
P0AEI6	P0AEI6		nudJ		2.60198e+06	2.57754e+06	2.50838e+06	2.62275e+06	2.58086e+06	2.45082e+06
P0AEK2	P0AEK2		fabG		7.44992e+07	8.0922e+07	8.17773e+07	7.50617e+07	7.41455e+07	7.82252e+07
P0AEK4	P0AEK4		fabI		2.86008e+07	3.25253e+07	3.27766e+07	2.84555e+07	2.8921e+07	3.08047e+07
P0AEL6	P0AEL6		fepB		2.27661e+06	2.30782e+06	2.1417e+06	2.17064e+06	2.13257e+06	2.30671e+06
P0AEM0	P0AEM0		fkpB		2.32852e+06	2.20598e+06	2.24599e+06	2.40668e+06	2.28143e+06	2.13797e+06
P0AEM4	P0AEM4		flgM		1.99382e+06	1.93799e+06	2.03346e+06	2.17615e+06	1.99977e+06	1.90477e+06
P0AEM6	P0AEM6		fliA		2.54844e+06	2.45602e+06	2.50399e+06	2.4999e+06	2.54519e+06	2.54832e+06
P0AEM9	P0AEM9		fliY		7.43355e+06	7.00941e+06	7.07079e+06	7.2623e+06	7.13359e+06	7.23801e+06
P0AEN1	P0AEN1		fre		9.65611e+06	9.72025e+06	9.84896e+06	9.30332e+06	9.36962e+06	9.93609e+06
P0AEN4	P0AEN4		ftsL		996361	1.07861e+06	959334	891094	939904	1.01153e+06
P0AEN8	P0AEN8		fucU		5.15373e+06	5.01042e+06	5.15885e+06	4.9558e+06	4.9762e+06	5.12708e+06
P0AEP3	P0AEP3		galU		6.11964e+07	6.65029e+07	6.57967e+07	6.07672e+07	6.37477e+07	6.50402e+07
P0AEQ3	P0AEQ3		glnH		1.48915e+07	1.4064e+07	1.38757e+07	1.45753e+07	1.50762e+07	1.38918e+07
P0AEQ6	P0AEQ6		glnP		1.53031e+06	1.6958e+06	1.68383e+06	1.45353e+06	1.57664e+06	1.70035e+06
P0AES0	P0AES0		gsp		1.64664e+06	1.65554e+06	1.63462e+06	1.62462e+06	1.72519e+06	1.7235e+06
P0AES2	P0AES2		gudD		1.81159e+06	1.89728e+06	1.80018e+06	1.85619e+06	1.84233e+06	1.67483e+06
P0AES4	P0AES4		gyrA		1.384e+07	1.39816e+07	1.3858e+07	1.36138e+07	1.35637e+07	1.36318e+07
P0AES6	P0AES6		gyrB		7.96933e+06	7.99289e+06	8.07688e+06	8.02808e+06	7.92536e+06	8.0517e+06
P0AES9	P0AES9		hdeA		5.43995e+06	5.01661e+06	4.92954e+06	5.52204e+06	4.99817e+06	4.79679e+06
P0AET2	P0AET2		hdeB		1.27874e+07	1.56805e+07	1.44944e+07	1.25303e+07	1.23704e+07	1.47371e+07
P0AEU0	P0AEU0		hisJ		3.32531e+06	3.17398e+06	3.25084e+06	3.42673e+06	3.3359e+06	3.03326e+06
P0AEU7	P0AEU7		skp		2.08075e+07	2.01253e+07	1.94297e+07	2.13369e+07	1.9873e+07	1.93906e+07
P0AEV4	P0AEV4		hycA		947970	659792	848371	873564	911137	761472
P0AEW6	P0AEW6		gsk		2.17215e+06	2.16702e+06	2.11658e+06	2.25629e+06	2.15018e+06	2.04994e+06
P0AEW9	P0AEW9		fruK		1.69182e+07	1.57366e+07	1.61645e+07	1.65556e+07	1.67034e+07	1.60714e+07
P0AEX5	P0AEX5		prkB		1.51979e+06	1.57614e+06	1.59949e+06	1.53931e+06	1.52359e+06	1.45712e+06
P0AEX9	P0AEX9		malE		6.58751e+06	6.80503e+06	6.7633e+06	6.57602e+06	6.78446e+06	6.73411e+06
P0AEY3	P0AEY3		mazG		1.30759e+06	1.25378e+06	1.29146e+06	1.29479e+06	1.26173e+06	1.3598e+06
P0AEY5	P0AEY5		mdaB		1.96619e+06	1.5093e+06	1.57397e+06	1.85734e+06	2.12953e+06	1.28769e+06
P0AEZ3	P0AEZ3		minD		1.55416e+07	1.51941e+07	1.50404e+07	1.52125e+07	1.53063e+07	1.491e+07
P0AEZ9	P0AEZ9		moaB		9.55547e+06	9.99034e+06	9.2165e+06	8.95581e+06	9.36744e+06	9.2544e+06
P0AF03	P0AF03		mog		1.29977e+07	1.29623e+07	1.34766e+07	1.26482e+07	1.2459e+07	1.34698e+07
P0AF08	P0AF08		mrp		3.25096e+06	3.41517e+06	3.47535e+06	3.24782e+06	3.23706e+06	3.22833e+06
P0AF12	P0AF12		mtnN		2.41167e+07	2.29394e+07	2.3969e+07	2.44685e+07	2.3804e+07	2.3691e+07
P0AF18	P0AF18		nagA		3.60287e+06	3.6652e+06	3.42935e+06	3.4534e+06	3.52955e+06	3.40383e+06
P0AF20	P0AF20		nagC		850546	799842	802968	832167	874566	758721
P0AF24	P0AF24		nagD		2.51595e+06	2.21117e+06	2.31246e+06	2.44051e+06	2.44728e+06	2.25874e+06
P0AF28	P0AF28		narL		7.64073e+06	7.89517e+06	8.05299e+06	7.71685e+06	7.82202e+06	7.65035e+06
P0AF36	P0AF36		zapB		7.06223e+06	5.77327e+06	5.91213e+06	7.39918e+06	7.07769e+06	6.16212e+06
P0AF48	P0AF48		yjbQ		996921	989701	1.10289e+06	1.18885e+06	1.25829e+06	1.08148e+06
P0AF50	P0AF50		yjbR		7.54581e+06	6.41727e+06	6.72468e+06	7.42011e+06	7.54108e+06	6.79059e+06
P0AF63	P0AF63		nsrR		1.38549e+06	1.43751e+06	1.49419e+06	1.28061e+06	1.31461e+06	1.49042e+06
P0AF67	P0AF67		yjeE		3.66733e+06	3.51805e+06	3.44617e+06	3.81483e+06	3.65713e+06	3.41763e+06
P0AF70	P0AF70		yjeI		8.49854e+06	1.16067e+07	1.02847e+07	8.53628e+06	8.68879e+06	1.00446e+07
P0AF90	P0AF90		rraB		7.57974e+06	6.56849e+06	7.65445e+06	7.82107e+06	6.83527e+06	7.01484e+06
P0AF93	P0AF93		ridA		1.28091e+08	1.11814e+08	1.16822e+08	1.34263e+08	1.23722e+08	1.19835e+08
P0AF96	P0AF96		tabA		2.74808e+06	2.52805e+06	2.51201e+06	2.77139e+06	2.79195e+06	2.43852e+06
P0AF98	P0AF98		lptF		1.15408e+06	1.55105e+06	1.60137e+06	1.16154e+06	1.16009e+06	1.56087e+06
P0AFA7	P0AFA7		nhaB		305166	281113	449876	374664	400438	342826
P0AFB1	P0AFB1		nlpI		1.48649e+06	1.39339e+06	1.45648e+06	1.56886e+06	1.70984e+06	1.54653e+06
P0AFB8	P0AFB8		glnG		1.24986e+07	1.27263e+07	1.29791e+07	1.22079e+07	1.19691e+07	1.24811e+07
P0AFC0	P0AFC0		nudB		473536	369758	444927	437716	516252	429396
P0AFC3	P0AFC3		nuoA		1.83581e+06	2.04335e+06	2.11869e+06	1.824e+06	1.92086e+06	2.29572e+06
P0AFC7	P0AFC7		nuoB		6.05857e+06	7.00764e+06	6.93251e+06	5.85095e+06	6.44646e+06	6.22309e+06
P0AFD1	P0AFD1		nuoE		5.80895e+06	5.85426e+06	5.81126e+06	5.87033e+06	5.77933e+06	5.8066e+06
P0AFD4	P0AFD4		nuoH		2.63586e+06	2.4416e+06	2.44834e+06	2.3977e+06	2.67573e+06	2.42593e+06
P0AFD6	P0AFD6		nuoI		8.30726e+06	8.35926e+06	8.24701e+06	8.66205e+06	8.35319e+06	7.96281e+06
P0AFF6	P0AFF6		nusA		2.2417e+07	2.25865e+07	2.23583e+07	2.25629e+07	2.23812e+07	2.24758e+07
P0AFG0	P0AFG0		nusG		1.47599e+07	1.48963e+07	1.4765e+07	1.45251e+07	1.42089e+07	1.52477e+07
P0AFG3	P0AFG3		sucA		8.43218e+06	8.57577e+06	8.58238e+06	8.3606e+06	8.35631e+06	8.8215e+06
P0AFG6	P0AFG6		sucB		8.49258e+06	8.60664e+06	8.61745e+06	8.4944e+06	8.32239e+06	8.59984e+06
P0AFG8	P0AFG8		aceE		1.23255e+08	1.23136e+08	1.22673e+08	1.23149e+08	1.21408e+08	1.23304e+08
P0AFH8	P0AFH8		osmY		2.3972e+07	2.39263e+07	2.37417e+07	2.44036e+07	2.3017e+07	2.39882e+07
P0AFI0	P0AFI0		oxc		1.07996e+06	1.20869e+06	975782	1.13307e+06	1.12334e+06	1.21532e+06
P0AFI2	P0AFI2		parC		3.57716e+06	3.6654e+06	3.60231e+06	3.70674e+06	3.56808e+06	3.5391e+06
P0AFI7	P0AFI7		pdxH		6.94828e+06	7.15815e+06	7.25131e+06	6.96974e+06	7.01394e+06	7.24398e+06
P0AFJ1	P0AFJ1		phnA		1.87834e+06	1.62912e+06	1.77069e+06	1.74987e+06	1.69405e+06	1.64926e+06
P0AFJ7	P0AFJ7		pitA		1.75266e+06	1.74514e+06	1.76899e+06	1.75411e+06	1.81796e+06	1.55854e+06
P0AFK0	P0AFK0		pmbA		5.87143e+06	6.07278e+06	6.00083e+06	5.92676e+06	5.85985e+06	5.92801e+06
P0AFK9	P0AFK9		potD		4.79489e+06	4.99583e+06	4.97127e+06	4.77613e+06	4.84416e+06	4.80352e+06
P0AFL3	P0AFL3		ppiA		5.0773e+06	4.83463e+06	4.77394e+06	5.28392e+06	5.19592e+06	4.85253e+06
P0AFL6	P0AFL6		ppx		1.88778e+06	1.74096e+06	1.82855e+06	1.93146e+06	1.83408e+06	1.87915e+06
P0AFM2	P0AFM2		proX		9.84656e+06	9.11806e+06	9.06472e+06	9.27996e+06	8.90464e+06	8.96875e+06
P0AFM6	P0AFM6		pspA		3.58892e+06	3.63225e+06	3.83072e+06	3.64142e+06	3.52021e+06	3.52115e+06
P0AFP4	P0AFP4		ybbO		595675	569853	556474	658340	591086	519230
P0AFP6	P0AFP6		ybgI		9.25387e+06	9.61876e+06	9.09427e+06	9.21604e+06	9.49664e+06	9.14609e+06
P0AFQ7	P0AFQ7		ycfH		5.13298e+06	4.7736e+06	4.8583e+06	4.87711e+06	4.82264e+06	5.06107e+06
P0AFR2	P0AFR2		dauA		1.09204e+06	1.09119e+06	1.06411e+06	1.08233e+06	1.09879e+06	1.07549e+06
P0AFR4	P0AFR4		yciO		6.20655e+06	5.8928e+06	6.1315e+06	6.59463e+06	6.08216e+06	6.07281e+06
P0AFU4	P0AFU4		glrR		2.73395e+06	1.76475e+06	1.85586e+06	2.84438e+06	2.48857e+06	1.98244e+06
P0AFU8	P0AFU8		ribC		8.55057e+06	8.55906e+06	8.59597e+06	8.64573e+06	8.57932e+06	8.1724e+06
P0AFW8	P0AFW8		rof		3.18493e+06	3.11991e+06	3.1188e+06	3.2407e+06	3.25461e+06	3.03848e+06
P0AFX0	P0AFX0		hpf		871923	821686	735364	795705	707221	826069
P0AFX4	P0AFX4		rsd		493499	411722	506400	538611	499445	551826
P0AFX7	P0AFX7		rseA		578414	591248	542115	509473	570565	621700
P0AFX9	P0AFX9		rseB		2.84714e+06	2.83427e+06	2.77585e+06	2.79321e+06	2.76089e+06	2.9631e+06
P0AFY8	P0AFY8		seqA		9.3123e+06	9.49654e+06	9.37462e+06	9.62578e+06	9.60287e+06	9.40177e+06
P0AFZ1	P0AFZ1		sseB		2.35784e+06	2.34217e+06	2.28112e+06	2.35277e+06	2.28346e+06	2.30055e+06
P0AFZ3	P0AFZ3		sspB		7.75791e+06	7.74986e+06	7.85485e+06	7.74728e+06	7.6252e+06	7.74247e+06
