Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P27431	P27431		ycfD		4.69572e+06	4.73097e+06	4.35412e+06	4.93628e+06	4.90153e+06	5.08372e+06
P27434	P27434		rodZ		1.02163e+07	1.01429e+07	1.02349e+07	1.01827e+07	1.04322e+07	9.92557e+06
P27828	P27828		wecB		2.24732e+06	1.94455e+06	2.24124e+06	2.28268e+06	1.96047e+06	1.97141e+06
P27829	P27829		wecC		3.42513e+06	3.20469e+06	3.56071e+06	3.49013e+06	3.54711e+06	3.46331e+06
P27830	P27830		rffG		1.29659e+06	1.29174e+06	1.18123e+06	1.26819e+06	1.25299e+06	1.24614e+06
P27833	P27833		rffA		2.3217e+06	2.1375e+06	2.26409e+06	2.19557e+06	2.08172e+06	1.96431e+06
P27836	P27836		wecG		520383	597962	524340	524112	575203	514954
P27838	P27838		cyaY		1.96074e+06	1.72366e+06	2.07205e+06	1.92708e+06	1.78637e+06	1.74135e+06
P27848	P27848		yigL		5.37682e+06	4.20738e+06	5.18702e+06	5.21056e+06	4.3223e+06	4.8255e+06
P27859	P27859		tatD		1.18788e+06	1.05788e+06	1.15962e+06	1.24173e+06	1.04813e+06	1.24345e+06
P28248	P28248		dcd		2.94807e+06	3.0942e+06	2.94472e+06	2.98397e+06	2.88086e+06	2.99103e+06
P28249	P28249		asmA		477234	425650	503435	386094	412692	423852
P28304	P28304		qorA		4.35948e+06	4.60667e+06	4.32396e+06	4.36386e+06	4.58334e+06	4.62943e+06
P28306	P28306		yceG		881442	774653	904627	812659	751449	745254
P28629	P28629		adiA		1.86069e+06	1.84923e+06	1.96631e+06	1.98266e+06	1.88498e+06	1.85266e+06
P28635	P28635		metQ		1.3467e+07	1.46867e+07	1.2645e+07	1.30643e+07	1.47501e+07	1.43793e+07
P28903	P28903		nrdD		5.74685e+06	5.65376e+06	5.72636e+06	5.79878e+06	5.84885e+06	5.76104e+06
P28904	P28904		treC		2.44611e+06	2.6236e+06	2.53286e+06	2.4526e+06	2.58883e+06	2.46609e+06
P29018	P29018		cydD		644361	531535	669065	690095	646896	603726
P29131	P29131		ftsN		914594	809090	837717	950574	635353	807745
P29208	P29208		menC		2.97421e+06	2.64548e+06	2.86922e+06	3.01193e+06	2.93039e+06	2.82664e+06
P29217	P29217		yceH		2.47415e+06	2.46928e+06	2.49811e+06	2.63908e+06	2.71781e+06	2.72941e+06
P29680	P29680		hemE		5.69493e+06	5.53589e+06	5.67804e+06	5.84436e+06	5.75548e+06	5.55663e+06
P29744	P29744		flgL		2.65804e+06	2.25965e+06	2.49129e+06	2.84052e+06	2.25327e+06	2.30561e+06
P29745	P29745		pepT		5.25265e+06	5.29819e+06	5.37432e+06	5.24802e+06	5.30608e+06	5.33966e+06
P30011	P30011		nadC		2.0375e+06	1.8469e+06	1.82555e+06	2.02224e+06	1.83884e+06	1.99122e+06
P30014	P30014		rnt		5.32373e+06	5.08693e+06	5.39037e+06	5.1998e+06	5.24804e+06	5.21199e+06
P30128	P30128		greB		1.89468e+06	2.05498e+06	1.86094e+06	1.93517e+06	1.99905e+06	2.10056e+06
P30130	P30130		fimD		1.32237e+06	1.36343e+06	1.48803e+06	1.3419e+06	1.4113e+06	1.31038e+06
P30177	P30177		ybiB		8.31883e+06	8.85991e+06	8.44356e+06	8.50606e+06	8.67444e+06	8.88061e+06
P30178	P30178		ybiC		2.1556e+06	2.24745e+06	2.55796e+06	2.46407e+06	2.3666e+06	2.53382e+06
P30744	P30744		sdaB		5.10667e+06	5.18975e+06	5.1467e+06	4.99576e+06	5.10477e+06	4.94751e+06
P30749	P30749		moaE		3.08216e+06	2.90814e+06	3.23524e+06	3.34538e+06	3.02496e+06	2.92468e+06
P30843	P30843		basR		1.791e+06	1.78042e+06	1.85718e+06	1.68199e+06	1.69229e+06	1.86758e+06
P30850	P30850		rnb		7.47885e+06	7.48064e+06	7.4519e+06	7.67256e+06	7.41297e+06	7.48203e+06
P30852	P30852		smf		1.90602e+06	1.97523e+06	1.62227e+06	1.81988e+06	1.94099e+06	1.99281e+06
P30859	P30859		artI		2.97108e+06	2.52419e+06	2.74846e+06	2.99331e+06	2.56447e+06	2.64222e+06
P30870	P30870		glnE		540461	481367	364903	388880	556494	577403
P30871	P30871		ygiF		3.36152e+06	3.39421e+06	3.31627e+06	3.32945e+06	3.5998e+06	3.38648e+06
P30958	P30958		mfd		6.12158e+06	6.22418e+06	5.80198e+06	6.01743e+06	6.19171e+06	6.32404e+06
P31057	P31057		panB		5.61199e+06	5.2905e+06	5.48389e+06	6.03256e+06	5.31789e+06	5.53344e+06
P31063	P31063		yedD		5.41133e+06	5.73498e+06	5.26597e+06	5.37152e+06	5.35976e+06	5.36091e+06
P31069	P31069		kch		1.42383e+06	1.15544e+06	1.38408e+06	1.0718e+06	912765	1.03082e+06
P31119	P31119		aas		1.00369e+06	982154	920838	950783	941999	991226
P31120	P31120		glmM		7.38474e+06	7.48667e+06	7.25336e+06	7.37539e+06	7.37179e+06	7.48031e+06
P31142	P31142		sseA		7.14904e+06	6.85181e+06	6.99007e+06	6.99937e+06	6.85834e+06	6.88449e+06
P31224	P31224		acrB		1.97643e+06	2.14882e+06	2.0087e+06	1.94907e+06	2.13106e+06	2.09926e+06
P31433	P31433		yicH		1.07573e+06	1.10826e+06	1.06679e+06	1.05774e+06	1.10623e+06	1.04894e+06
P31455	P31455		yidR		1.39316e+06	1.47107e+06	1.3168e+06	1.40141e+06	1.38679e+06	1.34639e+06
P31460	P31460		dgoR		1.32823e+06	1.38931e+06	1.44698e+06	1.54288e+06	1.34385e+06	1.44137e+06
P31467	P31467		yieH		1.99642e+06	2.02618e+06	2.00806e+06	2.01189e+06	1.90753e+06	1.9765e+06
P31473	P31473		ravA		1.36961e+06	1.39046e+06	1.25716e+06	1.42302e+06	1.34602e+06	1.27157e+06
P31475	P31475		yieP		1.16422e+06	1.29229e+06	1.20545e+06	1.15241e+06	1.27224e+06	1.29765e+06
P31545	P31545		efeB		1.71089e+06	835250	1.45339e+06	1.73526e+06	1.40413e+06	1.56108e+06
P31550	P31550		thiB		1.54452e+06	1.57922e+06	1.70469e+06	1.59723e+06	1.74035e+06	1.65777e+06
P31554	P31554		lptD		6.50741e+06	6.48056e+06	6.42524e+06	6.61236e+06	6.375e+06	6.46734e+06
P31658	P31658		hchA		7.6064e+06	8.18563e+06	8.59078e+06	8.19825e+06	8.40876e+06	8.24609e+06
P31663	P31663		panC		2.88659e+06	2.6712e+06	3.10047e+06	2.87239e+06	2.7889e+06	2.67399e+06
P31678	P31678		otsB			448207		515040		505605
P31680	P31680		djlA		1.2609e+06	1.17948e+06	1.07848e+06	1.0546e+06	1.13705e+06	1.20033e+06
P31697	P31697		fimC		4.44579e+06	4.36889e+06	4.60688e+06	4.44797e+06	4.45771e+06	4.27739e+06
P31802	P31802		narP		2.558e+06	2.96532e+06	2.55156e+06	2.59675e+06	2.68055e+06	2.8395e+06
P31808	P31808		yciK		3.19892e+06	3.24632e+06	3.17422e+06	3.15846e+06	3.41344e+06	3.38283e+06
P31825	P31825		yfiC		525104	631189	604130	613676	616945	632437
P31827	P31827		yddB		574951	452951	421021	781784	978184	
P31979	P31979		nuoF		1.20472e+07	1.17423e+07	1.21419e+07	1.20344e+07	1.19709e+07	1.15609e+07
P32053	P32053		intA		138572			163555		
P32099	P32099		lplA		1.86935e+06	1.87986e+06	2.14754e+06	1.87931e+06	1.89401e+06	1.64638e+06
P32131	P32131		hemN		2.23918e+06	2.29683e+06	2.32484e+06	2.22151e+06	2.19324e+06	2.17221e+06
P32132	P32132		typA		3.70494e+07	3.61555e+07	3.69061e+07	3.66406e+07	3.63164e+07	3.68047e+07
P32157	P32157		yiiM		3.20886e+06	3.10747e+06	3.4018e+06	3.06143e+06	3.03168e+06	3.05907e+06
P32162	P32162		yiiS		2.27468e+06	2.02111e+06	2.25871e+06	2.42531e+06	1.79134e+06	2.12319e+06
P32173	P32173		mobA		667344	590045	687965	613398	615212	607043
P32176	P32176		fdoG		8.50512e+06	8.55016e+06	8.61907e+06	8.74249e+06	8.63492e+06	8.3899e+06
P32662	P32662		gph		951047	1.03095e+06	870713	764642	933049	973276
P32664	P32664		nudC		1.05177e+06	1.16061e+06	1.10584e+06	1.07505e+06	1.09044e+06	1.09679e+06
P32680	P32680		yjaG		1.81885e+06	1.67818e+06	1.77284e+06	1.75576e+06	1.66809e+06	1.58716e+06
P32684	P32684		rluF		1.06972e+06	1.161e+06	1.12139e+06	1.10313e+06	1.00943e+06	1.12422e+06
P32695	P32695		dusA		879746	863937	846428	924420	872085	935164
P33018	P33018		yeiG		268310	324619	203560	312713	443742	426388
P33025	P33025		psuG		1.77033e+06	1.81375e+06	1.72511e+06	1.74459e+06	1.82305e+06	1.83323e+06
P33030	P33030		yeiR		1.56407e+06	1.45911e+06	1.42031e+06	1.56418e+06	1.57783e+06	1.54101e+06
P33136	P33136		mdoG		1.25876e+07	1.23914e+07	1.2816e+07	1.27557e+07	1.21749e+07	1.25937e+07
P33195	P33195		gcvP		5.37812e+06	5.4493e+06	5.31502e+06	5.52135e+06	5.33248e+06	5.6706e+06
P33218	P33218		yebE		4.95528e+06	4.91881e+06	4.96548e+06	4.7459e+06	5.0725e+06	4.96734e+06
P33219	P33219		yebF		502031	489215	484129	545799	414101	539107
P33225	P33225		torA		3.71602e+06	3.21656e+06	3.37435e+06	3.69476e+06	3.48468e+06	3.2376e+06
P33235	P33235		flgK		2.69209e+06	2.49662e+06	2.50321e+06	2.57511e+06	2.70067e+06	2.47424e+06
P33355	P33355		yehS		2.61715e+06	2.92574e+06	2.5848e+06	2.68583e+06	2.91659e+06	2.84692e+06
P33362	P33362		osmF		1.84575e+06	1.95437e+06	1.66983e+06	1.6337e+06	1.95483e+06	1.94634e+06
P33363	P33363		bglX		3.26923e+06	3.4468e+06	3.23271e+06	3.35441e+06	3.39185e+06	3.46364e+06
P33570	P33570		tktB		5.94617e+06	5.44199e+06	6.11266e+06	6.1939e+06	5.27735e+06	5.31549e+06
P33590	P33590		nikA		3.51641e+06	3.4892e+06	3.35297e+06	3.47277e+06	3.69065e+06	3.66125e+06
P33599	P33599		nuoC		1.32287e+07	1.33925e+07	1.32481e+07	1.32946e+07	1.31933e+07	1.30415e+07
P33602	P33602		nuoG		1.24112e+07	1.23531e+07	1.20505e+07	1.22606e+07	1.25717e+07	1.22923e+07
P33643	P33643		rluD		2.43782e+06	2.47534e+06	2.54787e+06	2.63058e+06	2.46433e+06	2.33747e+06
P33650	P33650		feoB		2.41622e+06	2.5743e+06	2.31948e+06	2.28702e+06	2.31778e+06	2.37976e+06
P33667	P33667		selU		788111	752588	788319	830030	855987	878208
P33898	P33898		gapC		3.7699e+06	3.38923e+06	3.40901e+06	3.54812e+06	3.56602e+06	3.21176e+06
P33920	P33920		yejK		2.50355e+06	2.51022e+06	2.46945e+06	2.58022e+06	2.55484e+06	2.54944e+06
P33924	P33924		yejO		1.46471e+06	1.452e+06	1.40961e+06	1.52198e+06	1.8189e+06	1.54584e+06
P33937	P33937		napA		4.6913e+06	4.44858e+06	4.6668e+06	4.55522e+06	4.43428e+06	4.42495e+06
P34209	P34209		ydcF		843529	643450	645760	692576	732204	802357
P35340	P35340		ahpF		9.68228e+06	9.56468e+06	9.60922e+06	9.68309e+06	9.7045e+06	9.48134e+06
P36548	P36548		amiA		1.30473e+06	1.33993e+06	1.40375e+06	1.18112e+06	1.42429e+06	1.29305e+06
P36553	P36553		hemF		801163	790137	823045	788077	809187	990716
P36566	P36566		smtA		483607	405223	488528	468595	449589	435574
P36659	P36659		cbpA		3.29845e+06	2.81778e+06	3.76091e+06	3.61492e+06	3.34129e+06	2.86517e+06
P36672	P36672		treB		1.05379e+06	1.26976e+06	1.06627e+06	1.02043e+06	1.13302e+06	1.2777e+06
P36680	P36680		zapD		2.61053e+06	2.52408e+06	2.60005e+06	2.51313e+06	2.48326e+06	2.55263e+06
P36683	P36683		acnB		9.10609e+06	9.43073e+06	9.14581e+06	9.13049e+06	9.24936e+06	9.19545e+06
P36767	P36767		rdgC		4.57898e+06	5.13508e+06	4.58068e+06	4.66581e+06	4.96286e+06	5.17444e+06
P36879	P36879		yadG		1.06967e+06	1.14299e+06	1.10744e+06	1.21278e+06	1.26499e+06	1.02511e+06
P36928	P36928		yegD		1.26471e+06	1.00186e+06	1.09227e+06	1.25502e+06	1.04647e+06	961831
P36929	P36929		rsmB		2.64634e+06	2.6685e+06	2.69362e+06	2.92336e+06	2.74714e+06	2.82196e+06
P36930	P36930		gatR		801652	841252	786808	814844	808446	972342
P36938	P36938		pgm		6.8888e+06	7.22892e+06	7.06212e+06	7.0027e+06	7.03738e+06	7.10206e+06
P36979	P36979		rlmN		3.44416e+06	3.55356e+06	3.51973e+06	3.3382e+06	3.534e+06	3.47458e+06
P36999	P36999		rlmA		1.00111e+06	1.011e+06	1.06101e+06	1.05007e+06	977491	915030
P37005	P37005		lasT		1.636e+06	1.4373e+06	1.60045e+06	1.54416e+06	1.32334e+06	1.33899e+06
P37028	P37028		btuF		530623	560372	569599	472377	495126	470316
P37051	P37051		purU		5.40022e+06	5.67445e+06	5.36314e+06	5.34674e+06	5.75312e+06	5.77526e+06
P37052	P37052		ychJ		1.54456e+06	1.48514e+06	1.5277e+06	1.50772e+06	1.49776e+06	1.55382e+06
P37095	P37095		pepB		1.43711e+07	1.43771e+07	1.42687e+07	1.41415e+07	1.42336e+07	1.39968e+07
P37128	P37128		nudK		4.03537e+06	4.52304e+06	4.51208e+06	4.23321e+06	4.56607e+06	4.52992e+06
P37182	P37182		hybD		3.7622e+06	3.7975e+06	3.6732e+06	3.83044e+06	3.86847e+06	3.76727e+06
P37194	P37194		slp		4.83751e+07	4.89081e+07	4.97159e+07	4.91318e+07	4.82126e+07	4.95462e+07
P37329	P37329		modA		4.19879e+06	3.96823e+06	4.09679e+06	4.12e+06	3.78574e+06	4.12066e+06
P37330	P37330		glcB		1.86107e+06	1.75439e+06	1.76123e+06	1.83644e+06	1.8576e+06	1.85419e+06
P37342	P37342		yjjI		3.03916e+06	3.10691e+06	3.09967e+06	3.15278e+06	3.16024e+06	3.05511e+06
P37349	P37349		dhaM		7.23509e+07	7.11509e+07	7.24996e+07	7.29183e+07	7.44866e+07	7.29265e+07
P37440	P37440		ucpA		8.58221e+06	8.24132e+06	8.4231e+06	8.65819e+06	8.54314e+06	8.62875e+06
P37590	P37590		pmrD		2.27487e+06	2.00608e+06	2.04071e+06	1.92152e+06	2.10163e+06	2.05211e+06
P37595	P37595		iaaA		297018	314084	315801	274433	305459	243083
P37613	P37613		yhhK		4.28569e+06	4.3814e+06	4.0959e+06	4.31469e+06	4.48792e+06	4.39013e+06
P37617	P37617		zntA		1.62231e+06	1.51276e+06	1.55543e+06	1.59594e+06	1.60886e+06	1.59247e+06
P37626	P37626		yhiI		751051	593936	704187	688914	631250	523684
P37631	P37631		yhiN		1.11347e+06	1.03189e+06	1.10312e+06	1.15187e+06	1.05504e+06	1.10004e+06
P37634	P37634		rlmJ		5.35866e+06	5.86606e+06	5.36908e+06	5.5166e+06	5.71579e+06	6.0116e+06
P37636	P37636		mdtE		3.91944e+06	3.82464e+06	3.99383e+06	4.09149e+06	3.76753e+06	3.90092e+06
P37647	P37647		kdgK		2.13975e+06	2.1475e+06	2.19265e+06	2.31006e+06	2.26453e+06	2.19642e+06
P37648	P37648		yhjJ		3.07507e+06	3.04857e+06	3.05882e+06	3.07599e+06	2.92492e+06	2.94675e+06
P37650	P37650		bcsC		1.27902e+06	1.1099e+06	1.02196e+06	1.14334e+06	1.23196e+06	1.19235e+06
P37651	P37651		bcsZ		2.15621e+06	2.05537e+06	2.33985e+06	2.26045e+06	2.02233e+06	1.89204e+06
P37652	P37652		bcsB		2.92672e+06	2.9955e+06	2.95905e+06	2.9499e+06	3.08592e+06	2.91093e+06
P37655	P37655		bcsQ		993288	899523	948672	960954	781924	900649
P37657	P37657		bcsE		633036	687936	635860	670788	604340	659373
P37665	P37665		yiaD		5.8674e+06	5.78604e+06	5.73479e+06	5.94755e+06	5.75801e+06	5.52016e+06
P37666	P37666		ghrB		9.33522e+06	9.82661e+06	9.71373e+06	9.61951e+06	9.53947e+06	9.45054e+06
P37685	P37685		aldB		1.15331e+06	1.21588e+06	1.09856e+06	1.09208e+06	1.13949e+06	1.16209e+06
P37689	P37689		gpmI		2.21381e+07	2.19594e+07	2.28929e+07	2.30384e+07	2.22199e+07	2.18677e+07
P37690	P37690		envC		2.74841e+06	2.9111e+06	2.99156e+06	2.78113e+06	2.73326e+06	2.8709e+06
P37692	P37692		rfaF		3.06045e+06	2.66892e+06	2.97484e+06	2.95913e+06	2.82159e+06	2.46532e+06
P37765	P37765		rluB		4.52486e+06	4.32481e+06	4.60146e+06	4.41426e+06	4.33127e+06	4.20895e+06
P37773	P37773		mpl		7.76601e+06	7.44795e+06	7.74239e+06	7.76207e+06	7.30602e+06	7.92432e+06
P37902	P37902		gltI		1.47827e+06	1.31413e+06	1.46601e+06	1.46272e+06	1.37125e+06	1.42366e+06
P37903	P37903		uspF		8.83127e+06	8.45286e+06	8.35063e+06	8.46893e+06	8.42262e+06	8.20013e+06
P37908	P37908		yfjD		633081	591665	678040	620798	520054	471693
P38038	P38038		cysJ		3.4293e+06	3.26313e+06	3.45204e+06	3.49003e+06	3.33493e+06	3.52593e+06
P38134	P38134		etk		4.75869e+06	4.5683e+06	4.58254e+06	4.85232e+06	4.6651e+06	4.59817e+06
P38489	P38489		nfnB		6.5901e+06	6.791e+06	6.85782e+06	6.7457e+06	6.84836e+06	6.42443e+06
P38506	P38506		ygdG		546632	600838	575212	564128	698590	517024
P38521	P38521		yggL		3.08006e+06	3.21774e+06	3.03721e+06	3.01651e+06	3.18299e+06	2.60608e+06
P39099	P39099		degQ		5.62271e+06	5.13875e+06	5.56755e+06	5.66772e+06	5.21464e+06	5.49457e+06
P39160	P39160		uxuB		1.36393e+06	1.34581e+06	1.21089e+06	1.30072e+06	1.33961e+06	1.42583e+06
P39172	P39172		znuA		4.46334e+06	4.47991e+06	4.20181e+06	4.56154e+06	4.27838e+06	4.51368e+06
P39173	P39173		yeaD		3.06714e+07	3.02159e+07	2.98774e+07	3.04789e+07	3.04926e+07	3.06935e+07
P39177	P39177		uspG		2.79778e+07	2.60522e+07	2.83309e+07	2.76334e+07	2.52646e+07	2.69632e+07
P39199	P39199		prmB		6.92579e+06	6.35434e+06	7.05083e+06	6.97485e+06	6.445e+06	5.88271e+06
P39267	P39267		yjcZ						5.56475e+06	
P39274	P39274		yjdJ		3.55217e+06	3.57876e+06	3.8534e+06	3.42218e+06	4.0508e+06	3.49943e+06
P39286	P39286		rsgA		2.16641e+06	1.96888e+06	2.14607e+06	2.12252e+06	2.12481e+06	2.08279e+06
P39298	P39298		yjfP		557515	453149	632870	598027	619074	610653
P39310	P39310		ytfB		1.63153e+06	1.87016e+06	1.58819e+06	1.62214e+06	1.7337e+06	1.6643e+06
P39315	P39315		qorB		2.80596e+06	2.95934e+06	2.82354e+06	2.92973e+06	2.97594e+06	3.02868e+06
P39321	P39321		tamB		599905	693661	659586	625178	567074	601079
P39325	P39325		ytfQ		1.57445e+06	1.75199e+06	1.4447e+06	1.38488e+06	1.68667e+06	1.76388e+06
P39342	P39342		yjgR		1.00353e+06	944091	1.00921e+06	1.00393e+06	988719	964175
P39347	P39347		intB		782657	814467	824732	762887	813751	803091
P39377	P39377		iadA		5.18764e+06	4.96566e+06	5.06648e+06	5.16183e+06	4.95149e+06	4.73731e+06
P39384	P39384		yjiM		1.54551e+06	1.51297e+06	1.41929e+06	1.44436e+06	1.5012e+06	1.46114e+06
P39396	P39396		yjiY		5.6907e+06	5.48434e+06	5.29981e+06	5.58239e+06	5.46975e+06	5.26739e+06
P39401	P39401		mdoB		1.10552e+06	1.0876e+06	1.1476e+06	1.038e+06	1.15011e+06	1.09397e+06
P39406	P39406		rsmC		1.04132e+07	1.08262e+07	1.0586e+07	1.03476e+07	1.05642e+07	1.05628e+07
P39407	P39407		yjjU		379254	476101	442687	444732	358646	505690
P39411	P39411		yjjX		2.71698e+06	2.6845e+06	2.92933e+06	2.72338e+06	2.67871e+06	2.71571e+06
P39451	P39451		adhP		1.40566e+06	1.71444e+06	1.47973e+06	1.45811e+06	1.65333e+06	1.6209e+06
P39830	P39830		ybaL		1.41052e+06	1.60642e+06	1.24021e+06	1.24063e+06	1.55968e+06	1.53385e+06
P39831	P39831		ydfG		1.59485e+07	1.44812e+07	1.56077e+07	1.61432e+07	1.4839e+07	1.44642e+07
P39838	P39838		rcsD		416851	456975	445142	385634	413373	351510
P40120	P40120		mdoD		4.18527e+06	4.22059e+06	4.05365e+06	4.28126e+06	4.15096e+06	4.09093e+06
P40191	P40191		pdxK		1.99358e+06	1.94525e+06	1.89241e+06	1.88821e+06	1.88351e+06	1.94743e+06
P40710	P40710		nlpE		2.42191e+06	2.11362e+06	2.16557e+06	2.37003e+06	2.13976e+06	1.94922e+06
P40874	P40874		solA		2.93082e+06	2.83205e+06	2.79751e+06	2.80604e+06	2.851e+06	2.84989e+06
P41052	P41052		mltB		898433	976859	939379	944835	921661	992766
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				944992	1.40031e+07	1.43711e+06	883734	1.3782e+07	1.40049e+07
P41407	P41407		azoR		4.04972e+06	3.96302e+06	3.27206e+06	3.47709e+06	4.0256e+06	3.83722e+06
P41409	P41409		rihA		874190	910791	957635	866665	912805	1.0087e+06
P42596	P42596		rlmG		2.19588e+06	2.34464e+06	2.27865e+06	2.22585e+06	2.34521e+06	2.35885e+06
P42616	P42616		yqjC		342174	342102	447503	372987	310882	358575
P42628	P42628		yhaO		1.00803e+07	1.0593e+07	9.55266e+06	1.0272e+07	8.95753e+06	9.64306e+06
P42632	P42632		tdcE		8.0918e+06	7.9975e+06	7.94093e+06	8.263e+06	8.10876e+06	8.13973e+06
P42641	P42641		obgE		7.97418e+06	7.45491e+06	7.63822e+06	7.64885e+06	7.40307e+06	7.73792e+06
P43329	P43329		hrpA		1.9471e+06	2.12729e+06	2.06458e+06	2.03135e+06	2.29501e+06	2.16209e+06
P43533	P43533		flgN		1.34939e+06	1.46102e+06	1.28179e+06	1.32475e+06	1.44982e+06	1.36918e+06
P43671	P43671		pqiB		308359	330243	378472	392824	351531	348528
P43672	P43672		uup		1.98428e+06	1.95907e+06	2.01971e+06	2.03819e+06	2.01859e+06	1.99698e+06
P45395	P45395		kdsD		2.55632e+06	2.51115e+06	2.23413e+06	2.30969e+06	2.59819e+06	2.75141e+06
P45464	P45464		lpoA		4.47948e+06	4.46754e+06	4.59005e+06	4.51389e+06	4.56066e+06	4.47173e+06
P45469	P45469		yraR		922602	900108	897690	831553	848966	846025
P45470	P45470		yhbO		877284	796682	860032	868054	715514	746526
P45475	P45475		yhbV		1.06753e+06	1.09261e+06	1.13061e+06	1.17647e+06	1.16494e+06	1.09285e+06
P45523	P45523		fkpA		3.99236e+07	3.71166e+07	3.93806e+07	3.9103e+07	3.66997e+07	3.72342e+07
P45530	P45530		tusB		354465	398462	413701	445417	480394	414912
P45531	P45531		tusC		375468	294648	388727	351970	336838	314079
P45568	P45568		dxr		671093	614735	618350	671892	615038	654397
P45577	P45577		proQ		1.37584e+07	1.31223e+07	1.3797e+07	1.36241e+07	1.33166e+07	1.33446e+07
P45578	P45578		luxS		2.12825e+07	2.12807e+07	2.17205e+07	2.12154e+07	2.17307e+07	2.14747e+07
P45748	P45748		rimN		4.43335e+06	4.06098e+06	4.10484e+06	4.3425e+06	4.05495e+06	4.15565e+06
P45771	P45771		yrdD		2.26463e+06	1.50949e+06	2.06137e+06	2.13721e+06	1.63038e+06	1.63903e+06
P45795	P45795		yrdB		1.41133e+06	3.07934e+06	1.46177e+06	1.39732e+06	3.11819e+06	2.84904e+06
P45799	P45799		nudE		1.98217e+06	1.80862e+06	2.01433e+06	1.91719e+06	1.97782e+06	1.83002e+06
P45807	P45807		ybaM		445375	444173	481774	456582	392088	429240
P45955	P45955		ybgF		2.68883e+06	2.36986e+06	2.66591e+06	2.72689e+06	2.54466e+06	2.53391e+06
P46125	P46125		yedI		401332	477491	458224	363889	497380	445158
P46130	P46130		ybhC		8.53098e+06	8.2507e+06	8.75329e+06	9.0262e+06	8.22289e+06	8.11364e+06
P46142	P46142		yggM		8.63825e+06	8.66585e+06	8.60464e+06	8.7106e+06	9.01593e+06	8.0823e+06
P46474	P46474		yhdP		1.57217e+06	1.47121e+06	1.58838e+06	1.64478e+06	1.31125e+06	1.40126e+06
P46837	P46837		yhgF		7.22131e+06	7.09873e+06	7.23262e+06	7.19423e+06	6.89666e+06	7.16831e+06
P46853	P46853		yhhX		6.75586e+06	6.46977e+06	6.67571e+06	6.7981e+06	6.4665e+06	6.52028e+06
P46854	P46854		yhhY		675068	510445	760127	811009	531000	688740
P46887	P46887		yecH		196248	211245	241898	226563	168132	123152
P46889	P46889		ftsK		703818	848153	696830	838634	804638	866709
P50456	P50456		mlc		1.64417e+06	1.79318e+06	1.73298e+06	1.64465e+06	1.73493e+06	1.93176e+06
P51024	P51024		yaiL		315512	247173		280485	289635	298995
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)					9.21776e+06			8.76659e+06	8.59589e+06
P52006	P52006		nudI		973543	1.17353e+06	1.02618e+06	998880	1.27253e+06	1.20832e+06
P52007	P52007		yecM		1.7662e+06	1.84753e+06	1.71149e+06	1.75868e+06	1.82995e+06	1.7588e+06
P52061	P52061		rdgB		6.86975e+06	7.00353e+06	7.31271e+06	6.72151e+06	6.70237e+06	6.82367e+06
P52076	P52076		qseB		1.06219e+06	1.01664e+06	954049	1.01099e+06	1.04584e+06	1.08052e+06
P52108	P52108		rstA		4.388e+06	4.51683e+06	4.20286e+06	4.39011e+06	4.561e+06	4.55155e+06
P52119	P52119		ratB		3.84351e+06	3.63867e+06	3.82135e+06	3.87088e+06	3.82429e+06	3.8777e+06
P52614	P52614		fliK		1.15813e+06	261970	1.19568e+06	1.11766e+06	319475	262604
P52643	P52643		ldhA		1.14025e+07	1.03098e+07	1.18169e+07	1.20877e+07	1.05363e+07	1.05126e+07
P52644	P52644		hslJ		1.36108e+06	1.71871e+06	1.43403e+06	1.58421e+06	1.59104e+06	1.58076e+06
P52647	P52647		ydbK		1.8119e+06	1.95624e+06	1.91889e+06	1.89118e+06	1.95954e+06	1.89475e+06
P52697	P52697		pgl		2.32137e+07	2.28177e+07	2.30485e+07	2.30384e+07	2.30602e+07	2.31939e+07
